Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),HOX(23),CH2X(58),CHX(26),C2H5X(33),C3H8X(38),CXHO(27),C2H4OX(44)
1.9806170888012102e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196876125469,0.099999999715579657,1.308570918362039e-78,0.099999999896967243,1.0865602717189102e-65,2.6522597787483199e-46,1.4132196806659109e-17,2.5042065791374104e-41,1.4770395703447343e-64,3.6446085851852818e-25,1.0919236968225446e-79,2.9184078625871684e-36,4.0269967939021074e-61,6.0918577946172257e-66,4.466515619443811e-50,1.2973246438563519e-63,1.8892083273651651e-60,0.0,2.8442036403300468e-10,1.0303276187429099e-10,1.4152957905562368e-17,2.0761092792071212e-20,6.1109289904357647e-27,3.383010882998362e-20,3.3830473294734179e-20,2.4506271196973982e-55,2.3934947922408587e-50,2.0481800279607531e-40,1.9460178055948858e-30,1.0381324301819643e-37,4.5092884834722489e-58,8.3381955393977782e-89,8.4596881508079294e-44,7.9162804583358732e-73
3.1994583841521913e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968737411546,0.099999999540552872,5.6780010026169098e-78,0.099999999833562586,7.8865075494134629e-65,1.1493819110650466e-45,2.2841709395414986e-17,1.0865837134040205e-40,1.0887287640556229e-63,9.4759967010904413e-25,2.4413178299003502e-78,7.5879097504407715e-36,5.3809458901632176e-60,4.4215833430402328e-65,1.9194757889048577e-49,9.4118280197875244e-63,8.1222925186151716e-60,0.0,4.5944714139335925e-10,1.6643738899826895e-10,2.2862470504076984e-17,2.0761092755671936e-20,1.5906068061856056e-26,5.4648278551822456e-20,5.4649226161611881e-20,1.8308151215514514e-54,1.7917992839482517e-49,5.3252860426240101e-40,5.0596537929258185e-30,4.4632457412035949e-37,3.3665642746032597e-57,3.5407585404788874e-87,2.1984537462634506e-43,1.0292040622070398e-71
5.637140974854152e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196868972556,0.099999999190501954,3.2100925343961066e-77,0.099999999706753662,8.090037536449621e-64,6.4945674039469204e-45,4.0260734490822706e-17,6.1429195179145648e-40,1.1492911052729194e-62,2.9371115644633202e-24,8.9039895180772196e-77,2.3519179627858339e-35,1.098990128918308e-58,4.5356337424526056e-64,1.0798817806394531e-48,9.6451841061795111e-62,4.5737339800397903e-59,0.0,8.0949807994528373e-10,2.9324629928912156e-10,4.028149563286527e-17,2.0761092701975096e-20,4.9340320170116581e-26,9.6283794523999355e-20,9.6286731666928872e-20,1.9455294664551777e-53,1.9056506649872523e-48,1.650593571360714e-39,1.5682536673075688e-29,2.513283795933934e-36,3.5670690298523439e-56,2.5504554693780975e-85,6.8072824247598952e-43,2.0317046086429684e-70
1.0512506156258075e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968594354771,0.099999998490410538,2.1344803955314759e-76,0.099999999453137187,1.0204094650449385e-62,4.3176295334822125e-44,7.5098784353301197e-17,4.0844027310238992e-39,1.4839721458323606e-61,1.020894868784464e-23,4.2490759771643249e-75,8.1750759904883629e-35,2.7985978819049594e-57,5.720721660483214e-63,7.1573247666096606e-48,1.2141343564822265e-60,3.037091812064073e-58,0.0,1.5095894925284003e-09,5.4686274405056751e-10,7.5119545617480981e-17,2.0761092595098033e-20,1.7158443721272767e-25,1.7955153270611312e-19,1.7956174176382112e-19,2.5217545932498451e-52,2.4706250431377815e-47,5.7372543194390741e-39,5.4510080706249038e-29,1.6688811829628866e-35,4.6031076275607825e-55,2.4237968754667859e-83,2.3612657084946956e-42,5.0420720587084337e-69
2.026323651906592e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968403617928,0.099999997090269563,1.5522945083849118e-75,0.099999998945909732,1.4429469829708829e-61,3.139815533019001e-43,1.4477488276493659e-16,2.9700843934585395e-38,2.1250923784292239e-60,3.7922903092614044e-23,2.3310771010225052e-73,3.0369002604783215e-34,7.9498830762877797e-56,8.0891837228225176e-62,5.1835083172697952e-47,1.7100381052067246e-59,2.2077984797419743e-57,0.0,2.9097304607935777e-09,1.0540901303506379e-09,1.4479564449489133e-16,2.0761092381342399e-20,6.3757314084270255e-25,3.4607383499466257e-19,3.4611175830272937e-19,3.6267598333289365e-51,3.5531703214474442e-46,2.1312354569249044e-38,2.0248704887864383e-28,1.2131671360795252e-34,6.5741304524682517e-54,2.6547240668057561e-81,8.7354124055769174e-42,1.4114827633640358e-67
3.0013966881873767e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241119682128874,0.099999995690184418,4.7960103862067261e-75,0.099999998438689619,6.1583112341831951e-61,9.7007593954699928e-43,2.1445097942550745e-16,9.175759619154539e-38,8.7565686086886224e-60,8.3195968718585025e-23,1.5772639748643213e-72,6.6626409052797499e-34,4.1838159883154074e-55,3.4522211364381539e-61,1.5972945295093583e-46,7.2808602638802242e-59,6.8206563251927004e-57,0.0,4.3098156213745912e-09,1.5613101790929057e-09,2.1447174191656863e-16,2.0761092167591623e-20,1.398893352458116e-24,5.1257857311142702e-19,5.1266176996858561e-19,1.4969425965479549e-50,1.466501565018983e-45,4.6756047967295186e-38,4.4421973579448808e-28,3.7478577539213144e-34,2.7098865529490203e-53,2.1292387564728346e-80,1.9098454750253546e-41,7.607069363906939e-67
3.9764697244681616e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968022163185,0.099999994290155061,1.0787552771677818e-74,0.099999997931476847,1.7656083551549198e-60,2.1819604801851869e-42,2.8412707433505684e-16,2.0637270603464242e-37,2.4373513818738703e-59,1.4602638196149872e-22,6.7088875918320997e-72,1.1694729402224491e-33,1.4035853945898061e-54,9.8972347699382135e-61,3.5839136081819087e-46,2.0822632068536809e-58,1.5340871889782086e-56,0.0,5.7098449763913758e-09,2.0685228903788608e-09,2.8414783788255256e-16,2.0761091953853137e-20,2.455541646244723e-24,6.7906574882019214e-19,6.7921177676155237e-19,4.1732650770721785e-50,4.0881857424070916e-45,8.2067712508218642e-38,7.7969865778043351e-28,8.4295211481312811e-34,7.5440738876149679e-53,1.0305020182432082e-79,3.3410795206051956e-41,2.6093503977384411e-66
4.9515427607489464e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967831445286,0.099999992890181508,2.0398403709942761e-74,0.099999997424271389,4.0652853720189724e-60,4.1259058026720791e-42,3.5380316749362928e-16,3.9020478478692024e-37,5.4874471806500259e-59,2.2641232038260308e-22,2.1888477125795422e-71,1.8133165669501835e-33,3.6953982681159868e-54,2.2787300844695969e-60,6.7603845074965682e-46,4.7817918710558283e-58,2.9007520299436e-56,0.0,7.1098185280333955e-09,2.5757282643131446e-09,3.5382393239288411e-16,2.0761091740127036e-20,3.8075144918103006e-24,8.4553536394358374e-19,8.4576177868179734e-19,9.4110955792775775e-50,9.2187205916839312e-45,1.2724670555461727e-37,1.2089140147589049e-27,1.5938938979942979e-33,1.6981648927795091e-52,3.767761587569125e-79,5.1631878149624307e-41,6.9965808702503837e-66
6.901688833310516e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967450028429,0.099999990090401794,5.3709478223662146e-74,0.099999996409882511,1.4582190376843245e-59,1.0863588530391684e-41,4.9315534855800818e-16,1.0272605670410764e-36,1.9052971824512949e-58,4.39844017169953e-22,1.4434729383779155e-70,3.5229081291987115e-33,1.6652357773886203e-53,8.1731146052566872e-60,1.7714006459507256e-45,1.7054771799426452e-57,7.6374170525294456e-56,0.0,9.9095982293080017e-09,3.5901170005142854e-09,4.9317611704674189e-16,2.0761091312712051e-20,7.3974207646987273e-24,1.1784219191905295e-18,1.1788617679047441e-18,3.2791504401360871e-49,3.2117362243983089e-44,2.4720429505432292e-37,2.348517705796135e-27,4.1964995858717817e-33,5.8900349638243076e-52,3.1008098411347959e-78,9.9652074002595408e-41,3.2416379812557405e-65
8.851834905872086e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967068636825,0.099999987290845291,1.1171911821030001e-73,0.099999995395522984,3.8209811372811889e-59,2.2596935436828783e-41,6.3250752261900129e-16,2.1364464883975956e-36,4.8879122202511259e-58,7.234764471728362e-22,5.6222821197558283e-70,5.7950387287852485e-33,5.1616816349076346e-53,2.1414395877250192e-59,3.66732934258148e-45,4.4462986076757727e-57,1.5885749081795003e-55,0.0,1.2709154742751152e-08,4.6044763885347075e-09,6.3252829587847073e-16,2.0761090885346541e-20,1.2168583891627543e-23,1.5112382534656735e-18,1.511961737638771e-18,8.4401441056464313e-49,8.2657121201907357e-44,4.0662366397697358e-37,3.8629522339904123e-27,8.7285173914314665e-33,1.5089743330833022e-51,1.4039198441312729e-77,1.6284067423023054e-40,1.0224452968010365e-64
1.0801980978433655e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966687270472,0.099999984491511942,2.0178634244755252e-73,0.099999994381192808,8.3241513983192551e-59,4.0814420835895751e-41,7.7185968967698398e-16,3.8582568082031919e-36,1.0499369152794034e-57,1.0772942300056189e-21,1.6967023464277555e-69,8.6297083167411603e-33,1.2983739697170558e-52,4.6648438868570776e-59,6.5926688907608456e-45,9.6380764387914031e-57,2.8691788654987153e-55,0.0,1.5508488086840404e-08,5.6188064292569374e-09,7.7188046888841634e-16,2.0761090458030802e-20,1.8120974104680317e-23,1.8439843821509795e-18,1.8450616878852939e-18,1.8190491601274547e-48,1.7812576086349207e-43,6.0549938852354295e-37,5.7521348919620809e-27,1.5764581790816779e-32,3.2357196613693451e-51,4.8240691608674292e-77,2.4086877431048558e-40,2.603878761364526e-64
1.4702273123556795e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965924613515,0.099999978893514696,5.0673719140594532e-73,0.099999992352620484,2.881324913026933e-58,1.0249542271230546e-40,1.050564002785379e-15,9.6858536442466078e-36,3.566085708056746e-57,1.9954260177997108e-21,1.1606243760950581e-68,1.5986664277818496e-32,6.1085582732085947e-52,1.6143822788152083e-58,1.6382127269364745e-44,3.2952508507090864e-56,7.204733300338127e-55,0.0,2.1106485338860983e-08,7.6473784722411194e-09,1.0505847974443028e-15,2.0761089603547644e-20,3.356931995144918e-23,2.5092660825945902e-18,2.5112615299213383e-18,6.234869171647726e-48,6.1035479414787054e-43,1.1215988002195655e-36,1.0654422829689201e-26,3.9584469181708467e-32,1.0929560799113458e-50,5.024177523850733e-76,4.4022103337902904e-40,1.2467358512647412e-63
1.8602565268679934e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965162057541,0.099999973296409903,1.0255705036830103e-72,0.099999990324165539,7.3850981850966306e-58,2.0743742989807714e-40,1.329268287886103e-15,1.9596595576012171e-35,9.0317346797743233e-57,3.1941203015637015e-21,4.6229481262539946e-68,2.5593775645032253e-32,1.9382961258559279e-51,4.1370962945245315e-58,3.2816083224795797e-44,8.352519123628745e-56,1.4580458343003114e-54,0.0,2.670359012847539e-08,9.6758331363023778e-09,1.32928910271708e-15,2.0761088749262793e-20,5.3742227740452961e-23,3.1742671396125827e-18,3.1774612940238441e-18,1.5923275654467925e-47,1.5583756265374565e-42,1.7954605291444504e-36,1.7054741176717169e-26,8.0105169393729322e-32,2.7535420585192973e-50,2.4867172015689063e-75,6.9529959304299808e-40,3.9884925475624688e-63
2.2502857413803073e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964399602537,0.099999967700197437,1.8149249591805502e-72,0.099999988295827971,1.5763192772533986e-57,3.6709647876162836e-40,1.6079725449820443e-15,3.466862229928199e-35,1.9096133183447636e-56,4.6732588244289942e-21,1.3892656227332219e-67,3.7451042053652217e-32,4.8873300898136646e-51,8.8289999068442957e-58,5.7491719510907647e-44,1.7638202583847976e-55,2.5800940834406282e-54,0.0,3.2299802597838357e-08,1.1704170428231517e-08,1.6079933847094082e-15,2.0761087895176138e-20,7.8639468414352194e-23,3.8389876714739794e-18,3.8436609802037054e-18,3.3937381972462218e-47,3.3205358956168093e-42,2.6270428577853094e-36,2.4952454011752249e-26,1.4174496132730243e-31,5.7923009522325554e-50,8.7859677215629303e-75,1.0038089160976806e-39,1.010566863917704e-62
2.6403149558926213e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963637248487,0.099999962104877146,2.9313986752815718e-72,0.099999986267607782,2.9780392982665595e-57,5.9292039927846272e-40,1.8866767740760908e-15,5.5977895370722298e-35,3.5770392032112588e-56,6.4327234655265459e-21,3.5032281391314799e-67,5.1558463139135532e-32,1.0607633144568052e-50,1.6677317260974789e-57,9.1937158900339046e-44,3.297162501405996e-55,4.166997236236755e-54,0.0,3.7895122888979563e-08,1.3732390354814083e-08,1.8866976434239455e-15,2.0761087041287644e-20,1.0826081309107215e-22,4.5034277963117898e-18,4.5098605884718054e-18,6.4072907455006528e-47,6.2675255555457555e-42,3.6163041098878902e-36,3.4346926144887459e-26,2.2891702771164878e-31,1.0795692989873063e-49,2.5341976433835443e-74,1.3635527208751734e-39,2.2008425433039179e-62
3.420373384917249e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111962112843194,0.099999950916912536,6.3723595883736129e-72,0.099999982211519428,8.4095661459784804e-57,1.2889074040616991e-39,2.4440851482700575e-15,1.2160771711118225e-34,9.9249565016990413e-56,1.0792158409441519e-20,1.6636332474831835e-66,8.652376788041793e-32,3.8154555267647894e-50,4.7077577342138941e-57,1.9583660510820536e-43,9.1020992498617277e-55,9.0571135980571092e-54,0.0,4.9083087505221842e-08,1.778847813911058e-08,2.4441060910302899e-15,2.0761085334105057e-20,1.8167489793472906e-22,5.8314672976582446e-18,5.8422595713163052e-18,1.8084399181655454e-46,1.7680253925899345e-41,6.0676965610479394e-36,5.7623606419612943e-26,4.9751844304324697e-31,2.9634620415380681e-49,1.6145849142262434e-73,2.2285527061524453e-39,7.96283219093361e-62
4.200431813941877e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111960588841533,0.099999939732514906,1.1801795894287135e-71,0.099999978155900476,1.9109884990263486e-56,2.387093851440523e-39,3.0014934104911207e-15,2.2507746780906994e-34,2.2189308478696025e-55,1.627147998428382e-20,5.5182631467338996e-66,1.3048968694848075e-31,1.0374904840068113e-49,1.0694254645540189e-56,3.5557267559299011e-43,2.0245253029059738e-54,1.6771800968531975e-53,0.0,6.0267485114393671e-08,2.1844096543535415e-08,3.0015144455573978e-15,2.0761083627714801e-20,2.7398264917635893e-22,7.1583865888981822e-18,7.1746582426444976e-18,4.1089888806694633e-46,4.0150741109708032e-41,9.1493042798533299e-36,8.68796995035979e-26,9.2122139712368433e-31,6.5594608229861341e-49,6.5052774608097246e-73,3.2744061601796715e-39,2.1749507041847646e-61
5.760548671991132e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111957542048656,0.099999917374416158,3.0440189894852274e-71,0.09999997004607046,6.8189937260102683e-56,6.1569930586898728e-39,4.1163095991070025e-15,5.7977191565318926e-34,7.6462058430238037e-55,3.0586006195801501e-20,3.700412418755284e-65,2.4542335638144928e-31,4.9437303235419498e-49,3.8132115258069077e-56,8.81149369909934e-43,6.9044784688294682e-54,4.3247287767562249e-53,0.0,8.2625583859711744e-08,2.9953925430189582e-08,4.1163308754590376e-15,2.0761080217310451e-20,5.1527181672100887e-22,9.8088683182782602e-18,9.8394546511005708e-18,1.466242294603332e-45,1.4310755418177815e-40,1.7201831747865033e-35,1.633098143626909e-25,2.3750376823156087e-30,2.2138402210409537e-48,6.4555408099907232e-72,5.85320353964754e-39,1.046551562892458e-60
7.320665530040388e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111954496868906,0.0999998950305718,6.2474477078698237e-71,0.099999961938117332,1.7743940687867306e-55,1.263641431914008e-38,5.2311253401086209e-15,1.1883856843734491e-33,1.9289913814564844e-54,4.9368754200917065e-20,1.4548544498041682e-64,3.9635944807735123e-31,1.5562490929632864e-48,9.9157676710885969e-56,1.7411325225184201e-42,1.72500819769923e-53,8.8735637492962103e-53,0.0,1.0496942821822467e-07,3.8061877449539639e-08,5.2311469332990806e-15,2.0761076810072858e-20,8.3211364980354502e-22,1.2454880533128503e-17,1.250424981453701e-17,3.8157334259444922e-45,3.7203302008108952e-40,2.7771220329729858e-35,2.6359668224315221e-25,4.8723606503287825e-30,5.485271906757556e-48,3.1469761864556914e-71,8.9957946086197117e-39,3.3185452233473116e-60
8.880782388089643e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111951453301331,0.099999872700972742,1.1153268048767453e-70,0.099999953832040647,3.8250366308096495e-55,2.2559179057423015e-38,6.3459406336807648e-15,2.1189058159025062e-33,4.0390018282566224e-54,7.261218831179353e-20,4.3161268172643719e-64,5.8329793868371714e-31,3.8708691227642826e-48,2.1361209688219003e-55,2.9969395821319288e-42,3.577234552892199e-53,1.5837387709067368e-52,0.0,1.272990272778637e-07,4.6167953036265307e-08,6.3459626192476553e-15,2.0761073406000306e-20,1.2244934847852925e-21,1.5096430769913594e-17,1.5169043733650452e-17,8.2264942057936342e-45,8.012793469044795e-40,4.0854806521017715e-35,3.8769978034502157e-25,8.6947253137851203e-30,1.1297185351062572e-47,1.0991331986217451e-70,1.2613907460047281e-38,8.3043852101797034e-60
1.0440899246138899e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111948411344977,0.099999850385609892,1.812428280264103e-70,0.099999945727839934,7.2781270897352443e-55,3.6659109172211327e-38,7.4607554800081349e-15,3.4389658957995722e-33,7.4715088911296062e-54,1.003087858376804e-19,1.071317021958216e-63,8.0623880485766464e-31,8.2649538155015507e-48,4.0618584413059922e-55,4.7000734340160399e-42,6.5546220143984647e-53,2.5729347725478089e-52,0.0,1.4961439012064747e-07,5.4272152624944025e-08,7.4607779334747991e-15,2.0761070005091046e-20,1.6923966609262817e-21,1.7733526552100583e-17,1.7833836409137146e-17,1.5655029293703092e-44,1.5233302403169025e-39,5.6449929706548622e-35,5.3557865577332919e-25,1.4123177424860135e-29,2.0575340770234503e-47,3.1308284240791899e-70,1.6633519754796115e-38,1.7825979154602121e-59
1.2001016104188155e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111945370998888,0.09999982808447419,2.7523292568583925e-70,0.099999937625514804,1.2665227948980535e-54,5.5670021623398706e-38,8.5755698792753246e-15,5.2158487947287482e-33,1.2647382938042295e-53,1.3245103705065218e-19,2.341699192420234e-63,1.0651820232660486e-30,1.5834415515730378e-47,7.0636980414347723e-55,6.8937746501558522e-42,1.0992518718556799e-52,3.9062034938856769e-52,0.0,1.7191552582264897e-07,6.2374476650048321e-08,8.5755928761504515e-15,2.0761066607343359e-20,2.2358085204778371e-21,2.0366175390193167e-17,2.0498627841692926e-17,2.7246099321839809e-44,2.6485977745572377e-39,7.4553932161917283e-35,7.0719292535373895e-25,2.1438274781328405e-29,3.4316752538813893e-47,7.7299212128432278e-70,2.0992484046787805e-38,3.4317458217533281e-59
1.5121249820286666e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111939295133727,0.099999783524847938,5.5056493551680357e-70,0.099999921426489474,3.1775456566561016e-54,1.1136004690811703e-37,1.0805197337367095e-14,1.0407583562404133e-32,3.0067999634382773e-53,2.1004252208296193e-19,8.5716333303596778e-63,1.6910754234987525e-30,4.6268321006176811e-47,1.7698338444200281e-54,1.2896643794497016e-41,2.5671105084524829e-52,7.8097362302044729e-52,0.0,2.1647515208088821e-07,7.8573499746937444e-08,1.0805221647526593e-14,2.0761059821325778e-20,3.5490996726506594e-21,2.5618162215650605e-17,2.5828206980793318e-17,6.8375584742405601e-44,6.633592550482008e-39,1.1827795746908226e-34,1.1214664394407883e-24,4.2848360647761465e-29,7.9373253475089187e-47,3.5351244220547125e-69,3.0521842764571426e-38,1.0114445291627466e-58
1.8241483536385178e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111933225698254,0.099999739022021444,9.6655253530512599e-70,0.099999905234961162,6.7125722286132484e-54,1.9549973558942434e-37,1.3034823009430938e-14,1.8225508283846345e-32,6.0300078335508365e-53,3.0532682014836983e-19,2.4404021021352405e-62,2.4609779529069088e-30,1.0980264721923677e-46,3.7337866275786606e-54,2.123259787483192e-41,5.0622856458753579e-52,1.3703317930821453e-51,0.0,2.6097797854449901e-07,9.4765025800667899e-08,1.3034848934733721e-14,2.0761053047933785e-20,5.1642497374797349e-21,3.085245107574194e-17,3.1157781156510618e-17,1.4448330290136658e-43,1.3989379728115348e-38,1.7200567742853064e-34,1.630198626380069e-24,7.5159862771658037e-29,1.5523224901446178e-46,1.2060960141758553e-68,4.0875653573688079e-38,2.4182574550396054e-58
