Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),COX(37),CH3X(22),HX(19),H2X(36),C2H6X(39),HOX(23),CH2X(134),CHX(26),C2H4X(51),C2H5X(38),C2H3X(50),SX(145),CXHO(27)
7.026715372222918e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796763447,0.09999999997981894,9.4709433884411303e-80,0.099999999987815544,4.2105297374189856e-67,2.0002712935209273e-47,5.0004214953055114e-18,9.0623268387774748e-43,4.2893468488767769e-59,6.0805362010660137e-26,3.4013734051819723e-82,4.868955071392749e-37,5.8835028584774171e-63,1.1803028350497668e-67,1.8825794215139049e-44,7.1493402839917193e-46,1.7958723786716573e-61,9.0935049526760109e-97,2.0181067000053192e-11,1.2184465075216069e-11,2.0761592251660379e-20,5.0211830880628383e-18,5.0809673511692352e-28,1.2002311857133273e-20,1.2002372663144623e-20,6.073439833136797e-57,7.1245677196325518e-53,3.417164503250291e-41,3.2467056495864891e-31,9.8685999534695881e-39,6.9524758446941783e-107,8.9806522342641158e-60,1.8144599036794897e-109,5.21916184843957e-139,1.4118118394202033e-44
1.0540073430623193e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795145169,0.099999999969728401,2.8116865156294636e-79,0.099999999981723306,1.6052625447032885e-66,5.9004916764185953e-47,7.511013303964381e-18,2.6903712378178904e-42,1.2287548491416752e-58,1.2921120639029903e-25,1.9322310085756902e-81,1.0346530007848456e-36,2.7463947537224205e-62,4.4998986413978812e-67,4.0077700557518879e-44,1.5220027035684458e-45,5.1350690771625463e-61,6.2043093546080346e-96,3.027159668491155e-11,1.8276696477635353e-11,2.076159226593303e-20,7.5317748973095588e-18,1.0816725834661924e-27,1.8003430415890446e-20,1.8003559628476685e-20,2.2869414070387139e-56,2.695362788056564e-52,7.261468073238872e-41,6.8992394008790005e-31,2.8217996252989364e-38,5.4295093426007779e-106,3.4003620313427849e-59,1.4169955414099811e-108,5.1169615883931834e-138,2.9997337552440441e-44
1.405343148902347e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793526892,0.099999999959637889,6.126517168548851e-79,0.099999999975631068,4.3190701191411495e-66,1.2787999773211798e-46,1.0021605111951895e-17,5.8621608363328741e-42,2.5944574906420013e-58,2.2041881758780365e-25,7.4464596344812965e-81,1.764996338303554e-36,8.3870346368936728e-62,1.2107283396684397e-66,6.8433160282434743e-44,2.5988379097699203e-45,1.0831341000759911e-60,3.5474628072241915e-95,4.0362123439131124e-11,2.4368926811607825e-11,2.0761592269893886e-20,1.0042366706066327e-17,1.8469687898156937e-27,2.4004526171347962e-20,2.4004746592519404e-20,5.9270934418979911e-56,7.0159982355450626e-52,1.2387199810807864e-40,1.1769274653196072e-30,5.9519864793428838e-38,3.2498787078902829e-105,8.8877768632871823e-59,8.4815466913933188e-108,3.7127723895643196e-137,5.1165404885025007e-44
2.108014760582402e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790290342,0.099999999939456852,1.7783390080599209e-78,0.099999999963446606,1.7469152987901551e-65,3.6762258992549735e-46,1.5042788726327847e-17,1.7015944776905064e-41,7.0937113600941248e-58,4.5634812190026426e-25,5.7392774622824963e-80,3.6542008098328757e-36,3.8607426972542958e-61,4.8969728460861178e-66,1.4181568891225824e-43,5.3856338537467056e-45,2.9583719681506274e-60,6.0130408922273414e-94,6.0543170069543103e-11,3.6553384971974095e-11,2.0761592277059435e-20,1.5063550322429993e-17,3.8275170138534019e-27,3.6006664164583598e-20,3.6007120517578837e-20,2.1582249232952755e-55,2.5747602723904146e-51,2.5646087276613759e-40,2.4366732187741327e-30,1.6256692671892774e-37,6.1225396132133141e-104,3.304544752702746e-58,1.5978629218849977e-106,1.4122937547938312e-135,1.059079402828148e-43
2.810686372262457e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787053795,0.0999999999192758,3.8890269220331411e-78,0.099999999951262145,4.7319032492156584e-65,7.985641254524298e-46,2.0063972338195587e-17,3.7211767313827016e-41,1.4851562189712967e-57,7.761269354404768e-25,2.1792497587624735e-79,6.2148385488477553e-36,1.1666427836228944e-60,1.3264505703266e-65,2.4132052838218815e-43,9.1644575452873046e-45,6.1898977603995326e-60,3.0497807369281816e-93,8.0724205922958109e-11,4.8737839203281934e-11,2.0761592285697802e-20,2.0084733936991939e-17,6.5130890221091571e-27,4.8008718302673199e-20,4.800949443789691e-20,5.5641061768781374e-55,6.676520279908806e-51,4.3617217796564647e-40,4.1441338270198385e-30,3.4014385944744464e-37,3.4889635305291019e-103,8.6217243510281572e-58,9.1055117301496539e-106,9.9415252688284906e-135,1.8008284972966559e-43
3.513357983942512e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968783817248,0.099999999899094777,7.2963438740609005e-78,0.099999999939077683,1.0630055363929523e-64,1.4915806192566903e-45,2.5085155947379098e-17,6.9813984010687493e-41,2.704833904973778e-57,1.1857439297205616e-24,6.6905626171437363e-79,9.4948690736932112e-36,2.9232031489069665e-60,2.9798189503999959e-65,3.6881356730397454e-43,1.4006168108354798e-44,1.1268461236702412e-59,1.2715647617358058e-92,1.0090523022959629e-10,6.0922289224885559e-11,2.0761592292778441e-20,2.5105917549623488e-17,9.9540433742808789e-27,6.0010682596542652e-20,6.001186835313494e-20,1.2110241285294158e-54,1.4597999160980068e-50,6.6637159754755298e-40,6.3312858085121683e-30,6.1921791466038795e-37,1.5557361536537535e-102,1.8923953769977873e-57,4.0601668725059398e-105,5.6933821331551667e-134,2.7506480465034095e-43
4.918701207302622e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968777344156,0.099999999858732758,1.9964126427808698e-77,0.099999999914708787,4.1221820169374444e-64,4.060435196705438e-45,3.5127523157518344e-17,1.9102131205523065e-40,7.145921987914309e-57,2.280131648066727e-24,5.9414051231328979e-78,1.8258296549697526e-35,1.6094798246409227e-59,1.1555231830530993e-64,7.0952236225679029e-43,2.6945014219471301e-44,2.9751980410554829e-59,2.6453436127530028e-91,1.412672434772793e-10,8.529117637455947e-11,2.0761592308649579e-20,3.5148284768974105e-17,1.91495459279255e-26,8.4014336012054183e-20,8.4016616168051772e-20,4.6249335828760223e-54,5.6149718783781629e-50,1.2814047668254212e-39,1.2174774211956947e-29,1.6349107953452484e-36,5.5882061084457266e-101,7.2830646430429661e-57,1.458412797116023e-103,7.9023175890611122e-132,5.2866643029854731e-43
6.324044430662731e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196877087107,0.09999999981837078,4.2086807565268411e-77,0.099999999890339905,1.0968704931876508e-63,8.5399182482204673e-45,4.516989035674956e-17,4.0269152966677811e-40,1.4820357014636625e-56,3.739391092547618e-24,2.4560934790403973e-77,2.9943559416489001e-35,5.3216766122386515e-59,3.0747113569494806e-64,1.1639062093678654e-42,4.420080726380006e-44,6.1683153856657597e-59,1.5841491802831407e-90,1.8162920982746741e-10,1.0966004642641219e-10,2.0761592324153258e-20,4.5190651980484336e-17,3.1413052297230467e-26,1.0801762453131035e-19,1.0802136396233589e-19,1.2245337877522884e-53,1.4914662680671232e-49,2.1014938481780729e-39,1.9966496523746791e-29,3.3895660935947469e-36,3.9633768406363678e-100,1.9340206114146313e-56,1.0343641529990437e-102,7.3208874213141753e-131,8.665752518955473e-43
9.134730877382952e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196875792492,0.099999999737647005,1.2837781922081285e-76,0.099999999841602197,4.9163984307382392e-63,2.5995250954899244e-44,6.525462472249146e-17,1.2283021210743847e-39,4.4548791415419248e-56,7.7523427337870188e-24,2.5863260016832497e-76,6.2078359531474505e-35,3.660700033140412e-58,1.3781292077266594e-63,2.413651593910791e-42,9.1661414221677824e-44,1.8533897038780399e-58,4.0464878025464207e-89,2.6235300185541048e-10,1.5839773524392391e-10,2.0761592355157898e-20,6.5275386379986962e-17,6.5142769177742225e-26,1.5602310706349345e-19,1.5603085948901456e-19,5.5388029415813768e-53,6.768251001585424e-49,4.3567432215786557e-39,4.1393667737011632e-29,1.0184571413496905e-35,1.6995723548833838e-98,8.7475794973171933e-56,4.435554980342413e-101,8.9392016879184128e-129,1.7946222110266059e-42
1.4756103770823392e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968732032699,0.099999999576199997,5.5704232431435803e-76,0.099999999744126988,3.568397703057976e-62,1.1265373585227924e-43,1.0542409332309448e-16,5.3294157432045853e-39,1.915974714201946e-55,2.0155759052898087e-23,5.7524503383160168e-75,1.6140478332253428e-34,4.8666745354446313e-57,1.0002377535056206e-62,6.2770453888314689e-42,2.3837830692382879e-43,7.9682169238487524e-58,2.7006925977598761e-87,4.2380002322776288e-10,2.5587290773617164e-10,2.0761592417167522e-20,1.0544485508492187e-16,1.6941264258165677e-25,2.5202969432051916e-19,2.5204985029481553e-19,4.1379711181126639e-52,5.0665884012174165e-48,1.1327442838115164e-38,1.0762174578076691e-28,4.3785849074940298e-35,2.2191596601966278e-96,6.4968014374631646e-55,5.7915840208421155e-99,3.7407767962567922e-126,4.6554257207732798e-42
2.5998849557704274e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968680248558,0.099999999253308186,3.1492727881400275e-75,0.099999999549177376,3.6604066378112721e-61,6.3655052497614389e-43,1.8576303000078428e-16,3.0126833562960512e-38,1.0791730272157989e-54,6.2471013908176718e-23,2.0802956372512785e-73,5.0028376747714397e-34,9.856269260280292e-56,1.0259677671848131e-61,1.9459423482309338e-41,7.3899309773455784e-43,4.4868776769908398e-57,3.3597488231770579e-85,7.4669181527147866e-10,4.5082243215954123e-10,2.0761592541187844e-20,1.8578379211851526e-16,5.251922108603229e-25,4.4402535923516191e-19,4.4408783091619847e-19,4.3972461016633224e-51,5.3880771366719021e-47,3.5109040936372292e-38,3.3356408573771734e-28,2.4655268740493001e-34,5.4964153444451188e-94,6.8259269847769148e-54,1.4344630685586983e-96,3.2598783063810068e-123,1.4362162063104856e-41
4.8484341131466035e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968576681506,0.099999998607533613,2.0940396394046822e-74,0.099999999159281469,4.6167206862404321e-60,4.2318328057293007e-42,3.4644090126212159e-16,2.0027733328492887e-37,7.1671545487204509e-54,2.1712330378106671e-22,9.7973661979505703e-72,1.7389457663673826e-33,2.4774514240077566e-54,1.2938596988379288e-60,6.7646705532109627e-41,2.5689459445789537e-42,2.9792886625338776e-56,5.8522739195880103e-83,1.3924663966793861e-09,8.4071819879033491e-10,2.0761592789231277e-20,3.4646166468061276e-16,1.8257043375233538e-24,8.2794666257563788e-19,8.2816378819808094e-19,5.6995687484038397e-50,6.9843551620980424e-46,1.2202882280054436e-37,1.1593294713148631e-27,1.6370564247707238e-33,1.9120537128266958e-91,8.6935037977532885e-53,4.9901310390690686e-94,4.2276667509295584e-120,4.94519163622728e-41
9.345532427898955e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968369552314,0.099999997316020453,1.5228840829643894e-73,0.099999998379502741,6.5278474215955201e-59,3.0774243992419223e-41,6.6779663540879801e-16,1.4558659948410319e-36,5.2106931145543821e-53,8.0642011776906295e-22,5.2539129994997349e-70,6.4598846234320607e-33,6.8817785756701134e-53,1.8290363112994937e-59,2.5131274852234543e-40,9.5437428774183986e-42,2.1655919080038557e-55,1.2062154668898752e-80,2.6839795497266469e-09,1.6204966033998648e-09,2.0761593285329291e-20,6.6781740378457404e-16,6.7824931890998493e-24,1.5955092581886838e-18,1.5963156869182277e-18,8.1968910779820354e-49,1.0041392312859755e-44,4.5326125674541818e-37,4.3058728738917129e-27,1.1898677272822538e-32,7.8774687747644653e-89,1.2136659511761808e-51,2.0559030030034257e-91,6.7134961826162033e-117,1.802898951672063e-40
1.3842630742651307e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968162429678,0.099999996024555296,4.7051431393771325e-73,0.099999997599741514,2.7858503223227915e-58,9.5079965447111802e-41,9.89152358387695e-16,4.496518381955555e-36,1.6098366673955596e-52,1.7689162495283065e-21,3.5318367402524968e-69,1.4172309685745074e-32,3.5940832797163155e-52,7.8042211531622469e-59,5.5136921933967499e-40,2.0938394449196813e-41,6.6898732791413381e-55,1.2387547219738545e-79,3.9754446909666926e-09,2.4002575034083396e-09,2.0761593781442191e-20,9.8917313486171494e-16,1.4880241118758903e-23,2.362698629373605e-18,2.3644675645134313e-18,3.3832222963888666e-48,4.1435333532580528e-44,9.9430725834353744e-37,9.4451015358497641e-27,3.6755323536117019e-32,9.1156090843873299e-88,4.9573925049691279e-51,2.379044405328052e-90,9.7298265635944512e-116,3.8941995260818523e-40
1.833972905740366e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967955313593,0.09999999473313817,1.0583167189403142e-72,0.099999996819997786,7.9866743372450998e-58,2.1386029888359475e-40,1.3105080701991168e-15,1.0110414408915705e-35,3.6209301488340257e-52,3.1044389768834959e-21,1.492205041729394e-68,2.4876220562507225e-32,1.1971881064140621e-51,2.2369524502636802e-58,9.6781854145888311e-40,3.6752900163468091e-41,1.5045877392317984e-54,8.0384810524247435e-79,5.2668618221006975e-09,3.1800008991907391e-09,2.0761594277569957e-20,1.3105288579122558e-15,2.6118863749682179e-23,3.1295149488542488e-18,3.132619420983527e-18,9.4318445962879692e-48,1.1548626187795074e-43,1.7451059328437883e-36,1.6576086744809344e-26,8.2661087150553062e-32,6.4232517990263423e-87,1.3680916463167514e-50,1.6763802915615945e-89,8.7926320156970037e-115,6.7333864584662825e-40
2.283682737215601e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967748204058,0.099999993441769047,2.0011926779220416e-72,0.099999996040271585,1.8388090987524138e-57,4.0439204097008192e-40,1.6318637708433785e-15,1.9111310100823842e-35,6.8468869008036301e-52,4.8128098248107084e-21,4.8322685641352225e-68,3.8571616964255984e-32,3.1290748920100503e-51,5.149270935624993e-58,1.5006631189885802e-39,5.6987259676258641e-41,2.8448142005612585e-54,3.8109643119532752e-78,6.5582309448855083e-09,3.9597267911340534e-09,2.0761594773712595e-20,1.6318845729364239e-15,4.0498273972295943e-23,3.8959583951073665e-18,3.9007712563283414e-18,2.1269444367741383e-47,2.6036373502181733e-43,2.7055943501144773e-36,2.569786885531053e-26,1.5628553974412986e-31,3.3074761484404519e-86,3.0515526701599962e-50,8.6320727751283325e-89,5.9989669454537767e-114,1.0285760879738062e-39
3.1831024001660717e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967334004644,0.099999990859174812,5.2691875017944624e-72,0.099999994480871671,6.5949544847139338e-57,1.0647719390194929e-39,2.2745751386315867e-15,5.0284909667532008e-35,1.8028145861589227e-51,9.3474345687228941e-21,3.1273212943581048e-67,7.493686544014915e-32,1.3875667431168158e-50,1.8460770039315659e-57,2.9155463810423177e-39,1.1071553907430319e-40,7.4893032141168354e-54,4.8578521732126264e-77,9.1408251719188373e-09,5.519126064937341e-09,2.0761595766042491e-20,2.2745959789064848e-15,7.8679134383109499e-23,5.4277273292510791e-18,5.4370748636414929e-18,7.4108428655896442e-47,9.0669629242700158e-43,5.2554071801120829e-36,4.9910267951410544e-26,4.1140433166330209e-31,5.1701113921302381e-85,1.0379684434070293e-49,1.3493365592584944e-87,1.8760557051821083e-112,1.940974940462612e-39
4.082522063116542e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966919831435,0.099999988276772617,1.0960243838983261e-71,0.099999992921541769,1.7278804178043585e-56,2.2147914083874135e-39,2.9172864617548412e-15,1.0452349041125911e-34,3.7500058025044607e-51,1.5371360463214691e-20,1.2016473446062296e-66,1.232680531560427e-31,4.2419207953138169e-50,4.8349858658277023e-57,4.7960364953065674e-39,1.8212323042287707e-40,1.5575987260328668e-53,2.7028631957140057e-76,1.1723227386150856e-08,7.0784553279198546e-09,2.0761596758431863e-20,2.9173073527737211e-15,1.294221240954872e-22,6.9580068618366399e-18,6.973378386451513e-18,1.9074243391553258e-46,2.3325459926502433e-42,8.64324134783236e-36,8.2074609734094007e-26,8.5555247048268499e-31,3.2203768677405931e-84,2.6112577646919543e-49,8.4048216625361906e-87,1.5351900528595182e-111,3.1013827088898714e-39
4.981941726067012e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966505684418,0.099999985694562379,1.9796320795785512e-71,0.099999991362281881,3.7638214792683564e-56,4.0003401271813483e-39,3.5599977402157951e-15,1.8865915909787926e-34,6.7733065355962058e-51,2.2883083292499653e-20,3.5762575702680881e-66,1.8356517809538152e-31,1.0522963695070829e-49,1.0528212741399501e-56,7.142150324270627e-39,2.7121033144973728e-40,2.8129249607593479e-53,1.1129689696642689e-75,1.4305437602407832e-08,8.6377145833466599e-09,2.0761597750880723e-20,3.5600186945400523e-15,1.9272650806254077e-22,8.486798497094402e-18,8.5096818247569594e-18,4.1108643052832618e-46,5.0246468072472414e-42,1.2868566110394581e-35,1.2218280615843366e-25,1.5449434035543283e-30,1.4657886886588579e-83,5.4973296385341935e-49,3.8255561832475605e-86,9.1273399498169156e-111,4.4854645721284626e-39
6.780781051967952e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965677468991,0.099999980530717889,4.9713631472731248e-71,0.099999988243972091,1.3024393145074925e-55,1.004587428109783e-38,4.8454201631611334e-15,4.7304721459609143e-34,1.700987904520166e-50,4.2364077374764045e-20,2.3249785327470718e-65,3.4005723202151992e-31,4.7370937394921026e-49,3.6399935058691249e-56,1.3231301977347504e-38,5.0242275402987738e-40,7.0617405263946556e-53,1.5915759336292541e-74,1.946928209869221e-08,1.1756023084239223e-08,2.0761599735956845e-20,4.845441281777466e-15,3.5701659831432164e-22,1.1539923918063833e-17,1.1582288447848586e-17,1.4089404949148491e-45,1.7199297103058359e-41,2.3829624384537499e-35,2.2619934893386887e-25,3.877784651053508e-30,3.6184542427588893e-82,1.7716684875453541e-48,9.4440529185526762e-85,7.4577652829291597e-109,7.8483169027930991e-39
8.579620377868892e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964849358344,0.099999975367641186,1.0061395584340205e-70,0.09999998512594227,3.3374080047012975e-55,2.0331544821338452e-38,6.1308424074881568e-15,9.5596584068493785e-34,3.4426475408096847e-50,6.7778794492764396e-20,8.9319333776780529e-65,5.4441301184970466e-31,1.4502807131669834e-48,9.3198262707671136e-56,2.1183102932191619e-38,8.0435278958989671e-40,1.4287640957988949e-52,9.3735175994812467e-74,2.4632358775600359e-08,1.4874051592904125e-08,2.0761601721270844e-20,6.1308637406335883e-15,5.7154371204094497e-22,1.4587115214594808e-17,1.4654894732905368e-17,3.5981259320658484e-45,4.3872575886894118e-41,3.8134477242437574e-35,3.6189740401165238e-25,7.8442543100645611e-30,2.5775685994579443e-81,4.2805831352751452e-48,6.7274557195707701e-84,7.3043494362317913e-108,1.1882764531432405e-38
1.0378459703769832e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964021352464,0.099999970205332231,1.7805385070807392e-70,0.099999982008192462,7.1217832812222387e-55,3.5980190732113119e-38,7.4162644732172906e-15,1.6892883049190376e-33,6.0924718290653906e-50,9.9115710059152735e-20,2.5987682933574944e-64,7.9663250231588563e-31,3.5401737659469537e-48,1.9872636921068153e-55,3.0997636217263215e-38,1.1770004210272416e-39,2.5276795646157671e-52,3.8209256820393601e-73,2.9794667747198884e-08,1.7991800134464134e-08,2.0761603706822684e-20,7.4162860711231876e-15,8.3630219371347831e-22,1.7628383911386481e-17,1.7727500679916475e-17,7.6683478183413302e-45,9.3398784192017719e-41,5.5779051513986584e-35,5.292150046493357e-25,1.3875020287770852e-29,1.2066175875472406e-80,8.6629870594936859e-48,3.1493056544669037e-83,4.4742197808384359e-107,1.6468725571926066e-38
1.3976138355571713e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111962365654949,0.099999959883016937,4.3476789166801861e-70,0.099999975773532604,2.3543929940106188e-54,8.7855603087447599e-38,9.9871080689635064e-15,4.1124426390449098e-33,1.4876947474276408e-49,1.7951021482070317e-19,1.4589206295017141e-63,1.4446625541180568e-30,1.4497470922000951e-47,6.5586682065826901e-55,5.6215137506280259e-38,2.134448403151643e-39,6.1681421640029164e-52,4.2747498819472917e-72,4.0116983030397444e-08,2.4226457416696844e-08,2.076160767863976e-20,9.987130347061838e-15,1.5164906540305942e-21,2.36931994279145e-17,2.3872711559759148e-17,2.5336725604511216e-44,3.0783954316329751e-40,1.010711137989382e-34,9.5846192543441403e-25,3.3845470638854475e-29,2.0091210154354463e-79,2.5731097755535917e-47,5.2440944115981206e-82,1.7439364444135487e-105,2.6950516802127296e-38
1.7573817007373593e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111960710376337,0.09999994956377109,8.6432232560271538e-70,0.099999969539992309,5.8701950874512913e-54,1.7465767053804409e-37,1.255795095056316e-14,8.1516085848922131e-33,2.9576323589478226e-49,2.8345581040337953e-19,5.1936631338876419e-63,2.2841472652365121e-30,4.1636407355138991e-47,1.6327195332934151e-54,8.8884228806692347e-38,3.374766563539158e-39,1.2254792640677239e-51,2.3167738270440761e-71,5.0436228860774233e-08,3.0459995131938839e-08,2.0761611651407858e-20,1.2557974109711544e-14,2.3975367332795747e-21,2.9734462249796206e-17,3.0017921087292191e-17,6.318247730956816e-44,7.6593334222206047e-40,1.5967331446674306e-34,1.513446611319948e-24,6.7218834631881474e-29,1.3062163804436274e-78,5.8461846908420995e-47,3.4094947235110778e-81,1.5559182929821188e-104,3.8679790799560649e-38
2.1171495659175474e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411195905551651,0.099999939247593803,1.5112014368054378e-69,0.09999996330757141,1.2310302748705903e-53,3.0537552740582328e-37,1.5128793118179653e-14,1.4211329108276198e-32,5.1713187651675172e-49,4.1086102952950469e-19,1.4335267554998799e-62,3.3150865134181775e-30,9.6857426865909064e-47,3.4187542586374206e-54,1.2900519557951279e-37,4.8979547652993401e-39,2.1413608579806241e-51,8.9672512392014232e-71,6.0752406150912913e-08,3.6692413481236314e-08,2.0761615625126718e-20,1.5128817359190454e-14,3.4793951774456447e-21,3.5752263845199944e-17,3.6163129262432904e-17,1.3254541210761354e-43,1.6033051518391786e-39,2.3155322188504465e-34,2.1936772507055501e-24,1.1741298387935336e-28,5.7964218734748347e-78,1.1268009962976716e-46,1.5130178994500493e-80,9.0205502464374676e-104,5.1240269294225541e-38
2.836685296277924e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111955747052796,0.099999918624441186,3.6349048420290576e-69,0.099999950846086844,3.9817927508368231e-53,7.345219904831434e-37,2.0270475312116614e-14,3.3978294854119372e-32,1.2439119055672977e-48,7.356868363756981e-19,7.3293873675730513e-62,5.9513281318350978e-30,3.6554805941438795e-46,1.1021137305003484e-53,2.3160333198409435e-37,8.7929407455543033e-39,5.1441653691980783e-51,9.0003881361152888e-70,8.1375558759647005e-08,4.9153892886089004e-08,2.0761623575415873e-20,2.0270502319108372e-14,6.2453681797981154e-21,4.7717846862159484e-17,4.8453541555218586e-17,4.2912506471697477e-43,5.1656951116302532e-39,4.150169496861805e-34,3.9279218720620155e-24,2.8184601449145628e-28,8.5705310161246839e-77,3.0958705109166395e-46,2.2373286707623109e-79,3.0400281882178334e-102,7.8002353824492623e-38
3.5562210266383e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111952440262907,0.099999898013551788,7.1618020067251641e-69,0.099999938389077336,9.8040683629085818e-53,1.4472180095500202e-36,2.5412154652081019e-14,6.6556588817136805e-32,2.4509404414796246e-48,1.1532628173830837e-18,2.4580819737680523e-61,9.3533864311429669e-30,9.9237753760082138e-46,2.7052150025736079e-53,3.6401051174075886e-37,1.3819405249490028e-38,1.0123059180070345e-50,4.609112338595666e-69,1.0198644815291029e-07,6.1610897239134175e-08,2.076163152950534e-20,2.5412185227760331e-14,9.8140477805094634e-21,5.9590673303855943e-17,6.0743948437489455e-17,1.0575903164375605e-42,1.2673987810468266e-38,6.5120437713764006e-34,6.1572985089446289e-24,5.5422704600516571e-28,5.2829362305908878e-76,6.6409524536791245e-46,1.3791740543172793e-78,2.5886127936097248e-101,1.0580181599958827e-37
4.275756756998676e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111949135145949,0.099999877414918281,1.2447820345707261e-68,0.099999925936541292,2.0388805801647346e-52,2.5153872446161526e-36,3.0553831139378877e-14,1.1501665468130197e-31,4.2600524631457301e-48,1.6628696748430044e-18,6.4789013764733424e-61,1.352126043306934e-29,2.209778737717676e-45,5.6088112261358008e-53,5.2622713861574415e-37,1.997734718336143e-38,1.7573495037107317e-50,1.7068748393328977e-68,1.2258508162282588e-07,7.4063428147700586e-08,2.076163948739327e-20,3.0553866086090623e-14,1.4185072255498275e-20,7.137146247505338e-17,7.3034349908646289e-17,2.2014390652998285e-42,2.6267822905319459e-38,9.3985881993972082e-34,8.8779395649017748e-24,9.6143079031130996e-28,2.249812611317626e-75,1.2234240506471527e-45,5.8736639654505834e-78,1.4446691302938596e-100,1.3401038642335322e-37
4.995292487359052e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411194583170104,0.099999856828533448,1.9848886437984176e-68,0.099999913488477102,3.7814501142111641e-52,4.0109531164511876e-36,3.5695504775315574e-14,1.8235438153241915e-31,6.7930841032813259e-48,2.2637938250136357e-18,1.4587035668617451e-60,1.8454949159307397e-29,4.312427468396165e-45,1.0371164673249507e-52,7.1825333174628011e-37,2.7266765454146235e-38,2.7988454699420179e-50,5.1666296901495141e-68,1.4317146645706877e-07,8.6511487218523958e-08,2.0761647449077804e-20,3.5695544895043075e-14,1.9358080048069297e-20,8.3060927966516543e-17,8.5324745968118312e-17,4.0867580094581815e-42,4.8555729765599056e-38,1.2807248775020574e-33,1.2086008169159232e-23,1.5301168998572838e-27,7.6670459533413649e-75,2.0338263650324367e-45,2.0017465126771484e-77,6.3414944174105244e-100,1.6240890431778709e-37
