Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
2.2124005768037734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4239928162940943,0.094050619475407021,0.012106384712888864,0.0,2.382997470062324e-08,0.0092140034097455206,0.0,0.0018767440091401371,0.0,0.013251537661890715,1.0221911619841052e-08,0.00029539383686156943,8.8556799839956413e-08,3.0598044172977316e-09,0.0,0.0,1.6126608544980658e-09,0.00021141642527656713,0.0064669083927190391,0.021430249576666258,0.00021303211652826606,8.0577602479855213e-09,1.2449743863417021e-07,3.9911732158493683e-08,0.0001765863820587634,0.00033455070866681764,4.9541233679650724e-06,2.2597302247039846e-05,5.712087574824488e-11
2.2152102967195084e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4239751153213433,0.0940351046698117,0.012097042991048539,0.0,2.3894506022795828e-08,0.0092239574824881133,0.0,0.0018793092755179821,0.0,0.013259739102661308,1.0245505314661997e-08,0.00029538755431727907,8.8692759088608035e-08,3.065473110360969e-09,0.0,0.0,1.6136683713856903e-09,0.00021206931065156066,0.0064655659220048947,0.02144893295022066,0.00021313215934072697,8.0689083809948107e-09,1.2456700034439124e-07,3.9905617448666643e-08,0.00017676994934301773,0.00033558388967168265,4.9606931787256347e-06,2.2667111366382541e-05,5.7294881457477999e-11
2.2180200166352433e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42395742925197416,0.094019602229715213,0.012087709256420923,0.0,2.395912321353282e-08,0.0092339074336908623,0.0,0.0018818720773711058,0.0,0.013267926864858545,1.0269101599316506e-08,0.00029538134461109248,8.8828640111832356e-08,3.0711390709380141e-09,0.0,0.0,1.6146740159284471e-09,0.00021272314208964534,0.0064642246221914869,0.021467600349376857,0.0002132320986812692,8.0800538242609203e-09,1.246364299692674e-07,3.9899449847345859e-08,0.00017695342784077587,0.00033661856788435717,4.9672560926844012e-06,2.2737019891175898e-05,5.7469130046061085e-11
2.2208297365509783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42393975807065476,0.094004112148199565,0.012078383500953409,0.0,2.4023826251335151e-08,0.0092438532651538084,0.0,0.0018844324116771597,0.0,0.013276100966565025,1.0292700387481064e-08,0.00029537520750198826,8.8964442704960551e-08,3.0768022825908639e-09,0.0,0.0,1.6156777904489875e-09,0.00021337791881690746,0.0064628844923496293,0.021486251790239764,0.00021333193474446044,8.091196571580234e-09,1.2470572770951225e-07,3.989322952636892e-08,0.0001771368176102013,0.00033765474208015102,4.9738121031907155e-06,2.2807027731497315e-05,5.764362128947975e-11
2.223639456466713e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42392210176207357,0.093988634418341141,0.012069065716603485,0.0,2.4088615114637758e-08,0.0092537949786755218,0.0,0.001886990275434284,0.0,0.013284261425835494,1.031630159300945e-08,0.00029536914274976088,8.910016666426357e-08,3.0824627289402506e-09,0.0,0.0,1.6166796972659929e-09,0.00021403364005793163,0.0064615455315504928,0.021504887288894076,0.00021343166772424347,8.1023366188130618e-09,1.2477489376120197e-07,3.9886956657147646e-08,0.00017732011870938723,0.00033869241103199401,4.9803612036473091e-06,2.2877134797278914e-05,5.7818354962873724e-11
2.226449176382448e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42390446031093976,0.093973169033210832,0.012059755895338737,0.0,2.415348978180897e-08,0.0092637325760531099,0.0,0.0018895456656610565,0.0,0.013292408260696905,1.0339905129932872e-08,0.00029536315011501676,8.9235811786950235e-08,3.0881203936655584e-09,0.0,0.0,1.6176797386941811e-09,0.00021469030503580572,0.0064602077388655919,0.021523506861404362,0.00021353129781400508,8.1134739573834052e-09,1.2484392832835709e-07,3.9880631410609435e-08,0.00017750333119635747,0.000339731573510447,4.986903387510152e-06,2.2947340998308206e-05,5.7993330841055412e-11
2.229258896298183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42388683370198271,0.093957715985873991,0.012050454029136806,0.0,2.4218450231149577e-08,0.0092736660590822355,0.0,0.0018920985793964239,0.0,0.013300541489148599,1.0363510912460158e-08,0.00029535722935917163,8.9371377871168176e-08,3.0937752605047196e-09,0.0,0.0,1.6186779170443156e-09,0.00021534791297212822,0.0064588711133667974,0.021542110523815005,0.00021363082520659167,8.1246085813685401e-09,1.249128316099772e-07,3.9874253957260125e-08,0.00017768645512906666,0.00034077222828371434,4.993438648288252e-06,2.3017646244228961e-05,5.8168548698494418e-11
2.232068616213918e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4238692219199528,0.093942275269390349,0.012041160109985398,0.0,2.4283496440894697e-08,0.0092835954295571507,0.0,0.0018946490136996352,0.0,0.013308661129162307,1.0387118854977964e-08,0.00029535138024444754,8.9506864715999907e-08,3.0994273132540993e-09,0.0,0.0,1.6196742346232445e-09,0.00021600646308701674,0.0064575356541263194,0.021560698292150314,0.00021373025009424151,8.1357404847656418e-09,1.2498160380475948e-07,3.9867824467162129e-08,0.00017786949056540076,0.00034181437411765685,4.999966979543487e-06,2.3088050444542084e-05,5.8344008309326493e-11
2.234878336129653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42385162494962031,0.093926846876814157,0.012031874129882256,0.0,2.4348628389213061e-08,0.0092935206892707026,0.0,0.0018971969656501738,0.0,0.013316767198682272,1.0410728872050948e-08,0.00029534560253386945,8.9642272121459916e-08,3.1050765357683968e-09,0.0,0.0,1.6206686937339091e-09,0.00021666595459911576,0.0064562013602167236,0.021579270182414508,0.00021382957266864112,8.1468696609602034e-09,1.2505024511231846e-07,3.9861343109931531e-08,0.00017805243756317772,0.00034285800977580319,5.0064883748904017e-06,2.3158553508606487e-05,5.8519709447356428e-11
2.237688056045388e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42383404277577652,0.093911430801194101,0.01202259608083513,0.0,2.4413846054207247e-08,0.0093034418400143662,0.0,0.0018997424323476987,0.0,0.013324859715625333,1.043434087842194e-08,0.00029533989599126218,8.9777599888493132e-08,3.1107229119605427e-09,0.0,0.0,1.6216612966753634e-09,0.0002173263867256039,0.0064548682307109173,0.021597826210591781,0.00021392879312091641,8.1579961037525393e-09,1.2511875573118516e-07,3.9854810054747201e-08,0.00017823529618014769,0.00034390313401936229,5.0130028279960374e-06,2.3229155345639852e-05,5.8695651886058028e-11
2.240497775961123e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42381647538323258,0.093896027035573343,0.012013325954861796,0.0,2.4479149413914083e-08,0.0093133588835782443,0.0,0.001902285410911979,0.0,0.013332938697881005,1.0457954789012127e-08,0.00029533426038124718,8.9912847818972592e-08,3.1163664258015994e-09,0.0,0.0,1.6226520457427959e-09,0.00021798775868220145,0.0064535362646821522,0.021616366392646292,0.00021402791164162557,8.1691198068849009e-09,1.2518713585968432e-07,3.984822547034865e-08,0.00017841806647399342,0.00034494974560723475,5.0195103325797633e-06,2.3299855864719501e-05,5.8871835398576945e-11
2.2433074958768578e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42379892275682007,0.093880635572989521,0.012004063743990004,0.0,2.4544538446304665e-08,0.009323271821751104,0.0,0.0019048258984828319,0.0,0.013341004163311566,1.0481570518921197e-08,0.00029532869546923984,9.004801571569697e-08,3.1220070613206573e-09,0.0,0.0,1.6236409432275446e-09,0.00021865006968317736,0.0064522054612040254,0.021634890744522243,0.0002141269284207702,8.1802407640634428e-09,1.2525538569593568e-07,3.9841589525037354e-08,0.00017860074850233089,0.00034599784329602417,5.026010882413093e-06,2.3370654974783145e-05,5.9048259757732443e-11
2.248926935708328e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42376386174181818,0.093849889529055583,0.0119855630357119,0.0,2.4675573440694366e-08,0.0093430853890722389,0.0,0.0019098993893032553,0.0,0.013357094615010891,1.0528807097988688e-08,0.00029531777680485511,9.031811062368512e-08,3.1332796337984501e-09,0.0,0.0,1.6256131925952451e-09,0.00021997750566814635,0.0064495473381957864,0.02167189202141559,0.00021432465751159213,8.2024744157321335e-09,1.2539149528202381e-07,3.9828164222703574e-08,0.00017896584799261353,0.00034809849199138294,5.0389910931739299e-06,2.3512548602922118e-05,5.9401830105614504e-11
2.2545463755397984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42372885960983003,0.093819192613582847,0.011967093892422065,0.0,2.4806950859837593e-08,0.0093628825562617271,0.0,0.0019149628823260587,0.0,0.013373131213079871,1.0576049939998642e-08,0.0002953071381371936,9.0587883053277131e-08,3.1445405027832979e-09,0.0,0.0,1.6275780630328835e-09,0.00022130868836592861,0.0064468938542818124,0.021708830168426979,0.00021452198190230438,8.2246970092457586e-09,1.2552708606693345e-07,3.9814535485454676e-08,0.00017933059511060208,0.00035020507011279,5.0519434114868448e-06,2.3654835498798395e-05,5.9756361105806387e-11
2.2601658153712687e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42369391624023822,0.093788544770673651,0.011948656250700601,0.0,2.493867052515513e-08,0.0093826633375831588,0.0,0.0019200163553851684,0.0,0.013389114099444408,1.0623298372191794e-08,0.0002952967776178544,9.0857331459965519e-08,3.1557895425866289e-09,0.0,0.0,1.6295355727344263e-09,0.00022264361143919015,0.0064442450020631573,0.021745705312393896,0.00021471890309303498,8.2469084954794761e-09,1.2566215962277684e-07,3.980070464407595e-08,0.00017969499031485987,0.00035231756763158664,5.0648677893834454e-06,2.3797514928971335e-05,6.0111850929310982e-11
2.265785255202739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236590315127477,0.093757945944342239,0.011930250047285942,0.0,2.5070732257033038e-08,0.0094024277472803744,0.0,0.0019250597866292604,0.0,0.013405043415602481,1.0670551724680702e-08,0.00029528669341085084,9.1126454313839919e-08,3.1670266284384956e-09,0.0,0.0,1.6314857398339902e-09,0.00022398226852809129,0.006441600774146284,0.021782517579837141,0.00021491542257519891,8.2691088257021173e-09,1.2579671751630931e-07,3.9786673022468253e-08,0.00018005903406292126,0.00035443597448349412,5.0777641797128296e-06,2.3940586157845089e-05,6.0468297742096742e-11
2.2714046950342093e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42362420530738487,0.093727396078514894,0.011911875219074346,0.0,2.5203135874828265e-08,0.0094221757995780354,0.0,0.0019300931545197303,0.0,0.013420919302626786,1.0717809330454688e-08,0.00029527688369251459,9.1395250099514234e-08,3.1782516364842216e-09,0.0,0.0,1.6334285824064124e-09,0.00022532465325052756,0.0064389611631430355,0.021819267096961904,0.00021511154183157221,8.2912979515730902e-09,1.2593076130896027e-07,3.97724419376867e-08,0.00018042272681130508,0.00035656028056899465,5.0906325361359067e-06,2.4084048447694917e-05,6.0825699705161239e-11
2.2770241348656796e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42358943750449596,0.093696895117030207,0.011893531703119395,0.0,2.5335881196874036e-08,0.0094419075086821912,0.0,0.0019351164378287428,0.0,0.013436741901167287,1.0765070525384469e-08,0.00029526734665140354,9.1663717316056486e-08,3.1894644437811396e-09,0.0,0.0,1.6353641184678011e-09,0.00022667075920236137,0.0064363261616706066,0.021855953989658745,0.00021530726233636447,8.3134758251403358e-09,1.2606429255686202e-07,3.9758012699978738e-08,0.00018078606901552748,0.00035869047575369761,5.1034728131199482e-06,2.4227901058692571e-05,6.1184054974592201e-11
2.2882630145286198e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42352007662912039,0.093636039682005234,0.011856938356977584,0.0,2.5602396221963092e-08,0.0094813219540441588,0.0,0.0019451326673336701,0.0,0.01346822779329741,1.0859601040626666e-08,0.00029524908341569132,9.2199660109887281e-08,3.2118529688990826e-09,0.0,0.0,1.6392133428313635e-09,0.0002293741090688372,0.0064310699578136021,0.021929140403763241,0.00021569751294565179,8.3577976254818376e-09,1.2632982361663441e-07,3.9728564972960533e-08,0.00018151170360861468,0.00036296849271089517,5.1290689506403594e-06,2.4516774274446709e-05,6.1903618032704714e-11
2.29950189419156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42345094793575516,0.093575379188227378,0.01182046950841718,0.0,2.5870275858697935e-08,0.009520671196662521,0.0,0.0019551083114632854,0.0,0.013499502208831905,1.0954138015166578e-08,0.00029523188945325347,9.2734270974319091e-08,3.2341912383676576e-09,0.0,0.0,1.6430335558992469e-09,0.00023209226646247905,0.0064258321036188846,0.022002077823019276,0.00021608618602819769,8.4020738507826925e-09,1.265933230398542e-07,3.96983401886713e-08,0.0001822359414667454,0.0003672699435963208,5.1545522439340226e-06,2.4807199845366192e-05,6.2626972069232269e-11
2.3107407738545e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42338205047858923,0.093514913183264964,0.011784124659480723,0.0,2.6139518617445639e-08,0.0095599553495696182,0.0,0.0019650432113853637,0.0,0.013530566258004141,1.1048676240137447e-08,0.00029521575070345576,9.326753841513989e-08,3.2564783011450059e-09,0.0,0.0,1.6468248997403203e-09,0.00023482517938043477,0.0064206125402140662,0.02207476724332395,0.00021647329307670568,8.4463041311551814e-09,1.268548030878522e-07,3.966734858784103e-08,0.0001829587861992473,0.00037159474611654202,5.1799223572168267e-06,2.5099171779663202e-05,6.3354102162283668e-11
2.3219796535174403e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42331338331683294,0.093454641213301548,0.011747903314681115,0.0,2.6410122992716101e-08,0.0095991745255500742,0.0,0.0019749372130554196,0.0,0.013561421044518301,1.1143210553167529e-08,0.00029520065329267345,9.3799451162738481e-08,3.2787132204674567e-09,0.0,0.0,1.650587515534047e-09,0.00023757279548928845,0.0064154112088100155,0.022147209655633843,0.00021685884545367956,8.4904881026902746e-09,1.2711427593996146e-07,3.9635600305845449e-08,0.00018368024140060096,0.00037594281745493159,5.2051789670909444e-06,2.5392684054294752e-05,6.4084993317181469e-11
2.3332185331803805e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42324494551468417,0.093394562823143637,0.011711804980986212,0.0,2.6682087463335243e-08,0.0096383288371565748,0.0,0.0019847901671565154,0.0,0.013592067665624416,1.1237735838491531e-08,0.00029518658353152021,9.4329998169912365e-08,3.3008950737447941e-09,0.0,0.0,1.6543215435863445e-09,0.00024033506213224775,0.0064102280507001685,0.022219406045995854,0.00021724285439361321,8.5346254073820209e-09,1.2737175369440022e-07,3.9603105373860005e-08,0.00018440031065081647,0.00038031407428304193,5.2303217623770411e-06,2.5687730615746376e-05,6.4819630468345832e-11
2.3444574128433207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42317673614129592,0.093334677556229123,0.011675829167803482,0.0,2.6955410492618143e-08,0.0096774183967251789,0.0,0.0019946019290395501,0.0,0.013622507212192011,1.133224702705313e-08,0.00029517352791211477,9.4859168609689157e-08,3.323022952455245e-09,0.0,0.0,1.658027123345079e-09,0.00024311192633628235,0.0064050630072598827,0.022291357395577849,0.00021762533100513098,8.5787156930525305e-09,1.2762724836914189e-07,3.9569873720000887e-08,0.00018511899751580074,0.00038470843277190321,5.2553504439479481e-06,2.5984305380809809e-05,6.555799848116468e-11
2.355696292506261e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42310875427074313,0.093274984954635903,0.011639975386964778,0.0,2.7230090528541894e-08,0.0097164433163901658,0.0,0.0020043723586641998,0.0,0.013652740768782286,1.142673909659819e-08,0.00029516147310539731,9.5386951873160234e-08,3.3450959620405158e-09,0.0,0.0,1.6617043934151356e-09,0.00024590333481919798,0.0063999160199458456,0.022363064680699114,0.00021800628627307778,8.6227586132783528e-09,1.2788077190276795e-07,3.9535915170447414e-08,0.00018583630554771488,0.00038912580860321887,5.2802647245643328e-06,2.6282402237352726e-05,6.6300082153844002e-11
2.366935172169201e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42304099898198982,0.093215484559091427,0.011604243152711245,0.0,2.7506126003917546e-08,0.00975540370809839,0.0,0.00201410132054061,0.0,0.013682769413718539,1.1521207071758237e-08,0.00029515040595849652,9.5913337567337518e-08,3.3671132218010305e-09,0.0,0.0,1.6653534915730375e-09,0.00024870923399662997,0.0063947870302955229,0.022434528872860585,0.00021838573106056579,8.6667538273178979e-09,1.2813233615530376e-07,3.950123945054921e-08,0.00018655223828532126,0.00039356611698043362,5.3050643287125974e-06,2.6582015045078997e-05,6.7045866219235531e-11
2.378174051832141e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42297346935885677,0.09315617590898255,0.011568631981678347,0.0,2.7783515336561444e-08,0.0097942996836231661,0.0,0.0020237886836718321,0.0,0.013712594219155024,1.1615646024124454e-08,0.00029514031349214879,9.6438315513030225e-08,3.3890738647913804e-09,0.0,0.0,1.6689745547811375e-09,0.00025152956998896039,0.0063896759799266564,0.022505750938774695,0.00021876367611097769,8.7107010000399148e-09,1.2838195290903849e-07,3.9465856185917112e-08,0.00018726679925432061,0.00039802927263968019,5.3297489924449437e-06,2.6883137636279669e-05,6.7795335346642033e-11
2.3894129314950814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4229061644899898,0.093097058542365815,0.011533141392881039,0.0,2.8062256929465948e-08,0.009833131354577666,0.0,0.0020334343214968675,0.0,0.01374221625114435,1.1710051072312678e-08,0.00029513118289816066,9.6961875742736723e-08,3.4109770377158427e-09,0.0,0.0,1.6725677192014222e-09,0.00025436428862816665,0.006384582810536818,0.022576731840395145,0.00021914013204992643,8.7545998018530445e-09,1.2862963386932977e-07,3.9429774903498768e-08,0.00018797999196767967,0.00040251518986061957,5.3543184632213114e-06,2.7185763816575857e-05,6.8548474143602894e-11
