Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
1.9040563192358148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,0.0,8.5893663423680217e-42,1.8057231135779733e-21,7.2136452934229354e-43,2.8994052631778393e-32,5.6382968439149086e-72,1.6804813991136486e-12,1.1252912325579759e-62,1.6804811729823603e-12,6.7409405520267297e-43,3.8783370338121974e-42,2.4568742073841282e-59,2.8487349168243512e-60,8.7852029226871914e-33,4.9322185907460163e-49,9.1775663478825313e-11,2.7173142999326122e-12,1.0878327764531102e-14,5.2553002618819973e-23,2.0280825460324424e-22,1.0878097093133244e-14,2.25114230633581e-30,1.2559612960374924e-54,8.7351435239753596e-42,3.7015518335578183e-64,1.4636566882800337e-58,3.9965153400144801e-21,2.7247584252381434e-24,2.3263367855281848e-26,6.3904364469046703e-43,4.3266971456779877e-53
3.8081126889118977e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,0.0,1.3243788706076482e-40,7.2228925594683078e-21,5.9839935577294986e-41,2.3195226202649813e-31,1.8728246940746391e-69,3.3609632827341025e-12,7.2018549830235519e-61,3.3609623782244005e-12,1.0785489885272742e-41,5.9700685361989749e-41,4.0789816259839508e-57,4.7295543042305664e-58,6.7711937845058303e-32,1.5783037721957843e-47,1.8355132797504538e-10,5.4346286700227241e-12,2.1756670709107128e-14,2.0198462988013298e-22,8.112183453538593e-22,2.1755748020070088e-14,1.8009137751112577e-29,8.0381082564314895e-53,1.3976218960871738e-40,4.7379604731501109e-62,9.3578074470028433e-57,1.5974802662463491e-20,2.1600774349788702e-23,3.6894901653097578e-25,2.6468458707370421e-41,7.18317521669633e-51
5.712169058587981e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956426,0.022821567688978316,0.0,4.8548046993949612e-40,1.5348646721076734e-20,3.5001072943214254e-40,6.8860800350505883e-31,1.4595624315637466e-68,5.0414454963335796e-12,4.0889980806347432e-60,5.0414435742730383e-12,4.0803671869146048e-41,2.2369349283699362e-40,2.7793725364338404e-56,3.2226640610677059e-57,1.8956542092964452e-31,7.3627408580842964e-47,2.7532699141089287e-10,8.1519430387504513e-12,3.2635024838247302e-14,4.1767936123232006e-22,1.7238174196625812e-21,3.2633064119534729e-14,5.1494876725437224e-29,4.4949721904893714e-52,5.2874855480034449e-40,3.1026007531536552e-61,5.2311346767302116e-56,3.3929932292717095e-20,6.1443703561031976e-23,1.3522538810789578e-24,1.2991473823861722e-40,4.8945066043527525e-50
9.520281797940148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263021,0.022821567686261,0.0,3.5996271133939137e-39,4.243449370638683e-20,1.0098076417348552e-38,3.2255804040498842e-30,1.2928173344801897e-66,8.4024112433665356e-12,1.0992319072547987e-58,8.4024059295967041e-12,3.2202588141157029e-40,1.71610786296316e-39,1.3961763072513766e-54,1.6188504462935886e-55,8.1976902039095044e-31,9.866482561380283e-46,4.5887831404109756e-10,1.3586571770782745e-11,5.4391777929966277e-14,1.0800744612883013e-21,4.7656943926488366e-21,5.4386357091372896e-14,2.3665129482715398e-28,1.0342193210989498e-50,4.1729308931003973e-39,1.2407156263897011e-59,1.20148297508611e-54,9.368869222392599e-20,2.7800770089251127e-22,1.0250331998804262e-23,2.1821930988893585e-39,2.4585909312031834e-48
1.2947583263357096e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727615729971,0.11866996539438958,0.022821567683815418,0.0,9.8419126512732738e-39,7.556326042149837e-20,4.3857211931297565e-38,7.4433477990195657e-30,6.7752278904724701e-66,1.1427281481742234e-11,4.7730087406914827e-58,1.1427272019683892e-11,9.0370861645327629e-40,4.8307138012947534e-39,6.72664494395569e-54,7.7994484316991847e-55,1.7848508435175458e-30,3.2746082697704046e-45,6.2407450098219166e-10,1.8477737625255055e-11,7.3972891992759326e-14,1.8411786455854348e-21,8.4861082095934994e-21,7.3963239056444587e-14,5.326996556811961e-28,3.9526964265202169e-50,1.1710597268346003e-38,5.3279934186185127e-59,4.5896135690277577e-54,1.6669317213789474e-19,6.2041738203615187e-22,2.8038204095731289e-23,8.3652900163158625e-39,1.184514907815272e-47
1.6374884728774045e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727598717319,0.11866996522614896,0.022821567681369836,0.0,2.1675933855545552e-38,1.1795531527649514e-19,1.3411392143167153e-37,1.4331704725498517e-29,2.7938753044919533e-65,1.4452152848435168e-11,1.4452688495600134e-57,1.4452138078329887e-11,2.069092403738651e-39,1.0735505654638834e-38,2.4066260175706588e-53,2.7904467513471481e-54,3.2611403989200676e-30,8.7988851112458797e-45,7.8927068429683957e-10,2.3368903475137105e-11,9.3554044533958446e-14,2.7541348559047328e-21,1.3246648785594049e-20,9.353897612605758e-14,1.0068369477494956e-27,1.2327790593582614e-49,2.6812094577847237e-38,1.9109254107409586e-58,1.4304250541647124e-53,2.5999235563003164e-19,1.1621344889785884e-21,6.2675962035355849e-23,2.1368241436007597e-38,4.2378431857115475e-47
1.9802186194190993e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727581704666,0.11866996505790833,0.022821567678924255,0.0,4.0995246049403373e-38,1.6909752743940105e-19,3.4616195887665347e-37,2.436740259657042e-29,8.7507622271384968e-65,1.7477025280885458e-11,3.7520665892484043e-57,1.7477004107276343e-11,4.0348517565960465e-39,2.0584449971570226e-38,6.84618119780761e-53,7.9380313181983486e-54,5.2847314668190254e-30,1.946518139623371e-44,9.5446686418592473e-10,2.8260069320700966e-11,1.1313523348540465e-13,3.7942624519229067e-21,1.898964438358106e-20,1.131136317795667e-13,1.6828896320548316e-27,3.0647976477101111e-49,5.228518532415202e-38,5.2957277944171126e-58,3.5539836831149954e-53,3.7242037464517616e-19,1.9263218020088081e-21,1.1963754792026165e-22,5.0341300486162671e-38,1.2055348118208784e-46
2.665678912502489e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547679367,0.11866996472142709,0.022821567674033087,0.0,1.0445962478896569e-37,2.9133652444689001e-19,1.4942621631936463e-36,5.3876501256653147e-29,4.7192034516948758e-64,2.3526772576058947e-11,1.6596119014744052e-56,2.352673609744001e-11,1.0712350119643651e-38,5.4302894803510807e-38,3.2974160299691693e-52,3.8232716572846415e-53,1.0742445126006524e-29,6.1243321328332541e-44,1.2848592161521621e-09,3.8042401002022865e-11,1.5229769459864974e-13,6.1235069986719322e-21,3.2715947527061909e-20,1.5226047710741954e-13,3.5927769092576328e-27,1.1295508344832681e-48,1.3881492347311831e-37,2.263690326256381e-57,1.3085979232332013e-52,6.4077931881543771e-19,4.057477919229193e-21,3.0603972588399996e-22,1.9622595578241319e-37,5.8062620690080497e-46
3.3511392055858787e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513654068,0.11866996438494586,0.02282156766914192,0.0,2.1755371202011314e-37,4.4591966347612272e-19,4.4617975153345541e-36,1.0093676856489169e-28,1.7333323304575106e-63,2.9576523810217425e-11,4.9938767711241813e-56,2.9576467977822085e-11,2.3236500437330498e-38,1.1592328408540862e-37,1.1026467953318466e-51,1.2784870715489008e-52,1.8669995910941656e-29,1.5148574564578152e-43,1.6152515554561264e-09,4.7824732667495147e-11,1.9146029081041366e-13,8.8099841949544988e-21,5.0073341166146107e-20,1.9140332557850416e-13,6.533073849068966e-27,3.1467691825615866e-48,3.0110808568098458e-37,7.02800548493851e-57,3.642690995479478e-52,9.7949619779700438e-19,7.2853106012182869e-21,6.4177893502906702e-22,5.0165672616791839e-37,1.9415687890245799e-45
4.0365994986692684e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727479628768,0.11866996404846464,0.022821567664250753,0.0,4.0286314441384075e-37,6.3504077304053118e-19,1.1361821660162909e-35,1.708256891709659e-28,5.3533889597009524e-63,3.5626279250132465e-11,1.2927169288724694e-55,3.5626199740976354e-11,4.4907242065463279e-38,2.1840622295796923e-37,3.1072396908792887e-51,3.6027406176036455e-52,2.9533096723941668e-29,3.2948664483731322e-43,1.9456438812389642e-09,5.7607064316118342e-11,2.306230316968436e-13,1.1802614130871066e-20,7.130773349333875e-20,2.3054190650360248e-13,1.08069778362147e-26,7.6180940228228284e-48,5.8192683362165564e-37,1.8767023733518128e-56,8.8117032394739821e-52,1.3930567611181384e-18,1.1898156330173776e-20,1.2022149241160379e-21,1.1580325545747696e-36,5.4712182614393133e-45
5.407520084836048e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727411578187,0.11866996337550224,0.022821567654468421,0.0,1.1269536311425655e-36,1.1188430826332012e-18,6.6881019295967814e-35,4.0624333895661525e-28,6.3636545076708541e-62,4.7725802981650872e-11,7.9991967317445449e-55,4.772566290899579e-11,1.413088324665146e-37,6.1939202724509884e-37,2.5785091945404691e-50,2.9896464106951851e-51,6.1550848075737583e-29,1.3804251715826319e-42,2.6064284914793593e-09,7.7171727562198795e-11,3.0894895824624775e-13,1.8390372715497814e-20,1.2562353853320814e-19,3.0880602786463854e-13,2.4928263143063629e-26,4.2998732844665484e-47,1.8311427818547582e-36,1.4497394935945431e-55,4.958106196526563e-51,2.4471001817739819e-18,2.6601773173765572e-20,3.5443692528092168e-21,4.8717345507822513e-36,4.5398784469600529e-44
6.778440671002827e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727343527605,0.11866996270253991,0.02282156764468609,0.0,2.4621709345953784e-36,1.7429534072835456e-18,2.3514658247808885e-34,7.9337529124768348e-28,3.2437126335941218e-61,5.9825343792879418e-11,2.8946203456079865e-54,5.9825125600785698e-11,3.3944994120669519e-37,1.3576865774427368e-36,1.0982284352264771e-49,1.273327749404868e-50,1.0804384096968655e-28,4.0404792028139618e-42,3.2672130467911547e-09,9.6736390740453637e-11,3.8727547845196637e-13,2.5577995918343731e-20,1.9568379741029948e-19,3.8705281861282394e-13,4.7887603574717552e-26,1.5201974754727491e-46,4.3987515265161542e-36,6.1379194823605769e-55,1.7489159475307412e-50,3.8010338070257643e-18,4.9642907372476197e-20,8.1384326298033868e-21,1.3968729522318571e-35,1.9335136146860351e-43
9.520281843336386e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727207426469,0.11866996135661538,0.022821567625121428,0.0,8.1146957222673706e-36,3.4123780012615142e-18,1.9170471917575697e-33,2.2186076941942304e-27,6.5496599020467732e-60,8.4024476669009963e-11,2.5366696491074971e-53,8.402404955472685e-11,1.3660759618914339e-36,4.4394221168714575e-36,1.3924179048292192e-48,1.6143798227673462e-49,2.4839859227236421e-28,2.3867668621167851e-41,4.5887819925193737e-09,1.3586571689442711e-10,5.4393032093643654e-13,4.0766115754052289e-20,3.8305055018111245e-19,5.4349439360060873e-13,1.3171676378525626e-25,1.3488120848385937e-45,1.7702337184624706e-35,8.3848895072466498e-54,1.5402721624507082e-49,7.3955534015890965e-18,1.2798901877176883e-19,3.0113583160317657e-20,7.4960417368234556e-35,2.4510386869903096e-42
1.5003964188003507e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072693522428,0.11866995866476698,0.0228215675859921,0.0,3.9049731946301585e-35,8.4361048533997642e-18,3.2501272106955891e-32,8.9284106766458843e-27,3.9520989099355238e-58,1.3242294731811564e-10,4.9182001388265366e-52,1.3242189174384458e-10,9.2429789643035425e-36,2.089887042618226e-35,4.4037661866792196e-47,5.105523297865428e-48,7.2651262430104842e-28,2.8219202850293577e-40,7.2319192243701187e-09,2.1412436839406411e-10,8.5724734794158658e-13,7.2398199902746839e-20,9.4665694198455683e-19,8.5616963767908811e-13,5.2412544814663951e-25,2.8872506041227828e-44,1.1977676340635711e-34,3.3473147024063206e-52,3.2380310369421869e-48,1.804613757997455e-17,4.4580952654581807e-19,1.760608309909257e-19,7.0097981955612033e-34,7.7487568560945231e-41
2.5971328877337745e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726390820247,0.11866995328107285,0.02282156750773345,0.0,2.4221086487970653e-34,2.5223329244881342e-17,8.612363474416951e-31,4.7933448665006808e-26,4.0843644362150604e-56,2.292207072229599e-10,1.6476511528036146e-50,2.2921755324613913e-10,9.2139505410029341e-35,1.2598240826076143e-34,2.2958657375013225e-45,2.6614815967564644e-46,2.4886228979459537e-27,5.3720049769742323e-39,1.2518191049547247e-08,3.706416681640787e-10,1.4839118955271115e-12,1.3663030572448687e-19,2.8284296301066817e-18,1.4806895018962846e-12,2.7989474619911354e-24,1.0700946131044073e-42,1.1940343022552756e-33,2.4445865025465131e-50,1.156738959636687e-46,5.2536037864822294e-17,1.8664929258673053e-18,1.3750310018812615e-18,9.5658220000651231e-33,4.0364561642228222e-39
3.6938693566671984e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725846416669,0.11866994789738222,0.022821567429474797,0.0,7.1589802480354569e-34,5.0996924938180966e-17,4.778750565877671e-30,1.34257019698477e-25,3.2648453105487509e-55,3.2601955728870811e-10,1.0033855468164029e-49,3.2601318424714401e-10,3.4449350925122131e-34,3.6772744047178181e-34,1.5482953582115937e-44,1.7947824227583735e-45,5.3297047231372893e-27,2.5816904684348118e-38,1.7804459356688081e-08,5.2715896363056414e-10,2.1106185788553876e-12,2.0108506316367708e-19,5.7150345647684102e-18,2.1041032072892158e-12,7.8295221035577287e-24,6.3864396655558731e-42,4.4643490981094015e-33,1.759066946113949e-49,6.7995701412808529e-46,1.0379382851596854e-16,4.4197757030836463e-18,4.4907440233489905e-18,4.2454760453523742e-32,2.7212648674081966e-38
4.7906058256006225e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725302013547,0.1186699425136951,0.022821567351216151,0.0,1.5741188230094408e-33,8.5756920906062586e-17,1.7212266873453549e-29,2.86352592594473e-25,1.5585704316121696e-54,4.2281949568194405e-10,3.9599406604089022e-49,4.2280878474676111e-10,9.0790427359025194e-34,8.0149256343604545e-34,6.4676147281831291e-44,7.4968032181448937e-45,9.2515666887688064e-27,8.2039853679010796e-38,2.3090724145781636e-08,6.8367625479240758e-10,2.7373694396020285e-12,2.6538881569744634e-19,9.604731747347411e-18,2.7264126223642215e-12,1.6690707761044251e-23,2.3949246565231667e-41,1.1765838600258272e-32,7.6423499167424706e-49,2.5145409260890548e-45,1.707264593780728e-16,8.1505531420837054e-18,1.0538021652525085e-17,1.297412825558547e-31,1.1363904197161238e-37
5.887342294534046e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072475761088,0.11866993713001149,0.022821567272957501,0.0,2.9347091694854623e-33,1.2950332341567478e-16,4.8508665339854036e-29,5.2329442480101604e-25,5.6138161291054402e-54,5.1962052050753636e-10,1.2226473231242007e-48,5.1960435474496978e-10,1.9715734499241903e-33,1.4842764627314051e-33,2.0733673968654845e-43,2.4031230161993915e-44,1.4254227784642068e-26,2.0806774176316128e-37,2.8376985416825818e-08,8.4019354164928598e-10,3.3641665207783527e-12,3.2962208254182132e-19,1.4495722759455807e-17,3.3476196785110017e-12,3.0493617956365933e-23,6.9850425796295485e-41,2.5550618391085701e-32,2.5290136033963421e-48,7.2350310413447983e-45,2.5227109112386721e-16,1.3038083734031243e-17,2.0565989588590662e-17,3.1657291975862175e-31,3.6418421400595421e-37
8.080815232400894e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723668806916,0.11866992636265482,0.022821567116440209,0.0,7.60180367435083e-33,2.4395533593937096e-16,2.4476270817420136e-28,1.3224308441021752e-24,4.48187446616564e-53,7.13225822442078e-10,7.4758088769430549e-48,7.1319540323720654e-10,6.5488162255062719e-33,3.8095177236774539e-33,1.3290624677986769e-42,1.5401237318537526e-43,2.7502459778296934e-26,8.9299967191628514e-37,3.8949497404772101e-08,1.1532281024494445e-09,4.6179063508072434e-12,4.5806298983456403e-19,2.7274931021515529e-17,4.5867338619004071e-12,7.7044408338779098e-23,3.8145464729020299e-40,8.4871658761053378e-32,1.7318642265512712e-47,3.8399210680465454e-44,4.5561524525337252e-16,2.6056415461699506e-17,5.6244581970899408e-17,1.2216583652300274e-30,2.3327244926863845e-36
1.0274288170267741e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722580004773,0.1186699155953122,0.02282156695992292,0.0,1.5666061373608508e-32,3.9435293728279139e-16,8.0587308761708928e-28,2.6846164646591312e-24,2.0163674833686285e-52,9.0683544793899259e-10,2.8114335609313141e-47,9.0678632972394782e-10,1.6382177981600524e-32,7.8020159559938106e-33,5.1761379323390824e-42,5.9972859885201e-43,4.5076723989675073e-26,2.6941305301314743e-36,4.9521995320539628e-08,1.4662626460325017e-09,5.8718525696418355e-12,5.8650288416678391e-19,4.403828089592256e-17,5.821461200677053e-12,1.5639331556461656e-22,1.3592108601376908e-39,2.1231562035226705e-31,7.1525669535791397e-47,1.3382482999437485e-43,7.0641164318304663e-16,4.2976658728064904e-17,1.1916378012384703e-16,3.3144322872933451e-30,9.0797898148330183e-36
1.2467761108134588e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721491204434,0.11866990482798365,0.022821566803405635,0.0,2.8125263288067559e-32,5.8069609157173767e-16,2.1045493509387304e-27,4.7708506679598403e-24,6.9323725464023162e-52,1.100449381094654e-09,8.2927838092258885e-47,1.1003771342053258e-09,3.4625817089093327e-32,1.3940312425641093e-32,1.5642059982145152e-41,1.8121009740927042e-42,6.6979611691786773e-26,6.6577552902161145e-36,6.0094479164145323e-08,1.779297172398012e-09,7.1260186382679451e-12,7.1500491799094966e-19,6.4770683260751773e-17,7.0518179026937526e-12,2.7792221961886479e-22,3.8650563038777743e-39,4.4876673606141296e-31,2.3082815926837438e-46,3.7246655513769156e-43,9.9777968754775889e-16,6.3231462167860274e-17,2.1648239099983698e-16,7.33207959573772e-30,2.7422813057968996e-35
1.4661234046001436e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720402405922,0.11866989406066915,0.022821566646888353,0.0,4.5969980582309081e-32,8.0298475440025629e-16,4.7329492111571664e-27,7.7407415611369099e-24,2.0262573023624042e-51,1.2940676062046236e-09,2.1069140054476603e-46,1.2939678166815049e-09,6.53533783715564e-32,2.2696781204468396e-32,4.0394560399807246e-41,4.6789100488717504e-42,9.321429453860037e-26,1.445496331457007e-35,7.0666948935609343e-08,2.0923316815456225e-09,8.3804156652281918e-12,8.4347934277858029e-19,8.9457239598703851e-17,8.2778199727986142e-12,4.5093382208989955e-22,9.5456642907129137e-39,8.4703117498397081e-31,6.4179269162830427e-46,8.9957121430915937e-43,1.3239868885199788e-15,8.6320642447656144e-17,3.5414756744056346e-16,1.4076256678075239e-29,7.0772710012817033e-35
1.6854706983868283e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719313609219,0.11866988329336868,0.022821566490371082,0.0,7.0164806089395807e-32,1.0612188798126772e-15,9.5290292120802438e-27,1.1749717088787277e-23,5.2506446524628928e-51,1.4876901080390996e-09,4.7898476791695654e-46,1.4875583771526564e-09,1.134948229246112e-31,3.4527540833389575e-32,9.2840061905858658e-41,1.0751921229961617e-41,1.2378324903115527e-25,2.8534857276300304e-35,8.1239404634952335e-08,2.40536617347487e-09,9.6350524843548356e-12,9.719934900520112e-19,1.1808350329215169e-16,9.4994829321194602e-12,6.844891120289552e-22,2.125729112435681e-38,1.4710201631408123e-30,1.5995996736346026e-45,1.9568651735870115e-42,1.6803913053198157e-15,1.1186335721683142e-16,5.3690520162276198e-16,2.4530081740920419e-29,1.6254705854502242e-34
2.0091920517448914e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717706723572,0.11866986740258934,0.022821566259376747,0.0,1.1949373983930943e-31,1.5080021562605505e-15,2.2993601230156553e-26,1.988928718333356e-23,1.849128267308164e-50,1.7734535845972824e-09,1.3867326647878057e-45,1.7732667087159703e-09,2.2866617465464098e-31,5.8555332324548821e-32,2.7113778035709133e-40,3.1392296426647723e-41,1.7682282003772689e-25,6.835972139080017e-35,9.6842624391884797e-08,2.8673547429520298e-09,1.1487148437990524e-11,1.1616337859646584e-18,1.6749895631452786e-16,1.129456597240702e-11,1.1587173938163694e-21,6.0519179411461374e-38,2.9638904445311983e-30,5.4079016681366715e-45,5.3537720320538446e-42,2.2532430225802581e-15,1.5338842760511734e-16,8.9740060246737689e-16,4.8741076085017902e-29,4.7413404926136231e-34
2.3329134051029546e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230716099841861,0.1186698515118406,0.022821566028382423,0.0,1.8781403030396424e-31,2.0330780765320805e-15,4.8218970226427936e-26,3.1121537773587136e-23,5.3869007660684989e-50,2.0592262955074963e-09,3.4232749128591582e-45,2.0589747745408033e-09,4.1545667671378095e-31,9.1698637046053923e-32,6.6992846540096221e-40,7.7544450950743152e-41,2.3931807020427279e-25,1.4424116118012249e-34,1.1244581349840989e-07,3.3293432749271955e-09,1.3339803425383425e-11,1.351221983419656e-18,2.2541887038693734e-16,1.3080280322396213e-11,1.8131851920387023e-21,1.4842505192949834e-37,5.3852252987424127e-30,1.5459667351331009e-44,1.2616612094779695e-41,2.8720758807378578e-15,1.9869172733111175e-16,1.3760004350768869e-15,8.6666108341463357e-29,1.1700219913216146e-33
2.656634758461018e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230714492964069,0.11866983562112249,0.022821565797388109,0.0,2.7821382679115646e-31,2.6364465113190763e-15,9.1155195358462422e-26,4.5941886353362154e-23,1.3519935405316907e-49,2.3450081928171848e-09,7.4951205886269108e-45,2.3446825746276602e-09,6.9859656667656463e-31,1.35391061465261e-31,1.4600238592998599e-39,1.6895744689812695e-40,3.1127704118485579e-25,2.764703474213011e-34,1.2804897195458616e-07,3.7913317694011388e-09,1.5193034132564609e-11,1.5409376128035062e-18,2.9179777364142788e-16,1.4856674851902088e-11,2.6767919130907249e-21,3.2447407487424591e-37,9.0557124284597479e-30,3.8552151632461165e-44,2.6538794944963109e-41,3.5276216053991822e-15,2.4700794015816412e-16,1.9818664716142439e-15,1.4238545885319388e-28,2.5467528506097568e-33
2.9803561118190814e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230712886090202,0.11866981973043496,0.022821565566393805,0.0,3.9380586484705215e-31,3.318107325354204e-15,1.591431641118507e-25,6.4849365294621753e-23,3.015379942671659e-49,2.6307992284397998e-09,1.4947608398438432e-44,2.6303901089770712e-09,1.1063236703630565e-30,1.9106593442657448e-31,2.8841787687936212e-39,3.3368578234172839e-40,3.9270876353659553e-25,4.9124105800796455e-34,1.436520997604745e-07,4.2533202263734193e-09,1.7046854039482664e-11,1.7307269993284287e-18,3.665900726044398e-16,1.6623798567300421e-11,3.778654169290547e-21,6.4663380666221696e-37,1.4341557545120374e-29,8.6089313164150138e-44,5.0989332653971948e-41,4.2121481790929653e-15,2.9769799376099026e-16,2.722495547238747e-15,2.1956284563433506e-28,5.0248395554303652e-33
3.304077465177145e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230711279220248,0.11866980383977806,0.022821565335399512,0.0,5.3769304042856181e-31,4.0780603854330126e-15,2.6111270603367289e-25,8.8341541254815093e-23,6.1507894119711343e-49,2.9165993546857853e-09,2.7729184073025174e-44,2.9160973775895595e-09,1.6707417434663708e-30,2.6013591237388334e-31,5.2828055310540242e-39,6.1105421015304241e-40,4.836228628932134e-25,8.2236083104728018e-34,1.5925519691613466e-07,4.7153086458447288e-09,1.890127341085311e-11,1.9203804032209384e-18,4.4975055665996575e-16,1.838170007036063e-11,5.147810697360863e-21,1.1993353922086767e-36,2.1659146915252187e-29,1.7666894259865593e-43,9.1300139865753464e-41,4.9194703748397439e-15,3.5026642229674922e-16,3.6037013181694147e-15,3.2192508580259212e-28,9.1926743307264823e-33
3.6277988185352083e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230709672354202,0.11866978794915177,0.02282156510440523,0.0,7.1298672953372429e-31,4.9163055544735423e-15,4.0751910166186959e-25,1.1691702608129771e-22,1.1679184570204841e-48,3.2024085239953145e-09,4.8527278117453486e-44,3.2018043804656683e-09,2.4275900691969676e-30,3.4400501066624633e-31,9.1055026471388378e-39,1.0529770100869256e-39,5.8402765438301154e-25,1.3115212730211787e-33,1.7485826342162808e-07,5.1772970278146117e-09,2.0756300124252782e-11,2.1100243556277122e-18,5.4123414396548689e-16,2.0130427830649204e-11,6.8133678046955093e-21,2.0980831972525263e-36,3.1472064754765412e-29,3.3855151297540451e-43,1.543871021920743e-40,5.64455384962961e-15,4.0430974505784362e-16,4.6300569299830725e-15,4.5412758044103883e-28,1.5825613703276977e-32
3.9515201718932717e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230708065492059,0.11866977205855607,0.022821564873410957,0.0,9.2280343966559996e-31,5.8328426978431342e-15,6.1045467400924288e-25,1.5107265241020493e-22,2.0930263139619314e-48,3.4882266892290888e-09,8.0953104101534845e-44,3.4875111176059335e-09,3.4163858666053346e-30,4.4407575224960573e-31,1.4936144258869409e-38,1.7268456229024364e-39,6.9393109715993805e-25,2.0097544862960854e-33,1.9046129927701493e-07,5.6392853722830323e-09,2.2611939995676826e-11,2.2998681563814152e-18,6.409961576064881e-16,2.1870029889141567e-11,8.8043352744335734e-21,3.4988636325694125e-36,4.4292954833406897e-29,6.1368323789524426e-43,2.4911746783611416e-40,6.3833709768189429e-15,4.5949561964964456e-16,5.8050653195036475e-15,6.2064738880923625e-28,2.5928288169974798e-32
4.275241525251335e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230706458633813,0.118669756167991,0.022821564642416695,0.0,1.1702601041720112e-30,6.8276716789010652e-15,8.835753407764709e-25,1.9130592091604038e-22,3.5736838086438561e-48,3.7740538034119159e-09,1.2971828721555045e-43,3.7732175890108964e-09,4.6802602785119796e-30,5.6173450669714586e-31,2.3505266151473942e-38,2.7169406104128886e-39,8.1334281877091929e-25,2.977787391851391e-33,2.0606430448235628e-07,6.1012736792500245e-09,2.4468197349032071e-11,2.4897032064933595e-18,7.4899208191077759e-16,2.3600554119571347e-11,1.1149768273418719e-20,5.6042224508485195e-36,6.068139912457048e-29,1.0615194615436593e-42,3.8644755026872745e-40,7.1326148793443963e-15,5.1555156443311211e-16,7.1314517967753899e-15,8.2487446691267749e-28,4.075472751092686e-32
