Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H5X(33),C3H8X(38),C2H4OX(44),H2OX(30),CH4OX(41),HOCXO(25)
0.42988970594545817,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23981852751937455,0.099885795580547554,1.421221347359634e-33,0.098804633745036438,2.418895496862413e-12,5.7465228501925065e-06,0.0011617986191238205,3.8081052140353873e-05,9.1778756546351376e-15,1.7437232486507284e-06,3.2634945888652457e-10,5.4493061270028948e-12,1.2663951212223191e-08,4.0072987170322578e-14,2.0851367397660024e-16,6.5273604532519013e-13,6.6818053249888022e-21,0.0,3.4918822197195804e-05,3.4488755239330485e-05,0.0011595512584481992,1.9703646199104874e-13,3.4962456912190902e-10,7.1780625507100306e-05,4.0511472736763501e-07,9.7931744720394904e-12,1.9939303688071628e-10,2.0075905031086017e-09,1.3333959177928522e-08,3.8320356805051675e-12,4.3445303999768478e-19,5.8159094024008218e-17,1.1104952788480339e-14,1.1481213424722994e-13,2.2854964578289554e-16,8.4498359936958705e-16,1.4014895169027511e-17,2.2683298062178925e-19
0.43185561577502507,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23981315697838751,0.099885644241009819,1.4341768018096992e-33,0.098799384862048242,2.4384882881913508e-12,5.7668445852754262e-06,0.001167052843532289,3.8156194822117706e-05,9.2205237987716957e-15,1.7409931204870691e-06,3.2752418131562992e-10,5.458948565729611e-12,1.2666593972668394e-08,4.0263367580204895e-14,2.0911300626710481e-16,6.5494866236227956e-13,6.724384040594969e-21,0.0,3.491798731333574e-05,3.4486150757105558e-05,0.0011647981859187607,1.9792312510080649e-13,3.4906934894456806e-10,7.1905823889878464e-05,4.0693774204502184e-07,9.7603641424097961e-12,1.9837453020580179e-10,2.0146449350769428e-09,1.335997095634675e-08,3.8561758436922788e-12,4.3569203189061679e-19,5.7241775585747928e-17,1.1107021421044263e-14,1.1522282983801424e-13,2.2931923817208729e-16,8.5180879894053727e-16,1.4081162371163797e-17,2.272164768814961e-19
0.433821525604592,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23980778735888653,0.099885493363270988,1.447190348577284e-33,0.098794136491703932,2.4581458072732553e-12,5.7871369262732735e-06,0.0011723065524071549,3.8231099537237977e-05,9.2632779638681823e-15,1.7382797791087488e-06,3.2869726015233561e-10,5.4685601055209992e-12,1.2669219831659626e-08,4.0453749465373314e-14,2.0971380990639804e-16,6.5716375534250062e-13,6.7670320070490369e-21,0.0,3.4917152727449907e-05,3.4483546668382886e-05,0.0011700446031084541,1.9880966163526067e-13,3.4851752029569879e-10,7.2030610717469976e-05,4.0876049647854134e-07,9.7278189294435046e-12,1.9736610141607643e-10,2.0216887882542271e-09,1.3385898288245274e-08,3.8803537002578277e-12,4.3693403505271079e-19,5.7060156589677878e-17,1.1109075172756694e-14,1.1563292916120281e-13,2.3008966363697149e-16,8.5865630535498544e-16,1.4147427161473997e-17,2.2759863186425347e-19
0.4357874354341589,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23980241865758808,0.099885342943842381,1.4602619783722723e-33,0.098788888633910013,2.4778679512539277e-12,5.8074000420835348e-06,0.0011775597458620446,3.8305768109785256e-05,9.3061380468734805e-15,1.7355830455700438e-06,3.2986870449281099e-10,5.4781409886267017e-12,1.2671828968601242e-08,4.0644132735335196e-14,2.1031607570319108e-16,6.5938134159600294e-13,6.8097489935880909e-21,0.0,3.4916318437829202e-05,3.4480942972624547e-05,0.0011752905100911851,1.9969607162708962e-13,3.4796904706122927e-10,7.2154989201173611e-05,4.1058299073538131e-07,9.6955354555215024e-12,1.9636760344476016e-10,2.0287221223857981e-09,1.3411741817989291e-08,3.9045691194924684e-12,4.3817903013709232e-19,5.5314828701256826e-17,1.1111114201791169e-14,1.1604243545868818e-13,2.3086092819268298e-16,8.6552608123416973e-16,1.4213689508850096e-17,2.2797945593019265e-19
0.4377533452637258,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23979705087124645,0.09988519297927731,1.4733916819059154e-33,0.098783641288573129,2.4976546178862158e-12,5.8276340999798723e-06,0.0011828124240101925,3.8380202341627396e-05,9.3491039448380931e-15,1.7329027436256116e-06,3.3103852334282824e-10,5.4876914543309703e-12,1.2674421560098308e-08,4.0834517300749309e-14,2.1091979458441217e-16,6.6160143821899267e-13,6.852534771249944e-21,0.0,3.4915484442784899e-05,3.4478339669298247e-05,0.0011805359069423419,2.005823551088856e-13,3.4742389367185079e-10,7.2278962513032237e-05,4.1240522488255291e-07,9.6635104015759173e-12,1.9537889205792752e-10,2.0357449966442041e-09,1.3437502182112105e-08,3.9288219716964342e-12,4.3942699804480869e-19,5.7074682156260914e-17,1.1113138663853894e-14,1.1645135194025984e-13,2.316330377719224e-16,8.7241808941486956e-16,1.4279949382588245e-17,2.2835895931321798e-19
0.4397192550932927,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23979168399665751,0.099885043466170359,1.4865794498913151e-33,0.098778394455600105,2.5175057055290176e-12,5.8478392655823764e-06,0.001188064586964482,3.8454404012797875e-05,9.3921755549249907e-15,1.7302386996755167e-06,3.3220672561904287e-10,5.4972117389595193e-12,1.2676997780100317e-08,4.1024903073363123e-14,2.1152495760665198e-16,6.6382406207771078e-13,6.8953891128476057e-21,0.0,3.4914650740648804e-05,3.4475736757877814e-05,0.0011857807937344271,2.014685121131618e-13,3.468820250919383e-10,7.2402533785928736e-05,4.1422719898690432e-07,9.6317405055037397e-12,1.9439982576364421e-10,2.0427574696187944e-09,1.3463180009445105e-08,3.9531121281595592e-12,4.4067791994904469e-19,5.0940591550364614e-17,1.1115148712310687e-14,1.16859681784059e-13,2.3240599822635911e-16,8.7933229294903088e-16,1.434620675236679e-17,2.287371521213222e-19
0.4411224971565076,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23978785374402406,0.099884937019834835,1.4960282245868334e-33,0.098774649644604348,2.5317145122988833e-12,5.8622438814161022e-06,0.0011918132007145105,3.8507226976115301e-05,9.4229841371383329e-15,1.7283469874618088e-06,3.3303959004738887e-10,5.5039888694267422e-12,1.2678826735384014e-08,4.1160798767485116e-14,2.1195779387016965e-16,6.6541209840672068e-13,6.9260198221985319e-21,0.0,3.4914055832641704e-05,3.4473879071393457e-05,0.0011895242169698936,2.021009626555519e-13,3.464972360241112e-10,7.2490493239286226e-05,4.1552754249822001e-07,9.609217836511268e-12,1.9370680281979857e-10,2.0477565561728069e-09,1.3481458385458081e-08,3.9704728867565777e-12,4.415726089762359e-19,5.4290615193013516e-17,1.1116574727664733e-14,1.1715078549529167e-13,2.3295825144179606e-16,8.8428112093697066e-16,1.4393498893329333e-17,2.2900630538887673e-19
0.4423448949720137,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.239784517495475,0.099884844476995929,1.5042833825523173e-33,0.098771387662618074,2.5441188238160335e-12,5.8747802050659315e-06,0.0011950784942096253,3.8553146984137211e-05,9.4498660552626794e-15,1.726705703470098e-06,3.3376445312418979e-10,5.5098802207259877e-12,1.2680413303315779e-08,4.1279181206482573e-14,2.1233544142779726e-16,6.6679653590818832e-13,6.9527312805127843e-21,0.0,3.4913537714485625e-05,3.4472260958512454e-05,0.0011927849909902119,2.0265185299638236e-13,3.4616337698967286e-10,7.2566952044259938e-05,4.166601949858564e-07,9.5897015204405634e-12,1.9310700244119778e-10,2.0521071018658587e-09,1.349734727782987e-08,3.9856116608085491e-12,4.4235320770070439e-19,5.4019223894894876e-17,1.1117811083846947e-14,1.174041315217055e-13,2.3343968978966272e-16,8.8860135427561549e-16,1.4434695150990566e-17,2.2924023401620727e-19
0.4435672927875198,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23978118159659861,0.099884752105689978,1.5125609817198577e-33,0.098768125878644142,2.5565479516776031e-12,5.887305505270768e-06,0.0011983435886156115,3.8598978652428619e-05,9.4767887524239078e-15,1.7250705524072305e-06,3.3448869910365194e-10,5.5157601122342549e-12,1.268199369459868e-08,4.1397564034300268e-14,2.1271363943140187e-16,6.6818196541687018e-13,6.9794690453182518e-21,0.0,3.4913019708099725e-05,3.4470642996687572e-05,0.0011960455678740229,2.0320269446617438e-13,3.4583075710291298e-10,7.2643258181184008e-05,4.1779274699269074e-07,9.5702809934045461e-12,1.9251080736602765e-10,2.056453678179326e-09,1.3513204815488791e-08,4.0007647431277846e-12,4.4313493189225742e-19,5.2914451621001844e-17,1.1119042002247999e-14,1.176572535589041e-13,2.3392146227974949e-16,8.9293013600424268e-16,1.4475890413781226e-17,2.2947366488103797e-19
0.44478969060302587,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23977784604665275,0.099884659905128528,1.5208610198520786e-33,0.098764864292660182,2.5690018718666632e-12,5.8998198206428295e-06,0.0012016084839593262,3.8644722392956541e-05,9.5037522039614767e-15,1.723441494460009e-06,3.3521233006390778e-10,5.5216285986270746e-12,1.2683567949070196e-08,4.1515947230481958e-14,2.1309238581565744e-16,6.6956839081944825e-13,7.0062330632648272e-21,0.0,3.4912501813097756e-05,3.4469025185796453e-05,0.0011993059476389436,2.0375348707268415e-13,3.4549936832865586e-10,7.2719412374916312e-05,4.1892519853466975e-07,9.5509555125623299e-12,1.9191818556840349e-10,2.0607962987739271e-09,1.3529031143978475e-08,4.0159321034880464e-12,4.439177772025194e-19,5.3508961320268434e-17,1.1120267517991705e-14,1.1791015234767559e-13,2.3440357025961498e-16,8.9726745738902142e-16,1.451708467467898e-17,2.2970660032237795e-19
0.44601208841853196,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23977451084490059,0.099884567874528776,1.5291834947171845e-33,0.098761602904643947,2.5814805604777534e-12,5.9123231895816959e-06,0.0012048731802675782,3.8690378614631404e-05,9.5307563852346105e-15,1.7218184901856496e-06,3.3593534807049399e-10,5.5274857341695801e-12,1.2685136106199574e-08,4.1634330774650231e-14,2.1347167853480608e-16,6.7095581597044243e-13,7.0330232813009753e-21,0.0,3.4911984029096107e-05,3.4467407525717491e-05,0.0012025661303027098,2.0430423082365516e-13,3.4516920270644848e-10,7.2795415344876382e-05,4.2005754962771422e-07,9.5317243428915315e-12,1.9132910539503e-10,2.0651349772352515e-09,1.3544826407764267e-08,4.0311137118226028e-12,4.4470173932424912e-19,5.2803883919540728e-17,1.112148766587752e-14,1.1816282862433402e-13,2.3488601506548372e-16,9.0161330973555752e-16,1.4558277926689137e-17,2.2993904266173768e-19
0.44723448623403805,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23977117599061057,0.09988447601311376,1.537528404095589e-33,0.098758341714573109,2.5939839937518328e-12,5.924815650286117e-06,0.0012081376775671211,3.8735947723338115e-05,9.5578012717171157e-15,1.7202015005052024e-06,3.3665775517645937e-10,5.5333315727188402e-12,1.2686698205099075e-08,4.1752714646721539e-14,2.1385151556384833e-16,6.7234424469253936e-13,7.0598396466978216e-21,0.0,3.4911466355714156e-05,3.4465790016330061e-05,0.0012058261158831819,2.0485492572681476e-13,3.4484025234923321e-10,7.2871267805077065e-05,4.2118980028771278e-07,9.5125867572085948e-12,1.9074353556359761e-10,2.0694697270777423e-09,1.3560590750244064e-08,4.0463095382363379e-12,4.4548681399368631e-19,5.2157973352993486e-17,1.1122702480390527e-14,1.1841528312075573e-13,2.3536879802236134e-16,9.0596768440091717e-16,1.4599470162919196e-17,2.3017099420322492e-19
0.44845688404954415,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23976784148305613,0.099884384320112124,1.5458957457447351e-33,0.098755080722425406,2.6065121478985557e-12,5.9372972406791748e-06,0.0012114019758846552,3.8781430121966337e-05,9.58488683882004e-15,1.7185904866945623e-06,3.3737955342247011e-10,5.5391661677406172e-12,1.2688254284477718e-08,4.1871098826881445e-14,2.1423189488463776e-16,6.7373368077691661e-13,7.0866821068211137e-21,0.0,3.4910948792573929e-05,3.4464172657513999e-05,0.0012090859043985616,2.054055717898867e-13,3.4451250944154545e-10,7.2946970464361056e-05,4.2232195053054482e-07,9.4935420358190243e-12,1.9016144515606496e-10,2.0738005617191638e-09,1.3576324313759399e-08,4.0615195529085892e-12,4.4627299696139549e-19,5.2250573833570772e-17,1.1123911995659694e-14,1.1866751656442322e-13,2.3585192044415603e-16,9.1033057273198628e-16,1.4640661376572227e-17,2.3040245723435395e-19
0.4495570420834996,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23976484072211965,0.099884301939771131,1.5534455309754767e-33,0.098752145998698429,2.6178086034219983e-12,5.9485214091038419e-06,0.001214339674262847,3.8822290474212922e-05,9.609298610790312e-15,1.7171456519123334e-06,3.3802865294533596e-10,5.5444077339094898e-12,1.2689649640939647e-08,4.1977644836102929e-14,2.1457469828190436e-16,6.7498503765587871e-13,7.110862588693732e-21,0.0,3.4910483079694082e-05,3.4462717163219459e-05,0.0012120195455867645,2.059011114947476e-13,3.4421856679181444e-10,7.3014975359494752e-05,4.2334079990551567e-07,9.4764805968335461e-12,1.89640513432191e-10,2.0776949764339945e-09,1.3590458321710669e-08,4.0752206725687167e-12,4.4698150575125734e-19,5.1700791056087309e-17,1.11249960565083e-14,1.1889433826136855e-13,2.3628702194336163e-16,9.1426444430049059e-16,1.467773258895228e-17,2.3061035816281081e-19
0.4506572001174551,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.239761840240931,0.09988421969467029,1.5610134829180291e-33,0.098749211435254947,2.6291250465409521e-12,5.9597368304971608e-06,0.0012172772115065921,3.8863081204783339e-05,9.633743296263313e-15,1.7157055987695116e-06,3.3867726240505762e-10,5.5496402742152854e-12,1.2691040180397208e-08,4.2084191064480984e-14,2.1491793787485285e-16,6.7623721626392428e-13,7.1350641269957009e-21,0.0,3.4910017455534152e-05,3.4461261790704546e-05,0.0012149530271802643,2.0639661165098972e-13,3.4392559030581071e-10,7.3082859995008355e-05,4.2435956796695057e-07,9.4594932870706084e-12,1.8912235325116884e-10,2.081586240329147e-09,1.3604567615449933e-08,4.0889332391981484e-12,4.476909058179959e-19,5.1383488012843993e-17,1.112607587681972e-14,1.1912098201552528e-13,2.3672240040694059e-16,9.182051987274696e-16,1.4714802962618422e-17,2.3081786688042269e-19
0.45175735815141055,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23975884003897474,0.099884137584258847,1.5685995999431818e-33,0.098746277032078791,2.6404614601174022e-12,5.9709435320604492e-06,0.0012202145876352496,3.8903802601280355e-05,9.6582208773872864e-15,1.7142702997635036e-06,3.3932538326397886e-10,5.5548638268134087e-12,1.2692425930338429e-08,4.2190737497794519e-14,2.1526161222844622e-16,6.7749021930063531e-13,7.1592866839148165e-21,0.0,3.490955191982469e-05,3.445980653988382e-05,0.0012178863491918237,2.0689207226422033e-13,3.4363357443278781e-10,7.3150624876774825e-05,4.2537825472637838e-07,9.4425795973742635e-12,1.8860694280988547e-10,2.0854743630292155e-09,1.3618652296591049e-08,4.1026572313621706e-12,4.4840119413979058e-19,5.1018869271833006e-17,1.1127151480830184e-14,1.1934744834824235e-13,2.3715805677011744e-16,9.2215282977748846e-16,1.4751872492694252e-17,2.3102498501980792e-19
0.452857516185366,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23975584011573378,0.099884055607989672,1.5762038804255544e-33,0.09874334278915381,2.6518178270809658e-12,5.9821415408542346e-06,0.0012231518026681468,3.8944454949415562e-05,9.6827313362794022e-15,1.7128397276155725e-06,3.399730169765806e-10,5.5600784296041678e-12,1.2693806918020273e-08,4.2297284121966198e-14,2.1560571991873364e-16,6.7874404944571095e-13,7.1835302218105518e-21,0.0,3.4909086472297314e-05,3.4458351410671654e-05,0.0012208195116348358,2.0738749334003503e-13,3.4334251366715371e-10,7.3218270507288908e-05,4.2639686019530372e-07,9.4257390233540867e-12,1.880942605312423e-10,2.0893593541090277e-09,1.3632712466080435e-08,4.1163926277219221e-12,4.4911236771805013e-19,5.0757835167900939e-17,1.1128222892572121e-14,1.1957373777807297e-13,2.3759399196110555e-16,9.2610733123898993e-16,1.4788941174353292e-17,2.3123171420271834e-19
0.4539576742193215,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2397528404706957,0.099883973765319059,1.5838263227402155e-33,0.098740408706463792,2.6631941304160431e-12,5.9933308837976579e-06,0.0012260888566245774,3.8985038533026305e-05,9.7072746550852928e-15,1.7114138552686253e-06,3.4062016498954234e-10,5.5652841202371625e-12,1.2695183170479045e-08,4.2403830922967839e-14,2.1595025953179855e-16,6.7999870935914876e-13,7.2077947031985341e-21,0.0,3.4908621112685554e-05,3.4456896402983061e-05,0.0012237525145225782,2.0788287488402259e-13,3.430524025480345e-10,7.3285797385726838e-05,4.2741538438521707e-07,9.4089710653174077e-12,1.8758428506131435e-10,2.093241223093537e-09,1.3646748224203358e-08,4.1301394070267168e-12,4.4982442357522646e-19,5.0387268532134456e-17,1.1129290135883491e-14,1.1979985082079992e-13,2.3803020690117767e-16,9.3006869691986378e-16,1.4826009002786477e-17,2.3143805604023263e-19
0.45505783225327695,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23974984110335118,0.099883892055706941,1.5914669252616006e-33,0.098737474783992599,2.6745903531604782e-12,6.0045115876685551e-06,0.0012290257495238025,3.9025553634092502e-05,9.7318508159824036e-15,1.7099926558855438e-06,3.4126682874180178e-10,5.5704809361126534e-12,1.269655471452661e-08,4.2510377886843969e-14,2.1629522966399296e-16,6.8125420168142367e-13,7.2320800907534855e-21,0.0,3.4908155840724648e-05,3.4455441516733575e-05,0.0012266853578683358,2.0837821690176493e-13,3.4276323565893368e-10,7.335320600796355e-05,4.2843382730759588e-07,9.3922752282299385e-12,1.8707699526678748e-10,2.0971199794578619e-09,1.3660759670589857e-08,4.1438975481138658e-12,4.505373587553349e-19,5.0111529021567836e-17,1.1130353234404422e-14,1.2002578798945652e-13,2.3846670250472824e-16,9.3403692064701568e-16,1.4863075973210331e-17,2.3164401213281224e-19
0.4561579902872324,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23974684201319552,0.099883810478616677,1.5991256863644906e-33,0.098734541021724048,2.686006478406046e-12,6.0156836791045633e-06,0.0012319624813850521,3.9066000532753259e-05,9.7564598011502263e-15,1.7085761028468663e-06,3.4191300966461345e-10,5.5756689143844552e-12,1.2697921576750473e-08,4.2616924999759174e-14,2.1664062892147804e-16,6.8251052903366607e-13,7.2563863473031947e-21,0.0,3.4907690656151712e-05,3.4453986751839347e-05,0.0012296180416852117,2.0887351939883732e-13,3.4247500762726813e-10,7.3420496866611763e-05,4.2945218897390246e-07,9.3756510216465647e-12,1.8657237023185009e-10,2.1009956326276553e-09,1.3674746904220595e-08,4.1576670299071059e-12,4.5125117032296209e-19,4.9757568477422883e-17,1.113141221157737e-14,1.2025154979434707e-13,2.3890347967933589e-16,9.3801199626648588e-16,1.4900142080883453e-17,2.3184958407042594e-19
0.4572581483211879,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23974384319972605,0.09988372903351507,1.6068026044237416e-33,0.098731607419642042,2.6974424892979365e-12,6.0268471846037715e-06,0.0012348990522275231,3.9106379507323348e-05,9.7811015927764315e-15,1.707164169748208e-06,3.4255870918160844e-10,5.5808480919614072e-12,1.2699283783520279e-08,4.2723472247985411e-14,2.1698645592041307e-16,6.8376769401783618e-13,7.2807134358316193e-21,0.0,3.490722555870537e-05,3.4452532108216879e-05,0.0012325505659864758,2.0936878238080765e-13,3.4218771312384336e-10,7.3487670451040561e-05,4.3047046939558463e-07,9.3590979596703488e-12,1.860703892557279e-10,2.1048681919793464e-09,1.3688710023432618e-08,4.1714478314173374e-12,4.5196585536367905e-19,4.9494844383878304e-17,1.1132467090652719e-14,1.2047713674306832e-13,2.3934053932582469e-16,9.419939176433049e-16,1.4937207321102157e-17,2.320547734326108e-19
