Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),CH3X(22),HX(19),COX(37),CH2X(134),CHX(26),H2X(36),C2H6X(39),HOX(23),CXHO(27),CX(24),C2H3X(143),C2H5X(38),C2H4X(51),C2H3X(50),C3H8X(43),C3H6(158),C3H6X(171),C3H5X(169),SX(157),SX(217),H2OX(35),C2H4OX(49)
9.74429376167388e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799551173,0.099999999997201397,7.365995245927482e-79,0.099999999998310329,1.208590776283641e-68,2.4505905320502686e-48,8.0931090247482444e-21,1.305148606865535e-43,1.1040450909050082e-63,1.1693375660783503e-27,6.6386263044325322e-84,6.8808633110895706e-38,1.5333294577660349e-65,1.732295376282584e-68,3.7053357793482755e-48,1.4071493539285044e-49,1.9006572797299996e-61,7.4986873062787009e-102,2.7986093138422495e-12,1.6896803790343892e-12,1.8536690555880832e-20,2.6629799580762155e-20,1.2231396981606236e-20,1.2231398151618162e-20,1.0000477246656006e-31,3.3718086488026641e-31,1.044442804487605e-38,1.0318466849782022e-58,1.4229085472807966e-54,6.9401199420522907e-42,2.1306233449661158e-46,5.4908625280546515e-39,6.332439667778222e-62,1.2402937918609063e-60,8.576497823380677e-113,2.2382973830093699e-115,5.6472224945277025e-95,1.9928219816740583e-142,1.7376397352126135e-153,2.2674490953666405e-156,6.2600313617198693e-148,1.0084442490833412e-188,1.6473852412842925e-79,1.2793050947869725e-60
1.9488595783694936e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799102343,0.099999999994402788,5.8928020242950097e-78,0.099999999996620653,1.9337467290917359e-67,1.960474350967913e-47,2.5397000066819922e-20,1.0441197316433413e-42,1.4186285650527344e-62,4.6773528544516094e-27,4.2486740102369293e-82,2.7523470741152654e-37,4.9065991247797266e-64,2.7716744776216924e-67,2.3635470190579455e-47,8.9758739733603287e-49,1.5205264153604187e-60,1.6191167993518876e-99,5.5972206995185036e-12,3.3793620808454881e-12,2.7862621666491544e-20,5.3259621733982452e-20,2.44628019914903e-20,2.44628066715406e-20,6.3790684481408027e-31,1.3487241646157033e-30,8.3555477522503231e-38,1.6509562396017336e-57,2.2766556254503034e-53,2.7760486928384167e-41,1.3065441037223087e-45,1.7230885630492296e-38,8.0108196026068873e-61,1.984447300550671e-59,3.4351922572902075e-110,8.965176956479338e-113,7.2283653941871796e-93,3.1360529312986257e-139,5.4208104807376525e-150,7.0736251454117977e-153,9.8512507721119568e-145,1.2556308459302454e-184,5.2716368510770928e-78,1.6438261453523382e-59
3.897719982773704e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798204683,0.099999999988805571,4.7142439499754712e-77,0.099999999993241287,3.0939942597212614e-66,1.5683802507006248e-46,7.0337668508832825e-20,8.3529590000018133e-42,1.6255715922993414e-61,1.8709414296224967e-26,2.7190852641576876e-80,1.1009391794525842e-36,1.5700738398563388e-62,4.4346776170814013e-66,1.340296138437906e-46,5.0899443046448161e-48,1.216420725396321e-59,4.1418346473495328e-97,1.119444256913524e-11,6.7587251557146534e-12,3.6181597522174331e-20,1.0651926603465762e-19,4.8925604990013798e-20,4.8925623710217886e-20,3.6173748678417197e-30,5.3948971542447462e-30,6.6844392707200613e-37,2.641530753422496e-56,3.6426494502486982e-52,1.1104189909709343e-40,6.9856476458658173e-45,4.7721396958682102e-38,8.9740390631427745e-60,3.1750377589683218e-58,1.7565483729264245e-107,4.5842464628419864e-110,9.2520832951926116e-91,6.4134082441095286e-136,2.2170049702989901e-146,2.8929738348439177e-149,2.0146374495202518e-141,2.0540745005712373e-180,1.6869234372198399e-76,1.883618861828032e-58
7.795440791582126e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796409367,0.099999999977611123,3.7713960914238128e-76,0.099999999986482555,4.9503849789672023e-65,1.2547045082028486e-45,1.7208166228979179e-19,6.6823640783461828e-41,1.6552159428934922e-60,7.4837644526872138e-26,1.7401279897129524e-78,4.4037574163873379e-36,5.0239897259378135e-61,7.0954731951454295e-65,6.7419052473962452e-46,2.5603212961514995e-47,9.7313538792632297e-59,1.0602545588607577e-94,2.2388882701426791e-11,1.3517449990441114e-11,4.0956892304925435e-20,2.1303855461294627e-19,9.7851182902098391e-20,9.7851257782902078e-20,1.8195956753489544e-29,2.1579582293285107e-29,5.347550151951511e-36,4.2264483340042004e-55,5.828235927020515e-51,4.4416699566231837e-40,3.2693128220476342e-44,1.1675077510775126e-37,8.8954833712451704e-59,5.0798070249046936e-57,8.9930373379402146e-105,2.3470065079658668e-107,1.1842078628373415e-88,1.3133934396819855e-132,9.0803465034931042e-143,1.1848961913833564e-145,4.125750696446929e-138,3.3652085770454732e-176,5.3981479773935375e-75,1.9179669401147827e-57
1.1693161600390549e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879461405,0.099999999966416703,1.1196332931451601e-75,0.09999999997972385,1.8873267541418278e-64,3.7211099826958523e-45,2.7723038304930316e-19,1.9838261695765381e-40,5.0745464159587794e-60,1.5902996599162214e-25,9.8833331308106491e-78,9.3579849452681812e-36,2.3446462724639269e-60,2.7051472181408524e-64,1.5444120076627642e-45,5.8650902359378249e-47,2.7825568779467378e-58,7.0985366818417629e-94,3.3583319226777612e-11,2.027617351015596e-11,4.2327460073024641e-20,3.1955784316817328e-19,1.4677673272923668e-19,1.4677689185091594e-19,4.1682627370350083e-29,4.5856600190960115e-29,1.5290648237725957e-35,1.597752790685977e-54,2.2049393215366416e-50,9.4385392420087053e-40,7.3604231648365198e-44,1.8809012931718903e-37,2.8144191256289374e-58,1.9228055740028803e-56,6.9084940144232058e-104,1.8029816082272477e-106,7.8575554953353156e-88,1.2709489074484305e-131,9.6927888469836601e-142,1.2648139360949036e-144,3.9924197234403536e-137,4.2649428155734598e-175,2.5335366705395224e-74,5.8800825499470382e-57
1.559088240919897e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968792818733,0.099999999955222268,2.4396221110324982e-75,0.099999999972965131,5.0779609158936487e-64,8.1011935194548855e-45,3.833563018999858e-19,4.3226511153595491e-40,1.1158095711197445e-59,2.7128636257748656e-25,3.8055517036717024e-77,1.5963621765188572e-35,7.1514379187301996e-60,7.2783915814864826e-64,2.7477619892256704e-45,1.0434950095034816e-46,5.869214174579776e-58,4.0907990581075697e-93,4.4777752145188836e-11,2.7034895714859445e-11,4.2720829720844469e-20,4.2607713170033862e-19,1.9570225447144487e-19,1.9570252591425942e-19,7.416017177173669e-29,7.8225944446126228e-29,3.2252399331025647e-35,4.1560686483950853e-54,5.7394425130277268e-50,1.6101022444594367e-39,1.2782222513787326e-43,2.6009247479061442e-37,6.373432664748147e-58,5.016984294849068e-56,4.1538715344256591e-103,1.0840791160705429e-105,3.3553106259154239e-87,9.2201819063826607e-131,7.3422361636644225e-141,9.5808986060685463e-144,2.8963275021612001e-136,3.8321295762813096e-174,7.8977594286723893e-74,1.2929330588870931e-56
2.3386324026815815e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968789228105,0.099999999932833414,7.0814706716264851e-75,0.09999999995944768,2.053840278394487e-63,2.3479408847637786e-44,5.9614579625642867e-19,1.254731201359372e-39,3.1872361971330765e-59,5.6166377186667871e-25,2.9172863532809341e-76,3.3050651901595732e-35,3.2774757548827761e-59,2.9438638689752862e-63,5.938514299982656e-45,2.2552186045724402e-46,1.6030625010228252e-57,6.9693985550334528e-92,6.7166609516748453e-11,4.055233703801608e-11,4.2969912287142025e-20,6.3911570871054514e-19,2.935532320422996e-19,2.9355379402998539e-19,1.602761618805355e-28,1.6195680761136113e-28,8.809127546646957e-35,1.5233330415108634e-53,2.1062928451336092e-49,3.3335069090100161e-39,2.6723382783907505e-43,4.044619451256806e-37,1.9268371666114097e-57,1.8549581689480058e-55,7.870891325524025e-102,2.0541485391600229e-104,2.9550293653827554e-86,3.5318806657265401e-129,2.8874126148040637e-139,3.7677905016165422e-142,1.1094675287100862e-134,2.4663220670319044e-172,3.8912689868967979e-73,3.6931744134857257e-56
3.118176564443266e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968785637475,0.099999999910444573,1.5486377998765001e-74,0.099999999945930257,5.5632495593888297e-63,5.1292786446697911e-44,8.0920941299620892e-19,2.7439536135249292e-39,6.8529774327110792e-59,9.552426607716242e-25,1.1051032786451907e-75,5.6210502980223002e-35,9.8786731437482961e-59,7.9741062976669281e-63,1.0358497608039601e-44,3.9337541041625931e-46,3.3541393813322693e-57,3.5294013401911822e-91,8.9555453624314404e-11,5.4069773525409039e-11,4.2944872353623386e-20,8.5215428563594569e-19,3.9140410633498341e-19,3.9140506212853677e-19,2.7956798587465018e-28,2.7544598780070869e-28,1.8431635738347523e-34,3.9465166010033417e-53,5.4617716178283218e-49,5.6694135609432077e-39,4.549609524802042e-43,5.490173970443077e-37,4.3095948680994219e-57,4.827204854072798e-55,4.4817040759744951e-101,1.1696370594660784e-103,1.2720404334989817e-85,2.4864243626484642e-128,2.2911518515800811e-138,2.9897287072167672e-141,7.810592065947968e-134,2.4733639241279972e-171,1.2209703081497866e-72,7.9408050088452062e-56
3.8977207262049504e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196878204685,0.099999999888055746,2.9054553106650558e-74,0.09999999993241282,1.2497604719111925e-62,9.6165679623193303e-44,1.0222853667663592e-18,5.1480265094420844e-39,1.2721699551640026e-58,1.4593944558490156e-24,3.3875922471560873e-75,8.5876947919455137e-35,2.4709219989387873e-58,1.7913555655746222e-62,1.6095873173275991e-44,6.1125802325168377e-46,6.106075891797965e-57,1.4691693548000626e-90,1.1194428352046629e-10,6.7587204831628373e-11,4.2907495263761189e-20,1.0651928624704829e-18,4.8925486997259181e-19,4.8925633020868675e-19,4.3441492699886142e-28,4.2081903630093867e-28,3.355407777060034e-34,8.6227815377950305e-53,1.1942029134600015e-48,8.6615693997258325e-39,6.9518785278716527e-43,6.9358121928522748e-37,8.2026213026243725e-57,1.0578562992989962e-54,1.9956071364010981e-100,5.2081442406090236e-103,4.3190263526618529e-85,1.4225426069968344e-127,1.3860583253112502e-137,1.8086703563079248e-140,4.4686279403026053e-133,1.9355173327370236e-170,3.1387608247984521e-72,1.4741104396713646e-55
5.456809049728319e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968774865603,0.099999999843278134,7.9498551808142012e-74,0.099999999905377973,4.8463745602773738e-62,2.6291810342525457e-43,1.4483898499193526e-18,1.4085911127318031e-38,3.4559868126015187e-58,2.8063615819862986e-24,3.0047074113051894e-74,1.6513832575124228e-34,1.3587590598686677e-57,6.9466132540281372e-62,3.160568387683716e-44,1.2002570611353205e-45,1.6121792719554231e-56,3.0498162209213681e-89,1.567218997859022e-10,9.4622051575106543e-11,4.2880165083199312e-20,1.49127001586126e-18,6.8495605833260392e-19,6.8495886631262678e-19,8.5301033263084023e-28,8.0921920758251881e-28,8.8592581972732478e-34,3.3130071338622096e-52,4.5934271822700449e-48,1.6655830455484764e-38,1.3390167321450993e-42,9.8267668852801659e-37,2.2860691241053835e-56,4.0714314882973489e-54,7.1482260453721938e-99,1.8655476945981845e-101,5.9761922501672809e-84,1.9666305199436488e-125,3.6432583405615625e-135,4.7540965125995747e-138,6.1777790852442709e-131,2.5228013219835366e-167,1.7707513470509965e-71,4.0045712489929728e-55
7.015897373251688e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968767684364,0.099999999798500577,1.6759261986977608e-73,0.099999999878343154,1.2895687833155414e-61,5.5406293972382376e-43,1.8744690529273587e-18,2.9694762850635211e-38,7.2815378486308338e-58,4.6024222610666293e-24,1.2422128440050211e-73,2.7082642984272556e-34,4.4926162894440783e-57,1.8484211253947306e-61,5.2466271917038625e-44,1.9924542570236564e-45,3.3424422170379913e-56,1.8257919482008774e-88,2.0149945833137056e-10,1.2165687727511825e-10,4.2878114534048326e-20,1.9173471688829934e-18,8.8065679726533105e-19,8.8066140234182927e-19,1.4160162628208394e-27,1.3271160215468228e-27,1.8367445629877521e-33,8.7957761925310416e-52,1.2201303146409734e-47,2.7315422867720434e-38,2.197561373394084e-42,1.2717550066687787e-36,4.8655884265065123e-56,1.0815509960213595e-53,5.0680550130024485e-98,1.3226637388313786e-100,3.0191140465287604e-83,1.8213742796699015e-124,3.8424444635939769e-134,5.0140152897894738e-137,5.7214883753531588e-130,3.233098117115725e-166,5.8890829909845235e-71,8.4373530117549606e-55
1.0134074020298426e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968753321911,0.099999999708945631,5.1120948101935055e-73,0.099999999824273558,5.7801044700382963e-61,1.6895205140883056e-42,2.7266230526755966e-18,9.0577882557218956e-38,2.2301534480498129e-57,9.5416296341503229e-24,1.3105250276155835e-72,5.614716758337254e-34,3.095574691323774e-56,8.2849799558224016e-61,1.1023760928571554e-43,4.1863540310543858e-45,1.0043007986023464e-55,4.6711328811596982e-87,2.910544022871211e-10,1.7572646555369802e-10,4.2878418163123596e-20,2.7695014738194856e-18,1.2720569270437181e-18,1.2720664741760541e-18,2.9751956546731719e-27,2.7513428722741606e-27,5.518875755065939e-33,3.9895698384663902e-51,5.537046308638568e-47,5.6629332781819705e-38,4.5551664685525242e-42,1.8499086549729506e-36,1.5000520576056638e-55,4.901861163575432e-53,2.1764640074044514e-96,5.680150654945602e-99,5.1204782669411778e-82,2.227041650195409e-122,8.2609456094325163e-132,1.0779733392692043e-134,6.9958326250229347e-128,2.1268479579157994e-163,4.0312493251539297e-70,2.5841390404278838e-54
1.6370427314391901e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968724597099,0.099999999529836431,2.2181816076810041e-72,0.099999999716134616,4.1952858936659212e-60,7.329550218187967e-42,4.43093098256483e-18,3.9302191680289593e-37,9.7521958186483443e-57,2.4808312186620132e-23,2.9289360836369558e-71,1.4598358414198879e-33,4.1348159277798116e-55,6.013329111248985e-60,2.8998152536132222e-43,1.1012155213876209e-44,4.3177510627107633e-55,3.1326150860466712e-85,4.7016359766575056e-10,2.8386538962759735e-10,4.287908886808586e-20,4.4738100792646218e-18,2.0548517943285254e-18,2.0548766169477895e-18,7.8262057629557928e-27,7.1535037543214407e-27,2.372732338194996e-32,2.985722153642543e-50,4.1451173775818562e-46,1.472348693927692e-37,1.1821295913462748e-41,3.0062159103768359e-36,6.5676250265119948e-55,3.6581974320896942e-52,2.8555428277278133e-94,7.4524247889648206e-97,2.1735582232483277e-80,9.3643620050708458e-120,6.9142276456258791e-129,9.0224065075125029e-132,2.9416517678712824e-125,5.7421220902938583e-160,5.243454812333789e-69,1.1300019208350379e-53
2.884313390257885e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968667147851,0.099999999171620821,1.2540625131869592e-71,0.099999999499857772,4.3034519977567374e-59,4.1434605384138418e-41,7.8395480612169069e-18,2.2219361552425438e-36,5.5564455927465465e-56,7.6894294566818965e-23,1.0679653128591052e-69,4.524848398486631e-33,8.4425404464445013e-54,6.1683031349432464e-59,9.0628117298558273e-43,3.4415683543996e-44,2.4313047377502431e-54,3.9287421923928802e-83,8.2837921833428285e-10,5.0014222785506711e-10,4.2879186762613098e-20,7.8824272724437413e-18,3.6204199602644991e-18,3.6204968989044498e-18,2.4458736322335648e-26,2.2172493249514933e-26,1.336102181544243e-31,3.1750750249225182e-49,4.4085364677802077e-45,4.5634820659124535e-37,3.6460910709104319e-41,5.3188312722401042e-36,3.7354957304817375e-54,3.8751006440909132e-51,7.1301205400252834e-92,1.8608309587523777e-94,1.5652277306706318e-78,8.2268260905210013e-117,1.2139294321141058e-125,1.5840652884511544e-128,2.5843383065909753e-122,3.5516043629073758e-156,1.0360688665577749e-67,6.4382042445448822e-53
5.378854707895274e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968552250873,0.099999998455200634,8.3386127091965385e-71,0.099999999067308123,5.4277407979253307e-58,2.7550256546357842e-40,1.4656782315407384e-17,1.4773780661870041e-35,3.7152414927360668e-55,2.6727444792197104e-22,5.0982904382616183e-68,1.5728005768700947e-32,2.1506347624849275e-52,7.7796394356912252e-58,3.166197062440784e-42,1.2023040848064022e-43,1.6143776738305889e-53,6.9371917693057393e-81,1.5447993794852616e-09,9.3269186466728991e-10,4.2879187099910358e-20,1.4699661587958227e-17,6.7514700198835987e-18,6.7517374484706568e-18,8.5445512920866555e-26,7.7068245573901574e-26,8.8720493571774815e-31,4.1163678774403697e-48,5.7156458003625271e-44,1.5861232826298648e-36,1.2542796158219887e-40,9.9440621582448932e-36,2.492455937205076e-53,5.0024756897966442e-50,2.5143529881312154e-89,6.5620351914141677e-92,1.4880282572552536e-76,1.0815140081665371e-113,3.1909561288615029e-122,4.163919356359268e-125,3.397482022344562e-119,3.4817652133550287e-152,2.5761232025535973e-66,4.3046370910230566e-52
1.0367937343170053e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968322462959,0.099999997022404641,6.0642312102746981e-70,0.099999998202224993,7.6745062040946282e-57,2.0035677876067124e-39,2.8291250434469097e-17,1.0743469115641969e-34,2.7110399841723053e-54,9.9284970481136365e-22,2.801006781173565e-66,5.842683824474531e-32,6.1178251525804396e-51,1.0999553274853702e-56,1.1795835330071336e-41,4.4789044409029932e-43,1.1734482563517846e-52,1.4644353949361301e-78,2.9775953823369257e-09,1.7977749800090654e-09,4.2879182840661824e-20,2.833412993561862e-17,1.3013225067923931e-17,1.3014218490215611e-17,3.1830346102300203e-25,2.8628378968736547e-25,6.449409455588321e-30,5.9203550010724735e-47,8.2203271575451736e-43,5.8913845013554181e-36,4.5638639744476278e-40,1.9194524054695097e-35,1.8159464252425814e-52,7.1548905793421458e-49,1.0609351937372531e-86,2.768889834409801e-89,1.6321499457321004e-74,1.7588884449024716e-110,1.0378020305477362e-118,1.3542525851532699e-121,5.5255976440787282e-116,4.3653349578946327e-148,7.2392120749591535e-65,3.1408688378757341e-51
1.5357019978444834e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968092683109,0.099999995589667726,1.8736209891106311e-69,0.099999997337163402,3.2751728764796521e-56,6.1902666775089114e-39,4.1925718022916479e-17,3.3191564100494595e-34,8.3852811771575722e-54,2.1781551977422443e-21,1.8971643063094618e-65,1.2818235873473409e-31,3.2236597206797764e-50,4.6940486986493099e-56,2.5905898032922969e-41,9.8359124220396409e-43,3.6249469731608404e-52,1.5116912745981863e-77,4.4103322942503713e-09,2.6628365513402717e-09,4.2879183536476112e-20,4.1968597905462457e-17,1.9274520044076666e-17,1.9276699455445199e-17,6.9900411630886239e-25,6.2805557237942613e-25,1.9924294084309394e-29,2.4436152309611104e-46,3.392849889972628e-42,1.2923631920461545e-35,9.8416845436978156e-40,2.8444986113879725e-35,5.6136066316794694e-52,2.9539774714295079e-48,1.2333647160800574e-85,3.2189139173739769e-88,1.3102127507315857e-73,2.5585863215678649e-109,1.6474432616007451e-117,2.1497909992125226e-120,8.0379710422048225e-115,8.210865776212133e-147,3.9089084030746458e-64,9.7142135027695272e-51
2.0346102613719614e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967862911321,0.099999994156989902,4.2142913724407442e-69,0.099999996472123348,9.3894125650452868e-56,1.3923612205498686e-38,5.5560185085273855e-17,7.4653098656462074e-34,1.8872530009053133e-53,3.8231587490069023e-21,8.0790197356331319e-65,2.2499456395020207e-31,1.082750658922172e-49,1.3456753382068223e-55,4.5497306705507952e-41,1.7273327764301866e-42,8.1526330988579136e-52,9.8739882383912243e-77,5.8430101175480301e-09,3.527876579172781e-09,4.2879184678931442e-20,5.560306549750124e-17,2.5535354980536314e-17,2.5539180344161164e-17,1.2275430736242522e-24,1.1023708135432514e-24,4.4812921112634862e-29,6.8123977164017316e-46,9.4584855814269478e-42,2.2681987528179654e-35,1.6990393685944213e-39,3.7695448347307902e-35,1.2630043382958089e-51,8.2355311831775046e-48,8.7417155609489171e-85,2.281472991070292e-87,6.3474197122609453e-73,2.3225947485412699e-108,1.5860882778807246e-116,2.0697295444210775e-119,7.2967640793779955e-114,9.6257510507864172e-146,1.343420504764942e-63,2.1862396227725047e-50
2.5335185248994395e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967633147596,0.09999999272437117,7.9688895294672665e-69,0.099999995607104861,2.1617479478662787e-55,2.6328434740552971e-38,6.9194651622009235e-17,1.4115561551300965e-33,3.5701337754195819e-53,5.927827111822691e-21,2.6389778434398185e-64,3.4886345152757197e-31,2.8538494730483919e-49,3.0980978217511655e-55,7.0570970025699161e-41,2.6791150274524171e-42,1.5414552098541584e-51,4.7160561846430442e-76,7.2756288546285752e-09,4.3928950640349485e-09,4.2879185816465479e-20,6.9237532711746863e-17,3.1795729910567017e-17,3.1801661156365314e-17,1.9039157845375526e-24,1.7092163066388528e-24,8.4734498126185719e-29,1.5362420749118808e-45,2.132900571252942e-41,3.5165543981301406e-35,2.5914019816904109e-39,4.6945910766841738e-35,2.3886397162081033e-51,1.8562510704507358e-47,4.5311422209221916e-84,1.1825709412613325e-86,2.3231398685396671e-72,1.5929210692916252e-107,1.1455060022149458e-115,1.4948032859320988e-118,5.0045589152358371e-113,8.6692841824136723e-145,3.6095206686226383e-63,4.135520524665871e-50
3.5313350519543956e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967173644336,0.099999989859310912,2.0982273924060485e-68,0.099999993877132487,7.7530359265732149e-55,6.9323370783024453e-38,9.6463583118764599e-17,3.7162629442819295e-33,9.4052821067716966e-53,1.1516035032226658e-20,1.7446553045307321e-63,6.7777126654841671e-31,1.288759846626775e-48,1.1110580372547465e-54,1.371681890442153e-40,5.2068016201388748e-42,4.0579963972652742e-51,6.1265961225467266e-75,1.0140689079028682e-08,6.1228674068060913e-09,4.2879187987038907e-20,9.6506466006902636e-17,4.431509987464578e-17,4.4326622551244819e-17,3.7001456107912042e-24,3.3204490920066292e-24,2.230945940800329e-28,5.3526677981217539e-45,7.4311930375004052e-41,6.8304896750928003e-35,4.8755630402914173e-39,6.5446836223441759e-35,6.2904610837249879e-51,6.4541109178154269e-47,7.2045964252691608e-83,1.8803183176330936e-85,1.916195939313365e-71,5.0560248475007162e-106,4.0819173685981406e-114,5.3266219709732874e-117,1.5886238835070367e-111,5.4513958935358984e-143,1.6800625007829879e-62,1.0893683166732368e-49
4.5291515790093517e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966714173316,0.09999998699448702,4.3644458946010257e-68,0.09999999214724628,2.0312640255267023e-54,1.4419698606426251e-37,1.2373251251288048e-16,7.7292545715467311e-33,1.957039153664788e-52,1.8942512393120966e-20,6.806514469914918e-63,1.1149057881349741e-30,4.0014145403931734e-48,2.9107715080820621e-54,2.2570409455068942e-40,8.5666508906798773e-42,8.4395493866575316e-51,3.4475833539011261e-74,1.3005512986680855e-08,7.8527535838886344e-09,4.2879190481907245e-20,1.2377539779102492e-16,5.6832630203017962e-17,5.6851583640098154e-17,6.0876571338686704e-24,5.4616480367404008e-24,4.6402707733530253e-28,1.3776813938281518e-44,1.9125643760529578e-40,1.1233441811334116e-34,7.7675872322420023e-39,8.3947762628001648e-35,1.3085653370207998e-50,1.6568855546116165e-46,4.531521006801604e-82,1.1826800339488883e-84,8.6880611491349771e-71,4.1683959179442148e-105,3.7462721997333025e-113,4.8886382894629971e-116,1.3097971776934426e-110,6.3998723104936147e-142,5.319448287293598e-62,2.2665328292021377e-49
5.526968106064308e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966254734551,0.099999984129899383,7.8830336218224324e-68,0.099999990417446241,4.4246062906175049e-54,2.6044763680717202e-37,1.5100143980544905e-16,1.3959070331214122e-32,3.5356999354131913e-52,2.8206978595211136e-20,2.057257961481956e-62,1.6602670001977681e-30,1.0080774675952019e-47,6.3400555795905359e-54,3.361849323143074e-40,1.2758662705733481e-41,1.5241061234288403e-50,1.4372924877880678e-73,1.5870100597828427e-08,9.582553599740638e-09,4.2879192347538405e-20,1.5104432806421392e-16,6.9348321176429367e-17,6.9376544422940543e-17,9.0664119713975584e-24,8.1327016751774017e-24,8.380815556276061e-28,2.9691572604255796e-44,4.1217300352487493e-40,1.6724645662126012e-34,1.1201509241184206e-38,1.0244869018127466e-34,2.3636119797671349e-50,3.5596300941437738e-46,2.0842197956003511e-81,5.439616994216006e-84,2.9892823775595824e-70,2.4995243499114446e-104,2.4270848869547508e-112,3.1671923062027515e-115,7.8545321295955895e-110,5.3998967344693485e-141,1.359805181826321e-61,4.0944767227985998e-49
