Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
6.1866933273948154e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679692889,0.11866996602692838,0.02282156769301014,3.0388705755829376e-75,2.5243971824185456e-42,1.9063806150249761e-24,6.134195270572289e-53,9.945940451974416e-37,5.052156629662158e-85,5.460249044827401e-14,1.3241559406531883e-71,5.4602490437683212e-14,7.5134053891358602e-49,1.1380031978346913e-46,6.7796792940452137e-71,7.8610187674058206e-72,2.7110865662507216e-33,1.7862359548036241e-56,2.9819910438411982e-12,8.8291454845547918e-14,3.5346053194847567e-16,5.7825230042751139e-26,2.14116931100951e-25,3.5346006870530769e-16,1.1939431774965676e-36,2.277421715813693e-22,2.7471172539038671e-25,7.9164434985271272e-29,4.8900903697573214e-48,7.7221894273101736e-35,2.5318290887740862e-68,1.4779255791809376e-63,1.1939640045457424e-64,1.0443448095235991e-57,5.4611492245239547e-68,1.415269949211435e-74,1.7240278849790039e-67
1.2373391899318992e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767938579,0.11866996602389143,0.022821567692965995,1.5239649964925282e-72,4.039030076948414e-41,7.625539189160956e-24,7.6903187096525992e-51,7.956759989641949e-36,2.5332440065484547e-82,1.0920502719193238e-13,8.4746103490329937e-70,1.0920502714956917e-13,1.2021460723192386e-47,1.8208058488157565e-45,1.6997884905814912e-68,1.9708995072098474e-69,2.1688704635052949e-32,5.7159605426666891e-55,5.9639846140570274e-12,1.7658298453481095e-13,7.0692182845758132e-16,2.3130102173136686e-25,8.5646776195083808e-25,7.0691997438699528e-16,9.5515309962310693e-36,9.0987206066464747e-22,2.1946163131354474e-24,1.241134287971733e-27,3.0657435206193276e-46,6.1777650972170093e-34,6.3486677446798965e-66,9.4587324734691659e-62,2.9934817529073627e-62,3.3419022333191965e-56,1.3693642842276491e-65,1.8115472310716129e-72,1.1033422697106042e-65
2.4746789043167346e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678771593,0.11866996601781753,0.022821567692877704,7.7054560344501553e-70,6.4624230907355168e-40,3.0502261180165576e-23,9.7207635641751398e-49,6.3654107535743923e-35,1.2807720384978575e-79,2.1841010070397049e-13,5.4237541405077832e-68,2.1841010053451762e-13,1.9234345306799359e-46,2.9132867401709343e-44,4.2970142314084204e-66,4.9823727628363199e-67,1.735096377148311e-31,1.8291078813252596e-53,1.1927971750010761e-11,3.5316604390751125e-13,1.4138458228222184e-15,9.252040170881933e-25,3.425868081017295e-24,1.4138383977858613e-15,7.6411932175635811e-35,3.6307412850203185e-21,1.7507839286099514e-23,1.9614686486393433e-26,1.9377174299777392e-44,4.9422282207502025e-33,1.6050295894678269e-63,6.0535899013956563e-60,7.5674196425530222e-60,1.069406092213735e-54,3.461727835079676e-63,2.3187808971437945e-70,7.0609234057132086e-64
4.949358333086405e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677543198,0.11866996600566973,0.02282156769270112,3.9045640274757875e-67,1.0339790679557455e-38,1.2200981684706336e-22,1.2314386003640851e-46,5.092329244621696e-34,6.4899137180766762e-77,4.3682024782693175e-13,3.4712032274273288e-66,4.368202471491205e-13,3.0774954112172775e-45,4.6612464383107542e-43,1.0886936224736678e-63,1.2623353950013806e-64,1.3880763397904309e-30,5.8531436626274875e-52,2.3855946004006531e-11,7.0633216262960868e-13,2.8276994625570688e-15,3.700813745330038e-24,1.3703442055548324e-23,2.8276696927473944e-15,6.1129006474527769e-34,1.4453451378034235e-20,1.3928251862415635e-22,3.1063351983000996e-25,1.227383980635698e-42,3.9538060570164283e-32,4.0665782342370661e-61,3.8742957354505642e-58,1.9172789084579825e-57,3.4220797008062363e-53,8.7697249820178233e-61,2.9680381818769781e-68,4.5183894137529924e-62
9.898717190625747e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675086402,0.11866996598137414,0.022821567692347954,1.9728720079595739e-64,1.6543384128582194e-37,4.8804524802403568e-22,1.5555428054791628e-44,4.0738629116402193e-33,3.2792640973827646e-74,8.7364054246838978e-13,2.2215695497589759e-64,8.7364053975715042e-13,4.9239912201553218e-44,7.4579413274305859e-42,2.7504924943471638e-61,3.1891787198001086e-62,1.1104595444187066e-29,1.873004206100664e-50,4.7711894440351277e-11,1.4126643999805896e-12,5.6554297062794477e-15,1.4803232875984442e-23,5.4813513007060941e-23,5.6553100755010284e-15,4.8902328796606888e-33,5.7265070670437447e-20,1.1019451019947064e-21,4.9050255460117901e-24,7.7519284106425672e-41,3.1630810657997585e-31,1.0273608862944254e-58,2.4795459303041452e-56,4.843811792542954e-55,1.0950508903949568e-51,2.2150128297402531e-58,3.7990837769799023e-66,2.8909983198630113e-60
1.9797434905704428e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670172816,0.11866996593278295,0.022821567691641623,9.8763578924131865e-62,2.6468511665689327e-36,1.9522273612584869e-21,1.9468333730254383e-42,3.2590889504978876e-32,1.6417577614762191e-71,1.7472811333334263e-12,1.4218034492698503e-62,1.747281122488507e-12,7.8783797860953296e-43,1.1932549532591607e-40,6.8850114047140679e-59,7.9831020919294346e-60,8.8836506949257331e-29,5.9936009270787592e-49,9.5423791026453549e-11,2.8253288743096986e-12,1.1310984862668326e-14,5.921274770278864e-23,2.1925198419735948e-22,1.1310502013731543e-14,3.9120455511407583e-32,2.2478511354169206e-19,8.6237491772289e-21,7.6734083849684338e-23,4.8505873146469676e-39,2.5305209960979795e-30,2.5714785974833325e-56,1.5869047886772958e-54,1.2124834547802129e-52,3.5040728046800567e-50,5.5414909173611037e-56,4.8628131668022281e-64,1.8492525635444452e-58
3.9594870335861794e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660345643,0.11866996583560056,0.022821567690228958,4.847367858076357e-59,4.2346726627270695e-35,7.8092611794982297e-21,2.3888953559465283e-40,2.6072687126580205e-31,8.0592221963059494e-69,3.494562321391783e-12,9.0995271887094859e-61,3.4945622780124093e-12,1.2605386674331253e-41,1.9091577805706348e-39,1.6898199076192251e-56,1.9593169554846276e-57,7.1068790473089852e-28,1.9179440791394692e-47,1.908475830523094e-10,5.6506578214764994e-12,2.2622495277194704e-14,2.3684950784164524e-22,8.769913423081665e-22,2.262053059229509e-14,3.1294110593947164e-31,8.6666991538407895e-19,6.6078847979258829e-20,1.1768774898804079e-21,2.9755200998422029e-37,2.0245020859263993e-29,6.3102231203432532e-54,1.0156130622957839e-52,2.9757764631954746e-50,1.1212456858190859e-48,1.3585322335671632e-53,6.2243641861789303e-62,1.182260976465452e-56
5.939230576601917e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727650518471,0.11866996573841818,0.022821567688816293,4.0959529035270732e-58,1.558607760052771e-34,1.6595174951916058e-20,1.5419965646613584e-39,7.7403247923782375e-31,6.7805756993653005e-68,5.2418435157780443e-12,5.1664392121166414e-60,5.2418434235974997e-12,4.7688700236353998e-41,7.2785972044207161e-39,1.2552936815636933e-55,1.4554887914139493e-56,2.0321164378027856e-27,8.9471515945708672e-47,2.862713739318164e-10,8.4759867671518819e-12,3.3934426225486712e-14,5.0330303842556217e-22,1.8635822150819346e-21,3.3930203884170684e-14,8.947789692924884e-31,1.7959696720832405e-18,1.8435201098015763e-19,4.2456895468218422e-21,1.6364383137497031e-36,5.7889454145957707e-29,4.7106190135519684e-53,5.6793857971511357e-52,2.2105595114636949e-49,5.2623144170298629e-48,1.0138791722350954e-52,4.0759551734133532e-61,6.6088984911088971e-56
9.89871766263339e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763086412,0.11866996554405342,0.022821567685990963,6.5143686209812219e-56,1.1990931150135308e-33,4.5884004765134009e-20,6.4505670052300161e-38,3.6257242982658872e-30,8.8391223606980354e-66,8.7364059298617064e-12,1.388875641016966e-58,8.7364056750124471e-12,3.7636288839951163e-40,5.9851144168401493e-38,9.2143242436159518e-54,1.0683649416328244e-54,9.3387576983430087e-27,1.1989672991704737e-45,4.7711895110543567e-10,1.4126644652536972e-11,5.6560119181551211e-14,1.3914694069605665e-21,5.1520828165996958e-21,5.6548129410835861e-14,4.1115578572381108e-30,4.6672945068245745e-18,7.8877322281400735e-19,3.0501867807306956e-20,3.9534806365981948e-35,2.6605564286627148e-28,4.2220906970985287e-51,1.3067324237579553e-50,1.622549605933571e-47,7.3362439983775693e-47,9.072366038829798e-51,1.6299542496182991e-59,1.5178197380803404e-54
1.3462256040061715e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727613175209,0.11866996536912514,0.022821567683448167,4.1935540198210637e-55,3.3022427476496369e-33,8.1709384758258522e-20,2.998468130277917e-37,8.3667171370744605e-30,4.8309283319663946e-65,1.1881512122980886e-11,6.0306773580614525e-58,1.188151166917337e-11,1.0561955306660214e-39,1.7455305444969522e-37,4.6877511775801926e-53,5.4352157562922031e-54,2.102133239086369e-26,3.9792774590520758e-45,6.4888176685781182e-10,1.9212236744564727e-11,7.6924820736177131e-14,2.4777766012842344e-21,9.1741277533989521e-21,7.6903114581495791e-14,9.2544338919903673e-30,7.9816175597698483e-18,1.706712794295671e-18,8.1417364774092994e-20,1.6455539846539307e-34,5.9890891872150877e-28,2.5533998629661553e-50,4.99421658599689e-50,8.2545346561912458e-47,2.5146371738080271e-46,5.4855446466945031e-50,6.9994957671130549e-59,5.7978874549039464e-54
1.702579441749004e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727595486298,0.11866996519419686,0.022821567680905371,1.8119415593451856e-54,7.4372391882765328e-33,1.2755474265705285e-19,1.0300276646377677e-36,1.6109590760913889e-29,2.1911041998977266e-64,1.5026618337737231e-11,1.8260909961734443e-57,1.5026617629343836e-11,2.4182192575468134e-39,3.9940285278604392e-37,1.8605821946452133e-52,2.1572469975007196e-53,3.9731453704661161e-26,1.0692330666863259e-44,8.2064457868970559e-10,2.4297828831491842e-11,9.7291301556347088e-14,3.8678157094387664e-21,1.4320619583169497e-20,9.7256884903784787e-14,1.7490210321908944e-29,1.1975388136781055e-17,3.0977532916809935e-18,1.7724635126774631e-19,4.8149781215746842e-34,1.1320148067476108e-27,9.4508827251850065e-50,1.5576110568973072e-49,3.2762000934797629e-46,6.7919964652482778e-46,2.0289189458391623e-49,2.5104217245125776e-58,1.8069521320348812e-53
2.0589332794918366e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727577797386,0.11866996501926858,0.022821567678362575,6.2041259902967072e-54,1.4293561089033631e-32,1.8286576239017209e-19,2.8421257776054317e-36,2.7390235945825101e-29,7.3275376815993994e-64,1.8171724572931911e-11,4.7407184323804299e-57,1.8171723557406726e-11,4.7156684612198494e-39,7.8982635652910148e-37,5.6614054871883107e-52,6.56406348770786e-53,6.6409255362961789e-26,2.3653916945844427e-44,9.9240738681828849e-10,2.9383420913600859e-11,1.1765954547656988e-13,5.5447564255770754e-21,2.0529208547272069e-20,1.1760950773692269e-13,2.9232241922515455e-29,1.6543456105918198e-17,4.9882720079675141e-18,3.3036673411868369e-19,1.2039676609737927e-33,1.8921761431327401e-27,2.9985210116139195e-49,3.8723575908451497e-49,9.9687142218191394e-46,1.5179342047447498e-45,6.4349530082895118e-49,6.9571039530205028e-58,4.4893794666865149e-53
2.7716409549775017e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727542419563,0.11866996466941204,0.022821567673276984,4.5492201590939466e-53,3.6960741823538251e-32,3.1507593125180627e-19,1.3055036566955348e-35,6.0559975365175731e-29,4.2476980485185641e-63,2.4461937089927989e-11,2.0969100836544764e-56,2.4461935340311811e-11,1.251988236057111e-38,2.2091543642565326e-36,2.9210387360500174e-51,3.3866942490295368e-52,1.417749356436848e-25,7.442230966889472e-44,1.3359329946301214e-09,3.9554605066831247e-11,1.5840027286237392e-13,9.5528965225867124e-21,3.5368300028611868e-20,1.5831213675979786e-13,6.2400648483326403e-29,2.6817246061854822e-17,1.0033198708035466e-17,8.1426063941007847e-19,4.9383712097338407e-33,4.0397640368399348e-27,2.0903908818606467e-48,1.4271815733140058e-48,5.1432383038762957e-45,4.950947641686669e-45,4.4854078688262386e-48,2.9738542281139362e-57,1.6529532900225184e-52
3.484348630463167e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750704174,0.11866996431955552,0.022821567668191392,1.9488709362391237e-52,7.8269621201031455e-32,4.8228018191847482e-19,4.2100178028401212e-35,1.1345809516883908e-28,1.6460631397638612e-62,3.0752149682462563e-11,6.3097311802861702e-56,3.0752147004534303e-11,2.7157265132796867e-38,4.9464203025889765e-36,1.0384859445662567e-50,1.2040191001930366e-51,2.578001909165775e-25,1.8408398000756842e-43,1.67945858875301e-09,4.9725789202251881e-11,1.9914813313317796e-13,1.4621496959169623e-20,5.4132811052655695e-20,1.9901052473429118e-13,1.1345704716895174e-28,3.8738564395114728e-17,1.7257600812705948e-17,1.6515061960710773e-18,1.4143796236170913e-32,7.3461678077766385e-27,7.9731728998279867e-48,3.9759248330654893e-48,1.8284763740754082e-44,1.2606978237322202e-44,1.7097527292369658e-47,9.2328250697376056e-57,4.6011136761176015e-52
4.197056305948832e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727471663917,0.11866996396969902,0.0228215676631058,6.7769840214614767e-52,1.4806814675479585e-31,6.8685557103655978e-19,1.1478079730695921e-34,1.9201672281213791e-28,5.3671452530767271e-62,3.7042362355651728e-11,1.6333385532783936e-55,3.7042358542024281e-11,5.2484554203646051e-38,9.7727176117058309e-36,3.1115983414999453e-50,3.6075322931084136e-51,4.2644825345442497e-25,4.0038874014646711e-43,2.0229841682584644e-09,5.989697331865467e-11,2.3990405852767154e-13,2.0822449157723294e-20,7.7088563696945894e-20,2.3970438444211026e-13,1.8766034029215935e-28,5.2096708972846297e-17,2.700452212920387e-17,2.9928715542102558e-18,3.4756633834547567e-32,1.2152459661654415e-26,2.5366955943854658e-47,9.6254142461416488e-48,5.4784941788577801e-44,2.805591932451598e-44,5.4368968732999984e-47,2.4654589116940687e-56,1.1129784052603717e-51
4.9097639814344974e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727436286094,0.11866996361984253,0.022821567658020209,2.0847576841004445e-51,2.5832143444915928e-31,9.2939188224988879e-19,2.7898610702281324e-34,3.0182970083902091e-28,1.5502878794562183e-61,4.333257511075246e-11,3.7992908207253446e-55,4.3332569950792897e-11,9.3235905620981926e-38,1.7618852501913371e-35,8.2762065351484628e-50,9.5951319959027781e-51,6.5904952542944688e-25,7.9386092923175798e-43,2.3665097329170828e-09,7.0068157415741091e-11,2.8066863164466872e-13,2.817348166441548e-20,1.0430084388253574e-19,2.8039364532199649e-13,2.8998866527738193e-28,6.6610329383835601e-17,3.946387638684901e-17,4.9993470234903659e-18,7.6565039251706153e-32,1.878172637705276e-26,7.2455459411699725e-47,2.1094403097817476e-47,1.4571243924841116e-43,5.6619867891216917e-44,1.5522582097878844e-46,5.9248573592487739e-56,2.4370540746976472e-51
6.335179332405828e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727365530449,0.11866996292012957,0.022821567647849025,2.5522091939037605e-50,6.8719617171875934e-31,1.5285445696473674e-18,1.597133412440487e-33,6.4494720237364698e-28,1.6797576312337514e-60,5.5913000867035316e-11,1.8803184869121445e-54,5.5912992381541231e-11,2.5557647719193441e-37,4.8719337908284471e-35,6.4705849108428686e-49,7.5012718700041212e-50,1.376685564752198e-24,2.8052889069226846e-42,3.0535608176216902e-09,9.0410525551870542e-11,3.6222587147537857e-13,4.6331130740201089e-20,1.7151284727559951e-19,3.617583511545415e-13,6.0561167818819892e-28,9.7915095423254264e-17,7.2805093019897894e-17,1.1930498696156558e-17,3.2420117813327425e-31,3.9236816268730523e-26,6.1981004746848137e-46,9.6988691836490751e-47,1.1390813525497087e-42,2.0429773365342748e-43,1.3239669624943387e-45,3.590093413179166e-55,1.1170936803240397e-50
7.760594683377158e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727294774803,0.1186699622204167,0.022821567637677842,1.3030335853020792e-49,1.4962571656181849e-30,2.2796943073311993e-18,5.6760167575064047e-33,1.1799830363920739e-27,8.4832326118267473e-60,6.8493426951126248e-11,6.117055737439135e-54,6.8493414296969182e-11,5.6640576408663802e-37,1.0817921516008084e-34,2.7549269513247303e-48,3.1936435002428452e-49,2.4866324175545981e-24,7.4829773650360524e-42,3.7406118428886792e-09,1.1075289361066811e-10,4.4382209559247531e-13,6.9092445863259293e-20,2.5575900799369564e-19,4.4310465264927614e-13,1.0936341255474408e-27,1.3154759773336833e-16,1.1721782363843126e-16,2.360340019257011e-17,9.521824243293703e-31,7.0877146399485005e-26,2.635210924840336e-45,3.0950954731249795e-46,4.8494110029779076e-42,5.4883688050756809e-43,5.6180246621206388e-45,1.3623204946257688e-54,3.5563271130288292e-50
9.186010034348489e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727224019168,0.11866996152070387,0.022821567627506659,4.7599842560417157e-49,2.8565482485098522e-30,3.1828316332682875e-18,1.5772243549400974e-32,1.9477092443421533e-27,3.084286814481868e-59,8.1073853362914759e-11,1.6017341919188494e-53,8.1073835697140551e-11,1.0937558080007717e-36,2.0911421268316107e-34,8.792302659737109e-48,1.0192144153462958e-48,4.072204298683277e-24,1.6780261722476552e-41,4.4276628087253352e-09,1.3109526159214269e-10,5.254593807950639e-13,9.6456527267322477e-20,3.570333455234378e-19,5.2443255606483441e-13,1.7905798013703924e-27,1.6665753955265579e-16,1.7230732006642332e-16,4.1256944262031691e-17,2.2857079262213562e-30,1.1607949955458256e-25,8.445386421662174e-45,8.0018731014825455e-46,1.5475788775162739e-41,1.234492126392683e-42,1.7976114269356464e-44,4.0323298447890994e-54,9.1742919047975209e-50
1.061142538531982e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727153263528,0.1186699608209911,0.022821567617335475,1.4347515633604393e-48,4.9752260636353455e-30,4.2379565464538175e-18,3.7533675746224033e-32,2.9900972595424334e-27,9.2000839889303932e-59,9.3654280102315065e-11,3.6565257001869376e-53,9.3654256582077118e-11,1.9200578881900662e-36,3.6750034382311309e-34,2.3500518150897078e-47,2.7241214414043253e-48,6.2191720658266405e-24,3.3463196295899057e-41,5.1147137151340902e-09,1.5143762949629678e-10,6.0713950985602198e-13,1.2842284132106783e-19,4.7533115767454783e-19,6.0574206627287375e-13,2.7340190768362521e-27,2.0266702768624177e-16,2.3743220812449936e-16,6.6105613710636104e-17,4.812849529858044e-30,1.7729101515433365e-25,2.2923419042935652e-44,1.8009831759325684e-45,4.136177401589254e-41,2.4661200644507051e-42,4.8724881590249543e-44,1.0179010144748366e-53,2.0605458269464118e-49
1.346225608726248e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727011752253,0.11866995942156575,0.022821567596993109,9.3240824390367497e-48,1.243251748880255e-29,6.8041772794120559e-18,1.5689500723416197e-31,6.0542167073278053e-27,5.7057108100854834e-58,1.1881513456367569e-10,1.4530913550104037e-52,1.1881509680626056e-10,4.8457015068377495e-36,9.3054026129997196e-34,1.2008109717460926e-46,1.391840857692225e-47,1.2514763861170986e-23,1.0440925949052152e-40,6.488815349669309e-09,1.921223650726432e-10,7.7063341022873376e-13,2.0616077992659675e-19,7.6298198108695236e-19,7.6830592274362149e-13,5.4992657376687103e-27,2.7628432847235847e-16,3.9483191627644252e-16,1.4142949743781467e-16,1.6335358010401147e-29,3.5680060072698155e-25,1.242160724194184e-43,6.8975432981329586e-45,2.1131599942885267e-40,7.7164612146869238e-42,2.633175802829433e-43,4.7531886926607224e-53,7.8584133150206676e-49
1.631308678920514e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726870240984,0.11866995802214063,0.022821567576650742,3.8672837585444136e-47,2.6092429833224564e-29,9.978368244239722e-18,4.8198274457447241e-31,1.0708397565013206e-26,2.2944395687343801e-57,1.4397599033461139e-10,4.328375209222303e-52,1.4397593496955369e-10,1.022928710800549e-35,1.9716050786450064e-33,4.2476067950148635e-46,4.923028732873478e-47,2.2060099860821059e-23,2.6010701489418069e-40,7.8629167464976228e-09,2.3280710033970666e-10,9.3431384873785293e-13,3.023032434311102e-19,1.1186784855350177e-18,9.3079625603826872e-13,9.6896139168731046e-27,3.5050897748220575e-16,5.8304583965799255e-16,2.5780333094999049e-16,4.2935195478620989e-29,6.2900202402001425e-25,4.5344629663967714e-43,2.0032480768662139e-44,7.4739802025324484e-40,1.9274426776637863e-41,9.5911395515046756e-43,1.589802306941982e-52,2.2742207738524549e-48
1.9163917491147803e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072672872972,0.11866995662271575,0.022821567556308375,1.2759369162950876e-46,4.8815423563096627e-29,1.3760532785161799e-17,1.2332034191543738e-30,1.7306363340521841e-26,7.4007606384316939e-57,1.6913684741450516e-10,1.0851414066756442e-51,1.6913677107197565e-10,1.9211029918128931e-35,3.7136783074907305e-33,1.2268290988603724e-45,1.421824712722461e-46,3.557789328637542e-23,5.6188356584187206e-40,9.2370179056205229e-09,2.7349183529748394e-10,1.0981886851765717e-12,4.168472063442507e-19,1.5423865217821756e-18,1.0932131012968079e-12,1.5620544868276157e-26,4.2464712961281798e-16,7.9549836840387772e-16,4.2246207840423422e-16,9.6044487566286386e-29,1.0145225963237987e-24,1.3394784242395507e-42,4.9246165680352382e-44,2.1584555248778736e-39,4.1742449360644942e-41,2.827245053872365e-42,4.4027800283342781e-52,5.5717454518021366e-48
2.2014748193090465e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726587218462,0.1186699552232911,0.022821567535966009,3.6670831370666117e-46,8.4112598092239351e-29,1.8150670255421401e-17,2.7950806472455327e-30,2.6198780481644659e-26,2.0870856222310508e-56,1.9429770580275573e-10,2.4274722812009758e-51,1.942976051135295e-10,3.3191797779490302e-35,6.4287127798793332e-33,3.1161095955367685e-45,3.6111619202243302e-46,5.3784508813583085e-23,1.1000415088559196e-39,1.0611118827037635e-08,3.141765699459692e-10,1.2622631485131395e-12,5.4978981379083328e-19,2.0340727856857778e-18,1.2555564927632219e-12,2.3604107804786124e-26,4.988146574043564e-16,1.0266279641695628e-15,6.4081779664565026e-16,1.9204565450130023e-28,1.5338123510077193e-24,3.4665205068087518e-42,1.0840112269537009e-43,5.4817629541670989e-39,8.1901171634940085e-41,7.3006440891725527e-42,1.0813849071801942e-51,1.2221693183281154e-47
2.4865578895033126e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726445707209,0.11866995382386669,0.022821567515623642,9.5064600702695242e-46,1.3608883893520418e-28,2.3148780799169002e-17,5.7783017571757249e-30,3.7727177280031749e-26,5.3263409009297446e-56,2.1945856549878099e-10,4.9804267118875225e-51,2.1945843709421402e-10,5.3811005265280474e-35,1.0433796325414749e-32,7.1871587440538073e-45,8.3284060564298964e-46,7.7377541693454129e-23,1.9991215946314336e-39,1.1985219510748049e-08,3.5486130428515654e-10,1.4265407618750155e-12,7.0112832937829981e-19,2.5937050142034812e-18,1.4178264636038523e-12,3.394350544923231e-26,5.7318088283583812e-16,1.2724752101920214e-15,9.1662802986780469e-16,3.5237857065426455e-28,2.2067892191043943e-24,8.1022122774320513e-42,2.1966278687564104e-43,1.2641823429160123e-38,1.4908890953944039e-40,1.7021992671293709e-41,2.4295957009378533e-51,2.4675410516424392e-47
2.771640959697579e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726304195951,0.11866995242444252,0.022821567495281275,2.2972200901381829e-45,2.0944830495313042e-28,2.875486601231882e-17,1.1120866897003848e-29,5.2226772925294764e-26,1.2723414914797421e-55,2.4461942650200676e-10,9.558018401582976e-51,2.446192670140325e-10,8.2949594725385295e-35,1.609291606714555e-32,1.5448825523455895e-44,1.7900570971281971e-45,1.070416019865986e-22,3.4273114116710592e-39,1.3359319956751416e-08,3.9554603831504021e-10,1.5910242518210028e-12,8.7086002585233003e-19,3.221251402209685e-18,1.5800230465233842e-12,4.6935636061411765e-26,6.4764977580347615e-16,1.5304093018206045e-15,1.2525875146055464e-15,6.0384115452793148e-28,3.0530039213733695e-24,1.7521994139792304e-41,4.1806839222805977e-43,2.7169726798804186e-38,2.5589211368526434e-40,3.6703120899381911e-41,5.1217717033926882e-51,4.6775341622492067e-47
3.056724029891845e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726162684703,0.11866995102501858,0.022821567474938909,5.1052565687529999e-45,3.0933494090104072e-28,3.4968926819274767e-17,2.00593068748071e-29,7.0033909243717123e-26,2.810579806319875e-55,2.6978028881185377e-10,1.7258259058109759e-50,2.6978009487299379e-10,1.226661526682049e-34,2.3805131268515061e-32,3.0917112918062686e-44,3.5820985203106383e-45,1.4346352971391719e-22,5.5894809198470031e-39,1.4733420165048003e-08,4.3623077203561587e-10,1.7557161471579249e-12,1.0589821175625548e-18,3.9166798709705144e-18,1.7421462745177178e-12,6.2877950041241999e-26,7.220408884259834e-16,1.7981651581441411e-15,1.6511093947970299e-15,9.7742517129810595e-28,4.0920731255968079e-24,3.5049083284877195e-41,7.5130111383171796e-43,5.4365753110316651e-38,4.1762790175337763e-40,7.3184966910149223e-41,1.0123679990082616e-50,8.371467325099079e-47
3.341807100086111e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726021173462,0.11866994962559488,0.022821567454596542,1.0489216779889269e-44,4.4131512671803865e-28,4.1790962151401124e-17,3.4157985059422272e-29,9.1490351091264899e-26,5.7681033606497557e-55,2.9494115242773262e-10,2.951885313759932e-50,2.9494092067110857e-10,1.751901141226023e-34,3.4002939373057477e-32,5.791972481649905e-44,6.7101722931598081e-45,1.8734118653176074e-22,8.7282426663635406e-39,1.6107520135638248e-08,4.7691550544687913e-10,1.9206187910688094e-12,1.2654917611492469e-18,4.6799577884308311e-18,1.9041961811547061e-12,8.2072338699430941e-26,7.9631911749199153e-16,2.0733709621809671e-15,2.1145676442147678e-15,1.5083217733971864e-27,5.343930185291712e-24,6.5348723169084692e-41,1.2819890049244033e-42,1.0183347822274045e-37,6.5243008085007669e-40,1.3601208802344518e-40,1.8848089904331041e-50,1.4226232408003447e-46
3.6268901702803774e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725879662215,0.11866994822617141,0.022821567434254175,2.0187481776551544e-44,6.1151620000270519e-28,4.9220970376646242e-17,5.541109897230718e-29,1.1694021115344595e-25,1.112765557978449e-54,3.2010201734905185e-10,4.8245210213699054e-50,3.2010174440838427e-10,2.4297770844438385e-34,4.7162133173132965e-32,1.0260073743408964e-43,1.188576614973062e-44,2.3937714766569021e-22,1.3135387595585409e-38,1.7481619868522264e-08,5.1760023854882451e-10,2.0857339274358176e-12,1.4903861197735377e-18,5.5110524016463384e-18,2.0661728001226605e-12,1.0482222080050982e-25,8.7057411485650276e-16,2.3540043446497091e-15,2.6448619160433685e-15,2.2369890746263534e-27,6.8286459711847844e-24,1.1500934390594656e-40,2.0927830219487885e-42,1.803650754163415e-37,9.8210359253090057e-40,2.3859361958699803e-40,3.3347104093526423e-50,2.3128466530126104e-46
