Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),COX(58)
7.946882697360115e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999682,0.099999999999997508,0.099999999999999645,8.616825432891385e-123,4.2082527640725271e-54,9.7317468313393722e-41,5.3608015467697016e-66,4.1100738679763708e-49,2.6171229985352044e-43,4.1126782375609119e-26,5.5302290881862543e-103,4.1126781526312872e-26,1.4410271550949948e-65,2.4508743211629436e-61,1.2659577923202784e-66,5.7507898514247727e-95,2.6171606443412928e-43,1.4694161214780944e-80,2.5002265106504496e-15,7.2927944858363544e-16,1.6527539140933122e-20,1.1934173927082436e-31,1.6527539143518117e-20,1.3517359864716657e-30,3.8960539849095755e-36,1.5609319929684459e-42,1.7068214055343983e-66,3.924590883230773e-54,2.1643277038011415e-45,3.8232953967412385e-81
1.590066972373618e-20,0.09977366400000001,0.80000000000000004,0.0,0.2893436255999936,0.09999999999999501,0.099999999999999284,5.5245337145427357e-121,6.7369520529989258e-53,3.898441508718064e-40,4.2919009146557154e-65,3.2913925105043455e-48,1.0475312599026528e-42,8.2289297800130413e-26,1.7723227077119872e-101,8.2289294400732098e-26,1.1539906770929329e-64,3.9259612596366735e-60,1.0135360071432876e-65,9.2087566594866027e-94,1.0475613994288767e-42,2.3536199465893992e-79,5.0026252424202669e-15,1.4591925022485521e-15,3.3069437566226223e-20,4.7767781935382103e-31,3.3069437576572944e-20,5.4104510735128333e-30,3.1192025768633812e-35,2.4353855491013382e-41,1.065258365009678e-64,3.1444733050255511e-53,1.7327776513965962e-44,6.122254124052676e-80
3.1808243776488313e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998716,0.09999999999999,0.099999999999998548,3.5388871204064188e-119,1.0782117339332822e-51,1.5624505015521119e-39,3.4348253612029157e-64,2.6344480259406758e-47,4.1914896607226889e-42,1.646143337519674e-25,5.6756771202089789e-100,1.646143201499463e-25,9.2366062591554357e-64,6.2851873935441026e-59,8.111368668126727e-65,1.4740008788092281e-92,4.1917308683900613e-42,3.7678374852221043e-78,1.0007422705954008e-14,2.9190186095783086e-15,6.6153234409400169e-20,1.911332270972178e-30,6.6153234450800634e-20,2.1648726909134367e-29,2.4962947192421345e-34,3.8468577770211096e-40,6.7307153630132332e-63,2.5203985977072622e-52,1.3867479224352433e-43,9.7995943006426279e-79
6.362339188199258e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997423,0.099999999999979994,0.099999999999997091,2.2659821290457399e-117,1.7253768323925862e-50,6.2713512438071023e-39,2.7483838626263265e-63,2.1080921572188949e-46,1.6768689164913205e-41,3.2926442606681908e-25,1.8168972279369477e-98,3.2926437164987767e-25,7.3911621942765182e-63,1.0059211036428577e-57,6.4903277641167058e-64,2.3588826811701366e-91,1.6770619190449049e-41,6.0301803674761049e-77,2.0017017632997919e-14,5.8386708242375136e-15,1.3232082806609902e-19,7.6465639822299917e-30,1.3232082823172888e-19,8.6608005704085095e-29,1.9973905150291225e-33,6.1150879218647602e-39,4.2797735286019862e-61,2.0228857469788754e-51,1.1096077128996505e-42,1.5682550430697712e-77
1.2725368809300112e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559994836,0.099999999999959968,0.099999999999994177,1.4506831970127719e-115,2.7607886182556299e-49,2.5251709329916955e-38,2.1989355714926991e-62,1.686687245017894e-45,6.7080225220802893e-41,6.5856469234123329e-25,5.8151675780915682e-97,6.585644746557522e-25,5.9136877504403027e-62,1.609703739621151e-56,5.1927559108379431e-63,3.7746281151032115e-90,6.7095666854645636e-41,9.6496121866574248e-76,4.0036207486991454e-14,1.1677975253554699e-14,2.6465601526090044e-19,3.058866777474869e-29,2.6465601592348183e-19,3.4645222782087259e-28,1.5980248779683892e-32,9.7520505093004348e-38,2.730079698180429e-59,1.6283571800870406e-50,8.87768344358239e-42,2.5094844867796593e-76
2.5451428051501817e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559989663,0.099999999999919931,0.099999999999988334,9.2880827831632662e-114,4.4173950791134066e-48,1.0232501780071314e-37,1.7594806209404032e-61,1.3494352066673519e-44,2.6833189542107185e-40,1.3171655514689043e-24,1.8610337712920907e-95,1.3171646806915487e-24,4.7312646627902646e-61,2.5757005024423342e-55,4.1544030430742862e-62,6.0405156775235727e-89,2.6845543377214502e-40,1.5440473970209528e-74,8.0074587194601415e-14,2.3356584112184162e-14,5.2932638917611837e-19,1.2235902994675593e-28,5.2932639182661638e-19,1.3858013818045392e-27,1.278417781701739e-31,1.5577050419747772e-36,1.744316591874782e-57,1.3185792244631182e-49,7.1024501100961333e-41,4.0159134884664466e-75
5.090354653590522e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559979321,0.099999999999839856,0.099999999999976649,5.9578598872326759e-112,7.0678899188419192e-47,4.1981981746178053e-37,1.410792674606877e-60,1.079582327025686e-43,1.0733500273632063e-39,2.6343685760396126e-24,5.9556263711112407e-94,2.6343650928593314e-24,3.7851555127070622e-60,4.1212301047750608e-54,3.3236030808125066e-61,9.6855878284486555e-88,1.0743383482825613e-39,2.4705747617128146e-73,1.6015134660831286e-13,4.6713801829423484e-14,1.0586671351090153e-18,4.8944111755203927e-28,1.058667145711739e-18,5.5428069960815577e-27,1.0226580124540516e-30,2.4900520516654091e-35,1.1153446333688321e-55,1.0802164730635963e-48,5.682040860130054e-40,6.4392649084817437e-74
1.0180778350471205e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559958632,0.099999999999679706,0.099999999999953293,3.9294822468236522e-110,1.1308513817613133e-45,1.7633668438184351e-36,1.1692527197142899e-59,8.6367952072642578e-43,4.293448650914944e-39,5.268779850442455e-24,1.9058706030330828e-92,5.2687659175796559e-24,3.0282107140418843e-59,6.5939585883407615e-53,2.6589168331883835e-60,1.6021955696677371e-86,4.3013551625388074e-39,3.9530351315935975e-72,3.2030486542970196e-13,9.3428237263823695e-14,2.1173486193846522e-18,1.9577447060384275e-27,2.1173486618001092e-18,2.2167364054772012e-26,8.1797537624207656e-30,3.9816947813230113e-34,7.1339387592766659e-54,9.0469867604163245e-48,4.5456000819006726e-39,1.0651868265826427e-72
2.036162574423257e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559917259,0.099999999999359393,0.09999999999990658,3.6833180165271673e-108,1.8093033979654735e-44,7.7257233651269432e-36,1.4548391348885036e-58,6.9094907101818245e-42,1.7173920884696584e-38,1.0537623300293548e-23,6.0990212954227979e-91,1.0537567568559339e-23,2.4226491571944596e-58,1.0550015627289757e-51,2.1271505893715996e-59,3.9062482239433121e-85,1.7237170960076085e-38,6.3250650068743501e-71,6.4061190304834465e-13,1.8685710813231031e-13,4.2347115575752998e-18,7.8307012327374981e-27,4.2347117272710102e-18,8.8637208185704175e-26,6.5412712402545899e-29,6.3669854701176198e-33,4.5630643889017335e-52,7.8855561812812213e-47,3.6363631646463081e-38,2.5969883819876062e-71
4.07233205317553e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559834509,0.09999999999871878,0.099999999999813155,1.4307100796293425e-105,2.8946783788933654e-43,3.6275197302895175e-35,7.8067772773379309e-57,5.5276142380247699e-41,6.8696169683033017e-38,2.1075393804174963e-23,1.9518032588708098e-89,2.1075170876674845e-23,1.9382252630432046e-57,1.6878777197146712e-50,1.7017327211563947e-58,4.0593572886320702e-83,6.9202133504267709e-38,1.0120643482312029e-69,1.2812259781890883e-12,3.7371484986802855e-13,8.4694373125140926e-18,3.1320345494424003e-26,8.4694379915625877e-18,3.5428841142108972e-25,5.2289237244228717e-28,1.0178393438863192e-31,2.9178606129229077e-50,7.3441096081540587e-46,2.908877619030046e-37,2.6987787340713402e-69
8.144671010680076e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559669013,0.099999999997437541,0.099999999999626291,1.3181433743557263e-102,4.6308078648160702e-42,1.8799024752551007e-34,9.1138659087848109e-55,4.4220998216646053e-40,2.7478751967518845e-37,4.2151269228635512e-23,6.2464609747385213e-88,4.2150377517530415e-23,1.5507405101178873e-56,2.7001867488474163e-49,1.3613997176139314e-57,9.4274189681683058e-81,2.7883462385380617e-37,1.6194652939457236e-68,2.5624541280844085e-12,7.4743033333444472e-13,1.6938888336621701e-17,1.2526123310732887e-25,1.693889105492675e-17,1.415069170019165e-24,4.1765844473418806e-27,1.6259878563359315e-30,1.8645228160190452e-48,7.5290271564520948e-45,2.3267511544883632e-36,6.2676171554770723e-67
1.6289348925689168e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559338023,0.099999999994875063,0.099999999999252576,1.3471549149036058e-99,7.4071133120490338e-41,1.093665129648578e-33,1.1561576110835764e-52,3.5376828510752141e-39,1.0991707098190487e-36,8.4304357744193992e-23,1.9993007183969045e-86,8.4300790897739823e-23,1.2408452081134956e-55,4.3189483555705107e-48,1.089139015680792e-56,2.3909962780459342e-78,1.1315377732224864e-36,2.5916557137827832e-67,5.1249104263303795e-12,1.4948613002471952e-12,3.3877788441757253e-17,5.0088285920898233e-25,3.387779933178648e-17,5.6436586691290907e-24,3.3308153482868291e-26,2.5936362800841563e-29,1.1896785781735128e-46,8.6586689765152634e-44,1.8608355240944987e-35,1.5895999806730569e-64
3.257870475570735e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558676041,0.099999999989750121,0.099999999998505146,1.3931969120689174e-96,1.1844403998814993e-39,7.0859286006114145e-33,1.4704977241696819e-50,2.8301468723461077e-38,4.3968436953419051e-36,1.686158854406328e-22,6.4005209391619629e-85,1.6860161805215177e-22,9.9307917640960947e-55,6.9059880483217606e-47,8.7134102967755631e-56,6.0820659670784276e-76,4.6556237314352399e-36,4.1482785404576734e-66,1.0249823016643648e-11,2.9897232339923715e-12,6.7755580879711634e-17,2.00223411742757e-24,6.7755624573328484e-17,2.2442756749292028e-23,2.6480605219777045e-25,4.1247565800812729e-28,7.5683143163611031e-45,1.1110263179778213e-42,1.4877629187629995e-34,4.0435113532180395e-62
6.515741641574372e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557352072,0.099999999979500223,0.099999999997010286,1.4553938476444413e-93,1.8928749852327655e-38,4.9682583428763982e-32,1.8599754273860778e-48,2.264116764852663e-37,1.7588653243719458e-35,3.3726034348497537e-22,2.0499301474901777e-83,3.3720327393694901e-22,7.9510757432680577e-54,1.1035742356768874e-45,6.9712014337565733e-55,1.5386272874638216e-73,1.9656393233845934e-35,6.6424545178278955e-65,2.0499648172555479e-11,5.9794471011614293e-12,1.355111346663691e-16,7.9985729049236746e-24,1.3551131049400325e-16,8.8733047055669044e-23,2.0923238725056303e-24,6.5207983718467786e-27,4.786321970947073e-43,1.5476625970603661e-41,1.1887634133692073e-33,1.0229117197681134e-59
1.3031483973581646e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362554704135,0.099999999959000441,0.099999999994020566,2.6576032062097965e-90,3.0214890360286725e-37,3.6402238482413854e-31,2.3256514278924302e-46,1.8112915672850453e-36,7.0364823894784168e-35,6.7463487010093461e-22,6.5715916656341912e-82,6.7440659201044405e-22,6.3711662410436409e-53,1.7613051743342617e-44,5.5777167095569031e-54,3.8478734439090235e-71,8.6866874424509142e-35,1.0644591770507142e-63,4.0999298385520335e-11,1.1958894834214441e-11,2.71022117882804e-16,3.1911675254988038e-23,2.7102282939164891e-16,3.4689185089285126e-22,1.6333664944304183e-23,1.0188938878014596e-25,2.9920564186066836e-41,2.2598901747846482e-40,9.4870349297288488e-33,2.5581138598305208e-57
2.606296863759619e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254940826,0.099999999918000876,0.099999999988041113,3.0907675807071726e-87,4.8117829725072305e-36,2.6977017587548639e-30,2.8440639236792479e-44,1.4490300337765189e-35,2.8154094927564715e-34,1.3497263648132998e-21,2.1103099911325635e-80,1.3488132533730982e-21,5.1134218179064113e-52,2.8040646332628229e-43,4.4633816455912534e-53,9.4120575656480348e-69,4.1292386893765256e-34,1.7084672332897473e-62,8.199859841601483e-11,2.3917790295180449e-11,5.420435868891547e-16,1.2699051264230229e-22,5.4204649512171842e-16,1.3271711609255115e-21,1.2458031336727613e-22,1.5566799231519331e-24,1.8291778483432417e-39,3.3461247388474494e-39,7.5529682721881327e-32,6.2570899598674365e-55
5.212593796562529e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436253881651,0.099999999836001732,0.099999999976082221,3.8084937597407585e-84,7.6275168219018835e-35,1.9597573739088194e-29,3.3377293142878374e-42,1.1592187674840491e-34,1.1268169576704494e-33,2.7012791151305963e-21,6.8003858111642228e-79,2.6976266769616118e-21,4.1171215643629299e-51,4.442257453408851e-42,3.5726383075239397e-52,2.2095362220453742e-66,2.1678844455307741e-33,2.75061296982386e-61,1.6399719689526297e-10,4.7835581196555783e-11,1.0840845352037888e-15,5.0278741193757062e-22,1.0840966182506175e-15,4.8802922328311308e-21,9.1011582801148695e-22,2.2812476061534656e-23,1.0729689604340264e-37,4.8678848512268218e-38,5.9845286868204665e-31,1.4688126844230101e-52
7.818890729365438e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362528224761,0.099999999754002589,0.099999999964123329,2.577945645617824e-83,2.7949328207075341e-34,5.3374630427506384e-29,2.1275618857924077e-41,3.4414218102955602e-34,2.3954453434173719e-33,4.0542016213112445e-21,3.2613593039678144e-78,4.0464402014139108e-21,1.2265984103472625e-50,1.6860273616307241e-41,1.0218687667400376e-51,1.623374212490631e-65,5.3560032306162178e-33,1.0436412690697029e-60,2.4599579379277023e-10,7.1753372077374416e-11,1.6261234938283611e-15,1.0609123693649911e-21,1.6261497804272595e-15,9.8000419196319301e-21,2.4724766141048172e-21,8.0557266932732102e-23,5.8159926825828711e-37,1.721439916428798e-37,1.701800533077211e-30,1.0791402563258472e-51
1.0425187662168348e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362517633011,0.099999999672003445,0.099999999952164437,2.2883739673533737e-82,7.0600951353263692e-34,1.0801461734840438e-28,8.7016380216259982e-41,7.4986563753251942e-34,4.087854724661555e-33,5.4084938783260763e-21,1.0825527347771499e-77,5.3952538267306525e-21,2.6815164734797398e-50,4.5145845420225755e-41,2.1560246494406777e-51,7.3592150387173782e-65,1.0301707863870133e-32,2.7238650806717905e-60,3.2799438910853674e-10,9.5671162937642986e-11,2.1681604627708822e-15,1.7981132788644538e-21,2.1682062009152152e-15,1.5892538218512639e-20,4.9833833508402539e-21,1.9694437257838752e-22,2.1315093193428317e-36,4.2200126314077485e-37,3.5717542209593405e-30,4.8919905020340577e-51
1.5637781527774166e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496449517,0.099999999508005172,0.099999999928246652,1.0342271914254561e-80,2.4523121817512673e-33,2.7647245264597719e-28,6.9227862838939348e-40,2.1766162255334308e-33,8.4685911225375483e-33,8.1202930981006453e-21,6.3603004087575778e-77,8.0928813140889611e-21,7.8277777899372544e-50,1.8070703390278787e-40,5.8915353304324821e-51,6.7620291836358947e-64,2.5301891119140609e-32,1.0043044191488801e-59,4.9199157602782098e-10,1.4350674460996486e-10,3.2522297310188135e-15,3.682933697668486e-21,3.2523272767089988e-15,3.0333054231669919e-20,1.2647076385254463e-20,6.4846447097112171e-22,1.4556860629584013e-35,1.3981390107178721e-36,9.6753262566451275e-30,4.4949293420425274e-50
2.0850375393379983e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362475266023,0.099999999344006898,0.099999999904328868,7.1651576586577166e-80,6.0936246886158738e-33,5.4717841638194096e-28,2.8122362690129179e-39,4.759991275589042e-33,1.4411281933649833e-32,1.0837129338446074e-20,2.1246715438442283e-76,1.0790509172367637e-20,1.7203145471310727e-49,4.859449296037331e-40,1.2332191217623465e-50,3.0628040982263962e-63,4.9377435938906848e-32,2.6141550098055403e-59,6.5598875713048056e-10,1.9134232620674311e-10,4.3362916825627336e-15,6.2000974580317074e-21,4.3364618293416766e-15,4.7844407227828323e-20,2.4813569700677978e-20,1.5426788501075304e-21,5.1767957843553475e-35,3.3460563109620724e-36,2.0096601372795537e-29,2.0359107773245007e-49
3.127556312459162e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362432899036,0.099999999016010394,0.099999999856493285,9.2312463706141153e-78,2.7685285234279478e-32,1.5053039258980176e-27,4.6656735218064035e-38,1.5833784895243994e-32,3.1443317978343756e-32,1.6287341425865632e-20,1.7738943406804714e-75,1.6185766106930544e-20,5.8064932569989515e-49,2.3794271889724084e-39,3.8987711481525763e-50,8.607153848590563e-62,1.3962059503116024e-31,1.3096924431143241e-58,9.8398310023603837e-10,2.8701348915236451e-10,6.5043915604835896e-15,1.3187620479234095e-20,6.5047805984396109e-15,8.9012038682268251e-20,6.6521044709632809e-20,6.1341932189575035e-21,5.2204302050121083e-34,1.3606175699618974e-35,6.2165451607139298e-29,5.7206669429424565e-48
4.170075085580326e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362390532059,0.09999999868801393,0.099999999808657702,8.7401533053485298e-77,7.9120833007533934e-32,3.062618947277921e-27,2.4310049533929747e-37,3.6835173787566338e-32,5.5277653061381617e-32,2.175935586096261e-20,6.9239280267096237e-75,2.1581024647107998e-20,1.3676258646967035e-48,7.0136032678414406e-39,8.8770277937662972e-50,5.4105858779415497e-61,2.9705507252435355e-31,3.9443101360657167e-58,1.3119774181642357e-09,3.8268465177128005e-10,8.6724597686939758e-15,2.2632540059226694e-20,8.673168847907682e-15,1.358535950550302e-19,1.3208726028651812e-19,1.5891103207345209e-20,2.210786253315282e-33,3.5917909827664774e-35,1.3892323284404131e-28,3.5959093069011845e-47
6.255112631822653e-15,0.09977366400000001,0.80000000000000004,0.0,0.289343623057981,0.099999998032021017,0.099999999712986537,9.7868702779533708e-75,3.8688799494197008e-31,8.2002593385804349e-27,3.8379248291537342e-36,1.2542020012996726e-31,1.2358779789345501e-31,3.2769091448038468e-20,5.8809755815374679e-74,3.2371546566801217e-20,4.7947369418578666e-48,3.4663655849945945e-38,2.9712349505189167e-49,1.4212854340693632e-59,8.9832602635922873e-31,2.1195175816960283e-57,1.9679659781405903e-09,5.7402697602528385e-10,1.3008500740912821e-14,4.8087813078397188e-20,1.3010177495503722e-14,2.3607195081012801e-19,3.3434100247109902e-19,6.2319478321363814e-20,2.136709793146632e-32,1.4794136876842852e-34,4.4502458654543494e-28,9.4437496613580241e-46
1.0425187724307308e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362136330227,0.099999996720035525,0.099999999521644206,2.4778879772906194e-72,2.9461986484621717e-30,2.6929945411345672e-26,1.1919326158264378e-34,5.9648891387116113e-31,3.4370356072257753e-31,5.5051445788508117e-20,9.1827111937076739e-73,5.3952609770662957e-20,2.4239987461602574e-47,2.5831606275154577e-37,1.4048372132384261e-48,8.5571812587286172e-58,3.6878854757595031e-30,1.8938280659320929e-56,3.2799427944958784e-09,9.5671162060144827e-10,2.168020082825418e-14,1.2084825316186015e-19,2.1685207798498714e-14,4.4511924560145179e-19,9.7867152200315651e-19,3.2511664592807771e-19,3.4768103230298188e-31,8.5713413505478411e-34,1.9196864201897088e-27,5.6827239617774581e-44
1.8765337909276618e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361797394587,0.099999994096065747,0.099999999138959586,9.8501222420352647e-70,2.8693430377027097e-29,9.882665929311809e-26,4.8143724993133689e-33,3.5835791086820878e-30,1.1253529455466597e-30,1.0066788364438716e-19,2.1962807908031658e-71,9.711481367653244e-20,1.6352679708663979e-46,2.4183679777881991e-36,8.4969742608898837e-48,6.8755775093665699e-56,1.817982103547037e-29,2.4280121997860897e-55,5.9038952124908061e-09,1.7220808940478126e-09,3.9022073301152882e-14,3.2813995605545237e-19,3.9039721545231763e-14,8.6787375209039486e-19,2.9116864731960458e-18,1.8755060416621113e-18,7.0920384412219539e-30,5.9911712499189941e-33,9.7762385727664994e-27,4.560933565553505e-42
2.7105488094245928e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361458459107,0.099999991472097621,0.099999998756274966,1.150024279840925e-68,1.0227096129547548e-28,2.1675593376942719e-25,2.9375569205971714e-32,1.0428213388128468e-29,2.3717932396497669e-30,1.4768652974892314e-19,1.2030460228657234e-70,1.40277120941102e-19,5.1378715612908059e-46,8.6595782324513534e-36,2.4899268758721424e-47,5.0447567957102647e-55,4.6926979930688635e-29,1.0042195776672612e-54,8.5278460108483605e-09,2.4874501465855752e-09,5.6361908995380906e-14,5.940879316690779e-19,5.640049874954179e-14,1.2911016298104792e-18,5.4126229524138536e-18,5.0890908503751658e-18,3.4950124962324775e-29,1.8398891557376018e-32,2.5513337187510641e-26,3.3451617749810716e-41
4.378578846418455e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360780588647,0.099999986224166185,0.09999999799090574,1.7247001664926253e-66,5.7475300728321073e-28,5.907805317374793e-25,4.8420077788048425e-31,4.4223511935438664e-29,6.3312613451892256e-30,2.4592974543434126e-19,1.7680453969937283e-69,2.2660204576919145e-19,2.5863766280613001e-45,4.7076174718781917e-35,1.0767818592485812e-46,1.4290251380106797e-53,1.5732864054768226e-28,8.2472480452113515e-54,1.3775742748488467e-08,4.0181885889913731e-09,9.103547118479642e-14,1.2009058068987259e-18,9.1142073175352056e-14,2.1350096753835811e-18,1.0994282216167974e-17,1.7632676794238422e-17,3.382168377760167e-28,8.2553055623436251e-32,8.6236455972527715e-26,9.4576290665765343e-40
6.046608883412316e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360102718848,0.099999980976241229,0.099999997225536555,1.6496648534561009e-65,1.6913574424514683e-27,1.1489503072121934e-24,2.3742372787941189e-30,1.1367377893323973e-28,1.2321039460681473e-29,3.497799807723588e-19,8.6801432745273441e-69,3.1292738455654677e-19,7.4947205695649958e-45,1.3670756257558369e-34,2.8112394723630374e-46,8.5659732354371138e-53,3.4269339646247946e-28,3.0698504496192994e-53,1.9023633007367222e-08,5.5489269479333501e-09,1.2570088917404778e-13,1.8640104342237275e-18,1.2591076270483151e-13,2.9783223957115548e-18,1.6961043704560782e-17,3.871523129152303e-17,1.3210542552000882e-27,2.1733268113439287e-31,1.8824586795887526e-25,5.6641879123977736e-39
9.38266895740004e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934358746981187,0.099999970480410746,0.099999995694798324,1.211416479829919e-63,7.5466312068125428e-27,2.8175576457148963e-24,2.7806375301699062e-29,4.2815945071606117e-28,3.0972414157432238e-29,5.7429476006809717e-19,1.1643717171440373e-67,4.8557930579566552e-19,3.6129146505522797e-44,5.8801999895331076e-34,1.0998250186894791e-45,1.6781251006548517e-51,9.5314830360304561e-28,2.3377700727265919e-52,2.9519394088807276e-08,8.6104034154160478e-09,1.950073033097224e-13,3.2160399837822876e-18,1.9553070702464922e-13,4.6644053545643763e-18,2.8938284758272979e-17,1.075968483457015e-16,9.3661272251902242e-27,8.3979355905682851e-31,5.2262945723611993e-25,1.1054888496081599e-37
1.2718729031387764e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357391246146,0.099999959984606202,0.09999999416406026,1.0209635564131934e-62,1.9996775644523343e-26,5.22237511040775e-24,1.2151113451320468e-28,1.0473845102866286e-27,5.9117998852743758e-29,8.2122159650155735e-19,5.6798058438345115e-67,6.5823288710043529e-19,1.0450720222335654e-43,1.5283337737640876e-33,2.7724104352333317e-45,9.0438239312197212e-51,1.8859225094590509e-27,8.6026366581508958e-52,4.0015129255199946e-08,1.167187954901649e-08,2.6428116616794085e-13,4.5815871998688594e-18,2.6526076838760968e-13,6.349700958936621e-18,4.0931290779408573e-17,2.1213189252509917e-16,3.2382711277224704e-26,2.0781026177516904e-30,1.0302671200487625e-24,5.9465840942084233e-37
1.9390849179363212e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354679783897,0.099999938993074813,0.099999991102584632,5.2156591225588403e-61,7.8166575593709111e-26,1.2239494340793143e-23,1.1968901557246074e-27,3.7476778317139637e-27,1.4853571109435242e-28,1.3822569905400957e-18,7.9660624723469467e-66,1.003545044240012e-18,5.1596150621446533e-43,5.8235003059032015e-33,1.0637028306607721e-44,1.466775401024045e-49,4.7283745640547885e-27,6.654416651983419e-51,6.1006521843140296e-08,1.7794830815128237e-08,4.0273132475766183e-13,7.3003226580519726e-18,4.0505119678651657e-13,9.7179349825650827e-18,6.4802991428973056e-17,5.2823720984554319e-16,1.9675431658583339e-25,7.5300844938274613e-30,2.5548678206432157e-24,9.5735648127132672e-36
2.606296932733866e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934351968332112,0.099999918001647078,0.099999988041109669,4.0610681814344591e-60,1.9424528771056591e-25,2.2198752597481795e-23,4.9112818904725855e-27,8.959715815776173e-27,2.8690289073656873e-28,2.0328119330226496e-18,4.0232382098298567e-65,1.3488638755095627e-18,1.5231655532956082e-42,1.4314222987511515e-32,2.6847405047892024e-44,7.4506439576249306e-49,8.8769277241375758e-27,2.4874353088799839e-50,8.1997810771627722e-08,2.3917780746200596e-08,5.4105148314145656e-13,1.0015115087147953e-17,5.4528164854612064e-13,1.3083007087037954e-17,8.8626231759823915e-17,9.8686298274437795e-16,6.3755481114164272e-25,1.8110576014948309e-29,4.7443192351228235e-24,4.8442801538278076e-35
3.9407209623289555e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934346545459894,0.099999876019102554,0.099999981918161729,1.7313969115197895e-58,7.0134401819235508e-25,5.0934637988684429e-23,4.4222303556301457e-26,3.1275624857644213e-26,7.4756195001835186e-28,3.6020456088428152e-18,6.2371835581855036e-64,2.0395216748786006e-18,7.8283221658630636e-42,5.14700293439485e-32,1.0573586736763957e-43,1.0940233280416917e-47,2.1128709124665072e-26,2.0030935054612059e-49,1.2398007765287208e-07,3.6163676603371851e-08,8.1730249171578232e-13,1.5442375640138298e-17,8.2706045939153985e-13,1.9803679700997527e-17,1.3620438668626619e-16,2.3309067842215955e-15,3.5824676675124821e-24,6.3667302238347163e-29,1.1016154069025446e-23,7.011040682521732e-34
5.275144991924046e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341122629492,0.099999834036972587,0.099999975795216481,1.2913850715225356e-57,1.673874570302565e-24,9.1417819714758106e-23,1.7547618102153321e-25,7.3910291313543121e-26,1.4915901845276857e-27,5.5283304450904175e-18,3.318043196765173e-63,2.7302064410696058e-18,2.3696529900999837e-41,1.2330492850525545e-31,2.7355883289079535e-43,5.3819999366677456e-47,3.8691477643174206e-26,7.6560345396145843e-49,1.6596192990253216e-07,4.840956712052079e-08,1.0930351348230179e-12,2.0869560206003962e-17,1.1105943400544556e-12,2.6511741411080496e-17,1.8369308319060867e-16,4.2432935333016595e-15,1.1223012137033949e-23,1.5102453438993873e-28,1.9713026035287071e-23,3.422519576171452e-33
6.609569021519135e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934335699840907,0.099999792055257219,0.099999969672273883,6.4647406952295579e-57,3.2492787647206238e-24,1.4363516036361503e-22,5.0283951924346677e-25,1.4327324257982878e-25,2.5738867416668387e-27,7.81102270576585e-18,1.247557051744673e-62,3.420918343545443e-18,5.5967113768390628e-41,2.4102571793460847e-31,5.7402757332798097e-43,1.8124991528460705e-46,6.1620426919102992e-26,2.1510461997925457e-48,2.0794336752453074e-07,6.0655452297673432e-08,1.3682504374894017e-12,2.6297378728567078e-17,1.3958802149556206e-12,3.3207217162242298e-17,2.3109368051843727e-16,6.7229973819631366e-15,2.6940140409333555e-23,2.9353606079749071e-28,3.0697661949649117e-23,1.1446707714179449e-32
