Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2X(46),H2OX(23),CO2X(24),COX(47),C2H6X(49)
2.6253967664279002e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032872740883043115,0.098070090445269043,0.020173860902784502,1.5734221726154315e-06,0.00028912811249684451,0.0022950702553554518,2.1592065362859838e-05,4.126971188624585e-08,1.9021010575663294e-17,7.5628646482943308e-11,2.4791675079896108e-25,1.4606930374967745e-13,8.1924255138927227e-19,7.06348426934261e-14,4.5357153764494014e-19,8.3679884565102423e-18,6.7453053003447054e-18,1.6445575278617907e-20,0.00061748801971083943,0.15804440601324005,2.8508169059718771e-08,1.4435423452213845e-07,6.2828134791675531e-05,6.1603758782571791e-13,2.0485896579295768e-08,2.0376761834614923e-10,0.0012890958046879752,2.3668667734722921e-08,4.2329660844728521e-06,4.7366295617789142e-06,7.261636519283382e-12,4.6872389330360312e-09,3.3028122201666785e-11
2.6294684325324457e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032846913015688185,0.098069848921776906,0.020160469843764815,1.5782901504423933e-06,0.00028951802658581883,0.0022961546128402646,2.1620938229333055e-05,4.1296200557963782e-08,1.9060781713529044e-17,7.5627998750136903e-11,2.4899387871022626e-25,1.4609782394167861e-13,8.2133610676249961e-19,7.074096877938642e-14,4.5427705635376483e-19,8.3838743680139516e-18,6.7538071206698401e-18,1.6516719701992705e-20,0.00061700109069067789,0.15807006223829659,2.8485441561349243e-08,1.4440514423507951e-07,6.2790718383300763e-05,6.1520786455239377e-13,2.0454074790772456e-08,2.0341237624994477e-10,0.0012897904984412846,2.3685929501703301e-08,4.2316386607077353e-06,4.7392351067954812e-06,7.2724408222776974e-12,4.689819137723334e-09,3.3023355015848461e-11
2.6335400986369913e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032821143541024785,0.098069607449077362,0.02014710867130403,1.5831646718418876e-06,0.0002899077268011439,0.0022972368529783033,2.1649798403624432e-05,4.1322647046193573e-08,1.9100558129353994e-17,7.5627347412936422e-11,2.5007374735174011e-25,1.4612627879214749e-13,8.2343109583833521e-19,7.0847047660379373e-14,4.5498233874765994e-19,8.399759186143903e-18,6.7623038748939668e-18,1.6588045763504326e-20,0.00061651526238350521,0.15809566005424686,2.8462764527077795e-08,1.4445594676152865e-07,6.2753367578770414e-05,6.1438032954258435e-13,2.0422347813952344e-08,2.0305830024053967e-10,0.0012904840468063047,2.3703164791303506e-08,4.230311721262612e-06,4.7418356451535075e-06,7.2832412882779298e-12,4.6923950905065459e-09,3.3018579551548077e-11
2.637611764741537e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032795432240707877,0.098069366027797408,0.020133777273922057,1.5880457328860968e-06,0.00029029721344447094,0.0022983169825161096,2.1678645905418524e-05,4.134905147801251e-08,1.9140339785836962e-17,7.56266925089894e-11,2.5115635850578133e-25,1.4615466853610124e-13,8.2552751598278119e-19,7.0953079386077246e-14,4.556873849990327e-19,8.4156429028737343e-18,6.7707955717418674e-18,1.6659553587384786e-20,0.00061603053067654041,0.15812119968025148,2.8440137776922928e-08,1.4450664246503603e-07,6.2716082185719073e-05,6.1355497423108038e-13,2.0390715232284723e-08,2.0270538473625029e-10,0.0012911764532533337,2.3720373675442862e-08,4.2289852702181167e-06,4.7444311922228581e-06,7.2940379213432949e-12,4.6949668042574806e-09,3.3013795882641946e-11
2.6416834308460824e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032769778897532506,0.098069124658558035,0.020120475540720374,1.5929333296524821e-06,0.00029068648681678758,0.0022993950081696005,2.1707480754345957e-05,4.1375413979941927e-08,1.9180126645845164e-17,7.5626034075622144e-11,2.5224171395127241e-25,1.4618299340737141e-13,8.2762536456932469e-19,7.1059064006134391e-14,4.5639219528044487e-19,8.4315255102284591e-18,6.779282219913431e-18,1.6731243297637978e-20,0.00061554689147846019,0.15814668133432419,2.8417561131734011e-08,1.44557231707093e-07,6.2678862012678657e-05,6.1273179013567347e-13,2.0359176631893981e-08,2.0235362419134435e-10,0.0012918677212372181,2.3737556225572131e-08,4.2276593116123689e-06,4.7470217632624547e-06,7.304830725514735e-12,4.6975342917904398e-09,3.3009004082473097e-11
2.645755096950628e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032744183295426416,0.098068883341974389,0.02010720336137807,1.5978274582237715e-06,0.00029107554721844445,0.0023004709366242423,2.1736302969983685e-05,4.1401734677950318e-08,1.9219918672413358e-17,7.5625372149842636e-11,2.5332981546379063e-25,1.4621125363861076e-13,8.2972463897890646e-19,7.1165001570186679e-14,4.5709676976461657e-19,8.44740700028415e-18,6.7877638280838496e-18,1.6803115018040321e-20,0.00061506434071925383,0.15817210523333947,2.8395034413272379e-08,1.4460771484956493e-07,6.2641706868858598e-05,6.1191076872792018e-13,2.0327731601083364e-08,2.0200301309752883e-10,0.0012925578541974443,2.3754712513612547e-08,4.2263338494413558e-06,4.7496073735052592e-06,7.3156197048684152e-12,4.7000975658632235e-09,3.3004204223855494e-11
2.649419596444719e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032721196444468116,0.098068666202573443,0.020095283577801992,1.6022377553977372e-06,0.00029142551973774931,0.0023014374846295526,2.1762232178732182e-05,4.1425387667475405e-08,1.9255735883316011e-17,7.562477346096165e-11,2.5431145617719167e-25,1.4623663277084359e-13,8.3161520286755814e-19,7.1260305185958326e-14,4.5773068533660985e-19,8.461699379535345e-18,6.7953929733864419e-18,1.6867955287198367e-20,0.00061463097230440389,0.15819493754021402,2.837480290740765e-08,1.4465305925872353e-07,6.2608322682299007e-05,6.1117369158342699e-13,2.029951073690033e-08,2.0168844136539517e-10,0.0012931780062468475,2.3770130777480076e-08,4.2251413612081897e-06,4.7519301937908034e-06,7.3253265194123706e-12,4.7024009205189721e-09,3.2999877520884139e-11
2.6530840959388103e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032698256033731832,0.098068449106757355,0.020083387564338778,1.6066533373166519e-06,0.00029177532021163138,0.0023024023441256918,2.1788151184526377e-05,4.1449006988472472e-08,1.9291557222611834e-17,7.5624171999484509e-11,2.5529532393010416e-25,1.4626195990011097e-13,8.3350691765858931e-19,7.1355570762712956e-14,4.5836441017899059e-19,8.4759908416917047e-18,6.8030180495845767e-18,1.6932943174566269e-20,0.00061419847930817598,0.1582177233967563,2.8354611569785071e-08,1.4469831827695834e-07,6.257499087753302e-05,6.1043835330046259e-13,2.02713650358265e-08,2.0137479228193595e-10,0.0012937972441866333,2.3785527877988938e-08,4.2239492811446256e-06,4.7542490191048425e-06,7.335030242063594e-12,4.704700881780617e-09,3.2995544401469178e-11
2.6567485954329015e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032675361908023878,0.098068232054962484,0.020071515241749362,1.6110742011357277e-06,0.00029212494885771164,0.0023033655199238231,2.1814060001527088e-05,4.1472592731636533e-08,1.9327382663697621e-17,7.5623567791740645e-11,2.5628142001001325e-25,1.462872351935974e-13,8.353997814580705e-19,7.1450798336594361e-14,4.5899794441798145e-19,8.4902813810814303e-18,6.8106390629514307e-18,1.6998078769906984e-20,0.0006137668588072488,0.15824046295873109,2.8334460272257286e-08,1.4474349216538885e-07,6.2541711317075198e-05,6.0970474773295808e-13,2.0243294202696611e-08,2.010620619046067e-10,0.001294415570492629,2.3800903867248717e-08,4.2227576120777403e-06,4.7565638604118275e-06,7.3447308757946367e-12,4.7069974588316804e-09,3.2991204917609785e-11
2.6600466449775834e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032654796640902241,0.098068036746342915,0.020060850341922634,1.6150574922490819e-06,0.0002924394679059434,0.0023042309425410227,2.1837369237085224e-05,4.149379126611034e-08,1.9359629045804481e-17,7.5623021678312038e-11,2.5717081276387164e-25,1.4630993877571178e-13,8.3710433971837497e-19,7.1536470690492773e-14,4.5956796237157341e-19,8.5031420729053094e-18,6.8174945064327467e-18,1.7056827170100477e-20,0.00061337914393475859,0.15826088911080599,2.8316358233308113e-08,1.4478407609122658e-07,6.2511804268296721e-05,6.0904597920352651e-13,2.0218094222146258e-08,2.0078138681252495e-10,0.0012949712867594638,2.3814724249547662e-08,4.221685463634764e-06,4.7586438202984552e-06,7.3534588075454096e-12,4.7090614922382946e-09,3.2987293983242687e-11
2.6633446945222654e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032634268627414885,0.098067841474043752,0.020050204510573072,1.6190450573310433e-06,0.00029275384810762789,0.0023050950087239426,2.1860670241437133e-05,4.1514962741332671e-08,1.9391878709657493e-17,7.5622473380482111e-11,2.5806201243922695e-25,1.4633260062647133e-13,8.3880982577143624e-19,7.162211231765861e-14,4.6013782613087597e-19,8.5160020086316981e-18,6.8243466686396356e-18,1.7115695351569786e-20,0.00061299213131466382,0.15828127800238972,2.8298288430835899e-08,1.4482459145596204e-07,6.24819393269741e-05,6.0838860493003542e-13,2.0192954433700314e-08,2.0050144984353739e-10,0.0012955262683913941,2.38285276097953e-08,4.2206136523908869e-06,4.760720569908705e-06,7.362184241762837e-12,4.71112279848667e-09,3.2983377972957712e-11
2.6666427440669473e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032613777755922488,0.098067646238375467,0.02003957769069882,1.6230368943148785e-06,0.00029306808962054672,0.0023059577219395337,2.1883963024834103e-05,4.1536107222686232e-08,1.9424131636085687e-17,7.5621922917029324e-11,2.5895501997015933e-25,1.4635522086619542e-13,8.4051623824654744e-19,7.170772324441163e-14,4.6070753578809465e-19,8.5288611841933791e-18,6.8311955541121189e-18,1.7174683379446066e-20,0.00061260581884403132,0.15830162974552975,2.8280250772590837e-08,1.4486503845046798e-07,6.2452116393876543e-05,6.0773262041347139e-13,2.0167874625369492e-08,2.002222481744712e-10,0.0012960805171729187,2.3842313986496449e-08,4.2195421803520016e-06,4.7627941171546336e-06,7.3709071806460414e-12,4.7131813841961723e-09,3.2979456923967182e-11
2.6699407936116293e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032593323915253054,0.098067451039645995,0.020028969825536393,1.627033001136093e-06,0.00029338219260221647,0.002306819085642117,2.1907247597504825e-05,4.1557224775324155e-08,1.9456387805987799e-17,7.5621370306603214e-11,2.59849836289336e-25,1.4637779961471399e-13,8.4222357577612833e-19,7.1793303497062135e-14,4.6127709143549353e-19,8.541719595544237e-18,6.8380411673798237e-18,1.7233791318764266e-20,0.00061222020442872407,0.15832194445180292,2.8262245166682767e-08,1.4490541725770564e-07,6.2422335370102342e-05,6.0707802136101594e-13,2.014285458601276e-08,1.9994377898267656e-10,0.0012966340348821649,2.385608341577163e-08,4.2184710495068982e-06,4.7648644699185264e-06,7.3796276262966593e-12,4.7152372559623988e-09,3.2975530873267649e-11
2.672909038201843e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032574947028495019,0.098067275392624803,0.020019438906444885,1.6306331462816406e-06,0.00029366476697144519,0.002307593161985685,2.1928196701173393e-05,4.1576207602311322e-08,1.9485421116338609e-17,7.5620871136868236e-11,2.6065671826025783e-25,1.4639808511204733e-13,8.4376096934652784e-19,7.1870299519827407e-14,4.6178955991605126e-19,8.5532915090325383e-18,6.8441994253209929e-18,1.7287091042107559e-20,0.00061187374656849569,0.15834019611276953,2.8246067450409374e-08,1.4494170003570072e-07,6.2395568199815067e-05,6.0649006324733477e-13,2.012038747950802e-08,1.9969378065914828e-10,0.0012971315772182001,2.3868461442064398e-08,4.217507325097004e-06,4.7667250625828816e-06,7.3874738974095341e-12,4.7170852255627604e-09,3.2971993181581108e-11
2.6758772827920566e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032556599966639482,0.098067099775992747,0.020009923253836191,1.6342367468231651e-06,0.00029394722937212174,0.0023083661505120781,2.1949139169845752e-05,4.1595168716803184e-08,1.9514457024660248e-17,7.5620370256502336e-11,2.6146506678190812e-25,1.4641833718485223e-13,8.4529911011324647e-19,7.194727073703928e-14,4.6230190379076053e-19,8.5648627973295688e-18,6.8503550397243225e-18,1.7340487993594835e-20,0.00061152785092958043,0.15835841794455557,2.822991555586442e-08,1.4497792786939942e-07,6.2368834824688406e-05,6.0590322061653155e-13,2.009796846330429e-08,1.9944437134337907e-10,0.0012976285301081732,2.3880825798538056e-08,4.2165438800771835e-06,4.7685830797758243e-06,7.3953181523257768e-12,4.7189310069676991e-09,3.2968451494971057e-11
2.6788455273822702e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032538282649603123,0.098066924189969401,0.020000422826819905,1.6378438012602873e-06,0.00029422957991850272,0.0023091380537135103,2.1970075010931953e-05,4.16141081658236e-08,1.9543495517171563e-17,7.5619867678835774e-11,2.6227488253128016e-25,1.4643855591948854e-13,8.4683799708577172e-19,7.2024217167857203e-14,4.6281412312699306e-19,8.5764334575290877e-18,6.8565080138704231e-18,1.7393982220437618e-20,0.00061118251600343761,0.15837661002753428,2.821378941681132e-08,1.4501410089045643e-07,6.2342135173270127e-05,6.0531749038005675e-13,2.0075597385503337e-08,1.9919554900660199e-10,0.0012981248948352195,2.3893176511212876e-08,4.2155807158622291e-06,4.7704385271903874e-06,7.4031603925713756e-12,4.7207746049368131e-09,3.2964905839963567e-11
2.681813771972484e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032519994997602795,0.098066748634772868,0.019990937584658822,1.6414543080940886e-06,0.00029451181872466387,0.0023099088740740487,2.199100423182742e-05,4.1633025996248446e-08,1.9572536580136331e-17,7.5619363417117308e-11,2.6308616618444883e-25,1.4645874140199588e-13,8.4837762927561454e-19,7.2101138831433873e-14,4.6332621799215285e-19,8.5880034867384192e-18,6.8626583510331221e-18,1.744757376978487e-20,0.00061083774028717979,0.15839477244177669,2.8197688967190449e-08,1.4505021923078404e-07,6.2315469174461193e-05,6.047328694683344e-13,2.0053274095047303e-08,1.9894731163178856e-10,0.0012986206726783678,2.3905513606177603e-08,4.2146178338559607e-06,4.772291410446682e-06,7.411000619671671e-12,4.7226160242143959e-09,3.2961356242946154e-11
2.6847820165626975e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032501736931154546,0.098066573110619629,0.019981467486768292,1.6450682658271098e-06,0.00029479394590448647,0.0023106786140696623,2.2011926839912947e-05,4.1651922254806195e-08,1.9601580199863182e-17,7.5618857484513456e-11,2.6389891841657257e-25,1.4647889371810479e-13,8.4991800569630622e-19,7.2178035746915109e-14,4.6383818845367634e-19,8.5995728820783842e-18,6.8688060544795455e-18,1.7501262688723116e-20,0.00061049352228354674,0.15841290526705312,2.8181614141224576e-08,1.4508628302664408e-07,6.228883675723247e-05,6.0414935467096657e-13,2.003099844130646e-08,1.9869965721748563e-10,0.0012991158649125552,2.3917837111031968e-08,4.2136552354513834e-06,4.7741417352237963e-06,7.4188388352224608e-12,4.7244552695297766e-09,3.2957802730168262e-11
2.68745343669389e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032485329901544603,0.098066415165601536,0.019972957313597266,1.6483237770691862e-06,0.0002950477650197968,0.0023113704583935901,2.2030751539325913e-05,4.1668910482064514e-08,1.962772163236902e-17,7.561840072737932e-11,2.6463165161777238e-25,1.4649700251594e-13,8.5130497997861096e-19,7.2247221827045089e-14,4.6429885555970337e-19,8.6099847935572466e-18,6.8743367384487897e-18,1.7549666005634623e-20,0.00061018420169160108,0.15842919957692486,2.8167168651903407e-08,1.4511869391651481e-07,6.2264896235439255e-05,6.0362513451990074e-13,2.0010990958349504e-08,1.9847726502389899e-10,0.0012995610382781145,2.3928916667622752e-08,4.2127891405093621e-06,4.7758048446909962e-06,7.4258915106200398e-12,4.7261087354725201e-09,3.2954601242277815e-11
2.6901248568250823e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032468946714565024,0.098066257246058372,0.019964459345161743,1.6515820812382694e-06,0.00029530149389265663,0.0023120614314145775,2.2049570893689617e-05,4.1685881307700307e-08,1.9653865114880063e-17,7.5617942636911075e-11,2.6536557540496799e-25,1.4651508458024692e-13,8.526925555741892e-19,7.2316387890667635e-14,4.6475942200264233e-19,8.6203961872006429e-18,6.8798652941210755e-18,1.7598148264242844e-20,0.00060987533055500097,0.15844547004183784,2.8152743816993319e-08,1.4515106082701344e-07,6.2240982805957657e-05,6.031018056069362e-13,1.999102183082971e-08,1.9825534195749391e-10,0.0013000057392535233,2.3939985256274927e-08,4.211923277404658e-06,4.7774658904314914e-06,7.4329425590182634e-12,4.7277604477506825e-09,3.2951396622715716e-11
2.6927962769562748e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032452587312887721,0.098066099352144942,0.019955973552189539,1.654843177245734e-06,0.00029555513260572704,0.0023127515349209015,2.2068384908354429e-05,4.1702834765474685e-08,1.9680010637507764e-17,7.5617483222539135e-11,2.6610069026845391e-25,1.4653313997288075e-13,8.5408073176807672e-19,7.2385533951725339e-14,4.6521988783172248e-19,8.6308070609374711e-18,6.8853917238642302e-18,1.764670949874462e-20,0.00060956690779383237,0.15846171671932532,2.8138339589008986e-08,1.4518338385663539e-07,6.2217096417465203e-05,6.0257936562205517e-13,1.99710909502988e-08,1.9803388657859841e-10,0.0013004499687597783,2.3951042896958466e-08,4.2110576471305943e-06,4.7791248765241158e-06,7.4399919815756739e-12,4.7294104097807794e-09,3.2948188890335297e-11
2.6954676970874672e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.032436251639376849,0.098065941484014971,0.019947499905506521,1.6581070640039051e-06,0.00029580868124156397,0.002313440770695621,2.208719358866128e-05,4.1719770889053714e-08,1.9706158190392494e-17,7.5617022493641918e-11,2.6683699669792909e-25,1.4655116875549475e-13,8.5546950784661815e-19,7.2454660024155947e-14,4.6568025309619592e-19,8.6412174127053023e-18,6.8909160300417599e-18,1.769534974329619e-20,0.00060925893233179792,0.15847793966672738,2.8123955920643968e-08,1.4521566310196947e-07,6.2193237018698185e-05,6.0205781229021592e-13,1.9951198208603064e-08,1.9781289744992031e-10,0.0013008937277152431,2.3962089609134451e-08,4.210192250673456e-06,4.7807818070665834e-06,7.4470397794342911e-12,4.7310586249694079e-09,3.2944978063900532e-11
2.6981391172186597e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.03241993963708862,0.098065783641821197,0.0199390383760366,1.6613737404260585e-06,0.00029606213988257247,0.0023141291405165739,2.2105996939941579e-05,4.1736689712008367e-08,1.9732307763703563e-17,7.5616560459545383e-11,2.675744951824971e-25,1.465691709895442e-13,8.5685888309746546e-19,7.2523766121892471e-14,4.6614051784532562e-19,8.6516272404504031e-18,6.8964382150127169e-18,1.7744069032013153e-20,0.00060895140309621639,0.15849413894119063,2.8109592764679829e-08,1.4524789865352346e-07,6.2169404558696866e-05,6.0153714351220945e-13,1.9931343498152178e-08,1.9759237313136182e-10,0.0013013370170356453,2.3973125410343046e-08,4.2093270890126182e-06,4.78243668609426e-06,7.4540859536545218e-12,4.7327050967133513e-09,3.2941764162087503e-11
