Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),C2H6X(39),CO2X(34),HO2X(135),CH3OHX(46),HOCXO(25)
8.196129231164465e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575016327568,0.099999999789455091,0.099999999986910407,4.5174762518625509e-72,5.8345406457517187e-47,2.2365503883357614e-39,3.4625699609039924e-56,3.4057491111199321e-33,6.1297229404840529e-71,3.5964729555166721e-27,0.0,2.2689307684281314e-35,1.5759152218116543e-71,1.1736129208840931e-47,5.0839758114317854e-59,2.9177388321133428e-65,7.4343539433227952e-44,1.7041590417003369e-105,2.1054475478692651e-10,2.6179201296810264e-11,1.7957543510145494e-16,1.4736041420147126e-25,1.7957566619245922e-16,1.1546319381426052e-22,1.0279348428032652e-25,3.7085247367032569e-48,2.4232801262730304e-46,4.6331434070113427e-49,1.0486618886047228e-65,2.7840661557205982e-56,1.4622078767248733e-42,1.0470846797187247e-81,2.6940643365278254e-48,4.1991325609564892e-57,9.3042671274146589e-75
1.1838853376792776e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575005806528,0.099999999695879957,0.09999999998109281,1.1990406051689363e-70,2.6151700261624342e-46,6.8221757920845851e-39,5.8013389494416884e-55,1.0388586292571697e-32,9.9683630646852882e-70,7.4561308179648738e-27,0.0,4.7039006479196664e-35,1.6065384817460282e-70,5.2603896312427478e-47,5.318720174410576e-58,4.7448906174070481e-64,2.2338018029286185e-43,6.7097464135549998e-104,3.0411980781457513e-10,3.7814401988621127e-11,2.5938666770018471e-16,3.0550345414233341e-25,2.5938714688876452e-16,2.3928017329774054e-22,3.0876008771602027e-25,1.6829616926381413e-47,1.620415080470705e-45,4.8470710927662144e-48,2.8784424329329642e-64,1.9057849962063475e-55,6.6356343777321799e-42,4.6556283170215745e-80,1.2075388410800567e-47,2.8744435700122232e-56,2.3131528382425892e-73
1.91243016680494e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574984764515,0.099999999508730425,0.099999999969457604,8.5869801816306908e-69,1.8981443053188721e-45,2.9602033681076418e-38,2.5224316207578761e-53,4.5076917445103849e-32,3.7929635503005754e-68,1.9386057825551792e-26,0.0,1.223022636761203e-34,3.3575517638048167e-69,3.8180950146173794e-46,1.2197022540799009e-56,1.8053700369844945e-62,9.6037703961501823e-43,5.1508830070457806e-102,4.9126917900542778e-10,6.1084803332134895e-11,4.1900899728053482e-16,7.943082938052573e-25,4.1901024370209148e-16,6.216085476262726e-22,1.3264611488937269e-24,1.2598976401893285e-46,2.0097564680508943e-44,1.111542383458371e-46,2.4174858503095329e-62,2.4788790517525846e-54,4.967571985823357e-41,6.5259710644490194e-78,8.764560956799586e-47,3.7388230981222795e-55,1.4405822411928477e-71
3.3695198250562643e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957494268079,0.099999999134434303,0.099999999946187204,1.1115943351875633e-66,1.947115559975574e-44,1.6735725071320332e-37,1.8454755757612e-51,2.5484457892350844e-31,2.494574376152125e-66,6.0088191488183623e-26,0.0,3.7908350788250432e-34,1.1473623548820122e-67,3.9165915367771104e-45,4.5164115580294819e-55,1.1873265062373899e-60,5.4079240994687839e-42,7.0847953331756122e-100,8.6556498197505647e-10,1.0762560585873275e-10,7.3825311397813793e-16,2.4619685550556022e-24,7.382569806790806e-16,1.9233649017444538e-21,7.4576729921558662e-24,1.3399774899629414e-45,3.8055225002095561e-43,4.1159075775955946e-45,3.5148364099254468e-60,4.8981651097726063e-53,5.2833322713929196e-40,1.6827127773999113e-75,8.99067273153033e-46,7.3877539402611174e-54,1.6745869859113966e-69
6.283699141558913e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574858514519,0.099999998385853814,0.099999999899646405,1.9729792856626295e-64,2.4558911956364921e-43,1.1128098330078536e-36,1.754016979251017e-49,1.694525961550695e-30,2.2260116567007718e-64,2.0886130461686316e-25,0.0,1.3176658773736124e-33,5.2519538975192467e-66,4.9399639493281874e-44,2.1549088449326316e-53,1.0594754124960789e-58,3.5909601930189841e-41,2.2430028602573169e-97,1.6141448304477712e-09,2.0070721027021843e-10,1.3767391775298335e-15,8.5573392579858021e-24,1.3767526412860405e-15,6.6620071196630529e-21,4.9363480784065695e-23,1.7373106520167752e-44,9.1511548207779533e-42,1.9638160878756333e-43,6.6678643267330473e-58,1.2179412072249602e-51,6.8500070743660547e-39,5.9654891760883101e-73,1.1339884503759651e-44,1.8369790054640143e-52,2.7889973338032365e-67
1.211205777456421e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574690186675,0.099999996888739867,0.099999999806564807,4.1039523702771736e-62,3.4727382465674941e-42,8.0929441339348695e-36,1.8917892480767927e-47,1.2323288033325436e-29,2.320188316370503e-62,7.758810755352005e-25,0.0,4.8949201312343748e-33,2.8257232962496435e-64,6.9852652794895863e-43,1.1639184916693567e-51,1.104276981056698e-56,2.6103456191058149e-40,8.9588566130148911e-95,3.1112574989211587e-09,3.8687041652641408e-10,2.6537026253191278e-15,3.1787078357605839e-23,2.653752813871944e-15,2.457493342204634e-20,3.5656571485505641e-22,2.4987303683706572e-43,2.4792298129888061e-40,1.0607037128356058e-41,1.437177388773471e-55,3.4228025189909469e-50,9.8523353071323527e-38,2.4804450001365587e-70,1.6035024962644397e-43,5.1624688121147399e-51,5.6013440464350086e-65
1.794041640756951e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574521865099,0.09999999539168862,0.099999999713483209,3.8963822739461155e-61,1.4820955822379379e-41,2.5004341008396207e-35,1.4955285603648245e-46,3.8074112066243131e-29,1.905678151721205e-61,1.702196670946395e-24,0.0,1.0738974654172246e-32,2.118248182692569e-63,2.9811513638856589e-42,7.7411273621803121e-51,9.070001033188001e-56,8.0640864968687885e-40,1.1415041641647674e-93,4.6083074645563201e-09,5.7303361936032472e-10,3.9306545007625643e-15,6.9733917440518341e-23,3.9307649234000693e-15,5.3600128518584799e-20,1.0968039669537564e-21,1.0313531208072944e-42,1.3507848166112353e-39,7.0546518577234097e-41,1.3210778254201601e-54,1.8482578082457555e-49,4.066587482392776e-37,2.6785775299418308e-69,6.8434053792177254e-43,2.7876379393044452e-50,5.8733766166244293e-64
2.3768775040574807e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574353549796,0.099999993894700073,0.099999999620401611,2.2815874955859958e-60,4.2491439766482511e-41,5.6242046868001931e-35,7.0166055805013506e-46,8.563864896426101e-29,9.7942931396796803e-61,2.9878049671316871e-24,0.0,1.8849849562342369e-32,9.6909006841743055e-63,8.5468521211124772e-42,3.1649893102851437e-50,4.6616471280538626e-55,1.8137187294860999e-39,9.5464066231555487e-93,6.1052947298559108e-09,7.591968187720656e-10,5.2075948039620837e-15,1.2239567207489194e-22,5.2077891564926845e-15,9.3550773029613937e-20,2.4567972206264877e-21,2.8752590770788864e-42,4.7340460412723239e-39,2.8843202794697516e-40,7.0136427246218202e-54,6.3523711790378241e-49,1.1337108213595014e-36,1.7238104691954035e-68,1.9619861649636765e-42,9.5809336257343425e-50,3.9498529117170847e-63
2.9597133673580105e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574185240768,0.099999992397774226,0.099999999527320013,1.0072797533498221e-59,9.7834053517813167e-41,1.0634995470452152e-34,2.4774153710461578e-45,1.6193481647163023e-28,3.8286960662711941e-60,4.6327027484544537e-24,0.0,2.9227566042189311e-32,3.3106177860710137e-62,1.9678485847920529e-41,9.9059070608616581e-50,1.8223232048552973e-54,3.4294258109335146e-39,5.9008410758683049e-92,7.60221929740478e-09,9.4536001476175616e-10,6.4845235350226309e-15,1.8977008480345323e-22,6.4848257030397912e-15,1.4423677401746767e-19,4.626535063103474e-21,6.4839394177931847e-42,1.2957499093449291e-38,9.0274553107545191e-40,2.762467923155578e-53,1.7068326964119216e-48,2.5566231791845892e-36,8.2792066933330784e-68,4.5173418042692492e-42,2.5743110520499675e-49,1.9575888646390507e-62
4.12538509395907e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573848641514,0.099999989404110617,0.099999999341156817,1.2124045128088829e-58,3.5091672939044837e-40,2.800258401883383e-34,1.892288707672824e-44,4.2637257354605451e-28,3.5918813873110744e-59,9.0003548636248272e-24,0.0,5.6783604122204902e-32,2.2917354937338078e-61,7.0582840644407914e-41,6.0437247832414285e-49,1.7096547340236311e-53,9.0289889261161785e-39,1.2923102795994361e-90,1.05958803488308e-08,1.3176863964754276e-09,9.0383462811152723e-15,3.6864851666353516e-22,9.0389364233261223e-15,2.7712726540653315e-19,1.2082441973162598e-20,2.2591977649691367e-41,6.1923977539818159e-38,5.5077658688957743e-39,2.5990445905477017e-52,7.9452230433427456e-48,8.9081373342410436e-36,1.192334416814861e-66,1.6202931507213858e-41,1.1983177213679221e-48,2.7443629661575656e-61
5.2910568205601295e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573512067337,0.099999986410697767,0.099999999154993621,6.5304854730758024e-58,9.1947636467890498e-40,5.8247952012942841e-34,8.277710459995688e-44,8.8687055771747552e-28,1.6882658336132936e-58,1.4805127269084884e-23,0.0,9.3407264521845037e-32,9.2434215647302188e-61,1.8493945805199165e-40,2.2799431728854826e-48,8.0357685724065677e-53,1.8779439868862911e-38,8.9341050645974465e-90,1.3589290639557216e-08,1.6900127645022942e-09,1.1592122739880796e-14,6.0635111453261665e-22,1.1593098552730109e-14,4.508015074807976e-19,2.4933792382495994e-20,5.8148295246661753e-41,1.9672854798311139e-37,2.077756122236034e-38,1.2939458145707712e-51,2.5158216019457471e-47,2.2928410606339865e-35,7.2793648995878818e-66,4.2454815743896678e-41,3.7943921522408955e-48,1.5844737006160667e-60
6.45672854716119e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573175518235,0.099999983417535646,0.099999998968830453,2.6136625764594501e-57,2.0030427001475943e-39,1.0520854134214019e-33,2.7783308661258718e-43,1.6018392011685682e-27,5.9348402243959715e-58,2.2046992863502728e-23,0.0,1.3909873704552726e-31,2.8723544155260956e-60,4.0287762117980724e-40,6.7126329096056996e-48,2.824833200491411e-52,3.3916790875682306e-38,4.5025849389357423e-89,1.6582450191398659e-08,2.062339118843362e-09,1.4145852912203688e-14,9.0285882993135182e-22,1.4147313588262459e-14,6.6376078037371114e-19,4.4678435121989259e-20,1.2532150966551618e-40,4.996646464992067e-37,6.1173481706122073e-38,4.881184288215627e-51,6.4316410824684201e-47,4.9415911208589333e-35,3.2396915425546568e-65,9.2485453168810018e-41,9.7001991363306066e-48,6.6798726411790912e-60
7.622400273762248e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572838994204,0.099999980424624269,0.099999998782667271,8.8408001248080257e-57,3.8593153385165851e-39,1.7268976240576041e-33,7.9449685169943217e-43,2.6291935273434764e-27,1.7640686947595998e-57,3.0725924779320031e-23,0.0,1.9385821611048415e-31,7.5676233578934423e-60,7.7622368695843533e-40,1.6943393818064874e-47,8.3964405491314677e-52,5.5666196108676136e-38,1.8861254451124548e-88,1.9575359025983067e-08,2.434665459499628e-09,1.6699536798960817e-14,1.2581527822089298e-21,1.6701582952120056e-14,9.1458119255963653e-19,7.2739398195274161e-20,2.3996992226854994e-40,1.0981385389083619e-36,1.544082281869197e-37,1.5630653972809971e-50,1.4323190031241352e-46,9.4624239999189144e-35,1.2120571444128165e-64,1.7819280735145842e-40,2.160204498863717e-47,2.3361767427418428e-59
9.953743726964367e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572166021363,0.099999974439553552,0.099999998410340962,9.4873022926286409e-56,1.1308094683165709e-38,3.8381729374153971e-33,5.746854987967345e-42,5.843249412618929e-27,1.2739818574588654e-56,5.239488449349163e-23,0.0,3.3058198019532334e-31,4.0429622554902027e-59,2.2743175975627963e-39,8.6207889352704124e-47,6.0635055950831395e-51,1.236988419571548e-37,3.1151589801093046e-87,2.556042462635026e-08,3.17931809976158e-09,2.1806765719142009e-14,2.1450270044032042e-21,2.1810289715491353e-14,1.5247482524881713e-18,1.588641546276574e-19,6.9912545684445299e-40,4.0361381028958177e-36,7.8562644021777578e-37,1.660652518503972e-49,5.6139644158773921e-46,2.7568409736724799e-34,2.057859111965486e-63,5.2210923972086563e-40,8.4667004195083013e-47,2.3516989249009277e-58
1.2285087180166486e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957149314878,0.099999968455485477,0.099999998038014667,4.8414234771875838e-55,2.6299464631909479e-38,7.2122426560106192e-33,2.4150886580734886e-41,1.0979288082826615e-26,5.2995682275384668e-56,7.9811797509631486e-23,0.0,5.0358016201239799e-31,1.429251304274277e-58,5.2892548204222025e-39,2.9250404319759674e-46,2.522236552838084e-50,2.3239587475129362e-37,1.9679802376553876e-86,3.1544487608789791e-08,3.9239706852959008e-09,2.691380950724218e-14,3.2668270972908899e-21,2.6919228958534044e-14,2.2711738201708935e-18,2.9343021468012397e-19,1.6224614972833031e-39,1.0982881231773272e-35,2.6656319474264642e-36,8.5618354205199121e-49,1.6166002077612354e-45,6.3979571413482215e-34,1.281739530400715e-62,1.2142587818837979e-39,2.4380247423225576e-46,1.1833021563217795e-57
1.4616430633368607e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570820376456,0.099999962472419837,0.0999999976656884,1.7733831197051135e-54,5.2646914717809018e-38,1.2144517732799364e-32,7.6142104982051872e-41,1.8486648084203485e-26,1.6615082903274767e-55,1.1297645533075088e-22,0.0,7.1285443082694997e-31,3.9955094442664057e-58,1.0587824508511604e-38,7.8308315990364457e-46,7.9073919527403689e-50,3.9125177505721164e-37,8.6762393286587306e-86,3.7527548141083348e-08,4.6686232161103277e-09,3.2020668170065914e-14,4.6234067500917445e-21,3.2028410101577402e-14,3.1444244150007105e-18,4.8586435788419781e-19,3.2448618021931831e-39,2.477159291969562e-35,7.1363392519268357e-36,3.150148968951059e-48,3.8346249070212569e-45,1.2795962167343321e-33,5.4284967984227428e-62,2.4306910178856137e-39,5.7829553736405049e-46,4.3292948737929887e-57
1.6947774086570725e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570147704363,0.099999956490356479,0.099999997293362161,5.3458412421528926e-54,9.4994708808752336e-38,1.8930519259824205e-32,2.003331316153906e-40,2.8814715957180525e-26,4.3747007371032526e-55,1.5188864942177381e-22,0.0,9.5840652304028928e-31,9.5780492420200943e-58,1.9103784536302957e-38,1.7961103579263482e-45,2.0819218970829321e-49,6.0975701913926325e-37,3.1204136722183519e-85,4.3509606391020522e-08,5.4132756922125938e-09,3.7127341714418993e-14,6.2146197167217038e-21,3.7137841894580135e-14,4.1357369239212597e-18,7.4492299499918338e-19,5.8523965048097289e-39,4.918098407507487e-35,1.6368162552487868e-35,9.4364092296982562e-48,7.9818552141598081e-45,2.3079159628454103e-33,1.841408189459157e-61,4.3857980247651053e-39,1.2037113372705679e-45,1.307310499542551e-56
2.1610460992974963e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568802660809,0.09999994452923594,0.099999996548709766,3.7765958870222825e-53,2.5181098665677813e-37,3.9246948315852889e-32,1.0642077384043427e-39,5.9731467928796618e-26,2.2961547076585641e-54,2.4695481173335848e-22,0.0,1.5583515256338655e-30,4.2281747158302531e-57,5.0636590719014193e-38,7.2201221641886404e-45,1.0926470302849188e-48,1.263663992371103e-36,3.2659010599204815e-84,5.547071671526957e-08,6.9025804803116052e-09,4.734013347495397e-14,1.0100360832285789e-20,4.7357488452617878e-14,6.4414728774256771e-18,1.4939617310519284e-18,1.550888233429069e-38,1.5099698169714255e-34,6.5797550668769768e-35,6.7111891780215675e-47,2.7240775624236868e-44,6.1162681478417763e-33,1.773837425556602e-60,1.1625374049336697e-38,4.1078805888459088e-45,8.968565666242121e-56
2.62731478993792e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289567458017989,0.099999932572122516,0.099999995804057482,1.6276337010784578e-52,5.4988013001799496e-37,7.0528245634642571e-32,3.8270984746109493e-39,1.0732609817873241e-25,8.1838616403017184e-54,3.650086151931674e-22,0.0,2.3034301654724625e-30,1.3565078109377591e-56,1.1056766817742789e-37,2.1347544694497791e-44,3.8940804695590994e-48,2.2699749887150702e-36,1.7944740297679449e-83,6.7427819924203888e-08,8.3918850496548363e-09,5.7552184843324887e-14,1.4922881534046738e-20,5.7578227649306618e-14,9.1292597106560512e-18,2.5996147433628669e-18,3.386602527396533e-38,3.6465861719612422e-34,1.9454119281353673e-34,2.9143951801803575e-46,7.2227845416644742e-44,1.3356370449089123e-32,9.1735302727816127e-60,2.5385362604211827e-38,1.0891410356532066e-44,3.8259666299204122e-55
3.5598521712187677e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289564769934003,0.099999908669911639,0.099999994314753246,1.8300788505704118e-51,1.867819387973778e-36,1.7545945524164621e-31,3.0555783879453347e-38,2.6693260572552752e-25,6.256394714633267e-53,6.7007246817367088e-22,0.0,4.229053185445173e-30,8.8528800356688172e-56,3.7551629787755389e-37,1.1714220140979476e-43,2.9763903157486331e-47,5.6426698453348732e-36,3.4351916084689788e-82,9.1330010364778267e-08,1.1370493532321467e-08,7.7974066621496208e-14,2.737359507525739e-20,7.8023171347635913e-14,1.5463175865249087e-17,6.0683591378933962e-18,1.1505930189023157e-37,1.4024546805888373e-33,1.0675128085159684e-33,3.4684799973489472e-45,3.4063875053915046e-43,4.5381923939341189e-32,1.5830275689602567e-58,8.6220697381112281e-38,5.1360224434922153e-44,4.0508973095389935e-54
4.4923895524996153e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956208345135,0.099999884783713119,0.099999992825449455,9.6036381609665242e-51,4.7280701425896098e-36,3.5267723977538421e-31,1.3154605925750972e-37,5.3639514258869928e-25,2.6542719523779624e-52,1.0670668549710558e-21,0.0,6.7354088335179607e-30,3.5029279927297109e-55,9.5041849367968142e-37,4.0239386138897405e-43,1.2625400782374456e-46,1.1332926396643638e-35,2.4386874443849783e-81,1.1521618844666546e-07,1.4349101140707362e-08,9.8392987484729779e-14,4.355743702757716e-20,9.8473011461399584e-14,2.2798171246334442e-17,1.1490041144752733e-17,2.9133372381502538e-37,3.7941762339429066e-33,3.6669743829078287e-33,1.8442068635548901e-44,1.082380442405254e-42,1.1491669159924624e-31,1.0089803164428776e-57,2.1823428716217151e-37,1.6318201944649102e-43,2.1020607207255337e-53
5.424926933780463e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289559398568937,0.099999860913516231,0.099999991336146066,3.567946884707213e-50,1.0011494481411768e-35,6.2114925461841221e-31,4.1542030457802965e-37,9.4446276823358894e-25,8.3413039430748035e-52,1.5559784239202561e-21,0.0,9.8226386652293757e-30,1.0587270125516211e-54,2.01218107452023e-36,1.0671598926202812e-42,3.9670490399270368e-46,1.9944359862540594e-35,1.1903784094014974e-80,1.3908636489689574e-07,1.7327707875307073e-08,1.1880894786876183e-13,6.3465107009613879e-20,1.1892800273753198e-13,3.0878656682354618e-17,1.9119820816572142e-17,6.1707046836222893e-37,8.3371591572602691e-33,9.7248523579450619e-33,6.8453848496308777e-44,2.739106693253415e-42,2.4341921560971728e-31,4.337014098424168e-57,4.6206153906392308e-37,4.1291610448208679e-43,7.7873881522406494e-53
6.357464315061311e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289556715285708,0.099999837059310259,0.099999989846843149,1.0756406349812574e-49,1.8808919566416592e-35,9.9985860720188972e-31,1.0816604215301951e-36,1.5198717403980983e-24,2.1697446480227136e-51,2.136793825361633e-21,0.0,1.349089093005498e-29,2.6895491763221018e-54,3.7797935169225001e-36,2.3959110819081611e-42,1.0317486113780449e-45,3.2079045266232e-35,4.6506069238291599e-80,1.6294055043514445e-07,2.0306313736614821e-08,1.3922194820925889e-13,8.7087328595467408e-20,1.3938833236323359e-13,3.9516602737836855e-17,2.9145298535093205e-17,1.1596681039353522e-36,1.5945999533541954e-32,2.1833392338076238e-32,2.0446275580303621e-43,5.9756753364410248e-42,4.5748755025707901e-31,1.4782686225617839e-56,8.6801132770464334e-37,9.0074061207938331e-43,2.3357929005213628e-52
7.290001696342158e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289554033600589,0.099999813221084505,0.099999988357540648,2.7905383078433198e-49,3.2419455583886162e-35,1.5078042295605807e-30,2.4591969020121236e-36,2.2913455018241885e-24,4.9268857095136125e-51,2.8094997116691487e-21,0.0,1.7740318762189014e-29,6.0318859244847387e-54,6.5139541985039559e-36,4.7788752206771498e-42,2.3424359638267649e-45,4.8337527649685697e-35,1.5360361483836749e-79,1.8677875577374421e-07,2.3284918725124475e-08,1.5963198894181661e-13,1.1441484908304212e-19,1.5985413815549117e-13,4.8573350295595993e-17,4.1704704429935918e-17,1.9994603065583087e-36,2.7613965808168188e-32,4.3548496794537244e-32,5.2495842840964942e-43,1.1727484213185373e-41,7.888275740142057e-31,4.283002651389003e-56,1.4959829475803214e-36,1.7675693134294993e-42,6.0053214794236514e-52
