Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),COX(37),CH3X(22),HX(19),H2X(36),C2H6X(39),CH2X(134),CHX(26),CXHO(27),HOX(23),C2H4X(51),C2H5X(38),C2H3X(50),SX(149),C2H4OX(49),CH2OX(40),H2OX(35),C3H8X(43),CH3OX(44),CH3OHX(46),C2H3OX(47),CH2(T)(29)
7.231690300750006e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241119687996669,0.099999999997923042,2.6484931761881731e-79,0.099999999998745981,1.0374544768297399e-67,8.8023012212966832e-49,6.522064750643843e-18,4.692756113306767e-44,3.7933179356375579e-61,6.0826823674118815e-28,5.5309336399146715e-85,3.579300882557532e-38,2.1216109955707429e-66,3.9575285260642799e-69,1.9921273616603326e-45,7.5653665527307465e-47,6.5821709120692852e-62,3.3983220654996223e-102,2.0769772187248761e-12,1.253989835056094e-12,2.1385053960061525e-17,2.79071187082451e-17,5.3766344559239842e-29,9.0774851881437043e-21,9.0774857967627332e-21,2.3374479744855003e-59,3.2257392688793278e-55,1.7539542159983672e-31,3.6170158992311118e-39,1.2089458135646485e-43,1.3565971656221819e-40,1.7910897667242134e-113,2.8133097315000057e-61,4.6743922220371608e-116,2.5160702326759048e-146,4.3954870624710486e-58,2.4775687657723762e-72,8.6130536804820013e-79,2.7195046131844637e-96,8.6031683225121337e-52,2.4636204344270941e-80,1.7064641551292514e-46,2.3841272878588922e-54
1.2052822617149348e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799444833,0.099999999996538386,1.2406114009921145e-78,0.099999999997909969,8.5313723739251728e-67,4.121109440757142e-48,1.5921559378406956e-17,2.1981881205582711e-43,2.6177648047796738e-60,1.6816839103401425e-27,1.491427723661163e-83,9.8957212597106842e-38,2.8512900074998228e-65,3.2544226385160148e-68,8.1738768892588651e-45,3.1041371884002279e-46,3.0249233670927237e-61,2.0057957936982975e-101,3.4616301770790811e-12,2.0899839720386666e-12,3.0590326165461639e-17,4.6511885541575164e-17,2.2060809085009834e-28,1.5129148151918548e-20,1.5129149834572296e-20,1.8434939770130792e-58,2.5457892379423764e-54,4.8491707540684431e-31,1.6622474894588867e-38,4.8826620574260126e-43,3.7505942131222563e-40,2.2793651608114286e-112,2.2269451496460581e-60,5.9486951177884477e-115,1.6051498475593874e-144,3.0333206513535315e-57,2.8972237087981082e-71,1.2008737804287435e-77,1.2728017549329748e-94,4.0299096649271231e-51,3.4348997046780437e-79,6.8921992282321736e-46,1.0956572374675214e-53
1.687395493354869e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799222766,0.099999999995153729,3.153105825494245e-78,0.099999999997073957,2.7632895681474502e-66,1.0467634690078793e-47,2.7484727279467938e-17,5.5868577252964173e-43,7.7785550614133921e-60,3.1844660856095555e-27,7.1934443740168217e-83,1.8738711500833274e-37,1.1351839878999083e-64,1.0540991611533203e-67,1.8845175992645722e-44,7.1567025733354867e-46,7.5065593380322835e-61,4.1037987042934106e-100,4.8462830802489242e-12,2.9259780889022357e-12,3.7631925090037569e-17,6.5116652374406981e-17,5.0862007042391312e-28,2.1180810686007814e-20,2.11808138723104e-20,5.9322632799709535e-58,8.1962553690880348e-54,9.1824745128062757e-31,4.1249839408629885e-38,1.1313576119224038e-42,7.1021901235985034e-40,4.5249983817975614e-111,7.1729191585665556e-60,1.1809356506334579e-113,3.4185443745435675e-143,9.0133573174882271e-57,1.0769979670436791e-70,4.8114984392521393e-77,7.2806038016373241e-94,1.0242313816708625e-50,1.3762491487108616e-78,1.5970134836513809e-45,2.7189504426807498e-53
2.1695087249948032e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799000699,0.099999999993769073,6.3145768812422517e-78,0.099999999996237945,6.7143393961280543e-66,2.095143159415004e-47,4.0703003154574663e-17,1.1188536850215774e-42,1.7267157297678452e-59,5.1166147320570218e-27,2.4474647840124013e-82,3.0108271605753742e-37,3.1619613373475763e-64,2.5612878284041619e-67,3.4648642807410227e-44,1.3158275009162612e-45,1.4707390453419628e-60,1.4109526846385523e-99,6.2309359282344101e-12,3.761972185646802e-12,4.3018416041554472e-17,8.3721419206740577e-17,9.3514612770868258e-28,2.7232472790411538e-20,2.7232477909977046e-20,1.4116114766320082e-57,1.9512177687800002e-53,1.4753865371075825e-30,8.0819654710006437e-38,2.0771429159422382e-42,1.1411384583974688e-39,1.9298995271173687e-110,1.7102317261590803e-59,5.0366585239200119e-113,2.1688200795005371e-142,2.0008220610989024e-56,2.8246247884638304e-70,1.3584722741896174e-76,2.7721276062434224e-93,2.0511800068363275e-50,3.8856843083990197e-78,2.9321226615729827e-45,5.3271634695912905e-53
3.1337351882746716e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798556566,0.099999999990999761,1.6792278508841739e-77,0.099999999994565922,2.4098278779477509e-65,5.5653652723519704e-47,6.9891854752894091e-17,2.975353855083528e-42,5.126290361340662e-59,9.9886087504750415e-27,1.5705728045045939e-81,5.8777096597445284e-37,1.3102513104807293e-63,9.1926598188954005e-67,7.9731018858098577e-44,3.0278892046363302e-45,3.7365292521173223e-60,8.0198315924427289e-99,9.0002414946910774e-12,5.43396033191787e-12,5.1039098102854729e-17,1.2093095287023848e-16,2.1518921117939408e-27,3.9335795990773418e-20,3.9335805985142639e-20,4.7073273347179636e-57,6.5124164406462213e-53,2.8802361333177345e-30,2.0532876814866137e-37,4.723005454371401e-42,2.2277197702382999e-39,1.3530886196589241e-109,5.7407996983770518e-59,3.5312954327889704e-112,3.206245278736951e-141,5.9400590687580891e-56,1.0551800332273456e-69,5.9258664741479657e-76,2.0507685800731712e-92,5.4546780790438475e-50,1.6949959015737698e-77,6.6672432151969369e-45,1.3534083146596162e-52
4.09796165155454e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798112432,0.099999999988230476,3.4965328235918692e-77,0.099999999992893898,6.1517862758206788e-65,1.1578510087288326e-46,1.0246455112800522e-16,6.1953602267714473e-42,1.1456296615666772e-58,1.6439536166646908e-26,5.5642395552456655e-81,9.6737020095594255e-37,3.7378103686709056e-63,2.3466938649078811e-66,1.4710116190205766e-43,5.5863572906867496e-45,7.5042332142751271e-60,3.5335717895288969e-98,1.1769546858215195e-11,7.1059484042041938e-12,5.567593538886879e-17,1.5814048653190416e-16,3.9701710317636301e-27,5.1439117611028555e-20,5.1439134060045474e-20,1.1564842918678206e-56,1.6010771326232709e-52,4.7403744126298372e-30,4.1237068031166983e-37,8.5885096799993369e-42,3.6664439623591009e-39,6.0256667080526612e-109,1.4157745996758762e-58,1.5725806180919209e-111,1.649712249866783e-140,1.3274915340477142e-55,2.7786825866819659e-69,1.7467559168604055e-75,8.2194462109881187e-92,1.1357875013744626e-49,4.9963062279366158e-77,1.2124316640612608e-44,2.7181087130083619e-52
6.026414578114276e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968797224165,0.099999999982691865,1.0956645481327106e-76,0.099999999989549851,2.8492546283342577e-64,3.6244964260748115e-46,1.7237015303887106e-16,1.9413617010145192e-41,4.1212167447968735e-58,3.4526055111569079e-26,6.2953914248507802e-80,2.0316558695148457e-36,2.5319436391444598e-62,1.0868921613154285e-65,3.6305199033307523e-43,1.3787365219508549e-44,2.247272177467579e-59,8.5657767587879661e-97,1.7308156918903961e-11,1.0449924305836821e-11,6.0189400789028595e-17,2.3255955384921933e-16,9.7985490372705874e-27,7.5645755663021862e-20,7.5645790208988298e-20,5.2703025237381623e-56,7.3056347305376901e-52,9.9556593626389356e-30,1.2349155174772583e-36,2.0394665693792651e-41,7.7002051807940675e-39,2.4714777549717766e-107,6.468211184490751e-58,6.4500715592355856e-110,2.30613317933476e-138,4.7754336519747896e-55,1.4733758070828889e-68,1.2211591537397137e-74,1.5107401268184748e-90,3.5590741191635493e-49,3.4929238386861217e-76,2.8792958839232784e-44,8.1398481834360246e-52
7.717482934227147e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796445241,0.099999999977835041,2.2580079729986558e-76,0.099999999986617433,7.2713272335345693e-64,7.4664986075665245e-46,2.3677721821480805e-16,4.000868167268931e-41,9.1479495154149923e-58,5.600962489261191e-26,2.3936038816187397e-79,3.2958382302368766e-36,7.7314487276319879e-62,2.773759900376508e-65,6.4310193489478068e-43,2.4422614883568828e-44,4.5451780778917878e-59,4.6254044467075627e-96,2.2164986291138476e-11,1.3382270356303789e-11,6.1040723864119559e-17,2.9781794210745261e-16,1.7356919047231519e-26,9.6872651171463296e-20,9.6872707213389187e-20,1.3348078687469599e-55,1.8512047743521177e-51,1.6150490624778109e-29,2.4976556454016437e-36,3.4921979317857882e-41,1.2491594433011189e-38,1.4421838401341365e-106,1.6399914393852188e-57,3.7638166079447936e-109,1.8232090605389523e-137,1.0600125763244208e-54,4.0039411372318468e-68,3.7612327172384494e-74,6.6078709313385669e-90,7.3347422166218477e-49,1.0758384111725796e-75,4.9305317527089647e-44,1.6463100470101499e-51
9.408551290340018e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795666316,0.099999999972978218,4.0450576593743904e-76,0.099999999983685015,1.5574512833006155e-63,1.3372497022162669e-45,3.0206316311519302e-16,7.167264095200326e-41,1.7354085955188242e-57,8.276590195839458e-26,7.0777806803036462e-79,4.8702887505665011e-36,1.9441192854877055e-61,5.9411376944503036e-65,1.0107481873661581e-42,3.8384439845546306e-44,8.0527521698306627e-59,1.8571964281588953e-95,2.7021814985697629e-11,1.6314616159705188e-11,6.1013167198400777e-17,3.6307633035956748e-16,2.7279453764169634e-26,1.180995414032792e-19,1.1809962421691259e-19,2.8462980396732266e-55,3.9486845161905582e-51,2.3865717455830688e-29,4.4251304534029371e-36,5.2971240136152521e-41,1.8458930560706698e-38,6.7078664747255237e-106,3.4993802982296193e-57,1.7506214437548166e-108,9.9068354378409987e-137,2.0108927257262455e-54,9.038892629630882e-68,9.504366903148601e-74,2.2832281679609515e-89,1.3139657977881115e-48,2.7185668496529897e-75,7.4793057440708636e-44,2.9167899540022439e-51
1.109961964645289e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794887392,0.099999999968121395,6.5836474335378842e-76,0.099999999980752624,2.9463550423842355e-63,2.1761525129694746e-45,3.6751654816284924e-16,1.1665280275079154e-40,2.9533029007060519e-57,1.1480076302308244e-25,1.7770561231781665e-78,6.7553533132575708e-36,4.194860540575716e-61,1.1239324089388909e-64,1.4669886621855129e-42,5.5710734970115857e-44,1.3015066100305406e-58,6.1333518576433775e-95,3.1878643001826055e-11,1.9246961715765622e-11,6.0818170380092503e-17,4.2833471860555714e-16,3.9593084473365081e-26,1.3932642635258844e-19,1.3932654121955753e-19,5.3588288984698292e-55,7.4358645469397579e-51,3.3103034283992227e-29,7.1520115585519627e-36,7.4637212656724926e-41,2.5603523231087758e-38,2.4309851416595131e-105,6.5923285985054849e-57,6.3443939674749711e-108,4.4981906797879104e-136,3.4221185945950232e-54,1.7794945310017927e-67,2.0589419033896265e-73,6.423423094460071e-89,2.1385818195955416e-48,5.8892622638306942e-75,1.0539082315575277e-43,4.7141923073139307e-51
1.448175635867863e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793329544,0.099999999958407734,1.4613620380818592e-75,0.099999999974887802,8.5619303513607416e-63,4.8295344529496344e-45,4.9822274403378762e-16,2.589323182834064e-40,7.0220882483106407e-57,1.9471635105919456e-25,9.2130464345350754e-78,1.1457920110438641e-35,1.5924538603214294e-60,3.2660792663678021e-64,2.6463110365599168e-42,1.0049693124511073e-43,2.8654354597201398e-58,5.8408461236919981e-94,4.1592296997490447e-11,2.5111652085389443e-11,6.0628750946965618e-17,5.588514950791491e-16,7.14221991487224e-26,1.8178018039356557e-19,1.8178037522221035e-19,1.5522835192723588e-54,2.154509374603909e-50,5.6146853556657005e-29,1.5746087151957685e-35,1.2876228749972042e-40,4.3426728389729181e-38,3.1796275601102095e-104,1.9105454376602321e-56,8.2982040548754466e-107,1.2978790087374602e-134,8.1367905603015559e-54,5.5630714004390271e-67,7.8520098401500111e-73,4.4330236334342122e-88,4.7469760371790654e-48,2.2459370029723138e-74,1.8184074624121015e-43,1.0378910342644418e-50
1.7863893070904374e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968791771696,0.099999999948694074,2.7314933998856864e-75,0.099999999969022979,1.9569473211853299e-62,9.0262843894642413e-45,6.2881271339531429e-16,4.8398113033454163e-40,1.3733509020669551e-56,2.9576047668580974e-25,3.0875425268796532e-77,1.740377971302499e-35,4.3990431424159031e-60,7.4650734331890755e-64,4.1812434245388558e-42,1.5878780867313357e-43,5.3334032489867088e-58,2.7791007001746135e-93,5.1305948277605725e-11,3.0976341464983419e-11,6.0555557992616262e-17,6.8936827152822376e-16,1.1284895534196071e-25,2.2423391329030392e-19,2.2423420922134694e-19,3.5400185592290438e-54,4.9140807776260739e-50,8.5283126106993313e-29,2.9308029537589764e-35,1.971930963346143e-40,6.596211398159166e-38,1.7767922080611569e-103,4.3583599117895398e-56,4.6370791516848754e-106,9.5062325603689275e-134,1.5913590585407804e-53,1.3324963639468445e-66,2.1741783200315956e-72,1.7756449521521479e-87,8.8727713777936212e-48,6.2188751030446496e-74,2.7851473713738654e-43,1.9318159660521211e-50
2.462816649535586e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968788656002,0.099999999929266795,7.233294667572243e-75,0.099999999957293334,7.2911292311678637e-62,2.390052383953818e-44,8.8987405160512e-16,1.2816341323280892e-39,3.8632933376485766e-56,5.6123974884830154e-25,2.4190723310923196e-76,3.3025698787037598e-35,2.3832347465117561e-59,2.7813109386669288e-63,8.3177419766791352e-42,3.1587605650591022e-43,1.4065377901375843e-57,4.7153641142464522e-92,7.0733242690490847e-11,4.2705717253826752e-11,6.0527772494286688e-17,9.5040182435281525e-16,2.2449001568987506e-25,3.091413156456524e-19,3.0914187720907061e-19,1.3273758298216921e-53,1.8428677831257126e-49,1.6183458453126844e-28,7.7291906289118889e-35,3.7680317435348724e-40,1.2517058866109923e-37,4.8543886937698145e-102,1.6334634608534924e-55,1.2669003758721622e-104,6.5579035097115659e-132,4.4765548726694808e-53,5.3746928805155393e-66,1.1741374869277951e-71,2.1243788029295705e-86,2.3496063656661172e-47,3.3584234311183547e-73,5.3233478097832277e-43,5.0946364413481594e-50
3.815671334425883e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196878242462,0.099999999890412236,2.7657142530718823e-74,0.099999999933834086,4.4970860913660905e-61,9.1380419660985501e-44,1.4119340037090969e-15,4.9004327987145293e-39,1.5698182831288302e-55,1.3457632417477343e-24,4.2463002591485005e-75,7.9190407825385888e-35,2.5925374930979171e-58,1.7154794350731411e-62,2.0856790721406463e-41,7.9205954451901835e-43,5.3630001294628355e-57,2.3266589501741444e-90,1.0958779892674834e-10,6.6164456950083542e-11,6.0534925406093695e-17,1.4724689297077636e-15,5.6290877240812755e-25,4.7895586660297027e-19,4.7895721314231952e-19,8.3977620655200298e-53,1.1660236331769292e-48,3.8805336606693491e-28,2.9470760663803076e-34,9.0724010089013744e-40,3.0013826439687473e-37,4.6177565253834506e-100,1.0311688233071294e-54,1.2051443477586117e-102,1.9037447235098427e-129,1.8190081952279685e-52,3.668557388592919e-65,1.2502736572869111e-70,6.9019193595842558e-85,8.9839199127996466e-47,3.5761949150713483e-72,1.2824204454034696e-42,1.9425429633934184e-49
5.16852601931618e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968776193243,0.099999999851557719,6.8031947443171678e-74,0.099999999910374837,1.457696478729037e-60,2.2477639985531261e-43,1.9339891386888771e-15,1.2054227490813763e-38,3.9665925169673253e-55,2.4683740853925064e-24,2.2034131716404232e-74,1.4524968279281058e-34,1.07768271193792e-57,5.5605927007009321e-62,3.9083850703586108e-41,1.4842493488999046e-42,1.3180389937128683e-56,1.8066563718221461e-89,1.4844231171019944e-10,8.96231808043843e-11,6.0546894897294942e-17,1.9945360346703991e-15,1.0548408180864554e-24,6.4877007922169612e-19,6.4877254901930369e-19,2.7179511419426195e-52,3.7739605963486208e-48,7.1176013396861634e-28,7.242900774699467e-34,1.6659882277848423e-39,5.5050670573914708e-37,4.1530103551334465e-99,3.337670658896406e-54,1.0838547526640302e-101,2.1790796882295465e-128,4.5962338292364458e-52,1.2222529800643516e-64,5.1910383923520544e-70,4.3557644025457241e-84,2.2098924697804248e-46,1.4848072790702295e-71,2.3561189457698974e-42,4.774104374025522e-49
7.874235389096773e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968763730507,0.099999999773848824,2.4411846220987564e-73,0.099999999863456382,8.1582266293242915e-60,8.0655251560871439e-43,2.9781213017596246e-15,4.3253932441623746e-38,1.4648090329531903e-54,5.7278565178923704e-24,3.2645187013875414e-73,3.3705205731477517e-34,9.7875805934654097e-57,3.1120668738855876e-61,9.2602156146710413e-41,3.516647539289143e-42,4.7264677247644861e-56,7.5283896607076176e-88,2.2615120691865516e-10,1.3654058098707163e-10,6.0548939130319789e-17,3.0386702434187304e-15,2.4992438476986873e-24,9.8839748944467896e-19,9.8840322060447794e-19,1.5367013104733733e-51,2.1338024164245674e-47,1.6516368745800626e-27,2.5973037673702052e-33,3.8657493376148192e-39,1.277442808847025e-36,3.0047187171953384e-97,1.8851346377452173e-53,7.8417340237544934e-100,5.1200740835119468e-126,1.6973200511116381e-51,7.1586393377640018e-64,4.676561706486361e-69,1.078095648343282e-82,7.9297247090681758e-46,1.3376477848338403e-70,5.4729897428429951e-42,1.711994350412063e-48
1.328565412865796e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968738805115,0.099999999618431562,1.2062999002368814e-72,0.099999999769619707,7.0468226322404214e-59,3.9855150719846636e-42,5.0663896082029204e-15,2.1373572565219519e-37,7.4049972677922727e-54,1.6303842513635947e-23,9.2827600887387633e-72,9.5939213167191587e-34,1.6037624259415741e-55,2.688096199998632e-60,2.678966581621732e-40,1.0173522549550038e-41,2.334795835552097e-55,6.8910022281356326e-86,3.8156847590332919e-10,2.3037519124912163e-10,6.0549040745190495e-17,5.126938656207645e-15,7.2302044168670576e-24,1.667648249854631e-18,1.6676645630996512e-18,1.3633914474124148e-50,1.8931648042552889e-46,4.7012344425073851e-27,1.2830359302267398e-32,1.0984624015550823e-38,3.6360890782147623e-36,5.4362644666219488e-95,1.668097889649042e-52,1.4187613504193328e-97,3.1144549002991211e-123,8.5803253195118172e-51,6.5320062114719524e-63,7.4850666370615616e-68,5.9353652091968818e-81,3.9184219893984866e-45,2.1409634217424746e-69,1.5586338833887652e-41,8.4570491116551181e-48
2.4108491607780333e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968688954605,0.099999999307599091,7.4192548464909871e-72,0.099999999581947066,8.0636154026493818e-58,2.4512544405426929e-41,9.2429268265188249e-15,1.314546020129245e-36,4.6213061936247338e-53,5.3683720535439103e-23,3.8993020618157085e-70,3.1590136906382105e-33,3.678004230088075e-54,3.0759405430386971e-59,8.9152558587929915e-40,3.3855588997616784e-41,1.4357928698743459e-54,1.0353675395536233e-83,6.9240092815648761e-10,4.1804365136269503e-10,6.0548612342393476e-17,9.3034754629545692e-15,2.4060710180481443e-23,3.0261335307090657e-18,3.0261872453893043e-18,1.6073960165796879e-49,2.2319739341862775e-45,1.5479734795707345e-26,7.8902304812276047e-32,3.6011310772184177e-38,1.1972292994085401e-35,1.6291425745353818e-92,1.9601104477626614e-51,4.2517610054098585e-95,3.3843285873959168e-120,5.3547060377274557e-50,7.8351079198926793e-62,1.6709672928187259e-66,4.9469914186100106e-79,2.4099777947493722e-44,4.7794569180010429e-68,5.1330218465163528e-41,5.2008060703003474e-47
4.575416656602508e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196858925472,0.099999998685942518,5.1743206030718278e-71,0.099999999206604823,1.081451121036552e-56,1.7095472640550363e-40,1.7596000349708656e-14,9.1676119342350314e-36,3.2495890030795358e-52,1.9335366184129116e-22,2.009532308370007e-68,1.1378022420137579e-32,9.9541075019785634e-53,4.1252322734410879e-58,3.2310083674084799e-39,1.2269298737425437e-40,1.0012585987576437e-53,2.0142444686209502e-81,1.3140574899017755e-09,7.9337752997055988e-10,6.0548564187895991e-17,1.7656549001125519e-14,8.7195782717567204e-23,5.7430391339956649e-18,5.7432325991659147e-18,2.2028475843715838e-48,3.0587548610260667e-44,5.5753384668657005e-26,5.5025028189332614e-31,1.2853297185057834e-37,4.3118868551900363e-35,6.3327856623669997e-90,2.6767124365648162e-50,1.652747460781476e-92,4.9919678854822193e-117,3.7651601501773289e-49,1.0839065261868544e-60,4.438299066093221e-65,5.084291292390308e-77,1.6807370640504642e-43,1.2694666437389258e-66,1.8488701547404733e-40,3.6269630679075013e-46
8.904551648251458e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968389859517,0.099999997442662775,3.8593982928644e-70,0.099999998455932534,1.5799402823711753e-55,1.2751089263683667e-39,3.4302146881797247e-14,6.8374990632528496e-35,2.4344545907202309e-51,7.3232276941147471e-22,1.1492986945559367e-66,4.3095101794694877e-32,2.9212097006587075e-51,6.0265530118706231e-57,1.2279379395472539e-38,4.6626083957615706e-40,7.4672743549168658e-53,4.4741318506983877e-79,2.5573372431787524e-09,1.5440331208920023e-09,6.0548562988197744e-17,3.4362695776181656e-14,3.3135994851218019e-22,1.117659051840189e-17,1.1177323263508982e-17,3.2601411858052706e-47,4.5267222678444184e-43,2.1116270595185762e-25,4.1040101163236987e-30,4.7810845932454873e-37,1.6329686883499187e-34,2.8121983364401046e-87,3.9429172851628419e-49,7.339417156919981e-90,8.627508900783186e-114,2.8204965154799595e-48,1.6120865298814057e-59,1.2910906216033437e-63,5.8084728246592836e-75,1.2535839999925944e-42,3.6927487638626699e-65,7.0026535405303506e-40,2.7051731555093698e-45
1.3233686639900408e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968190470384,0.09999999619942751,1.2015271375470027e-69,0.099999997705276442,6.8068506991360141e-55,3.9697325859563818e-39,5.1008292850298831e-14,2.1285874256117159e-34,7.5892464333519176e-51,1.6174491409070524e-21,7.8484436052512627e-66,9.5184262888717502e-32,1.5500896393854643e-50,2.5963546204587862e-56,2.7154264138798552e-38,1.031019422577069e-39,2.3245779577148603e-52,4.6597585494474765e-78,3.800572503922118e-09,2.2946724903265341e-09,6.0548566481704513e-17,5.1068842149530993e-14,7.3271323848462251e-22,1.6609795488296017e-17,1.6611413870239321e-17,1.3555041016284919e-46,1.8820852436320712e-42,4.6638208270986196e-25,1.2776511140925829e-29,1.0403046039781857e-36,3.6063923729776653e-34,3.2955428893831353e-86,1.6406224076031533e-48,8.6008915970036256e-89,1.2645837983141702e-112,8.7922844843769589e-48,6.7113960359657196e-59,7.0308075594893221e-63,4.696647333838406e-74,3.9026314403189362e-42,2.0108994831100513e-64,1.5466498406679207e-39,8.4217333580407416e-45
1.7562821631549356e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967991087316,0.099999994956236737,2.7136582193366349e-69,0.099999996954636586,1.9618977603006584e-54,8.9656712300581189e-39,6.7714438262000641e-14,4.8072130353675173e-34,1.7153054897239413e-50,2.8487117693760798e-21,3.3627395007000804e-65,1.676455045369663e-31,5.2292920074444686e-50,7.4831347664995025e-56,4.785653035290487e-38,1.8169687227033829e-39,5.2497140353411117e-52,3.0685136617752201e-77,5.0437632736470971e-09,3.0452956386078023e-09,6.0548567894350018e-17,6.7774988121184139e-14,1.29125159611413e-21,2.2042654064695967e-17,2.2045504419358078e-17,3.7948777358534201e-46,5.2689862760229124e-42,8.2140316970954923e-25,2.8855236912456992e-29,1.8059569792452307e-36,6.3512441876005848e-34,2.3534106693303151e-85,4.5950437055297351e-48,6.1420723486462073e-88,1.156810844529096e-111,1.9871239727200499e-47,1.8803580438984595e-58,2.4289427595159169e-62,2.2880769890912766e-73,8.8139231511380539e-42,6.9469541248251543e-64,2.7240197896611693e-39,1.9020253368014138e-44
2.1891956623198307e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967791710326,0.099999993713090457,5.1447667675701087e-69,0.099999996204012953,4.5326935200853573e-54,1.6997824810704726e-38,8.4420583114859988e-14,9.1134752736365303e-34,3.2535948920551458e-50,4.4260889380443688e-21,1.1035307184556422e-64,2.6047882552296393e-31,1.3826764143731643e-49,1.7288323244357897e-55,7.4387038850022585e-38,2.8241087256914984e-39,9.9521377571650658e-52,1.4746328409718782e-76,6.2869095539201574e-09,3.7959025660807485e-09,6.0548569283575586e-17,8.4481133691152039e-14,2.0069708276212124e-21,2.7475166269329847e-17,2.7479594910866422e-17,8.5820693202779463e-46,1.1915489198133456e-41,1.2762173398064291e-24,5.4704891890218554e-29,2.7659748058512171e-36,9.8673013445044374e-34,1.2271176905672905e-84,1.0390075853426464e-47,3.202610770714547e-87,7.9896973502652641e-111,3.7690134759010993e-47,4.2546541285050614e-58,6.5495470874181621e-62,8.411360005268856e-73,1.670974633340556e-41,1.8731833956195776e-63,4.2323545719272438e-39,3.6059546213126664e-44
