Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),CH2X(58),CHX(26),CXHO(27),HOX(23),C2H5X(33),C2H4OX(44),C3H8X(38),CH2OX(35),H2OX(30),CH4OX(41),C2H3OX(43),CH3OX(40)
3.9550421639412986e-21,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799999228,0.09999999999999433,4.9266546502450451e-89,0.099999999999997952,1.2331217170072251e-80,1.6393725336844622e-58,2.5649911614850286e-24,1.7458651660601708e-53,7.4925399312438046e-84,1.9267793702190235e-34,1.2674230095363884e-103,1.1337955837471922e-44,4.0753087819641785e-82,9.4079068713420813e-82,6.0659141548386075e-65,2.2637281075143384e-81,1.2715521165127393e-71,0.0,5.6795385589597483e-15,2.0574371593948118e-15,1.5262293188483338e-20,1.5259728197321903e-20,2.5208361509563091e-38,4.964433082497975e-24,4.9644330826907634e-24,5.6054425759721088e-72,6.1826589153883412e-67,5.5558422657180304e-38,6.9872792072785969e-49,2.8200117888942454e-53,4.2971543881590697e-47,8.2452475068755586e-74,5.5195451185664975e-95,4.3778598536521007e-117,1.2644727245843535e-97,2.0474599506284721e-94,2.3425773409599598e-95,4.022563023349982e-56,1.6003220569488326e-61
7.911801671418828e-21,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799998454,0.099999999999988654,3.9433205186026372e-88,0.099999999999995898,1.9741299353043137e-79,1.3121578453978844e-57,1.0261827101531706e-23,1.3973997408559331e-52,2.3986257277086285e-82,7.7096272269719492e-34,8.1177811114341404e-102,4.536659172126762e-44,1.3048318183016743e-80,1.5061405347115347e-80,9.7092564932208657e-64,7.2482288621684467e-80,1.0176281437109032e-70,0.0,1.1361543264570603e-14,4.1157676912552992e-15,3.0531213512522259e-20,3.0520951685420544e-20,2.0171637845777654e-37,9.9310218020747776e-24,9.931021802846184e-24,8.973542557183817e-71,9.8976239214390233e-66,2.2230605881529957e-37,5.5919469423770115e-48,2.2567982605280362e-52,1.7194214852791423e-46,1.3199572025908913e-72,3.5346521427410413e-93,5.6080291552643475e-115,8.0961286527946749e-96,6.5557671680101483e-93,7.5007524608204117e-94,3.2191757054096191e-55,1.2809062642529617e-60
1.5825320686373888e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799996905,0.099999999999977288,3.1554553293310862e-87,0.099999999999991776,3.1595163470290073e-78,1.0499902679928789e-56,4.1042164551166892e-23,1.1182029048991232e-51,7.6754995620128907e-81,3.084352911359241e-33,5.1973884118626897e-100,1.8149590783549138e-43,4.1766349603607742e-79,2.4105254325950454e-79,1.5534308080844941e-62,2.3195840488084686e-78,8.1425712803022534e-70,0.0,2.2725552672116137e-14,8.2324287544929586e-15,6.1069054160594944e-20,6.1028011996047821e-20,1.6136035607511543e-36,1.9864199240068822e-23,1.9864199243154953e-23,1.4361536737220809e-69,1.58404952199451e-64,8.8936899219159297e-37,4.4744071657720618e-47,1.8053293106021065e-51,6.8788055590370174e-46,2.1125057538191756e-71,2.2623435968808567e-91,7.1810744153418538e-113,5.1814890788910078e-94,2.0984689664741312e-91,2.4009618347695498e-92,2.5751847748767805e-54,1.0249845221939253e-59
3.165235871628401e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799993808,0.099999999999954556,2.5246838682618492e-86,0.099999999999983546,5.0559530337517639e-77,8.4009782392291342e-56,1.6408748043899906e-22,8.9467558243690257e-51,2.4550410503866921e-79,1.2338415756848616e-32,3.3269713990627069e-98,7.2604271745030499e-43,1.3367108989997469e-77,3.8574012435082897e-78,2.4843178955762051e-61,7.4194746195763071e-77,6.5146755397591739e-69,0.0,4.5453571472502501e-14,1.6465750879035018e-14,1.2214473545671958e-19,1.2198064797628716e-19,1.2903115842286058e-35,3.9730554111418676e-23,3.9730554123764211e-23,2.2981554129341911e-68,2.5348230385356319e-63,3.5577655027551513e-36,3.5798656132120422e-46,1.4435405087122871e-50,2.7517461618787653e-45,3.3804686047511783e-70,1.4472881971448707e-89,9.1935656643628797e-111,3.3146657333466911e-92,6.7160984221266871e-90,7.6842317437131136e-91,2.059116780111976e-53,8.2009143465652409e-59
6.330643477610425e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799987615,0.099999999999909106,2.01987494433071e-85,0.099999999999967074,8.0901063977156101e-76,6.7212050552095947e-55,6.5562150484107414e-22,7.157857718098572e-50,7.8472992449840141e-78,4.9355671311844039e-32,2.1294673556892209e-96,2.9042890462240857e-42,4.2777751118795514e-76,6.1722904607213983e-77,3.9703584414351455e-60,2.371526061427044e-75,5.2119878467472212e-68,0.0,9.090960901445644e-14,3.2932395120386103e-14,2.4429609804888595e-19,2.4364047654446053e-19,1.031189812999818e-34,7.9463263835565455e-23,7.9463263884949583e-23,3.6772963041836424e-67,4.0559919198385524e-62,1.4231641095692178e-35,2.8640284493311707e-45,1.1534585643376877e-49,1.1007432529850261e-44,5.4091171500965966e-69,9.2521920331830804e-88,1.176890968742485e-108,2.1190235463918992e-90,2.149311143454332e-88,2.4591387901230512e-89,1.6453340252638053e-52,6.5611467687746154e-58
1.2661458689574472e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799975231,0.099999999999818193,1.6159510969117595e-84,0.099999999999934142,1.2944635467441618e-74,5.3771330348310221e-54,2.6165176730311761e-21,5.7264673984571175e-49,2.5052328326532665e-76,1.9742670180874589e-31,1.3629248408614831e-94,1.161739254193779e-41,1.3689359942050948e-74,9.87602350728458e-76,6.3374157154060325e-59,7.5705619273116384e-74,4.1696892388462155e-67,0.0,1.8182168386308909e-13,6.5865683572156134e-14,4.8859882323288744e-19,4.8598230555859374e-19,8.2320337300976855e-34,1.5892868320964725e-22,1.5892868340718783e-22,5.8838722018546893e-66,6.4898071130605876e-61,5.692772254133406e-35,2.2912771432415867e-44,9.2048859083117295e-49,4.4030625818898073e-44,8.6548808359713578e-68,5.9072262411723215e-86,1.5064936731596138e-106,1.3530133507005334e-88,6.8780510918420558e-87,7.8695395293668649e-88,1.3130179052066317e-51,5.2490835344074215e-57
2.532308911350257e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799950462,0.099999999999636366,1.2927813344171493e-83,0.099999999999868278,2.0711788866473529e-73,4.3017740251414128e-53,1.0418311552232905e-20,4.5812464014728651e-48,7.9787832970451024e-75,7.8971483979694851e-31,8.7229282868527543e-93,4.6470042885945965e-41,4.3806713976463809e-73,1.5801924565005829e-74,1.009116344706202e-57,2.4107622158226131e-72,3.3357909647122861e-66,0.0,3.636458326192536e-13,1.3173226035196758e-13,9.7720427359956432e-19,9.6678596205331393e-19,6.5575911872512599e-33,3.1785952166096387e-22,3.1785952245113414e-22,9.4143539965794911e-65,1.0383867375289366e-59,2.2771320625191462e-34,1.8330434665059853e-43,7.3273503746871403e-48,1.7612429404156758e-43,1.3848042392178081e-66,3.7623295836958032e-84,1.9283585371845816e-104,8.6186070554998501e-87,2.2010172093419543e-85,2.5182998996120766e-86,1.045200268479141e-50,4.1993332726293512e-56
5.064634996135876e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799900924,0.099999999999272712,1.0342332503459898e-82,0.09999999999973655,3.3139159647451628e-72,3.4414462592015224e-52,4.1295396574472583e-20,3.6650261016979061e-47,2.5291600230933257e-73,3.1588754193249855e-30,5.5827397421955631e-91,1.8588111698361496e-40,1.4018267099684066e-71,2.5283308649423701e-73,1.5991629157406223e-56,7.6395267507499641e-71,2.6686485829734503e-65,0.0,7.2729412636717918e-13,2.6346541341667628e-13,1.9544151743276156e-18,1.9131197777988103e-18,5.2016745921695661e-32,6.3572119737620913e-22,6.3572120053690636e-22,1.5063093106283396e-63,1.6614328463480922e-58,9.1085745519206703e-34,1.4664434710065254e-42,5.8040194419196015e-47,7.045007525224399e-43,2.2157048940909516e-65,2.3846928707358015e-82,2.4683281730837544e-102,5.4643588638284853e-85,7.0433203812643622e-84,8.0586351840733189e-85,8.2790793112151271e-50,3.3594931904826188e-55
1.0129287165707115e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799801847,0.099999999998545419,8.2738987340577576e-82,0.09999999999947308,5.3022890399126551e-71,2.7531678229929323e-51,1.6223315089209025e-19,2.932032453155346e-46,7.9431826730767791e-72,1.2635533757179888e-29,3.5729727133360851e-89,7.4352635881220024e-40,4.4858623274668989e-70,4.0453476560449532e-72,2.5105338755620707e-55,2.3978960067632833e-69,2.1349251615114021e-64,0.0,1.4545906988054173e-12,5.2693171756643656e-13,3.9088369757625075e-18,3.7466038249157265e-18,4.0919853832423092e-31,1.2714445440571486e-21,1.2714445566999689e-21,2.4101050121479629e-62,2.6583037644487418e-57,3.643439065082769e-33,1.1731582511032289e-41,4.5529846456823221e-46,2.8180101212842197e-42,3.5451406133252145e-64,1.497244141630622e-80,3.1594772288989793e-100,3.4328251423099726e-83,2.2538728374907655e-82,2.5787752751900277e-83,6.494573452241958e-49,2.6876051719942796e-54
2.025859150484959e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799603695,0.099999999997090833,6.6191320796525352e-81,0.09999999999894614,8.4836813557634267e-70,2.2025385845835934e-50,6.2648658823859771e-19,2.3456305585236054e-45,2.4504413589572196e-70,5.0542198864823396e-29,2.2867065064865517e-87,2.9741092169594549e-39,1.4354772818425477e-68,6.4725706377504256e-71,3.8704447705270742e-54,7.3889123397778749e-68,1.7079426002744882e-63,0.0,2.909183783451445e-12,1.0538643179473288e-12,7.8176805785474465e-18,7.1911939903514012e-18,3.1678159929370241e-30,2.5428912184208216e-21,2.5428912689921677e-21,3.856176041671553e-61,4.2532948544118127e-56,1.4573774620381215e-32,9.3852798286922055e-41,3.5052561304851544e-45,1.1272054375271149e-41,5.6722297475406244e-63,9.2300203268776467e-79,4.0441378904965962e-98,2.1186403051615881e-81,7.2124095859643808e-81,8.2520997078505445e-82,5.0000774890700457e-48,2.1500883704323594e-53
4.0517200183134545e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799207387,0.099999999994181646,5.2953109004742447e-80,0.099999999997892261,1.3573904540369317e-68,1.7620325980295497e-49,2.3427874228248878e-18,1.8765062328551131e-44,7.3107524801446075e-69,2.0216892054175249e-28,1.4634906175278642e-85,1.1896444430871062e-38,4.5935207381520875e-67,1.0356123790360037e-69,5.7678833621887317e-53,2.1995665700731416e-66,1.3663549934595247e-62,0.0,5.8183697118217234e-12,2.1077294870346015e-12,1.5635367783777955e-17,1.3292580360974987e-17,2.3799875175748656e-29,5.0857844911553469e-21,5.0857846934408577e-21,6.169887860798213e-60,6.8052783938312362e-55,5.8295134172849988e-32,7.5082292671467304e-40,2.6055787415062778e-44,4.5088242623204698e-41,9.0755539368871035e-62,5.4984313651197995e-77,5.1764908855285957e-96,1.2648716750994578e-79,2.3079735455806593e-79,2.6406746623687008e-80,3.7167748849101947e-47,1.7200723654591679e-52
8.103441753970445e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798414776,0.099999999988363272,4.2362508147367747e-79,0.099999999995784516,2.1718256281280849e-67,1.4096267703855665e-48,8.2798316742158731e-18,1.5012056169145122e-43,2.0562442903201064e-67,8.0867591161343746e-28,9.3662989453285047e-84,4.7585792846416689e-38,1.469920016113762e-65,1.6569804310333165e-68,8.0965529900153291e-52,6.1612595729382775e-65,1.0930842397644974e-61,0.0,1.163674060487533e-11,4.2154596985111053e-12,3.1270742192881476e-17,2.299091051854169e-17,1.6963467898530977e-28,1.0171570732653136e-20,1.0171571541795409e-20,9.8718248168308736e-59,1.0888449329084999e-53,2.3318059984370506e-31,6.006585377382302e-39,1.8206583900215334e-43,1.8035299947176517e-40,1.4520819461226813e-60,3.0836332716228128e-75,6.6258788374090665e-94,7.122540228590722e-78,7.3855182174619604e-78,8.4501616869138794e-79,2.5971721960954268e-46,1.3760585215759873e-51
1.2155163489627436e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968797622163,0.099999999982544899,1.2576371372976722e-78,0.099999999993676772,8.2800851205068307e-67,4.1805383943608306e-48,1.6207317891927164e-17,4.4567046130551607e-43,9.1255152356278697e-67,1.7184364322742093e-27,5.3186943715548896e-83,1.0111981924693878e-37,6.858359970445947e-65,6.3172382138829285e-68,2.8800811569338763e-51,2.8035688832738203e-64,3.1255377823758428e-61,0.0,1.7455110534242151e-11,6.3231897832895777e-12,4.6906116600627518e-17,3.0698798700349815e-17,4.5509832914638247e-28,1.5257356670179685e-20,1.5257358389607132e-20,3.7318944900798651e-58,4.119321751535212e-53,4.9550880487747097e-31,1.7175081265656638e-38,5.0128406708436057e-43,3.8325011807614836e-40,5.4947611291121815e-60,1.6864948005283742e-74,4.3957274916705104e-93,3.8170693306401561e-77,3.4662890610901994e-77,3.9659646440663549e-78,7.1509233146700866e-46,4.0851742235820251e-51
1.6206885225284428e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879682955,0.099999999976726525,2.7403253411485326e-78,0.099999999991569027,2.2278177451163429e-66,9.10135848214544e-48,2.5716736658598155e-17,9.7109250989269034e-43,2.6576435792838841e-66,2.9314504643953292e-27,2.0465048744377611e-82,1.724985236296914e-37,2.0898409210508583e-64,1.6996995249371123e-67,7.0589224632791405e-51,8.7827585075136813e-64,6.5926642370121911e-61,0.0,2.3273479499922342e-11,8.4309197413700227e-12,6.2541491007016054e-17,3.6824754333303056e-17,9.0805380371727799e-28,2.0343142303735004e-20,2.0343145236876031e-20,9.7073465311092305e-58,1.0722571114076068e-52,8.4527974207114144e-31,3.6227221672721368e-38,1.0117660372742178e-42,6.5377957983948875e-40,1.4317078313777409e-59,6.0037761457675014e-74,1.8759944865090615e-92,1.2859290071461183e-76,1.0805466403289717e-76,1.2363106418685517e-77,1.4433243947604034e-45,8.9013801081238168e-51
2.431032869659841e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795244326,0.099999999965089792,7.9543197371549956e-78,0.099999999987353538,9.0107869637333867e-66,2.6377879900512554e-47,4.7495532002550129e-17,2.8187819475340342e-42,1.1165076222886342e-65,6.0691958972574036e-27,1.5622502730523081e-81,3.5713629907966859e-37,9.5448488178318683e-64,6.8747246250462224e-67,2.3081003269455162e-50,4.4312164563014788e-63,1.8006609363655637e-60,0.0,3.4910215169569706e-11,1.2646379360178432e-11,9.38122398166072e-17,4.631670779442586e-17,2.2720408842849261e-27,3.0514712857443847e-20,3.0514718930139831e-20,3.5580264045851384e-57,3.9350320674955276e-52,1.7500443328524054e-30,9.8947779481632024e-38,2.539299589639191e-42,1.353567414349856e-39,5.2705857527154649e-59,3.640978370183681e-73,1.6466807530231979e-91,6.6752270251515293e-76,5.3239717088706644e-76,6.0914390076264961e-77,3.6224922468329169e-45,2.583796133183927e-50
3.241377216791239e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793659103,0.099999999953453059,1.7395200885837887e-77,0.099999999983138049,2.4407739867228252e-65,5.7624334068999708e-47,7.2783576769130484e-17,6.1643579852757625e-42,3.1363234072274233e-65,1.0322112498634067e-26,5.9069869448463559e-81,6.0739531987589248e-37,2.8711299340397393e-63,1.8621737063392481e-66,5.4478902969056365e-50,1.3531540137781363e-62,3.7675846843594745e-60,0.0,4.6546947295398952e-11,1.6861838513073075e-11,1.2508298862120639e-16,5.2299411831441192e-17,4.4093811015503393e-27,4.0686282293342228e-20,4.0686292621407465e-20,9.2177653735925635e-57,1.0203832022682941e-51,2.9763669769982503e-30,2.0703185172644922e-37,4.9085008327360737e-42,2.3020633417819059e-39,1.3687499232528748e-58,1.2791766664068854e-72,7.0750328974553235e-91,2.161917924918721e-75,1.6705228934798326e-75,1.9113341925729879e-76,7.002475310849705e-45,5.6504707517318e-50
4.8620659110540354e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790488661,0.099999999930179606,5.7864681296626246e-77,0.099999999974707071,1.2240065352759869e-64,1.9145757465192823e-46,1.2890691597919492e-16,2.0505571561234711e-41,1.8235091490765822e-64,2.2489777269276378e-26,7.6566395720212248e-80,1.3233905936949388e-36,2.1457678154263811e-62,9.3384836575747215e-66,2.0885624154705686e-49,8.3439405196959836e-62,1.1896867298159775e-59,0.0,6.9820399910404083e-11,2.529275528896474e-11,1.8762448621401284e-16,5.8717570206288669e-17,1.1631077393871541e-26,6.1029417494640932e-20,6.1029439997388006e-20,4.5486903573410093e-56,5.0430100529728518e-51,6.4848962163506819e-30,6.5374271082714448e-37,1.2581337974592533e-41,5.0157248700954293e-39,6.7681479945938899e-58,1.2623085848516577e-71,1.5268067666720553e-89,1.9384243557363816e-74,1.2944109810748544e-74,1.4810045375390189e-75,1.7949597943980484e-44,1.8796141397740533e-49
6.294939626844475e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787685628,0.099999999909603232,1.2299875565891135e-76,0.099999999967253117,3.2449892103922246e-64,4.067836385943046e-46,1.8241146459791542e-16,4.3587199433201201e-41,5.1361742331451734e-64,3.7267166668876325e-26,3.0617807967461947e-79,2.1929528518735989e-36,6.8314637759686234e-62,2.4757447658432015e-65,4.7486064288490042e-49,2.3907746335186109e-61,2.4776165615331695e-59,0.0,9.0396774597808241e-11,3.2746645952293185e-11,2.4291830564705529e-16,6.0506841011862637e-17,2.1401329583752029e-26,7.901506600299417e-20,7.9015103291652691e-20,1.1961794480128189e-55,1.326904952452226e-50,1.0745935762718326e-29,1.3614710456625754e-36,2.2431584059444845e-41,8.311412170493636e-39,1.781288165021022e-57,4.3794235690374055e-71,7.0285813203031095e-89,6.5825212365596119e-74,4.1598638807757969e-74,4.7595216227402604e-75,3.2004330800431346e-44,3.9953591312749789e-49
7.727813342634915e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784882595,0.099999999889026872,2.2471016261991119e-76,0.099999999959799191,7.1237492177984713e-64,7.4297658162535266e-46,2.3729384717482439e-16,7.9630766263447085e-41,1.177066750357441e-63,5.583011816812163e-26,9.3263072341711672e-79,3.2852732371809916e-36,1.7645976985829502e-61,5.4350208114894757e-65,9.0544450283522445e-49,5.5150739297173143e-61,4.4738356185479543e-59,0.0,1.1097313725537307e-10,4.0200535034029925e-11,2.9821212506315199e-16,6.091827782053683e-17,3.4515340909265122e-26,9.7000710716825944e-20,9.7000766579141185e-20,2.6126017472959103e-55,2.8991087180604677e-50,1.6098536632657877e-29,2.4584105454302e-36,3.4875460950910648e-41,1.2451362683642214e-38,3.8925152865941934e-57,1.2008718618957008e-70,2.5052344188431139e-88,1.786430809601033e-73,1.0804696107067336e-73,1.2362226962325242e-74,4.9761183658274328e-44,7.2992423875792003e-49
9.160687058425355e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968782079568,0.099999999868450526,3.707449688751537e-76,0.09999999995234525,1.3712397320906559e-63,1.2256314992476136e-45,2.9263250642444104e-16,1.3138124726518909e-40,2.3305297369109116e-63,7.8182842127717781e-26,2.3958600296220267e-78,4.6005995488186021e-36,3.8798291460846852e-61,1.0461788873115793e-64,1.5376216746893765e-48,1.0942459133870201e-60,7.3280152533206393e-59,0.0,1.3154948786972305e-10,4.7654422532415879e-11,3.5350594446228415e-16,6.0873437942422052e-17,5.1039791167651711e-26,1.14986351631916e-19,1.1498642985984594e-19,5.0017301545412834e-55,5.5514494972422805e-50,2.2543912795544471e-29,4.0268070801954444e-36,4.995836263825182e-41,1.7436514808017044e-38,7.4550591245753338e-57,2.7482239836726093e-70,7.2142765878820696e-88,4.0686271848179805e-73,2.3866022595451333e-73,2.730638273473983e-74,7.1285464548673886e-44,1.2042878493286796e-48
1.0593560774215795e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968779276538,0.099999999847874194,5.6924735803339706e-76,0.09999999994489131,2.4065593629327093e-63,1.8816594460026612e-45,3.4805489009808012e-16,2.0172469679161992e-40,4.1722281049732277e-63,1.0432711069941299e-25,5.418712903537755e-78,6.1390361141474507e-36,7.6397813618553536e-61,1.8360694867374717e-64,2.4091860267026689e-48,1.9611215337385361e-60,1.1197651034233021e-58,0.0,1.5212582643523109e-10,5.5108308446710666e-11,4.0879976384444366e-16,6.0744873624455424e-17,7.1001700273717321e-26,1.3297198874648793e-19,1.3297209313376379e-19,8.7349652439426036e-55,9.6964437165735713e-50,3.0082575162187047e-29,6.1532060579795887e-36,6.7642103647066315e-41,2.3267263134524239e-38,1.3023560893820992e-56,5.572466961609642e-70,1.8013721570263691e-87,8.2284585932522027e-73,4.7187570872365125e-73,5.3989799463154104e-74,9.6523272701882405e-44,1.8490813943734571e-48
1.3459308205796677e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968773670484,0.099999999806721557,1.1662664766678802e-75,0.09999999992998343,6.2839092603906111e-63,3.854638552580072e-45,4.5877712188898538e-16,4.1329075828269263e-40,1.1240240545071284e-62,1.6799300108165761e-25,2.3756619090910142e-77,9.8854002711988765e-36,2.5259616209644005e-60,4.7942686527844355e-64,5.067395825285639e-48,5.2615563431384433e-60,2.2807733386918806e-58,0.0,1.9327846741110293e-10,7.0016075521890553e-11,5.1938740255783309e-16,6.061028049079855e-17,1.2126585452540378e-25,1.689432515713517e-19,1.6894341966123391e-19,2.270889071429361e-54,2.5213544209953509e-49,4.8440542188671044e-29,1.2533051256029486e-35,1.1075409590454072e-40,3.7466151536948137e-38,3.3869628041062191e-56,1.9225184969135894e-69,1.0180817903116706e-86,2.8408501383704542e-72,1.5692746762250733e-72,1.7954899034790792e-73,1.5805968766567894e-43,3.7883729277243057e-48
1.919080306895844e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968762458399,0.099999999724416408,3.4359164896996251e-75,0.099999999900167683,2.7231564372641738e-62,1.1354824877447272e-44,6.8003907936307003e-16,1.2175875028437705e-39,5.1002609000850713e-62,3.4083559492531523e-25,2.4077930198906048e-76,2.005617666178909e-35,1.6964074483470177e-59,2.077614060115342e-63,1.530139879579548e-47,2.3359649646889998e-59,6.684354277139056e-58,0.0,2.7558360473797201e-10,9.9831590658026746e-11,7.4056267978088704e-16,6.0523600090791752e-17,2.6313579972076625e-25,2.4088573160255549e-19,2.4088607263470941e-19,9.9436806318772455e-54,1.1042506396505429e-48,9.8279446201022737e-29,3.6731148797270664e-35,2.2768822643817367e-40,7.601378596139837e-38,1.4827242845322225e-55,1.3305801438012e-68,1.723794855297767e-85,2.0023732857641407e-71,1.0480571782884409e-71,1.1991367823832208e-72,3.2501248318612195e-43,1.1160852589832138e-47
3.065379279528196e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968740034292,0.099999999559806735,1.4475254794498338e-74,0.099999999840536299,1.9136157544713542e-61,4.7833779814180572e-44,1.1223937009319494e-15,5.1295956532405891e-39,3.7776145924072329e-61,8.6856655805223837e-25,5.1719655236338376e-75,5.1110082836093087e-35,2.2043694693712906e-58,1.4599791426782809e-62,6.5474211437197501e-47,1.6641060583018009e-58,2.8070522761176088e-57,0.0,4.4019330088540319e-10,1.5946254487235114e-10,1.1829132334120845e-15,6.0519531697236166e-17,7.1220631328108027e-25,3.847705091883397e-19,3.8477137825579784e-19,7.2123983282330264e-53,8.0103209387747594e-48,2.5044983817719828e-28,1.5425042015163491e-34,5.8453369609721509e-40,1.9370887543821323e-37,1.074268050206382e-54,1.713349016834439e-67,7.0627135283181751e-84,2.6805246293155789e-70,1.3233819925629133e-70,1.5141482958580155e-71,8.3478370838959299e-43,4.7019786870315367e-47
4.211678252160548e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968717610266,0.099999999395197797,3.7040518289432971e-74,0.099999999780905,6.5060689416118629e-61,1.2239874507110482e-43,1.5647215164390756e-15,1.3126030941984385e-38,1.2886570811305857e-60,1.6390252592206818e-24,2.827287292958051e-74,9.6447145486643438e-35,9.6167841564224774e-58,4.9637545104329482e-62,1.6833185112365485e-46,5.6776411951331654e-58,7.1761799122201886e-57,0.0,6.0480222569254612e-10,2.1909339767606346e-10,1.6252637859567356e-15,6.0542268062239143e-17,1.3817041640350959e-24,5.2865504347192251e-19,5.286566834424034e-19,2.4441829155705458e-52,2.7146647139971882e-47,4.7261032241114026e-28,3.943390589639446e-34,1.1056778737699988e-39,3.6553684292232914e-37,3.6408511778092621e-54,7.5040758126652107e-67,4.6788148081907458e-83,1.1776833588896319e-69,5.7720959586685708e-70,6.6041420366043842e-71,1.5797085350245481e-42,1.2031817083806133e-46
6.504276197425253e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968672762485,0.099999999065982267,1.3832564354519162e-73,0.099999999661642719,3.8376767876243278e-60,4.5708467453051438e-43,2.4494175510606952e-15,4.9018248229519899e-38,7.6990517549805017e-60,3.9081254049122722e-24,4.5398462148979592e-73,2.2997083638705457e-34,9.2883156085158068e-57,2.9279208310658391e-61,6.3035660998559624e-46,3.3557585937857698e-57,2.6781449901726921e-56,0.0,9.3401776129933778e-10,3.3835479905185369e-10,2.5099648877864111e-15,6.0547333266749459e-17,3.3819735092359657e-24,8.1642338213296273e-19,8.1642729251217412e-19,1.4545973510892661e-51,1.6156006934619928e-46,1.1269012019084779e-27,1.4716755398803845e-33,2.638058654498293e-39,8.7158961263783195e-37,2.1657841789876475e-53,7.2186034832292519e-66,1.264325571500164e-81,1.1444796453159321e-68,5.5351642799836342e-69,6.3330419237742488e-70,3.7724971445763372e-42,4.4932049110644383e-46
1.1089472087954663e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968583067969,0.09999999840756045,7.0461184516670432e-73,0.099999999423119365,3.4481324161783679e-59,2.3283113781330767e-42,4.2188188066677092e-15,2.4969069557090015e-37,7.0886698667565055e-59,1.1359043428372016e-23,1.364103694056548e-71,6.6841649996656643e-34,1.5932683040703007e-55,2.6307128134339556e-60,3.2109723506583626e-45,3.0135616453154927e-56,1.3637717659930658e-55,0.0,1.592439576601571e-09,5.7687638488246426e-10,4.2793670784073716e-15,6.0548261631646602e-17,1.0027607083187907e-23,1.3919571398438575e-18,1.391968505438022e-18,1.3409234234148247e-50,1.4893516590980171e-45,3.2753573041975935e-27,7.4941600281803123e-33,7.6588097660387488e-39,2.533268615853809e-36,1.9940541062022063e-52,1.2092948948608146e-64,7.3803435085459889e-80,1.9649110270751215e-67,9.2731305968654595e-68,1.060977187455678e-68,1.0973075229722641e-41,2.2887698922492128e-45
2.0259863869013483e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968403683123,0.099999997090753842,4.4165596506556786e-72,0.099999998946077528,4.0420504284127963e-58,1.4593994989086283e-41,7.7576240159003862e-15,1.5650606014277873e-36,8.5070253370171176e-58,3.7911641949782701e-23,5.9197985178128116e-70,2.2309010281142616e-33,3.7523462541871855e-54,3.0838156478077058e-59,2.0067801916474307e-44,3.5210133941800575e-55,8.5470744259491498e-55,0.0,2.9092461845241035e-09,1.0539146889054044e-09,7.8181714074967088e-15,6.0547357613068999e-17,3.389917325692623e-23,2.5430129769299617e-18,2.5430509104354973e-18,1.6171286657401791e-49,1.7961147813801571e-44,1.0931723622942997e-26,4.6968374504232652e-32,2.546931155541251e-38,8.4548079964491849e-36,2.4006865609966047e-51,2.7634749713172628e-63,6.3603198132313067e-78,4.6139728574206691e-66,2.1257007287225153e-66,2.4320777684750565e-67,3.6632065017718125e-41,1.4346092052717538e-44
