Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50)
7.300070047499882e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11284308423333381,0.026604316340433993,0.012627814104282665,0.0,0.10009686325906299,0.038969057930780274,1.0861255755646564e-10,3.724528125694031e-16,4.3031269404976245e-20,4.0711494362268451e-11,4.877585567268888e-28,5.7936471589880755e-13,4.3803144115356291e-22,3.8058861694664292e-10,9.1128473332510445e-24,3.655331817624293e-27,3.4779961420631205e-10,3.2359018519867383e-23,0.00057498258313398937,1.8739177361832297e-07,8.9550785417741949e-11,0.00084061170375103445,4.355796935092541e-11,0.00067798074048936851,0.0030648646873231307,3.540686453556833e-09,0.005569461777313091,0.00024671862348912658,0.069077852194725523,2.7908717551933956e-09
7.316715202839229e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11278830473555224,0.026551643144703607,0.012554315730032609,0.0,0.10018838936978096,0.038983337006040772,1.0874908448730059e-10,3.7254406324024542e-16,4.3174465223334973e-20,4.0529071404160345e-11,4.8902257012714967e-28,5.7944981100278614e-13,4.3878308118715401e-22,3.8071253932380778e-10,9.1258274860298534e-24,3.6629520874764942e-27,3.4674712206352607e-10,3.2514487558831108e-23,0.00057356546245646966,1.8669297590082616e-07,8.9344586130745805e-11,0.00084036115216468881,4.3584534401438493e-11,0.0006782670665927235,0.0030655843086555105,3.5275542246519679e-09,0.0055718487587434473,0.00024668920770425876,0.069130936561130965,2.7935400978256299e-09
7.333360358178576e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11273369367886565,0.026499124034541046,0.012481098768185312,0.0,0.10027955484946008,0.038997670576391738,1.0888528874728037e-10,3.7263443813995537e-16,4.3317752285072636e-20,4.0347180973154198e-11,4.902830684127971e-28,5.7953533181707987e-13,4.3953178887533024e-22,3.8083567848145381e-10,9.1387905210321721e-24,3.6705619088724249e-27,3.4569508497852311e-10,3.2670222541138513e-23,0.00057215363017538512,1.8599556880043458e-07,8.9139211118218358e-11,0.00084011228239448254,4.3611468826332997e-11,0.00067855856441689571,0.00306632491527087,3.5144476071834838e-09,0.0055742190759602217,0.00024666041737287839,0.069183835396572482,2.7962036750777495e-09
7.350005513517923e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11267925031730006,0.026446758332740308,0.012408162347839239,0.0,0.10037036070836533,0.039012058966227746,1.0902117102208091e-10,3.7272394377629821e-16,4.3461130553545789e-20,4.0165821158707499e-11,4.9154004040275244e-28,5.7962128039679494e-13,4.4027756303917196e-22,3.8095803879704163e-10,9.1517365414045017e-24,3.6781613059371091e-27,3.4464350035244976e-10,3.282622242645576e-23,0.00057074705796819505,1.852995452843476e-07,8.893465635563304e-11,0.00083986509181646553,4.3638773822775436e-11,0.0006788552465828272,0.0030670865396070835,3.5013664718428489e-09,0.0055765728000389762,0.00024663225281853124,0.069236549361519781,2.7988625240733554e-09
7.364986153323336e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11263039405841578,0.026399759808879,0.012342758717413678,0.0,0.10045177933581231,0.039025055654035488,1.091431903348279e-10,3.7280376097223929e-16,4.3590248948654803e-20,4.000304943236412e-11,4.9266829107862222e-28,5.7969900154092679e-13,4.4094625067330072e-22,3.8106750076448129e-10,9.1633734969725874e-24,3.6849918704693137e-27,3.4369745891156149e-10,3.296684795514739e-23,0.00056948561709775701,1.846743012949822e-07,8.87512550816804e-11,0.00083964405383960764,4.3663666157009689e-11,0.0006791267037087736,0.0030677899990505645,3.4896151307962563e-09,0.0055786770229008962,0.00024660744002046763,0.069283834407382949,2.8012514759695649e-09
7.376963889093562e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1125914280772063,0.026362270923098251,0.012290627949834558,0.0,0.1005166689249512,0.039035479414621911,1.0924056369232246e-10,3.7286707899691397e-16,4.3693538374436413e-20,3.9873212847045174e-11,4.935683146458634e-28,5.797613947446398e-13,4.4147918766544418e-22,3.8115457162393588e-10,9.1726679925820127e-24,3.6904471839096965e-27,3.4294131458046322e-10,3.3079438019364257e-23,0.00056848007008452597,1.8417518769251856e-07,8.8605090729790475e-11,0.00083946829913514646,4.3683786006783313e-11,0.00067934678144287292,0.0030683647318026793,3.4802340850389205e-09,0.0055803498556073715,0.00024658796599643246,0.069321534027854806,2.8031588410258895e-09
7.388941624863788e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11255254793024706,0.026324860565692554,0.012238641283370518,0.0,0.1005813736534014,0.039045931996078698,1.0933777123955962e-10,3.7292995562634189e-16,4.3796874984677531e-20,3.9743648456590789e-11,4.9446649740940736e-28,5.7982401219210912e-13,4.4201060411178491e-22,3.8124124505199645e-10,9.1819538161577849e-24,3.6958971323235499e-27,3.421854010692205e-10,3.319216384189669e-23,0.00056747720887783467,1.8367678110541075e-07,8.8459345730660074e-11,0.00083929341038780757,4.3704099395661227e-11,0.0006795695612236474,0.0030689503935775065,3.4708660610063209e-09,0.0055820141913039715,0.00024656881642964981,0.06935913880307773,2.8050638074040922e-09
7.400919360634014e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11251375334554178,0.026287528489615675,0.012186798401015745,0.0,0.1006458938899579,0.039056413516398041,1.0943481322569173e-10,3.7299239322920146e-16,4.3900258768924786e-20,3.9614355562788001e-11,4.95362835377252e-28,5.7988685462432218e-13,4.4254049961177743e-22,3.8132752264061248e-10,9.1912310053176113e-24,3.7013417247594661e-27,3.4142971743985349e-10,3.3305025034584406e-23,0.00056647702318117282,1.8317907897164456e-07,8.8314018624417987e-11,0.00083911938662384062,4.3724606784753564e-11,0.00067979504796876207,0.0030695469973959569,3.4615110115880049e-09,0.0055836700558058372,0.0002465499914313683,0.069396648972455913,2.8069663885774674e-09
7.41289709640424e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11247504405230745,0.026250274448897659,0.012135098987295883,0.0,0.10071023000185557,0.039066924092990354,1.0953168989856874e-10,3.7305439416272317e-16,4.4003689717375034e-20,3.9485333470229526e-11,4.9625732459309867e-28,5.7994992277726656e-13,4.4306887377273327e-22,3.8141340597378095e-10,9.2004995975113122e-24,3.7067809702777036e-27,3.4067426276055955e-10,3.3418021209166334e-23,0.00056547950275017854,1.8268207875246983e-07,8.8169107959270408e-11,0.00083894622687024625,4.374530863831415e-11,0.00068002324664067401,0.0030701545564728022,3.4521688901077311e-09,0.0055853174747921936,0.00024653149111099093,0.069434064774026444,2.8088665979452463e-09
7.424874832174466e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11243641978096755,0.026213098198638742,0.012083542728261147,0.0,0.10077438235477643,0.039077463842689016,1.0962840150474062e-10,3.731159607727484e-16,4.410716782087144e-20,3.9356581486298556e-11,4.9714996113623991e-28,5.8001321738196212e-13,4.435957262097703e-22,3.8149889662759543e-10,9.2097596300211487e-24,3.7122148779499987e-27,3.3991903610576537e-10,3.3531151977282691e-23,0.00056448463739230915,1.8218577791907493e-07,8.8024612291452045e-11,0.0008387739301547062,4.3766205423746231e-11,0.00068025416224671024,0.0030707730842169595,3.4428396500702082e-09,0.0055869564738071495,0.0002465133155761007,0.069471386444465336,2.8107644488324797e-09
7.43565479436767e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11240173040864283,0.026179705882696316,0.012037264234129163,0.0,0.10083196265947054,0.039086974656524803,1.0971530102099059e-10,3.7317100130488897e-16,4.4200338424532274e-20,3.924093507343488e-11,4.9795174677803066e-28,5.800703767426374e-13,4.4406859201729752e-22,3.8157550377149164e-10,9.2180863714292447e-24,3.7171008385036739e-27,3.3923952631750775e-10,3.3633084425001926e-23,0.00056359152027511043,1.8173970305550236e-07,8.789491982630023e-11,0.00083861960020555385,4.3785179586289631e-11,0.00068046431344593759,0.0030713391486359765,3.4344543092672229e-09,0.0055884243948489971,0.00024649723537375817,0.069504895660263508,2.8124705090854525e-09
7.446434756560874e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11236710949183103,0.026146376202482544,0.011991101215485885,0.0,0.1008893946787532,0.039096509279115267,1.0980206720977362e-10,3.7322569362014836e-16,4.4293547211110885e-20,3.9125506388795905e-11,4.9875202579960658e-28,5.8012772064333046e-13,4.4454022465328959e-22,3.8165179525332252e-10,9.2264062364997798e-24,3.7219824893884613e-27,3.3856019981877918e-10,3.3735125295584848e-23,0.00056270053819485767,1.8129419082904669e-07,8.776556130472623e-11,0.00083846596782306392,4.3804312370099768e-11,0.00068067667316857932,0.0030719141187424276,3.4260793313616931e-09,0.0055898855347288612,0.00024648141840925679,0.069538328991086848,2.8141746793158288e-09
7.456136722534758e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11233600903577212,0.026116432898085493,0.011949653043663851,0.0,0.10094095692978859,0.039105110865357486,1.0988004293103956e-10,3.732746203726505e-16,4.4377467760997571e-20,3.9021806317665124e-11,4.9947098645671343e-28,5.8017948836776281e-13,4.449636394452552e-22,3.8172018863222229e-10,9.233888257973311e-24,3.7263722959026989e-27,3.379489621357707e-10,3.3827054546502126e-23,0.00056190047372525146,1.8089370937639199e-07,8.7649423300710111e-11,0.00083832829451400482,4.3821667783789732e-11,0.00068086968830064062,0.0030724392146110747,3.4185506838776925e-09,0.0055911947778904108,0.00024646740827135693,0.06956835424747676,2.8157068244585419e-09
7.465838688508642e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11230496373057461,0.02608654005772099,0.011908298060258031,0.0,0.10099239947430851,0.039113731865702044,1.0995791092895501e-10,3.7332326766031638e-16,4.446141923109876e-20,3.8918281839428065e-11,5.0018872248148523e-28,5.8023140637191538e-13,4.4538605496451075e-22,3.817883280646985e-10,9.2413647508331485e-24,3.7307586218033519e-27,3.3733787190228599e-10,3.3919071183881685e-23,0.00056110212738651275,1.8049368086584383e-07,8.7533554200099621e-11,0.0008381911851464127,4.3839152216795911e-11,0.00068106449811973968,0.0030729715398384169,3.4110303789678101e-09,0.005592498556483339,0.00024645361147036289,0.069598318297658848,2.8172374533682336e-09
7.475540654482525e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11227397343582422,0.026056697553768157,0.011867036102035048,0.0,0.10104372250297214,0.039122372340883636,1.1003567133144613e-10,3.7337163670288361e-16,4.4545401618073239e-20,3.8814932592638561e-11,5.0090523187496024e-28,5.8028347503258045e-13,4.4580747102491117e-22,3.8185621436970549e-10,9.2488357344923669e-24,3.7351414719378197e-27,3.3672692864187046e-10,3.4011175001109193e-23,0.00056030549388411165,1.8009410398830356e-07,8.7417953254594413e-11,0.00083805463920578419,4.3856765925241075e-11,0.00068126110539598085,0.0030735111020170893,3.4035183925651292e-09,0.0055937968837638146,0.00024644002805923886,0.069628221264185747,2.8187665729524872e-09
7.48524262045641e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11224303801161044,0.026026905259053035,0.011825867006401787,0.0,0.10109492620578674,0.03913103235139901,1.1011332426588598e-10,3.7341972871532307e-16,4.4629414918849096e-20,3.8711758217031599e-11,5.0162051265323688e-28,5.8033569472449476e-13,4.4622788744355386e-22,3.819238483629071e-10,9.2563012282925606e-24,3.7395208511580112e-27,3.361161318808667e-10,3.4103365791532432e-23,0.00055951056794507795,1.7969497743377928e-07,8.7302619719245903e-11,0.00083791865617795322,4.3874509166647094e-11,0.0006814595129191499,0.0030740579088237283,3.3960147005824497e-09,0.0055950897729316589,0.00024642665809022213,0.069658063269037965,2.8202941900878055e-09
7.494944586430293e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11221215731852408,0.025997163046846634,0.011784790611403117,0.0,0.10114601077210993,0.039139711957508337,1.1019086985909539e-10,3.7346754490786004e-16,4.4713459130622274e-20,3.8608758353519232e-11,5.0233456284743672e-28,5.8038806582034903e-13,4.4664730404076386e-22,3.8199123085669286e-10,9.2637612515039361e-24,3.7438967643202888e-27,3.355054811483313e-10,3.4195643348461856e-23,0.00055871734431788846,1.7929629989663728e-07,8.7187552852444331e-11,0.00083778323554923066,4.3892382199953751e-11,0.00068165972349886665,0.0030746119680190027,3.3885192790118524e-09,0.0055963772371306307,0.00024641350161482998,0.06968784443362569,2.8218203116201156e-09
7.504646552404177e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11218133121765486,0.025967470790862895,0.011743806755719456,0.0,0.10119697639065217,0.039148411219236803,1.1026830823734389e-10,3.7351508648599341e-16,4.4797534250855281e-20,3.8505932644187202e-11,5.0304738050366551e-28,5.8044058869079761e-13,4.4706572064007491e-22,3.820583626601944e-10,9.2712158233254137e-24,3.7482692162853996e-27,3.3489497597618423e-10,3.4288007465171354e-23,0.00055792581777236081,1.7889807008717288e-07,8.7072751915902332e-11,0.00083764837680633166,4.3910385285513838e-11,0.00068186173996455683,0.0030751732874477002,3.3810321041449409e-09,0.0055976592894486799,0.00024640055868386824,0.069717564878790994,2.8233449443644663e-09
7.514348518378061e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11215055957058949,0.025937828365256706,0.011702915278664421,0.0,0.10124782324947937,0.039157130196376011,1.1034563952635083e-10,3.7356235465051551e-16,4.4881640277275912e-20,3.8403280732292344e-11,5.0375896368297405e-28,5.8049326370447256e-13,4.4748313706821371e-22,3.8212524457930123e-10,9.2786649628847137e-24,3.752638211918424e-27,3.3428461589925409e-10,3.4380457934898818e-23,0.00055713598309954518,1.7850028671338631e-07,8.6958216174638307e-11,0.00083751407943630099,4.3928518685094036e-11,0.00068206556516546232,0.0030757418750388199,3.3735531522265903e-09,0.0055989359429182185,0.00024638782934743977,0.069747224724809681,2.8248680951050196e-09
7.523080287754556e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11212291153223276,0.025911192683526738,0.01166619180074365,0.0,0.10129348403778612,0.039164994181708254,1.1041514622861982e-10,3.7360466321862595e-16,4.4957362124179605e-20,3.8311042314489424e-11,5.0439833147605764e-28,5.805408016022927e-13,4.4785795656653653e-22,3.8218522531880769e-10,9.2853645596556703e-24,3.7565673568486401e-27,3.337354155041254e-10,3.4463737018566589e-23,0.00055642657415700823,1.7814266231071638e-07,8.6855360144655957e-11,0.0008373936913535448,4.3944950380714976e-11,0.00068225055668592936,0.0030762598247709243,3.3668291064668337e-09,0.0056000803257520602,0.00024637655560882872,0.069773866872909207,2.8262376692411169e-09
7.53181205713105e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11209530738953456,0.025884597171699664,0.011629542903614393,0.0,0.10133904891873315,0.03917287422802862,1.1048456638086669e-10,3.7364675215934532e-16,4.5033109002183131e-20,3.8218944126173157e-11,5.0503669639184484e-28,5.805884632989999e-13,4.4823196566657917e-22,3.8224500488507099e-10,9.2920597855741156e-24,3.7604937096466555e-27,3.3318633192621739e-10,3.4547085729894178e-23,0.00055571852766159635,1.7778539754566134e-07,8.6752717799010378e-11,0.0008372737571944646,4.3961488036741426e-11,0.00068243701771131303,0.0030767836741044138,3.3601116849774848e-09,0.0056012203554530061,0.0002463654549573588,0.069800460119553445,2.8276060533277765e-09
7.540543826507545e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11206774704261484,0.025858041738942697,0.011592968471442892,0.0,0.1013845180280904,0.039180770378445945,1.1055390007360095e-10,3.7368862233835162e-16,4.5108880910175958e-20,3.8126985909697934e-11,5.0567405704774205e-28,5.8063624905917363e-13,4.4860516424859374e-22,3.8230458385891258e-10,9.2987506544366109e-24,3.7644172738678707e-27,3.3263736483224022e-10,3.4630503918079954e-23,0.00055501183985967248,1.7742849149247451e-07,8.6650288608711425e-11,0.0008371542765859448,4.3978131846974088e-11,0.00068262495036019869,0.0030773134289948903,3.3534008707408453e-09,0.0056023560414073231,0.00024635452742812516,0.069827004551254609,2.8289732522470996e-09
7.54840241894639e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11204298009348487,0.025834176042222271,0.011560115054621021,0.0,0.10142535845368045,0.039187890718333139,1.1061622654869547e-10,3.7372611917122606e-16,4.5177097027230188e-20,3.804434297846386e-11,5.0624682186095545e-28,5.8067936253521752e-13,4.4894034988217585e-22,3.8235803390721603e-10,9.3047687224953822e-24,3.7679461003745107e-27,3.3214339376750929e-10,3.4705639565505665e-23,0.00055437697942950634,1.7710758197158892e-07,8.6558284149774273e-11,0.00083704713151596711,4.3993202198982854e-11,0.00068279534974400701,0.0030777952626144219,3.3473667729373366e-09,0.0056033744525917674,0.00024634484069997493,0.06985085287421619,2.8302027219759485e-09
7.556261011385236e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11201824846592967,0.02581034267038726,0.01152732177705507,0.0,0.10146612151230834,0.039195024168551688,1.1067848313008321e-10,3.7376344013265584e-16,4.5245333417245173e-20,3.796181302959323e-11,5.0681877111737763e-28,5.8072257690697326e-13,4.4927487881641358e-22,3.8241132236491647e-10,9.3107832824685912e-24,3.7714726736116611e-27,3.3164951654600945e-10,3.4780831257054286e-23,0.00055374321379449848,1.7678696158089112e-07,8.6466451537282797e-11,0.00083694035324856917,4.4008358836287781e-11,0.00068296694443278254,0.0030782818890236741,3.3413380007803611e-09,0.0056043893597076243,0.00024633529425386626,0.069874661789403339,2.831431239189627e-09
7.564119603824082e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11199355208779983,0.025786541557809298,0.011494588555151073,0.0,0.10150680730208653,0.039202170760218695,1.1074066988300108e-10,3.7380058584742784e-16,4.5313590079764773e-20,3.787939587684059e-11,5.0738990382923065e-28,5.8076589236463657e-13,4.4960875096825937e-22,3.8246444965111343e-10,9.3167943443174241e-24,3.7749969961767411e-27,3.3115573292861954e-10,3.4856078882746543e-23,0.00055311054024652243,1.7646662965287377e-07,8.6374790390018574e-11,0.0008368339415123473,4.4023601902146704e-11,0.00068313973599842652,0.0030787733126796226,3.3353145419995161e-09,0.0056054007695234198,0.00024632588811447268,0.069898431359123617,2.8326588074059875e-09
