Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
1.2084369716023876e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44799827227016187,0.11443206969051962,0.022736410510645465,0.0,1.749078572745222e-15,4.8878112931388899e-06,4.606683393870884e-08,4.2961526018832164e-09,3.3622690749199381e-21,0.00010964644815471146,3.5846409916789012e-18,9.0926983819509125e-05,1.3778794887277869e-13,6.2887274391088582e-18,6.4500892740132356e-16,4.7935107388770948e-18,6.2705141221576566e-14,1.1797096736415629e-12,0.004127815633969952,0.00017026705498750499,1.0468569908515666e-05,2.9881443309194401e-12,8.0319743295276534e-09,6.1989475031446954e-10,7.4305574590942601e-08,1.8292598771552043e-12,5.043211755126605e-12,1.1874112547834466e-08,3.590415433626984e-07,9.2594041958308667e-15,9.570955759002347e-12,1.4417416177226308e-13,1.2160868505494001e-14,3.3677155018928408e-19,1.2636351087079709e-17
1.2199552616811465e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44796992375140865,0.1144044255724088,0.022735607265474658,0.0,1.8246501872613721e-15,4.9816780305363593e-06,4.7652539855185446e-08,4.4204831224967395e-09,3.5476140970670915e-21,0.00011071283617950624,3.7622849143996986e-18,9.1665162040913793e-05,1.4190469695356319e-13,6.5912935121839696e-18,6.7368684151180616e-16,5.0045743524337721e-18,6.4494019251436565e-14,1.2263501814415816e-12,0.0041543858122977916,0.00017187194752062835,1.0634701651470251e-05,3.0641918185448149e-12,8.1013683275103257e-09,6.2590447665497019e-10,7.5910810094224537e-08,1.9019414176695451e-12,5.1393936608178301e-12,1.2240517597608785e-08,3.6431618389082687e-07,9.4914473571192588e-15,9.8671763060150561e-12,1.4912964806848997e-13,1.2754937937976296e-14,3.5006396096026784e-19,1.3198481012246167e-17
1.2314735517599053e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44794176004903269,0.11437696622427898,0.022734804149997383,0.0,1.9027859788411438e-15,5.0765424796514692e-06,4.9276499793708187e-08,4.5471942878927179e-09,3.7411950131895015e-21,0.00011177959619993907,3.9469370649554007e-18,9.2401276597063204e-05,1.4610419088267777e-13,6.9054021228127539e-18,7.0332706247168736e-16,5.2227880354060312e-18,6.6316925485433352e-14,1.2743712597623592e-12,0.0041807707821206706,0.00017347654240804376,1.0801480892493677e-05,3.141320615275891e-12,8.1707805606362733e-09,6.3191588465343386e-10,7.7534821874217012e-08,1.9767849938036054e-12,5.237830308873861e-12,1.2613822382520976e-08,3.6960739594266976e-07,9.7268457632870444e-15,1.016948516516431e-11,1.5420438615144319e-13,1.3371913769869942e-14,3.6374890430397548e-19,1.3779817345670472e-17
1.2429918418386642e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44791377989440023,0.11434969035942852,0.022734001163535193,0.0,1.9835487665864063e-15,5.1724096800394397e-06,5.0939218335800647e-08,4.6763088151032054e-09,3.9432890580168836e-21,0.00011284672743512555,4.1388045738754001e-18,9.3135335769085409e-05,1.5038730615809497e-13,7.2313821643405723e-18,7.3395094372944027e-16,5.4483204042655166e-18,6.8174209988796447e-14,1.3238003680676359e-12,0.0042069718308643447,0.00017508084050209968,1.0968888400115354e-05,3.2195301882101477e-12,8.2402110403121251e-09,6.3792896975421522e-10,7.9177690561475598e-08,2.0538338188635919e-12,5.3385673333623893e-12,1.2994045904667709e-08,3.7491466692561156e-07,9.9656054070332676e-15,1.0477944834404702e-11,1.5939994054104758e-13,1.401244695681181e-14,3.778341593396606e-19,1.4380813331194424e-17
1.254510131917423e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4478859820278514,0.11432259670012337,0.022733198305414374,0.0,2.0670022314310527e-15,5.2692847028138067e-06,5.2641199657797821e-08,4.8078494233604398e-09,4.1541797053213316e-21,0.00011391422910529927,4.3380986870732407e-18,9.3867347773815999e-05,1.5475491949044116e-13,7.569568878818719e-18,7.6558003582919418e-16,5.6813422039955877e-18,7.0066224200544241e-14,1.374665252118253e-12,0.0042329902369858778,0.00017668484264604539,1.1136904944855506e-05,3.2988197957490059e-12,8.3096597775569641e-09,6.4394372740811508e-10,8.0839498040292424e-08,2.1331315588801739e-12,5.4416502261774606e-12,1.3381205069739313e-08,3.8023748677390495e-07,1.0207731875507538e-14,1.0792617815133964e-11,1.6471787434462732e-13,1.4677200417591878e-14,3.9232758577132578e-19,1.5001927689635082e-17
1.2660284219961819e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44785836519863287,0.11429568397753422,0.022732395574965928,0.0,2.1532109121320985e-15,5.3671726479183239e-06,5.4382947458067481e-08,4.9418388340347595e-09,4.3741567304273801e-21,0.0001149821004317766,4.5450348085540601e-18,9.4597320764131445e-05,1.5920790879314853e-13,7.9203039268711309e-18,7.9823608365305624e-16,5.9220263047106882e-18,7.1993320936551128e-14,1.4269939443314941e-12,0.0042588272700364097,0.00017828854967417363,1.1305511304389881e-05,3.3791884892495021e-12,8.3791267830035519e-09,6.4996015307217707e-10,8.2520327408853005e-08,2.2147223331799174e-12,5.5471243045740062e-12,1.3775314683112693e-08,3.8557534802378072e-07,1.0453230354064817e-14,1.1113566612133694e-11,1.7015974903264853e-13,1.5366849133209284e-14,4.0723712398708302e-19,1.5643624596084118e-17
1.2775467120749407e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44783092816482906,0.11426895093167434,0.022731592971525556,0.0,2.2422402009049456e-15,5.4660786413901027e-06,5.6164964885137421e-08,5.078299770572544e-09,4.603516272085802e-21,0.00011605034063692213,4.759832543161809e-18,9.532526282928721e-05,1.6374715317264347e-13,8.2839354578819181e-18,8.3194102362613994e-16,6.170547697978817e-18,7.3955854391673942e-14,1.4808147641372499e-12,0.0042844841907234855,0.00017989196241196108,1.1474688268729152e-05,3.4606351147129195e-12,8.4486120668994088e-09,6.5597824220949967e-10,8.4220262938410987e-08,2.298650714951698e-12,5.6550346786943052e-12,1.417638744679929e-08,3.9092774588681802e-07,1.0702105630086763e-14,1.1440853733508636e-11,1.7572712421732296e-13,1.608208024564797e-14,4.225707951576605e-19,1.6306373656504865e-17
1.2890650021536996e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44780366969329577,0.1142423963113377,0.022730790494433595,0.0,2.3341563387056188e-15,5.5660078326159863e-06,5.7987754466737545e-08,5.2172549584341948e-09,4.8425608937006522e-21,0.00011711894894411429,4.9827157393653947e-18,9.6051181995259892e-05,1.6837353291857033e-13,8.6608181805003205e-18,8.6671698088582173e-16,6.4270834928513909e-18,7.5954180140938709e-14,1.5361563183310291e-12,0.0043099622509729452,0.00018149508167620849,1.1644416645408549e-05,3.5431583145614478e-12,8.5181156391077173e-09,6.6199799028905023e-10,8.5939390031534902e-08,2.3849617318080948e-12,5.7654262187557374e-12,1.4584433957643925e-08,3.9629417832117014e-07,1.0954362096861199e-14,1.1774541690624326e-11,1.8142155743408238e-13,1.6823593156371651e-14,4.3833670133410493e-19,1.6990649883896724e-17
1.3005832922324584e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44777658855959307,0.11421601887403737,0.022729988143035,0.0,2.4290264101648e-15,5.6669653915842381e-06,5.9851818039761024e-08,5.358727125032177e-09,5.0915996438998974e-21,0.00011818792457771165,5.2139125320828664e-18,9.6775086225094306e-05,1.7308792949405082e-13,9.0513134334594664e-18,9.0258626641674313e-16,6.6918129116051657e-18,7.7988655139790557e-14,1.5930475014238187e-12,0.004335262693990382,0.00018309790827517833,1.1814677264682474e-05,3.6267565295635928e-12,8.5876375091080931e-09,6.6801939278546703e-10,8.7677795179480336e-08,2.4737008663418128e-12,5.8783435227819897e-12,1.4999462707685399e-08,4.0167414609973329e-07,1.1210003757475941e-14,1.2114692998043279e-11,1.8724460392595216e-13,1.759209962453841e-14,4.5454302554482091e-19,1.7696933672834369e-17
1.3121015823112173e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44774968354791866,0.11418981738594489,0.022729185916679304,0.0,2.5269183381778212e-15,5.7689565061335734e-06,6.1757656681149511e-08,5.5027389996690625e-09,5.3509481164400926e-21,0.00011925726676301947,5.4536553855428453e-18,9.7496983419254575e-05,1.7789122552597692e-13,9.455789256704909e-18,9.3957137415295582e-16,6.9649172852006409e-18,8.0059637723408949e-14,1.6515174959888237e-12,0.0043603867543221472,0.00018470044300873152,1.1985450984721459e-05,3.7114280007822105e-12,8.6571776859971753e-09,6.7404244517887751e-10,8.9435565918740696e-08,2.5649140566771361e-12,5.9938308844973168e-12,1.5421480085277825e-08,4.0706715287665162e-07,1.1469034228776129e-14,1.2461370173459583e-11,1.9319781643084199e-13,1.8388323864934644e-14,4.7119803189175211e-19,1.8425710773257295e-17
1.3236198723899762e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44772295345104279,0.11416379062182931,0.022728383814720587,0.0,2.6279008781540211e-15,5.8719863792015207e-06,6.3705770639711007e-08,5.649313313475623e-09,5.6209285094356262e-21,0.00012032697472625678,5.7021811361823288e-18,9.8216881415979953e-05,1.8278430479533834e-13,9.8746204628289033e-18,9.7769497804853661e-16,7.2465800484611908e-18,8.2167487605091929e-14,1.7115957730050834e-12,0.0043853356579159454,0.00018630268666846252,1.2156718696806876e-05,3.7971707715906888e-12,8.7267361784890454e-09,6.8006714295472264e-10,9.1212790786825664e-08,2.6586476970164351e-12,6.1119322604502891e-12,1.5850490377289208e-08,4.1247270525183979e-07,1.1731456745421605e-14,1.2814635737631939e-11,1.9928274497175412e-13,1.9213002645628349e-14,4.8831006564573119e-19,1.9177472264161176e-17
1.335138162468735e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44769639707024161,0.11413793736499746,0.022727581836517456,0.0,2.7320436119311763e-15,5.9760602260741643e-06,6.5696659268872917e-08,5.7984727993489462e-09,5.9018696839032658e-21,0.00012139704769452379,5.9597310355801362e-18,9.8934787991645037e-05,1.8776805222758177e-13,1.0308188708806425e-17,1.0169799291179954e-15,7.5369867349770369e-18,8.4312565873712471e-14,1.7733120921979733e-12,0.0044101106221809908,0.000187904640037833,1.2328461330518188e-05,3.8839826898635774e-12,8.7963129949155047e-09,6.8609348160356577e-10,9.3009559277317725e-08,2.754948638181746e-12,6.2326912383253668e-12,1.6286495773620668e-08,4.178903128322714e-07,1.1997274163883352e-14,1.3174552214315167e-11,2.055009366499326e-13,2.0066885385341326e-14,5.0588755334120967e-19,1.9952714525567204e-17
1.3466564525474939e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44767001321523275,0.11411225640723391,0.022726779981432983,0.0,2.8394169413603118e-15,6.0811832716392188e-06,6.7730820960373243e-08,5.9502401918905661e-09,6.1941072216131446e-21,0.00012246748489576969,6.2265507934251337e-18,9.9650710861124315e-05,1.9284335388300294e-13,1.0756882568028477e-17,1.0574492524478399e-15,7.8363249717383884e-18,8.6495234990251248e-14,1.836696502376618e-12,0.00443471285604774,0.00018950630389230388,1.2500659858910219e-05,3.9718614101766605e-12,8.865908143226234e-09,6.9212145662091382e-10,9.4825961794254572e-08,2.8538641881514343e-12,6.3561510057760478e-12,1.6729496372396407e-08,4.2331948829168549e-07,1.2266488966485846e-14,1.3541182130190152e-11,2.1185393544097224e-13,2.0950734250540241e-14,5.2393900287012999e-19,2.0751939209598558e-17
1.3581747426262527e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44764380070411092,0.11408674654874189,0.0227259782488347,0.0,2.9500920815646671e-15,6.1873607476444755e-06,6.9808753078898172e-08,6.1046382273446343e-09,6.497983482237726e-21,0.00012353828555876118,6.5028906205184639e-18,0.00010036465767816136,1.980110969471698e-13,1.1221097602627539e-17,1.0991261441806329e-15,8.1447844735020057e-18,8.8715858783411164e-14,1.9017793417682072e-12,0.0044591435600271952,0.00019110767899946623,1.2673295303676178e-05,4.0608043960431944e-12,8.9355216309887925e-09,6.9815106350705315e-10,9.6662089605887975e-08,2.9554421125919695e-12,6.4823543175881671e-12,1.7179490186021215e-08,4.2875974742850673e-07,1.2539103265643542e-14,1.3914588014792194e-11,2.1834328199388176e-13,2.1865324252246285e-14,5.4247300357492155e-19,2.1575653211880066e-17
1.3696930327050116e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44761775836328321,0.11406140659808449,0.022725176638094542,0.0,3.0641410538801255e-15,6.2945978899636017e-06,7.1930951897665167e-08,6.2616896435360844e-09,6.8138476597905785e-21,0.00012460944891305099,6.7890052718089333e-18,0.00010107663603574235,2.0327216972137625e-13,1.170123643609034e-17,1.1420339684728925e-15,8.4625570368956109e-18,9.0974802444319502e-14,1.9685912383492436e-12,0.0044834039262698147,0.00019270876611917029,1.2846348740290772e-05,4.1508089223583381e-12,9.005153465388306e-09,7.0418229776686758e-10,9.8518034797866417e-08,3.0597306353848134e-12,6.6113434648922241e-12,1.7636473149712324e-08,4.342106092203713e-07,1.2815118807929224e-14,1.4294832400437872e-11,2.2497051343310955e-13,2.2811443342563468e-14,5.6149822634092558e-19,2.2424368641150768e-17
1.3812113227837704e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44759188502740532,0.11403623537212593,0.022724375148588841,0.0,3.1816366784840803e-15,6.4028999358712814e-06,7.409791253495245e-08,6.4214171798088247e-09,7.1420558383471445e-21,0.0001256809741889471,7.0851540894607563e-18,0.00010178665346647373,2.0862746161312621e-13,1.2197708826152815e-17,1.1861962544281038e-15,8.7898365342644021e-18,9.3272432520324165e-14,2.0371631101737092e-12,0.0045074951386239676,0.0001943095660036533,1.3019801303131272e-05,4.2418720778446656e-12,9.0748036532273573e-09,7.1021515490965873e-10,1.0039389022588982e-07,3.1667784391484513e-12,6.7431602456441148e-12,1.8100439130618394e-08,4.3967159587714569e-07,1.3094536978136106e-14,1.4681977822150303e-11,2.3173716316355502e-13,2.3789892510925212e-14,5.8102342368797958e-19,2.3298602787704277e-17
1.3927296128625293e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4475661795393191,0.11401123169597385,0.022723573779698279,0.0,3.3026525667161946e-15,6.5122721213296477e-06,7.6310128891583043e-08,6.5838435769639441e-09,7.4829710470398265e-21,0.00012675286061748233,7.3916010459528636e-18,0.00010249471744296474,2.1407786312664688e-13,1.271093173797122e-17,1.2316366930061182e-15,9.1268189072640016e-18,9.5609116907891058e-14,2.1075261656981963e-12,0.0045314183726940151,0.00019591007939766586,1.3193634190572489e-05,4.3339907674846637e-12,9.1444722009255628e-09,7.1624963044899507e-10,1.0228974946788353e-07,3.2766346657555767e-12,6.8778459318432994e-12,1.8571379937570806e-08,4.4514223289239143e-07,1.3377358803706492e-14,1.5076086817582894e-11,2.3864476067855415e-13,2.4801485880059231e-14,6.0105742986105291e-19,2.4198878092664212e-17
1.4042479029412881e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44754064074998867,0.11398639440292148,0.022722772530807844,0.0,3.427263113099682e-15,6.6227196782879469e-06,7.8568093589359965e-08,6.7489915771979173e-09,7.8369633143201104e-21,0.0001278251074303842,7.7086147872089458e-18,0.00010320083537821376,2.1962426585343106e-13,1.3241329417563936e-17,1.2783791339102167e-15,9.4737021602040247e-18,9.7985224844610194e-14,2.1797119041039691e-12,0.0045551747958979495,0.00019751030703859645,1.336782867004972e-05,4.4271617152038439e-12,9.2141591145186097e-09,7.2228571990253843e-10,1.042057067757379e-07,3.3893489168454444e-12,7.0154412398404003e-12,1.9049285333448352e-08,4.5062204909129132e-07,1.366358495885243e-14,1.5477221926941515e-11,2.4569483137083456e-13,2.5847050801670453e-14,6.2160916092037168e-19,2.5125722115482673e-17
1.415766193020047e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44751526751843862,0.1139617223343905,0.022721971401306836,0.0,3.5555434870720682e-15,6.7342478319973824e-06,8.0872297910451115e-08,6.9168839240408218e-09,8.2044097214806543e-21,0.00012889771386004581,8.0364686757574219e-18,0.00010390501462599925,2.2526756246280743e-13,1.3789333465518424e-17,1.3264475824530657e-15,9.8306863531466177e-18,1.0040112690031938e-13,2.2537521156160025e-12,0.0045787655675246517,0.00019911024965659516,1.3542366083087957e-05,4.5213814665571706e-12,9.2838643996580257e-09,7.2832341879186834e-10,1.0614185702665963e-07,3.5049712543314114e-12,7.1559863033615045e-12,1.9534143048050793e-08,4.5611057667714466e-07,1.3953215768552636e-14,1.5885445692905192e-11,2.5288889634646543e-13,2.692742795184193e-14,6.4268761483073902e-19,2.6079667499803143e-17
1.4272844830988058e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44749005871169162,0.11393721433987428,0.0227211703905888,0.0,3.6875696244281612e-15,6.8468617983429951e-06,8.3223231737732167e-08,7.087543362294562e-09,8.5856944554306578e-21,0.00012997067913949578,8.3754408339205968e-18,0.00010460726248127482,2.3100864669253849e-13,1.4355382910956155e-17,1.3758661964028023e-15,1.0197973594764228e-17,1.0285719496735351e-13,2.3296788818189865e-12,0.0046021918387907238,0.00020070990797469527,1.371722785029352e-05,4.6166463913299481e-12,9.3535880616104038e-09,7.3436272264233536e-10,1.0809829567418096e-07,3.6235522009036717e-12,7.299520640720849e-12,2.0025938791358676e-08,4.6160735127655381e-07,1.4246251213197427e-14,1.6300820660545217e-11,2.6022847224179065e-13,2.8043471426153433e-14,6.6430187154980075e-19,2.7061251940753965e-17
1.4388027731775647e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4474650132047075,0.11391286927688128,0.02272036949805151,0.0,3.8234182184848377e-15,6.9605667811945232e-06,8.5621383496081914e-08,7.2609926379710731e-09,8.9812088607179934e-21,0.00013104400250237054,8.7258141870320762e-18,0.00010530758618056836,2.3684841333944563e-13,1.4939924285749547e-17,1.4266592828104733e-15,1.0575768034960849e-17,1.0535380224993024e-13,2.4075245759703104e-12,0.0046254547528969386,0.00020230928270893375,1.3892395476302084e-05,4.7129526864393908e-12,9.423330105255638e-09,7.4040362698290296e-10,1.1007511869887161e-07,3.7451427405272099e-12,7.446083126202416e-12,2.0524656269521169e-08,4.6711191198096019e-07,1.4542690932761247e-14,1.6723409377242767e-11,2.6771507104332172e-13,2.919604883451776e-14,6.8646109311587104e-19,2.8071018150613945e-17
1.4503210632563236e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44744012988032161,0.11388868601087934,0.022719568723096936,0.0,3.9631667109794906e-15,7.0753679697780195e-06,8.8067240094625598e-08,7.4372544982305605e-09,9.3913514907919368e-21,0.00013211768318288522,9.0878765066817758e-18,0.00010600599290238553,2.4278775825006086e-13,1.5543411698984903e-17,1.4788512948199957e-15,1.0964275857260952e-17,1.0789132325268128e-13,2.4873218633100403e-12,0.004648555445084278,0.00020390837456847044,1.4067850554681546e-05,4.8102963788614436e-12,9.4930905350867269e-09,7.464461273459735e-10,1.1207242255879822e-07,3.8697943189349836e-12,7.5957119667652204e-12,2.1030277201275939e-08,4.7262380138682378e-07,1.4842534230623364e-14,1.7153274392605028e-11,2.7535019991062178e-13,3.0386041395734487e-14,7.0917452373501434e-19,2.9109513822141541e-17
1.4618393533350824e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44741540762918464,0.11386466341523974,0.022718768065131224,0.0,4.1068932827033515e-15,7.1912705360701021e-06,9.0561286869935479e-08,7.6163516913196955e-09,9.8165281585005612e-21,0.00013319172041580612,9.4619204539876066e-18,0.00010670248976761727,2.4882757831130479e-13,1.6166306911663258e-17,1.5324668284618094e-15,1.13637052709704e-17,1.1047013376834063e-13,2.5691037013678927e-12,0.0046714950426895762,0.00020550718425570529,1.4243574772786512e-05,4.9086733283685725e-12,9.5628693552089067e-09,7.5249021926724505e-10,1.1409030413977553e-07,3.9975588441163527e-12,7.7484446691581697e-12,2.1542781334515525e-08,4.7814256563474177e-07,1.5145780078461525e-14,1.7590478258379783e-11,2.8313536100216735e-13,3.1614344031761223e-14,7.3245148986693678e-19,3.0177291593987678e-17
