Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),CH4OX(41),H2OX(30),CH3OX(39)
0.0012548774052784017,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104730037225977,0.099963311892324949,-1.0647146140965216e-46,0.099964927443808818,8.2325512761696317e-19,4.3194223015908175e-09,2.7763504995016462e-12,8.9842404872593838e-09,0.0,1.3335453706676558e-06,4.4378231153036716e-17,1.4732600490831149e-13,5.8061534899930548e-12,1.8680996292187189e-17,0.0,0.0,8.0070222019157621e-23,0.0,3.5124975480021972e-05,3.5072554802582828e-05,1.9784940370441847e-06,2.6883460520892295e-10,2.8205750343741116e-10,2.0943198432437358e-07,1.5167541423561695e-12,3.161921383059257e-12,1.6158635423311392e-09,5.1250936544467948e-18,1.5692580984746822e-20,2.7843576760169853e-13,1.990044207510531e-20,4.7333729106702622e-22,9.7306298974578675e-16,3.0886034230958157e-20,2.1302530540767138e-22,6.5668588469121411e-21,2.890580828916025e-22,1.084975644292445e-23
0.0012604177107365915,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104729412256326,0.099963305085041934,9.3766025005140778e-46,0.099964927444706059,8.3299039477268592e-19,4.3475270984172123e-09,2.7999465198210933e-12,9.11019717611897e-09,0.0,1.3402738771149444e-06,4.5567173853043986e-17,1.4780477397114894e-13,5.9081155054573377e-12,1.8921791054785641e-17,0.0,0.0,8.0329617162610459e-23,0.0,3.512497217739141e-05,3.5072553893565155e-05,1.9849180324040284e-06,2.7019061749563149e-10,2.8272279549402532e-10,2.0924666212789976e-07,1.5266230308030274e-12,3.2062506068173027e-12,1.6290229886811177e-09,5.2150654677411341e-18,1.6113002458532283e-20,2.8133330557649072e-13,1.9965057052808995e-20,4.7735979487111067e-22,9.8133296328636492e-16,3.0986310018939817e-20,2.1198768723566198e-22,6.6515043342875672e-21,2.9247628393801638e-22,1.095404467863748e-23
0.0012659580161947814,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104728788735513,0.099963298278893012,1.351029909739091e-45,0.099964927445601121,8.4278735563868516e-19,4.3756785825406276e-09,2.8236204343525167e-12,9.2374242295338599e-09,0.0,1.3470031032537824e-06,4.6783034650330841e-17,1.4828279484514611e-13,6.0114617548937121e-12,1.916453754059973e-17,0.0,0.0,8.0588773781181028e-23,0.0,3.5124968877272185e-05,3.507255298665208e-05,1.9913319350997976e-06,2.7154677279509638e-10,2.8337917817098613e-10,2.0905701914645166e-07,1.5365083129542562e-12,3.251026921666387e-12,1.642111214569104e-09,5.3062583112957288e-18,1.6542942416450777e-20,2.8424663408362896e-13,2.0029570514674217e-20,4.8139557635806666e-22,9.8963023703874517e-16,3.1086428255413722e-20,2.1096166582807935e-22,6.7368358993792367e-21,2.9591614647560968e-22,1.1058834304258538e-23
0.0012714983216529712,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104728166621528,0.099963291473882124,9.1376026149491313e-46,0.099964927446494128,8.5264610784084946e-19,4.4038775524415774e-09,2.8473721127298195e-12,9.3659281372624281e-09,0.0,1.3537328899941592e-06,4.8026308715231233e-17,1.4876008824282388e-13,6.1162053176941219e-12,1.9409241753142744e-17,0.0,0.0,8.0849353001746794e-23,0.0,3.5124965579608096e-05,3.5072552081779509e-05,1.9977360230989282e-06,2.7290303909118406e-10,2.8402683273111778e-10,2.0886319844733068e-07,1.5464102691918118e-12,3.2962526115852288e-12,1.6551272449069702e-09,5.3986837169232243e-18,1.6982575954928456e-20,2.8717568579049175e-13,2.0093985256601081e-20,4.8544461331232359e-22,9.9795476530949942e-16,3.1186393303660524e-20,2.1005241329751964e-22,6.82285565244011e-21,2.9937770477874542e-22,1.1164133818500675e-23
0.001277038627111161,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104727545873447,0.099963284670013128,4.5324922650264627e-46,0.099964927447385082,8.6256675244198075e-19,4.4321247907044301e-09,2.8712014276333716e-12,9.495715360758884e-09,0.0,1.3604630819531939e-06,4.9297498057094442e-17,1.4923667433956414e-13,6.2223593232905793e-12,1.965590969458274e-17,0.0,0.0,8.1108004826363064e-23,0.0,3.5124962284328885e-05,3.5072551178903258e-05,2.0041305671550477e-06,2.7425938511402265e-10,2.8466593679677432e-10,2.0866533942374777e-07,1.5563291743170602e-12,3.3419299505910683e-12,1.6680701377396359e-09,5.4923532604921769e-18,1.743208058871596e-20,2.901203934636643e-13,2.0158304001942161e-20,4.8950688403455018e-22,1.0063065034728229e-15,3.1286209300340369e-20,2.0900097820307506e-22,6.9095657037241111e-21,3.028609943394161e-22,1.1269949151681512e-23
0.0012825789325693509,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104726926451409,0.099963277867289951,4.8976138795566334e-46,0.099964927448274052,8.7254939127035588e-19,4.460421064556186e-09,2.8951082547112007e-12,9.626792333286316e-09,0.0,1.3671935273992997e-06,5.0597111582117456e-17,1.4971257278165922e-13,6.3299369505944228e-12,1.9904547344862819e-17,0.0,0.0,8.1364312958081227e-23,0.0,3.5124958991380431e-05,3.5072550277958886e-05,2.0105158309169535e-06,2.7561578032910052e-10,2.8529666473259119e-10,2.08463577850669e-07,1.566265297737258e-12,3.3880612027793251e-12,1.6809389835910156e-09,5.587278561446033e-18,1.7891636271343535e-20,2.9308068999370993e-13,2.0222529402572121e-20,4.9358236733731681e-22,1.0146854079431517e-15,3.1385880427476242e-20,2.0816169732823595e-22,6.9969681551526656e-21,3.0636605090651669e-22,1.1376258427861922e-23
0.0012881192380275407,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104726308316621,0.099963271065716425,7.7103602334615688e-46,0.099964927449161148,8.8259412646901848e-19,4.4887671259135948e-09,2.9190924725033618e-12,9.7591654600338188e-09,0.0,1.3739240781958969e-06,5.1925665151335703e-17,1.5018780269461898e-13,6.4389514274356864e-12,2.0155160680053709e-17,0.0,0.0,8.1624179619882958e-23,0.0,3.5124955700728101e-05,3.5072549378866156e-05,2.0168920710400878e-06,2.769721949259029e-10,2.859191874213e-10,2.0825804594170925e-07,1.5762189034820841e-12,3.434648622364488e-12,1.6937329048124983e-09,5.6834712823089351e-18,1.8361425415624246e-20,2.960565084187049e-13,2.0286664040013361e-20,4.9767104252644068e-22,1.0230914361486434e-15,3.148541073834701e-20,2.0707807961108724e-22,7.0850651068013956e-21,3.0989291032830795e-22,1.1483070368032453e-23
0.0012936595434857305,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104725691431311,0.099963264265296448,8.7525339489469025e-46,0.099964927450046384,8.9270106401046933e-19,4.5171637103279903e-09,2.9431539623645555e-12,9.8928411182414007e-09,0.0,1.3806545897405447e-06,5.3283681638565312e-17,1.5066238269240222e-13,6.5494160300054402e-12,2.04077556511408e-17,0.0,0.0,8.188425812574984e-23,0.0,3.5124952412297172e-05,3.5072548481601051e-05,2.0232595373096636e-06,2.7832859980487913e-10,2.8653367173716671e-10,2.0804887241089401e-07,1.5861902498382582e-12,3.4816944537245799e-12,1.7064510549388878e-09,5.7809431281697261e-18,1.8841632914134577e-20,2.9904778194606845e-13,2.0350710426721204e-20,5.0177288937519575e-22,1.0315245465036198e-15,3.1584804085419674e-20,2.0646762307182294e-22,7.1738586512876224e-21,3.1344160982873118e-22,1.1590400083039934e-23
0.0012991998489439204,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104725075758732,0.09996325746603385,7.4703394205449449e-46,0.099964927450929802,9.0287031270610472e-19,4.5456115375003903e-09,2.9672926083926822e-12,1.0027825657328131e-08,0.0,1.387384920905305e-06,5.467169098848254e-17,1.5113633088597669e-13,6.661344082298502e-12,2.0662338200092807e-17,0.0,0.0,8.213706373552893e-23,0.0,3.5124949126013275e-05,3.5072547586130674e-05,2.0296184727567999e-06,2.7968496656600738e-10,2.8714028141682645e-10,2.0783618253178632e-07,1.5961795895263895e-12,3.5292009314464977e-12,1.7190926180460941e-09,5.8797058462105625e-18,1.9332446159762884e-20,3.0205444397310547e-13,2.0414671007206784e-20,5.0588788813293572e-22,1.0399846983838937e-15,3.1684064048670166e-20,2.0511753759539171e-22,7.2633508779008966e-21,3.1701218762501879e-22,1.1698217432885491e-23
0.0013047401544021102,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104724461263122,0.099963250667932518,6.236614152641677e-46,0.099964927451811458,9.1310197800260072e-19,4.5741113125647222e-09,2.9915082973506817e-12,1.0164125399027698e-08,0.0,1.3941149339802731e-06,5.6090230274679985e-17,1.5160966489138345e-13,6.7747489555591232e-12,2.0918914247046349e-17,0.0,0.0,8.239337185429887e-23,0.0,3.512494584188278e-05,3.5072546692328518e-05,2.0359691137672523e-06,2.8104126749848952e-10,2.8773917741257413e-10,2.0762009819394671e-07,1.6061871701450785e-12,3.5771702803725909e-12,1.731656808107257e-09,5.9797712252493236e-18,1.9834055066244601e-20,3.0507642810609789e-13,2.0478548159078391e-20,5.1001601951912637e-22,1.0484718520999104e-15,3.1783194848517022e-20,2.0511229853035634e-22,7.3535438658176099e-21,3.2060468069716953e-22,1.1806529265630907e-23
0.0013102804598603,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104723847909712,0.099963243870996199,6.2761145566208353e-46,0.099964927452691463,9.2339616850102029e-19,4.6026637244686347e-09,3.0158009186037523e-12,1.0301746637526194e-08,0.0,1.4008444946093545e-06,5.7539843757829874e-17,1.5208240183971445e-13,6.8896440677273873e-12,2.1177489703619955e-17,0.0,0.0,8.2658238306558868e-23,0.0,3.5124942559853157e-05,3.5072545800163988e-05,2.042311690213729e-06,2.8239747556572123e-10,2.8833051603578625e-10,2.0740073796935432e-07,1.6162132336150538e-12,3.6256047156496006e-12,1.7441428683647441e-09,6.08115109519044e-18,2.0346652088702885e-20,3.0811366817818877e-13,2.0542344194498648e-20,5.1415726466771361e-22,1.0569859688736311e-15,3.1882199580183897e-20,2.0269272007230435e-22,7.4444396934362996e-21,3.2421912718322521e-22,1.1915360001422576e-23
0.0013158207653184899,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104723235664685,0.099963237075228889,7.1537513147030378e-46,0.099964927453569732,9.3375300124225353e-19,4.6312694451451588e-09,3.0401703640323397e-12,1.0440695639604132e-08,0.0,1.4075734717220203e-06,5.9021082943788368e-17,1.5255455838712829e-13,7.006042882888485e-12,2.1438070461930355e-17,0.0,0.0,8.2910260775467042e-23,0.0,3.5124939279771438e-05,3.5072544909712478e-05,2.048646425591907e-06,2.8375356439093222e-10,2.8891444983586235e-10,2.0717821718009003e-07,1.6262580158905615e-12,3.674506442780428e-12,1.7565500707128752e-09,6.183857326529778e-18,2.0870432244203312e-20,3.1116609826563353e-13,2.0606061361551892e-20,5.1831160513373911e-22,1.0655270108079071e-15,3.1981082004919204e-20,2.0496203504873386e-22,7.5360404351494028e-21,3.2785556824995227e-22,1.2024673407000828e-23
0.0013213610707766797,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104722624495187,0.099963230280634252,7.4523857635233008e-46,0.099964927454446462,9.4417258545741385e-19,4.659929133131806e-09,3.064616527990085e-12,1.0580978644782151e-08,0.0,1.4143017374824657e-06,6.0534506641822475e-17,1.5302615072151359e-13,7.1239589107228865e-12,2.170066240153413e-17,0.0,0.0,8.3163345169263554e-23,0.0,3.5124936001719909e-05,3.5072544020745877e-05,2.0549735371104462e-06,2.8510950825237132e-10,2.8949113073306221e-10,2.0695264794636736e-07,1.6363217482011185e-12,3.7238776576726991e-12,1.7688777150614951e-09,6.2879018300094013e-18,2.1405593132389709e-20,3.1423365270315667e-13,2.0669701844883855e-20,5.2247902295963722e-22,1.0740949408742174e-15,3.2079845221950653e-20,2.0251681308074952e-22,7.6283481533355069e-21,3.3151404214846551e-22,1.2134481744306946e-23
0.0013263473456890506,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104722075335794,0.099963224166504924,6.9921209006977838e-46,0.099964927455234207,9.5360395705782319e-19,4.6857695256558106e-09,3.0866835844911479e-12,1.0708379057208219e-08,0.0,1.4203564653604961e-06,6.1924573515082368e-17,1.5345011443052447e-13,7.2313917546708871e-12,2.193871955625059e-17,0.0,0.0,8.3396364303682208e-23,0.0,3.5124933053129969e-05,3.507254322198138e-05,2.0606615936432749e-06,2.8632971303650846e-10,2.9000406249259124e-10,2.0674711935888537e-07,1.6453954961227622e-12,3.7687149703395538e-12,1.7799040163549337e-09,6.3826959819502943e-18,2.189713387164027e-20,3.1700732896322855e-13,2.0726914471205635e-20,5.2624086556517798e-22,1.0818290373520482e-15,3.2168633177128733e-20,2.0143542492514237e-22,7.7120312708013844e-21,3.3482553952304585e-22,1.2233735065074563e-23
0.0013308349931101843,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104721581796323,0.099963218664605683,6.6617668468121979e-46,0.099964927455942099,9.6213579987168757e-19,4.7090640769096072e-09,3.1065969342935664e-12,1.0823971322960918e-08,0.0,1.4258050680540419e-06,6.3198660377857918e-17,1.5383131114878046e-13,7.3291496385662418e-12,2.2154371427626613e-17,0.0,0.0,8.3602803393783405e-23,0.0,3.5124930400697557e-05,3.5072542504136021e-05,2.0657758346582246e-06,2.8742776480110171e-10,2.9046086532002318e-10,2.0656017189648932e-07,1.6535752820675566e-12,3.8093965217831696e-12,1.7897717331658234e-09,6.4689530370501049e-18,2.2347662976315834e-20,3.1951402743352494e-13,2.0778355443792848e-20,5.2963555804132102e-22,1.0888082991274723e-15,3.2248464090367345e-20,2.0082012276957503e-22,7.787838362335378e-21,3.3782119864710204e-22,1.2323403996641218e-23
0.001335322640531318,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104721088907063,0.099963213163482625,6.6812521106832756e-46,0.099964927456649019,9.7070901954432321e-19,4.7323951548029366e-09,3.1265604389746298e-12,1.094044983358166e-08,0.0,1.4312529870039846e-06,6.4494881327782977e-17,1.542121649860138e-13,7.4279271330647381e-12,2.2371353241425707e-17,0.0,0.0,8.3808882181803605e-23,0.0,3.5124927749497056e-05,3.5072541787219172e-05,2.0708854399426547e-06,2.8852567778394201e-10,2.9091316483607391e-10,2.0637141355430943e-07,1.661767893952584e-12,3.8503899773469656e-12,1.7995860959770679e-09,6.5561094392539679e-18,2.2806018892417397e-20,3.2203053315146749e-13,2.0829749788435793e-20,5.3303879986265064e-22,1.0958051390630954e-15,3.2328222706027627e-20,2.002184643913691e-22,7.8641129599669084e-21,3.408313857229976e-22,1.241339606027922e-23
0.0013398102879524517,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104720596652277,0.099963207663137779,6.7881666985709879e-46,0.099964927457355024,9.7932367708443407e-19,4.7557630798449274e-09,3.1465740468108281e-12,1.1057817853304917e-08,0.0,1.436700160199783e-06,6.5813547626845795e-17,1.5459268368910903e-13,7.5277315029553785e-12,2.2589668093993319e-17,0.0,0.0,8.4020926771514786e-23,0.0,3.5124925099511167e-05,3.5072541071209313e-05,2.0759905134356959e-06,2.8962343950728966e-10,2.9136103421841774e-10,2.0618089806175507e-07,1.6699734443223884e-12,3.8916964858294074e-12,1.8093467838963421e-09,6.6441715933957221e-18,2.3272311684761437e-20,3.2455681177350092e-13,2.0881098550595918e-20,5.3645058221008611e-22,1.1028195390294906e-15,3.240791064415075e-20,1.9966598204307978e-22,7.9408561520814102e-21,3.4385612217011682e-22,1.2503711950868483e-23
0.0013442979353735854,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104720105016597,0.099963202163573253,6.7640922708524806e-46,0.099964927458060043,9.8797983869985965e-19,4.7791681650102568e-09,3.1666377070089451e-12,1.1176078634927669e-08,0.0,1.4421465268958156e-06,6.7154973794234619e-17,1.5497287482255927e-13,7.6285700315964856e-12,2.2809319075002253e-17,0.0,0.0,8.4227705830877366e-23,0.0,3.5124922450657137e-05,3.5072540356157936e-05,2.0810911566277899e-06,2.9072103774656101e-10,2.9180454489648005e-10,2.0598867789949576e-07,1.6781920430812518e-12,3.9333171920044092e-12,1.819053486931341e-09,6.7331459206324985e-18,2.3746652569927373e-20,3.2709282909065394e-13,2.0932402751150125e-20,5.398708964156973e-22,1.1098514812228316e-15,3.2487529180954272e-20,1.9905599902219578e-22,8.0180690266399952e-21,3.4689543127738751e-22,1.2594346468256211e-23
0.001348785582794719,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104719613985023,0.099963196664790935,6.6284564323760749e-46,0.099964927458764188,9.966775687449079e-19,4.8026107173340619e-09,3.1867513696841621e-12,1.1295235419865103e-08,0.0,1.4475920275953313e-06,6.8519477626674998e-17,1.5535274577047663e-13,7.7304500207280411e-12,2.3030309268558525e-17,0.0,0.0,8.442709308748517e-23,0.0,3.5124919802971037e-05,3.5072539641954785e-05,2.0861874685871458e-06,2.9181846053113856e-10,2.9224376855563642e-10,2.0579480431360238e-07,1.6864237980369503e-12,3.9752532366397329e-12,1.8287059057800425e-09,6.8230388583575624e-18,2.4229153923477813e-20,3.2963855103172108e-13,2.0983663386503295e-20,5.4329973400473637e-22,1.1169009481586266e-15,3.2567080232109964e-20,1.9848604924545537e-22,8.0957526656761944e-21,3.4994933559242786e-22,1.268530181540016e-23
0.0013532732302158528,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104719123542911,0.099963191166792809,6.4985005726669138e-46,0.099964927459467584,1.0054169267399834e-18,4.8260910386603015e-09,3.2069149858395716e-12,1.1415291438207999e-08,0.0,1.4530366040304903e-06,6.9907380218770261e-17,1.5573230373961537e-13,7.8333787902854625e-12,2.3252641753593192e-17,0.0,0.0,8.4637496010549611e-23,0.0,3.512491715651945e-05,3.5072538928480658e-05,2.0912795459999135e-06,2.9291569613851709e-10,2.926787749575238e-10,2.05599327337772e-07,1.6946688151726963e-12,4.0175057565162767e-12,1.8383037516304324e-09,6.9138568599914436e-18,2.4719929287122689e-20,3.3219394366614772e-13,2.1034881429099606e-20,5.4673708663884907e-22,1.1239679226636874e-15,3.2646565696913484e-20,1.9792867314205347e-22,8.1739081489110991e-21,3.530178559539702e-22,1.2776581725940973e-23
0.0013577608776369865,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104718633675959,0.099963185669581081,6.4549018465819944e-46,0.099964927460169883,1.0141979812143643e-18,4.8496094228789249e-09,3.2271285073448434e-12,1.1536249908776057e-08,0.0,1.4584801991267857e-06,7.1319005983289468e-17,1.5611155576506617e-13,7.9373636782124719e-12,2.3476319601114574e-17,0.0,0.0,8.4844865507381478e-23,0.0,3.5124914511030032e-05,3.5072538216061676e-05,2.0963674832499745e-06,2.9401273307840281e-10,2.9310962846740327e-10,2.0540229583246852e-07,1.7029271977091236e-12,4.0600758844498602e-12,1.8478467459812356e-09,7.0056063946632475e-18,2.5219093375841051e-20,3.3475897320681591e-13,2.10860578285197e-20,5.5018294603315065e-22,1.1310523878659112e-15,3.2725985648297682e-20,1.9738842688630279e-22,8.2525365643396211e-21,3.561010166161331e-22,1.2868174773879539e-23
0.0013610408552983861,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104718275992754,0.099963181652221234,6.4507177708588943e-46,0.099964927460682709,1.0206423817625672e-18,4.8668230226387411e-09,3.2419339128921696e-12,1.1625229962670937e-08,0.0,1.4624582166308316e-06,7.2365944038454973e-17,1.5638855780216832e-13,8.01403749458649e-12,2.3640656321796659e-17,0.0,0.0,8.4990351064332122e-23,0.0,3.5124912578185943e-05,3.5072537695834782e-05,2.1000836411649638e-06,2.9481441451177671e-10,2.9342194876196178e-10,2.0525733162765176e-07,1.7089716813219638e-12,4.0913915267678684e-12,1.8547867763430708e-09,7.0732582036996795e-18,2.5589300468576032e-20,3.3663980464473986e-13,2.1123436351929193e-20,5.5270686732156528e-22,1.1362414083822272e-15,3.2783993043026852e-20,1.9699961885270701e-22,8.3103050719483151e-21,3.5836374276831825e-22,1.2935322468820502e-23
0.0013643208329597858,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104717918604013,0.099963177635283201,6.4335402970285452e-46,0.099964927461195133,1.0271091154636083e-18,4.8840572205625604e-09,3.2567659344461386e-12,1.1714695069366959e-08,0.0,1.4664356585862523e-06,7.3425859142036369e-17,1.5666540269867864e-13,8.091282297009784e-12,2.3805714567133181e-17,0.0,0.0,8.5140835841199851e-23,0.0,3.5124910645953655e-05,3.5072537175993227e-05,2.1037976718489449e-06,2.9561597949381007e-10,2.9373211333865555e-10,2.0511158072932523e-07,1.7150233977624842e-12,4.1228778780301878e-12,1.8616972599937588e-09,7.1414136394061356e-18,2.5964096361032923e-20,3.3852575306301017e-13,2.116079347881599e-20,5.5523532555822514e-22,1.1414397572068728e-15,3.2841967403482388e-20,1.9661404976812672e-22,8.3683272115331766e-21,3.6063431035784824e-22,1.300264127838834e-23
