Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50),CH2OH(40),CH2OX(54)
6.263549608688837e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679689076,0.11866996602689066,0.022821567693009592,0.0,2.6045283489341431e-42,1.9540365180578634e-24,6.2129456753557488e-53,1.0321228955082131e-36,1.2730926426047185e-66,5.5280792624834056e-14,1.425970257999675e-71,5.5280792380125276e-14,7.8937690157165081e-49,1.1956116685209003e-46,6.9514623962053644e-71,8.0602043923772293e-72,4.5894814733986505e-34,1.8999775872363713e-56,3.019035831790976e-12,8.9388285176436451e-14,3.5785128768376387e-16,5.9270814317793574e-26,2.1946976345527884e-25,3.5785103806717368e-16,1.2389937835798085e-36,8.0135599685516929e-35,1.5915633453907206e-63,1.0229009848649276e-47,1.110842555456716e-57,1.5430236438859183e-74,4.3277197707401165e-24,9.7858150711046015e-29,2.7495302771903512e-32,1.6777231982981283e-51,1.8565886470834283e-67,1.2242171308052837e-64,1.0022981636227359e-58,1.1930289061597312e-77
1.2527104527058968e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679378163,0.11866996602381598,0.022821567692964898,0.0,4.1672365652365325e-41,7.8161510402418469e-24,7.6743458940898648e-51,8.2569911355576039e-36,8.1477905044719353e-65,1.1056163258796935e-13,9.1262230108722568e-70,1.1056163160913393e-13,1.2630043216890792e-47,1.9129779514370862e-45,1.7174311566518992e-68,1.9913573117144575e-69,3.6715845395227641e-33,6.0799341468423808e-55,6.0380742213225504e-12,1.7877664612633491e-13,7.1570289480627158e-16,2.3708317537366076e-25,8.7787908903437456e-25,7.1570189633943822e-16,9.9119277881610802e-36,6.4108527169893328e-34,1.0186014896209966e-61,1.6366432671159343e-46,3.5546921911088251e-56,1.9750721220304707e-72,1.7310488546010925e-23,7.8262915598788946e-28,4.3963948806699001e-31,1.0360366185557374e-49,1.1881779376358383e-65,3.0245538462051577e-62,3.2073530770874171e-57,1.5270765637789497e-75
2.505421436379923e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678756333,0.11866996601766662,0.022821567692875511,0.0,6.6675424173091928e-40,3.1264614088800277e-23,9.1845153465574013e-49,6.6055958634814133e-35,5.2145735159880007e-63,2.2112331394269423e-13,5.8407866205730601e-68,2.2112331002735721e-13,2.020807796075379e-46,3.0607572116355725e-44,4.111315693835099e-66,4.7670602272789532e-67,2.9372633408507383e-32,1.9455794868142492e-53,1.2076150995795827e-11,3.5755336802016033e-13,1.4314061573060605e-15,9.4833114191738561e-25,3.5115132890036112e-24,1.4314021634389789e-15,7.9294974394755234e-35,5.1286840547554457e-33,6.5190507954460665e-60,2.6186304774501065e-45,1.1374969481788233e-54,2.5280928196172025e-70,6.9238764054689848e-23,6.2572525818534892e-27,7.0288660710433691e-30,6.1979222925916722e-48,7.6038295653493608e-64,7.240394448221089e-60,1.0263505087787494e-55,1.9546533622761133e-73
5.010843403727975e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677512678,0.11866996600536792,0.022821567692696734,0.0,1.0667946031113623e-38,1.2505847614532535e-22,1.0403161783805282e-46,5.2844774991010605e-34,3.3373081857402897e-61,4.4224668236594057e-13,3.7381041948249813e-66,4.4224666670462741e-13,3.2332927245251863e-45,4.8971833347080686e-43,9.3158591771393674e-64,1.080171320126067e-64,2.3498025002705557e-31,6.2258528278937474e-52,2.4152304526382891e-11,7.1510681178392518e-13,2.8628128753408924e-15,3.7933102823287298e-24,1.4046021921358946e-23,2.8627968998816173e-15,6.3435227578990541e-34,4.1029479711541021e-32,4.1721906427350563e-58,4.1898094343681308e-44,3.6399578926483143e-53,3.2359573761372214e-68,2.7692940636540928e-22,4.9997601115831594e-26,1.1232046412474567e-28,3.5084727647505196e-46,4.8657951710206282e-62,1.6406016729591206e-57,3.2843028927077844e-54,2.5019421723548315e-71
1.002168733842408e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675025362,0.11866996598077049,0.02282156769233918,0.0,1.7068318696036236e-37,5.0023394363750747e-22,1.0817335092338161e-44,4.2275817246992929e-33,2.1358492375591549e-59,8.8449344206744261e-13,2.392386352038983e-64,8.8449337942246301e-13,5.1732671061551103e-44,7.8353885910463916e-42,1.9381155321400746e-61,2.2472387648882178e-62,1.8798284016177029e-30,1.9922711077427288e-50,4.8304611514119088e-11,1.4302136992159111e-12,5.7256270836823243e-15,1.5173123230298238e-23,5.6183824414585289e-23,5.7255631819300177e-15,5.0746964881792713e-33,3.282358627681441e-31,2.6701985083380673e-56,6.7036945766291177e-43,1.1647637082734889e-51,4.1420200311591911e-66,1.1075122145746139e-21,3.9901714094156518e-25,1.7928571443575756e-27,1.8226253170891187e-44,3.1132685867698126e-60,3.4131672171804427e-55,1.050963023057037e-52,3.2024440472001882e-69
2.004337520781629e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670050735,0.11866996593157567,0.022821567691624071,0.0,2.730804205994906e-36,2.0009358484687848e-21,1.0047269223914961e-42,3.3820643132997557e-32,1.366909018957124e-57,1.7689870528889895e-12,1.5311263753173245e-62,1.7689868023113134e-12,8.2772217155106405e-43,1.2536300639715735e-40,3.6023680440764928e-59,4.176930939462865e-60,1.5038407548519075e-29,6.3752547340209263e-49,9.6609225195839742e-11,2.8604274736977103e-12,1.1451258590492211e-14,6.069154251495322e-23,2.2473316472932955e-22,1.1451002984188367e-14,4.0595618876549131e-32,2.6258869381553151e-30,1.70892220500052e-54,1.0725907532898126e-41,3.7271016803919386e-50,5.3017706748004969e-64,4.428405875831537e-21,3.1768182407388645e-24,2.8551849511666456e-26,8.4545573802257652e-43,1.9914167310828614e-58,6.3439729218332478e-53,3.3629961640487137e-51,4.0990249858498624e-67
4.0086750946600704e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660101477,0.11866996583318599,0.022821567690193858,0.0,4.3688807348469386e-35,8.0037435081616353e-21,8.2616803546483975e-41,2.7056494935383087e-31,8.7477764544646831e-56,3.5379746401944095e-12,9.7991960225215669e-61,3.5379736379017337e-12,1.3243535335783786e-41,2.0057053080594816e-39,5.928478336116293e-57,6.8740354261054898e-58,1.2030373754236607e-28,2.0400731067032497e-47,1.9321845138427407e-10,5.7208550211326179e-12,2.2902533973084637e-14,2.4275855267732034e-22,8.989155423609679e-22,2.2901511553425032e-14,3.2473368341464161e-31,2.1007094620589364e-29,1.093703901566703e-52,1.7161438221323646e-40,1.1925815572903271e-48,6.7862274401389746e-62,1.7700491898647376e-20,2.5172602600378469e-23,4.52615431599198e-25,3.4711104279951334e-41,1.2731325732351207e-56,1.0440159757195297e-50,1.0761040599763585e-49,5.2464874769514249e-65
6.013012668538512e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727650152219,0.11866996573479635,0.022821567688763644,0.0,1.6079854882932889e-34,1.7007954987509828e-20,4.8231502118460312e-40,8.0323935610508837e-31,4.9161987054692551e-55,5.3069625931506611e-12,5.5636905802217402e-60,5.3069604633048727e-12,5.0102949128609745e-41,7.6465951355288867e-39,4.0328513253908417e-56,4.6760649691508338e-57,3.439877162132672e-28,9.5168804846787577e-47,2.8982767639770135e-10,8.5812825670388364e-12,3.4353821733721068e-14,5.1585074558810521e-22,1.9101703730509031e-21,3.4351649099456566e-14,9.2848402904867758e-31,6.0067159282111929e-29,6.116076041000467e-52,6.4925181128754955e-40,5.5970594727329963e-48,4.4438852257641123e-61,3.7594274044721179e-20,7.1584444922861984e-23,1.6585405839182435e-24,1.6999894012190608e-40,7.1168436883377376e-56,7.1018815730160047e-50,5.0504545388409146e-49,3.4501072772130211e-64
1.0021687816295396e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727630253709,0.11866996553801702,0.022821567685903217,0.0,1.2370293537878442e-33,4.702199298862083e-20,1.3837692344232243e-38,3.7625367756205907e-30,1.1759947359713868e-53,8.8449399615696093e-12,1.4956684569683586e-58,8.84493407336203e-12,3.954164766948273e-40,6.2874145506523903e-38,2.0142217877928371e-54,2.3354668708579749e-55,1.5807593852305674e-27,1.2753144924587386e-45,4.8304612172452836e-10,1.4302137652736583e-11,5.7256446834874351e-14,1.4260958533563189e-21,5.2808799011633151e-21,5.7250440195271024e-14,4.2662546218123444e-30,2.7604631458137834e-28,1.4072079938286772e-50,5.1239529688156073e-39,7.8025460848791963e-47,1.7770881477089141e-59,1.0379997623723606e-19,3.2363141456347149e-22,1.2562419479260796e-23,2.8401427628063518e-39,1.6344394310548462e-54,3.5469209576290262e-48,7.0408619764938327e-48,1.4340876325609699e-62
1.3629495449276592e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727612345051,0.11866996536091565,0.022821567683328832,0.0,3.4066525844806541e-33,8.3732237390178245e-20,6.0029078506488387e-38,8.6824276759440718e-30,4.6211636794119448e-53,1.2029120774427806e-11,6.4943878000553124e-58,1.2029110289498113e-11,1.1096662552643361e-39,1.8336491734284939e-37,9.6948912170399121e-54,1.1241084870772474e-54,3.5581731882630186e-27,4.2326683202323985e-45,6.5694271872219592e-10,1.9450907224925403e-11,7.7868849526650557e-14,2.539360137678799e-21,9.4034707440611951e-21,7.7858153543628997e-14,9.6024059089832549e-30,6.2137744217555957e-28,5.378225928449949e-50,1.4379473037127334e-38,2.6744161496944805e-46,7.631331966443566e-59,1.8467534419671003e-19,7.2191464245979345e-22,3.4350570239713517e-23,1.0872737622584252e-38,6.2433200458186785e-54,1.7071943318356056e-47,2.4133767448348462e-47,6.3108440942956292e-62
1.7237303082257787e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727594436393,0.11866996518381426,0.022821567680754447,0.0,7.6722239076940854e-33,1.307072034891143e-19,1.8331438781790635e-37,1.6717475533026634e-29,1.452490019324555e-52,1.5213302837566448e-11,1.9665029942563062e-57,1.5213286470793967e-11,2.5406439876001027e-39,4.1955698172389239e-37,3.4642348900493505e-53,4.0167273023727657e-54,6.7249799658980534e-27,1.137319433667541e-44,8.3083931170137096e-10,2.4599676791886226e-11,9.8481294732689762e-14,3.9638289058050608e-21,1.4678617059073259e-20,9.8464598242315549e-14,1.8147406563484628e-29,1.1744437198375089e-27,1.6773772235917834e-49,3.2922639799239683e-38,7.2234185563725908e-46,2.7370348147599152e-58,2.8802657846679987e-19,1.3516357437396074e-21,7.6757016455814872e-23,2.7729763776665281e-38,1.9457571000845708e-53,6.1001608952501109e-47,6.5184965336141763e-47,2.2835425741494779e-61
2.084511071523898e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727576527735,0.1186699650067129,0.022821567678180062,0.0,1.4744887986526281e-32,1.8737828701532827e-19,4.7276209543993e-37,2.8423795183438708e-29,3.6423811736892347e-52,1.8397486081659065e-11,5.1052438183010707e-57,1.8397462619179534e-11,4.9544047355565819e-39,8.29662729871892e-37,9.8465527931470729e-53,1.1416907428005365e-53,1.1240238976908486e-26,2.5160148787867651e-44,1.0047359008846537e-09,2.9748446353908716e-11,1.190937801480548e-13,5.6822348852597967e-21,2.1042410086278568e-20,1.1906984463574126e-13,3.0329951687995734e-29,1.9630379653969466e-27,4.1701072156610929e-49,6.4201110918369486e-38,1.614321470598929e-45,7.5851150141953346e-58,4.1256008522004222e-19,2.2394869376936736e-21,1.4646486512404278e-22,6.5280249041816174e-38,4.8342033734974405e-53,1.7338559096807058e-46,1.456807187362981e-46,6.3784596302407311e-61
2.806072598120137e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727540710419,0.11866996465251016,0.022821567673031291,0.0,3.8126623049937774e-32,3.2283227137012302e-19,2.0384730635189357e-36,6.2845209305397922e-29,1.3787587443205934e-51,2.4765855262792357e-11,2.2581482644200223e-56,2.4765814840899351e-11,1.3153720551946953e-38,2.3204736601769534e-36,4.7372967259146765e-52,5.49277349523937e-53,2.399555582502393e-26,7.9161385087002985e-44,1.352529070594757e-09,4.0045985466692034e-11,1.6031884283133493e-13,9.7892834428127193e-21,3.6252449874249112e-20,1.6027760490820786e-13,6.4741472207296917e-29,4.1908615421834145e-27,1.536919335460876e-48,1.7045118318481152e-37,5.2651374150416621e-45,3.2423016909427935e-57,7.0979295873685457e-19,4.713908287781677e-21,3.7446047965486441e-22,2.5417027692727882e-37,1.7798932513221836e-52,8.3416209524677271e-46,4.7515212676443951e-46,2.7844691919006764e-60
3.5276341247163762e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727504893103,0.11866996429830741,0.022821567667882521,0.0,8.0736272395542375e-32,4.9412705119753367e-19,6.0801938480605182e-36,1.1773949187920726e-28,3.9344078739817163e-51,3.1134228808643448e-11,6.7949100124089607e-56,3.1134166940969343e-11,2.8532152127540171e-38,5.1954807780209779e-36,1.5827089019360504e-51,1.8351035485918597e-52,4.3631473474140594e-26,1.9580615099627416e-43,1.7003222262736981e-09,5.0343524561221479e-11,2.0154405461551631e-13,1.4982604448349985e-20,5.5486030777643624e-20,2.0148093633678623e-13,1.1770901253348628e-28,7.6206256353462213e-27,4.2816393183835319e-48,3.6973132990519576e-37,1.3406608998728321e-44,1.0066266222511596e-56,1.0849161914394525e-18,8.4585770603493681e-21,7.848725934197475e-22,6.4883382320900247e-37,4.9544107212850544e-52,2.7868527827516841e-45,1.2099054377418118e-45,8.8155969802725194e-60
4.249195651312615e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727469075799,0.11866996394410469,0.022821567662733751,0.0,1.527301276958325e-31,7.0369362488686124e-19,1.5470050445884477e-35,1.9926265341871759e-28,9.7323642644745028e-51,3.7502607014793446e-11,1.7589330022342433e-55,3.7502518911138287e-11,5.5141699880228272e-38,1.0264405461715546e-35,4.4564460942331182e-51,5.1670946655480359e-52,7.2171881353580968e-26,4.2588494546655448e-43,2.048115366969776e-09,6.0641063636259155e-11,2.4276942600918211e-13,2.133568051223008e-20,7.9015616706989224e-20,2.4267953899953953e-13,1.9468623836004175e-28,1.2606000459464923e-26,1.0365527715183331e-47,7.1454928844742154e-37,2.9834520053681515e-44,2.6880146741681436e-56,1.5428791048955149e-18,1.3805490972428178e-20,1.4695386471637688e-21,1.4968063709394263e-36,1.1984266121707499e-51,7.8468288991791619e-45,2.6925352781348753e-45,2.3996325147331667e-59
5.6923187045050935e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727397441184,0.1186699632356993,0.02282156765243621,0.0,4.627687479307281e-31,1.2397987293970268e-18,9.0818773415451668e-35,4.7386965952010766e-28,5.7077950768027246e-50,5.0239377667593686e-11,1.088408993811045e-54,5.0239222454453231e-11,1.7351337147508161e-37,3.2746954255732766e-35,3.6877139347816491e-50,4.2757028929309553e-51,1.6645983191631697e-25,1.7842965704478997e-42,2.7437016025690733e-09,8.1236141726762086e-11,3.2522065928720196e-13,3.7585186206928023e-20,1.3920203232786614e-19,3.2506229462329168e-13,4.4892131983867681e-28,2.9078036211445571e-26,5.8505991084279214e-47,2.248464000082234e-36,1.2853835250547916e-43,2.0764706582543631e-55,2.709864806628325e-18,3.0819338825067803e-20,4.3266527342683507e-21,6.2797822912666074e-36,6.7421192268752929e-51,6.4927283911754995e-44,1.1601404211342615e-44,1.9409917011266959e-58
7.135441757697571e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727325806575,0.11866996252729396,0.02282156764213867,0.0,1.0881517517119917e-30,1.9313802361248623e-18,3.1881276548256249e-34,9.254463545328755e-28,2.0449677033987133e-49,6.2976167245672412e-11,3.9385582978936303e-54,6.2975925470054526e-11,4.1681109380829189e-37,7.8965890447571895e-35,1.5683520745403637e-49,1.8184025900108023e-50,3.1974004347054235e-25,5.2226004831446844e-42,3.4392877773015706e-09,1.0183121973808395e-10,4.0767254718796556e-13,5.854322976067476e-20,2.1683415713536211e-19,4.074258469579976e-13,8.6210042682045488e-28,5.5859385273474418e-26,2.0684469842040157e-46,5.4012352439947908e-36,3.7968782933236345e-43,8.7913738720993483e-55,4.2085396115560249e-18,5.743351670802269e-20,9.9231648587303658e-21,1.7976585361730968e-35,2.377922124319201e-50,2.7611592717469921e-43,3.4271488389648661e-44,8.3490572012850045e-58
1.0021687864082527e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727182537384,0.11866996111048349,0.022821567621543592,0.0,4.2695192589015682e-30,3.7812826120743433e-18,2.589422192235195e-33,2.5879324295147454e-27,1.819850791935475e-48,8.8449803192640708e-11,3.4515115652794891e-53,8.8449329917063437e-11,1.6774056659046061e-36,3.1471201365970767e-34,1.9807450253749554e-48,2.2964820741718139e-49,8.7925225381966999e-25,3.0850572687989747e-41,4.8304599440447482e-09,1.430213755230359e-10,5.7257831047290041e-13,1.1458473751679452e-19,4.2444871718963311e-19,5.7209532666655404e-13,2.3694156132420025e-27,1.5364346328149786e-25,1.8352484844968285e-45,2.1736724666011046e-35,2.2355729026827864e-42,1.2009693872904581e-53,8.1857731438758871e-18,1.4763576008713145e-19,3.6617031273521523e-20,9.6117282571837444e-35,2.093430079180774e-49,3.4865716652096973e-42,2.0182641871682383e-43,1.1501301509598055e-56
1.579418007685244e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726895999096,0.11866995827686327,0.022821567580353436,0.0,2.832995072225133e-29,9.3481133706542698e-18,4.3622363452924095e-32,1.0414687363796495e-26,3.7953057311006407e-47,1.3939730211192546e-10,6.6919248123937236e-52,1.3939613247407385e-10,1.1349444233186745e-35,2.0650133706994644e-33,6.2236694223806038e-47,7.2153903670843684e-48,3.4968788958999075e-24,3.6475084098452507e-40,7.6128035466170243e-09,2.2540168614219912e-10,9.0239794192170638e-13,2.8311000074599042e-19,1.0489479780170018e-18,9.0120392681082688e-13,9.4121125393690233e-27,6.1137581873577363e-25,3.9284891487223394e-44,1.4707393044149093e-34,2.5685213087816973e-41,4.794339257780008e-52,1.9960918568858471e-17,5.1137053001073449e-19,2.1292364779756068e-19,8.9329465208505934e-34,4.3968244406585362e-48,1.0950517941866516e-40,2.3199137036301388e-42,4.480616763178388e-55
2.7339164502392264e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726322922904,0.11866995260962573,0.022821567497973125,0.0,2.7910413691297496e-28,2.7950166901378243e-17,1.1453750392265453e-30,5.5912649144122683e-26,1.350562156255206e-45,2.4129320690620149e-10,2.2418624194058352e-50,2.4128971223908776e-10,1.1313766455712355e-34,1.9776303877251033e-32,3.2148947796114836e-45,3.726824989744179e-46,1.8653427663787858e-23,6.9435964061763229e-39,1.3177487827992748e-08,3.9016230357790825e-10,1.5620709373630582e-12,8.4544204028376072e-19,3.1339387968078382e-18,1.5585008577680285e-12,5.0079643255622404e-26,3.2648836041458415e-24,1.4559899555027844e-42,1.4661525983884952e-33,4.6908156674835453e-40,3.5013276529124942e-50,5.8031691948904601e-17,2.1221493914197858e-18,1.6486254676237548e-18,1.2079659778910367e-32,1.5678192497447591e-46,5.6517407358945036e-39,4.2408941901233567e-41,3.1415182742779974e-53
3.888414892793209e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725749847217,0.11866994694239211,0.022821567415592815,0.0,1.039538270129974e-27,5.6510087755060586e-17,6.333819146882663e-30,1.5660580244407735e-25,8.0888724676397049e-45,3.4319031944155539e-10,1.3652464652541127e-49,3.4318325820538833e-10,4.2300117050435764e-34,7.4796881123862819e-32,2.161763324473511e-44,2.5058804418662698e-45,5.2137392716535954e-23,3.3369559609472642e-38,1.8742168211005903e-08,5.5492291594409643e-10,2.2217906304144552e-12,1.7075054625003636e-18,6.3321309420001312e-18,2.2145723254871771e-12,1.3971710500361615e-25,9.1328888325875573e-24,8.6894634897540503e-42,5.4817602421129108e-33,2.2669590496616469e-39,2.5194628907786197e-49,1.1451811639652007e-16,4.9967212715727995e-18,5.3595155329226746e-18,5.3399529173476365e-32,9.2091090226841613e-46,3.7990875103381903e-38,2.0504966008837029e-40,2.2656947594033223e-52
5.0429133353471915e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725176772035,0.11866994127516238,0.022821567333212504,0.0,2.7323243133226396e-27,9.5027907752902663e-17,2.2742698116935038e-29,3.3401920026265296e-25,3.0569774991701167e-44,4.4508863757973736e-10,5.3880474750481406e-49,4.4507677037286775e-10,1.1148073468712387e-33,2.000489915237835e-31,9.0061711981069456e-44,1.0439145859699679e-44,1.1106066680890719e-22,1.0603995695457087e-37,2.430684469564446e-08,7.1968352324163914e-10,2.8815593904006229e-12,2.8684025977028675e-18,1.0641495135527301e-17,2.8694205091412162e-12,2.9710314499641717e-25,1.9469178765803728e-23,3.258547750213359e-41,1.4447220897596012e-32,7.2771189077552172e-39,1.0945884811807535e-48,1.8815887509644469e-16,9.1728375954012237e-18,1.2530283989625826e-17,1.6258899466171061e-31,3.4033001048273479e-45,1.5822326624715993e-37,6.5851254692133505e-40,9.901429928912171e-52
6.197411777901174e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724603697359,0.11866993560793652,0.0228215672508322,0.0,5.9197593238979141e-27,1.4350363354500503e-16,6.3908545351579518e-29,6.1040191093959054e-25,8.9914885315171655e-44,5.4698815911087334e-10,1.6635789702386494e-48,5.4697024874150374e-10,2.4208727595682126e-33,4.3981916883654658e-31,2.879885753745283e-43,3.3378443393427927e-44,2.0275435763668344e-22,2.689352949469265e-37,2.9871517281906216e-08,8.8444412547145177e-10,3.5413795759635307e-12,4.3272073443343508e-18,1.6059934301656648e-17,3.5230476608830484e-12,5.4146920065939646e-25,3.5569830684746029e-23,9.5038462799323794e-41,3.1373457267825514e-32,1.863955661465077e-38,3.6222089308761401e-48,2.7773141519624726e-16,1.4617420608660087e-17,2.4376384035098379e-17,3.9537133019722862e-31,9.7858433340601162e-45,5.0577706391032766e-37,1.6874320156625901e-39,3.299225599347821e-51
8.506408663009139e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723457549527,0.11866992427349651,0.022821567086071588,0.0,1.957992840397312e-26,2.7032878798223168e-16,3.2070584854709854e-28,1.5425586037926542e-24,4.9901630556979805e-43,7.5079080417477827e-10,1.0171832081519238e-47,7.5075710408229577e-10,8.0411886415543407e-33,1.4883100107282541e-30,1.8368492782477564e-42,2.128483280650863e-43,5.1151622867399804e-22,1.154226284139301e-36,4.1000850759306555e-08,1.2139653147312852e-09,4.8611822527206138e-12,8.1351199035531726e-18,3.0216278354879737e-17,4.8266472022813846e-12,1.3614129367938819e-24,8.9869824707645267e-23,5.1900220296801175e-40,1.0421319258247503e-31,8.1342330350774224e-38,2.4804622359783147e-47,5.0057310826040235e-16,2.9037637350223059e-17,6.6318990582093888e-17,1.5167334171224567e-30,5.1867511741902484e-44,3.2233889104107992e-36,7.3705208962677308e-39,2.2923851868487042e-50
1.0815405548117104e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722311403704,0.11866991293907207,0.02282156692131098,0.0,4.880024158933831e-26,4.3698552072576933e-16,1.052070467565655e-27,3.131481898400115e-24,1.7972602062233748e-42,9.5459823696720413e-10,3.8253215118556362e-47,9.5454382422787578e-10,2.0115353240698723e-32,3.7671191908944316e-30,7.1308184129417647e-42,8.2617398553739474e-43,1.0368416644086139e-21,3.4822137216417794e-36,5.2130168643222068e-08,1.5434864837309389e-09,6.1812152311795265e-12,1.3123861445788074e-17,4.8784400659306899e-17,6.1253889536942127e-12,2.7505063900080275e-24,1.8242774355357029e-22,1.8493109366055442e-39,2.6070003087927527e-31,2.4810778453832989e-37,1.0244201141384487e-46,7.7457546002592955e-16,4.7665876452088818e-17,1.3992538139191838e-16,4.0980224841970657e-30,1.8057625927957473e-43,1.2505944756858787e-35,2.2498419457629089e-38,9.5576882212525606e-50
1.3124402433225068e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721165259896,0.1186699016046632,0.022821566756550383,0.0,1.0277926621611858e-25,6.4347378949138843e-16,2.739089837506712e-27,5.5649650309687357e-24,5.1535471226306773e-42,1.1584104389505804e-09,1.1283389839829628e-46,1.1583304091784014e-09,4.2516219926547366e-32,8.0132278784872602e-30,2.1490495210646792e-41,2.4895157313991745e-42,1.8398859856835488e-21,8.6052163384870434e-36,6.3259470933672674e-08,1.8730076324781056e-09,7.5014937651127315e-12,1.928570467233828e-17,7.1746713376213983e-17,7.419291807306094e-12,4.8646877022802997e-24,3.241872258314129e-22,5.258668444083035e-39,5.5103467447210295e-31,6.1768614654616416e-37,3.3059963438957453e-46,1.091933457436073e-15,6.9854930804751402e-17,2.5331074749579397e-16,9.0325699785264056e-30,5.020928235366475e-43,3.766669932332032e-35,5.6053922561825294e-38,3.1090149543743261e-49
1.5433399318333033e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720019118092,0.1186698902702699,0.022821566591789785,0.0,1.9328118927249817e-25,8.8979354254425861e-16,6.1426840379387012e-27,9.0291763642908113e-24,1.2811328463657585e-41,1.3622273918236372e-09,2.8667188524962289e-46,1.3621168589340644e-09,8.0245594632481919e-32,1.516293921303242e-29,5.535702632188422e-41,6.4116689251496637e-42,2.9808379254879412e-21,1.868305938315963e-35,7.4388757630681804e-08,2.2025287609803588e-09,8.8220302984086619e-12,2.6613044780031248e-17,9.9085854844939263e-17,8.7083744144712503e-12,7.854731156264286e-24,5.259995421649741e-22,1.2987417479903047e-38,1.0400561153557736e-30,1.3471601860572955e-36,9.1919065110114386e-46,1.4462080986411118e-15,9.5048039150864113e-17,4.1313811910879468e-16,1.7288527355342645e-29,1.2114219344377049e-42,9.6960192048654306e-35,1.2234976625836948e-37,8.7034859366095987e-49
1.7742396203440998e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718872978304,0.11866987893589218,0.022821566427029198,0.0,3.343899672079605e-25,1.1759447264840626e-15,1.2335389672064371e-26,1.3705406404818759e-23,2.8665250126695098e-41,1.5660490778423629e-09,6.517168487109178e-46,1.5659031734950654e-09,1.3935664842070738e-31,2.6336132454649983e-29,1.2692416238011056e-40,1.4698324012504497e-41,4.5178673389668145e-21,3.6881074805550176e-35,8.5518028734273427e-08,2.5320498692450209e-09,1.0142834609094836e-11,3.509853262411334e-17,1.307849940388135e-16,9.9926548586214388e-12,1.1863651371353212e-23,7.9843400481109599e-22,2.8921513979862534e-38,1.8062384300496568e-30,2.6649726359110353e-36,2.2909689082797991e-45,1.8322406342164772e-15,1.2282394984510943e-16,6.2466489590550137e-16,3.0044077249718025e-29,2.6325178298361972e-42,2.2215146512309175e-34,2.4223967472578992e-37,2.1814363972296532e-48
2.1065558414754483e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717223430678,0.11866986262321853,0.022821566189901922,0.0,6.5923363671151071e-25,1.6576959463172838e-15,2.9077568642582736e-26,2.2922743639052118e-23,7.9940180733806859e-41,1.8594022787638628e-09,1.8408799644249567e-45,1.8591969566790167e-09,2.7632053617332385e-31,5.2114240979201704e-29,3.6037544221086129e-40,4.1721374175650148e-41,7.539794445826263e-21,8.6599243173191134e-35,1.0153550810375248e-07,3.0063043040988966e-09,1.2044253238502163e-11,4.9329461388410598e-17,1.8402696250840088e-16,1.1832627771047838e-11,1.9698315478061854e-23,1.3354688987879224e-21,8.0342938357464876e-38,3.581612920552226e-30,6.2559602773489087e-36,7.5178120796004502e-45,2.4348633224579408e-15,1.6664466200191804e-16,1.0286068318471335e-15,5.8580997488503649e-29,7.0249196803685831e-42,6.299651416532899e-34,5.6943279486607066e-37,7.2014636294708349e-48
