Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53),CO2X(24)
9.390747672678601e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,1.2219327604369969e-64,7.7042968529335024e-44,4.3924005271856109e-22,1.0771208395242502e-44,3.4783232677387474e-33,2.043619719907809e-74,8.2880795312010761e-13,1.6195232796810487e-64,8.288079506799975e-13,3.9884317633645752e-44,6.4192113459109647e-46,1.8068132907966915e-61,2.0949895953239546e-62,1.5971661478723419e-34,1.4392792349348496e-50,4.5263477391918941e-11,1.3401711222835534e-12,5.365208716483373e-15,1.180749838326546e-23,5.3651010979428844e-15,5.1588838029415911e-20,9.4192736006030253e-22,3.9779672620934328e-24,5.6581274136523618e-41,2.7006820614263905e-31,4.9332165429160579e-23,1.8075882801083569e-56,3.1819290521016696e-55,1.4550956558982878e-58,6.7072978974789444e-59
1.8781495842896944e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670677112,0.11866996593777003,0.022821567691714114,6.0858061843484258e-62,1.1140811892172345e-42,1.7569999121285847e-21,1.3494127674624085e-42,2.7826575061755249e-32,1.0241526638853098e-71,1.6576159520506032e-12,1.0364941691392676e-62,1.6576159422901801e-12,6.3814861047865328e-43,9.2405537704149087e-45,4.5273070112623004e-59,5.2493706245496205e-60,1.1540226875414761e-33,4.60568443248366e-49,9.0526956838078856e-11,2.6803423151324268e-12,1.0730530066821081e-14,4.2342537810217178e-23,1.0730095886800515e-14,2.0269527428153971e-19,7.3796244052761059e-21,6.2293776542595008e-23,3.5439936770211464e-39,2.1605912494582151e-30,1.9732689657237895e-22,1.1568533177734299e-54,7.9728172983846134e-53,3.6440750430255201e-56,1.6702374373978909e-56
3.756299218333363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,2.9568488281910048e-59,1.4931488260922671e-41,7.0283015584101015e-21,1.6591597600670123e-40,2.226124025793162e-31,5.0375672421952596e-69,3.3152319556070677e-12,6.633552403066848e-61,3.3152319165656166e-12,1.0210361660605783e-41,1.2286634892384651e-43,1.1133937442071915e-56,1.290962011948199e-57,7.7244533867059143e-33,1.4738130308292553e-47,1.810539146986852e-10,5.3606846995313667e-12,2.1461530979627421e-14,1.3988561379570539e-22,2.1459765695429891e-14,7.8291083334616038e-19,5.6666297307892637e-20,9.5734172873728467e-22,2.1784130975134371e-37,1.7285424390801464e-29,7.892934184449993e-22,7.4038197388264872e-53,1.9606945694370207e-50,8.9521847384918969e-54,4.0573017102975879e-54
5.634448852377032e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727652031361,0.11866996575337942,0.022821567689033772,2.4925292394962951e-58,5.1467829726322606e-41,1.4935566530914688e-20,1.0715843240952862e-39,6.6088023038913509e-31,4.2402416220091475e-68,4.9728479648586641e-12,3.7663326373788923e-60,4.9728478818961249e-12,3.8627842940491366e-41,4.3264420868067782e-43,8.275127926746869e-56,9.5948610348701332e-57,2.0062582603133468e-32,6.8752941875780713e-47,2.7158087152757812e-10,8.0410270826419093e-12,3.2192907655164336e-14,2.6265914509994355e-22,3.2189115744544348e-14,1.6243746295581624e-18,1.5828306879222904e-19,3.4570427484832993e-21,1.1988582336293559e-36,4.9426609618998419e-29,1.6772276923656294e-21,4.1402729686763838e-52,1.457246522550016e-49,6.6844985785163237e-53,3.0206628926675922e-53
9.39074812046437e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727633385609,0.11866996556898882,0.02282156768635343,3.8953465896530404e-56,3.1814197050036903e-40,4.1295235984744972e-20,4.4982523292947652e-38,3.0956966343693148e-30,5.5470708716113856e-66,8.2880800061420822e-12,1.0124900940969404e-58,8.2880797767774417e-12,3.0485395440358866e-40,2.7132744516497149e-42,6.0954943617672145e-54,7.0675013194989692e-55,7.2831929616020544e-32,9.2132742218080401e-46,4.5263478105851032e-10,1.3401711843761956e-11,5.3657292931667256e-14,5.6157048788504585e-22,5.3646536881271905e-14,4.2334895825434095e-18,6.795262975395993e-19,2.4916209454234581e-20,2.9063062138945684e-35,2.2716043488807577e-28,4.6368927928420453e-21,9.5260861394762177e-51,1.0733615030728782e-47,6.0033382073131376e-51,2.6609163176078872e-51
1.2771417461742973e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727616604433,0.11866996540303727,0.022821567683941123,2.5041034684439353e-55,8.020754875599811e-40,7.35376707541444e-20,2.093200771766121e-37,7.1436263443950963e-30,3.0339403380599893e-65,1.1271788861696858e-11,4.3963630030042557e-58,1.1271788453269357e-11,8.555184867975812e-40,6.9566035243960409e-42,3.1038316823642621e-53,3.5987478940251543e-54,1.4503971096324334e-31,3.0578131551186967e-45,6.155832963028576e-10,1.8226328124667338e-11,7.2976643515708666e-14,8.5457693093229635e-22,7.2957182870170795e-14,7.2531423655442335e-18,1.4730691982875171e-18,6.6605586756160532e-20,1.2112416263311353e-34,5.1135255647621146e-28,8.2567569702733476e-21,3.6407870624447924e-50,5.4654903045928561e-47,3.6339411932529514e-50,1.6060784341136195e-50
1.6152086803021577e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727599823256,0.11866996523708573,0.022821567681528817,1.074758208242288e-54,1.6459192429527128e-39,1.1479789666973983e-19,7.1974820940602374e-37,1.3754606641635896e-29,1.3772819324360399e-64,1.4255497736725291e-11,1.3312201669754208e-57,1.4255497099169866e-11,1.9587579998101435e-39,1.4381307520781599e-41,1.2330550653985442e-52,1.4296659538644064e-53,2.4468711184785732e-31,8.2163547010278151e-45,7.7853180801877225e-10,2.3050944401242603e-11,9.2297575154159838e-14,1.1609346191291273e-21,9.2266735480140324e-14,1.0901531644995968e-17,2.6786736349568242e-18,1.4522778732686872e-19,3.5477888396888536e-34,9.6652087531344555e-28,1.2888638105448629e-20,1.1354996927888837e-49,2.1712372958036874e-46,1.3451221931497167e-49,5.8989652325221469e-50
1.953275614430018e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758304208,0.11866996507113421,0.02282156767911651,3.6655923314759066e-54,2.9251508433872039e-39,1.6457702735874092e-19,1.9879613265397119e-36,2.3386189478155496e-29,4.6096177580212816e-64,1.7239206630148534e-11,3.4559835055727611e-57,1.7239205716173569e-11,3.8196925217327215e-39,2.5761650714125483e-41,3.7552736187728092e-52,4.354029007794073e-53,3.7081725970066739e-31,1.817648632207379e-44,9.4148031640170842e-10,2.7875560673732335e-11,1.1162007209958583e-13,1.4746426288199765e-21,1.1157525533237372e-13,1.5084199909089816e-17,4.3207606258866977e-18,2.7106592817077273e-19,8.8813531406949148e-34,1.6155494625363921e-27,1.8476423467116933e-20,2.8229522808663365e-49,6.6124146601107767e-46,4.2700846960573332e-49,1.8646693033102954e-49
2.629409482685739e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923117,0.022821567674291894,2.6823963369421884e-53,6.778009654331531e-39,2.8356414852584456e-19,9.1492679967986766e-36,5.1707010063887443e-29,2.6761874135998186e-63,2.3206624458942008e-11,1.528647543826938e-56,2.3206622884282349e-11,1.0141108836092526e-38,6.0830534943041632e-41,1.9408578918457216e-51,2.2502674022639201e-52,6.8438755452624019e-31,5.7188686119116801e-44,1.2673773255667846e-09,3.7524793209403465e-11,1.502688273129395e-13,2.1103634750479012e-21,1.5018994000934483e-13,2.4515107664339089e-17,8.7138881576365979e-18,6.6954173904344763e-19,3.6510838152678188e-33,3.4491658774319235e-27,3.1831762998592825e-20,1.0404170022701589e-48,3.4174130929736904e-45,2.9830620701978174e-48,1.2987089388940382e-48
3.3055433509414596e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727515917374,0.1186699644073281,0.022821567669467278,1.1437014936124391e-52,1.3077372689304545e-38,4.3404519071770119e-19,2.9544579304846258e-35,9.6872222957766409e-29,1.038233133416362e-62,2.9174042355721715e-11,4.5997946892334128e-56,2.9174039945576809e-11,2.1997396277728602e-38,1.1911368413793953e-40,6.9086513488923564e-51,8.0099176856067431e-52,1.0979681932986601e-30,1.4145655114743809e-43,1.5932743224118155e-09,4.7174025729992656e-11,1.8892390909652574e-13,2.7538460843301502e-21,1.8880080765322192e-13,3.5497528998051104e-17,1.5025336676893061e-17,1.3605907544469543e-18,1.0471987635263667e-32,6.2721788377623952e-27,4.8720066420850144e-20,2.8984544826174771e-48,1.2164295774303232e-44,1.1384396375436356e-47,4.9187008598121437e-48
3.98167721919718e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727482355021,0.11866996407542507,0.022821567664642661,3.9564947806770539e-52,2.2629731625794909e-38,6.1815945111250219e-19,8.0653412530455677e-35,1.6394677347514217e-28,3.3888497811057404e-62,3.5141460325092602e-11,1.1907040837267013e-55,3.5141456892812045e-11,4.2512516251275995e-38,2.0811129970732822e-40,2.0724307161829767e-50,2.4027525874815157e-51,1.6190166519194495e-30,3.0767274186141506e-43,1.9191713061011615e-09,5.682325823448285e-11,2.2758614201328244e-13,3.399801940859651e-21,2.2740759974104533e-13,4.7846771460276408e-17,2.3568519621884702e-17,2.470316831283308e-18,2.5772063671144593e-32,1.0375794341246732e-26,6.9380599315781376e-20,7.0169415345335771e-48,3.6489107226659188e-44,3.6243751651444641e-47,1.5560275837067826e-47
4.657811087452901e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727448792668,0.11866996374352205,0.022821567659818045,1.2113810825432971e-51,3.6210663665600967e-38,8.3643774805708653e-19,1.9629929075019272e-34,2.5770677622338326e-28,9.7989719661192593e-62,4.1108878368186407e-11,2.769683935999607e-55,4.1108873724198051e-11,7.5521141492742848e-38,3.3488709357602184e-40,5.5187170535636059e-50,6.3982390387621784e-51,2.24952085448118e-30,6.1003070393507783e-43,2.2450682764283592e-09,6.6472490722623736e-11,2.6625604221006218e-13,4.0460748551778942e-21,2.6601025274256128e-13,6.1308432415831084e-17,3.4524991215863067e-17,4.1341912993068526e-18,5.6863321728379738e-32,1.6035862343413621e-26,9.3872143427715424e-20,1.5377855761576512e-47,9.7164948814240432e-44,1.0361702992616383e-46,4.4232451436409817e-47
6.010078823964343e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727381667968,0.11866996307971606,0.022821567650168812,1.4387537895058946e-50,7.9639164940526226e-38,1.3756643302153353e-18,1.1291175316646102e-33,5.5066583121629485e-28,1.0670387676775834e-60,5.30437146758571e-11,1.3707531237434286e-54,5.3043707038860066e-11,2.0701717442904148e-37,7.3966510441780648e-40,4.3356124768671797e-49,5.026271081003854e-50,3.8399921073510124e-30,2.1556843744233478e-42,2.8968621769314065e-09,8.5770955649779794e-11,3.4362076263188335e-13,5.3380388038969369e-21,3.4320312385328178e-13,9.0470585067596418e-17,6.4008996911436585e-17,9.9090050681228347e-18,2.4192042753760703e-31,3.350040301445817e-26,1.5436447026293739e-19,7.0704987886533e-47,7.632565962027691e-43,8.8874841495991058e-46,3.6696729237005732e-46
7.362346560475784e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727314543268,0.11866996241591012,0.022821567640519579,7.2121080085107441e-50,1.4861101742860066e-37,2.051685846967336e-18,4.0250381552304338e-33,1.0074878680372453e-27,5.4030276347591603e-60,6.4978551278570353e-11,4.4593378267515161e-54,6.4978539889733763e-11,4.5878931062342502e-37,1.3809446303009389e-39,1.8511773374383348e-48,2.1459975845440124e-49,5.8697245985048249e-30,5.7501910543781543e-42,3.5486560239406186e-09,1.0506942051148473e-10,4.2102008088231494e-13,6.6297738863498667e-21,4.2037943019269773e-13,1.2194765525663373e-16,1.0351216168501043e-16,1.9677493435371042e-17,7.1287733498043061e-31,6.0514881903344846e-26,2.3018837867593387e-19,2.2563336440517147e-46,3.2586485835496957e-42,3.7823123177369655e-45,1.5280123924184591e-45
8.714614296987226e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727247418578,0.11866996175210423,0.022821567630870346,2.5944144375410633e-49,2.4888727473256464e-37,2.8644942761299222e-18,1.1213432367931881e-32,1.6629847984227049e-27,1.9686080363307591e-59,7.6913388176229925e-11,1.1676655924208955e-53,7.6913372276876483e-11,8.8594369325555691e-37,2.3107639286407804e-39,5.9218279930436152e-48,6.8647426459218935e-49,8.339203942490277e-30,1.2894568632778423e-41,4.2004498174625518e-09,1.2436788530774631e-10,4.9845586671417787e-13,7.9214432333030614e-21,4.9753917720895164e-13,1.5492904234518544e-16,1.5276980548989433e-16,3.450958132627604e-17,1.7161818917093789e-30,9.9108601032457276e-26,3.2133866574063747e-19,5.8333927589967475e-46,1.0423607743221403e-41,1.2132846893748742e-44,4.8146758078581758e-45
1.0066882033498667e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727180293884,0.1186699610882984,0.022821567621221114,7.71385009622963e-49,3.8640388011658545e-37,3.8140900770116922e-18,2.6748299142247448e-32,2.5529926253691155e-27,5.8834954147867984e-59,8.8848225368761962e-11,2.665610963975392e-53,8.8848204200307762e-11,1.5552499308955795e-36,3.5826554185733849e-39,1.5861889107182043e-47,1.8386970686550578e-48,1.1248978164586303e-29,2.571436153306818e-41,4.8522435574993949e-09,1.4366635003856715e-10,5.7592973208917665e-13,9.2131123242189297e-21,5.7468236909652565e-13,1.8885240215653892e-16,2.1128226804323586e-16,5.5463153579858263e-17,3.6233558397160015e-30,1.5137093976404223e-25,4.2781128425007898e-19,1.3129237110118849e-45,2.7918380802536644e-41,3.2965807400457373e-44,1.2876408868998175e-44
1.277141750652155e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307270460445,0.11866995976068689,0.022821567601922648,4.8828215484523147e-48,7.9516510325419591e-37,6.1236524184989081e-18,1.1232858945465157e-31,5.1691887326698043e-27,3.6628964012192371e-58,1.1271790063820797e-10,1.0593056015030238e-52,1.1271786665604928e-10,3.9250280308719989e-36,7.3506949308085433e-39,8.139086561828033e-47,9.434057528034007e-48,1.8391519233015367e-29,8.0232035839605999e-41,6.155830877119083e-09,1.82263279303888e-10,7.3099634823726138e-13,1.17964690291282e-20,7.2891910089220413e-13,2.5841617740758057e-16,3.5360309090536284e-16,1.1929901238713404e-16,1.2361285417771337e-29,3.0463618269339641e-25,6.8671049682957645e-19,5.0283422661068246e-45,1.4323537667257907e-40,1.790676872256463e-43,6.7804709753065207e-44
1.5475952979544433e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726911795122,0.1186699584330756,0.022821567582624182,1.9858019664462683e-47,1.4225339731410348e-36,8.9803858210622521e-18,3.4630258706359027e-31,9.1430078484970633e-27,1.4769204868548239e-57,1.3658757708639791e-10,3.1553927771020591e-52,1.3658752725698867e-10,8.2857475266086984e-36,1.3113353753499031e-38,2.8879076304363827e-46,3.347192057409583e-47,2.7301908373145488e-29,1.9987629205417779e-40,7.4594179828026355e-09,2.208602083074509e-10,8.8622908533031982e-13,1.4379863815785247e-20,8.8308965463871571e-13,3.2871922891819968e-16,5.2507249251184949e-16,2.1847843531360984e-16,3.2623321358567928e-29,5.3704196422544516e-25,1.0068578010464435e-18,1.4603790784082892e-44,5.0817170420229529e-40,6.5456032045942635e-43,2.4166850458897767e-43
1.8180488452567316e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726777545749,0.1186699571054645,0.022821567563325717,6.4250502355225377e-47,2.3187572379363816e-36,1.2384294755834859e-17,8.8885025784227884e-31,1.4776466810042799e-26,4.7755137044464296e-57,1.6045725471280463e-10,7.9107021395759979e-52,1.6045718600314282e-10,1.5560989023597534e-35,2.1321195691267454e-38,8.3642199004751632e-46,9.6938882966063845e-47,3.7984965028302831e-29,4.3177347544303924e-40,8.7630048745513951e-09,2.5945713704925746e-10,1.0416351540719646e-12,1.6963275850722611e-20,1.0371940603632799e-12,3.9900420054597838e-16,7.1990603425536345e-16,3.5951374453128145e-16,7.3242938408414519e-29,8.6620013691818805e-25,1.3882240170895397e-18,3.5900768371690185e-44,1.4716569793441788e-39,1.9356264528518546e-42,6.9769300547495014e-43
2.08850239255902e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726643296382,0.11866995577785365,0.022821567544027251,1.8093092125765411e-46,3.5337813665755931e-36,1.6335379073237264e-17,2.02069187717195e-30,2.2368972857482955e-26,1.3499914140382855e-56,1.8432693351691473e-10,1.7696327865944326e-51,1.8432684289451422e-10,2.6885464785668504e-35,3.2420565744357573e-38,2.1302087131662661e-45,2.4687001934004771e-46,5.0445478223300887e-29,8.4531606674509848e-40,1.0066591552365023e-08,2.9805406552930722e-10,1.1972194128801754e-12,1.9546709910539232e-20,1.1912323473021239e-12,4.6933741984491657e-16,9.3302656213093451e-16,5.473870724444169e-16,1.4695485662493339e-28,1.3095712413493599e-24,1.8307807106585307e-18,7.9025193895175978e-44,3.7476110536546445e-39,5.0140949127248596e-42,1.7630362549430638e-42
2.3589559398613082e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726509047009,0.11866995445024299,0.022821567524728786,4.589773332438079e-46,5.1163901436350268e-36,2.0833638846588248e-17,4.189651063525849e-30,3.2212131461151805e-26,3.4535048143403952e-56,2.081966134982314e-10,3.6307439368280169e-51,2.081964979311012e-10,4.358711352427589e-35,4.6845876002629362e-38,4.9262385454816608e-45,5.7086510526387444e-46,6.4688117759884162e-29,1.5362068562057424e-39,1.13701780162427e-08,3.3665099374759924e-10,1.352985189692385e-12,2.2130157708063992e-20,1.3452045437644823e-12,5.3987839105436674e-16,1.1607037871628992e-15,7.8564142018565045e-16,2.7051649623861774e-28,1.8841615207641113e-24,2.3345003426677194e-18,1.6013592387921532e-43,8.6655399132821695e-39,1.172767951199107e-41,4.0148875229537003e-42
2.6294094871635965e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726374797647,0.11866995312263257,0.02282156750543032,1.0807560942162584e-45,7.114604896353332e-36,2.5879075546889675e-17,8.0868892276470682e-30,4.4592161828581035e-26,8.2710042649382099e-56,2.3206629465626434e-10,6.9678234790710829e-51,2.3206615111290655e-10,6.7189516039165587e-35,6.5023196437081663e-38,1.0618121345909177e-44,1.2303653228624206e-45,8.0717461802996021e-29,2.6336892021929247e-39,1.2673764266184106e-08,3.7524792170413295e-10,1.5089350935709974e-12,2.4713626271747352e-20,1.499110677674151e-12,6.1053935837727888e-16,1.4004219359414174e-15,1.0768529109994381e-15,4.6497707665835196e-28,2.6066636835560718e-24,2.8993557568562418e-18,3.0477557071860245e-43,1.8675335146828483e-38,2.5370710724760078e-41,8.4209033384237885e-42
2.899863034465885e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726240548291,0.11866995179502234,0.022821567486131854,2.3387338771899277e-45,9.5766973156538606e-36,3.1471690231199478e-17,1.4626570803152113e-29,5.9796242094053907e-26,1.8314970678935452e-55,2.5593597699051885e-10,1.2581327728151004e-50,2.5593580243993791e-10,9.9360148762386251e-35,8.7379826519938352e-38,2.1304776601410287e-44,2.4684942486530955e-45,9.8538100205479057e-29,4.2951952864038627e-39,1.3977350302189487e-08,4.1384484939890872e-10,1.6650715488006557e-12,2.7297115224702637e-20,1.6529507772129686e-12,6.8113902213923422e-16,1.6500363296151899e-15,1.4233198634575163e-15,7.5475699780305532e-28,3.4938267384799028e-24,3.5253195546030265e-18,5.4770588219243888e-43,3.7466026514137761e-38,5.0742087411320638e-41,1.6312577689577964e-41
3.170316581768173e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072610629893,0.11866995046741231,0.022821567466833389,4.6770703957850016e-45,1.2551789326334406e-35,3.7611482151160562e-17,2.4968809913130693e-29,7.8116181037231292e-26,3.7672540332656983e-55,2.7980566050049151e-10,2.1519351650397429e-50,2.7980545191220432e-10,1.4190487941187332e-34,1.143497780345486e-37,4.000753179607129e-44,4.6351839738618034e-45,1.1815469556222791e-28,6.7071609756176191e-39,1.5280936124259226e-08,4.5244177683192691e-10,1.8213968017910472e-12,2.9880626306677206e-20,1.8067248710539244e-12,7.5162800012575223e-16,1.9073148856373773e-15,1.8272956001244009e-15,1.1676611811799325e-27,4.5626700896448139e-24,4.2123638622041867e-18,9.3458375516788154e-43,7.0346620772524958e-38,9.4558311667829213e-41,2.9454233254676859e-41
3.440770129070461e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725972049574,0.11866994913980253,0.022821567447534923,8.7578694387741902e-45,1.6089449149236394e-35,4.4298449837851652e-17,4.0596512321319937e-29,9.9845792545886332e-26,7.2831838747927507e-55,3.036753451856771e-10,3.5170951137700388e-50,3.0367509952971238e-10,1.9681328430142624e-34,1.4636980101379017e-37,7.1027693536443717e-44,8.2285610607811042e-45,1.3957194556359109e-28,1.0093813826579804e-38,1.6584521732393432e-08,4.9103870400318761e-10,1.9779125495951551e-12,3.2464155544668047e-20,1.9604329879691028e-12,8.2208890429587845e-16,2.1703106078783237e-15,2.2906162660754533e-15,1.7357469108514025e-27,5.830330566722294e-24,4.9604607061492701e-18,1.5256632595641086e-42,1.2487349600724667e-37,1.6628304474223328e-40,5.0231428045237397e-41
3.711223676372749e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725837800217,0.11866994781219294,0.022821567428236458,1.5541821559287521e-44,2.0239006838037536e-35,5.1532592867368972e-17,6.3394836505133678e-29,1.2527661862953622e-25,1.3368536794849499e-54,3.2754503104557616e-10,5.5363676967147974e-50,3.2754474529246669e-10,2.6629063076003253e-34,1.838729385857239e-37,1.2034564211890201e-43,1.3941128761677069e-44,1.6279451323626091e-28,1.4726000327267868e-38,1.7888107126591955e-08,5.2963563091269063e-10,2.1346198304921565e-12,3.5047705565054335e-20,2.1140751564122575e-12,8.9257021488965176e-16,2.4378044777163257e-15,2.8144244733763965e-15,2.4957525161220087e-27,7.3138131195913519e-24,5.7695824194085723e-18,2.3997963215080507e-42,2.1155038887483961e-37,2.7903623694717894e-40,8.183455501072811e-41
3.981677223675037e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725703550873,0.11866994648458355,0.022821567408937992,2.6373484652592192e-44,2.5049465328025362e-35,5.9313911726618574e-17,9.5691828564668194e-29,1.5469744433303547e-25,2.3469124674938707e-54,3.5141471807969386e-10,8.4429352644800572e-50,3.5141438920047218e-10,3.5274114146690243e-34,2.2728783748596465e-37,1.9600003465390044e-43,2.27036310488969e-44,1.8782701780990003e-28,2.092404549693307e-38,1.9191692306854677e-08,5.6823255756043586e-10,2.291519336352238e-12,3.7631274331415681e-20,2.2676514045692859e-12,9.6302483202252432e-16,2.7091158281280501e-15,3.3994203254529894e-15,3.4886633419437123e-27,9.0299625008571006e-24,6.6397015968425502e-18,3.6574913722388453e-42,3.4449294542276829e-37,4.5028830695676103e-40,1.2833286722930059e-40
4.5225843182796134e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725435052177,0.11866994382936547,0.022821567370341064,6.8258536538717038e-44,3.6851088062447981e-35,7.6518074548618201e-17,2.004681230924192e-28,2.2667334185559168e-25,6.5144641372641701e-54,3.9915409566858564e-10,1.8150107250758552e-49,3.9915367145226402e-10,5.8694720330932955e-34,3.3357995518310418e-37,4.7225607651262301e-43,5.4696389038279019e-44,2.4334045164923116e-28,3.954431152991591e-38,2.1798862025573273e-08,6.4542641007065327e-10,2.605898119264207e-12,4.2798474970625888e-20,2.5746062539052024e-12,1.1038435228678107e-15,3.2597802543861742e-15,4.7562843724892214e-15,6.3557381660067e-27,1.3228173917155714e-23,8.5628216344290441e-18,7.8573820068738047e-42,8.2981017429454158e-37,1.0652815915021259e-39,2.8697484611311666e-40
5.06349141288419e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725166553493,0.11866994117414822,0.022821567331744137,1.5803046635663e-43,5.1890453214132363e-35,9.591093564449727e-17,3.8468662239222363e-28,3.1809398624687084e-25,1.617946595442617e-53,4.4689347794837266e-10,3.5920619976258264e-49,4.4689294628514004e-10,9.2247470178550144e-34,4.6868505896860131e-37,1.0295514330676991e-42,1.1922570166118004e-43,3.061493547815103e-28,6.9679552196340515e-38,2.4406030888549807e-08,7.2262026153384024e-10,2.921052378007092e-12,4.7965755283671453e-20,2.8812977626690689e-12,1.2444365346817698e-15,3.8183735605493445e-15,6.3650246829843572e-15,1.0751539710075774e-26,1.8560329369507495e-23,1.0729600439226375e-17,1.5552537981728204e-41,1.8085125073159425e-36,2.2795791262567569e-39,5.808850307563183e-40
5.6043985074887666e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724898054819,0.11866993851893184,0.022821567293147209,3.3036374788305107e-43,7.0565870293111809e-35,1.1749249092165953e-16,6.8580022246608759e-28,4.3128451141741312e-25,3.6026733202995882e-53,4.9463286491507091e-10,6.6147368410386338e-49,4.9463221369914973e-10,1.3845840896010749e-33,6.3604577486082555e-37,2.0515385024187284e-42,2.3754497535196714e-43,3.762909127513221e-28,1.1583078873517881e-37,2.7013198895784599e-08,7.9981411194999688e-10,3.2369845673109495e-12,5.3133117249871726e-20,3.1877261577861529e-12,1.3848900900368888e-15,4.3816003665386369e-15,8.2286276935937341e-15,1.713942598298632e-26,2.516206961195609e-23,1.3139817408401251e-17,2.8651611709939788e-41,3.6027298281311436e-36,4.4661766080264289e-39,1.0816045410430993e-39
6.339056791095986e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724533380778,0.1186699349126268,0.022821567240724986,8.0105702573441111e-43,1.0247244293940471e-34,1.5030956339358582e-16,1.374440585912588e-27,6.2405369947861837e-25,9.4510291190693326e-53,5.5947235490393298e-10,1.3899163380325291e-48,5.5947152193239057e-10,2.2669101582980234e-33,9.2117609668557808e-37,4.7078894475242698e-42,5.4502523875950486e-43,4.8336652704357743e-28,2.1475324372430162e-37,3.0554244763186759e-08,9.0465855069090541e-10,3.6673304761387859e-12,6.0151541971268894e-20,3.6034952665334012e-12,1.5755001289254758e-15,5.150650652064961e-15,1.1170790619467906e-14,2.9980448379815247e-26,3.6405037952726708e-23,1.6802824616586936e-17,6.0207206748390562e-41,8.2644298524525064e-36,1.0041986108202287e-38,2.2770659983821254e-39
7.073715074703205e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724168706771,0.11866993130632335,0.022821567188302763,1.7550873550139639e-42,1.4283503839318876e-34,1.8716410310278444e-16,2.5407945874717744e-27,8.6709946635264171e-25,2.2638196878886592e-52,6.2431185352142539e-10,2.6992152098706939e-48,6.2431081648027455e-10,3.5168307815896059e-33,1.2807540523687013e-36,9.8730303392280286e-42,1.142777929916086e-42,6.0413051610791542e-28,3.7260427803057115e-37,3.4095289052004433e-08,1.0095029875003582e-09,4.0991148414951037e-12,6.7170117522227194e-20,4.0187799957554216e-12,1.7659279905628156e-15,5.9217861438164391e-15,1.4588517953287446e-14,4.9023377079086854e-26,5.0580307962169462e-23,2.0913943559086468e-17,1.1721006905594651e-40,1.7324332007021332e-35,2.0556092467761691e-38,4.3687706225491933e-39
