Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
2.043287730232549e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30903628621766382,0.11175870274816288,0.010539586375467345,2.9208273425908085e-11,2.5693517850958011e-11,0.003024584670434751,0.0015714366878252233,3.6581104416054258e-10,1.8432882307151212e-14,9.8426869029487819e-07,6.2691943955746883e-21,2.6612448561066038e-07,8.6917803781709809e-17,2.6558170180770638e-16,5.3826515466544821e-13,2.2458210169780976e-15,5.8151167003167523e-13,3.8212531894905281e-15,0.0053372274591818279,0.022992449411581812,3.9017283923037477e-08,1.9671610603128752e-10,0.00015674176192299991,3.8677383837896916e-11,4.0558170904451228e-07,1.0932132355720283e-06,7.5051546572390822e-08,4.3244048227029061e-05,1.1966403599755228e-09,5.6122767442618721e-12,3.9849834753941605e-16
2.0535329410862486e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30897325814331766,0.11174735201217073,0.010501219586294965,2.9685953732794936e-11,2.6089313881157894e-11,0.0030499250090805039,0.0015844118479259536,3.7031077811808051e-10,1.8809901829059833e-14,9.8792199584065389e-07,6.4274036615364995e-21,2.6711357151634085e-07,8.8254608626444439e-17,2.6985871768277571e-16,5.4473675977030641e-13,2.2779443359414137e-15,5.8476310567420131e-13,3.9016472786680978e-15,0.0053355911504930024,0.023056207229747258,3.9120466197624366e-08,1.979872993628762e-10,0.00015728636051115999,3.9095347429482444e-11,4.0870959164844682e-07,1.0976060970941815e-06,7.5639293438034245e-08,4.3597791446717661e-05,1.2062748195480808e-09,5.6770382221450059e-12,4.0281492537317413e-16
2.0637781519399483e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30891056768512626,0.11173596556958938,0.01046300798480046,3.0168641695894436e-11,2.6488945684516829e-11,0.0030753277834262376,0.0015974183446798881,3.748375158414937e-10,1.9192570968372559e-14,9.9155798689917441e-07,6.5886320194168903e-21,2.6810090184857403e-07,8.9603852030470138e-17,2.7417508916552045e-16,5.5124874346643748e-13,2.3103577375165794e-15,5.8799945598626409e-13,3.9832740830178653e-15,0.0053339592157299011,0.023119623334640235,3.9223038557635438e-08,1.9925827128148058e-10,0.00015782987456751564,3.9515985295932807e-11,4.1184769679923041e-07,1.1020013591880514e-06,7.6228268621113688e-08,4.3952329124835752e-05,1.2159304308237441e-09,5.7421784625512363e-12,4.0715067732160063e-16
2.074023362793648e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30884821313107208,0.11172454364438333,0.010424950807136292,3.0656356798935061e-11,2.689242623397555e-11,0.00310079258778762,0.0016104559738371704,3.7939119288595457e-10,1.9580942285468697e-14,9.9517672767323998e-07,6.7529171794403338e-21,2.6908648335428438e-07,9.0965560324590255e-17,2.7853082685335801e-16,5.5780108038736868e-13,2.3430622507894055e-15,5.9122064016361482e-13,4.0661450305858327e-15,0.0053323316351112197,0.023182699458214228,3.9325004186613982e-08,2.0052899852780206e-10,0.00015837230934299186,3.9939302421909647e-11,4.1499601748208436e-07,1.1063990367527184e-06,7.681846369971194e-08,4.4307655852983204e-05,1.2256070495063452e-09,5.807697111842563e-12,4.1150550323274378e-16
2.094513784501048e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30872450494140086,0.1117015942353463,0.010349296692226329,3.1646945641449151e-11,2.7710985003116213e-11,0.0031519066757806969,0.0016366238183844243,3.8857910399413386e-10,2.0375002476008756e-14,1.0023627150725764e-06,7.0908096321430538e-21,2.710524266088035e-07,9.3726474532127204e-17,2.8736043120706804e-16,5.7102670893617247e-13,2.4093487100826531e-15,5.9761719799544242e-13,4.2356651867605803e-15,0.0053290894577688102,0.023307838634561717,3.9527127893191549e-08,2.0306962722654779e-10,0.00015945396184068297,4.0793994305218525e-11,4.2132327788250684e-07,1.115201697516641e-06,7.8002480153410352e-08,4.5020655016996947e-05,1.2450227370077262e-09,5.9398681967564463e-12,4.2027197572915406e-16
2.1129551640377077e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30861429940844848,0.11168082063648775,0.010281728554534887,3.2555860937465182e-11,2.8460978870612878e-11,0.0031981174765954687,0.0016602793268286947,3.9693969713261468e-10,2.1109688567658906e-14,1.0087717513197557e-06,7.4057490166508237e-21,2.7281586115950625e-07,9.6254181696237251e-17,2.9544176483347999e-16,5.830675139424244e-13,2.4700123727132122e-15,6.0332146634770548e-13,4.3926034266876336e-15,0.0053261861932821274,0.023419318309260081,3.9706995769122957e-08,2.0535512807175614e-10,0.00016042380975347671,4.1572429724335992e-11,4.2705268101835212e-07,1.1231325010534613e-06,7.9072183728736654e-08,4.5664999338038132e-05,1.2625672742979793e-09,6.0601126791891141e-12,4.2822602681137771e-16
2.1313965435743674e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30850515606964857,0.11165993549708739,0.010214649090968555,3.3481360611000572e-11,2.9223640237011044e-11,0.0032445230539260368,0.0016840325823796894,4.0538654311524829e-10,2.1863674213782242e-14,1.015125893762122e-06,7.7311869052870863e-21,2.7457373205701335e-07,9.8822663014681301e-17,3.0365070088556419e-16,5.9523863735057083e-13,2.5316350707511375e-15,6.0897543964822086e-13,4.5537514871296507e-15,0.0053232967339041032,0.023529722884665451,3.9884946508522105e-08,2.0763948584083222e-10,0.00016139024052666038,4.2359622690490397e-11,4.3281507788788669e-07,1.1310713590255408e-06,8.0145711481719581e-08,4.6311817800615094e-05,1.2801776776555133e-09,6.1815774750483345e-12,4.3624031484842827e-16
2.149837923111027e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30839706532406425,0.11163894007633947,0.01014805401915023,3.4423553096141863e-11,2.9999041452382384e-11,0.0032911211268237266,0.0017078824366522211,4.1391924427608089e-10,2.2637271486835515e-14,1.0214255154038623e-06,8.0673494572751256e-21,2.7632607679958417e-07,1.0143205508290803e-16,3.1198721601983433e-16,6.075399066947047e-13,2.5942226706775125e-15,6.1457872422820178e-13,4.7191768402247686e-15,0.0053204209684362984,0.023639062073964868,4.0060998020741782e-08,2.0992257377695975e-10,0.00016235328328030303,4.3155601669847212e-11,4.3861043110155275e-07,1.1390183556547944e-06,8.1223016402008313e-08,4.6961080216264525e-05,1.2978531416393925e-09,6.3042603424290588e-12,4.4431425209130057e-16
2.168279302647687e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30829001767861125,0.11161783562018349,0.010081939105157494,3.5382545319554437e-11,3.078725391482663e-11,0.0033379094383317238,0.0017318277533423668,4.2253739709643648e-10,2.343079401610783e-14,1.0276709885561357e-06,8.4144645614138252e-21,2.7807293237807225e-07,1.0408248966757788e-16,3.2045126303471505e-16,6.1997114275084002e-13,2.6577809997435581e-15,6.2013094772376076e-13,4.8889471795318004e-15,0.0053175587868539613,0.023747345481354137,4.0235168029669622e-08,2.1220426760312338e-10,0.00016331296671906283,4.3960394960724532e-11,4.4443870425634429e-07,1.1469735744063914e-06,8.2304052069686761e-08,4.7612756775870076e-05,1.3155928709269549e-09,6.4281589904631005e-12,4.5244725005398174e-16
2.1867206821843466e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30818400374651445,0.11159662336147259,0.010016300162820495,3.6358442701413251e-11,3.1588348074496739e-11,0.0033848857551812255,0.0017558674080748495,4.3124059241635628e-10,2.4244556964509292e-14,1.0338626847251643e-06,8.7727617993463943e-21,2.7981433528849695e-07,1.0677409375132907e-16,3.2904277126454325e-16,6.3253215969605399e-13,2.722315845976635e-15,6.2563175854259825e-13,5.0631304120841688e-15,0.0053147100802902001,0.023854582603594722,4.0407474076076348e-08,2.1448444547741201e-10,0.00016426931914116107,4.4774030696909881e-11,4.5029986191995208e-07,1.154937097997326e-06,8.3388772646000067e-08,4.8266818043698653e-05,1.333396080154979e-09,6.5532710806910606e-12,4.6063871965401405e-16
2.2051620617210063e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30807901424579126,0.11157530452013954,0.0099511330530324474,3.7351349156646891e-11,3.2402393437718413e-11,0.0034320478674923958,0.0017800002882528011,4.400284156412317e-10,2.5078877005536692e-14,1.0400009745083078e-06,9.1424724086843569e-21,2.8155032154412717e-07,1.0950698957803817e-16,3.3776164697409255e-16,6.4522276526403394e-13,2.7878329581881057e-15,6.3108082534272757e-13,5.2417946505191788e-15,0.0053118747410204215,0.023960782831542939,4.0577933519930174e-08,2.1676298794955879e-10,0.00016522236844705569,4.5596536850821596e-11,4.5619386961494006e-07,1.162909008404448e-06,8.4477132864270146e-08,4.8923234951555436e-05,1.3512619937641041e-09,6.6795942283891809e-12,4.6888807134758719e-16
2.223603441257666e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30797503999776099,0.11155388030336003,0.0098864336830721822,3.8361367096476819e-11,3.3229458571195938e-11,0.0034793935884799136,0.0018042252929098143,4.4890044694384708e-10,2.5934072300412516e-14,1.0460862274974793e-06,9.5238292460107502e-21,2.8328092668708618e-07,1.122812946984669e-16,3.4660777375329895e-16,6.5804276089784402e-13,2.8543380459830458e-15,6.3647783652281535e-13,5.4250082052818881e-15,0.0053090526624470346,0.024065955451652864,4.0746563542672685e-08,2.1903977791806553e-10,0.00016617214214788089,4.6427941236713858e-11,4.6212069380358618e-07,1.1708893868724225e-06,8.5569088020958829e-08,4.9581978793037836e-05,1.369189845845778e-09,6.8071260038813289e-12,4.771947152618683e-16
2.2420448207943257e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30787207192558164,0.11153235190571351,0.009822198005938856,3.9388597430250561e-11,3.4069611106304212e-11,0.0035269207541631545,0.0018285413325642892,4.5785626146180443e-10,2.6810462475401348e-14,1.0521188121896701e-06,9.9170667497738331e-21,2.8500618579950573e-07,1.1509712201615065e-16,3.5558101291200614e-16,6.709919418995934e-13,2.9218367797718669e-15,6.4182249972411367e-13,5.612839576905727e-15,0.0053062437390844,0.024170109647452528,4.0913381149460389e-08,2.213147005880638e-10,0.00016711866737360772,4.7268271513808988e-11,4.680803018729047e-07,1.1788783139221638e-06,8.6664593966900479e-08,5.0243021217898979e-05,1.3871788799920888e-09,6.9358639338187592e-12,4.8555806132315255e-16
2.2604862003309855e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3077701010528115,0.11151072050934152,0.0097584220196982943,4.0433139567553084e-11,3.4922917743462048e-11,0.0035746272230808454,0.0018529473290760093,4.6689542949051332e-10,2.7708368599299879e-14,1.0580990959039689e-06,1.0322420903092778e-20,2.8672613351426523e-07,1.1795457983354149e-16,3.6468120387445525e-16,6.840700975766512e-13,2.9903347907838407e-15,6.47114541343519e-13,5.8053574483692366e-15,0.0053034478665440364,0.024273254500994691,4.1078403171376363e-08,2.2358764343048404e-10,0.00016806197088093229,4.8117555189187801e-11,4.7407266211946995e-07,1.1868758693587369e-06,8.776360709872056e-08,5.0906334226524966e-05,1.4052283491487801e-09,7.0658055024098388e-12,4.9397751937932192e-16
2.278927579867645e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30766911850199519,0.11148898728410353,0.009695101766840783,4.1495091420586783e-11,3.5789444256582659e-11,0.0036225108760100893,0.0018774422155048848,4.7601751667184293e-10,2.8628113161101009e-14,1.0640274447046447e-06,1.0740129196492393e-20,2.8844080402533784e-07,1.2085377189844583e-16,3.739081645732883e-16,6.9727701138500509e-13,3.0598376710825539e-15,6.5235370605746812e-13,6.0026306775292484e-15,0.0053006649415200799,0.024375398994282538,4.1241646267603773e-08,2.2585849614169358e-10,0.0001690020790609313,4.8975819620768132e-11,4.8009774373492796e-07,1.1948821322792888e-06,8.8866084350385088e-08,5.1571890164506706e-05,1.423337515470539e-09,7.1969481526415505e-12,5.0245249932018862e-16
2.297368959404305e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30756911549327581,0.11146715338773051,0.0096322333336499345,4.2574549406809982e-11,3.6669255497595775e-11,0.0036705696156896844,0.0019020249359718313,4.8522208417854119e-10,2.9570020047833045e-14,1.0699042233298811e-06,1.1170430590584e-20,2.9015023109776034e-07,1.2379479745072179e-16,3.8326169184283694e-16,7.1061246106992493e-13,3.1303509735833126e-15,6.5753975635640752e-13,6.2047282896307323e-15,0.0052978948617749683,0.024476552010671029,4.1403126927567626e-08,2.28127150603668e-10,0.00016993901794648664,4.9843092020309501e-11,4.8615551679188856e-07,1.2028971810811333e-06,8.9971983184903029e-08,5.2239661717308781e-05,1.4415056501788608e-09,7.329289287475373e-12,5.1098241119438435e-16
2.3158103389409646e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30747008334302811,0.11144521996597613,0.0095698128495825662,4.3671608451826601e-11,3.756241540103834e-11,0.0037188013665476497,0.0019266944455217537,4.9450868889449207e-10,3.0534414522574019e-14,1.0757297951258751e-06,1.1613565478707404e-20,2.9185444807724379e-07,1.26777751269169e-16,3.9274156181149829e-16,7.2407621880352725e-13,3.2018802120725264e-15,6.6267247208965585e-13,6.4117194698940087e-15,0.0052951375261253717,0.02457672233624424,4.156286147304984e-08,2.3039350084563976e-10,0.00017087281321948253,5.0719399456030548e-11,4.922459522293229e-07,1.2109210934694804e-06,9.1081261586216111e-08,5.2909621905045837e-05,1.4597320334231209e-09,7.4628262709859799e-12,5.1956666532008425e-16
2.3342517184776243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30737201346251802,0.11142318815276546,0.0095078364866593001,4.4786361992518728e-11,3.8468986988710756e-11,0.0037672040744329035,0.0019514497099885899,5.0387688359089328e-10,3.152162320264091e-14,1.0815045219859643e-06,1.2069775649549207e-20,2.9355348789944176e-07,1.2980272371858099e-16,4.0234753029300934e-16,7.3766805131943356e-13,3.2744308612290722e-15,6.6775165002044192e-13,6.6236735561796862e-15,0.0052923928344283501,0.024675918661169041,4.1720866060266266e-08,2.3265744300615276e-10,0.00017180349021778617,5.1604768855327043e-11,4.9836902183866249e-07,1.21895394646522e-06,9.2193878051204312e-08,5.3581744077351729e-05,1.4780159541436796e-09,7.5975564294973266e-12,5.2820467239418568e-16
2.352693098014284e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30727489735658353,0.11140105907034177,0.0094463004588656932,4.5918901980413973e-11,3.9389032374394213e-11,0.0038157757063510276,0.0019762897058623924,5.1332621709843646e-10,3.253197403795524e-14,1.0872287642944819e-06,1.2539304249752422e-20,2.9524738309889161e-07,1.3286980079695626e-16,4.1207933317643033e-16,7.513877200448954e-13,3.3480083566476686e-15,6.7277710339088538e-13,6.8406600317315956e-15,0.0052896606875677274,0.02477414958102583,4.1877156681913253e-08,2.3491887529531232e-10,0.00017273107394202549,5.2499227007732813e-11,5.045246982506034e-07,1.2269958164126642e-06,9.3309791581826391e-08,5.4256001908335757e-05,1.4963567099372464e-09,7.7334770527023096e-12,5.3689584359904847e-16
2.3711344775509438e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30717872662233814,0.11137883382941086,0.0093852010215636772,4.7069318885278993e-11,4.0322612768626079e-11,0.0038645142502040054,0.0020012134201583972,5.2285623447558504e-10,3.3565796289583457e-14,1.0929028808750202e-06,1.3022395746532431e-20,2.9693616581764839e-07,1.3597906418285176e-16,4.2193668681466231e-16,7.6523498123021583e-13,3.4226180948642654e-15,6.7774866149667571e-13,7.0627485179978475e-15,0.0052869409874407025,0.024871423598116567,4.2031749169191296e-08,2.3717769795874137e-10,0.00017365558906217056,5.3402800567280747e-11,5.1071295492104787e-07,1.2350467789871535e-06,9.4428961677454101e-08,5.4932369391638976e-05,1.5147536069255433e-09,7.8705853947169958e-12,5.4563959070235866e-16
2.3895758570876035e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30708349294789683,0.11135651352928319,0.0093245344709130835,4.8237701698931057e-11,4.1269788483531339e-11,0.0039134177145338858,0.0020262198502880475,5.3246647717303153e-10,3.4623420508450917e-14,1.0985272289428275e-06,1.3519295890313773e-20,2.9861986781362417e-07,1.3913059128284474e-16,4.3191928841133102e-16,7.7920958607535924e-13,3.4982654333834473e-15,6.8266616927122604e-13,7.2900087675302119e-15,0.005284233636944676,0.024967749122750703,4.2184659193789635e-08,2.3943381324198772e-10,0.00017457705992392496,5.4315516054869549e-11,5.1693376611767899e-07,1.2431069092025793e-06,9.5551348327308114e-08,5.561082083558191e-05,1.5332059596257875e-09,8.0088786751360015e-12,5.5443532615585374e-16
2.408017236624263e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30698918811112308,0.11133409925801407,0.0092642971433030442,4.9424137939260386e-11,4.223061893770457e-11,0.0039624841282702942,0.0020513080039319428,5.4215648319441369e-10,3.5705178514232421e-14,1.1041021640610782e-06,1.4030251677401532e-20,3.0029852046864654e-07,1.4232445527907653e-16,4.4202681640587412e-16,7.9331128085408685e-13,3.5749556907078725e-15,6.8752948687909604e-13,7.5225106569619893e-15,0.0052815385399642666,0.025063134474509436,4.2335902269842566e-08,2.4168712535461976e-10,0.00017549551055493547,5.523739986130072e-11,5.2318710690773519e-07,1.2511762814188786e-06,9.6676912003005019e-08,5.6291330858391106e-05,1.5517130908230275e-09,8.1483540800832248e-12,5.632824631929798e-16
2.426458616160923e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30689580397839783,0.11131159209254153,0.0092044854147930975,5.0628713654455643e-11,4.3205162661140045e-11,0.0040117115404817282,0.0020764768989146678,5.5192578725336801e-10,3.6811403374416695e-14,1.1096280401007891e-06,1.455551131270075e-20,3.0197215479624848e-07,1.4556072517686036e-16,4.5225893085668369e-16,8.0753980703566719e-13,3.6526941463697574e-15,6.9233848931848074e-13,7.7603241800645366e-15,0.0052788556013585739,0.025157587883488694,4.24854937558676e-08,2.4393754043630638e-10,0.00017641096467082854,5.616847824944492e-11,5.294729531445052e-07,1.2592549693494216e-06,9.7805613651309913e-08,5.6973874383517351e-05,1.5702743314459318e-09,8.2890087631873957e-12,5.7218041591874092e-16
2.4448999956975826e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30680333250340797,0.11128899309882236,0.0091450957005637813,5.1851513427425795e-11,4.4193477300209444e-11,0.0040610980201305508,0.002101725563081489,5.6177392092699516e-10,3.7942429383543363e-14,1.1151052092041433e-06,1.5095324172497014e-20,3.0364080144920257e-07,1.4883946585233974e-16,4.6261527382216941e-16,8.2189490140400464e-13,3.7314860409643747e-15,6.9709306603256494e-13,8.0035194408825394e-15,0.0052761847269486165,0.025251117491521272,4.2633448856661051e-08,2.4618496652358052e-10,0.00017732344568107815,5.7108777356065577e-11,5.3579128145417636e-07,1.2673430460682704e-06,9.8937414686980276e-08,5.765842663504356e-05,1.5888890204442763e-09,8.4308398465611472e-12,5.8112859939851308e-16
