Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
2.243961815219547e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310515329,0.1186699659394712,0.02282156769087881,0.0,1.6757880326027326e-36,5.2101885206445935e-27,3.8101572762013234e-44,6.7916963437138873e-35,4.4745462116716092e-79,2.2819285481470674e-17,1.7022293156644662e-74,2.2817879701440167e-17,3.658246867056844e-50,2.2195389162663529e-41,1.2864510726578265e-64,7.7733277490052461e-66,9.5291714275449418e-34,3.7961354546733007e-58,9.0492424481398546e-11,4.3509562293321348e-12,1.6770921265803288e-15,4.1358668450149848e-23,1.6770937390028111e-15,2.6840307830427354e-32,6.4045690568155398e-36,2.5517430592724143e-27,2.0175489806331229e-44,9.8069713216960741e-68,1.2383394216757708e-22,1.1209995057470792e-25,1.2026459029417397e-27,1.5149241731724522e-43,1.1386962572981563e-54
4.487923689883783e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301030655,0.11866996584897707,0.022821567688703331,0.0,2.6701730067791708e-35,2.0840756429552779e-26,4.0186522046661008e-42,5.4333482329147482e-34,1.8888245848340488e-76,4.5641383008918469e-17,1.0894916518699931e-72,4.5635759892968683e-17,5.8531857290996924e-49,3.5357554088698417e-40,2.7147161248733279e-62,1.6403556436319006e-63,7.591237358489115e-33,1.2147614562286898e-56,1.8098484946955678e-10,8.7019125700302919e-12,3.3541813183668281e-15,1.64688396095744e-22,3.3541877692648019e-15,2.1380497326736346e-31,5.1236554305129028e-35,1.0207505863873057e-26,3.2280729525657264e-43,6.2764479581943447e-66,4.9488296392570825e-22,8.8661654609139122e-25,1.9030859765018219e-26,7.9830552957051658e-42,2.4028317170806994e-52
6.73188556454802e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291545981,0.11866996575848295,0.022821567686527853,0.0,9.8084762575981293e-35,4.4286610681411757e-26,2.4869855100398633e-41,1.613023750392094e-33,1.5379413938628672e-75,6.8465589113887126e-17,6.1857940665297714e-72,6.8453639998712905e-17,2.2143773518867208e-48,1.3453339426704042e-39,1.9435412587855661e-61,1.1743764338312359e-62,2.1653716077566355e-32,5.6668318554102005e-56,2.7147727303986168e-10,1.3052868907807365e-11,5.0312682757410281e-15,3.4887245438844168e-22,5.0312819856793027e-15,6.0984864189361022e-31,1.4650452479106489e-34,2.1691733552606782e-26,1.2212445745742818e-42,3.5098420795905353e-65,1.0509619342191148e-21,2.518640384824807e-24,6.9676043691948241e-26,4.1817406997429413e-41,1.7202374183340813e-51
1.1219809313876493e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756272576632,0.11866996557749469,0.022821567682176896,0.0,7.4936026718888307e-34,1.224394746698585e-25,8.6109902360073015e-40,7.5557185854839317e-33,1.6497890970678158e-73,1.1412243561139814e-16,1.6631766092217432e-70,1.1408939986706427e-16,1.7476036666097364e-47,1.0971947966281244e-38,1.1773179718774159e-59,7.1138880120203842e-61,9.8791346399599611e-32,7.5938997017047137e-55,4.5246211450905866e-10,2.1754781571683902e-11,8.3854332528647102e-15,9.5684391752105873e-22,8.3854711694929714e-15,2.7820274210732087e-30,6.7328038044599651e-34,5.9976848920718731e-26,9.6381546733920302e-42,8.0756153370210896e-64,2.900875283006129e-21,1.1351176778922806e-23,5.2617822540129662e-25,8.3853521079565439e-40,1.0419833598312668e-49
1.5217846495101048e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756255677917,0.11866996541626253,0.022821567678300875,0.0,2.0309831152260839e-33,2.1678767897906665e-25,3.7871963356138523e-39,1.728001113062509e-32,8.5521588264693813e-73,1.548022064050049e-16,7.0816634499379644e-70,1.5474371436078795e-16,4.8418224468342933e-47,3.1474642090378736e-38,5.6781192461711003e-59,3.4309751253119816e-60,2.1950073831370748e-31,2.4774404293537436e-54,6.1369125870029485e-10,2.950682288961186e-11,1.1373461863244596e-14,1.6853559999186395e-21,1.1373529011958458e-14,6.1809149950683024e-30,1.501852090932333e-33,1.0619965589241366e-25,2.6702982592587149e-41,3.0189967635794298e-63,5.130754791220167e-21,2.5054156282857945e-23,1.4187638235604545e-24,3.2912880931053739e-39,5.0253537207947321e-49
1.9215883676325602e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756238779201,0.11866996525503037,0.022821567674424854,0.0,4.5412021274205346e-33,3.3746446241545515e-25,1.2110928077469157e-38,3.3143696643951907e-32,3.6744105449612808e-72,1.9548908063185541e-16,2.1352331450639684e-69,1.9539802856551705e-16,1.104294522771728e-46,7.1453147363532741e-38,2.1182216207091762e-58,1.2799247206082749e-59,4.1168407751356662e-31,6.6344709627801479e-54,7.7492039811499194e-10,3.7258864197706421e-11,1.4361482946277073e-14,2.6097032439557113e-21,1.4361587497162224e-14,1.1591868132074529e-29,2.8286281552361906e-33,1.65326834758347e-25,6.0902594639093532e-41,9.3936410463829256e-63,7.978218933853837e-21,4.6663244337566242e-23,3.1538776325986197e-24,8.8476706404434146e-39,1.8746632516082396e-48
2.3213920857550157e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756221880485,0.11866996509379821,0.022821567670548833,0.0,8.6727325726370716e-33,4.8286245665120494e-25,3.1950988835212106e-38,5.6198680579205277e-32,1.1778152911055538e-71,2.3618262460738126e-16,5.520748650809878e-69,2.3605234249889474e-16,2.1464974822772375e-46,1.402874335184008e-37,6.1664071554086672e-58,3.7260193419343935e-59,6.8366765399368925e-31,1.4625391465147201e-53,9.3614953304476094e-10,4.5010905496574164e-11,1.7349496961528404e-14,3.7154241954065559e-21,1.7349646590310558e-14,1.9249030917341686e-29,4.7156825010152362e-33,2.3657249116589828e-25,1.1838078842042975e-40,2.3269084046371367e-62,1.1403952813818665e-20,7.69938359998195e-23,5.9916129022722242e-24,2.1208151984804673e-38,5.4572782094453338e-48
3.1209995219999266e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756188083054,0.11866996477133389,0.022821567662796791,0.0,2.2201649247755615e-32,8.2990920733324931e-25,1.4015720504496921e-37,1.237901248849386e-31,6.4621285001817966e-71,3.1758488888509365e-16,2.4197698366298854e-68,3.1736096974821647e-16,5.6693340215496713e-46,3.873588936555921e-37,3.0212236352244734e-57,1.8255564472380509e-58,1.4451543179378894e-30,4.5711303119808525e-53,1.2586077926992766e-09,6.051498807332477e-11,2.3325508910023801e-14,6.3324679091167978e-21,2.3325766172686917e-14,4.0685228938711152e-29,1.0030688349259431e-32,4.0664377247814269e-25,3.1266757049030609e-40,8.5068630980534207e-62,1.9566598409076964e-20,1.6107913024912434e-22,1.5212193337507866e-23,8.3856261988186649e-38,2.6737205467748266e-47
3.9206069582448375e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756154285622,0.11866996444886958,0.022821567655044749,0.0,4.6680921991731529e-32,1.268424652799475e-24,4.304150658364918e-37,2.3143791093357212e-31,2.4175572491893887e-70,3.9901183114001752e-16,7.2561796458726384e-68,3.9866959599353688e-16,1.226607483495694e-45,8.5975499240323009e-37,1.0322629485568917e-56,6.2373841600049306e-58,2.6070319373213375e-30,1.1273802693956832e-52,1.5810660357595332e-09,7.6019070615954892e-11,2.9301494707831026e-14,9.5998377288835968e-21,2.9301888042006824e-14,7.3388778712921845e-29,1.8202383743561879e-32,6.215698068760815e-25,6.764821756704119e-40,2.362440651153958e-61,2.9855257926514374e-20,2.8777589200236954e-22,3.1746488508785329e-23,2.2390069859408503e-37,9.1351177851507717e-47
4.7202143944897484e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756120488202,0.11866996412640529,0.022821567647292706,0.0,8.7746737412616378e-32,1.8045559915911047e-24,1.1199071049977305e-36,3.9112539108821229e-31,7.606884732020853e-70,4.8046510974514812e-16,1.8746977758993249e-67,4.7997822116738219e-16,2.3663953077059769e-45,1.6851149389433966e-36,2.969545934911526e-56,1.7943283245980009e-57,4.2806373641988231e-30,2.4472644810974787e-52,1.9035242611103167e-09,9.1523153122189183e-11,3.5277452597613216e-14,1.3544568386684172e-20,3.5278012382881163e-14,1.2049020542518346e-28,3.0067051278880381e-32,8.8437846819822803e-25,1.3050825920016629e-39,5.7073109763157995e-61,4.2401691654359596e-20,4.6791506129333152e-22,5.9227519947775239e-23,5.2416584408055884e-37,2.6278691810493648e-46
6.31942926697957e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756052893355,0.11866996348147679,0.022821567631788622,0.0,2.6152106513239088e-31,3.1751410687772676e-24,6.9676073191285857e-36,9.2807955102895102e-31,9.6054214273806785e-69,6.4345215228009875e-16,1.1524888334662285e-66,6.4259546824055891e-16,7.4195085281562152e-45,5.2679562483097898e-36,2.6115756800444268e-55,1.5780227215610511e-56,9.7076009794273755e-30,1.0198026626831412e-51,2.5484406576903074e-09,1.225313180235303e-10,4.7229283088748285e-14,2.3402240862369046e-20,4.7230268815293804e-14,2.731843575768359e-28,6.9197509971559909e-32,1.5564146456002859e-24,4.0919065013212826e-39,3.1969373546574359e-60,7.4324125638549975e-20,1.0365465708008143e-21,1.7292794585389867e-22,2.3305200970650818e-36,2.3108147104712924e-45
7.918644139469392e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755985298514,0.11866996283654835,0.022821567616284538,0.0,6.0687164170759329e-31,4.9423352950143031e-24,2.5186221935919729e-35,1.8102452364707292e-30,5.0243767967339089e-68,8.0654619647648034e-16,4.1605814325636362e-66,8.0521271096038838e-16,1.7790151596093473e-44,1.2501603935619645e-35,1.1428522301586403e-54,6.9055791899303089e-56,1.8369597539702591e-29,2.9775399287060594e-51,3.1933569823176302e-09,1.5353948277722688e-10,5.9181000192726485e-14,3.5783762659469715e-20,5.9182535740969688e-14,5.1683206563254411e-28,1.3275433826954788e-31,2.4231916489756649e-24,9.8113798744549935e-39,1.1267452698122501e-59,1.1525936431692611e-19,1.919483263631333e-21,3.9420994579827451e-22,6.8674727820579931e-36,1.0111598982614637e-44
1.1117073884449036e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675585010886,0.1186699615466917,0.022821567585276377,0.0,2.3092482666884266e-30,9.6674476853127752e-24,2.1401709644004199e-34,5.0551259463862898e-30,1.0684385350662191e-66,1.1330555257656691e-15,3.6365369349665899e-65,1.1304471833301974e-15,7.1444383581709279e-44,4.8045343433688271e-35,1.5186952163042865e-53,9.1765347085818682e-55,4.8895142006202707e-29,1.7537720764800941e-50,4.4831894155521456e-09,2.1555581184202315e-10,8.3084093989370288e-14,6.7435113889594518e-20,8.3087102585061966e-14,1.374980058306519e-27,3.6459639291608372e-31,4.7420606783701574e-24,3.9401995719956376e-38,9.9591111799461889e-59,2.2366481406087315e-19,4.8747283325111817e-21,1.4373055291728968e-21,3.8160619363594991e-35,1.343322782629343e-43
1.751393337440832e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675557972963,0.11866995896697921,0.022821567523260047,0.0,1.4351968071207479e-29,2.3880783296382799e-23,3.7241528927536377e-33,2.0318768274846385e-29,6.6622601883465606e-65,1.7873591677948727e-15,7.0426443584250755e-64,1.7809160757882567e-15,4.8257571089254654e-43,2.9298406170903375e-34,4.9494992508965881e-52,2.9906524386924458e-53,1.8176237867212255e-28,2.0690291640173776e-49,7.0628534179048841e-09,3.3958846820550137e-10,1.3088891991731196e-13,1.5453917668401423e-19,1.3089637750254867e-13,5.1055713805190119e-27,1.4489078144216265e-30,1.1725355620042464e-23,2.6614287528042332e-37,2.1262524964973026e-57,5.4337000154769391e-19,1.6532148797550757e-20,8.1835334804681319e-21,3.6427897025362665e-34,4.3750225307524774e-42
3.0307652354326896e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675503897152,0.11866995380755775,0.022821567399227395,0.0,1.2480820288798234e-28,7.1360865317693643e-23,9.8049642874667104e-32,1.08990344910675e-28,6.8549915489845391e-63,3.1011063392950974e-15,2.3620520231932498e-62,3.0818536515691283e-15,4.8054581131602472e-42,2.4485763332990197e-33,2.5671263072121146e-50,1.5511196679349866e-51,8.5238592495911465e-28,3.934201939743678e-48,1.2222177965995196e-08,5.8765377388762426e-10,2.2649312516865716e-13,4.0073515017763229e-19,2.2651556131131414e-13,2.3885388984495913e-26,7.7306905492287211e-30,3.5108529531653835e-23,2.6502241476216734e-36,7.8706865855646074e-56,1.5696241450881458e-18,6.6468558134041706e-20,6.1411592410074483e-20,4.9269567336685369e-33,2.2660426389812896e-40
5.5895090314164046e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753957456692,0.11866994348872864,0.022821567151162105,0.0,1.249202190583429e-27,2.4253600328800277e-22,2.989973330081641e-30,7.0267725698845847e-28,8.3155209626518472e-61,5.7491581558294423e-15,1.0834050117569979e-60,5.6837279665876158e-15,6.0079041603153005e-41,2.3473793529499387e-32,1.5599527583066428e-48,9.4253254892182633e-50,4.3897568089503147e-27,9.6754230219873894e-47,2.2540813235666503e-08,1.0837843571906018e-09,4.1767975151486861e-13,1.0672454631093162e-18,4.177569268366171e-13,1.2240244585331927e-25,4.9751607984968519e-29,1.1981206564642658e-22,3.3133522580526467e-35,3.8380391304447063e-54,4.9939736643603748e-18,2.7515374618229001e-19,4.9983485950658139e-19,7.5659132135512065e-32,1.3731977998520696e-38
8.14825282740012e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752875943713,0.11866993316991796,0.022821566903096831,0.0,4.4206384160576051e-27,5.1533248714735436e-22,1.6792588234796461e-29,2.0913350206516417e-27,6.7285480625311069e-60,8.424617148945101e-15,7.0805555701337229e-60,8.2856011662155362e-15,2.3906408133330437e-40,8.333785072691773e-32,1.0654699374807586e-47,6.4375367915854816e-49,1.1314820030122585e-26,4.9307423760766819e-46,3.2859430069980705e-08,1.5799149032234042e-09,6.0883733535396233e-13,1.8751925982036571e-18,6.0900279589891136e-13,3.1429772852751796e-25,1.4802880107472786e-28,2.5545195727398826e-22,1.3184301162097737e-34,2.4152928503065503e-53,1.0043857423720311e-17,6.1977896604830276e-19,1.5933657601891282e-18,3.3870776872834704e-31,9.3695339399311892e-38
1.326574041936755e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750712923306,0.11866991253235193,0.022821566406966341,0.0,2.3923257144127361e-26,1.3657981041656122e-21,2.1751001758891502e-28,9.0625191422243493e-27,2.5862738223336746e-58,1.3857735362109204e-14,1.5395609446831351e-58,1.3489344219315861e-14,1.7086831234713677e-39,4.3620778776890224e-31,2.3656959542671229e-46,1.4292392109562119e-47,3.6898073848367548e-26,5.8791440564723433e-45,5.3496608432632911e-08,2.5721758835333338e-09,9.9106539869082462e-13,3.6054887685507963e-18,9.9151091432149109e-13,1.0154298553681286e-24,6.4147638961286148e-28,6.8220632681351868e-22,9.4232072258563715e-34,4.8670355929797371e-52,2.3783310802640484e-17,1.6251718060097218e-18,7.0724672642341855e-18,2.5742491785933887e-30,2.0703995268750158e-36
1.838322801133498e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748549910287,0.11866989189485962,0.022821565910835923,0.0,6.8578910426159118e-26,2.6227681994118162e-21,9.6244884434824645e-28,2.3500752286050205e-26,1.710168242452478e-57,1.9400431665762284e-14,8.5175078746088393e-58,1.8693082810899578e-14,5.8070486548330785e-39,1.2336602531224686e-30,1.2958777525452109e-45,7.8287870325383987e-47,7.8548762344839856e-26,2.5425216617861454e-44,7.4133713054159351e-08,3.5644367149526854e-09,1.3731773470721208e-12,5.4048519241795454e-18,1.3740429374946972e-12,2.1439999492000284e-24,1.663720951222199e-27,1.3190243672731619e-21,3.2024981102854837e-33,2.6064540109344686e-51,4.1424056718057959e-17,2.9685311200271792e-18,1.7974175811292793e-17,8.9439058694949042e-30,1.1314630562056196e-35
2.350071560330241e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746386904674,0.11866987125744104,0.022821565414705577,0.0,1.4928358320945405e-25,4.2862531353018132e-21,2.9282148479002639e-27,4.8105618798187136e-26,7.09383088839169e-57,2.5052674083463477e-14,3.1722810832146942e-57,2.3896816941002494e-14,1.4559682369163779e-38,2.6578511736632896e-30,4.6429372942239983e-45,2.8048170877537677e-46,1.3660160193556514e-25,7.6445932332134004e-44,9.4770743934805032e-08,4.556697397623172e-09,1.7551732152877086e-12,7.2073450511811767e-18,1.7566012826917533e-12,3.6985403551046851e-24,3.40625037951768e-27,2.1698864883265802e-21,8.0293757998416064e-33,9.2226353751471905e-51,6.1835133551506497e-17,4.5520321308821421e-18,3.5524459191615897e-17,2.2654858099433142e-29,4.0451028620993309e-35
2.861820319526984e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674422390646,0.11866985062009622,0.022821564918575312,0.0,2.7708313113841417e-25,6.3562626769828953e-21,7.182668897998054e-27,8.5648786215604422e-26,2.2716357910051854e-56,3.0814429757805503e-14,9.4308365354048893e-57,2.9100546609663918e-14,3.0628396113065155e-38,4.8882828219552542e-30,1.3103027861196326e-44,7.9151913803874786e-46,2.1111619315797077e-25,1.8707628867328485e-43,1.1540770107482747e-07,5.548957931615712e-09,2.1370530390856756e-12,9.0013582706710104e-18,2.1391877206849544e-12,5.6696840251515264e-24,6.0658317538814436e-27,3.2388808992553704e-21,1.6890817257747761e-32,2.5889187639415978e-50,8.4169439725644541e-17,6.302078619631597e-18,6.0641118939610884e-17,4.7476903843826381e-29,1.1391408080087195e-34
3.373569078723727e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756742060915629,0.11866982998282512,0.022821564422445116,0.0,4.6094032532504513e-25,8.8328043918875088e-21,1.4950989100856199e-26,1.3842110184522867e-25,5.7830482351937102e-56,3.6685671512473247e-14,2.3354206219695336e-56,3.4304271816917751e-14,5.6654969728960222e-38,8.0771769429591434e-30,3.0370410517612911e-44,1.8344864999656999e-45,3.0207967433278266e-25,3.8986256464389909e-43,1.3604458447444118e-07,6.541218316911575e-09,2.5188168480331585e-12,1.0789562325560709e-17,2.5218033155807642e-12,8.0481058725632898e-24,9.8052386836127348e-27,4.5293880735095761e-21,3.124361526361096e-32,5.9921026778284074e-50,1.0791232704432686e-16,8.1740496741830496e-18,9.3881028668276028e-17,8.7418163849305167e-29,2.6355892141237353e-34
3.88531783792047e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739897932209,0.11866980934562775,0.022821563926315,0.0,7.1251160778427135e-25,1.1715887860603643e-20,2.8230523236671288e-26,2.0946794178407396e-25,1.3393702300901662e-55,4.2666363201153764e-14,5.1773643400959231e-56,3.9507992562810354e-14,9.6755714405475013e-38,1.2427324261718073e-29,6.3851037944487972e-44,3.8566258010327724e-45,4.0947378359430069e-25,7.435712711784244e-43,1.5668139413393216e-07,7.5334785534899824e-09,2.900464681456403e-12,1.2575737571606811e-17,2.9044491085326553e-12,1.082163502179976e-23,1.4841021747571633e-26,6.0459033367340382e-21,5.3357642365876319e-32,1.2646814722464071e-49,1.3255840864411763e-16,1.0124200657336416e-17,1.3579013372423258e-16,1.4581094380767654e-28,5.529911024664457e-34
4.908815356313957e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735571987545,0.11866976807145427,0.022821562934054983,0.0,1.4613677533604259e-24,1.8701714191441257e-20,8.1786675061537388e-26,4.1795540070262224e-25,5.8423413169431389e-55,5.4955958926647726e-14,2.0559516155916648e-55,4.9915420670694118e-14,2.3888531983656492e-37,2.5383088906512671e-29,2.2862812719532765e-43,1.3807531812403269e-44,6.7352959951890412e-25,2.250007783372787e-42,1.9795479223363529e-07,9.5179985804657981e-09,3.6634125712763753e-12,1.6147460977023819e-17,3.6698334684304931e-12,1.7510759707958772e-23,2.9625561480062147e-26,9.7740468334242069e-21,1.3173538200079049e-31,4.6494496759498878e-49,1.8349534267547336e-16,1.4166996103474824e-17,2.4676067210676114e-16,3.3454022733017557e-28,1.9706751035590218e-33
5.932312874707443e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731246072469,0.11866972679757569,0.022821561941795271,0.0,2.6065092447964682e-24,2.7313808293666676e-20,1.916815317203699e-25,7.3410155651005789e-25,1.8856944370666749e-54,6.7682943682197396e-14,6.1879869829575727e-55,6.032283093368077e-14,5.004766341811502e-37,4.5290041007349684e-29,6.3490303959171791e-43,3.8339750641286978e-44,1.0032681433482514e-24,5.5566865768185712e-42,2.39227895376103e-07,1.1502518012506492e-08,4.4258970058366068e-12,1.9720908562885737e-17,4.4353441722606649e-12,2.5653763726947512e-23,5.205761302745687e-26,1.4457277101675246e-20,2.7598784048309209e-31,1.3357993477104802e-48,2.3532743359926622e-16,1.8287491417176093e-17,3.9532442973333447e-16,6.5006962526346668e-28,5.4491466174875796e-33
6.955810393100929e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672692018698,0.11866968552399207,0.022821560949535847,0.0,4.2250256277035412e-24,3.7552232994503611e-20,3.8898618799093218e-25,1.1804628241614098e-24,5.0351908285629824e-54,8.0847049055744179e-14,1.5649611267441703e-54,7.0730223352136284e-14,9.3484417335781807e-37,7.3651505817639205e-29,1.4892094973363004e-42,8.9919762951582126e-44,1.3987011657655175e-24,1.1931473797038624e-41,2.8050070356346507e-07,1.3487036849615812e-08,5.1879182771622636e-12,2.3295057829946676e-17,5.2009824673126371e-12,3.5173888457844322e-23,8.3747302959336107e-26,2.0128943737067548e-20,5.155118273462149e-31,3.2604828101725714e-48,2.8742332986795631e-16,2.2431127527517153e-17,5.8214365772301035e-16,1.1206243813626057e-27,1.2727252505226006e-32
7.979307911494415e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756722594331068,0.11866964425070339,0.022821559957276725,0.0,6.388165854092106e-24,4.9417048743449456e-20,7.1322347368892689e-25,1.7792616659714075e-24,1.1872653703755809e-53,9.4448010228573491e-14,3.5304198346314899e-54,8.1137597926425946e-14,1.607033810690606e-36,1.1194620373428916e-28,3.1136303439823078e-42,1.8798466463699763e-43,1.8598385505124258e-24,2.3227597773701594e-41,3.2177321679782448e-07,1.5471555091816315e-08,5.9494766733690393e-12,2.6869238877829127e-17,5.9667483351491208e-12,4.6000163360668405e-23,1.2628435314486842e-25,2.6821932945324808e-20,8.8617106664746758e-31,7.1314089960674356e-48,3.3975862797727098e-16,2.6595741572448827e-17,8.072215796812388e-16,1.7867291691652633e-27,2.6492062788362714e-32
9.002805429887901e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756718268504743,0.11866960297770966,0.022821558965017901,0.0,9.1627416696825843e-24,6.2908315715761271e-20,1.2121505477578616e-24,2.5526168394294842e-24,2.5512997390596534e-53,1.0848556325407182e-13,7.3099978754282924e-54,9.1544954656914274e-14,2.5935395329431954e-36,1.6164958407015068e-28,5.973530401981831e-42,3.606125209531718e-43,2.386686553097392e-24,4.1996479118980038e-41,3.6304543508127871e-07,1.7456072739122658e-08,6.7105724816238123e-12,3.0443495281255439e-17,6.732641636322304e-12,5.8065952965893456e-23,1.8125433082752262e-25,3.4569006806837352e-20,1.4301394063172368e-30,1.436912791577814e-47,3.9236660966978837e-16,3.0784291264696166e-17,1.0704986902643455e-15,2.6641387419791945e-27,5.0587244084819398e-32
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053876641,0.11866956276567771,0.022821557998259502,0.0,1.2512863818019867e-23,7.7617218702913621e-20,1.9246288233627284e-24,3.4951599710801617e-24,5.2109136864995056e-53,1.2258201679691063e-13,1.4302755027025718e-53,1.0168483469532301e-13,3.9472737986782691e-36,2.2246843699864402e-28,1.0699389343319774e-41,6.4582432612888815e-43,2.9631996295892559e-24,7.1330622783089826e-41,4.0325671150070177e-07,1.9389589529356882e-08,7.4516641920234975e-12,3.3926147004896013e-17,7.4789749994702014e-12,7.0955172429234128e-23,2.4829222991985921e-25,4.3162197763589956e-20,2.1765825361088607e-30,2.7461577641313702e-47,4.437305455883164e-16,3.4874846299886821e-17,1.3638944790944275e-15,3.7670270760842255e-27,9.0061241831879429e-32
1.1049800466674873e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756709616940844,0.11866952043260699,0.022821556980501142,0.0,1.6792787436445244e-23,9.477044813967428e-20,2.9788863849037066e-24,4.711832944641571e-24,1.0157422945165016e-52,1.3786938253860211e-13,2.6878703270275895e-53,1.1235961458794918e-13,5.8882024304741174e-36,3.012397266444736e-28,1.8550941490375075e-41,1.1196148788506921e-42,3.6375367363762144e-24,1.1814662941306918e-40,4.4558898680392176e-07,2.1425106249027861e-08,8.2313774900581233e-12,3.7592980670835442e-17,8.2648116079802939e-12,8.5670118385743447e-23,3.3488119886470598e-25,5.3357172179695036e-20,3.2467775866941709e-30,5.0701583583859905e-47,4.9775322366819706e-16,3.9177096760074708e-17,1.7122603383083673e-15,5.2407960063872011e-27,1.5520011474030519e-31
1.3096795503461844e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756700965495279,0.11866943788868405,0.022821554995985573,0.0,2.7594350570378787e-23,1.331391170995637e-19,6.2112638174259836e-24,7.8353427296043883e-24,3.070334090380843e-52,1.6899638613848222e-13,7.7487572768265643e-53,1.3317420314816596e-13,1.1620555630773902e-35,5.0429453363578625e-28,4.6551791877421229e-41,2.8089454089163952e-42,5.1513016884906575e-24,2.7739050708565861e-40,5.2813135874826976e-07,2.5394137379354018e-08,9.7503356098074767e-12,4.4743941975030804e-17,9.7974928178380365e-12,1.175086061778515e-22,5.5738510078075515e-25,7.6756423856109621e-20,6.4073917774786582e-30,1.4191274350640369e-46,6.031053350324918e-16,4.7568344797623963e-17,2.5077606998183177e-15,9.1001019899482889e-27,3.8510745445191441e-31
1.5143790540248816e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756692314168046,0.11866935534594084,0.022821553011471193,0.0,4.2000419705198465e-23,1.7801480932315985e-19,1.1546223832907277e-23,1.2099842114325495e-23,7.7202909543744839e-52,2.0186445477736823e-13,1.896144059943601e-52,1.5398872034049045e-13,2.0749640848893879e-35,7.8267317754054173e-28,1.0078178678360594e-40,6.0799274917738693e-42,6.9280336851000672e-24,5.724596709654502e-40,6.1067255093120641e-07,2.9363166130124645e-08,1.1267449146588241e-11,5.1896362616668915e-17,1.1330685036139567e-11,1.5314990239063137e-22,8.6152894114434231e-25,1.0502934550012231e-19,1.1440629019318691e-29,3.3801063260977435e-46,7.0826440739440948e-16,5.5944417920253268e-17,3.4569851221953611e-15,1.4506998376666521e-26,8.2493259154139479e-31
