Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
3.9096801825608007e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660592879,0.1186699658380455,0.022821567690264499,0.0,3.9302950491312836e-35,7.6133192721873337e-21,1.7740820955044229e-40,2.5101130934176948e-31,5.8389214395225822e-69,3.4506041378060829e-12,8.4339937046553934e-61,3.4506037702562194e-12,1.1983011221352907e-41,9.9250383405223188e-40,1.2396288495091167e-56,1.4373419672731562e-57,2.9639203710130814e-30,1.8003131842137415e-47,1.88446888996067e-10,5.5795775351352026e-12,2.2336980215454107e-14,2.3040103911237685e-22,8.5506703530648334e-22,2.2336535670576228e-14,1.9488896436562013e-29,9.4133177962160091e-53,3.0063792017127343e-31,4.5535511565776493e-20,1.7131527899529565e-22,3.0044944212075069e-24,5.6344155126144412e-40,1.5528009948502715e-40,2.1830110047504693e-50,5.6965477707478397e-62,1.0958203762850536e-56,4.0991150787120782e-61
7.81936041690718e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727641185764,0.11866996564612567,0.02282156768747471,0.0,6.2746641503547648e-34,3.0453277416737323e-20,1.7970769598165433e-38,2.0080892579909438e-30,2.3674681369887161e-66,6.9012090047149013e-12,5.397745366183469e-59,6.9012075345355031e-12,1.9172777992441975e-40,1.5844588142834759e-38,2.5125478854686487e-54,2.9132747340880847e-55,2.3660657627334015e-29,5.7609602516322075e-46,3.768937745271895e-10,1.1159155136422393e-11,4.4674082169754951e-14,9.1949270050816007e-22,3.4201405151769057e-21,4.4672303286289982e-14,1.5591115515155409e-28,6.0244601294322605e-51,2.3996464409183868e-30,1.8144704039052097e-19,1.3424723274729733e-21,4.7118904004233657e-23,2.8510988773775587e-38,2.4844796099296793e-39,4.4244613490190403e-48,7.2915048209619514e-60,6.9985360045558897e-55,1.6608334739634892e-58
1.172904065125356e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727621778649,0.11866996545420584,0.022821567684684921,0.0,2.3070593133583342e-33,6.471321471744944e-20,1.1002021955383794e-37,5.9615129055350261e-30,1.9116088455751243e-65,1.0351814384154799e-11,3.0646778636855148e-58,1.0351811260053415e-11,7.2534442236584329e-40,6.0346347715843685e-38,1.7818932101030858e-53,2.0660859610032741e-54,6.7571606441980038e-29,2.6874674957385579e-45,5.6534065558755203e-10,1.6738732731895839e-11,6.7011275836221944e-14,1.9508290776884434e-21,7.2676111233264514e-21,6.7007494658274051e-14,4.4580843067292642e-28,3.3689188388208932e-50,6.852547320366806e-30,3.8455864825892456e-19,3.7934623743690157e-21,1.7177378343826457e-22,1.4749438186676086e-37,9.3992874100009803e-39,3.1377813744480072e-47,4.774753787310823e-59,3.9108344815626152e-54,1.345133860944677e-57
1.563872088559994e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727602371534,0.11866996526228601,0.022821567681895132,0.0,5.8456397967371834e-33,1.103931311860088e-19,4.3839146004682832e-37,1.2989818024225181e-29,9.3191866918047848e-65,1.3802420276112977e-11,1.1786121579407779e-57,1.3802414946809957e-11,1.8880656763150482e-39,1.621888777616252e-37,7.8809551673888291e-53,9.137867554047811e-54,1.4236941926781264e-28,8.1833381609560443e-45,7.5378753217715488e-10,2.2318310321558302e-11,8.9348561715460925e-14,3.3230379204650071e-21,1.2397395095940359e-20,8.9342109801548281e-14,9.4033903845024409e-28,1.1792818236190594e-49,1.4436931179385652e-29,6.5442148880749738e-19,7.9164215187216179e-21,4.3191041475528162e-22,5.2616189703120312e-37,2.4466282416397703e-38,1.3877627609868064e-46,1.8936289455302674e-58,1.368088630258912e-53,7.2488675046454882e-57
2.3458081354292698e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072756355731,0.1186699648784464,0.022821567676315553,0.0,2.0409802545378963e-32,2.2855495603437072e-19,3.4018564082549904e-36,3.770540541512895e-29,9.5789499797243033e-64,2.0703633262838068e-11,8.9701513886849319e-57,2.0703622229352485e-11,6.9289231929835454e-39,6.5444291724011165e-37,7.0620783704222188e-52,8.1883269489918169e-53,3.8813506967267016e-28,3.7283370177118098e-44,1.1306812748637605e-09,3.3477465487251445e-11,1.3402335148239508e-13,6.8632274938357898e-21,2.5666214181014408e-20,1.3400998776118667e-13,2.5683572943556425e-27,6.5632405264014759e-49,3.9354254871336333e-29,1.3494275716901724e-18,2.1242972787613256e-20,1.4886945666971077e-21,3.5027737956422031e-36,8.9787736242167981e-38,1.2435387607334621e-45,1.2690168625212447e-57,7.6054410082762161e-53,1.1805231961638579e-55
3.1277441822985457e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727524743086,0.11866996449460679,0.022821567670735975,0.0,5.0931146872208077e-32,3.8871211724524915e-19,1.3343496391376431e-35,8.2457415128439117e-29,4.6628163538375496e-63,2.7604848134166299e-11,3.3871234574305536e-56,2.760482936935564e-11,1.7967192311543586e-38,1.7697718138387353e-36,3.1154198451598682e-51,3.6122504300270154e-52,8.1077524211447384e-28,1.1198638840557194e-43,1.5075750011097895e-09,4.4636620631586895e-11,1.7869848464797901e-13,1.1645607506386523e-20,4.3649861098146079e-20,1.7867574684711847e-13,5.3738620815992257e-27,2.243432287236883e-48,8.2198794696016672e-29,2.2862162674141414e-18,4.3756695430333794e-20,3.6757322580395272e-21,1.1842438141663777e-35,2.328261768458643e-37,5.4857622956564223e-45,4.8670451275282818e-57,2.5975630679296827e-52,6.1813007402636654e-55
3.909680229167821e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727485928862,0.11866996411076719,0.022821567665156396,0.0,1.0791109846518883e-31,5.9386428168344097e-19,4.1393963748285179e-35,1.5470122900026914e-28,1.7753932493720789e-62,3.450606502462418e-11,1.0360514779381085e-55,3.4506036356638054e-11,3.9284794335941132e-38,3.9688610722997888e-36,1.0762951289625278e-50,1.2479316506001281e-51,1.4735230393918469e-27,2.7942290150343318e-43,1.8844687097409143e-09,5.5795775753048138e-11,2.2337398929126541e-13,1.7749856302859691e-20,6.6684549495909994e-20,2.233392358116159e-13,9.7829096614979742e-27,6.2913922870085122e-48,1.4937478016298076e-28,3.4791239794735897e-18,7.8404423292452876e-20,7.705109388137653e-21,3.2872606452752385e-35,5.0906870582886498e-37,1.895153826644565e-44,1.5160956121928781e-56,7.2784784463581035e-52,2.5843678834720934e-54
4.691616276037097e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727447114649,0.11866996372692763,0.022821567659576818,0.0,2.051625039892727e-31,8.4483135222245325e-19,1.1151819602724019e-34,2.6188112392808488e-28,5.8000146402276333e-62,4.1407283970901148e-11,2.7617545659534967e-55,4.1407243188416835e-11,7.6583820434301742e-38,7.854509009485345e-36,3.2044136233205889e-50,3.715400560211754e-51,2.4398006382132265e-27,6.1682469895394283e-43,2.2613624004361555e-09,6.6954930851229145e-11,2.6804987644906875e-13,2.5189500659872937e-20,9.4861662549289278e-20,2.6800041340622872e-13,1.6226320771201153e-26,1.552081357862898e-47,2.4730230985738213e-28,4.9294086253029549e-18,1.2792635381073775e-19,1.4486528445461534e-20,7.9441506227945243e-35,9.9240579772481154e-37,5.6422661789954963e-44,4.1363421659920357e-56,1.7940186494308859e-51,9.3898352625830588e-54
6.2554883697756485e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727369486218,0.11866996295924855,0.022821567648417664,0.0,6.291148753338168e-31,1.4841235400076135e-18,7.6428813658264813e-34,6.2156163617078941e-28,8.9100964095768503e-61,5.5209728026415639e-11,1.8023777409125568e-54,5.5209656385757706e-11,2.4448446149301077e-37,2.5045769001913683e-35,3.2524766592666685e-49,3.7710490185626493e-50,5.62452497434625e-27,2.6828113279501975e-42,3.0151497280529237e-09,8.9273240977855169e-11,3.5740282375696952e-13,4.4011256341985336e-20,1.6662957131557631e-19,3.5731583955134906e-13,3.7573023831367798e-26,9.3590361154793167e-47,5.6995518190197092e-28,8.5820529177377618e-18,2.8434572996869236e-19,4.3006539851949047e-20,3.7257078407142651e-34,3.1681417877397006e-36,5.7263365132512841e-43,3.5323291277181898e-55,1.077686019458773e-50,1.6247785651732851e-52
9.383232557252751e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727214229377,0.11866996142389057,0.022821567626099354,0.0,3.3043673932800377e-30,3.3110276332025107e-18,1.1353076683241632e-32,2.1461830712308093e-27,4.5395630515712139e-59,8.2814640735998425e-11,2.6052936415355303e-53,8.28144809193489e-11,1.3394960259488602e-36,1.3263052706225658e-34,8.833809814335371e-48,1.0241983910336898e-48,1.8843151361466504e-26,2.4235850881921312e-41,4.5227241686271429e-09,1.3390986095305799e-10,5.3611355411306043e-13,9.7061724765926838e-20,3.7167383425233919e-19,5.3591903563234538e-13,1.2715068478528658e-25,1.4496808586108465e-45,1.9082536348621369e-27,1.878553986674428e-17,8.7994673606025555e-19,2.0958658765740736e-19,3.1189709308327127e-33,1.7357909520542534e-35,1.5549376499524391e-41,9.7304421398957569e-54,1.6526907682056273e-49,6.8850648864685273e-51
1.5638720932206957e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726903715796,0.11866995835317551,0.022821567581462733,0.0,2.7423912448115229e-29,9.1577903614242914e-18,2.8734037924880423e-31,1.0301429923703054e-26,4.4418434913122535e-57,1.3802456450658575e-10,7.1667952517428233e-52,1.3802412254327188e-10,1.1567318282410627e-35,1.0746180078625702e-33,4.3744589105867654e-46,5.071518803537833e-47,8.7545449120992025e-26,3.8997862039875642e-40,7.5378721912654823e-09,2.2318309979409048e-10,8.9355568057819718e-13,2.6212153960145559e-19,1.0275802739802316e-18,8.9301485153258455e-13,6.0362362524240881e-25,4.4638267222474289e-44,8.8536905605156664e-27,4.9969467637925647e-17,3.4959054374833145e-18,1.4972985776244308e-18,4.101796804645685e-32,1.4989753065802844e-34,7.696400276645081e-40,5.8387117104571073e-52,4.9815068556311722e-48,5.7068904526042076e-49
2.1894209307161164e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726593202336,0.11866995528246158,0.022821567536826112,0.0,9.6503806139471461e-29,1.7928245128737968e-17,1.5847966671942386e-30,2.7713311737249526e-26,3.5308344262424598e-56,1.9323461936463396e-10,4.165501859794867e-51,1.9323375424369097e-10,4.143542607245496e-35,3.8155709525701827e-33,2.9324871698797022e-45,3.3996870301571812e-46,2.310887781664974e-25,1.7982452052816098e-39,1.0553019069320769e-08,3.1245633715953364e-10,1.251027092087337e-12,5.0247933276689747e-19,2.0109832345260442e-18,1.2499632867233929e-12,1.6191225253150397e-24,2.5646990409860738e-43,2.3346470583114532e-26,9.4537211148370076e-17,8.2352687972447123e-18,4.8130631896132802e-18,1.8108338574387901e-31,5.3695414234680151e-34,5.1584725051593795e-39,4.060420948613684e-51,2.8360581395436854e-47,4.562005635263226e-48
2.814969768211537e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726282688999,0.11866995221174878,0.022821567492189491,0.0,2.4469071184945317e-28,2.9622273264918673e-17,5.7072858468231295e-30,5.7806278269564297e-26,1.6826828728208558e-55,2.4844480525355466e-10,1.5917773751487466e-50,2.4844337602101236e-10,1.0658044297960229e-34,9.7839031544410346e-33,1.2235338081858981e-44,1.4184171828941905e-45,4.7429949514000127e-25,5.5763259111476054e-39,1.3568164802839776e-08,4.0172957305384149e-10,1.6085301781680647e-12,8.1369158391933439e-19,3.3215438779457969e-18,1.6067644056663748e-12,3.3730768852508126e-24,9.3931419495533463e-43,4.7870973590781281e-26,1.5120067319601954e-16,1.5266181118234166e-17,1.1269235110699812e-17,5.5430964207534107e-31,1.3811670828206871e-33,2.1519143021828272e-38,1.7251116345003967e-50,1.0300411481688816e-46,2.3136760252589918e-47
3.440518605706958e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725972175784,0.11866994914103712,0.022821567447552871,0.0,5.1591119794458088e-28,4.4239834982273258e-17,1.6149375648341651e-29,1.0412055518978362e-25,6.0668550027167898e-55,3.0365512211858929e-10,4.7983398119871538e-50,3.0365298787537462e-10,2.2770062852144552e-34,2.081335208446672e-32,3.9307640160145838e-44,4.556660638319832e-45,8.4142348174449187e-25,1.3904152990001477e-38,1.6583309391838394e-08,4.9100280748130211e-10,1.9660673220604675e-12,1.191421064900239e-18,4.9589215425245849e-18,1.963418270793648e-12,6.0716583193225544e-24,2.6934637823483843e-42,8.4842912065943952e-26,2.1874809713312841e-16,2.4611161261968171e-17,2.2047697762856312e-17,1.3621773029232546e-30,2.9507755117552344e-33,6.9120612755813363e-38,5.6149078330859445e-50,2.9296623319644929e-46,9.0474053948329666e-47
4.691616280697799e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725351149742,0.11866994299961726,0.022821567358279636,0.0,1.6365453039356944e-27,8.2245534957400003e-17,8.2701589738462543e-29,2.5853965575449326e-25,4.8820148190976174e-54,4.1407614857962237e-10,2.8358388922726568e-49,4.1407218181531671e-10,7.40830633939598e-34,6.6794213358700926e-32,2.5470351101605155e-43,2.9522528518791895e-44,2.0296624474725427e-24,5.8329896266925468e-38,2.2613595136284941e-08,6.6954927195004881e-10,2.6812518594140468e-12,2.1317220623014968e-18,9.212880490737156e-18,2.6762844647247089e-12,1.5067169703852873e-23,1.4358967273044916e-41,2.0426402258499701e-25,3.8261714915887387e-16,4.9857668672023539e-17,6.0808321417878145e-17,5.3657113497173909e-30,9.6005790188686531e-33,4.4769378137092678e-37,3.7510667479416716e-49,1.535275706493519e-45,8.7596848882813878e-46
5.942713955688641e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724730124189,0.11866993685820196,0.022821567269006398,0.0,3.9532383642636974e-27,1.3194528874405269e-16,2.7553352918959769e-28,5.1936410131171732e-25,2.2124139195159989e-53,5.2449769832074083e-10,1.0486901931709478e-48,5.2449133606373562e-10,1.8303310674379666e-33,1.6239706581468087e-31,1.0013298462068766e-42,1.1605420092409496e-43,3.9666186202542643e-24,1.7364747786741378e-37,2.8643876302684506e-08,8.4809573059627263e-10,3.3965972472649834e-12,3.2928347692073805e-18,1.4770163197752789e-17,3.3885623555293179e-12,3.0259258432442394e-23,5.0475653496598414e-41,3.9844318455209485e-25,5.7829212740869417e-16,8.2994482725021107e-17,1.2987012894392824e-16,1.4741259656262688e-29,2.3719969632865108e-32,1.7594778018522447e-36,1.5286169566133283e-48,5.3249160955145658e-45,4.2216551928576684e-45
7.193811630679481e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072410909913,0.11866993071679124,0.022821567179733167,0.0,8.1056441353371545e-27,1.9333906826863175e-16,7.2670892464860104e-28,9.1648557336825455e-25,7.6630884784787623e-53,6.3491977089417389e-10,3.057540928838362e-48,6.3491045062075415e-10,3.8358221187988394e-33,3.3357070535057832e-31,3.0524026360530839e-42,3.5374555946614125e-43,6.8122605595343772e-24,4.2512806466657141e-37,3.4674152891049946e-08,1.0266421834487408e-09,4.1121183193662432e-12,4.6461532274073157e-18,2.1627939293670435e-17,4.1002524539394972e-12,5.3388834066402093e-23,1.421374123765978e-40,6.8296882925225781e-25,7.9898098184183564e-16,1.2262004559570296e-16,2.3736658351779817e-16,3.3002130597370455e-29,4.9710582766639914e-32,5.3617478258380278e-36,4.8843230906683304e-48,1.4800423461436502e-44,1.5210017355662539e-44
8.444909305670322e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723488074565,0.11866992457538508,0.022821567090459932,0.0,1.4867517690408167e-26,2.6642687498933947e-16,1.6482148353245868e-27,1.4795424530347978e-24,2.2562783949492916e-52,7.4534236585770877e-10,7.6977563346681854e-48,7.4532952548639451e-10,7.1942787756219682e-33,6.1082818769181818e-31,7.9459528960685467e-42,9.2078244659272933e-43,1.0701646841727117e-23,9.1639522317128153e-37,4.0704424901382182e-08,1.2051886305316575e-09,4.8278265062849644e-12,6.1675286763133625e-18,2.9783412567240909e-17,4.8113552643643212e-12,8.6182127355372661e-23,3.4830994081844044e-40,1.0707682619073073e-24,1.0395926307001605e-15,1.673317547301545e-16,3.8973197121296048e-16,6.3822101926083079e-29,9.3236034736277045e-32,1.395259206153107e-35,1.346921430194993e-47,3.5777306156424999e-44,4.6304722257420284e-44
9.696006980661163e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722867050482,0.11866991843398352,0.022821567001186704,0.0,2.5112406127863846e-26,3.5120871843793799e-16,3.3393344208128753e-27,2.2374018868563826e-24,5.8867031239903153e-52,8.5576548278144998e-10,1.7372710451897626e-47,8.5574856066064999e-10,1.2433268438143355e-32,1.0280571513527938e-30,1.83893624187476e-41,2.1307716131679184e-42,1.5745728777759165e-23,1.7986533666441904e-36,4.6734692333678659e-08,1.3837350718649091e-09,5.5437300316171523e-12,7.8371250620909566e-18,3.9233867433927807e-17,5.5218712771650444e-12,1.3032053071172969e-22,7.7068114818629458e-40,1.5722234065496269e-24,1.2964570436494586e-15,2.1609249028170284e-16,5.9161569875765917e-16,1.1164253604931516e-28,1.6113439584541052e-31,3.2277926092811897e-35,3.3338417926445307e-47,7.8031376667730092e-44,1.2373676861007803e-43
1.0947104655652004e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722246026883,0.1186699122925865,0.022821566911913473,0.0,3.9787632019445824e-26,4.4768459870334269e-16,6.1978618561594085e-27,3.2183956539446174e-24,1.4110438225091221e-51,9.6618912124348713e-10,3.610282491818696e-47,9.6616755614354489e-10,2.0171385342552424e-32,1.6218907752767967e-30,3.8931389894302136e-41,4.5105093136005183e-42,2.2037420224760912e-23,3.2859057441270624e-36,5.2764955187940324e-08,1.5622815074653774e-09,6.2598349598099626e-12,9.6383327172723362e-18,4.997664444725436e-17,6.2318009735837536e-12,1.8745433873522265e-22,1.5813684288252586e-39,2.1958125824538333e-24,1.566791243589096e-15,2.6825041790834161e-16,8.4639590744864018e-16,1.8032369368354897e-28,2.6142398861714753e-31,6.8303534372649099e-35,7.6589772109836382e-47,1.5757469416611138e-43,3.0012598027780524e-43
1.2198202330642846e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721625003789,0.11866990615119405,0.022821566822640242,0.0,5.9882901074461281e-26,5.558545056262268e-16,1.0699553019540015e-26,4.4509482586745703e-24,3.0874121444524094e-51,1.0766132808203316e-09,6.9523650414461266e-47,1.0765865119351384e-09,3.1092807865671471e-32,2.4303669884240523e-30,7.5895961881224872e-41,8.792274382909421e-42,2.9662539598157991e-23,5.6458414985979844e-36,5.8795213464172093e-08,1.7408279373485782e-09,6.9761467187714019e-12,1.1555811084099588e-17,6.2009078569921423e-17,6.9411448366515635e-12,2.5923930155756586e-22,3.024565950955792e-39,2.9492519197248495e-24,1.8480768462708096e-15,3.2325926821455271e-16,1.1570803694944583e-15,2.7533223973583981e-28,4.0297359184916512e-31,1.3309462168010249e-34,1.6259292783125358e-46,2.9651728345581509e-43,6.5685582020995403e-43
1.3449300005633687e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721003981178,0.11866990000980619,0.022821566733367018,0.0,8.642638826785818e-26,6.7571842625484139e-16,1.7403477969804027e-26,5.9639417967899271e-24,6.2195835925093771e-51,1.1870379610817699e-09,1.2525288406192971e-46,1.1870054280355012e-09,4.5943755078568538e-32,3.4923372686127931e-30,1.3764723972074915e-40,1.5944443675950094e-41,3.8703731084054703e-23,9.201820173457761e-36,6.4825467162379935e-08,1.9193743615290749e-09,7.6926706028893969e-12,1.3574787597148329e-17,7.5328464976718127e-17,7.6499033570666862e-12,3.4735786503229854e-22,5.4323326875330271e-39,3.8398970631073448e-24,2.1378930380037196e-15,3.8050768461280155e-16,1.5266434707100307e-15,4.0088339126355566e-28,5.9545654539177778e-31,2.4127251693786418e-34,3.2108451179069772e-46,5.2403643963942687e-43,1.3137264521069635e-42
1.4700397680624527e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720382959055,0.11866989386842289,0.02282156664409379,0.0,1.2050462355632965e-25,8.0727635236893425e-16,2.6968761702619245e-26,7.7864573344267565e-24,1.1703915717238715e-50,1.29746316159517e-09,2.136681679032264e-46,1.2974243044446854e-09,6.5553944930914439e-32,4.8479940816313527e-30,2.3525292009738711e-40,2.7248173418552637e-41,4.9234660536846054e-23,1.4349543968163188e-35,7.08557162825679e-08,2.0979207800196537e-09,8.4094109439777252e-12,1.5682096154271983e-17,8.9932086020264718e-17,8.3580770282851912e-12,4.5350412540872854e-22,9.2551508946352796e-39,4.8741344825813471e-24,2.4342718901897428e-15,4.3943828663678068e-16,1.9575524112407591e-15,5.6383534962727212e-28,8.4962899727599525e-31,4.1216678854474681e-34,5.9694207708899249e-46,8.7859087451006476e-43,2.4475249430511301e-42
1.5951495355615368e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719761937421,0.11866988772704418,0.022821566554820569,0.0,1.6326814667822707e-25,9.505282801887397e-16,4.0172424314218925e-26,9.9473513793699657e-24,2.0830673516785118e-50,1.4078888819318828e-09,3.4874193348023378e-46,1.4078431411627294e-09,9.085240854467433e-32,6.5394199569173476e-30,3.8317878195459716e-40,4.4377676822101131e-41,6.1315049741521394e-23,2.1574342130684956e-35,7.6885960824738145e-08,2.2764671928309216e-09,9.1263705067918979e-12,1.7867065291973389e-17,1.0581725264176912e-16,9.0656663392197202e-12,5.7935918033685873e-22,1.5095288079134822e-38,6.0568720657277155e-24,2.7359229867703115e-15,4.9970490485801363e-16,2.4513862029722943e-15,7.6590664602060462e-28,1.1775350223977886e-30,6.7102028015500509e-34,1.0557524283895872e-45,1.4102883502630474e-42,4.3126253862737776e-42
1.720259303060621e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719140916276,0.11866988158567002,0.022821566465547345,0.0,2.1590960595900195e-25,1.1054742048675534e-15,5.7887204789239196e-26,1.247520686302903e-23,3.5386288612656171e-50,1.5183151216676885e-09,5.4865363435471842e-46,1.5182619381896733e-09,1.2285995884471978e-31,8.6102154788242876e-30,5.9972019307764843e-40,6.945002779835914e-41,7.4993766167375056e-23,3.1457887619482172e-35,8.2916200788893132e-08,2.4550135999719343e-09,9.8435510460547296e-12,2.0120965237126981e-17,1.2298130788321821e-16,9.7726717737232637e-12,7.2658827109180823e-22,2.3734640209452673e-38,7.3918744641801935e-24,3.0419816354200352e-15,5.6112010252503521e-16,3.0091399971462115e-15,1.017317658307334e-27,1.5924091032695757e-30,1.0497309094200332e-33,1.7898207921123133e-45,2.1825801416532259e-42,7.2592423838935404e-42
1.845369070559705e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718519895607,0.11866987544430045,0.022821566376274128,0.0,2.7963897931062609e-25,1.2721141176269101e-15,8.1095590890721042e-26,1.5398621804681794e-23,5.7763219662347326e-50,1.6287418803782718e-09,8.3627773285257938e-46,1.6286806955255721e-09,1.6267258279514895e-31,1.1104509601467575e-29,9.0724030377043641e-40,1.0505259216559382e-40,9.0315551341849348e-23,4.4677982871498388e-35,8.8946436175036872e-08,2.633560001450963e-09,1.0560954244188226e-11,2.2435804239032318e-17,1.4142159788890283e-16,1.0479093815754711e-11,8.9685757908905124e-22,3.6159902393889851e-38,8.8824704397366152e-24,3.3516215984727341e-15,6.2349115728032037e-16,3.6317757632445297e-15,1.3143189844604202e-27,2.1084609189019047e-30,1.5872526070022743e-33,2.9250725846516281e-45,3.2734975566946107e-42,1.1747987257728675e-41
2.0955886055578731e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717277855753,0.118669863161575,0.02282156619772769,0.0,4.4532237893776767e-25,1.6404758719979517e-15,1.4857913168355287e-25,2.2547731503617574e-23,1.4144107011690672e-49,1.8495969530105166e-09,1.8067330424346007e-45,1.8495180911244518e-09,2.7062574070426069e-31,1.7540642698615496e-29,1.9182372897469285e-39,2.2207733344381937e-40,1.2604831499418709e-22,8.4582956034063552e-35,1.0100689321330673e-07,2.9906527874505169e-09,1.1996434954192703e-11,2.7219728324877574e-17,1.8212018641958419e-16,1.189018967644715e-11,1.3132524074107761e-21,7.8148182422164742e-38,1.2341711813568649e-23,3.9785828755853761e-15,7.5022637214190401e-16,5.0754001627446305e-15,2.0931163022226931e-27,3.5077963285249058e-30,3.3526247015044463e-33,7.2509937453156901e-45,6.845534684294305e-42,2.8210585882699424e-41
