Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49),CHOX(53)
7.6064109066613905e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31378985051468256,0.10544895452994923,0.0014230405389716494,0.0,0.016055982268656382,0.00014223665594917598,0.0081078821512443264,3.2787479535989862e-09,2.2038445408070475e-14,1.1506928002245255e-06,1.5411083269397519e-18,5.9515655611227122e-08,1.9317623726182033e-15,1.2621261635819396e-07,6.2294010827167014e-13,4.763247462572508e-14,4.1850959595680595e-07,5.9432652268865973e-13,0.0051112494008623511,0.018630571008271018,3.0091715309643079e-08,9.9756200172904623e-07,3.154073072113925e-05,2.2965855902479121e-12,1.2338665515207568e-08,1.6766169895631412e-07,3.8011396519409407e-07,6.9020639860191304e-07,6.2690898751076392e-09,2.067293998885892e-06,5.6331329157714124e-12
7.613906401490398e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31380435627344394,0.10544163511914818,0.0014191305907676013,0.0,0.016070763022943479,0.00014232638377125137,0.0081153210124497391,3.2815225603631847e-09,2.2092403161664632e-14,1.1498784000388955e-06,1.5440720085133211e-18,5.953248944871219e-08,1.9327391603022494e-15,1.2632059910508813e-07,6.2368827242600675e-13,4.7731070818202964e-14,4.1833048878173606e-07,5.956240753594573e-13,0.0051111303070461465,0.018616170778821949,3.0066595557270514e-08,9.9711218537915122e-07,3.1552338254959868e-05,2.2949885754183091e-12,1.2342422895930251e-08,1.6765899179227515e-07,3.804762637427332e-07,6.9086935554080749e-07,6.2751317468699434e-09,2.0686935519015431e-06,5.6403163760994227e-12
7.621401896319406e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31381886476080778,0.10543432129716983,0.0014152310256969492,0.0,0.016085531908634824,0.00014241622853311236,0.008122754001239128,3.2842927782781442e-09,2.214644780060063e-14,1.1490638106059334e-06,1.5470350495904814e-18,5.9549339215852111e-08,1.9337115359214488e-15,1.2642843098012755e-07,6.2443647543582987e-13,4.7829746498835081e-14,4.1815119359181589e-07,5.9692228227507383e-13,0.0051110114973996444,0.018601767525515046,3.0041475663891236e-08,9.9666199700924009e-07,3.1563956078991044e-05,2.293391725134534e-12,1.2346184496965266e-08,1.6765629551932023e-07,3.8083832379653509e-07,6.9153186863295961e-07,6.2811696640024915e-09,2.0700949437652734e-06,5.6475013792396681e-12
7.628897391148413e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31383337592280292,0.10542701306533162,0.001411341817125242,0.0,0.016100288924746492,0.00014250619017027781,0.0081301811170830292,3.2870586102443155e-09,2.2200579402037024e-14,1.1482490354261734e-06,1.5499974407714399e-18,5.9566204888477261e-08,1.9346795051176777e-15,1.2653611203119913e-07,6.2518471708192624e-13,4.7928501579647763e-14,4.1797171117159896e-07,5.9822114047407498e-13,0.0051108929711313703,0.018587361303130448,3.0016355714878516e-08,9.9621143828662523e-07,3.1575584175230943e-05,2.291795045196092e-12,1.2349950311536892e-08,1.6765361011162596e-07,3.8120014524283476e-07,6.9219393767262086e-07,6.2872036245346988e-09,2.0714981734519268e-06,5.6546879222137912e-12
7.636392885977422e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31384788970564931,0.10541971042492904,0.0014074629384853374,0.0,0.016115034070333434,0.00014259626861864747,0.0081376023594716233,3.2898200591798686e-09,2.2254798043148291e-14,1.1474340779863555e-06,1.5529591726879903e-18,5.9583086442493531e-08,1.9356430735493916e-15,1.2664364230680884e-07,6.2593299714568936e-13,4.8027335972700072e-14,4.1779204230372683e-07,5.9952064699882175e-13,0.0051107747274521742,0.018572952166255135,2.9991235795264199e-08,9.9576051087455068e-07,3.1587222525732047e-05,2.2901985413802308e-12,1.2353720332918405e-08,1.6765093554374412e-07,3.8156172796983579e-07,6.9285556245562465e-07,6.2932336265107471e-09,2.0729032399421667e-06,5.6618760020464798e-12
7.64388838080643e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31386240605575666,0.1054124133772357,0.0014035943632772234,0.0,0.016129767344489333,0.00014268646381450015,0.0081450177279146652,3.2925771280205804e-09,2.2309103801124836e-14,1.1466189417594704e-06,1.5559202360034976e-18,5.9599983853881952e-08,1.9366022468914738e-15,1.267510218560783e-07,6.2668131540911996e-13,4.8126249590083999e-14,4.1761218776893538e-07,6.0082079889548055e-13,0.0051106567655752272,0.018558540169283485,2.99661159897397e-08,9.9530921643220343e-07,3.1598871112600807e-05,2.2886022194414891e-12,1.2357494554416854e-08,1.6764827179045726e-07,3.8192307186660888e-07,6.9351674277938029e-07,6.2992596679895338e-09,2.074310142222446e-06,5.6690656157653622e-12
7.651383875635438e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31387692491972458,0.10540512192350336,0.0013997360650678393,0.0,0.016144488746346494,0.00014277677569449239,0.0081524272219414343,3.2953298197197149e-09,2.2363496753172883e-14,1.1458036302048047e-06,1.5588806214128903e-18,5.9616897098698364e-08,1.9375570308351055e-15,1.2685825072874206e-07,6.2742967165482536e-13,4.8225242343924698e-14,4.174321483460603e-07,6.021215932140353e-13,0.0051105390847160101,0.018544125366417911,2.9940996382657261e-08,9.9485755661477162e-07,3.1610529917998951e-05,2.2870060851112665e-12,1.2361272969342174e-08,1.6764561882640604e-07,3.8228417682308676e-07,6.9417747844287149e-07,6.3052817470446587e-09,2.0757188792849849e-06,5.6762567604012978e-12
7.666374865293453e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31390596997658576,0.10539055580282036,0.0013920501942466888,0.0,0.016173895929885929,0.00014295774925539891,0.0081672285849603236,3.3008220835930504e-09,2.2472544548387264e-14,1.1441724948810358e-06,1.5647993214507808e-18,5.9650770993211123e-08,1.9394534533723312e-15,1.2707225664623716e-07,6.2892649722650938e-13,4.842346490964423e-14,4.1707151794193427e-07,6.0472509733591639e-13,0.0051103045629242103,0.018515287558857872,2.9890758099537742e-08,9.939531474554275e-07,3.1633878113303669e-05,2.2838144020895607e-12,1.2368842352869251e-08,1.6764034516541896e-07,3.8300566947918882e-07,6.9549761499283609e-07,6.3173140102514797e-09,2.0785418537544008e-06,5.6906436305635483e-12
7.679866755985667e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31393211859331399,0.10537746543766667,0.0013851677940312655,0.0,0.016200321783890293,0.00014312102389218287,0.0081805297168481821,3.3057501812359655e-09,2.2570986542660204e-14,1.1427039078932436e-06,1.5701237403432755e-18,5.9681311409910908e-08,1.94114527933558e-15,1.2726434716937134e-07,6.3027376797187887e-13,4.8602134984600302e-14,4.1674632603554985e-07,6.0707041861246102e-13,0.00511009444656901,0.018489324475743835,2.9845545162716517e-08,9.931379461524101e-07,3.1654926258612229e-05,2.2809425860272292e-12,1.2375669073004019e-08,1.6763563551792206e-07,3.8365419460726427e-07,6.9668421516517138e-07,6.3281294766222881e-09,2.0810887957393365e-06,5.703597019724288e-12
7.69335864667788e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31395827453307562,0.10536439321542612,0.0013783182832458355,0.0,0.016226709159901674,0.00014328467561754938,0.008193811809190623,3.3106641436564055e-09,2.2669712247154995e-14,1.1412348060207602e-06,1.5754458195487478e-18,5.9711902757929145e-08,1.9428229728867159e-15,1.2745595030147301e-07,6.3162115842648996e-13,4.8781060096585378e-14,4.1642054711798141e-07,6.0941777563288967e-13,0.0051098852286153166,0.018463353135773328,2.9800334165304296e-08,9.923215865934755e-07,3.1676007237019475e-05,2.2780714659216571e-12,1.2382509276959288e-08,1.6763096043824509e-07,3.8430194389622394e-07,6.978693715835231e-07,6.3389320754481598e-09,2.0836416670067639e-06,5.7165553230243576e-12
7.706850537370093e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3139844374912224,0.10535133914262099,0.0013715015101300795,0.0,0.016253058054236932,0.00014344870407552533,0.0082070748599383826,3.3155639886949479e-09,2.2768722112704955e-14,1.1397652089486336e-06,1.5807655059395912e-18,5.9742544900293513e-08,1.9444865677871994e-15,1.2764706635436519e-07,6.329686673442718e-13,4.8960239734340742e-14,4.1609418566344459e-07,6.1176715133213388e-13,0.0051096769045704564,0.018437373848186826,2.9755125587121497e-08,9.9150407828808197e-07,3.1697120946445409e-05,2.2752010743866254e-12,1.238936292659781e-08,1.6762631978213684e-07,3.8494891673506848e-07,6.9905308313192376e-07,6.3497217960202906e-09,2.0862004618846276e-06,5.7295185232615458e-12
7.720342428062306e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31401060716505241,0.10533830322555077,0.0013647173236123345,0.0,0.016279368463607058,0.00014361310891397835,0.0082203188672413576,3.3204497343666077e-09,2.2868016590305993e-14,1.1382951362216606e-06,1.5860827467184587e-18,5.977323770079549e-08,1.9461360979583574e-15,1.2783769564607048e-07,6.3431629348543614e-13,4.9139673386972664e-14,4.1576724612666111e-07,6.1411852868603795e-13,0.0051094694699654478,0.01841138692025426,2.9709919904514962e-08,9.9068543070459925e-07,3.1718267285372258e-05,2.2723314438020971e-12,1.2396229983978431e-08,1.6762171340580052e-07,3.8559511252167665e-07,7.0023534871059964e-07,6.3604986277810773e-09,2.0887651747595013e-06,5.742486603267639e-12
7.733834318754519e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3140367832537998,0.10532528547029361,0.0013579655733062929,0.0,0.016305640385114509,0.00014377788978458891,0.0082335438294472967,3.3253213988587136e-09,2.2967596131115778e-14,1.1368246072452254e-06,1.591397489417968e-18,5.9803981023985599e-08,1.9477715974787822e-15,1.2802783850075622e-07,6.3566403561645608e-13,4.9319360543956342e-14,4.1543973294296351e-07,6.1647189071154981e-13,0.0051092629203548798,0.018385392657285515,2.9664717590378027e-08,9.8986565327042106e-07,3.1739446152837387e-05,2.2694626063161337e-12,1.2403110411383803e-08,1.6761714116623749e-07,3.8624053066277529e-07,7.0141616723590075e-07,6.3712625603234107e-09,2.0913358000761623e-06,5.7554595459079116e-12
7.747326209446732e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31406296545862405,0.10531228588270791,0.001351246109507719,0.0,0.016331873816250682,0.00014394304634282267,0.0082467497451004824,3.3301790005287904e-09,2.3067461186452894e-14,1.1353536412861343e-06,1.5967096819003931e-18,5.9834774735168383e-08,1.9493931005817594e-15,1.2821749524868031e-07,6.3701189251004789e-13,4.9499300695139803e-14,4.1511165052840125e-07,6.1882722046691031e-13,0.0051090572513167749,0.018359391362640927,2.9619519114170488e-08,9.8904475537214902e-07,3.1760657448428144e-05,2.2665945938475843e-12,1.2410004171376644e-08,1.6761260292178513e-07,3.8688517057389208e-07,7.0259553764022812e-07,6.3820135833898691e-09,2.0939123323371528e-06,5.7684373340808034e-12
7.76702683605143e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31410120663429775,0.10529333675227334,0.0013414921472115944,0.0,0.016370110281836058,0.00014418487919629739,0.0082659985826859707,3.337246766256667e-09,2.3213796186303634e-14,1.1332050168133488e-06,1.6044617660993877e-18,5.9879829409798265e-08,1.9517357229981164e-15,1.2849355634159919e-07,6.3898021355418655e-13,4.9762499568907715e-14,4.1463157690829169e-07,6.2226993179469085e-13,0.0051087585094671296,0.018321412713646179,2.9553528935259293e-08,9.8784410120977521e-07,3.1791687856516024e-05,2.2624083188538539e-12,1.24200941913953e-08,1.6760603702341268e-07,3.8782506366354331e-07,7.0431503077932459e-07,6.3976888338875826e-09,2.0976851389551151e-06,5.7873959450277982e-12
7.786727462656126e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31413945930043274,0.10527442638645544,0.0013318062450852397,0.0,0.016408264671213129,0.0001444275112935331,0.0082852068046417558,3.344284646009082e-09,2.3360742310168439e-14,1.1310555604242182e-06,1.6122081424623691e-18,5.9924990818758464e-08,1.9540486841474434e-15,1.2876858277794989e-07,6.4094877290755103e-13,5.0026235187697044e-14,4.141503125985147e-07,6.257167501044441e-13,0.0051084616221360847,0.018283420645498247,2.948754937028988e-08,9.8664110693049644e-07,3.1822786884083305e-05,2.2582239682115411e-12,1.2430212443696805e-08,1.6759954286863049e-07,3.8876329447799052e-07,7.0603143087854054e-07,6.4133365072306486e-09,2.1014705116619173e-06,5.806364797910788e-12
7.806428089260824e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31417772254849075,0.10525555480100629,0.0013221879448011111,0.0,0.016446336980970117,0.0001446709416046307,0.0083043744086583465,3.3512926988370187e-09,2.3508300964965844e-14,1.1289053305327022e-06,1.6199486524467729e-18,5.9970258551231754e-08,1.9563320923161824e-15,1.2904257565442845e-07,6.429175668205206e-13,5.0290505967636107e-14,4.1366787112883199e-07,6.2916762313071194e-13,0.0051081665758223455,0.018245416080535003,2.9421581841937845e-08,9.8543580129577128e-07,3.1853954224766133e-05,2.2540416386854622e-12,1.2440358814392166e-08,1.6759312002657362e-07,3.8969986129761299e-07,7.0774473479648094e-07,6.4289565731860606e-09,2.1052684339944604e-06,5.8253438398782857e-12
7.82612871586552e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3142159954784598,0.10523672201071006,0.001312636791060192,0.0,0.016484327209406381,0.00014491516911629653,0.0083235013932909541,3.3582709845189605e-09,2.3656473558327559e-14,1.1267543849411494e-06,1.6276831390006962e-18,6.001563219972141e-08,1.958586056437701e-15,1.2931553609422387e-07,6.448865915714953e-13,5.0555310326632193e-14,4.1318426594361483e-07,6.3262249879976579e-13,0.0051078733571282538,0.01820739993246151,2.9355627757717997e-08,9.8422821288682644e-07,3.1885189574638286e-05,2.2498614260213906e-12,1.2450533190515205e-08,1.6758676806906565e-07,3.9063476244186063e-07,7.0945493946305138e-07,6.4445490021861731e-09,2.1090788897429498e-06,5.8443330182357771e-12
7.845829342470218e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31425427719878823,0.10521792802939248,0.0013031523315709835,0.0,0.016522235356515903,0.00014516019283167017,0.0083425877579511309,3.3652195635474875e-09,2.3805261498593221e-14,1.1246027808456429e-06,1.6354114465602172e-18,6.006111136001979e-08,1.9608106860759742e-15,1.2958746524666997e-07,6.468558434668049e-13,5.0820646684395775e-14,4.1269951040249932e-07,6.3608132523073251e-13,0.0051075819527589593,0.018169373106417006,2.9289688510117595e-08,9.8301837010622438e-07,3.1916492632198127e-05,2.245683424941595e-12,1.2460735459440152e-08,1.6758048656511152e-07,3.9156799626899499e-07,7.1116204187892936e-07,6.4601137653249348e-09,2.1129018629482685e-06,5.8633322804498374e-12
7.865529969074915e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3142925668263194,0.10519917286992972,0.001293734117028635,0.0,0.016560061423970786,0.00014540601177015736,0.0083616335028984141,3.3721384971159904e-09,2.3954666194805235e-14,1.1224505748413075e-06,1.6431334210466038e-18,6.0106695631179692e-08,1.9630060914094162e-15,1.2985836428690014e-07,6.4882531884055668e-13,5.1086513462464515e-14,4.1221361778104172e-07,6.3954405073669616e-13,0.0051072923495215847,0.018131336499041435,2.9223765476712206e-08,9.8180630117884058e-07,3.1947863098320384e-05,2.2415077291882361e-12,1.2470965510456109e-08,1.6757427509665952e-07,3.9249956117596945e-07,7.1286603911523569e-07,6.4756508343516246e-09,2.1167373378992981e-06,5.8823415741403908e-12
7.883260533019143e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3143270335285403,0.1051823264289834,0.0012853139944100842,0.0,0.016594034709296917,0.00014562792793307273,0.0083787399443878176,3.3783402415900616e-09,2.4089658912865977e-14,1.120513121101098e-06,1.6500776571552244e-18,6.0147811016230362e-08,1.9649570609738847e-15,1.3010129366893057e-07,6.5059803474346751e-13,5.1326245768979138e-14,4.1177535312303464e-07,6.4266379483909079e-13,0.0051070332357533452,0.018097095923641147,2.9164449736443412e-08,9.8071355897450128e-07,3.1976153906833458e-05,2.2377516507414119e-12,1.2480196219246305e-08,1.6756874431154868e-07,3.9333654137139245e-07,7.1439697933495742e-07,6.4896104951859714e-09,2.1201999415604281e-06,5.8994584722103321e-12
7.900991096963371e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31436150529485757,0.10516551145147535,0.0012769468452859343,0.0,0.016627941516352975,0.00014585048675318997,0.0083958134861671901,3.384518068935673e-09,2.4225153373304148e-14,1.1185752655962624e-06,1.6570165296340344e-18,6.0189010931167175e-08,1.9668845297337489e-15,1.303433905248618e-07,6.5237092608352795e-13,5.156640529080851e-14,4.1133618767630262e-07,6.4578661807943449e-13,0.0051067755608220061,0.018062848786621826,2.9105149217068087e-08,9.796190566393951e-07,3.2004498861182175e-05,2.2339975816644991e-12,1.24894492624081e-08,1.6756326961029285e-07,3.9417216735903526e-07,7.1592540000631688e-07,6.5035476817558794e-09,2.1236726479992279e-06,5.9165834155206049e-12
7.9187216609076e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31439598149863363,0.10514872794485564,0.0012686323482363553,0.0,0.016661781849779941,0.00014607368754879487,0.0084128541301549502,3.3906720251669967e-09,2.4361150604751559e-14,1.11663704835687e-06,1.6639499292332239e-18,6.023029509035347e-08,1.9687885792225662e-15,1.3058465576361335e-07,6.5414399024566969e-13,5.1806990881142928e-14,4.1089613094656615e-07,6.4891248318512425e-13,0.0051065193153185537,0.018028595724236204,2.9045864892375952e-08,9.7852281438634803e-07,3.2032897748193819e-05,2.2302455882514197e-12,1.2498724561297433e-08,1.6755785069617086e-07,3.9500643804948709e-07,7.174512991384638e-07,6.5174623748124354e-09,2.1271554462675075e-06,5.9337163662195358e-12
7.936452224851828e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31443046151857873,0.10513197591597381,0.001260370183750092,0.0,0.016695555715279597,0.00014629752964843954,0.0084298618788055616,3.3968021567257451e-09,2.4497651636288624e-14,1.1146985090316575e-06,1.6708777476696402e-18,6.0271663210218192e-08,1.9706692913378247e-15,1.3082509031018796e-07,6.5591722463281007e-13,5.2048001394429269e-14,4.1045519238595619e-07,6.5204135301338917e-13,0.0051062644898988421,0.017994337367323105,2.8986597726698845e-08,9.7742485231475988e-07,3.2061350356206717e-05,2.2264957361614225e-12,1.2508022037831255e-08,1.675524872735078e-07,3.9583935237778554e-07,7.1897467478548684e-07,6.5313545555262187e-09,2.130648325573553e-06,5.9508572865605276e-12
7.952409732401632e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3144614962901377,0.10511692600862729,0.001252978717506755,0.0,0.016725895369711426,0.00014649953530632311,0.0084451407295347159,3.4022989437563371e-09,2.4620934164642821e-14,1.1129535807203413e-06,1.6771079236495448e-18,6.0308966071756128e-08,1.9723420467615868e-15,1.3104077193761489e-07,6.5751327899158596e-13,5.226527321973422e-14,4.1005760148529386e-07,6.5485987430319538e-13,0.0051060363535216672,0.017963500836335505,2.8933272738002733e-08,9.7643523252709335e-07,3.2087003461154519e-05,2.2231227538528897e-12,1.2516408663775616e-08,1.6754770738814886e-07,3.9658781472315093e-07,7.2034355371570475e-07,6.5438382548898379e-09,2.1338005274419328e-06,5.96629089780251e-12
