Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
2.912384807315521e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44526527783217146,0.11181268107529267,0.022618719083356394,0.0,2.3304486350475457e-07,4.5102125519852761e-05,7.8997184447149495e-06,5.5432057216984541e-08,6.0014267206542718e-18,0.00025584013014052061,2.8094608428981439e-16,0.00018344223455541101,1.9502208542823332e-12,8.0925340252177329e-11,2.478152776442513e-13,2.0243745528644926e-15,1.5248627033901303e-07,4.0589805145806761e-11,0.006583731283370497,0.00039736120911003532,5.0371037381254792e-05,4.7502463438220068e-08,1.4393589802878575e-09,7.4356682761609506e-09,5.5621609167465937e-12,7.7294068519114662e-08,9.6162043811313266e-06,2.6129285073027538e-10,7.8669747302212139e-07,6.3701520709333027e-11,1.2448292339781664e-11,2.4595959823992385e-11,1.3474789794322897e-14
2.921273625252056e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44525672030013697,0.11180453447373258,0.022618109891448999,0.0,2.3583139962967967e-07,4.5427503757028771e-05,7.9755000488952582e-06,5.5929106870308643e-08,6.0966382901864956e-18,0.00025661189091538803,2.8525344822737957e-16,0.00018383744525058139,1.9683872519182887e-12,8.2185632718344247e-11,2.5079261114047689e-13,2.0507825712178471e-15,1.5384843616788586e-07,4.1093677857097299e-11,0.0065910031381620684,0.00039849940512627966,5.0486002895792056e-05,4.7748056128357794e-08,1.4436629435215625e-09,7.4569777555427079e-09,5.5876581045534319e-12,7.7679742621268089e-08,9.6419975783898788e-06,2.629448224899161e-10,7.9276535760844459e-07,6.4493946472949335e-11,1.258916922146957e-11,2.4831484237042654e-11,1.3591192517437892e-14
2.930162443188591e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44524820324583364,0.111796427057165,0.022617500739324451,0.0,2.3863883557236921e-07,4.5753992459281892e-05,8.0517014311192082e-06,5.6429038188882922e-08,6.1929737215704431e-18,0.00025738356387510413,2.8961314728537172e-16,0.00018423187001512768,1.9866655911351134e-12,8.3460905703252039e-11,2.5379341426492198e-13,2.0774391275733071e-15,1.5521713582884998e-07,4.1602230023139672e-11,0.0065982356000356852,0.00039963707421220739,5.0600516979416751e-05,4.7993783153743362e-08,1.4479661813638604e-09,7.4782845496847149e-09,5.6131620649215679e-12,7.8064632432634366e-08,9.6676617191454723e-06,2.6459954635274505e-10,7.9885649444560088e-07,6.5293746997940553e-11,1.2731040045792375e-11,2.506830949766505e-11,1.3708007655734802e-14
2.939051261125126e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44523972645453352,0.11178835861469126,0.022616891626869553,0.0,2.4146722248248006e-07,4.6081588954220992e-05,8.1283226268560313e-06,5.6931858469207427e-08,6.2904413005498597e-18,0.00025815514871083199,2.9402564920487935e-16,0.00018462551027644138,2.0050561975843371e-12,8.4751278742230656e-11,2.5681775123397291e-13,2.1043455466184491e-15,1.5659236791746325e-07,4.2115490382853968e-11,0.0066054288802226864,0.00040077421650969457,5.0714583114062708e-05,4.8239643722265255e-08,1.4522686921325679e-09,7.4995886507626321e-09,5.6386722839237015e-12,7.8448730070881388e-08,9.6931967372043985e-06,2.6625699449516911e-10,8.0497083090196524e-07,6.6100967675582646e-11,1.2873907068306131e-11,2.5306435695589614e-11,1.3825233385751272e-14
2.947940079061661e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44523128971263598,0.11178032893654641,0.022616282553971714,0.0,2.443166113369622e-07,4.6410290575783708e-05,8.2053636616040044e-06,5.7437574997876311e-08,6.3890493314147525e-18,0.00025892664511377342,2.9849142435734478e-16,0.0001850183674609153,2.0235593966004125e-12,8.6056871812988695e-11,2.5986568565859354e-13,2.1315031526682193e-15,1.5797413100582349e-07,4.2633487758351103e-11,0.0066125831888206926,0.00040191083216954368,5.0828204769973129e-05,4.8485637073035292e-08,1.4565704741458517e-09,7.5208900509580411e-09,5.6641882539931325e-12,7.8832027822193275e-08,9.7186025760942642e-06,2.679171392588587e-10,8.1110831429454442e-07,6.6915654028891866e-11,1.3017772538957429e-11,2.5545862889779422e-11,1.3942867892342416e-14
2.956828896998196e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44522289280766092,0.11177233781409314,0.022615673520518943,0.0,2.4718705294417051e-07,4.6740094664495918e-05,8.2828245509720796e-06,5.7946195051569967e-08,6.4888061368886777e-18,0.00025969805277517398,3.0301094574966497e-16,0.00018541044299394378,2.0421755131994062e-12,8.7377805335044459e-11,2.6293728054409428e-13,2.1589132696324685e-15,1.5936242364355297e-07,4.3156251054850505e-11,0.0066196987347997257,0.00040304692135140424,5.0941385405159629e-05,4.8731762475673433e-08,1.4608715257222555e-09,7.5421887424584856e-09,5.6897094739030548e-12,7.9214518139763504e-08,9.7438791889836885e-06,2.6957995315255535e-10,8.1726889189807453e-07,6.7737851712494835e-11,1.3162638702245326e-11,2.5786591108684129e-11,1.4060909368849119e-14
2.965717714934731e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44521453552824458,0.1117643850398158,0.022615064526399848,0.0,2.5007859794792126e-07,4.7070998567722713e-05,8.3607053007619667e-06,5.8457725897047134e-08,6.5897200580168384e-18,0.00026046937138632647,3.0758468902926978e-16,0.00018580173829992267,2.0609048720777113e-12,8.8714200169161684e-11,2.6603259828997242e-13,2.1865772209837646e-15,1.6075724435876102e-07,4.3683809260597358e-11,0.0066267757260082437,0.00040418248422369294,5.1054128464879498e-05,4.8978019229600794e-08,1.4651718451807231e-09,7.5634847174574668e-09,5.7152354487444311e-12,7.9596193642283583e-08,9.7690265386015614e-06,2.7124540885383657e-10,8.2345251095391848e-07,6.8567606512497911e-11,1.3308507797380423e-11,2.602862035049507e-11,1.4179356017260468e-14
2.974606532871266e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44520621766413315,0.11175647040731428,0.022614455571503642,0.0,2.5299129683148903e-07,4.740299963991098e-05,8.4390059070506275e-06,5.8972174791136889e-08,6.6917994540549863e-18,0.00026124060063857678,3.1221313248917222e-16,0.00018619225480224843,2.0797477976107634e-12,9.0066177616790199e-11,2.691517006898253e-13,2.214496329725496e-15,1.6215859165898286e-07,4.4216191446779689e-11,0.0066338143691791873,0.00040531752096351358,5.1166437381130823e-05,4.9224406663341261e-08,1.4694714308406306e-09,7.5847779681544763e-09,5.7407656899024046e-12,7.9977047112427147e-08,9.7940445971558325e-06,2.7291347921083577e-10,8.2965911867876997e-07,6.9404964346356275e-11,1.3455382058440628e-11,2.6271950583401495e-11,1.429820604837227e-14
2.9834953508078007e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44519793900617838,0.11174859371129807,0.022613846655720107,0.0,2.5592519992154981e-07,4.773609524282386e-05,8.5177263562732495e-06,5.9489548980730984e-08,6.7950527023591512e-18,0.00026201174022332706,3.1689675707299681e-16,0.00018658199392331706,2.0987046138517543e-12,9.1433859419510799e-11,2.7229464893133571e-13,2.2426719183602464e-15,1.6356646403209616e-07,4.4753426767444919e-11,0.0066408148699359619,0.00040645203175657563,5.1278315572165038e-05,4.9470924133831711e-08,1.473770281021804e-09,7.6060684867550044e-09,5.766299715031491e-12,8.0357071495330814e-08,9.8189333462519531e-06,2.7458413724392036e-10,8.3588866227316248e-07,7.0249971262742321e-11,1.3603263714524617e-11,2.6516581745848324e-11,1.4417457681939497e-14
2.992384168744335e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44518969934633157,0.11174075474758026,0.02261323777893964,0.0,2.5888035739206378e-07,4.8070282745766943e-05,8.5968666253065397e-06,6.0009855702775834e-08,6.8994881982761239e-18,0.00026278278983204062,3.2163604637998037e-16,0.00018697095708452191,2.1177756445303645e-12,9.2817367758485377e-11,2.7546150359632763e-13,2.2711053088584662e-15,1.6498085994721567e-07,4.5295544459416217e-11,0.0066477774327984122,0.00040758601679711371,5.1389766442016779e-05,4.9717571025740829e-08,1.4780683940445469e-09,7.627356265470537e-09,5.7918370480294183e-12,8.0736259897072334e-08,9.8436927768108531e-06,2.7625735614732561e-10,8.4214108892978703e-07,7.1102673441413616e-11,1.3752154989901832e-11,2.6762513746794855e-11,1.4537109146825013e-14
3.00127298668087e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44518149847763844,0.11173295331307156,0.0226126289410532,0.0,2.6185681926810207e-07,4.8405559525806629e-05,8.676426681552491e-06,6.0533102184264808e-08,7.0051143550347489e-18,0.00026355374915624602,3.264314866699499e-16,0.00018735914570625146,2.1369612130514994e-12,9.4216825253911097e-11,2.7865232466089291e-13,2.2997978226274298e-15,1.6640177785556548e-07,4.5842573842208564e-11,0.0066547022611887427,0.00040871947628780589,5.1500793380050796e-05,4.9964346750796857e-08,1.4823657682296642e-09,7.6486412965185947e-09,5.8173772190097935e-12,8.1114605583146098e-08,9.8683228889865554e-06,2.7793310929074576e-10,8.4841634584161712e-07,7.1963117193080343e-11,1.3902058104159984e-11,2.7009746465974857e-11,1.4657158681142376e-14
3.010161804617405e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44517333619423388,0.11172518920577451,0.022612020141952342,0.0,2.6485463542961604e-07,4.8741922967980675e-05,8.7564064830224756e-06,6.1059295642230547e-08,7.1119396036379602e-18,0.00026432461788754188,3.3128356686827346e-16,0.00018774656120788648,2.1562616424940271e-12,9.5632354964479332e-11,2.8186717149558701e-13,2.3287507804804732e-15,1.6782921619132971e-07,4.6394544317944401e-11,0.0066615895574374251,0.00040985241043969177,5.1611399760525299e-05,5.0211250747123928e-08,1.4866624018984902e-09,7.6699235721227302e-09,5.8429197642735586e-12,8.149210197693774e-08,9.8928236920834627e-06,2.7961137022088311e-10,8.547143802098447e-07,7.2831348959272204e-11,1.4052975272349557e-11,2.7258279754157696e-11,1.477760453239516e-14
3.0190506225539394e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4451652122913366,0.11171746222477756,0.022611411381529188,0.0,2.6787385561514813e-07,4.9079370465500923e-05,8.8368059784216845e-06,6.1588443283737139e-08,7.2199723927555914e-18,0.00026509539571760047,3.3619277857078844e-16,0.00018813320500779641,2.1756772556095272e-12,9.7064080386839054e-11,2.8510610286569398e-13,2.3579655026065265e-15,1.6926317337248228e-07,4.6951485371268968e-11,0.0066684395227890585,0.00041098481947209086,5.172158894217184e-05,5.0458282478587225e-08,1.490958293372908e-09,7.6912030845125512e-09,5.8684642262794346e-12,8.1868742658196528e-08,9.91719520447322e-06,2.8129211266295326e-10,8.6103513925162954e-07,7.3707415312204792e-11,1.4204908705125449e-11,2.7508113433410581e-11,1.4898444957610771e-14
3.027939440490474e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44515712656524409,0.11170977217024911,0.022610802659676452,0.0,2.7091452942548471e-07,4.9417899419948626e-05,8.9176251072339468e-06,6.2120552305872432e-08,7.3292211886179213e-18,0.0002658660823381727,3.4115961604870175e-16,0.00018851907852333546,2.1952083748210513e-12,9.8512125455064635e-11,2.8836917693156058e-13,2.3874433085399382e-15,1.7070364780159475e-07,4.75134265692654e-11,0.006675252357408218,0.00041211670361251978,5.1831364267791331e-05,5.0705441434147361e-08,1.4952534409753779e-09,7.7124798259237219e-09,5.8940101536130667e-12,8.2244521361508542e-08,9.9414374535113051e-06,2.8297531052214865e-10,8.6737857020766138e-07,7.4591362954645522e-11,1.435786060888587e-11,2.7759247297361764e-11,1.5019678223470104e-14
3.036828258427009e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44514907881332683,0.11170211884343191,0.022610193976287406,0.0,2.7397670632725275e-07,4.9757507241462237e-05,8.9988637998068421e-06,6.2655629895740445e-08,7.4396944749099702e-18,0.00026663667744109167,3.4618457625346759e-16,0.00018890418317083846,2.2148553222218782e-12,9.9976614540127922e-11,2.9165645124899614e-13,2.4171855171305813e-15,1.7215063786662421e-07,4.8080397561369354e-11,0.0066820282603852364,0.00041324806309660938,5.1940729063865656e-05,5.095272712722312e-08,1.49954784302896e-09,7.7337537885979895e-09,5.919557100955553e-12,8.2619431974768873e-08,9.9655504754532608e-06,2.8466093788505859e-10,8.7374462034953743e-07,7.5483238719779006e-11,1.451183318590844e-11,2.801168111146482e-11,1.5141302606433146e-14
3.0457170763635434e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44514106883402355,0.1116945020466372,0.02260958533125591,0.0,2.7706043565645653e-07,5.0098191348918014e-05,9.0805219774371318e-06,6.3193683230453807e-08,7.5514007526664875e-18,0.00026740718071827758,3.51268158821639e-16,0.00018928852036561593,2.2346184195742864e-12,1.0145767244937466e-10,2.9496798276974142e-13,2.4471934465142639e-15,1.7360414194168039e-07,4.8652428079283589e-11,0.006688767429742005,0.00041437889816802235,5.2049686640184831e-05,5.1200139095063636e-08,1.5038414978573383e-09,7.7550249647831861e-09,5.9451046290504838e-12,8.2993468537654518e-08,9.9895343153706285e-06,2.8634896902104908e-10,8.8013323698695783e-07,7.6383089571071955e-11,1.4666828634483306e-11,2.8265414613263772e-11,1.5263316392859463e-14
3.054605894300078e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44513309642683613,0.11168692158323883,0.022608976724476357,0.0,2.8016576662195834e-07,5.0439949170103303e-05,9.1625995524564824e-06,6.3734719477125924e-08,7.6643485401677191e-18,0.00026817759186174123,3.5641086607969361e-16,0.00018967209152194868,2.2544979883083317e-12,1.0295542442600527e-10,2.9830382784200188e-13,2.4774684140834216e-15,1.7506415838777219e-07,4.9229547936891901e-11,0.0066954700624376941,0.00041550920907836958,5.2158240289489536e-05,5.1447676898129278e-08,1.508134403784842e-09,7.7762933467332434e-09,5.9706523046705597e-12,8.3366625240098726e-08,1.0013389027066607e-05,2.8803937838359861e-10,8.8654436747474133e-07,7.7290962602137595e-11,1.4822849149043933e-11,2.8520447512659187e-11,1.5385717879125361e-14
3.063494712236613e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4451251613923235,0.11167937725766773,0.022608368155843737,0.0,2.832927483089008e-07,5.0782778141883105e-05,9.2450964283174662e-06,6.4278745792863752e-08,7.7785463728358165e-18,0.00026894791056358895,3.6161320304883586e-16,0.00019005489805308258,2.274494349520627e-12,1.0446999614855965e-10,3.0166404221104775e-13,2.508011736458106e-15,1.7653068555353527e-07,4.9811787030172981e-11,0.0067021363543744734,0.00041663899608712667,5.2266393287128359e-05,5.1695340119481505e-08,1.5124265591364761e-09,7.7975589267082142e-09,5.9961997005829875e-12,8.373889642076621e-08,1.0037114672991403e-05,2.8973214061159347e-10,8.9297795921965963e-07,7.820690503659947e-11,1.4979896920294593e-11,2.877677949217498e-11,1.5508505371736022e-14
3.0723835301731474e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44511726353209746,0.11167186887540617,0.022607759625253594,0.0,2.8644142968207123e-07,5.1126675710359327e-05,9.3280124996798236e-06,6.4825769324760039e-08,7.894002803131994e-18,0.00026971813651602603,3.6687567744977248e-16,0.00019043694137122204,2.2946078239731316e-12,1.0600151373040607e-10,3.0504868101987788e-13,2.5388247294572748e-15,1.7800372177593904e-07,5.0399175337113915e-11,0.0067087665004031951,0.00041776825946155066,5.2374148890729746e-05,5.1943128364181966e-08,1.5167179622379383e-09,7.8188216969742757e-09,6.0217463955141896e-12,8.4110276565530903e-08,1.0060711324157364e-05,2.9142723053058152e-10,8.9943395968709689e-07,7.9130964227954966e-11,1.5137974135335643e-11,2.9034410207226109e-11,1.5631677187434272e-14
3.081272348109682e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44510940264881727,0.11166439624298206,0.022607151132602022,0.0,2.8961185958921007e-07,5.1471639331023746e-05,9.41134765249697e-06,6.537579720988597e-08,8.010726400454359e-18,0.0002704882694113611,3.7219879970746364e-16,0.00019081822288752394,2.3148387320919464e-12,1.0755010371923438e-10,3.0845779880994829e-13,2.5699087080703656e-15,1.7948326538097509e-07,5.0991742917623307e-11,0.0067153606943290284,0.00041889699947659565,5.2481510339888331e-05,5.2191041258700218e-08,1.5210086114156438e-09,7.8400816498037346e-09,6.047291974113727e-12,8.448076030595512e-08,1.0084179060053813e-05,2.9312462315398304e-10,9.0591231640753421e-07,8.0063187659438159e-11,1.5297082977785833e-11,2.9293339286386987e-11,1.5755231653305105e-14
3.090161166046217e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4451015785461836,0.11165695916796338,0.022606542677785668,0.0,2.9280408676425964e-07,5.1817666468903932e-05,9.4951017641027341e-06,6.5928836575283676e-08,8.1287257510364306e-18,0.00027125830894201056,3.7758308295584885e-16,0.00019119874401209063,2.3351873939661213e-12,1.0911589309655285e-10,3.118914495219637e-13,2.6012649864291705e-15,1.8096931468432643e-07,5.1589519913444138e-11,0.0067219191289171034,0.00042002521641482901,5.2588480855865304e-05,5.2439078450330839e-08,1.5252985049967514e-09,7.8613387774750635e-09,6.0728360269173379e-12,8.4850342417772973e-08,1.01075179685617e-05,2.9482429368426261e-10,9.1241297698285997e-07,8.1003622943882292e-11,1.5457225627901948e-11,2.9553566331660562e-11,1.5879167106875768e-14
3.0990499839827514e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450937910289352,0.11164955745895254,0.022605934260701729,0.0,2.9601815983055907e-07,5.2164754598702992e-05,9.5792747032983209e-06,6.6484894537958846e-08,8.2480094578463181e-18,0.00027202825480050226,3.8302904304254723e-16,0.00019157850615396301,2.3556541293464572e-12,1.106990092771893e-10,3.1534968649673133e-13,2.6328948777800144e-15,1.8246186799201757e-07,5.2192536548066389e-11,0.0067284419958980792,0.00042115291056634725,5.2695063641302497e-05,5.2687239606619189e-08,1.5295876413091845e-09,7.8825930722728955e-09,6.0983781503096122e-12,8.521901781937515e-08,1.0130728145868026e-05,2.9652621751405914e-10,9.1893588909250887e-07,8.1952317823581639e-11,1.561840426269607e-11,2.9815090918748062e-11,1.6003481896213208e-14
3.107938801919286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44508603990284168,0.11164219092558082,0.022605325881247966,0.0,2.9925412730397908e-07,5.2512901204932838e-05,9.6638663304394546e-06,6.7043978204873302e-08,8.3685861404866125e-18,0.00027279810667947936,3.8853719853353337e-16,0.000191957510721113,2.3762392576443278e-12,1.1229958010879598e-10,3.1883256247607672e-13,2.6647996944562128e-15,1.8396092360104733e-07,5.2800823126639198e-11,0.0067349294859737124,0.00042228008222869085,5.2801261879950029e-05,5.2935524414796407e-08,1.5338760186816531e-09,7.9038445264880248e-09,6.1239179464853496e-12,8.5586781570298929e-08,1.0153809696380018e-05,2.9823037022727398e-10,9.2548100049943495e-07,8.2909320170153026e-11,1.5780621056049758e-11,3.0077912597319313e-11,1.6128174380016557e-14
3.116827619855821e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44507832497470029,0.11163485937850293,0.022604717539322663,0.0,3.0251203759600256e-07,5.286210378204107e-05,9.7488764975237312e-06,6.7606094672937792e-08,8.490464435094869e-18,0.00027356786427170483,3.9410807071778652e-16,0.00019233575912043551,2.3969430979304986e-12,1.1391773387135795e-10,3.2234012960382126e-13,2.6969807478508437e-15,1.8546647980000218e-07,5.3414410035882894e-11,0.006741381788822387,0.00042340673170676059,5.2907078736407185e-05,5.3183932581223235e-08,1.5381636354436775e-09,7.9250931324174445e-09,6.1494550234112283e-12,8.5953628869721033e-08,1.0176762732639203e-05,2.999367276001207e-10,9.320482590559142e-07,8.3874677984396856e-11,1.5943878178826194e-11,3.0342030891283644e-11,1.625324292770624e-14
