Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(84),CH2X(27),CHX(28),CX(26),OCX(25)
2.293975816515187e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33252079456833389,0.11405784367148879,0.02260429724279716,1.5427917176089157e-19,8.6285962794795946e-10,1.0116025108462795e-09,1.99068804035545e-08,8.1528670015195916e-14,2.5081237055689766e-12,4.2704306292168258e-07,8.1107718665986221e-22,1.5239641938471779e-10,3.0877229443872892e-15,1.0619375504338056e-12,1.4613772077456523e-20,3.3459393488135279e-23,1.1216316561821358e-09,1.7481896100769124e-17,0.0046116511482104635,0.00043451339357746194,5.6701186668082011e-09,5.4645960138450578e-09,5.7444214833377954e-07,1.6610016698341349e-13,7.3615847056270706e-11,4.2584371014871548e-13,1.5400230822540919e-09,1.6972398824083747e-08,1.2455796243608735e-15
2.3022483965655896e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33251254822341814,0.11405113917214094,0.02260352650756909,1.5833340535734529e-19,8.781538792953106e-10,1.0265471737349034e-09,2.0101279408192101e-08,8.2383881266307451e-14,2.5311188787301459e-12,4.2955250994749558e-07,8.3079637938947025e-22,1.5350174011690883e-10,3.1341323066575422e-15,1.078214756714609e-12,1.4878867567523888e-20,3.3927498952990192e-23,1.1355851728071418e-09,1.7803032516790852e-17,0.0046183528927138152,0.00043605458919447328,5.686381069982941e-09,5.514878575110756e-09,5.777461351002283e-07,1.6866888222533135e-13,7.4049818851572673e-11,4.2740191218932857e-13,1.5510401574913648e-09,1.69956411990917e-08,1.2526281306707609e-15
2.310520976615992e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33250434066209961,0.11404447332618067,0.022602755836994989,1.6247797630113509e-19,8.9367533231954579e-10,1.0416627516388575e-09,2.0296631811242428e-08,8.3246127374548313e-14,2.5542481805646016e-12,4.3206878187989878e-07,8.5092890513252141e-22,1.5461216248838348e-10,3.1810867760408589e-15,1.0946885418761379e-12,1.514799289250336e-20,3.4400137024113635e-23,1.149664963561887e-09,1.8128987874698442e-17,0.0046250159763509711,0.00043759565389978809,5.7026462443021909e-09,5.5654553148312839e-09,5.8105830961125105e-07,1.7127190927184017e-13,7.4484957776781218e-11,4.2896392740991177e-13,1.5620743920055878e-09,1.7018562422313658e-08,1.2596755235888726e-15
2.3187935566663945e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33249617166174122,0.11403784591133073,0.02260198523089068,1.6671452722366815e-19,9.0942671568444737e-10,1.0569506325108094e-09,2.0492935735784744e-08,8.4115452751656859e-14,2.5775119683766791e-12,4.3459187810485565e-07,8.7148207054214927e-22,1.5572769640211946e-10,3.2285910193162991e-15,1.1113606489604945e-12,1.5421198183057967e-20,3.4877329616959845e-23,1.1638717431074331e-09,1.845981868681455e-17,0.0046316406213997418,0.00043913658805951554,5.7189141991390404e-09,5.6163269351663459e-09,5.8437866226425751e-07,1.7390962689072796e-13,7.4921263602595554e-11,4.3052976744809956e-13,1.5731255482660933e-09,1.7041164714362209e-08,1.2667217117057505e-15
2.327066136716797e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33248804100098706,0.11403125670659256,0.022601214689073026,1.7104472362218671e-19,9.2541078290919398e-10,1.0724122107992357e-09,2.0690189291671765e-08,8.499190201273586e-14,2.6009105994020114e-12,4.3712179801297082e-07,8.9246328798240527e-22,1.5684835173031636e-10,3.2766497289198638e-15,1.1282328308607945e-12,1.5698534066379915e-20,3.5359098602791983e-23,1.178206227597628e-09,1.8795581948542765e-17,0.0046382270488590878,0.00044067739203761921,5.7351849437694688e-09,5.6674941361756529e-09,5.8770718339803805e-07,1.7658241693521314e-13,7.5358736100576638e-11,4.3209944390209529e-13,1.5841933915922465e-09,1.706345030666576e-08,1.2737666061518791e-15
2.3353387167671993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33247994845975459,0.1140247054922392,0.022600444211359969,1.7547025407456825e-19,9.4163031251531244e-10,1.0880488874496589e-09,2.0888390576019803e-08,8.5875519976776485e-14,2.6244444308077884e-12,4.3965854099944319e-07,9.1388007672623444e-22,1.5797413831431927e-10,3.3252676230108617e-15,1.1453068503420938e-12,1.5980051669985055e-20,3.5845465808403424e-23,1.1926691346732452e-09,1.9136335141019048e-17,0.0046447754784565004,0.0004422180661959293,5.7514584873731337e-09,5.7189576159628218e-09,5.9104386329221548e-07,1.7929066439071432e-13,7.5797375043138764e-11,4.3367296831756393e-13,1.5952776902043018e-09,1.7085421440922891e-08,1.280810120598027e-15
2.3436112968176018e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33247189381922815,0.11401819204980781,0.0225996737975705,1.7999283045521997e-19,9.5808810817550841e-10,1.1038620699056535e-09,2.1087537673694207e-08,8.6766351667182102e-14,2.6481138196930187e-12,4.4220210646402163e-07,9.3574006416457417e-22,1.5910506596454212e-10,3.3744494455382468e-15,1.162584480063118e-12,1.6265802625531101e-20,3.6336453015851508e-23,1.2072611834561046e-09,1.9482136233771059e-17,0.0046512861286553131,0.00044375861089415432,5.7677348390341086e-09,5.7707180707612609e-09,5.9438869216681269e-07,1.8203475740313024e-13,7.6237180203541387e-11,4.3525035219378374e-13,1.6063782152132405e-09,1.7107080368622407e-08,1.2878521712292784e-15
2.3601564569184063e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33245589737131676,0.11400527761313668,0.022598133161043553,1.8933608628628523e-19,9.9172983899662884e-10,1.1360236145032392e-09,2.1488661590103624e-08,8.8569837345904317e-14,2.6958606979584764e-12,4.4730970244897074e-07,9.808206926292865e-22,1.6138238355018001e-10,3.4745239810442428e-15,1.1977577104548489e-12,1.6850213662901877e-20,3.7332374339315874e-23,1.2368355900006179e-09,2.0189116456192485e-17,0.0046641949584332355,0.00044683931333864494,5.8002960023910051e-09,5.8751326804033177e-09,6.0110275743766224e-07,1.8763204843515535e-13,7.7120288275082053e-11,4.3841674408897856e-13,1.6286270434547207e-09,1.714947065621775e-08,1.3019315582855447e-15
2.376701617019211e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33244004993177551,0.11399251167388376,0.022596592778064969,1.9908866030688841e-19,1.0263589134248897e-09,1.1689082341284566e-09,2.1893545492999097e-08,9.040272334427173e-14,2.7441540896364303e-12,4.524445812551e-07,1.0277684014494812e-21,1.6368038234895878e-10,3.5769118053430666e-15,1.2337669019838192e-12,1.7452190461054211e-20,3.8347035925509415e-23,1.266935229601904e-09,2.0916996241349257e-17,0.004676955260892064,0.00044991950220677184,5.8328685046302728e-09,5.9807434954031365e-09,6.0784929976682711e-07,1.933774585510726e-13,7.8008058517864992e-11,4.4159871066331545e-13,1.6509381036355232e-09,1.7190639358183111e-08,1.3160041465236836e-15
2.3932467771200154e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33242434979492541,0.11397989252911811,0.022595052647224043,2.092651084282843e-19,1.0619986814457615e-09,1.2025274223214767e-09,2.230217366888368e-08,9.2265377261756064e-14,2.7929968490901168e-12,4.5760673823964241e-07,1.0766482276141586e-21,1.6599913972269224e-10,3.6816518052190318e-15,1.2706265942398031e-12,1.8072164616703126e-20,3.9380610395731823e-23,1.2975659079469657e-09,2.1666257200360536e-17,0.0046895687389663671,0.00045299918030101581,5.8654524150615538e-09,6.0875560140443063e-09,6.1462823873561112e-07,1.9927420748611909e-13,7.8900489147558124e-11,4.4479634230229382e-13,1.6733096700908956e-09,1.7230604788420951e-08,1.3300693543149239e-15
2.40979193722082e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33240879527465916,0.11396741849544639,0.022593512767126334,2.1988038035974977e-19,1.0986729097507403e-09,1.2368927766260885e-09,2.2714530253489033e-08,9.4158170018675847e-14,2.8423918296158033e-12,4.6279616882839532e-07,1.1275270574973239e-21,1.6833873253071583e-10,3.7887832864570949e-15,1.3083514871128886e-12,1.8710576166686655e-20,4.0433269633640542e-23,1.3287334538457896e-09,2.2437389016219092e-17,0.0047020370760531118,0.00045607835039102398,5.8980478015377466e-09,6.1955757023358026e-09,6.21439492939141e-07,2.0532556664450436e-13,7.9797578392577407e-11,4.480097287414125e-13,1.695740064392498e-09,1.7269385370819266e-08,1.3441266386048729e-15
2.4263370973216245e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33239338470421581,0.11395508790878844,0.022591973136393516,2.309498267501445e-19,1.136405786527611e-09,1.272015998577084e-09,2.3130599246320984e-08,9.6081475872933269e-14,2.8923418834504768e-12,4.6801286851435763e-07,1.18047366800197e-21,1.7069923712728568e-10,3.8983459759638072e-15,1.3469564414468631e-12,1.9367873715363012e-20,4.1505184779319064e-23,1.3604437190360394e-09,2.3230889530535573e-17,0.0047143619362360039,0.00045915701521397247,5.9306547304782822e-09,6.3048079934923096e-09,6.2828297997546375e-07,2.1153485955110805e-13,8.0699324493837321e-11,4.5123895910348444e-13,1.7182276555167649e-09,1.7306999624398947e-08,1.3581754943016017e-15
2.442882257422429e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33237811643595877,0.11394289912415545,0.022590433753663156,2.4248920638990193e-19,1.175221926263423e-09,1.3079088936755712e-09,2.3550364524931291e-08,9.8035672436745293e-14,2.9428498617793892e-12,4.732568328563873e-07,1.2355587683562838e-21,1.7308072935894134e-10,4.0103800238877175e-15,1.3864564796859345e-12,2.0044514563380052e-20,4.2596526223984379e-23,1.3927025779857448e-09,2.4047264830709679e-17,0.004726544964507323,0.00046223517747492481,5.9632732668921304e-09,6.4152582875176712e-09,6.3515861643463483e-07,2.1790546227974318e-13,8.1605725704505512e-11,4.5448412193839009e-13,1.7407708599506174e-09,1.7343466148799828e-08,1.3722154536417577e-15
2.4594274175232336e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33236298884115678,0.11393085051543057,0.022588894617588558,2.5451469347345669e-19,1.2151463745576864e-09,1.3445833713521221e-09,2.3973809858910657e-08,1.0002114069336832e-13,2.9939186147434631e-12,4.7852805747788072e-07,1.2928550425685255e-21,1.7548328456183276e-10,4.1249260057392184e-15,1.4268667865134198e-12,2.0740964837825161e-20,4.3707463605320617e-23,1.4255159276939784e-09,2.4887029337527986e-17,0.0047385877869872695,0.00046531283984718551,5.995903474400499e-09,6.5269319507994578e-09,6.4206631788788467e-07,2.2444080391210972e-13,8.2516780289761516e-11,4.5774530526049959e-13,1.7633681417441288e-09,1.7378803610100729e-08,1.3862460855398026e-15
2.4759725776240382e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33234800030976547,0.11391894047515223,0.022587355726838558,2.6704288492386944e-19,1.2562046129455905e-09,1.3820514449172976e-09,2.4400918923590652e-08,1.0203826501381637e-13,3.0455509914465601e-12,4.8382653806547422e-07,1.3524371925651164e-21,1.7790697755901203e-10,4.2420249245098036e-15,1.4682027094821625e-12,2.1457699623802202e-20,4.4838165803445514e-23,1.4588896874894628e-09,2.575070589320031e-17,0.0047504920111407865,0.00046839000497265023,6.0285454152591584e-09,6.6398343156650591e-09,6.4900599887691669e-07,2.311443669651103e-13,8.3432486526559116e-11,4.6102259658687919e-13,1.7860180125071681e-09,1.741303072698872e-08,1.4002669949194414e-15
2.4925177377248427e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33233314925021412,0.11390716741429974,0.02258581708009736,2.8009080778048471e-19,1.2984225637319345e-09,1.4203252314992302e-09,2.4831675313446321e-08,1.0408743317357321e-13,3.0977498399625976e-12,4.8915227036776634e-07,1.4143819820270599e-21,1.8035188265768837e-10,4.3617182127907451e-15,1.5104797596372807e-12,2.2195203097461447e-20,4.5988800937504567e-23,1.4928297988270571e-09,2.6638825849839972e-17,0.0047622592259918316,0.00047146667546215168,6.0611991503803553e-09,6.753970679946807e-09,6.559775729032823e-07,2.3801968782992587e-13,8.4352842703392889e-11,4.6431608297447755e-13,1.8087190313552374e-09,1.7446166257280857e-08,1.4142778220304767e-15
2.5090628978256473e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33231843408919248,0.1138955297620815,0.022584278676064339,2.9367592664915558e-19,1.3418265948355244e-09,1.4594169519682278e-09,2.5266062555197049e-08,1.0616903636929828e-13,3.1505180073425384e-12,4.94505250194062e-07,1.4787682809262649e-21,1.8281807364644802e-10,4.4840477348911668e-15,1.5537136121315049e-12,2.2953968660479882e-20,4.7159536362872389e-23,1.527342225082135e-09,2.7551929158384031e-17,0.0047738910023351769,0.00047454285389580112,6.0938647393543714e-09,6.8693463065468795e-09,6.6298095241784864e-07,2.450703572066279e-13,8.5277847120068826e-11,4.6762585105710817e-13,1.831469804802452e-09,1.7478228984802491e-08,1.4282782417507475e-15
2.5256080579264518e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33230385327144191,0.11388402596572565,0.02258274051345386,3.0781615121448583e-19,1.386443524642575e-09,1.4993389308483793e-09,2.5704064120604393e-08,1.0828346923552643e-13,3.203858339621242e-12,4.9988547341313609e-07,1.5456771107623486e-21,1.8530562379243985e-10,4.6090557889555379e-15,1.5979201068327301e-12,2.3734499075986439e-20,4.8350538668939669e-23,1.5624329513428488e-09,2.8490564457948803e-17,0.0047853888929457857,0.00047761854282332656,6.1265422404708129e-09,6.9859664229944891e-09,6.7001604881035782e-07,2.5230002053123001e-13,8.6207498087478197e-11,4.7095198708165721e-13,1.8542689866057627e-09,1.7509237706619549e-08,1.4422679628754128e-15
2.5421532180272564e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33228940525954737,0.11387265449027324,0.022581202590995129,3.2252984381418088e-19,1.4323006268679212e-09,1.5401035962160385e-09,2.6145663438963416e-08,1.104311298613621e-13,3.2577736818241858e-12,5.0529293595201903e-07,1.6151916905070051e-21,1.8781460583852678e-10,4.7367851090805703e-15,1.6431152489233809e-12,2.4537306605941084e-20,4.956197367747165e-23,1.5981079842002754e-09,2.9455289165620557e-17,0.0047967544327857815,0.00048069374476440648,6.1592317107395433e-09,7.1038362210011953e-09,6.7708277239908108e-07,2.5971237840303439e-13,8.7141793927375853e-11,4.7429457694384254e-13,1.8771152775599378e-09,1.7539211220628541e-08,1.4562467273940082e-15
2.558698378128061e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33227508853373316,0.11386141381837332,0.022579664907431997,3.3783582707592478e-19,1.4794256354234315e-09,1.5817234795849878e-09,2.659084390928337e-08,1.1261241980716713e-13,3.3122668779740513e-12,5.107276337947993e-07,1.6873974832663411e-21,1.9034509200040395e-10,4.8672788674315043e-15,1.689315209491477e-12,2.5362913149983422e-20,5.0794006441527257e-23,1.6343733515364119e-09,3.0446669566683496e-17,0.0048079891392090327,0.00048376846220900038,6.1919332059112745e-09,7.2229608560136224e-09,6.8418103242055987e-07,2.6731118700773906e-13,8.8080732972161402e-11,4.7765370622310291e-13,1.9000074252465415e-09,1.7568168313505296e-08,1.4702143097571542e-15
2.5752435382288655e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33226090159166,0.11385030245008099,0.022578127461522803,3.5375339161702923e-19,1.5278467492931407e-09,1.6242112157781088e-09,2.7039588912154369e-08,1.1482774412124338e-13,3.3673407710971907e-12,5.1618956298144921e-07,1.762382243669785e-21,1.9289715396368256e-10,5.0005806763578012e-15,1.7365363261134179e-12,2.6211850385762505e-20,5.2046801244925941e-23,1.671235102310003e-09,3.1465280905285721e-17,0.0048190945121633928,0.00048684269761767427,6.2246467804978268e-09,7.3433454467624648e-09,6.9131073701944485e-07,2.7510025853621721e-13,8.9024313564664811e-11,4.8102946021690468e-13,1.9229442237370099e-09,1.7596127749015534e-08,1.4841705161334929e-15
2.59178869832967e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33224684294822471,0.11383931890265744,0.022576590252040191,3.7030230380687454e-19,1.5775926374143379e-09,1.667579542785443e-09,2.7491881821298419e-08,1.1707751135650916e-13,3.422998203229961e-12,5.2167871960666682e-07,1.8402360659918023e-21,1.9547086288094204e-10,5.1367345905082088e-15,1.784795103428413e-12,2.7084659910754447e-20,5.3320521602246414e-23,1.7086993063401978e-09,3.2511707475542401e-17,0.0048300720343905854,0.00048991645342192432,6.2573724877920879e-09,7.4649950748086258e-09,6.9847179323842e-07,2.8308346160027722e-13,8.997253405793488e-11,4.8442192397410143e-13,1.9459245132527263e-09,1.7623108256686102e-08,1.4981151836585389e-15
2.6083338584304746e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33223291113536307,0.11382846171037232,0.022575053277770936,3.87502813592169e-19,1.628692443563687e-09,1.7118413016085308e-09,2.7947706014803415e-08,1.1936213358717002e-13,3.4792420154249361e-12,5.2719509981873836e-07,1.9210514330126027e-21,1.9806628936874891e-10,5.2757851089452202e-15,1.8341082137043854e-12,2.7981893385574101e-20,5.4615330259341096e-23,1.7467720540880149e-09,3.3586542713075356e-17,0.0048409231716238085,0.00049298973202449494,6.2901103798876543e-09,7.5879147840863677e-09,7.0566410700822194e-07,2.9126472164440156e-13,9.09253928150317e-11,4.8783118232757827e-13,1.968947179782512e-09,1.7649128520837703e-08,1.5120481796760639e-15
2.624879018531279e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221910470185312,0.11381772942430836,0.022573516537515829,4.0537566238516888e-19,1.6811757912475001e-09,1.7570094360908787e-09,2.8407044886038819e-08,1.2168202642538431e-13,3.5360750477570016e-12,5.3273869981842005e-07,2.0049232656252334e-21,2.0068350350464424e-10,5.4177771772589055e-15,1.8844924973951739e-12,2.8904112678789669e-20,5.5931389194351847e-23,1.7854594564356064e-09,3.4690389286988718e-17,0.0048516493727830678,0.00049606253579969467,6.3228605076981737e-09,7.7121095804434684e-09,7.1288758313774719e-07,2.9964802135333854e-13,9.1882888208822221e-11,4.9125731992586666e-13,1.9920111546602537e-09,1.7674207169977708e-08,1.5259694009735509e-15
2.6414241786320837e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3322054222131226,0.11380712061216841,0.022571980030089436,4.2394209101506438e-19,1.735072788595356e-09,1.8030969927344245e-09,2.8869881854251823e-08,1.2403760903792294e-13,3.5935001393293233e-12,5.3830951585783664e-07,2.0919489731970177e-21,2.0332257482409947e-10,5.5627561896801126e-15,1.9359649636889205e-12,2.9851890013250148e-20,5.7268859619212605e-23,1.8247676444633098e-09,3.5823859192281156e-17,0.0048622520701682445,0.0004991348670937072,6.3556229209763529e-09,7.8375844311784162e-09,7.2014212530425224e-07,3.0823740105566025e-13,9.2845018621779492e-11,4.947004212639344e-13,2.0151154141031992e-09,1.769836276655371e-08,1.5398787730123584e-15
2.6579693387328882e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219186225105757,0.11379663385808451,0.022570443754320008,4.4322384774270761e-19,1.7904140332562722e-09,1.8501171205018406e-09,2.9336200374843333e-08,1.2642930416282402e-13,3.6515201282792043e-12,5.4390754423939834e-07,2.1822285046929784e-21,2.0598357231744099e-10,5.7107679911930392e-15,1.9885427910475203e-12,3.0825808113934614e-20,5.8627901981624749e-23,1.8647027692244691e-09,3.6987573842694599e-17,0.0048727326796499538,0.00050220672822490057,6.3883976683327014e-09,7.964344264574771e-09,7.2742763604364326e-07,3.1703695912299021e-13,9.3811782445785059e-11,4.9816057071286011e-13,2.038258978713598e-09,1.7721613797065657e-08,1.5537762491540379e-15
