Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),CH4OX(60),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
4.832833807309308e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999759,0.11866996602994161,0.022821567693053942,0.0,9.2332596814647388e-51,1.1633723430254058e-28,1.3184044254716912e-67,4.741400196773037e-43,6.6339245973116715e-104,4.265359086072052e-16,3.009627733075588e-84,4.2653590860158871e-16,2.7982075923718772e-57,4.2381658166467336e-55,1.1391265948525839e-87,1.3208146876255064e-88,2.1084654264819211e-40,5.1971856622632456e-67,2.3294296921965867e-14,6.8970273019565264e-16,2.7611113040743926e-18,3.5288026919540907e-30,1.3066552310653917e-29,2.7611112972840312e-18,5.6921048693095162e-43,3.6815267506765698e-41,3.3594629364610054e-76,6.9849058028544104e-28,3.3047655277772576e-34,8.9573456017456708e-40,3.3854822248120572e-63,3.6260108927075121e-56,3.0385372817102085e-68,2.0061091325871343e-81,2.5133075145154915e-89,3.9190074469582945e-80,4.6569144364744892e-96
9.66619206755484e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995192,0.11866996602991788,0.022821567693053598,0.0,1.4774718300426966e-49,4.6538681087106733e-28,1.5151653880052416e-65,3.7936003966151827e-42,3.0479673744485569e-101,8.5311810435546878e-16,1.9265334610194607e-82,8.5311810433300084e-16,4.4777394747954308e-56,6.7820508066116164e-54,2.6173326885197655e-85,3.0347912793048981e-86,1.6869324907670573e-39,1.6633325315675949e-65,4.6591121711113766e-14,1.3794803060482889e-15,5.522522242251262e-18,1.4116359464899185e-29,5.2270462825850771e-29,5.5225222150876063e-18,4.5541161686297358e-42,2.9455010535829551e-40,2.1503625165258698e-74,2.7941883880509753e-27,2.6440565554106646e-33,1.289510766583089e-38,1.9467554912504397e-61,5.8024044238742738e-55,9.7247794467523798e-67,4.609369148265286e-79,3.2174954641686788e-87,2.508521359307928e-78,2.1405052777822854e-93
1.9332908588045906e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990396,0.11866996602987043,0.022821567693052908,0.0,2.3640750808760892e-48,1.8616229935035022e-27,1.8289484364324325e-63,3.0350724243469845e-41,1.4712107505238565e-98,1.7062824958833309e-15,1.2331003757812819e-80,1.7062824957934556e-15,7.1648690530830302e-55,1.0852069607085851e-52,6.3174106157120267e-83,7.325023186331207e-84,1.3496100415604585e-38,5.3230371137034448e-64,9.3184771289136271e-14,2.7590354577532062e-15,1.1045344124123574e-17,5.6467734694210381e-29,2.0909035732544608e-28,1.1045344015464516e-17,3.643465726477324e-41,2.3565127100069145e-39,1.3763300115198211e-72,1.1177197738712701e-26,2.1153346214472503e-32,1.9482622794626505e-37,1.175453630347245e-59,9.2844767180684106e-54,3.1121629958217166e-65,1.1125554430007133e-76,4.1186897909860067e-85,1.6055671614899743e-76,1.0334370936408551e-90
3.8666341629028036e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679980798,0.11866996602977552,0.022821567693051527,0.0,3.7826160002668211e-47,7.4466434767522386e-27,2.2700772572695164e-61,2.428134784085085e-40,7.3029674328511015e-96,3.412611279064395e-15,7.8922230948619992e-79,3.4126112787048866e-15,1.1464179204568954e-53,1.736394157663035e-51,1.5680448411694082e-80,1.8181444107354474e-81,1.0797136306193122e-37,1.7034315560818862e-62,1.8637207044408803e-13,5.5181457611616181e-15,2.2090987909942524e-17,2.2587552739698646e-28,8.3637843006996713e-28,2.2090987475297366e-17,2.9148414965597298e-40,1.8852549159753832e-38,8.808825654744901e-71,4.4709615636234809e-26,1.6922901988470047e-31,3.0252269126242144e-36,7.2964957758803591e-58,1.4855666474253817e-52,9.9592948659445881e-64,2.7614744282366876e-74,5.2721121015217252e-83,1.0275984991151266e-74,5.1305538998578586e-88
7.733320771099229e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679961602,0.11866996602958571,0.022821567693048769,0.0,6.0522614843056579e-46,2.9786876915203926e-26,2.8595752981221207e-59,1.9425385646846989e-39,3.6794375547671743e-93,6.8252688459278834e-15,5.0511445973347719e-77,6.825268844489835e-15,1.83429976799703e-52,2.7782809181200552e-50,3.9502401045876613e-78,4.5802943619796619e-79,8.6378110695328318e-37,5.4510764392940433e-61,3.7274666874961852e-13,1.1036366367972751e-14,4.4182275569878185e-17,9.0351124586291468e-28,3.3455476294885284e-27,4.41822738312792e-17,2.331900438810014e-39,1.5082218320771489e-37,5.6377487229553683e-69,1.7883960226443584e-25,1.3538199602421567e-30,4.7666951329496008e-35,4.5961798091156445e-56,2.3769469331898773e-51,3.1870337927597836e-62,6.9567440267932398e-72,6.74842450808395e-81,6.5767337690870452e-73,2.5850865728455093e-85
1.5466693987492081e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679923216,0.1186699660292061,0.022821567693043249,0.0,9.6836764776331551e-45,1.1914811368007417e-25,3.6289570663938617e-57,1.5540431453755673e-38,1.8676800175973279e-90,1.3650583981660299e-14,3.2327715144820255e-75,1.365058397590808e-14,2.9349044960822297e-51,4.4452891969810548e-49,1.0025844193741043e-75,1.1624943329788602e-76,6.9102890796928008e-36,1.74435971541014e-59,7.4549586534318772e-13,2.2072807581572263e-14,8.8364851242944043e-17,3.6140629277064275e-27,1.3382257595629404e-26,8.8364844288507563e-17,1.8655307278135873e-38,1.2065846252201175e-36,3.6081912239607865e-67,7.1535661128762644e-25,1.0830171712015375e-29,7.5675492556075458e-34,2.9165738254133633e-54,3.8031473266439539e-50,1.0198601376725132e-60,1.7656452287954215e-69,8.638060688363615e-79,4.2091295367675725e-71,1.3122308126363737e-82
3.0933440420277785e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679846439,0.11866996602844686,0.022821567693032212,0.0,1.549392051112499e-43,4.7659366676287726e-25,4.6204879009439388e-55,1.2432394314780946e-37,9.5117403532838688e-88,2.7301214261146884e-14,2.0689862280654168e-73,2.7301214238137954e-14,4.6958670583784701e-50,7.1124929453694465e-48,2.5530028563984307e-73,2.9602009158788813e-74,5.5282464157742964e-35,5.5819753763168012e-58,1.4909942584603586e-12,4.4145690008680259e-14,1.7673000400188241e-16,1.4456284972402278e-26,5.3529158609812841e-26,1.7672997618402398e-16,1.4924279010795594e-37,9.6527056367598562e-36,2.3092525645263203e-65,2.8613902326306858e-24,8.663439567630978e-29,1.2060019896548041e-32,1.8567793197678912e-52,6.0850614948757061e-49,3.2635661697666367e-59,4.496076817901574e-67,1.1056766820904595e-76,2.6938324403468214e-69,6.6830343257613003e-80
6.186693328584919e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679692889,0.11866996602692838,0.02282156769301014,0.0,2.4790276661937778e-42,1.9063770911503125e-24,5.8869093520603847e-53,9.9459350758969472e-37,4.8474990737509451e-85,5.4602474852207065e-14,1.3241551569304771e-71,5.4602474760171219e-14,7.513403091490472e-49,1.138000792927953e-46,6.5054844581905627e-71,7.5430940211376547e-72,4.4226016931814772e-34,1.786235929007472e-56,2.9819910444148298e-12,8.8291454862532119e-14,3.5346031517120611e-16,5.7825185396742641e-26,2.1411684346730151e-25,3.5346020389930272e-16,1.1939423173730103e-36,7.7221759580982042e-35,1.4779248070424805e-63,1.1445227582437797e-23,6.9296045616514537e-28,1.925525508605327e-31,1.1828566848046399e-50,9.7361189625984596e-48,1.0443426098857284e-57,1.1456762807718524e-64,1.4152692099721377e-74,1.7240278601884117e-67,3.4059013378744879e-77
1.2373391901699201e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767938579,0.11866996602389143,0.022821567692965995,0.0,3.9664360379679052e-41,7.6255132128881095e-24,7.4883579758272691e-51,7.95675585167254e-36,2.466499933564462e-82,1.0920499616267531e-13,8.4746055084633113e-70,1.092049957945319e-13,1.2021457285129203e-47,1.8208012164131884e-45,1.6550520443374942e-68,1.9190288827908402e-69,3.5380807783650698e-33,5.7159605715681251e-55,5.9639846152042922e-12,1.7658298456877935e-13,7.069209601174945e-16,2.3130066447280041e-25,8.5646741251122962e-25,7.0692051502690446e-16,9.551517228711822e-36,6.1777453374322895e-34,9.4587277147515814e-62,4.57781564555749e-23,5.5418367321362864e-27,3.0768335992282757e-30,7.5230827294813838e-49,1.5577806646270193e-46,3.3418937773758754e-56,2.9146985542022882e-62,1.8115463197502241e-72,1.1033422752143379e-65,1.7329699225686139e-74
2.4746789047927764e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678771593,0.11866996601781753,0.022821567692877704,0.0,6.3462637650840934e-40,3.0502062548837307e-23,9.4810987822141831e-49,6.3654077038314503e-35,1.2491805083374447e-79,2.184100392970033e-13,5.4237512668772655e-68,2.1841003782442976e-13,1.923434056804799e-46,2.9132768177109494e-44,4.1910396024925979e-66,4.8594999109584334e-67,2.8304605515803346e-32,1.8291079619010185e-53,1.1927971752305293e-11,3.531660439754481e-13,1.4138423404551288e-15,9.252011586387874e-25,3.4258666920201034e-24,1.4138405600707573e-15,7.6411711850254105e-35,4.942198084688283e-33,6.0535870900207805e-60,1.8309042395240177e-22,4.430511846676871e-26,4.917346044944387e-29,4.7623555450480719e-47,2.4924503197190953e-45,1.0694024793508982e-54,7.3807956228788066e-60,2.3187798200107845e-70,7.0609237144417122e-64,8.7765434164055251e-72
4.9493583340384887e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677543198,0.11866996600566973,0.02282156769270112,0.0,1.0153907506372981e-38,1.2200826959531225e-22,1.1886158671102096e-46,5.0923272218390571e-34,6.2646048377383622e-77,4.3682012761922331e-13,3.4712016754521556e-66,4.3682012172893156e-13,3.077494896904274e-45,4.6612225280558154e-43,1.0508766700780208e-63,1.2184886265575746e-64,2.26436066783356e-31,5.8531443769617938e-52,2.3855946008595607e-11,7.0633216276548238e-13,2.8276854630271125e-15,3.7007908759270407e-24,1.3703436569651447e-23,2.8276783413168764e-15,6.1128653915727046e-34,3.9537591718172823e-32,3.8742942359519423e-58,7.3218379191780175e-22,3.5396833123184419e-25,7.8556758435783082e-28,2.9849726395225192e-45,3.9879213624473835e-44,3.4220623348731021e-53,1.8506829111431981e-57,2.9680370319039355e-68,4.5183899613533977e-62,4.4011641567429352e-69
9.898717192529914e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675086402,0.11866996598137414,0.022821567692347954,0.0,1.6245880721283594e-37,4.880331172258895e-22,1.4615996457828306e-44,4.0738619606243562e-33,3.0817081946579352e-74,8.7364031247788603e-13,2.2215689400952338e-64,8.7364028891675962e-13,4.9239911776832913e-44,7.4578833719240646e-42,2.5846556986373819e-61,2.9969000494052679e-62,1.8114755930399027e-30,1.8730047268381186e-50,4.7711894449529453e-11,1.4126644002523374e-12,5.6553731566909025e-15,1.4803049906570615e-23,5.4813491624213649e-23,5.6553446684732631e-15,4.890176465820903e-33,3.1630075841588257e-31,2.4795453543397225e-56,2.9273122031526813e-21,2.8242090925907694e-24,1.2535167341083237e-26,1.834970528079372e-43,6.380674367335983e-43,1.0950424732505772e-51,4.551773691012604e-55,3.7990828906246997e-66,2.8909991181607606e-60,2.1647947214225113e-66
1.9797434909512763e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670172816,0.11866996593278295,0.022821567691641623,0.0,2.5992217218722441e-36,1.9521325469371232e-21,1.7337773473474528e-42,3.2590892571944527e-32,1.462560543946703e-71,1.7472807150518954e-12,1.421803539967674e-62,1.7472806208077133e-12,7.8783822154479134e-43,1.1932384729216846e-40,6.1328555941003521e-59,7.1110209816147837e-60,1.4491595673629689e-29,5.9936044631498895e-49,9.5423791044810083e-11,2.825328874853195e-12,1.1310754345621997e-14,5.9211283810592346e-23,2.192519031518122e-22,1.1310640381686404e-14,3.9119552827823589e-32,2.530406110120523e-30,1.5869049112008853e-54,1.1697879118774579e-20,2.2473865824020089e-23,1.9952119920288674e-25,1.0880116809653723e-41,1.0209077559134527e-41,3.5040250803963077e-50,1.0800306909435853e-52,4.8628135313872967e-64,1.8492536472107239e-58,1.027175394490996e-63
3.9594870343478463e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660345643,0.11866996583560056,0.022821567690228958,0.0,4.1583730666924549e-35,7.8085303464557309e-21,1.9320921217112379e-40,2.6072706659412303e-31,6.5220815513167566e-69,3.4945616516249391e-12,9.0995339231576384e-61,3.4945612746508094e-12,1.2605398552262238e-41,1.90910824800163e-39,1.3672444751147276e-56,1.585311906298025e-57,1.1592941233862225e-28,1.9179464072305528e-47,1.9084758308902309e-10,5.6506578225635068e-12,2.2621539990827033e-14,2.3683779492203593e-22,8.7699105401142529e-22,2.2621084045664614e-14,3.1292666172312377e-31,2.0243248157647475e-29,1.0156137693346196e-52,4.6700802089790484e-20,1.7789913870031888e-22,3.1597331130880681e-24,6.0589865561197586e-40,1.6334517900490165e-40,1.1212170274795443e-48,2.4077440897276675e-50,6.224368490371853e-62,1.1822624019349113e-56,4.5786707041006562e-61
7.918974121140987e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727640691293,0.1186699656412358,0.022821567687403628,0.0,6.6521755181160443e-34,3.1234121722501328e-20,1.9530069406372016e-38,2.0858152524034095e-30,2.6389025200530894e-66,6.989124050457447e-12,5.8236901216758682e-59,6.9891225425817601e-12,2.0168595106534262e-40,3.0543384746096668e-38,2.765372229706886e-54,3.2064227999844053e-55,9.27381622219231e-28,6.1373832545660741e-46,3.8169516259205605e-10,1.1301315712018551e-11,4.5243204849492308e-14,9.4729243405304662e-22,3.5078316497569804e-21,4.5241380339431937e-14,2.5029371361540396e-30,1.619459680473682e-28,6.4998590007388174e-51,1.8608139909775316e-19,1.3937056001965356e-21,4.9541126019527434e-23,3.0594466773820024e-38,2.6135207522037235e-39,3.5874399739934876e-47,4.8696676458848034e-48,7.9671072058630184e-60,7.5504028671243991e-55,1.8512188828327997e-58
1.1878461207934127e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727621036942,0.11866996544687104,0.022821567684578298,0.0,2.4482553277861845e-33,6.6372508886677883e-20,1.1950097409556235e-37,6.1922618431149466e-30,2.1298724725872064e-65,1.0483686974962486e-11,3.3065164865986538e-58,1.0483683770757472e-11,7.630181598668317e-40,1.1644285798904783e-37,1.9602544326576227e-53,2.2728943505654194e-54,2.6516437390325026e-27,2.8630673836055918e-45,5.7254273750969612e-10,1.6951973595508011e-11,6.7864963787186195e-14,2.0129102370450656e-21,7.4539475280056017e-21,6.7861085614614924e-14,7.1560540807249012e-30,4.630642223582828e-28,3.6347649352380334e-50,3.9436752443958335e-19,3.9376542370716994e-21,1.8058258324271967e-22,1.581723453074535e-37,9.8874760260405539e-39,1.683634125805444e-46,3.451859035964498e-47,5.2171636342108704e-59,4.2191833992654465e-54,1.4986999763114412e-57
1.5837948294727267e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727601382603,0.11866996525250628,0.022821567681752968,0.0,6.2089399597057404e-33,1.1322369183690125e-19,4.7597202743991536e-37,1.3492607563098417e-29,1.0379592828963854e-64,1.3978250425126588e-11,1.2716183146628348e-57,1.3978244959177943e-11,1.9861300875979985e-39,3.1328562303059669e-37,8.6665085099636477e-53,1.0048708579689196e-53,5.5929161567008093e-27,8.718039501873983e-45,7.633903078419435e-10,2.2602631473031972e-11,9.0486817323043312e-14,3.4336527551346046e-21,1.2715251683026955e-20,9.0480199886814084e-14,1.5092695171536495e-29,9.767364978323371e-28,1.272340547897712e-49,6.7109311673073785e-19,8.2162423224124654e-21,4.540108978317814e-22,5.6400272458851407e-37,2.5737034000902709e-38,5.2481345731314038e-46,1.5260897638143436e-46,2.0690850560598034e-58,1.4759430621980295e-53,8.0735779407676054e-57
2.375692246831355e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727562073908,0.1186699648637768,0.02282156767610231,0.0,2.1711279622295647e-32,2.3441527230273358e-19,3.6911158546863023e-36,3.9164846829116289e-29,1.0662945489159882e-63,2.0967378559102318e-11,9.6780000984151667e-57,2.0967367242715777e-11,7.2888049982449117e-39,1.2670239945447365e-36,7.7613845645683638e-52,8.9991581391947962e-53,1.5275222988066137e-26,3.9719472488182253e-44,1.1450854377448025e-09,3.3903947214079407e-11,1.3573074806121453e-13,7.1084748257476109e-21,2.6324256483890462e-20,1.3571704143178818e-13,4.1216031619529681e-29,2.6677700307927227e-27,7.0811541931202643e-49,1.3837340851354916e-18,2.2042716332808647e-20,1.5645911384197811e-21,3.7520600094363371e-36,9.4451210806059041e-38,2.5855481719189173e-45,1.3666755058185041e-45,1.3865988156334867e-57,8.2049043832693514e-53,1.3140355501051813e-55
3.167589664189983e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727522765213,0.11866996447504732,0.022821567670451653,0.0,5.4246469448313934e-32,3.9867898026772249e-19,1.4470706739517146e-35,8.5649046097177056e-29,5.1885651346908107e-63,2.7956508626000297e-11,3.6544066425522271e-56,2.7956489380059424e-11,1.8900391189714401e-38,3.4318057274002804e-36,3.4224603569948358e-51,3.9682563138362837e-52,3.1959455857449268e-26,1.1930359442203896e-43,1.5267805507855376e-09,4.5205262933189873e-11,1.8097503113036765e-13,1.2088898440565131e-20,4.4768954967571197e-20,1.8095170977761027e-13,8.6225108742504451e-29,5.5818667540453072e-27,2.4204642561567523e-48,2.3442251169077567e-18,4.5395297733856866e-20,3.8625629701966095e-21,1.2676996658061898e-35,2.4491890603234769e-37,8.1121682618609814e-45,6.0264028224139588e-45,5.3180055376420287e-57,2.8022748536869506e-52,6.8781245471678327e-55
3.959487081548611e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727483456529,0.11866996408631786,0.022821567664800996,0.0,1.1507992410858434e-31,6.0909139624763016e-19,4.4869942956230994e-35,1.6068915767177778e-28,1.9748404418211259e-62,3.4945640763794967e-11,1.1178078999002978e-55,3.4945611360766455e-11,4.1325208456735211e-38,7.7089421082851495e-36,1.1818760130624352e-50,1.3703494815226334e-51,5.8178339348043174e-26,2.9768041869660305e-43,1.9084756457597128e-09,5.65065786287967e-11,2.2621969538093695e-13,1.8467924018403887e-20,6.8394172394535118e-20,2.2618404980004937e-13,1.5694616123031443e-28,1.0161574171908639e-26,6.7878533302386415e-48,3.5672243466804258e-18,8.1324769167085983e-20,8.0955551138057939e-21,3.5172459200576117e-35,5.3550915626502819e-37,2.0852556681716671e-44,2.0810582747430458e-44,1.6565707272383657e-56,7.852006624861517e-52,2.8744710085153992e-54
4.7513844989072386e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727444147839,0.11866996369758841,0.022821567659150339,0.0,2.1907861842924347e-31,8.6649344602106798e-19,1.2082877356252039e-34,2.7201759877881468e-28,6.4492051811530075e-62,4.1934775010115089e-11,2.9796888427128818e-55,4.1934733181982626e-11,8.0561508289422477e-38,1.5283868286603178e-35,3.5173273156526045e-50,4.0782122433560992e-51,9.6492361758800429e-26,6.5712804755809183e-43,2.2901707223381171e-09,6.7807894300471918e-11,2.7146475218802081e-13,2.6270735363342183e-20,9.7293625850882168e-20,2.7141401919465724e-13,2.6027678925198969e-28,1.685438867919791e-26,1.6745577963322623e-47,5.0539768460701007e-18,1.3266480076082761e-19,1.5218289198099505e-20,8.4956279111164633e-35,1.0439502189054038e-36,4.7022096219536712e-44,6.1932257432144058e-44,4.5195982083944965e-56,1.9353617826158191e-51,1.0439374155478606e-53
6.335179333624495e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727365530471,0.11866996292012959,0.022821567647849025,0.0,6.7438962785065375e-31,1.5221775530190257e-18,8.2674058854642913e-34,6.4562003412565474e-28,9.889429928375434e-61,5.5913049823711708e-11,1.9446060119535527e-54,5.5912976346244159e-11,2.5718272794958821e-37,4.898490444281289e-35,3.5639583566210089e-49,4.1321917345053102e-50,2.2340701123031591e-25,2.8581058116525899e-42,3.0535608203424229e-09,9.0410525572074571e-11,3.6195606989892838e-13,4.6143249385671688e-20,1.7090125070470278e-19,3.6186685130485041e-13,6.0244765275993892e-28,3.9027352806980372e-26,1.0097565368378812e-46,8.7979378608626594e-18,2.9473558432162288e-19,4.5159394240240932e-20,3.977960952221069e-34,3.3326913629326497e-36,2.085822400609737e-43,6.2747133192279994e-43,3.8596188954363877e-55,1.1625363304414195e-50,1.8028604471732914e-52
9.502769003059008e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727208295757,0.11866996136521216,0.022821567625246394,0.0,3.5753050357988087e-30,3.3959248029381296e-18,1.2250506787362419e-32,2.2292539379707293e-27,5.024993275993896e-59,8.386962468003209e-11,2.810880822934949e-53,8.3869460765956958e-11,1.4090678552909994e-36,2.6223976734138143e-34,9.6547732820684024e-48,1.1193807303509626e-48,7.5582240899992939e-25,2.5819406042448544e-41,4.5803407961877262e-09,1.3561578782887946e-10,5.4294367105492828e-13,1.0291144611237793e-19,3.8120105766033898e-19,5.4274415036393921e-13,2.0368903934342284e-27,1.3207227134674874e-25,1.5640753394142915e-45,1.9253581811970458e-17,9.1118067121739429e-19,2.1986683222323045e-19,3.3224015913621824e-33,1.8259457984087004e-35,1.8582979847678129e-42,1.6994342359998947e-41,1.0632014112225115e-53,1.7825892263841181e-49,7.62011904558561e-51
1.5837948341928032e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726893826428,0.11866995825537814,0.022821567580041131,0.0,3.0278497120260824e-29,9.3926027997046883e-18,3.0913662016100217e-31,1.0700159464216557e-26,4.9018976601726439e-57,1.3978287526492198e-10,7.7323344736778727e-52,1.3978242197127266e-10,1.2168107518923151e-35,2.1729633394018238e-33,4.7666208248860396e-46,5.526163402546074e-47,3.5859763825150006e-24,4.1545916882029558e-40,7.6338998673555324e-09,2.2602631119713884e-10,9.0494010856179305e-13,2.8444815104260826e-19,1.0539151577445671e-18,9.0438533807822255e-13,9.650703200038666e-27,6.2698790884279974e-25,4.8160609543748243e-44,5.1190428563307453e-17,3.6133217293126809e-18,1.5679378319443263e-18,4.3567416272203014e-32,1.5768300534785151e-34,2.8713395012637229e-41,8.3862671156128746e-40,6.3796871745907807e-52,5.3716248774312824e-48,6.2970455124239962e-49
2.2173127680797056e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726579357228,0.11866995514554531,0.022821567534835868,0.0,1.0789129964742057e-28,1.8387938430811217e-17,1.7032682302495995e-30,2.8785987473753899e-26,3.8935261044123531e-56,1.9569626029667266e-10,4.4942053894390904e-51,1.9569537299863869e-10,4.3587512293926472e-35,7.8310549331941974e-33,3.1925481470208145e-45,3.7011743559256861e-46,9.6144903931965446e-24,1.9157385555028668e-39,1.0687457764592508e-08,3.164368330384999e-10,1.2669666534810053e-12,5.565375030000302e-19,2.0625114886786147e-18,1.2658753681653249e-12,2.584824754519465e-26,1.6817934086133746e-24,2.7670741006084388e-43,9.6807837698436688e-17,8.5007314060482784e-18,5.0348267235072297e-18,1.9211217971269621e-31,5.6484276997427476e-34,1.3257715578928366e-40,5.6158587727070615e-39,4.4366297164922843e-51,3.0578151045569997e-47,5.0298758269398044e-48
2.850830701966608e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726264888155,0.11866995203571366,0.022821567489630604,0.0,2.7671186605336955e-28,3.0381809976781224e-17,6.1285055561096672e-30,6.0043732656795811e-26,1.8542660975499033e-55,2.5160977971657569e-10,1.7173857666279789e-50,2.5160831384847175e-10,1.1211603261481966e-34,2.0375687447927287e-32,1.3310122595916578e-44,1.5430114264405766e-45,2.0021218159722938e-23,5.9406678936583384e-39,1.374101448794664e-08,4.0684735335317294e-10,1.6290257797547553e-12,9.1902670457619589e-19,3.4066382854181185e-18,1.6272143075028419e-12,5.3774576979703734e-26,3.5036375073619932e-24,1.0134329467151048e-42,1.5477340064522827e-16,1.5740542633406596e-17,1.1777926247497973e-17,5.8746396633534686e-31,1.4529028138513284e-33,4.1407676989225082e-40,2.3409047803127815e-38,1.8849468835563521e-50,1.1104686212519714e-46,2.5491041030527672e-47
3.484348635853511e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725950419209,0.11866994892588317,0.022821567444425341,0.0,5.8995272117207424e-28,4.537417662156003e-17,1.7326832383996764e-29,1.0815064575092661e-25,6.6811919243996875e-55,3.075234334677772e-10,5.1769798917017092e-50,3.0752124452091405e-10,2.3952693484699863e-34,4.3997609191748445e-32,4.2729482974753608e-44,4.9533177930139352e-45,3.6024017481623901e-23,1.4812605780518436e-38,1.6794570037434222e-08,4.9725787214133157e-10,1.9911199511408683e-12,1.3717606152963817e-18,5.0859417773204811e-18,1.9884022209120544e-12,9.6664482432703746e-26,6.3066720109825943e-24,2.9059961344188434e-42,2.2383514377898018e-16,2.5350099990304276e-17,2.3024229681750965e-17,1.4422469849528855e-30,3.1040341083683925e-33,1.0408417688781149e-39,7.5136312730472286e-38,6.1351380082366416e-50,3.1581035922209243e-46,9.9607785057630088e-47
4.7513845036273156e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725321481702,0.11866994270622573,0.022821567354014822,0.0,1.9133945420881272e-27,8.4354370346566016e-17,8.8586293402992387e-29,2.6854665307953803e-25,5.3691919893629877e-54,4.1935114375907733e-10,3.0596158644984702e-49,4.1934707533372416e-10,7.7930760100149196e-34,1.4568746079089547e-31,2.7646821778044972e-43,3.2045130157303483e-44,8.9322675946266002e-23,6.2140925533084789e-38,2.2901677614820518e-08,6.7807890513868374e-10,2.7154217581304572e-12,2.5473925576627372e-18,9.4487832455659957e-18,2.7103252037612972e-12,2.3923390190724035e-25,1.5650369364084003e-23,1.5491967712044095e-41,3.9124818834652035e-16,5.1265392595919696e-17,6.3410955736780559e-17,5.6707433962187719e-30,1.009921635703735e-32,4.433379186126998e-39,4.8593760165014158e-37,4.0986048089594015e-49,1.6546489872002999e-45,9.6280782709811439e-46
6.01842037140112e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724692544705,0.11866993648657299,0.022821567263604299,0.0,4.7158813333420567e-27,1.3532846177043329e-16,2.9480554187871464e-28,5.3946645302768284e-25,2.4311138157853205e-53,5.3117939072709837e-10,1.1314424381380937e-48,5.3117286543729325e-10,1.9253934737185694e-33,3.6433175311929272e-31,1.0858299880060737e-42,1.2584712217295708e-43,1.7924371469250163e-22,1.8499272152394917e-37,2.9008780496776159e-08,8.5889993203180767e-10,3.4398891171588049e-12,4.0822016684370279e-18,1.5148234930893265e-17,3.431644822525335e-12,4.791978172661781e-25,3.1430492268193864e-23,5.4458405550514366e-41,5.9095543264377126e-16,8.5209344186895553e-17,1.3526424147328979e-16,1.555909352479433e-29,2.4951940092388493e-32,1.3342828960403062e-38,1.9079003567348916e-36,1.670242740231338e-48,5.7380290069773333e-45,4.6358167436649185e-45
