Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH4OX(60),C2H4(47),C2H4X(65),CO2X(24),C2H5X(51),C2H3X(64),C2H2X(222),C2H3(46),C2H2(235),C2H2X(254),C2H2(252),H2X(49),C2H4O(45),SX(281),C2H4OX(63),C3H8X(57)
8.264163089684327e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319650694,0.11866996602663257,0.022821567692974169,2.0928615631206246e-79,3.0963266365914839e-42,7.0667587952281417e-30,4.3843613945369789e-54,3.3925747313348477e-39,6.9789939856715043e-92,8.4034872733645592e-19,8.9933261852922981e-73,8.4034682062629609e-19,6.7441760869714794e-56,9.6828183424247347e-47,5.4494009263660484e-76,3.292780103854266e-77,8.4985195312941264e-36,2.5773111112718772e-65,3.3326955777362198e-12,1.6023896506128923e-13,6.1764752918316556e-17,5.6351363234666453e-26,6.1764755104898506e-17,1.3464919274928339e-36,3.4608429564959925e-30,3.7115813666309268e-50,1.6810843229516296e-25,5.6620833217811329e-30,2.2363491814401926e-33,4.7375762078613993e-52,4.8236816655156998e-66,9.9309689171671988e-58,2.4520917807145359e-76,2.7800574547789452e-76,4.1006252852124738e-73,6.782349223117768e-52,3.0555655301650061e-78,1.3673501590191769e-90,1.3998414158098423e-83,6.4890205517551729e-93,7.1801250165674762e-104,9.8418550343246752e-105,3.1991931472223554e-40,2.4533882740462038e-91,2.0809217705960151e-102,2.7957025814414591e-88,7.6769654543731478e-84
1.6528333184992445e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631930139,0.11866996602329981,0.022821567692894049,1.0614713575322395e-76,4.9541113342325307e-41,2.8267053249325703e-29,5.5589071219494467e-52,2.7140623035112481e-38,3.5395495222327529e-89,1.6807019803141581e-18,5.7555730804589968e-71,1.6806943534688862e-18,1.0813548825970736e-54,1.5492512439139558e-45,1.3818786559769681e-73,8.349949953736441e-75,6.7988147102166438e-35,8.2645966344826609e-64,6.6653939780717675e-12,3.2047806595366299e-13,1.2352955415447212e-16,2.2540538462222883e-25,1.235295629008282e-16,1.0771909205303881e-35,1.3843407272941503e-29,5.9385361050931855e-49,6.7241148197052445e-25,4.5277398084355105e-29,3.5766737039766265e-32,3.003260748871154e-50,1.2232048925316204e-63,3.1779090241713827e-56,1.5725860980149707e-74,1.7828563372719879e-74,1.039881504762361e-70,1.0851458154050812e-50,1.9596084516398697e-76,1.7538322990403676e-88,9.0629753456583502e-82,8.4019819670366247e-91,1.8593235598542183e-101,2.548587648043993e-102,2.5593564174038528e-39,1.2442895393213919e-88,2.1107214704539785e-99,1.4179017293675121e-85,9.8262511819802964e-82
3.305667337560868e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318602776,0.11866996601663429,0.022821567692733809,5.334344420022769e-74,7.9265325753199443e-40,1.1306824971431257e-28,6.9831752218891166e-50,2.1712506512836112e-37,1.7786701835991159e-86,3.36141992607773e-18,3.6833588212080748e-69,3.361389418688657e-18,1.7374819190886603e-53,2.4787987580965326e-44,3.4719973958401687e-71,2.0979413656132644e-72,5.4390442528806226e-34,2.655674358543997e-62,1.333079077105052e-11,6.4095626772255726e-13,2.4705914450427421e-16,9.0162013210697613e-25,2.4705917948989001e-16,8.6174758331326104e-35,5.5373859859193161e-29,9.5016616048203e-48,2.6894654020937181e-24,3.6191084116267072e-28,5.7179539473101992e-31,1.8862291924947813e-48,3.0733182612459485e-61,1.0169284394237176e-54,1.0106096989602196e-72,1.1456583254982166e-72,2.6128754166512425e-68,1.7361341884864627e-49,1.2593264243184147e-74,2.2541787540162381e-86,5.9340748568087586e-80,1.1001610282583506e-88,4.8690107412178181e-99,6.6739757111168009e-100,2.0474858952514135e-38,6.2527184538958697e-86,2.1212327659600491e-96,7.1251425218932655e-83,1.2576894255929384e-79
6.611335375684117e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631720555,0.11866996600330325,0.022821567692413329,2.6336865856038647e-71,1.2682298772523639e-38,4.5227307693202824e-28,8.6174181053376489e-48,1.7370005261718895e-36,8.7806430930116523e-84,6.7229015768285109e-18,2.3570807344990058e-67,6.7227795472665603e-18,2.8033700392058102e-52,3.9660642929935593e-43,8.5696832643287611e-69,5.1781986794658778e-70,4.3512209572700056e-33,8.5685611244473359e-61,2.6661584326238642e-11,1.2819126711969328e-12,4.9411827671385144e-16,3.6064675577334613e-24,4.9411841665779772e-16,6.8938943827828571e-34,2.2149717995928602e-28,1.5202658763073287e-46,1.075641254535818e-23,2.8903629716146139e-27,9.1336618450838015e-30,1.163659791436885e-46,7.5856116786350718e-59,3.2541524738029036e-53,6.5210666018722713e-71,7.3914521825564893e-71,6.4499489417954368e-66,2.7774952432634526e-48,8.1259370797877209e-73,2.9090837076451958e-84,3.9707526343779266e-78,1.4720903944842665e-86,1.3029068071609425e-96,1.7858945729783735e-97,1.6379890230946377e-37,3.0867379202867346e-83,2.0941557394526103e-93,3.5174217034952928e-80,1.6096595241371516e-77
1.322267145193061e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756314411102,0.11866996597664116,0.022821567691772373,1.2589792292550783e-68,2.0291181288978357e-37,1.8090925009932313e-27,1.0287684879751185e-45,1.3895999138038507e-35,4.1938781817208934e-81,1.344604791515295e-17,1.5081863717226899e-65,1.3445559796975818e-17,4.5602415221331906e-51,6.3456558258709339e-42,2.0464194974431666e-66,1.236541142854855e-67,3.4809526857522441e-32,2.7869812690364451e-59,5.3323171313537394e-11,2.5638254778920328e-12,9.8823634717297567e-16,1.4425763027100958e-23,9.8823690696047932e-16,5.5149759223086182e-33,8.8600243277702413e-28,2.4324244980483583e-45,4.3014051794257841e-23,2.3044478555481859e-26,1.4565884627023566e-28,6.9441169297533858e-45,1.8114063290282886e-56,1.0413164033434638e-51,4.2415085978702861e-69,4.8062957194839188e-69,1.541529418417692e-63,4.4429683574548782e-47,5.2853664208925767e-71,3.7843735229837747e-82,2.7670548622722655e-76,2.0510667539108693e-84,3.6301468121236387e-94,4.9758101837932564e-95,1.3103913450056792e-36,1.4743113577338867e-80,2.0000794843295239e-90,1.6800178358601664e-77,2.0598943640448165e-75
2.6445343604423605e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756308822206,0.11866996592331698,0.022821567690490461,5.6831167412529267e-66,3.2464295726058947e-36,7.2363706872619469e-27,1.1592241199022377e-43,1.1116789134839064e-34,1.8909849486982223e-78,2.6893072738517829e-17,9.6479754096652368e-64,2.6891120266608134e-17,7.5357403613163816e-50,1.0152897282671277e-40,4.6129940824535814e-64,2.7873835833310272e-65,2.784723233994164e-31,9.2064106661322282e-58,1.0664634479582489e-10,5.1276510902676293e-12,1.9764717122517313e-15,5.7702187617193422e-23,1.9764739514960641e-15,4.4117568031725419e-32,3.544119012043012e-27,3.8918755306949816e-44,1.7196346954354938e-22,1.8311244222678636e-25,2.3153286768649899e-27,3.9103762162954027e-43,4.0831456492081532e-54,3.3321326767241499e-50,2.8015796113590656e-67,3.1728624792662731e-67,3.4788534733998186e-61,7.1054738025856421e-46,3.4910621301593817e-69,4.9994391584631638e-80,2.0711721691016823e-74,3.0689669217102943e-82,1.0860731700786077e-91,1.4886513761466081e-92,1.0483131326309396e-35,6.647546843222179e-78,1.8029537257019216e-87,7.5750601620914268e-75,2.6354626782852518e-73
5.289068790940959e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756297644408,0.11866996581666862,0.022821567687926637,2.3463134531568663e-63,5.1937768008121326e-35,2.8945486487047985e-26,1.1928324551279018e-41,8.8934142023751567e-34,7.7881689232971312e-76,5.3790050967509943e-17,6.1690575041987561e-62,5.3782241086727978e-17,1.2822074945258204e-48,1.6244147485335581e-39,9.4974866917389235e-62,5.7388173510797266e-63,2.2277161714539366e-30,3.130167695783723e-56,2.1329268979115986e-10,1.0255302310960409e-11,3.9529393390562786e-15,2.3080182107413436e-22,3.952948296799992e-15,3.5290469439417475e-31,1.4177349448830129e-26,6.2269884987567385e-43,6.8711305392913176e-22,1.4453638952821524e-24,3.6567093166949573e-26,2.0101606629298382e-41,8.4062476469242818e-52,1.0662312672335597e-48,1.9042391007648617e-65,2.1542028663661043e-65,7.1798529917824087e-59,1.1358290633145519e-44,2.3728801814146194e-67,6.7968594894201342e-78,1.7386792610648037e-72,5.1488423214446981e-80,3.6429156686366847e-89,4.9931158676775317e-90,8.3865053830905887e-35,2.7378431631983659e-75,1.4839660165348638e-84,3.1198466227594919e-72,3.3703188913859511e-71
7.933603221439558e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675628646661,0.11866996571002029,0.022821567685362813,1.9093686044929251e-62,1.9115767394206479e-34,6.1509164069049929e-26,7.3345087114095141e-41,2.6402294316081997e-33,6.3097155768692825e-75,8.0689957774167923e-17,3.5171611875751654e-61,8.0673361787703024e-17,4.9894187661691699e-48,6.1929975431432541e-39,6.7612157303475038e-61,4.0854365026766868e-62,6.3697734084454302e-30,1.4952256648849604e-55,3.1993903281725495e-10,1.5382953527594776e-11,5.9294038625128657e-15,4.9044369429591664e-22,5.9294228988631026e-15,1.0090279796182193e-30,3.0128150145756111e-26,2.3557939725408293e-42,1.4590284939793319e-21,4.1011939083305401e-24,1.3375585281361902e-25,1.0451520260160044e-40,5.9842974980953341e-51,5.0041131143650079e-48,1.0866622855218514e-64,1.2288461719972556e-64,5.1372346729522069e-58,4.3244031475524148e-44,1.354094054299246e-66,4.5302213334985636e-77,1.0555996024304273e-71,3.6222543061792193e-79,2.9194730368369486e-88,4.0015125722535818e-89,2.3980164252210879e-34,2.2181093546585833e-74,1.3489365734849078e-83,2.5275958328498663e-71,2.2435242126428203e-70
1.0578137651938157e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756275288824,0.11866996560337195,0.022821567682798988,1.0124395699453415e-61,4.8480203302295392e-34,1.0492740578580324e-25,2.9335399546989949e-40,5.7529142195580571e-33,3.0854800922984517e-74,1.0759279315388495e-16,1.372666523470777e-60,1.0756448236953328e-16,1.3349374190504466e-47,1.6662469807211874e-38,3.0005000397422398e-60,1.8130393858211249e-61,1.3435500788327945e-29,4.6582692277122091e-55,4.2658537387411009e-10,2.0510604740170743e-11,7.9058652826265038e-15,8.3662326301062539e-22,7.9058977582117767e-15,2.1282195947147518e-30,5.1397094083157639e-26,6.1321123539875012e-42,2.4872258096868747e-21,8.5907224806986214e-24,3.373359977276512e-25,3.7439739071153551e-40,2.6556919224809394e-50,1.5599040197406329e-47,3.8788284723821489e-64,4.3848702180512291e-64,2.5199488337837385e-57,1.1583133075466308e-43,4.8334221353317593e-66,1.8277486950603541e-76,3.9728256096967155e-71,1.5317066789132831e-78,1.3724314864490058e-87,1.881082264268185e-88,5.0581112251097576e-34,1.0846655828973101e-73,7.2185323509297115e-83,1.2360058796781587e-70,9.684121784490173e-70
1.5867206512935352e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756252933234,0.11866996539007527,0.022821567677671337,1.5624372303319154e-60,1.6953064471682396e-33,2.1723889488981709e-25,2.2924930184719858e-39,1.6698894637181938e-32,3.1901487111219999e-73,1.6140533708070593e-16,1.1357366516374839e-59,1.6134672325356825e-16,5.1685335536398244e-47,6.739202607290274e-38,2.705998012042076e-59,1.6350865422802079e-60,3.6695627662049095e-29,2.2197329942141927e-54,6.3987805136613486e-10,3.0765907155797875e-11,1.1858780839513402e-14,1.7320669961678336e-21,1.185884808241935e-14,5.8123154229277349e-30,1.0641811594408743e-25,2.2503941917471646e-41,5.1436005568439418e-21,2.3195428098452866e-23,1.1686174534856298e-24,2.5121500044171002e-39,2.3949941552768036e-49,7.6855337239298097e-47,2.2435349330857022e-63,2.5347568583074884e-63,3.6035858394611673e-56,4.6283161456109974e-43,2.7956760194663815e-65,1.2677007422609252e-75,2.5020314501216843e-70,1.1476339593647431e-77,1.2102378728025895e-86,1.6587586225937599e-87,1.3815270851373914e-33,1.1214599395591921e-72,8.505478352461033e-82,1.2779340449657409e-69,9.0694315118911894e-69
2.115627537393255e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756230577645,0.11866996517677858,0.022821567672543685,8.6148524843433568e-60,4.2359384849592608e-33,3.694665090223345e-25,9.0342918993141418e-39,3.6518524003500623e-32,1.5585464385992966e-72,2.152286503769343e-16,4.4417215832465486e-59,2.1512896369946537e-16,1.3976526819381423e-46,1.8254235155698467e-37,1.1986227158917633e-58,7.2426190129809297e-60,7.6777872669053336e-29,6.8989015930010213e-54,8.5317072161656265e-10,4.1021209556500838e-11,1.5811684984343024e-14,2.9457029900340133e-21,1.5811799357302101e-14,1.2160357316367511e-29,1.8100060703022254e-25,5.83543096445449e-41,8.7384078968406341e-21,4.8040850676786745e-23,2.8974835155951891e-24,8.5407424924299944e-39,1.0608498571311678e-48,2.4114542099200679e-46,7.8893783602877589e-63,8.9097894349642696e-63,1.7398932576154652e-55,1.2469190576340024e-42,9.8309771323212178e-65,4.9815610217447829e-75,9.3064464161092741e-70,4.737271034244156e-77,5.4930976725655014e-86,7.5288177865612815e-87,2.8906168478009368e-33,5.4788882502332744e-72,4.5248884434442996e-81,6.2433418852437136e-69,4.0350168748784936e-68
3.173441309592694e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756185866471,0.11866996475018526,0.022821567662288381,4.0918013813527452e-58,1.9612454276510634e-32,8.049924366184303e-25,1.2884664575314344e-37,1.2147725051740951e-31,6.4920080051345114e-71,3.2291063962369421e-16,5.9159963846352507e-58,3.2269344315256817e-16,7.8438812260068385e-46,9.1535033686729291e-37,2.8812540790327374e-57,1.740980423315121e-58,2.4242585856797305e-28,5.8604710137744541e-53,1.2797560383385454e-09,6.1531814308901249e-11,2.3717455801002433e-14,6.4176190863132009e-21,2.3717705052516836e-14,3.8390049365029496e-29,3.9442233448360511e-25,2.8840132478032139e-40,1.8989659704380399e-20,1.4742470340548442e-22,1.306719268850775e-23,7.4599090004277968e-38,2.5498199925600235e-47,1.8683116979037348e-45,1.0406341242888148e-61,1.1724771242689119e-61,4.5750887075267707e-54,6.2289570407492231e-42,1.2967354179049623e-63,1.0520197921328598e-73,1.6099710887845684e-68,1.3264595016326377e-75,2.5679845258942945e-84,3.5194599422802658e-85,9.1276772875694678e-33,2.2821852902662385e-70,3.3447921568142757e-79,2.6006120529651723e-67,9.0862135879725211e-67
4.2312550817921336e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756141155303,0.11866996432359196,0.022821567652033078,2.932622634697478e-57,5.6862416024794704e-32,1.4132962454095799e-24,6.3076748653452456e-37,2.8260227203895879e-31,4.5970497139487762e-70,4.3063924383297502e-16,2.8182082397740832e-57,4.3025792070918363e-16,2.5454703246210259e-45,2.7460513858132122e-36,1.7129396521283331e-56,1.0350327316874453e-57,5.513770714195786e-28,2.3667515458578212e-52,1.7063413237151496e-09,8.2042418996702615e-11,3.1623177220852558e-14,1.1266397761712528e-20,3.1623614919248898e-14,8.7302662539595224e-29,6.9257150799995487e-25,8.597641361218957e-40,3.3256804515891279e-20,3.2721285993691882e-22,3.7134918390586291e-23,2.9481541085166212e-37,1.5158298341154909e-46,7.0665120745018058e-45,5.1442167441550848e-61,5.7885724451333128e-61,2.7491439919671298e-53,1.8643139414996479e-41,6.4102098398451373e-63,6.2648667081272044e-73,8.9881241752841199e-68,8.8083828502912648e-75,1.9975102346351866e-83,2.7375566413158716e-84,2.0761238695792821e-32,1.6160350715782646e-69,2.7685040603451348e-78,1.841515797047661e-66,5.2717008567262837e-66
6.3468826261910126e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756051732972,0.11866996347040547,0.022821567631522474,1.1367899107670986e-55,2.8881794465972475e-31,3.1506261749938555e-24,8.6194238768043315e-36,9.6224727512578369e-31,1.7498597944896066e-68,6.4623693988019016e-16,3.6629744094769007e-56,6.4538687010674293e-16,1.6149983943570912e-44,1.4204890209009918e-35,3.8704523100662175e-55,2.3386886068675779e-56,1.8406960632659363e-27,2.3541360404467114e-51,2.5595117999990203e-09,1.2306362817761694e-10,4.743447118906971e-14,2.5112082728518028e-20,4.7435447432700579e-14,2.9134890025115283e-28,1.5444110948856428e-24,4.4956256066035709e-39,7.3739525413194076e-20,1.0319178782863028e-21,1.7896901068946315e-22,2.4828600504624553e-36,3.42441625716721e-45,5.7505135164010667e-44,8.2089170492025447e-60,9.1928494213313711e-60,6.3135610091947608e-52,9.6114896709314033e-41,1.0229105006090324e-61,1.6449530749634773e-71,2.0557451734393517e-66,3.3447538700495276e-73,1.284977047440369e-81,1.7608317978985935e-82,6.9317495092952908e-32,6.1513931190271552e-68,1.7991531290208756e-76,7.0096791314298884e-65,1.1291033899258118e-64
1.0578137714988769e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675587288835,0.11866996176403283,0.022821567590501263,1.0174941091408607e-53,2.3878197326153421e-30,8.7087107858013564e-24,2.2330134153061656e-34,4.5765136309952036e-30,1.7104817569139512e-66,1.0779944158997842e-15,9.3611287787001453e-55,1.0756447460333561e-15,1.8754078271069572e-43,1.1605158426066924e-34,1.9354875588219056e-53,1.1694962575638897e-54,8.6529298515787994e-27,5.0381916408998278e-50,4.2658523745932178e-09,2.0510604576050333e-10,7.9056463498475733e-14,6.9390570036947138e-20,7.9059165062891309e-14,1.3685725134677957e-27,4.2717302133224282e-24,3.7855200319086237e-38,2.0153330362905149e-19,4.3140585427237966e-21,1.3223681446276e-21,3.3895501636839156e-35,1.7116694522531128e-43,8.6015875204377839e-43,3.3240071684537745e-58,3.6804332959618659e-58,2.8856641661301456e-50,7.8033158970631968e-40,4.1420069649658168e-60,1.2912057747475545e-69,1.4311418051358778e-64,4.535060753505289e-71,3.4281714810525674e-79,4.6963953200840505e-80,3.2594814730483275e-31,6.0129339641878429e-66,3.4357126895749087e-74,6.8519007856894651e-63,5.5532164039017159e-63
1.9040647892584285e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755515199255,0.11866995835128909,0.022821567508458849,1.3719887012804098e-51,2.709976010086825e-29,2.8160857960223013e-23,7.8074560784459812e-33,2.749641050683573e-29,2.3658752464278561e-64,1.9437582292278395e-15,3.6102987022645241e-53,1.9361604063880156e-15,3.3065425893243891e-42,1.2851129725036244e-33,1.3436517471147907e-51,8.1187805484974594e-53,5.1713741798638575e-26,1.7343242346317647e-48,7.678532011481588e-09,3.6919087780974799e-10,1.4229806505445531e-13,2.2423614737222577e-19,1.4230682361888831e-13,8.166370233712752e-27,1.3831849928981619e-23,4.3354671196162956e-37,6.3688852471707126e-19,2.0794287747680121e-20,1.2215090887216695e-20,6.0060808023520659e-34,1.1871888314874228e-41,1.8502423033513275e-41,2.2587757012784344e-56,2.444495816234788e-56,1.9547744828811648e-48,8.5091685671161299e-39,2.8145958883471306e-58,1.7595929775244434e-67,1.8057052294538192e-62,1.1395285285095861e-68,1.7190479900079008e-76,2.3536808619729647e-77,1.9491771487396381e-30,8.3167850535913408e-64,9.3131227932189191e-72,9.4772002949111095e-61,4.2434410331844815e-61
3.596566824777531e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675479982167,0.11866995152580764,0.022821567344374027,2.1971539372933826e-49,3.635140026241446e-28,1.0041032783233577e-22,2.9247812950491208e-31,1.8929663010605245e-28,3.5380230905431331e-62,3.684280933377802e-15,1.7236819448767406e-51,3.6571913610928369e-15,7.4081915742015031e-41,1.6919516475595328e-32,1.0053634617576687e-49,6.0746108722697346e-51,3.5506122305517578e-25,7.7044903739453308e-47,1.4503885235887312e-08,6.9736052944238922e-10,2.6877173632250781e-13,7.9847091606715809e-19,2.688031392898148e-13,5.5892058192626035e-26,4.9452834663801939e-23,5.8527377738430377e-36,2.1706974085664116e-18,1.0050742110168507e-19,1.1727516710521646e-19,1.1279110818380189e-32,8.8667092443297536e-40,4.8143920200803662e-40,1.9980752429083377e-54,2.0686689810951156e-54,1.5675229963065997e-46,1.0825034000330664e-37,2.489676317555213e-56,3.1653599296601273e-65,3.0750615923696322e-60,3.8761710316846124e-66,1.1687330483768473e-73,1.5984167289505783e-74,1.3399057700017196e-29,1.243700008087751e-61,2.6866426795420038e-69,1.4172292907812087e-58,4.0386493116583069e-59
6.981570895815736e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753369068926,0.11866993787486897,0.0228215670162044,3.7151062723804751e-47,5.291256230342354e-27,3.7829435874086597e-22,1.0352609724933682e-29,1.4021765167122377e-27,5.0164089678642917e-60,7.2013022133840595e-15,9.0085361615681859e-50,7.099251806463987e-15,1.8629337258974708e-39,2.4437030647666331e-31,7.1240972032529199e-48,4.3043522451916771e-49,2.6229523220622802e-24,3.8619714083965673e-45,2.8154567486854107e-08,1.3536997828484478e-09,5.2168095632867647e-13,3.0002064719434731e-18,5.2180054110175307e-13,4.102876455340913e-25,1.8732552419432572e-22,8.5949004277662634e-35,7.5060076378663055e-18,4.4386330390576065e-19,1.0478850324705289e-18,1.9922562315130334e-31,6.2601327012609021e-38,1.3817365082512706e-38,1.9996695631950617e-52,1.9051034045087507e-52,1.3257876087079685e-44,1.4608273470088582e-36,2.4915263919009648e-54,6.5669682821148327e-63,6.0367313421187783e-58,1.5211468965854078e-63,9.1708021279590302e-71,1.2514508380237638e-71,9.9223320524501181e-29,1.7633179673540434e-59,7.1196221630288933e-67,2.0093468723021545e-56,4.2164664137179423e-57
1.0366574966853943e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751938319418,0.11866992422396254,0.022821566688034804,3.5164915096932786e-46,2.1853913864834068e-26,8.3402804767204592e-22,5.984673656718239e-29,4.3558922309993192e-27,4.1533434989454333e-59,1.0766284809851664e-14,6.0729299130646213e-49,1.0541310299786784e-14,9.5791972178538972e-39,1.0485449710038848e-30,4.99340236544104e-47,3.0169370876265386e-48,8.1353635945231754e-24,2.4491937431202694e-44,4.1805217474040939e-08,2.0100389697819779e-09,7.7453935338214036e-13,6.5998971520292033e-18,7.7480519474798075e-13,1.2671097374749055e-24,4.1485718836733823e-22,3.5663299718029608e-34,1.5434382641336244e-17,1.0070375683783093e-18,3.3945200875736891e-18,9.2015026894087093e-31,4.3820214646400442e-37,7.4927365742484521e-38,1.5184986967757855e-51,1.4076761934457993e-51,1.0862773117924249e-43,5.9921085071872656e-36,1.8919672573875629e-53,5.9092516855161908e-62,5.3453150158990323e-57,1.5454112600588019e-62,1.0524940815789318e-69,1.4354989313146788e-70,3.0825667589044774e-28,1.4599180799311966e-58,6.6950581634174946e-66,1.6636145307065928e-55,3.3698225612640831e-56
1.7136583108930353e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749076830117,0.11866989692224648,0.02282156603169571,2.1058568576646319e-44,1.6175134889488544e-25,2.2790635669822865e-21,7.8834456704538085e-28,1.9672320181765684e-26,1.6369063982749985e-57,1.8040084725189713e-14,1.2722171027398236e-47,1.7425421430319189e-14,1.066014928011432e-37,7.9365505500486595e-30,1.1328199583000637e-45,6.8436432584026209e-47,3.659458228747556e-23,4.6370854615693373e-43,6.9106420657236989e-08,3.3227171442793833e-09,1.2801037321994643e-12,1.7945277711091302e-17,1.2808414103563401e-12,5.6362993894909033e-24,1.1450672793561834e-21,2.6773146077115487e-33,3.6609311710283697e-17,2.596632881298673e-18,1.4988750219986856e-17,7.0660044450236339e-30,9.8782915226722508e-36,9.5514148962854216e-37,4.9447758640304916e-50,4.0393877583360254e-50,3.7007150487722641e-42,4.0316994020147064e-35,6.1603377733118187e-52,3.6570166471862769e-60,3.0093799050970665e-55,1.5324915092212666e-60,1.858979181015748e-67,2.525442820293992e-68,1.3925867754588041e-27,5.7532273139102027e-57,4.1597388373300138e-64,6.5559462587891964e-54,1.2217958083428305e-54
