Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),COX(50),CHOX(53),O(29),H2OX(23),HOX(22)
1.399523331740979e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44773430746682452,0.11399570125185204,0.022821262621174343,0.0,7.6958066439008519e-09,7.5966927891161185e-06,4.7815147804718159e-10,6.3623550771051759e-09,7.6830511250357954e-23,0.00012339763653716965,7.0694417566164857e-18,0.00010321466260051848,2.0720611301830073e-13,4.3766584704018486e-11,7.9892553990379041e-18,7.0798364759298317e-20,2.8184915483028986e-07,2.0740351707898271e-12,0.0045464936712141697,9.6658107890868671e-08,2.190283148947861e-05,1.3454274766793992e-09,6.4148424244900952e-13,5.5866413328375455e-09,4.3525795192382403e-06,7.0029551534659594e-10,1.1664073497611755e-07,3.2257100491495913e-12,1.9330599471358102e-13,1.4963273509846235e-15,1.5901781495089971e-18,2.2199878236241555e-07,3.4956460503002867e-13,1.8854585009135213e-11
1.4081166042436523e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44771638388995172,0.11397721955843261,0.022821259545241421,0.0,7.838119285984674e-09,7.7046175505048666e-06,4.8623797639061887e-10,6.4790447307470965e-09,7.9229451385764535e-23,0.00012415329062917329,7.2911860092426573e-18,0.00010374589455562478,2.1113468543395131e-13,4.4853294590664053e-11,8.1717260276514119e-18,7.2394228437751949e-20,2.8533137741029354e-07,2.1262658258047983e-12,0.0045641708015652588,9.6653970082126366e-08,2.2098820434818293e-05,1.3528578337844053e-09,6.4562017239184099e-13,5.6996212192023277e-09,4.4011209607458166e-06,7.045856835201546e-10,1.1844040946513691e-07,3.3072934975303854e-12,1.9558233195860282e-13,1.5215808858269225e-15,1.6233657159245611e-18,2.2451231341904148e-07,3.5601374494351147e-13,1.9029661881804602e-11
1.4167098767463256e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44769855201940328,0.113958829583003,0.022821256452178758,0.0,7.9821641172211387e-09,7.8135655452420539e-06,4.9441406445910274e-10,6.5971365730119537e-09,8.1688343937508869e-23,0.0001249089063960764,7.5184591015007209e-18,0.00010427608872154399,2.1511302130917399e-13,4.5960059468011957e-11,8.3572005123820604e-18,7.401653496037687e-20,2.8883429277797306e-07,2.1794810575327737e-12,0.0045817559833299069,9.6649852081207988e-08,2.2294767290234317e-05,1.3602879225966975e-09,6.4977156494143616e-13,5.8140569777200109e-09,4.4499269493749355e-06,7.0887563250576997e-10,1.2025841324431279e-07,3.3904214555800461e-12,1.9787309299983694e-13,1.5471132382395447e-15,1.6570084122259246e-18,2.2703754976022737e-07,3.6254108955325354e-13,1.9204856121214847e-11
1.425303149248999e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44768081139112381,0.11394053084867641,0.022821253342014312,0.0,8.1279511093092322e-09,7.9235417238587121e-06,5.0268022508054189e-10,6.7166385809934232e-09,8.4208302300286861e-23,0.00012566448360445335,7.7513636405937722e-18,0.00010480524784286685,2.1914144057327775e-13,4.7087120961736623e-11,8.5457090357209416e-18,7.5665568039901753e-20,2.9235787136820661e-07,2.2336932650833087e-12,0.0045992496936324342,9.6645753805164103e-08,2.2490658899582085e-05,1.3677177400170961e-09,6.5393859949776055e-13,5.9299539613571586e-09,4.4989974589344208e-06,7.1316536096949036e-10,1.2209485431439161e-07,3.4751134576723741e-12,2.0017829876122596e-13,1.5729259010795185e-15,1.6911085377248724e-18,2.2957445443347061e-07,3.6914708549787272e-13,1.9380157590278682e-11
1.4338964217516723e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44766316154340757,0.11392232288104621,0.022821250214776174,0.0,8.2754902173065379e-09,8.0345509833575545e-06,5.1103694102054746e-10,6.837558724384878e-09,8.6790452593952382e-23,0.00012642002202080231,7.9900034866483001e-18,0.00010533337464135013,2.2322026318245976e-13,4.8234721987723531e-11,8.7372818807646865e-18,7.7341612823382761e-20,2.9590208324740751e-07,2.2889149267812561e-12,0.0046166524071170707,9.6641675171381366e-08,2.2686482237968761e-05,1.3751472829493841e-09,6.5812145459490122e-13,6.0473174006143402e-09,4.548332463362175e-06,7.1745486757696208e-10,1.2394984022564039e-07,3.5613891635353603e-12,2.0249797017589942e-13,1.5990203670149009e-15,1.7256683606649739e-18,2.3212299059096767e-07,3.7583217865662633e-13,1.9555556250288786e-11
1.4424896942543456e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44764560201688247,0.11390420520817306,0.02282124707049259,0.0,8.4247913794665952e-09,8.1465981660228085e-06,5.1948469498299573e-10,6.9599049654731018e-09,8.9435933682968716e-23,0.00012717552141153606,8.2344837599569887e-18,0.00010586047181612314,2.2734980911764525e-13,4.9403106747360839e-11,8.9319494305750272e-18,7.9044955891829052e-20,2.9946689811757949e-07,2.3451586001723941e-12,0.0046339645959608856,9.6637616097575964e-08,2.2882224413971278e-05,1.3825765483001977e-09,6.6232030785723498e-13,6.1661524039756544e-09,4.5979319367240068e-06,7.2174415099337734e-10,1.2582347804757444e-07,3.6492683582606845e-12,2.0483212818608175e-13,1.6253981285273549e-15,1.7606901182476024e-18,2.3468312148888831e-07,3.8259681414255596e-13,1.9731042162586162e-11
1.451082966757019e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44762813235449622,0.11388617736057198,0.022821243909191921,0.0,8.5758645170784126e-09,8.2596880582622994e-06,5.2802396961058281e-10,7.0836852591319769e-09,9.2145897194553852e-23,0.00012793098154297337,8.4849108482109956e-18,0.00010638654204389616,2.3153039838233164e-13,5.0592520722803561e-11,9.129742167540109e-18,8.077588525983638e-20,3.030522853204444e-07,2.4024369220285163e-12,0.0046511867298866518,9.6633576501787851e-08,2.3077872671787782e-05,1.390005532978921e-09,6.6653533595651636e-13,6.2864639584101039e-09,4.6477958532123765e-06,7.2603320988342466e-10,1.2771587433900209e-07,3.7387709523123587e-12,2.0718079374302234e-13,1.6520606779147029e-15,1.7961760166665181e-18,2.3725481048665655e-07,3.8944143629572699e-13,1.9906605490180588e-11
1.4596762392596922e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44761075210150031,0.1138682388711996,0.022821240730902685,0.0,8.7287195343081496e-09,8.3738253894821962e-06,5.3665524748537551e-10,7.2089075528161618e-09,9.4921507535527835e-23,0.00012868640218133056,8.7413924137215511e-18,0.00010691158797917026,2.3576235100043682e-13,5.1803210672211417e-11,9.330690672737615e-18,8.253469037522861e-20,3.0665821384163766e-07,2.4607626083519833e-12,0.0046683192761756559,9.6629556302374672e-08,2.3273414393321689e-05,1.3974342338975758e-09,6.7076671456992043e-13,6.4082569299241224e-09,4.6979241871451265e-06,7.3032204291124242e-10,1.296271351184036e-07,3.8299169815345372e-12,2.0954398780690709e-13,1.6790095072934355e-15,1.8321282311642131e-18,2.3983802104623797e-07,3.9636648867656244e-13,2.0082236499319071e-11
1.4682695117623656e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44759346080543605,0.1138503892754414,0.022821237535653509,0.0,8.8833663180429815e-09,8.4890148309947032e-06,5.4537901112935638e-10,7.3355797865547536e-09,9.7763941907897412e-23,0.0001294417830927129,9.0040374006308312e-18,0.00010743561225444823,2.4004598701415138e-13,5.3035424624960796e-11,9.5348256252995957e-18,8.4321662118707523e-20,3.1028465231497268e-07,2.5201484543797483e-12,0.004685362699680424,9.662555541800599e-08,2.3468837100197769e-05,1.4048626479707215e-09,6.7501461833907148e-13,6.5315360641642598e-09,4.7483169129641203e-06,7.3461064874036896e-10,1.3155736583465879e-07,3.9227266071584604e-12,2.1192173134677441e-13,1.7062461086012023e-15,1.8685489060968471e-18,2.4243271673143417e-07,4.0337241405927211e-13,2.0257925561003699e-11
1.4768627842650389e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44757625801611994,0.11383262811109916,0.022821234323473175,0.0,9.039814737737183e-09,8.6052609949591718e-06,5.5419574300496121e-10,7.4637098929449237e-09,1.0067439032318779e-22,0.00013019712404310635,9.2729560421120265e-18,0.00010795861748044712,2.4438162648179536e-13,5.4289411876832126e-11,9.7421778017791028e-18,8.6137092803509782e-20,3.1393156902676919e-07,2.5806073345868411e-12,0.0047023174628373961,9.6621573767657585e-08,2.3664128455709508e-05,1.4122907721153508e-09,6.7927922083006607e-13,6.6563059870691604e-09,4.7989740052338816e-06,7.3889902603369628e-10,1.3350667133813894e-07,4.0172201158085724e-12,2.1431404534042738e-13,1.7337719735992556e-15,1.9054401550190603e-18,2.4503886120718307e-07,4.1045965442537826e-13,2.0433663152457609e-11
1.4854560567677122e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44755914328562868,0.11381495491837819,0.022821231094390569,0.0,9.1980746452605402e-09,8.7225684333567985e-06,5.6310592551561288e-10,7.593305797145554e-09,1.0365405561555729e-22,0.00013095242479836957,9.5482598675584952e-18,0.00010848060624631182,2.4876958947567901e-13,5.5565422985173243e-11,9.9527780755185603e-18,8.7981276175072244e-20,3.1759893192024452e-07,2.642152202689327e-12,0.0047191840256795127,9.6617611270605828e-08,2.3859276266697263e-05,1.4197186032507883e-09,6.8356069449453986e-13,6.7825712055698612e-09,4.8498954386401406e-06,7.4318717345342343e-10,1.3547515585217848e-07,4.1134179195077854e-12,2.1672095077434375e-13,1.7615885938748739e-15,1.9428040607800019e-18,2.4765641823886733e-07,4.176286509573431e-13,2.0609439858539068e-11
1.4940493292703857e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44754211616828549,0.113797369239875,0.022821227848434728,0.0,9.3581558747490051e-09,8.8409416369993009e-06,5.7211004100624875e-10,7.7243754168708473e-09,1.0670415345370973e-22,0.00013170768512422588,9.8300617097619243e-18,0.0001090015811198299,2.532101960799671e-13,5.6863709764039907e-11,1.0166657416019896e-17,8.985450741070431e-20,3.2128670859996594e-07,2.7047960916467292e-12,0.0047359628458487632,9.6613667846422187e-08,2.4054268485356648e-05,1.427146138298593e-09,6.8785921063177625e-13,6.9103361083374685e-09,4.9010811879883689e-06,7.4747508966101284e-10,1.3746292294493947e-07,4.2113405556819045e-12,2.1914246864358516e-13,1.7896974608437474e-15,1.9806426756348968e-18,2.5028535169162768e-07,4.2487984403229372e-13,2.0785246373103071e-11
1.5026426017730592e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44752517622064558,0.11377987062056465,0.022821224585634799,0.0,9.5200682424577337e-09,8.9603850345717315e-06,5.8120857176383904e-10,7.8569266623839073e-09,1.0982591235163542e-22,0.00013246290478625557,1.0118475712079407e-17,0.00010952154464764729,2.5770376638854799e-13,5.8184525279313975e-11,1.0383846888316429e-17,9.1757083119268051e-20,3.2499486633636067e-07,2.7685521136639255e-12,0.0047526543786086412,9.6609743414968082e-08,2.4249093210976702e-05,1.4345733741824597e-09,6.9217493935189552e-13,7.0396049665771241e-09,4.9525312282022442e-06,7.5176277331714525e-10,1.3947007550168401e-07,4.3110086871632134e-12,2.2157861995170056e-13,1.8181000657523257e-15,2.0189580213707915e-18,2.5292562552968495e-07,4.3221367321585092e-13,2.0961073500309928e-11
1.5112358742757327e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44750832300148236,0.1137624586077885,0.022821221306020066,0.0,9.6838215466164535e-09,9.0809029917097629e-06,5.9040200001790553e-10,7.990967436490333e-09,1.130205736782046e-22,0.00013321808354988806,1.0413617335589362e-17,0.00011004049935548543,2.6225062050290722e-13,5.9528123843800528e-11,1.0604377652346534e-17,9.3689301340865572e-20,3.2872337207028144e-07,2.833433460192515e-12,0.0047692590768565503,9.660583789638948e-08,2.4443738691607482e-05,1.4420003078281224e-09,6.9650804954013576e-13,7.1703819348674082e-09,5.0042455343221034e-06,7.5605022308167589e-10,1.414967156974674e-07,4.4124431021932241e-12,2.2402942571063125e-13,1.8467978996801476e-15,2.0577520894453149e-18,2.5557720381566682e-07,4.3963057725605994e-13,2.1136912155880977e-11
1.519829146778406e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44749155607177304,0.11374513275124191,0.022821218009619924,0.0,9.8494255672872478e-09,9.202499810111475e-06,5.9969080794102587e-10,8.1265056345317599e-09,1.1628939166563938e-22,0.00013397322118039465,1.0715603366236213e-17,0.00011055844774835896,2.6685107853000446e-13,6.08947610123044e-11,1.0828280962329063e-17,9.5651461546533595e-20,3.3247219241762787e-07,2.8994534019316566e-12,0.0047857773911361432,9.6601951211111806e-08,2.4638193325656668e-05,1.4494269361632622e-09,7.0085870882225227e-13,7.3026710520439239e-09,5.0562240815033082e-06,7.6033743761359267e-10,1.4354294497026516e-07,4.5156647144245913e-12,2.2649490694061297e-13,1.8757924535421184e-15,2.0970268411399855e-18,2.5824005070994377e-07,4.4713099407742605e-13,2.1312753368301009e-11
1.5284224192810796e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44747487499468536,0.11372789260296176,0.022821214696463889,0.0,1.0016890066224761e-08,9.3251797266839948e-06,6.0907547764933949e-10,8.2635491443794101e-09,1.1963363341689301e-22,0.00013472831744288125,1.1024551921963722e-17,0.00011107539231079441,2.7150546058015462e-13,6.2284693576687451e-11,1.1055588166140505e-17,9.7643864637945346e-20,3.3624129367401612e-07,2.9666252888283805e-12,0.0048022097696495802,9.6598083279834949e-08,2.483244566341493e-05,1.4568532561174159e-09,7.0522708353103843e-13,7.4364762421261405e-09,5.1084668450146056e-06,7.6462441557097539e-10,1.4560886399454691e-07,4.6206945629221812e-12,2.2897508467007254e-13,1.9050852180907697e-15,2.1367842077258782e-18,2.6091413046996932e-07,4.5471536077505479e-13,2.1488588279966695e-11
1.537015691783753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44745827933556392,0.11371073771731452,0.022821211366581603,0.0,1.0186224786738869e-08,9.4489469127249647e-06,6.1855649120304079e-10,8.4021058464276166e-09,1.2305457891196137e-22,0.00013548337210228086,1.1340582459836897e-17,0.00011159133550704979,2.7621408676491374e-13,6.3698179560907024e-11,1.1286330704693965e-17,9.9666812947119249e-20,3.4003064181950046e-07,3.0349625500773754e-12,0.0048185566582697563,9.6594234023528616e-08,2.5026484408509938e-05,1.46427926462188e-09,7.0961333867400481e-13,7.5718013152863766e-09,5.16097380023644e-06,7.6891115561095308e-10,1.4769457265530866e-07,4.7275538121633235e-12,2.3146997993552959e-13,1.9346776839184817e-15,2.177026090642918e-18,2.6359940744962867e-07,4.6238411360890149e-13,2.16644081482821e-11
1.5456089642864266e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44744176866191659,0.11369366765098393,0.022821208020002808,0.0,1.0357439453559773e-08,9.5738054731390688e-06,6.281343306068704e-10,8.542183613587312e-09,1.2655352101315824e-22,0.00013623838492334692,1.1663815783152413e-17,0.00011210627978133487,2.8097727719496881e-13,6.5135478216036746e-11,1.1520540111319865e-17,1.017206102361347e-19,3.4384020252333971e-07,3.1044786941202509e-12,0.0048348185005524192,9.6590403363427426e-08,2.5220298419288601e-05,1.4717049586096276e-09,7.1401763790221331e-13,7.7086499688597575e-09,5.21374492265921e-06,7.7319765638966547e-10,1.4980017002257551e-07,4.8362637520372243e-12,2.3397961378149104e-13,1.9645713414596669e-15,2.2177543616921757e-18,2.6629584609859375e-07,4.7013768799812412e-13,2.1840204346699626e-11
1.5542022367891e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44742534254340061,0.11367668196295898,0.022821204656757375,0.0,1.0530543772705675e-08,9.6997594456895848e-06,6.3780947781059752e-10,8.6837903112795369e-09,1.30131765469381e-22,0.00013699335567064644,1.1994374048537435e-17,0.00011262022755803207,2.8579535197803224e-13,6.6596850015270451e-11,1.1758248011148459e-17,1.038055616968547e-19,3.4766994114880938e-07,3.1751873086442741e-12,0.004850995737748269,9.6586591221026182e-08,2.5413876710127756e-05,1.4791303350152187e-09,7.1844014348028681e-13,7.8470257883941157e-09,5.2667801878815092e-06,7.7748391656222525e-10,1.51925754326386e-07,4.9468457978435382e-12,2.3650400726033745e-13,1.9947676809929269e-15,2.2589708632394754e-18,2.6900341096168534e-07,4.7797651851554848e-13,2.2015968365706792e-11
1.5627955092917736e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44740900055181071,0.11365978021452197,0.022821201276875282,0.0,1.0705547431352891e-08,9.8268128002851413e-06,6.475824147094966e-10,8.8269337974288867e-09,1.3379063091939512e-22,0.00013774828410855302,1.2332380773036765e-17,0.00011313318124191797,2.9066863121673913e-13,6.8082556648910021e-11,1.199948612049411e-17,1.0592197395065506e-19,3.5151982275805521e-07,3.2471020605805873e-12,0.0048670888088149589,9.6582797518075781e-08,2.5607208452672926e-05,1.4865553907747126e-09,7.2288101625761124e-13,7.9869322487385658e-09,5.3200795716083084e-06,7.8176993478267742e-10,1.5407142293226884e-07,5.0593214902901379e-12,2.3904318143222902e-13,2.0252681926431781e-15,2.3006774084326925e-18,2.7172206667824118e-07,4.85901038882242e-13,2.2191691813760748e-11
1.571388781794447e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44739274226106418,0.11364296196923647,0.022821197880386626,0.0,1.0882460097708546e-08,9.9549694383015817e-06,6.5745362314481686e-10,8.9716219224569754e-09,1.375314488941705e-22,0.0001385031700012407,1.2677960841188249e-17,0.00011364514321838533,2.9559743500655069e-13,6.9592861019338287e-11,1.2244286246241369e-17,1.0807015504816038e-19,3.5538981211698681e-07,3.320236696101899e-12,0.0048830981504290518,9.6579022176578399e-08,2.5800282977005428e-05,1.493980122825589e-09,7.273404156407291e-13,8.128372715169751e-09,5.3736430496491189e-06,7.8605570970396497e-10,1.5623727231722147e-07,5.1737124954900352e-12,2.4159715736498703e-13,2.0560743663837286e-15,2.3428757814309725e-18,2.7445177798149187e-07,4.9391168196219607e-13,2.2367366418166929e-11
1.5799820542971206e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44737656724718972,0.11362622679293545,0.022821194467321591,0.0,1.106129142088586e-08,1.0084233191938992e-05,6.674235849042464e-10,9.1178625292758643e-09,1.4135556381829695e-22,0.00013925801311267749,1.3031240512086313e-17,0.00011415611585366574,3.005820834336609e-13,7.1128027235977319e-11,1.2492680285232838e-17,1.1025041446898642e-19,3.5927987370020888e-07,3.3946050406196646e-12,0.0048990241969979077,9.6575265118783557e-08,2.5993089772737685e-05,1.5014045281066623e-09,7.3181849956694747e-13,8.2713504445544237e-09,5.4274705979161187e-06,7.9034123997789135e-10,1.5842339804620202e-07,5.2900406049574876e-12,2.4416595613397252e-13,2.0871876920383479e-15,2.3855677376425484e-18,2.7719250969794303e-07,5.0200887975712283e-13,2.2542984025903617e-11
1.588575326799794e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44736047508831345,0.11360957425370957,0.022821191037710478,0.0,1.1242051030781924e-08,1.0214607823613914e-05,6.7749278172236796e-10,9.2656634532814614e-09,1.4526433301050695e-22,0.00014001281320661897,1.3392347426433618e-17,0.00011466610149505236,3.0562289657290774e-13,7.2688320610233765e-11,1.2744700223658845e-17,1.1246306312148891e-19,3.6318997169598793e-07,3.4702209987807345e-12,0.0049148673806715089,9.6571526267183997e-08,2.6185618490036957e-05,1.5088286035579998e-09,7.3631542447915179e-13,8.4158685865473137e-09,5.4815621924222309e-06,7.9462652425508467e-10,1.60629894749142e-07,5.4083277356032718e-12,2.4674959882200318e-13,2.118609659283278e-15,2.4287550039793404e-18,2.7994422674676461e-07,5.1019306340136112e-13,2.2718536604396363e-11
