Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),HOCOX(206),C2H4X(210),C2H4X(65)
6.129395355503902e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230423389708407,0.11866695775822722,0.022821523956408796,0.0,2.6016132908180498e-19,1.4272307135629725e-12,1.0791861363804932e-18,5.5018521896990741e-19,1.2664016945733916e-39,5.4096786813436844e-08,1.0872038298812264e-36,5.4092039457310052e-08,1.9128504893874272e-25,5.7983393656134197e-24,4.7959089614741811e-31,5.1641677604184121e-32,1.0744030158457294e-15,1.703209620223947e-27,2.9538240232613677e-06,8.7473020902586925e-08,1.2550201227186395e-09,3.8768829229366525e-14,1.1511727449726799e-13,4.9824179587372485e-11,2.2401630467559346e-19,2.2833166403995057e-14,6.8130964204480973e-13,3.0028455048036443e-10,9.9719398554922645e-18,3.3563824402316341e-17,4.5368444264919944e-29,6.5573589282514413e-25,1.9119073880871779e-29,1.6043125665371964e-27,1.7565050384309743e-30,1.2268053222035601e-34,4.5574126110197774e-34
6.241938000050046e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523041780333889,0.11866690253320572,0.022821523153359401,0.0,2.7712880187362986e-19,1.4797453417604018e-12,1.1652076232923893e-18,5.8104999034275274e-19,1.4228025795215566e-39,5.5090064329739867e-08,1.212435223978203e-36,5.5085142207365781e-08,2.0569088475332599e-25,6.1227565910641986e-24,5.2839752085986132e-31,5.6850479450310622e-32,1.1332864143955909e-15,1.8642787324223027e-27,3.0080493089168665e-06,8.9079110977687702e-08,1.2808834590374419e-09,4.0140863273951421e-14,1.1875508110063577e-13,4.9833237689966864e-11,2.3380311623233675e-19,2.283731864883865e-14,6.8143487828834156e-13,3.0673003832411011e-10,1.0556852789876194e-17,3.5435833801338785e-17,5.0561430984925004e-29,7.1953495232056043e-25,2.0481015408699684e-29,1.735712445956513e-27,1.9263574519077085e-30,1.392466514803791e-34,4.994976500076233e-34
6.35448064459619e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230412217005894,0.11866684730855405,0.022821522350310215,0.0,2.9483878889033136e-19,1.5332060242699245e-12,1.2562226011805755e-18,6.1304802406020859e-19,1.5950059675914088e-39,5.6083341823865616e-08,1.3494566718108437e-36,5.6078241771296352e-08,2.2089419315502501e-25,6.4586977648136807e-24,5.811039406155317e-31,6.2470223956208835e-32,1.194233709708172e-15,2.0372662705614297e-27,3.0622742242575475e-06,9.0685200551640641e-08,1.3067519695611659e-09,4.1534546885272736e-14,1.2243025712641367e-13,4.9841659621643731e-11,2.4380111594860625e-19,2.2841179218681283e-14,6.8155129776519982e-13,3.1317666415372339e-10,1.1163487275045944e-17,3.7376050859307551e-17,5.6239027255805877e-29,7.8810125184006843e-25,2.1909875247995496e-29,1.8749098991904007e-27,2.1088483657679074e-30,1.5769053013471135e-34,5.4654123999568913e-34
6.467023289142334e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230406630709441,0.11866679208427215,0.022821521547261227,0.0,3.1330771820271714e-19,1.5876127494001118e-12,1.3524145495385059e-18,6.4619975234779999e-19,1.784264068083256e-39,5.7076619296483816e-08,1.4991390583732323e-36,5.7071338149121286e-08,2.3692375983561895e-25,6.806348681655291e-24,6.3793883555925731e-31,6.8524521704339584e-32,1.2572771342055168e-15,2.2228171502885199e-27,3.116498769285942e-06,9.2291289624084166e-08,1.33262542165196e-09,4.2949775986686273e-14,1.2614210488914348e-13,4.9849522598666491e-11,2.540096289943469e-19,2.2844783516043204e-14,6.816599714977357e-13,3.1962434967285484e-10,1.1792180842294225e-17,3.9385691159040174e-17,6.2436559511656558e-29,8.6168440105470747e-25,2.3407472541026564e-29,2.0221948839969455e-27,2.3046416972111446e-30,1.7818572758097515e-34,5.9705262804753921e-34
6.579565933688478e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230401044449525,0.1186667368603601,0.02282152074421244,0.0,3.3255199356629457e-19,1.6429655062059517e-12,1.4539697646313929e-18,6.8052560741410677e-19,1.9919017516788917e-39,5.8069896748254463e-08,1.6624005560883562e-36,5.806443134085986e-08,2.5380887271907964e-25,7.1658948103016036e-24,6.9913954436289432e-31,7.503784172713921e-32,1.3224487654451326e-15,2.4215987414620886e-27,3.1707229440045788e-06,9.389737819465617e-08,1.3585036109161052e-09,4.438644718245219e-14,1.2988993972901255e-13,4.9856894464931242e-11,2.6442796074214689e-19,2.2848162646352483e-14,6.8176184050979406e-13,3.260730260885435e-10,1.2443268167189785e-17,4.1465970191700913e-17,6.9191230480334498e-29,9.4054140373391346e-25,2.4975634371935817e-29,2.1778617135413866e-27,2.5144217312179543e-30,2.0091833618561008e-34,6.5121879661995397e-34
6.692108578234622e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230395458226197,0.11866668163681783,0.022821519941163864,0.0,3.5258799297027355e-19,1.6992642843982597e-12,1.5610773356899361e-18,7.1604602145055057e-19,2.2193192596563708e-39,5.9063174179827629e-08,1.840208298193738e-36,5.9057521346531027e-08,2.7157932154228227e-25,7.5375212943640715e-24,7.6495221476153738e-31,8.2035524528405956e-32,1.3897805271333355e-15,2.6343012253127023e-27,3.2249467484159885e-06,9.550346626299407e-08,1.3843863577751835e-09,4.584445775358556e-14,1.336730897686678e-13,4.9863834829749324e-11,2.7505539854640805e-19,2.2851343939601467e-14,6.8185773160821291e-13,3.3252263295752807e-10,1.3117081102704765e-17,4.361810335770949e-17,7.6542182676221233e-29,1.0249366903941086e-24,2.6616195439154382e-29,2.3422090136502317e-27,2.738893273250662e-30,2.2608764074805378e-34,7.0923321689438349e-34
6.804651222780766e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230389872039456,0.11866662641364537,0.02282151913811549,0.0,3.7343206730848347e-19,1.756509074264091e-12,1.6739291213771925e-18,7.5278142663121481e-19,2.4679949586570896e-39,6.0056451591843361e-08,2.0335800806576797e-36,6.005060816615358e-08,2.9026539743606131e-25,7.921412953466972e-24,8.3563195357332998e-31,8.9543794994735859e-32,1.4593041901324025e-15,2.8616379503158178e-27,3.2791701825227006e-06,9.7109553828734687e-08,1.4102735044539584e-09,4.7323705653709439e-14,1.3749089567456998e-13,4.9870396067354701e-11,2.858912133986673e-19,2.2854351408605524e-14,6.8194837124640161e-13,3.3897311717276735e-10,1.3813948711252023e-17,4.5843305967540075e-17,8.4530562829656495e-29,1.1151421485766458e-24,2.8330997737376856e-29,2.5155396804846071e-27,2.9787817965125037e-30,2.5390680007142518e-34,7.712959516535127e-34
6.91719386732691e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230384285889308,0.11866657119084267,0.02282151833506732,0.0,3.9510053916375814e-19,1.8146998665968275e-12,1.7927197265197575e-18,7.9075225511268762e-19,2.7394881408116817e-39,6.1049728984931618e-08,2.2435860925974702e-36,6.1043691799746133e-08,3.0989789250661428e-25,8.3177542845597563e-24,9.1144297620909856e-31,9.758977519825609e-32,1.5310513734615312e-15,3.1043457867825768e-27,3.3333932463272452e-06,9.8715640891514379e-08,1.4361649123341828e-09,4.8824089504912205e-14,1.4134271042280333e-13,4.987662419498522e-11,2.9693466146751165e-19,2.2857206151591195e-14,6.8203439770369299e-13,3.454244320730839e-10,1.4534197295701889e-17,4.8142793242423881e-17,9.3199587247488777e-29,1.2114371508261032e-24,3.0121890248882559e-29,2.6981608386286686e-27,3.2348335839015638e-30,2.8460355096243807e-34,8.3761375778682786e-34
7.0297365118730535e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230378699775781,0.11866651596840978,0.022821517532019355,0.0,4.1760970169789723e-19,1.8738366526347481e-12,1.9176464790949616e-18,8.2997893903392799e-19,3.0354418690322771e-39,6.2043006359712251e-08,2.4713506751702681e-36,6.2036772247327091e-08,3.3050809941725124e-25,8.726729463472761e-24,9.9265875567775099e-31,1.0620149709186769e-31,1.6050535452916274e-15,3.3631854801744076e-27,3.3876159398321517e-06,1.00321727450969e-07,1.4620604596295159e-09,5.0345508593611011e-14,1.4522789906925788e-13,4.9882559644410963e-11,3.0818498553097494e-19,2.2859926705930559e-14,6.8211637178675264e-13,3.5187653666084968e-10,1.5278150429445334e-17,5.0517780314967173e-17,1.0259460809918891e-28,1.3141085804378895e-24,3.1990728644008915e-29,2.8903837995891588e-27,3.5078158647935867e-30,3.1842093498108114e-34,9.0840018842688045e-34
7.1422791564191975e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523037311369888,0.11866646074634668,0.022821516728971605,0.0,4.4097581763986422e-19,1.9339194240070456e-12,2.0489094074663561e-18,8.7048191051615278e-19,3.3575858672811405e-39,6.3036283716794965e-08,2.7180541089076722e-36,6.3029849508914703e-08,3.5212781097049203e-25,9.1485223467472728e-24,1.0795621710931212e-30,1.1540791509817113e-31,1.6813420239339188e-15,3.6389420031472506e-27,3.4418382630399501e-06,1.0192781350673386e-07,1.4879600393424335e-09,5.1887862866422852e-14,1.4914583852410192e-13,4.9888237939889844e-11,3.1964141630875406e-19,2.2862529358972899e-14,6.8219478623308947e-13,3.5832939491455368e-10,1.6046128985566973e-17,5.2969482229694964e-17,1.1276318062301078e-28,1.4234508550419774e-24,3.3939374990601726e-29,3.0925240206967855e-27,3.7985169467310552e-30,3.55618048258769e-34,9.8387569471792844e-34
7.254821800965341e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230367527658616,0.11866640552465337,0.022821515925924053,0.0,4.6521511836539838e-19,1.9949481726863995e-12,2.1867112178602841e-18,9.1228160166274079e-19,3.7077394556286348e-39,6.4029561056779339e-08,2.9849344294654697e-36,6.4022923584527129e-08,3.7478931969051074e-25,9.5833164737625862e-24,1.1724456556876476e-30,1.2523891859320999e-31,1.7599479788224089e-15,3.9324249063311641e-27,3.4960602159531713e-06,1.0353389905844377e-07,1.5138635574690338e-09,5.3451052926044847e-14,1.5309591733046516e-13,4.9893690293864378e-11,3.313031737010695e-19,2.2865028421163933e-14,6.8227007397362337e-13,3.6478297518477697e-10,1.6838451165187236e-17,5.5499113943529491e-17,1.2375513124672854e-28,1.539765948087509e-24,3.5969697472281304e-29,3.3049010643989508e-27,4.1077463421067476e-30,3.9647081470194696e-34,1.0642677272186238e-33
7.47990709005763e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230356355688023,0.11866629508237608,0.022821514319829588,0.0,5.1637803816803039e-19,2.1198435713419392e-12,2.4827555660032552e-18,9.9985287127288593e-19,4.4998186978542829e-39,6.6016115687800925e-08,3.5844778139869657e-36,6.6009062177898471e-08,4.2336939483382235e-25,1.0492641044875972e-23,1.3773712194047634e-30,1.4689898823679628e-31,1.924236256524251e-15,4.5759330384385036e-27,3.6045030109059984e-06,1.0674606864823556e-07,1.5656820891170179e-09,5.6639546072306099e-14,1.6109010404620168e-13,4.9904023387677561e-11,3.5523950046118186e-19,2.2869764468888584e-14,6.8241274252520197e-13,3.7769219407706865e-10,1.8497386002797691e-17,6.0797026160544495e-17,1.484202458104325e-28,1.79456037216112e-24,4.0282872545328148e-29,3.761664154511591e-27,4.7851348693550487e-30,4.9033600771617824e-34,1.2407467751101664e-33
7.682483850240689e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230346301039842,0.11866619568559117,0.022821512874345286,0.0,5.6557312135098707e-19,2.2354845976574664e-12,2.7736460492887488e-18,1.0833067696674052e-18,5.3286750222812052e-39,6.7804014803053171e-08,4.2067401375682486e-36,6.7796576016077511e-08,4.7098858413207607e-25,1.13573322756527e-23,1.5853905740768221e-30,1.6884856155105071e-31,2.0803311531925317e-15,5.2243515396852348e-27,3.7021002599814663e-06,1.0963701955150659e-07,1.6123315082196613e-09,5.957946442894446e-14,1.6838888512607698e-13,4.9912792463966854e-11,3.7747640305474464e-19,2.2873783589981408e-14,6.8253380770720355e-13,3.8931271497518067e-10,2.0076820995613337e-17,6.5843853736857932e-17,1.7398362323411381e-28,2.050907135253039e-24,4.4462919861160667e-29,4.2110493518935826e-27,5.4667107741055051e-30,5.9045834788181458e-34,1.4188210952159667e-33
7.877480461395438e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230336622735245,0.11866610000923151,0.022821511482949711,0.0,6.1583560468406323e-19,2.349693468296699e-12,3.0767396901527683e-18,1.167905176937619e-18,6.242969089276888e-39,6.9525013101843314e-08,4.8882246829958787e-36,6.9517193748191731e-08,5.2050775190478285e-25,1.2232127391096624e-23,1.8086265570175539e-30,1.9236652785802509e-31,2.2381270890658061e-15,5.9156795385978192e-27,3.7960444184673645e-06,1.1241979342477301e-07,1.6572464652199086e-09,6.2471715480037535e-14,1.7550445172224863e-13,4.9920859759827036e-11,3.9949785222166577e-19,2.2877481006402154e-14,6.8264518211300996e-13,4.0050029905669492e-10,2.1676198072955357e-17,7.0958093761979934e-17,2.019429048898071e-28,2.323741646987574e-24,4.8764068960783468e-29,4.679792156463084e-27,6.1922420868946086e-30,7.0285717509370006e-34,1.6089136799898222e-33
8.072477072550187e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230326944540744,0.11866600433398192,0.022821510091554774,0.0,6.6903527676416637e-19,2.4667420835825849e-12,3.4036332646864901e-18,1.2567971204005255e-18,7.2843424583995377e-39,7.1246011360320671e-08,5.6592589856495508e-36,7.1237801916154805e-08,5.7382483543363655e-25,1.3149529568577034e-23,2.0562920046437247e-30,2.1841785603927675e-31,2.4034806488731935e-15,6.6780017787264152e-27,3.8899874653549853e-06,1.1520256577763578e-07,1.7021720824038306e-09,6.5424615480767829e-14,1.8270533098629101e-13,4.9928635108766699e-11,4.2211982495524019e-19,2.2881044569470288e-14,6.827525287303155e-13,4.1168965892041462e-10,2.335470362676227e-17,7.6330104596960393e-17,2.3353511489971304e-28,2.6239965915217011e-24,5.3347451673202551e-29,5.1858303901029167e-27,6.9908737623332192e-30,8.3307090776683571e-34,1.8187686195719681e-33
8.267473683704936e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230317266456338,0.11866590865984238,0.022821508700160482,0.0,7.2525515411530088e-19,2.5866304100305865e-12,3.7554871676747188e-18,1.3500888772022817e-18,8.4665071965873817e-39,7.2967009581200511e-08,6.529007416765763e-36,7.2958400520057986e-08,6.3112825996578454e-25,1.4110481050673285e-23,2.3303275155204418e-30,2.4719866572329578e-31,2.5765480211551456e-15,7.5166027907787542e-27,3.9839294006574873e-06,1.1798533660817514e-07,1.747108183523699e-09,6.8437673619954974e-14,1.8998878208846828e-13,4.9936177088479097e-11,4.4533799948377257e-19,2.2884501136196785e-14,6.8285666006544486e-13,4.228807351664212e-10,2.5113887794907036e-17,8.196620231825193e-17,2.6912583744675713e-28,2.953555897414923e-24,5.8222989972815427e-29,5.7309876657294895e-27,7.8677081527260327e-30,9.8338344703092645e-34,2.0498750310447951e-33
8.462470294859685e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230307588482055,0.11866581298681288,0.02282150730876684,0.0,7.8457792421669047e-19,2.7093584150946624e-12,4.1334841415045901e-18,1.447886724324904e-18,9.8042469688978826e-39,7.4688007767114144e-08,7.5073186992992831e-36,7.4678989559992238e-08,6.9261091971598539e-25,1.51159215338374e-23,2.6327719480216284e-30,2.7891450143065408e-31,2.7574841321229683e-15,8.4370173659514828e-27,4.0778702243880308e-06,1.2076810591446712e-07,1.7920546277904322e-09,7.1510404661191763e-14,1.9735215225296134e-13,4.9943532509056314e-11,4.6914802876306753e-19,2.2887872168320673e-14,6.8295822540351382e-13,4.3407348032690263e-10,2.6955278721941975e-17,8.7872702234765765e-17,3.0910719979290284e-28,3.3143725740983447e-24,6.3400641005219107e-29,6.3171213563993322e-27,8.8280473049279079e-30,1.1563055235938105e-33,2.3037934249908377e-33
8.657466906014434e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230297910617911,0.11866571731489343,0.022821505917373842,0.0,8.470859412307898e-19,2.8349260669737785e-12,4.538828958955788e-18,1.550296938586159e-18,1.1313470091088227e-38,7.6409005920610952e-08,8.6047589252864931e-36,7.6399569036048181e-08,7.5847017140369662e-25,1.6166788251685519e-23,2.9657646546176693e-30,3.1378051113433999e-31,2.9464426600033753e-15,9.4450358301422651e-27,4.171809936559772e-06,1.2355087369458338e-07,1.8370113025500891e-09,7.4642328881081454e-14,2.0479287392521687e-13,4.9950738843150283e-11,4.9354554940451436e-19,2.2891174846501934e-14,6.8305774451572391e-13,4.4526785640202023e-10,2.8880382907653647e-17,9.4055918889887054e-17,3.5389908180025949e-28,3.708468756462693e-24,6.8890394010235326e-29,6.9461220201332741e-27,9.8773941997946885e-30,1.3545909328886505e-33,2.5821572300906001e-33
8.852463517169183e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230288232863913,0.11866562164408399,0.022821504525981504,0.0,9.1286122289083333e-19,2.9633333344655553e-12,4.9727481112908797e-18,1.6574257966395638e-18,1.3011263795649629e-38,7.8130004044160433e-08,9.832645369880237e-36,7.8120138948316249e-08,8.289078277999914e-25,1.7264016065633579e-23,3.3315477035337633e-30,3.5202162215024717e-31,3.1435760492159405e-15,1.0546709284102066e-26,4.2657485371858719e-06,1.2633363994659154e-07,1.8819781177445399e-09,7.7832972008019222e-14,2.123084620357704e-13,4.9957826064091602e-11,5.1852618939028127e-19,2.2894422913072059e-14,6.8315563315480075e-13,4.5646383299609418e-10,3.0890685544103825e-17,1.0052216606302061e-16,4.0395034967801198e-28,4.1379357073150805e-24,7.4702267452377165e-29,7.6199128360126389e-27,1.1021453892225584e-29,1.5812535320626084e-33,2.8866743078643764e-33
9.047460128323932e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230278555220055,0.11866552597438458,0.022821503134589825,0.0,9.8198544830904351e-19,3.0945801868503268e-12,5.4364895012262497e-18,1.7693795749744544e-18,1.4915949655109781e-38,7.9851002140154319e-08,1.1203081070135188e-35,7.9840699296886689e-08,9.0413015128391642e-25,1.8408537560041967e-23,3.7324680884983258e-30,3.9387271451313449e-31,3.3490355243915257e-15,1.1748354811156263e-26,4.3596860262794886e-06,1.2911640466855481e-07,1.9269550015232297e-09,8.1081865161542197e-14,2.1989651135290919e-13,4.9964818102045696e-11,5.4408557481706066e-19,2.2897627339660156e-14,6.8325222325244839e-13,4.6766138584109046e-10,3.2987650843594964e-17,1.0727775677083302e-16,4.5974011271787023e-28,4.6049337821874418e-24,8.0846306343127199e-29,8.3404490496205201e-27,1.2266134550506058e-29,1.8395849880170852e-33,3.2191284580294117e-33
9.242456739478681e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230268877686347,0.11866543030579514,0.022821501743198809,0.0,1.0545399565220402e-18,3.2286665937945034e-12,5.9313221404683925e-18,1.8862645499160945e-18,1.7047140119442793e-38,8.1572000210908898e-08,1.2728990144701464e-35,8.1561250081849566e-08,9.8434784740800569e-25,1.9601283141273775e-23,4.1709799271325979e-30,4.3957879196011515e-31,3.5629711042380513e-15,1.3056560653751027e-26,4.4536224038537779e-06,1.3189916785853248e-07,1.9719418965853719e-09,8.438854479225551e-14,2.2755469391799027e-13,4.9971734057789612e-11,5.7021933585381415e-19,2.2900796883691775e-14,6.8334777975490602e-13,4.7886049556587692e-10,3.5172722359021315e-17,1.1432900326830285e-16,5.217790020529653e-28,5.111692360157391e-24,8.7332579741003878e-29,9.1097174265643482e-27,1.3617548395769973e-29,2.1331732715994158e-33,3.581380914835805e-33
9.43745335063343e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230259200262796,0.11866533463831572,0.022821500351808459,0.0,1.1306057457051199e-18,3.3655925252712085e-12,6.4585358517652583e-18,2.0081869976258068e-18,1.9425796169795302e-38,8.3292998258666825e-08,1.4424153859150646e-35,8.3281791303294904e-08,1.0697760584730132e-24,2.0843181140738571e-23,4.6496466480105802e-30,4.8939515053523373e-31,3.7855316152538021e-15,1.4478191358798215e-26,4.5475576699218988e-06,1.3468192951457963e-07,2.0169387571762806e-09,8.7752552622338477e-14,2.3528075656167959e-13,4.9978589199428746e-11,5.9692311198187699e-19,2.290393854536887e-14,6.834425144477989e-13,4.9006114668557157e-10,3.744732329684282e-17,1.21682217049598e-16,5.9061047140574546e-28,5.6605097420411174e-24,9.4171178424421595e-29,9.9297357156409469e-27,1.5082012548468458e-29,2.4659219159375052e-33,3.9753718343733568e-33
