Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50),H2OX(23)
5.310182986437635e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756095551682,0.11866996388848382,0.022821567641573077,8.0100127764066297e-52,1.3022958967496853e-32,2.1158555817351518e-22,8.1446209800640685e-37,6.9746643437952422e-33,1.8390965091796137e-69,5.399700735639626e-16,6.2713614127347685e-69,5.3996957803944247e-16,4.9447988734710699e-47,9.114071081834388e-43,3.0849693245132837e-56,1.8576734869633244e-57,2.6558143085264548e-33,6.2359535741522462e-54,2.1414412886144586e-09,1.0296241859401409e-10,3.962228636762206e-14,3.9823867492109601e-14,2.6851786316350552e-18,5.3086272193744693e-17,9.2382232011212744e-18,1.0111037898395394e-21,4.2828971615488468e-31,3.8348620073061147e-30,5.7728186116366336e-48,5.1720384855472533e-48,2.7202954812670281e-46,1.3287065171968071e-29
7.080243983870622e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756020735579,0.11866996317465682,0.022821567624412675,4.6483362092662484e-51,3.0813169389113425e-32,3.7864042686269117e-22,3.824387303357583e-36,1.6304465780865129e-32,1.3301671678640773e-68,7.1996030462888188e-16,3.0016524063332097e-68,7.1995942697671461e-16,1.4936895745350949e-46,2.1539786536346781e-42,1.7644226371831746e-55,1.0617717484781915e-56,4.7749211493029971e-33,2.385290622072463e-53,2.8552548768421345e-09,1.3728322447605394e-10,5.2801260499902531e-14,5.3164044629418663e-14,3.5977524159730881e-18,9.0584985845259813e-17,2.0958727181702505e-17,1.3585103308231965e-21,1.6196772071764246e-30,9.0240884555668825e-30,3.3019926645705157e-47,2.4696407342086361e-47,1.5546941397338473e-45,2.3881555480025489e-29
8.850304981303609e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755945919487,0.11866996246082991,0.022821567607252274,1.8351486568220088e-50,5.987210788945056e-32,5.9417858203904622e-22,1.2509809630219873e-35,3.1414464414094101e-32,6.2441037028596065e-68,8.9995063926188242e-16,1.0127514024695662e-67,8.9994927058270936e-16,3.495185945572804e-46,4.1777948179728738e-42,6.6955315635129972e-55,4.0263294718296299e-56,7.5152239759354498e-33,6.6679285293241098e-53,3.5690683768647172e-09,1.7160403018018813e-10,6.5965952343498732e-14,6.6539347004913907e-14,4.50934008873671e-18,1.3582184996624732e-16,3.9227990101006542e-17,1.7059190349120661e-21,4.5086508290894846e-30,1.7475423922528048e-29,1.2925544975418435e-46,8.5384984497030477e-47,5.8951353671947885e-45,3.7575647131909107e-29
1.0620365978736595e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567558711034,0.11866996174700307,0.022821567590091872,5.8173313614576129e-50,1.0302278427540211e-31,8.5815488603483623e-22,3.3226750072137048e-35,5.3712556383441302e-32,2.3215329856749378e-67,1.0799410773635848e-15,2.7908070875272743e-67,1.0799391088582143e-15,7.015032470853369e-46,7.1760685094826401e-42,2.0158812744606467e-54,1.211297338196896e-55,1.0876803251933822e-32,1.5512360053430929e-52,4.2828817886709854e-09,2.059248357063942e-10,7.9116375354237659e-14,7.9950864180793173e-14,5.4199404006425147e-18,1.8766693965820551e-16,6.5162482851993598e-17,2.0533294831027145e-21,1.0459656432359124e-29,3.0000334481632907e-29,4.0715096815243993e-46,2.4235110370598623e-46,1.7734011705327566e-44,5.4366911269843551e-29
1.4160487973602569e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755721471243,0.1186699603193497,0.022821567555771066,3.9293030901580969e-49,2.4202777301051254e-31,1.5312358875379304e-21,1.5937971325901129e-34,1.2505442823374452e-31,2.237228620538877e-66,1.4399222635647699e-15,1.454847257174579e-66,1.4399187694229969e-15,2.1099381929198778e-45,1.6808786035827979e-41,1.2072139249866156e-53,7.2393421361457969e-55,1.9463841993878781e-32,5.9474384773738336e-52,5.71050834762815e-09,2.7456644622500858e-10,1.0537447026702481e-13,1.0688574031631598e-13,7.2381805283168186e-18,3.0781824299518264e-16,1.4333531981140871e-16,2.7481525176114015e-21,3.9732858157471832e-29,7.0267858391886764e-29,2.7207866349520935e-45,1.3191008852083638e-45,1.0597299002457721e-43,9.7230750674003906e-29
1.7700609968468542e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755571839109,0.11866995889169669,0.022821567521450259,1.5913227808525799e-48,4.7037271177387555e-31,2.3974818191583811e-21,5.2520972783242506e-34,2.415135084073713e-31,1.1384001722347759e-65,1.7999038623510347e-15,5.0469549065151744e-66,1.7998984086824968e-15,4.9718060749280372e-45,3.2592351022563813e-41,4.6298231942791806e-53,2.7721075139246388e-54,3.0536153762069324e-32,1.6801942724171274e-51,7.1381345536986958e-09,3.4320805603186704e-10,1.3157566479863132e-13,1.3397493478549959e-13,9.0524817602874713e-18,4.4441845328660813e-16,2.6197811281485422e-16,3.442978684440776e-21,1.1044850616814762e-28,1.3630500309232948e-28,1.0941509866456516e-44,4.5548059424054283e-45,4.0575172177224918e-43,1.5245104167178544e-28
2.186666472353689e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755395750382,0.11866995721161927,0.022821567481061157,6.6972268286332654e-48,8.8592336366182062e-31,3.6637177444012679e-21,1.7327840702262721e-33,4.5233081974706275e-31,7.2102741666554978e-65,2.2235347202104555e-15,1.7667861751617434e-65,2.2235264061071346e-15,1.1390577612137028e-44,6.1254737531402581e-41,1.880867770947324e-52,1.1232792789904873e-53,4.6749471735438019e-32,4.6916298296844445e-51,8.8181804257784282e-09,4.2398626144929135e-10,1.6233681451097083e-13,1.6605725373803452e-13,1.1182535025310675e-17,6.1991896742400736e-16,4.5958013305331171e-16,4.2606592955472111e-21,2.9612361411509362e-28,2.563322263072267e-28,4.55978375463579e-44,1.543728881177761e-44,1.6438181125641898e-42,2.3322933575799475e-28
2.6032719478605237e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755219661683,0.1186699555315423,0.022821567440672055,2.1268569277355103e-47,1.4957191049884252e-30,5.1961855518369634e-21,4.6088741031011607e-33,7.6033230609121088e-31,3.0385808961513257e-64,2.6471661466464315e-15,4.9359457717201153e-65,2.6471543740670387e-15,2.2671150133103945e-44,1.0324180568926956e-40,5.904053806093327e-52,3.5182874189063731e-53,6.6404667341848303e-32,1.1007288942883e-50,1.0498225809147201e-08,5.047644658810079e-10,1.9301954452659013e-13,1.9836418452169354e-13,1.3307158799426386e-17,8.0615823812093667e-16,7.2488866620915512e-16,5.0783440557094256e-21,6.642802945629182e-28,4.3230097643491156e-28,1.4374402100068495e-43,4.1239855943382523e-44,5.1477865640639979e-42,3.310494568545419e-28
3.019877423367359e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755043573,0.11866995385146586,0.022821567400282954,5.6146534637435242e-47,2.3367186170984815e-30,6.9942131912507282e-21,1.0528976427810778e-32,1.1835658786580756e-30,1.014674324738294e-63,3.0707981401848676e-15,1.1803794529180211e-64,3.0707823125844047e-15,4.0787408108397534e-44,1.6106685336910944e-40,1.5503492346295829e-51,9.2201578158646169e-53,8.9501748012235924e-32,2.2783140369120669e-50,1.2178270703806621e-08,5.8554266932701984e-10,2.2362405487257912e-13,2.3089874850448652e-13,1.5426366391959285e-17,9.995147950058047e-16,1.0613251436639027e-15,5.896032516104171e-21,1.3134041120009054e-27,6.7482070641365957e-28,3.7730747373159875e-43,9.4720830186551537e-44,1.3488201752186338e-41,4.4587436825787622e-28
3.436482898874194e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754867484351,0.1186699521713899,0.022821567359893852,1.3027147737210257e-46,3.4457467191326003e-30,9.0571315828951569e-21,2.1539368633619338e-32,1.739910745591338e-30,2.9070029510555099e-63,3.4944306993581699e-15,2.5248830629072554e-64,3.4944102216816324e-15,6.8059624845860327e-44,2.3722977225596914e-40,3.5842260133735637e-51,2.127442826485123e-52,1.1604072480946796e-31,4.2985523781084376e-50,1.3858315109757785e-08,6.6632087178732914e-10,2.5415054469240524e-13,2.6366271328025504e-13,1.7540171425136924e-17,1.1976235921962912e-15,1.4710554556336875e-15,6.7137245084971868e-21,2.366876477880713e-27,9.9445855663031881e-28,8.712405304433942e-43,1.9483901014261393e-43,3.1117227993726342e-41,5.7766718573766077e-28
3.853088374381029e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754691395729,0.11866995049131442,0.02282156731950475,2.7411238080385144e-46,4.8595863145119516e-30,1.1384273002738608e-20,4.0506016875125222e-32,2.4471251338605632e-30,7.4240692245393056e-63,3.9180638227017032e-15,4.959969560006629e-64,3.9180381013812525e-15,1.071484463416322e-43,3.3422342295799384e-40,7.5239408560215305e-51,4.4572737427007899e-52,1.4602161326475454e-31,7.5515980076514201e-50,1.5538359027001179e-08,7.4709907326193663e-10,2.8459921272689186e-13,2.9665707999234978e-13,1.9648587691242805e-17,1.3988872419547897e-15,1.9554782366882139e-15,7.531420102372369e-21,3.9731740981916451e-27,1.4017658573354551e-27,1.8253893431396095e-42,3.6773605904558619e-43,6.5183771996442771e-41,7.2639108949214416e-28
4.269693849887864e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754515307125,0.11866994881123942,0.022821567279115648,5.3205429945163748e-46,6.6149798910268573e-30,1.3974970829014653e-20,7.1138781162898571e-32,3.322860598944143e-30,1.7196493221575687e-62,4.3416975087532377e-15,9.084276955285649e-64,4.3416659517058637e-15,1.6100875698846362e-43,4.5453428770220015e-40,1.4573781119496694e-50,8.6176250355082085e-52,1.7944443093040589e-31,1.2519969230090763e-49,1.721840245553703e-08,8.2787727375084292e-10,3.1497025738928631e-13,3.2988241314500936e-13,2.1751628934496239e-17,1.6021459785082482e-15,2.5155548270663197e-15,8.3491193447943125e-21,6.3027366098888509e-27,1.907279059147866e-27,3.5298937908427457e-42,6.4898135883983867e-43,1.2600483014051662e-40,8.9200931038711091e-28
4.686299325394699e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754339218553,0.11866994713116494,0.022821567238726546,9.7036786406424385e-46,8.7485993976540239e-30,1.6828560081206243e-20,1.1839297795245841e-31,4.3846222422367053e-30,3.6956567608227406e-62,4.7653317560541408e-15,1.5750061634991273e-63,4.7652937726781117e-15,2.3297368299330695e-43,6.0063936242328392e-40,2.6557184018547671e-50,1.5674014130540057e-51,2.1630919648460466e-31,1.9818356157559204e-49,1.8898445395365421e-08,9.0865547325404739e-10,3.4526387660460912e-13,3.6333886784388856e-13,2.3849308854402739e-17,1.8066508994101298e-15,3.1518361919546631e-15,9.1668222670138223e-21,9.5547112209665926e-27,2.5215101279160325e-27,6.4147130528442623e-42,1.0809899780635674e-42,2.291437209250038e-40,1.0744851556910294e-27
5.5195102764083686e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753987041482,0.1186699437710174,0.02282156715794835,2.798121460498256e-45,1.429680240906663e-29,2.3321761344401158e-20,2.8929088364893214e-31,7.1355733575702846e-30,1.461047785579158e-61,5.6126019285879581e-15,4.1693546818488668e-63,5.612549326656048e-15,4.461493367433301e-43,9.8009285022083377e-40,7.6735588729898191e-50,4.5109326101061457e-51,3.0036464526420722e-31,4.4542180312581501e-49,2.2258529808900371e-08,1.0702118693033529e-09,4.0561962789280689e-13,4.3094488220514043e-13,2.8028639384197207e-17,2.2172912864244059e-15,4.6543320054824355e-15,1.0802239308123521e-20,1.9744271749738805e-26,4.1180403777115822e-27,1.8363327075668412e-41,2.6361541338709483e-42,6.5923269398650746e-40,1.4898633479224313e-27
6.352721227422039e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753634864517,0.11866994041087182,0.02282156707717016,6.9949729451301671e-45,2.179582990681568e-29,3.0858594034950604e-20,6.2453086957273917e-31,1.0837017340755833e-29,4.8598410167701918e-61,6.4598743287154447e-15,9.7216947513944931e-63,6.4598047634959749e-15,7.8058119817682663e-43,1.4921909346069882e-39,1.9326827230094075e-49,1.1314118035401908e-50,3.9818811149316833e-31,8.9821365780337784e-49,2.5618612267606856e-08,1.2317682614098538e-09,4.6566803895366537e-13,4.9947252235206282e-13,3.2186688156076156e-17,2.6286918677785056e-15,6.463509753029558e-15,1.2437671519836777e-20,3.6686265984983654e-26,6.2748706926637371e-27,4.555547821911635e-41,5.6447932330267563e-42,1.6528137877018937e-39,1.9722338832455781e-27
7.185932178435709e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753282687657,0.1186699370507282,0.022821566996391963,1.542188486584957e-44,3.1536319451907788e-29,3.9433796323952141e-20,1.2176759949843686e-30,1.5624360727818871e-29,1.3497936678913775e-60,7.3071489448947965e-15,2.03103564056129e-62,7.307060083378229e-15,1.2740280941099451e-42,2.1564243574517569e-39,4.2965873593694446e-49,2.5056711435406201e-50,5.0977974688177711e-31,1.658904433302353e-48,2.8978692771485965e-08,1.3933246495735507e-09,5.2541067592016731e-13,5.6891868293369121e-13,3.6323563618542355e-17,3.0392594235388297e-15,8.5793964246319984e-15,1.4073119199063123e-20,6.2820465680854743e-26,9.0751849913653297e-27,9.9749056233352499e-41,1.0945192173964018e-41,3.659036963217866e-39,2.5213059779858562e-27
8.852354080463048e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752578334248,0.11866993033044683,0.022821566834835581,6.0252442389762668e-44,5.8895293495264595e-29,5.9678451900108574e-20,3.7954903142092032e-30,2.8983481704371326e-29,8.5146597516034503e-60,9.0017047796575715e-15,7.2603656808150662e-62,9.0015703729856894e-15,2.9242201623499939e-42,4.0182040545149155e-39,1.7241511617134329e-48,9.9661069189766957e-50,7.7426814538983942e-31,4.7414696333028218e-48,3.5698847914766911e-08,1.7164374140725381e-09,6.4398483569699367e-13,7.1055003569735641e-13,4.4534224493512709e-17,3.855800099794389e-15,1.3727183387410365e-14,1.7344062124146167e-20,1.5515333526288149e-25,1.6936029981395357e-26,3.8307907612904495e-40,3.3350781032268489e-41,1.4539961918105876e-38,3.8184007480293807e-27
1.0259137680672321e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675198372356,0.11866992465723077,0.022821566698450636,1.5216542509443898e-43,9.1567528780315364e-29,7.9955123199531134e-20,8.3109814651820985e-30,4.4823162338432204e-29,2.8235255244906991e-59,1.0432245678147042e-14,1.7456915850615335e-61,1.0432065662758882e-14,5.2482639555458301e-42,6.2365167004343971e-39,4.4186046868031302e-48,2.5389548266139543e-49,1.0404192745512171e-30,9.8698323056613499e-48,4.1371957402710973e-08,1.989207303320992e-09,7.431463226886096e-13,8.3293651689596724e-13,5.1400655957005485e-17,4.5385014352002678e-15,1.9017972148244202e-14,2.0105423743943164e-20,2.9112310013298892e-25,2.6317816654245129e-26,9.5713064535628468e-40,7.2563556108379804e-41,3.7017932369683008e-38,5.1184925326564561e-27
1.1665921280881595e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751389113171,0.11866991898402027,0.022821566562065698,3.390425627467114e-43,1.3446343681379764e-28,1.0312257151178909e-19,1.6355399455366507e-29,6.5484687613547772e-29,7.9819541527121706e-59,1.186279274192187e-14,3.7421668170700719e-61,1.1862560621504297e-14,8.7275365574029495e-42,9.143070709720363e-39,9.9795449299386035e-48,5.7008823359000197e-49,1.3458208191866731e-30,1.8666276959608959e-47,4.7045061318132107e-08,2.2619771813298871e-09,8.4145676677748169e-13,9.5788319476172204e-13,5.8208157002792644e-17,5.2151733971783756e-15,2.5166122117999265e-14,2.2866833313775929e-20,5.0127212595172394e-25,3.8628980657059581e-26,2.1103830747114963e-39,1.4173678899837883e-40,8.3064110310806386e-38,6.604892059291382e-27
1.3072704881090869e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750794503082,0.11866991331081536,0.022821566425680766,6.8590634949969824e-43,1.8894570023241376e-28,1.291562385687741e-19,2.9644328866442351e-29,9.156038798167944e-29,1.9951144769527632e-58,1.3293345917113471e-14,7.3383913900481246e-61,1.3293055250065638e-14,1.3683942452793729e-41,1.2827421852302081e-38,2.0392031231935174e-47,1.1584319420447706e-48,1.690473575337604e-30,3.2770016680975695e-47,5.2718159661035765e-08,2.5347470480992296e-09,9.3892347751345755e-13,1.0853678188710174e-12,6.4957233779596599e-17,5.8861369567794394e-15,3.2164002323437077e-14,2.5628292188246666e-20,8.0833064346518969e-25,5.425787754802425e-26,4.2300681448037644e-39,2.5637200514403464e-40,1.6868086773518204e-37,8.2762363867723142e-27
1.5886272081509416e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749605283848,0.11866990196442224,0.022821566152910915,2.3322115438723713e-42,3.3805286004766397e-28,1.8972541623941761e-19,8.233054106801381e-29,1.6221646282664333e-28,1.0364943035140621e-57,1.6154470389388012e-14,2.3703110885980229e-60,1.6154043519961977e-14,2.9562939985138481e-41,2.2879899638393319e-38,7.0831756174064544e-47,3.9748447558826079e-48,2.4975360299587423e-30,8.6496685959648403e-47,6.4064339629312402e-08,3.0802867479192769e-09,1.1313545143916504e-12,1.3478642602606728e-12,7.8282109852822802e-17,7.2111348702351476e-15,4.8679940191831092e-14,3.1151363211836128e-20,1.824202487638252e-24,9.7000054094923359e-26,1.4082664799476692e-38,7.0546832274922695e-40,5.7793865344714626e-37,1.216837567570304e-26
1.8699839281927963e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748416065846,0.1186698906180514,0.022821565880141087,6.3643327566919434e-42,5.4959318536618335e-28,2.614703588031697e-19,1.9129239918693597e-28,2.6121889845495468e-28,3.8751167947204647e-57,1.9015618673165316e-14,6.2411939407747088e-60,1.9015030479053988e-14,5.6176601729788217e-41,3.7087474117305347e-38,1.966583030094005e-46,1.0917514368452039e-47,3.4616133678589503e-30,1.9376697884624876e-46,7.5410497307584372e-08,3.625826402781177e-09,1.3204966690338978e-12,1.6202538416234914e-12,9.1379247460460053e-17,8.5137812003468644e-15,6.8508260475937821e-14,3.6674647381548529e-20,3.5792497951132037e-24,1.5758592352112533e-25,3.772711008849531e-38,1.6288489940609183e-39,1.5852702581229505e-36,1.6784206589106873e-26
2.151340648234651e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747226849099,0.11866987927170286,0.02282156560737128,1.4925620843729924e-41,8.3411731023080398e-28,3.4420200630077679e-19,3.9196207289485743e-28,3.927595509759759e-28,1.1789531431409833e-56,2.1876790353740828e-14,1.4246695575646413e-59,2.1876016133836556e-14,9.7353687470050257e-41,5.6126001766059895e-38,4.6780014262119294e-46,2.5713775154875191e-47,4.5827125965434721e-30,3.8612521734971426e-46,8.675663269589518e-08,4.1713660126849708e-09,1.5064062136322847e-12,1.9023676370715967e-12,1.0425254316724311e-16,9.7941790803114126e-15,9.1592584368051732e-14,4.2198155013793328e-20,6.3589880448732365e-24,2.3900637631107943e-25,8.7036824418293341e-38,3.3273067855665989e-39,3.7289903942077274e-36,2.2113180739740385e-26
2.432697368276506e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746037633634,0.11866986792537661,0.022821565334601501,3.1392911557656664e-41,1.2020186468554325e-27,4.3773460654435216e-19,7.3239730924592061e-28,5.6079476053388856e-28,3.122057353545939e-56,2.4737985023664938e-14,2.9319043161085602e-59,2.4737000490691101e-14,1.574529491798646e-40,8.0653389853717416e-38,9.9569962690068839e-46,5.4216197184489352e-47,5.8608410059339002e-30,7.0553314798321202e-46,9.8102745794288328e-08,4.7169055776307034e-09,1.6891384359333227e-12,2.1940394725414422e-12,1.1690582537007117e-16,1.1052633263846339e-14,1.1787731594638995e-13,4.7721896192324567e-20,1.0494440215299415e-23,3.4420051534520403e-25,1.8033852083612372e-37,6.212117271510777e-39,7.8525742480752174e-36,2.8144908875518313e-26
