Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57)
2.396576073508572e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33241933833577814,0.11397738443422957,0.022594740304866461,1.6665619543819261e-17,1.0214681217752884e-16,1.2558435569266082e-08,3.872498195469525e-09,7.767309862471403e-20,4.1467220687235395e-16,5.4859861680081555e-11,3.1632670139872808e-33,4.4641656382483686e-10,6.985515716521256e-23,2.4015684232695859e-24,1.6498132894425876e-21,5.962928865853637e-24,3.9950834720909892e-16,5.1063837587095401e-25,0.0046920758678354272,0.00045365046034574475,5.6910374052092852e-11,6.1720591543109028e-13,1.9965852220756956e-06,3.948268939445968e-15,1.2783513960922125e-10,5.0117287882854343e-07,4.4291036131657207e-10,1.4965957569427784e-10,2.5695428707192907e-20,2.2702317400854642e-17,3.1705915488372812e-15
2.4146230093288927e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33240238787646376,0.11396381712049583,0.02259306066014815,1.7244745087979521e-17,1.0598130269316179e-16,1.2949321866219746e-08,3.973986823715238e-09,7.9059574883666747e-20,4.211213987278136e-16,5.5331043255840351e-11,3.2890112766728325e-33,4.5412848518098121e-10,7.1526087458743187e-23,2.479433902464981e-24,1.7141203512067373e-21,6.1630444210731429e-24,4.0563282027402088e-16,5.2655732120629485e-25,0.004705636964507931,0.00045700963954039268,5.7238994868861528e-11,6.2924780169893337e-13,2.0206486564927488e-06,3.9713087514927004e-15,1.3095070870646533e-10,5.0727579473575639e-07,4.5165156000891541e-10,1.5455900245935778e-10,2.639791780747476e-20,2.3430578457778514e-17,3.2535296105129914e-15
2.4326699451492136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33238560798704531,0.11395041990508487,0.0225913813107026,1.7839643821755256e-17,1.099338246846738e-16,1.3349581225739684e-08,4.0773750743611998e-09,8.0462133321491372e-20,4.27625342798705e-16,5.5803737517208142e-11,3.4188560576324004e-33,4.6192252210614572e-10,7.3225657767781899e-23,2.5592700417012001e-24,1.7804650432520688e-21,6.3683609251078852e-24,4.1180769224885721e-16,5.4285577748703948e-25,0.0047190279273841666,0.00046036822617967721,5.7567568421558072e-11,6.4143738343702883e-13,2.0448348500416133e-06,3.9943537835860994e-15,1.3412066920904916e-10,5.1341211860252963e-07,4.6050283593576366e-10,1.5958231040129122e-10,2.7114425452881637e-20,2.417693454725955e-17,3.3380164550012006e-15
2.4507168809695344e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33236899653784518,0.11393719066147026,0.022589702254761399,1.8450629231402103e-17,1.1400720822371935e-16,1.3759371889663174e-08,4.1826844107440691e-09,8.1880865286132594e-20,4.3418420884536906e-16,5.6277960687722437e-11,3.5529084724096906e-33,4.6979898176568451e-10,7.4954203782992806e-23,2.6411129080596581e-24,1.8488973369359958e-21,6.5789748760786622e-24,4.1803310938660557e-16,5.5954023216144624e-25,0.004732250882996036,0.00046372622377832061,5.7896095305219561e-11,6.5377536972465314e-13,2.0691434588136981e-06,4.0174042604075754e-15,1.3734559068271359e-10,5.1958182224203881e-07,4.6946481034150263e-10,1.6473171634722265e-10,2.7845123840114704e-20,2.4941701006942551e-17,3.4240695322657889e-15
2.4687638167898553e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33235255142582909,0.11392412728972236,0.022588023490578309,1.9078018766057864e-17,1.1820433172048331e-16,1.4178853603924587e-08,4.2899363760171317e-09,8.331586214910632e-20,4.4079816849130433e-16,5.6753729036736653e-11,3.6912778654549132e-33,4.7775816906201692e-10,7.6712064539217049e-23,2.7249989813886738e-24,1.9194680740245495e-21,6.7949838540934281e-24,4.2430921984581248e-16,5.7661724865080991e-25,0.0047453079312786296,0.00046708363580664982,5.8224576343132947e-11,6.6626248847003138e-13,2.093574136215774e-06,4.0404604176789047e-15,1.4062604526523336e-10,5.2578487747827429e-07,4.7853810356527872e-10,1.7000945991355406e-10,2.8590192616685128e-20,2.5725203116494525e-17,3.5117063567769552e-15
2.486810752610176e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33233627057427312,0.11391122771617514,0.022586345016428963,1.9722133871720182e-17,1.2252812206365861e-16,1.4608187618514717e-08,4.3991525926246071e-09,8.4767215324949255e-20,4.4746739522793951e-16,5.7231058879033084e-11,3.8340758493996624e-33,4.8580038662914646e-10,7.849958245972633e-23,2.8109651523977302e-24,1.9922289762100864e-21,7.0164865253137366e-24,4.306361736930812e-16,5.9409346710754512e-25,0.0047582011459032939,0.00047044046569116139,5.8553012267347373e-11,6.7889943042098705e-13,2.1181265329619272e-06,4.0635225288964583e-15,1.4396260833292155e-10,5.3202125614409838e-07,4.8772333505000443e-10,1.7541780352502315e-10,2.9349819154321881e-20,2.6527769625953819e-17,3.6009445075630277e-15
2.504857688430497e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33232015193243436,0.11389848989309735,0.02258466683061057,2.0383300004537748e-17,1.2698155433093449e-16,1.5047536687297301e-08,4.510354761781967e-09,8.6235016227613039e-20,4.5419206441935845e-16,5.770996657441617e-11,3.9814163450083715e-33,4.9392593482716253e-10,8.0317103400839755e-23,2.8990487116150034e-24,2.0672326529154171e-21,7.2435826459931195e-24,4.3701412290538899e-16,6.1197560518327447e-25,0.0047709325746065042,0.0004737967168150804,5.8881403548820646e-11,6.9168688341528608e-13,2.142800297070879e-06,4.0865908223513394e-15,1.4735585369398432e-10,5.3829093008449071e-07,4.9702112351858441e-10,1.8095903243155336e-10,3.0124176719614094e-20,2.7349723519846352e-17,3.6918016275177279e-15
2.522904624250818e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33230419347522522,0.11388591179836784,0.022582988931441703,2.1061846644881016e-17,1.3156765333964995e-16,1.5497065067671428e-08,4.623564662961193e-09,8.7719356287016092e-20,4.6097235330697586e-16,5.819046852731385e-11,4.1334156218176844e-33,5.0213511173672403e-10,8.2164976696906641e-23,2.9892873675612591e-24,2.1445326101684435e-21,7.4763730664917132e-24,4.4344322137293966e-16,6.3027045880700792e-25,0.0047835042395146304,0.00047715239251891055,5.920975097252601e-11,7.0462557371082303e-13,2.1675950738530706e-06,4.1096655237939946e-15,1.5080635724784699e-10,5.4459387115094714e-07,5.0643208682160894e-10,1.866354547228633e-10,3.0913445212869169e-20,2.8191399554849498e-17,3.7842954226693448e-15
2.5409515600711387e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33228839320289255,0.1138734914351547,0.022581311317261942,2.1758107338152798e-17,1.3628949397837024e-16,1.5956938520068368e-08,4.738804153370047e-09,8.9220326992387846e-20,4.6780844101416608e-16,5.867258118639021e-11,4.2901923394756498e-33,5.104282131535244e-10,8.4043555205662104e-23,3.0817192488047153e-24,2.2241832607536476e-21,7.7149597352676125e-24,4.4992362490156747e-16,6.4898490297349205e-25,0.0047959181374646088,0.0004805074961009796,5.9538055322232877e-11,7.1771618031857556e-13,2.1925105059019512e-06,4.1327469301597022e-15,1.5431469972938236e-10,5.5093005119769881e-07,5.1595684181133863e-10,1.9244940134082429e-10,3.1717820093361681e-20,2.9053139536986307e-17,3.8784436623610726e-15
2.5589984958914595e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3322727491407001,0.11386122683159873,0.022579633986431671,2.2472419708257636e-17,1.4115020021346611e-16,1.6427324307307444e-08,4.856095167436315e-09,9.0738019830674902e-20,4.747005085508432e-16,5.9156321044130107e-11,4.4518675897924082e-33,5.1880553258274618e-10,8.5953195353955475e-23,3.1763828821054654e-24,2.3062399316984267e-21,7.9594457028388309e-24,4.5645549121467358e-16,6.681258925418165e-25,0.0048081762403206045,0.00048386203081797485,5.9866316927107871e-11,7.3095936262651924e-13,2.21754623309636e-06,4.15583528016346e-15,1.5788145909428323e-10,5.5729944208801671e-07,5.2559600466178271e-10,1.9840322608955302e-10,3.2537476179378833e-20,2.9935273615510346e-17,3.9742641786411785e-15
2.5770454317117804e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33225725933861566,0.11384911604050081,0.022577956937331802,2.320512546187457e-17,1.4615294705361313e-16,1.6908391193800351e-08,4.9754597163017355e-09,9.2272526288293642e-20,4.8164873881798934e-16,5.9641704636428409e-11,4.6185649395140461e-33,5.2726736123350311e-10,8.7894257183850008e-23,3.2733172155470265e-24,2.3907588727052118e-21,8.2099351257214529e-24,4.6303897995603354e-16,6.877004630443598e-25,0.004820280495286682,0.00048721599988547362,6.0194536496422631e-11,7.4435584778662543e-13,2.2427018925882108e-06,4.1789307767834695e-15,1.6150721412668486e-10,5.6370201568844403e-07,5.3535019077747278e-10,2.0449930564322937e-10,3.3372590814527168e-20,3.083814471469688e-17,4.0717748653183245e-15
2.5950923675321013e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33224192187100166,0.11383715713901307,0.022576280168363473,2.3956570438194869e-17,1.5130096142609393e-16,1.7400309444578907e-08,5.0969198873068889e-09,9.382393793226e-20,4.8865331661213859e-16,6.012874854220507e-11,4.7904104738322166e-33,5.3581398801326977e-10,8.9867104399104886e-23,3.3725616302301374e-24,2.4777972672632279e-21,8.4665332703469223e-24,4.6967425269220164e-16,7.0771573150616007e-25,0.0048322328252155674,0.00049056940647846726,6.0522714931691449e-11,7.5790630933961575e-13,2.2679771187910381e-06,4.2020337444137031e-15,1.6519255097170079e-10,5.7013774386145661e-07,5.4522001441535822e-10,2.1074003955162627e-10,3.4223369578985984e-20,3.1762109716830859e-17,4.170993678254686e-15
2.613139303352422e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33222673483630971,0.11382534822833398,0.022574603677947839,2.4727104626338746e-17,1.5659752006944246e-16,1.7903250824182836e-08,5.2204978434774051e-09,9.5392346332597108e-20,4.9571442862980788e-16,6.0617469382982981e-11,4.9675328406417125e-33,5.4444569952230639e-10,9.1872104412039363e-23,3.474155902129716e-24,2.5674132398642598e-21,8.7293465169482997e-24,4.7636147291394701e-16,7.2817889727479575e-25,0.0048440351289135292,0.00049392225373187638,6.0850852415083602e-11,7.7161136781928021e-13,2.2933715433887578e-06,4.225144447028648e-15,1.6893805192428508e-10,5.7660659847579124e-07,5.5520608914212896e-10,2.1712785024334228e-10,3.5089990553869427e-20,3.2707505791571079e-17,4.2719386349155091e-15
2.629381545590711e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221319357277912,0.11381484690064406,0.022573095073447316,2.5437199279047907e-17,1.6149417843320978e-16,1.8365466011746278e-08,5.3335470886832845e-09,9.6818521795619622e-20,5.0211792204603455e-16,6.1058765690794852e-11,5.1315630906266079e-33,5.5228722233543257e-10,9.37044017577411e-23,3.5676330897913777e-24,2.6503202490190632e-21,8.9712811749374785e-24,4.824245228915898e-16,7.4698471592586282e-25,0.0048545304800382567,0.00049693934058372491,6.1146141679095423e-11,7.8407871431113173e-13,2.31632813353278e-06,4.2459508252148985e-15,1.7236092308940986e-10,5.8245686748661752e-07,5.6429345774785347e-10,2.2300465109045518e-10,3.588363721404536e-20,3.3576976344050984e-17,4.3642798888456598e-15
2.645623787829e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219977128601846,0.11380446419574609,0.022571586692188273,2.6163304049731149e-17,1.6651631779160602e-16,1.8836877602563448e-08,5.4483460152630429e-09,9.8258605593616987e-20,5.0856749973731154e-16,6.150144598981547e-11,5.3000713793758254e-33,5.6019809972200518e-10,9.5563316680931018e-23,3.6630758351861034e-24,2.7354066628768035e-21,9.2184162669736841e-24,4.8852990622196604e-16,7.6616459625608791e-25,0.0048649071796861218,0.00049995597910770394,6.1441398997344062e-11,7.9667237435416716e-13,2.3393807014477486e-06,4.2667638416062573e-15,1.7583342782369513e-10,5.883339256156772e-07,5.734759322724241e-10,2.2900436301268924e-10,3.6690409395272897e-20,3.446435983683362e-17,4.4580471823110363e-15
2.661866030067289e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218646663865659,0.11379419877818403,0.022570078533060266,2.6905682761536452e-17,1.7166643571869743e-16,1.9317613923006569e-08,5.5649109353099352e-09,9.9712664520465116e-20,5.1506330177023052e-16,6.1945522484005507e-11,5.4731569967441305e-33,5.6817853579779139e-10,9.7449124919344861e-23,3.7605140133762147e-24,2.8227168446810171e-21,9.4708316736623456e-24,4.9467774609726104e-16,7.8572396100003154e-25,0.0048751665633165161,0.00050297217150793391,6.1736624300761851e-11,8.0939272877690072e-13,2.3625289729259517e-06,4.2875837577285865e-15,1.7935599507282135e-10,5.9423775234990053e-07,5.8275395805997923e-10,2.3512879949276176e-10,3.751044467355892e-20,3.5369904959065756e-17,4.5532537761253043e-15
2.678108272305578e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217327830838805,0.11378404932754121,0.022568570594965361,2.7664602007206363e-17,1.7694706326291846e-16,1.9807804279554941e-08,5.6832582093151546e-09,1.0118076535201366e-19,5.2160546946871237e-16,6.2391007404233016e-11,5.6509210289617847e-33,5.7622873315086911e-10,9.9362104763059112e-23,3.8599777571290104e-24,2.9122957965614193e-21,9.7286080159184892e-24,5.0086816697724005e-16,8.0566828903732919e-25,0.0048853099513493509,0.00050598791996349206,6.2031818040661026e-11,8.2224032232999924e-13,2.3857726719566557e-06,4.3084106749558199e-15,1.8292905001814324e-10,6.001683271771026e-07,5.9212798031913527e-10,2.413797890183053e-10,3.8343868552317881e-20,3.6293874727256074e-17,4.6499129696322671e-15
2.6943505145438668e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33216020498780391,0.11377401453827035,0.022567062876817954,2.8440331170257627e-17,1.8236076977910618e-16,2.0307578957713919e-08,5.8034042458789355e-09,1.0266297497386618e-19,5.2819414541649258e-16,6.2837913008056057e-11,5.8334663868528934e-33,5.8434889283832507e-10,1.0130253708319299e-22,3.9614975276377018e-24,3.0041891678552442e-21,9.9918266572012154e-24,5.0710129459176119e-16,8.2600311591131658e-25,0.0048953386493351464,0.00050900322662870143,6.2326981464759894e-11,8.3521576757429083e-13,2.4091115207140549e-06,4.3292447460091251e-15,1.8655302356070971e-10,6.0612562957598316e-07,6.0159844364742277e-10,2.4775917507758884e-10,3.9190836361287352e-20,3.7236560421995094e-17,4.7480381008866687e-15
2.7105927567821557e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33214724538422291,0.11376409311952612,0.022565555377544691,2.9233142432326696e-17,1.8791015811914515e-16,2.0817069220823196e-08,5.925365501417302e-09,1.04159360255495e-19,5.348294734595674e-16,6.3286251579463603e-11,6.0208978346507232e-33,5.9253921438295906e-10,1.0327070536090695e-22,4.065104039034592e-24,3.0984432573808651e-21,1.0260569705720962e-23,5.1337725594039909e-16,8.4673403435575489e-25,0.0049052539481224166,0.00051201809363341541,6.2622113843109576e-11,8.4831927751678925e-13,2.4325452395680498e-06,4.3500863570899342e-15,1.9022834880778788e-10,6.1210963902230021e-07,6.1116579145923587e-10,2.5426881615349684e-10,4.0051487587189416e-20,3.8198198355203418e-17,4.8476425481849087e-15
2.7252107747966157e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33213567791237475,0.11375525971928965,0.022564198814458709,2.996150497824563e-17,1.9302279407477243e-16,2.1284026558871325e-08,6.0366962831453915e-09,1.0551828243422908e-19,5.4084127614761522e-16,6.3690991654809122e-11,6.1938518488447717e-33,5.9997065582762209e-10,1.0506600747809968e-22,4.1601596520000899e-24,3.1853291449195013e-21,1.0507230281895968e-23,5.1906234998604098e-16,8.6573518814992434e-25,0.0049140818158857303,0.00051473109976875808,6.2887706964034462e-11,8.6022243590151016e-13,2.4537164678987786e-06,4.3688502847108012e-15,1.9358039936444489e-10,6.1751806508714138e-07,6.1985960736903428e-10,2.6024040927457179e-10,4.0837876571618014e-20,3.9080105520471448e-17,4.9385624530352069e-15
2.7398287928110756e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33212420059406794,0.11374651619471572,0.022562842427035545,3.0704129136638227e-17,1.9824941560114867e-16,2.17590577008411e-08,6.1495228239040322e-09,1.0688878977725485e-19,5.4689109121936054e-16,6.409691139683483e-11,6.3709290243498708e-33,6.0745923202859239e-10,1.0688421787319834e-22,4.2569533915466902e-24,3.2741999238283437e-21,1.075849365115392e-23,5.2478233762960846e-16,8.8506591175290768e-25,0.0049228197847670241,0.00051744375300344554,6.3153276267882416e-11,8.722302410971978e-13,2.4749641066390271e-06,4.3876204760223906e-15,1.9697470551288935e-10,6.2294809226658622e-07,6.2863258198701133e-10,2.6632040241145456e-10,4.1635563927496156e-20,3.9977802277108164e-17,5.0307012762221396e-15
2.7544468108255355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33211281251688218,0.11373786163466884,0.022561486214517531,3.1461219180089677e-17,2.0359199532257115e-16,2.2242260364023905e-08,6.2638572185952326e-09,1.0827093107076078e-19,5.5297902617064478e-16,6.4504019814473461e-11,6.5522097025992402e-33,6.1500508523716721e-10,1.0872554874351747e-22,4.3555082431569468e-24,3.3650907177321419e-21,1.1014421226440545e-23,5.3053731409738479e-16,9.0473040322404823e-25,0.0049314687659040776,0.00052015605484040514,6.3418821339716948e-11,8.8434286473636799e-13,2.4962879481750038e-06,4.4063972045363522e-15,2.0041158425283915e-10,6.2839970558746825e-07,6.3748503745049738e-10,2.7251018151987189e-10,4.2444653061109263e-20,4.0891468321772353e-17,5.1240688499262903e-15
2.7690648288399955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33210151277765321,0.11372929513725269,0.022560130176154651,3.2232981245535899e-17,2.0905252696271899e-16,2.2733732903807538e-08,6.3797115927580269e-09,1.0966475505252477e-19,5.5910518933142441e-16,6.4912325933352181e-11,6.7377755154790062e-33,6.2260835668979774e-10,1.1059021407233258e-22,4.4558473378243616e-24,3.4580370884387684e-21,1.1275074914771027e-23,5.3632737545088583e-16,9.2473289949259934e-25,0.0049400296611953722,0.00052286800676719456,6.3684342113930719e-11,8.965606310738043e-13,2.5176877837065342e-06,4.4251805813384277e-15,2.0389134884032297e-10,6.3387289007597324e-07,6.4641729577038233e-10,2.7881114237130053e-10,4.3265236128157302e-20,4.1821295942150374e-17,5.2186750307400666e-15
2.7836828468544554e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33209030048237825,0.1137208158097161,0.022558774311204503,3.3019623350526259e-17,2.1463303121373707e-16,2.3233574312755555e-08,6.4970981023976881e-09,1.1107031055496296e-19,5.6526968986714869e-16,6.5321838795666028e-11,6.9277094034793084e-33,6.3026918660615203e-10,1.1247842964653243e-22,4.5579940379826712e-24,3.5530750426125813e-21,1.1540517118508854e-23,5.4215261858907145e-16,9.450776766836198e-25,0.0049485033633943146,0.00052557961025616166,6.3949840577095344e-11,9.0888421345955745e-13,2.5391634032352809e-06,4.4439705712096064e-15,2.0741431496923666e-10,6.39367630749024e-07,6.5542967919209632e-10,2.8522469054626887e-10,4.4097437668981774e-20,4.2767540282040702e-17,5.3145296987274617e-15
2.7983008648689154e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33207917474612342,0.11371242276836041,0.022557418618932183,3.3821355393538661e-17,2.2033555372901803e-16,2.3741884219608721e-08,6.6160289338288263e-09,1.1248764644391967e-19,5.7147263778010973e-16,6.5732567460051145e-11,7.1220956343127557e-33,6.3798771418718311e-10,1.1439041307449227e-22,4.6619719054165615e-24,3.650241033479127e-21,1.1810810736623931e-23,5.4801314124828505e-16,9.6576905044994367e-25,0.0049568907562016554,0.00052829086676460361,6.4215315514337056e-11,9.2131360146515305e-13,2.5607145955812395e-06,4.4627675563818778e-15,2.1098080099709931e-10,6.4488391262054178e-07,6.6452250859860871e-10,2.9175224142638218e-10,4.4941352001385402e-20,4.3730358220896632e-17,5.4116427605516978e-15
