Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),C2H4(47),COX(50),CHOX(53)
4.7008464916129314e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417421360901021,0.10609659986324385,0.019824105811640534,0.0,0.00073115467998497829,0.0052247698119784322,0.0025764029463771808,4.4892866921913288e-05,3.3061421853461154e-13,0.0022787945591395097,2.9263851496890939e-11,0.00039228363517852246,1.9560993764425965e-09,4.3458656392240535e-06,1.8357997116114408e-10,1.0375091908239017e-11,3.6871158840961177e-05,9.8662301896646848e-07,0.0076030287972393713,0.0026448435306303179,0.00019620981416228046,1.2391801546264661e-06,1.1238734623650955e-08,1.5155987991285146e-07,4.3710125576561224e-10,1.2400176127819045e-06,1.4495430736193616e-05,2.4866089710389733e-09,0.00010388821293556205,3.3279067972838047e-08,1.5608396756599835e-06,7.9624034568691584e-09,1.364934053507363e-12
4.725095837049332e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174331762071073,0.10607289202274955,0.019809777431829427,0.0,0.00073957025892236895,0.0052591082088938694,0.0025971055408794724,4.5168020304214553e-05,3.3669614573611691e-13,0.0022827827519705797,2.9595754323073804e-11,0.00039239673955012913,1.9687095972975747e-09,4.4003384377748814e-06,1.8511035689482097e-10,1.0488686802153271e-11,3.7027534078653776e-05,1.000139216746258e-06,0.007601338008842491,0.0026441681890306329,0.0001966720498978923,1.2417738353251808e-06,1.1250267172295293e-08,1.518120688213906e-07,4.3965204295031824e-10,1.2453015589579255e-06,1.4523026885693754e-05,2.5047525669022034e-09,0.0001045743867217692,3.3658257373715365e-08,1.5822262209891082e-06,8.0264073826952205e-09,1.3781285707022182e-12
4.749345182485732e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174458690326635,0.10604918996794184,0.019795459329457536,0.0,0.00074802196552320845,0.0052934590191761055,0.0026178420387301927,4.5441811456826782e-05,3.4285595862975793e-13,0.0022867310747979297,2.9927924557815835e-11,0.00039250992697436975,1.9812662853164839e-09,4.4550046661333377e-06,1.8664405940242121e-10,1.0602704270172011e-11,3.7182310767557193e-05,1.0137405307437453e-06,0.0075996492257676684,0.0026434037161412469,0.00019713316578985642,1.2443167467236072e-06,1.1261580778852088e-08,1.5206154159194167e-07,4.4221415379653588e-10,1.250610309260164e-06,1.4550868139459962e-05,2.522920459137403e-09,0.00010526083621625056,3.4039037423859303e-08,1.603747481369845e-06,8.0905180413259464e-09,1.3913751596480635e-12
4.773594527922132e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417459431902046,0.10602549372354039,0.01978115149133447,0.0,0.00075650945113854443,0.0053278220348652282,0.0026386120713815186,4.571423369366698e-05,3.4909419715019808e-13,0.0022906399020544421,3.0260330122148724e-11,0.00039262319773139873,1.9937690697517722e-09,4.5098599978718123e-06,1.8818105547753805e-10,1.0717140529906109e-11,3.7335486563224282e-05,1.0274265662257998e-06,0.0075979624354994991,0.0026425508620787005,0.00019759317404083191,1.2468090330996214e-06,1.1272677734877456e-08,1.5230832385291199e-07,4.4478773595886706e-10,1.2559441611501251e-06,1.4578955822082381e-05,2.5411123887024872e-09,0.0001059475574042621,3.4421392568615845e-08,1.6254028322213329e-06,8.1547343190050012e-09,1.4046736812100447e-12
4.797843873358533e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174738573652089,0.10600180331427503,0.019766853904341797,0.0,0.00076503236593079621,0.0053621970542274602,0.0026594152737358413,4.5985280630740509e-05,3.5541140126492334e-13,0.0022945096040598999,3.0592939234916436e-11,0.00039273655204960089,2.0062175931763214e-09,4.564900101350661e-06,1.8972132211261766e-10,1.0831991813915995e-11,3.7487059308543667e-05,1.041196925979921e-06,0.0075962776255816111,0.0026416103743695523,0.00019805208669318374,1.2492508411618599e-06,1.1283560305751158e-08,1.5255244096459539e-07,4.4737293779206009e-10,1.261303412634348e-06,1.4607291265396314e-05,2.5593280988972383e-09,0.00010663454639311067,3.4805307206788517e-08,1.6471916450353405e-06,8.2190551123619215e-09,1.4180239971256131e-12
4.822093218794933e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174891379977183,0.10597811876488186,0.019752566555432671,0.0,0.00077359035891722938,0.0053965838816585621,0.0026802512841083673,4.6254946180724192e-05,3.6180811096621259e-13,0.002298340547071967,3.0925720416706859e-11,0.00039284999010879797,2.0186115112708276e-09,4.6201206404847997e-06,1.9126483649718269e-10,1.0947254369939106e-11,3.7637027030753767e-05,1.0550512104071909e-06,0.0075945947836163303,0.0026405829979472958,0.00019850991563148123,1.2516423200052423e-06,1.1294230731011194e-08,1.5279391802243153e-07,4.4996990836424322e-10,1.2666883623044209e-06,1.4635875808717624e-05,2.5775673353373173e-09,0.00010732179941021624,3.5190765692475423e-08,1.6691132875234192e-06,8.2834793282946188e-09,1.4314259699990839e-12
4.846342564231333e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175052664007908,0.10595444010009926,0.019738289431631494,0.0,0.00078218307801299883,0.005430982327588413,0.0027011197441901714,4.6523224547607167e-05,3.6828486626331131e-13,0.0023021330933365785,3.1258642493570731e-11,0.00039296351204327494,2.0309504926129533e-09,4.6755172754984362e-06,1.9281157601606368e-10,1.106292446110847e-11,3.7785387938497561e-05,1.0689890176137257e-06,0.0075929138972643841,0.0026394694751492235,0.00019896667258494341,1.2539836210671038e-06,1.1304691224684254e-08,1.5303277986022817e-07,4.525787974702102e-10,1.2720993093766781e-06,1.4664710799074983e-05,2.5958298459286361e-09,0.00010800931280119879,3.5577752336886903e-08,1.6911671237616944e-06,8.3480058838534311e-09,1.444879463296133e-12
4.870591909667734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175222352013127,0.10593076734466406,0.019724022520033531,0.0,0.0007908101700737632,0.0054653922083867379,0.0027220202990117133,4.6790110221390199e-05,3.7484220717480772e-13,0.0023058876011377376,3.1591674600532344e-11,0.00039307711794463781,2.0432342184682774e-09,4.7310856636679944e-06,1.9436151824764045e-10,1.1178998366162711e-11,3.7932140418917686e-05,1.0830099435006443e-06,0.007591234954244578,0.0026382705457132275,0.00019942236912983262,1.2562748980839271e-06,1.1314943975611969e-08,1.5326905105334518e-07,4.5519975564480428e-10,1.2775365537316171e-06,1.4693797591439183e-05,2.6141153808420324e-09,0.00010869708302798872,3.59662514101436e-08,1.7133525143332974e-06,8.4126337061266039e-09,1.4583843413382149e-12
4.894841255104134e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175400370518775,0.10590710052330758,0.019709765807804557,0.0,0.0007994712809378748,0.0054998133462699651,0.0027429525969067943,4.7055597972843634e-05,3.8148067372120456e-13,0.0023096044248467154,3.1924786184896472e-11,0.00039319080786450952,2.0554623825830788e-09,4.7868214600533393e-06,1.9591464096209195e-10,1.1295472379647602e-11,3.8077283034791637e-05,1.0971135818525629e-06,0.0075895579423334953,0.0026369869467745533,0.00019987701669179833,1.2585163070486702e-06,1.1324991147772988e-08,1.5350275592184039e-07,4.5783293417637451e-10,1.2830003959530223e-06,1.4723137548949567e-05,2.6324236924882945e-09,0.00010938510666696082,3.6356247143055607e-08,1.7356688164684695e-06,8.4773617321272763e-09,1.4719404692968829e-12
4.919090600540535e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175586646308046,0.10588343966075209,0.019695519282180485,0.0,0.00080816605546814334,0.0055342455692092042,0.0027639162894769671,4.7319682848324426e-05,3.8820080591768656e-13,0.0023132839149706723,3.2257947009355533e-11,0.00039330458181707621,2.0676346909789751e-09,4.8427203182173398e-06,1.9747092211965689e-10,1.1412342812109402e-11,3.8220814521706251e-05,1.1112995244246289e-06,0.0075878828493651986,0.0026356194128624995,0.00020033062654817204,1.2607080061686674e-06,1.1334834880600991e-08,1.5373391853357891e-07,4.6047848512031422e-10,1.2884911373668328e-06,1.4752732043137746e-05,2.6507545354934958e-09,0.00011007338040709114,3.6747723728882161e-08,1.7581153841823563e-06,8.5421889086818895e-09,1.4855477131880815e-12
4.943339945976935e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175781106421785,0.10585978478170682,0.019681282930467024,0.0,0.00081689413759317782,0.0055686887108393375,0.0027849110315563662,4.7582360164652455e-05,3.9500314376707891e-13,0.0023169264182006932,3.2591127154901472e-11,0.00039341843978148893,2.0797508617494428e-09,4.8987778909339009e-06,1.9903033986890327e-10,1.152960599028013e-11,3.8362733785271338e-05,1.1255673610281134e-06,0.0075862096632309181,0.0026341686758970836,0.00020078320983021435,1.262850155824105e-06,1.1344477289298641e-08,1.5396256270730503e-07,4.6313656131268703e-10,1.2940090800797445e-06,1.4782582454148741e-05,2.6691076666746403e-09,0.00011076190104813661,3.7140665325072667e-08,1.7806915684105137e-06,8.6071141923200041e-09,1.4992059398663112e-12
4.967589291413335e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175983678158709,0.10583613591086441,0.019667056740039292,0.0,0.00082565517034830849,0.0056031426103691868,0.0028059364811769895,4.7843625504046477e-05,4.0188822725299417e-13,0.0023205322774592428,3.2924297023546653e-11,0.0003935323817041308,2.0918106248582604e-09,4.9549898308845071e-06,2.0059287254500881e-10,1.1647258257254995e-11,3.8503039898371743e-05,1.1399166796145662e-06,0.0075845383718787787,0.0026326354651856599,0.00020123477752531641,1.2649429185270554e-06,1.1353920465147443e-08,1.5418871201567643e-07,4.6580731638393355e-10,1.2995545270175833e-06,1.481269017095963e-05,2.6874828450156375e-09,0.00011145066549883724,3.7535056054988654e-08,1.8033967171421444e-06,8.6721365491655728e-09,1.5129150170187915e-12
4.991838636849736e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176194289075799,0.10581249307289724,0.019652840698341448,0.0,0.00083444879591609042,0.005637607112492767,0.0028269922995343925,4.8103474709119754e-05,4.0885659633316397e-13,0.0023241018319470467,3.3257427340857819e-11,0.00039364640750075579,2.1038137219398643e-09,5.0113517913433814e-06,2.021584986680513e-10,1.1765295972662117e-11,3.8641732098457681e-05,1.1543470663585554e-06,0.0075828689633134893,0.0026310205074194996,0.00020168534047915608,1.2669864588810563e-06,1.1363166475813648e-08,1.5441238978826318e-07,4.6849090477266368e-10,1.3051277819634336e-06,1.48430565915959e-05,2.7058798316435765e-09,0.00011213967077514057,3.7930880009607086e-08,1.8262301755510928e-06,8.7372549548295636e-09,1.5266748131595163e-12
5.016087982286136e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176412866988557,0.10578885629245371,0.01963863479288637,0.0,0.00084327465566638965,0.0056720820673016046,0.0028480781509538119,4.8361903877935613e-05,4.1590879093295418e-13,0.0023276354171894026,3.359048915830752e-11,0.00039376051705850739,2.1157599061016615e-09,5.0678594268513479e-06,2.0372719694130991e-10,1.1883715512824773e-11,3.8778809784872493e-05,1.1688581057390008e-06,0.0075812014255960646,0.0026293245266703481,0.00020213490939781055,1.2689809435412401e-06,1.1372217365650229e-08,1.5463361911450904e-07,4.7118748173954009e-10,1.3107291495955664e-06,1.48736831233455e-05,2.7242983898053039e-09,0.00011282891399844768,3.832812124920508e-08,1.8491912861246097e-06,8.8024683943039752e-09,1.5404851976232832e-12
5.040337327722536e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176639339971374,0.10576522559415487,0.019624439011255268,0.0,0.00085213239019605561,0.0057065673301980807,0.0028691937028566938,4.861890935912295e-05,4.2304535093905769e-13,0.0023311333650819239,3.3923453855447003e-11,0.00039387471023782179,2.1276489417283166e-09,5.1245083938784817e-06,2.052989462495766e-10,1.2002513270916296e-11,3.8914272516217763e-05,1.183449380619116e-06,0.0075795357468435411,0.0026275482443869451,0.0002025834948498261,1.2709265411749843e-06,1.1381075155994869e-08,1.5485242284665746e-07,4.7389720338124398e-10,1.316358935525142e-06,1.4904571182970825e-05,2.7427382848442974e-09,0.00011351839239388085,3.8726763805026056e-08,1.8722793887899214e-06,8.8677758618571734e-09,1.5543460405596347e-12
5.064586673158937e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176873636357783,0.10574160100259077,0.019610253341097332,0.0,0.00086102163936818178,0.0057410627618098521,0.0028903386257276478,4.8874487747051901e-05,4.3026681619336514e-13,0.0023345960039357198,3.4256293141904895e-11,0.0003939889868742239,2.1394806042880074e-09,5.181294351475627e-06,2.0687372565747867e-10,1.2121685657107817e-11,3.9048120007755228e-05,1.1981204723249743e-06,0.0075778719152287035,0.0026256923793915236,0.0002030311072682468,1.2728234224230938e-06,1.1389741845464095e-08,1.5506882360264154e-07,4.7662022664453331e-10,1.322017446333742e-06,1.4935722196918652e-05,2.7611992841778503e-09,0.00011420810328857272,3.9126791680927576e-08,1.8954938210386148e-06,8.9331763609306265e-09,1.5682572129267968e-12
5.088836018595337e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417711568474087,0.10571798254231707,0.019596077770129349,0.0,0.00086994204235095495,0.0057755682279052529,0.0029115125930817931,4.9128635877069588e-05,4.3757372648700735e-13,0.0023380236585220158,3.4588979059215584e-11,0.00039410334678002145,2.1512546801406965e-09,5.2382129619148879e-06,2.0845151440781289e-10,1.2241229098709021e-11,3.9180352128844686e-05,1.2128709607227122e-06,0.0075762099189798059,0.0026237576478762782,0.00020347775695260252,1.2746717598614823e-06,1.1398219410243564e-08,1.5528284376893824e-07,4.7935670934039751e-10,1.3277049896106898e-06,1.4967137601528202e-05,2.7796811572745282e-09,0.00011489804410997627,3.9528188855010981e-08,1.9188339180488693e-06,8.9986689040368965e-09,1.5822185864855117e-12
5.113085364031737e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177365413973552,0.10569437023785161,0.019581912286135383,0.0,0.00087889323765609777,0.0058100835993097318,0.0029327152814325116,4.9381350820795869e-05,4.4496662155456984e-13,0.0023414166501162289,3.4921483982481586e-11,0.00039421778974590185,2.1629709663484025e-09,5.2952598913191724e-06,2.1003229191989043e-10,1.2361140040302096e-11,3.9310968900418028e-05,1.2277004242943833e-06,0.0075745497463802934,0.002621744763399836,0.00020392345407085769,1.2764717279633753e-06,1.1406509804374575e-08,1.5549450550338782e-07,4.8210681015828438e-10,1.3334218739902279e-06,1.4998818843237385e-05,2.7981836756319311e-09,0.00011558821238419567,3.9930939281232884e-08,1.9422990128055502e-06,9.0642525126589706e-09,1.5962300337928818e-12
5.137334709468138e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177622753168949,0.10567076411367102,0.019567756876966391,0.0,0.00088787486317690374,0.0058446087518232714,0.0029539463702595967,4.9632629881479245e-05,4.5244604106847316e-13,0.0023447752965414809,3.5253780621873679e-11,0.00039433231554243789,2.1746292704874933e-09,5.3524308102809002e-06,2.1161603778789279e-10,1.2481414943868979e-11,3.9439970492488482e-05,1.2426084402124794e-06,0.0075728913857685551,0.002619654436883685,0.00020436820866132205,1.278223503061994e-06,1.1414614960036755e-08,1.5570383073797803e-07,4.848706886804583e-10,1.3391684091885115e-06,1.503076737878735e-05,2.8167066127547293e-09,0.00011627860573433745,4.0335026890998681e-08,1.9658884362181936e-06,9.1299262171508813e-09,1.6102914281961296e-12
5.161584054904538e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177887631700696,0.10564716419420751,0.019553611530539861,0.0,0.00089688655622586859,0.0058791435661388102,0.0029752055419777798,4.9882470589412755e-05,4.6001252463351933e-13,0.0023480999122115799,3.5585842023973091e-11,0.00039444692392150783,2.1862294104630204e-09,5.4097213944699402e-06,2.1320273177923974e-10,1.2602050288912151e-11,3.9567357221694881e-05,1.2575945844131302e-06,0.0075712348255376387,0.0026174873766086166,0.00020481203063452355,1.2799272633137384e-06,1.1422536787827052e-08,1.5591084118159381e-07,4.8764850539640152e-10,1.3449449060404667e-06,1.5062984675425418e-05,2.8352497441329746e-09,0.00011696922187888184,4.0740435594738105e-08,1.9896015172368997e-06,9.1956890566395466e-09,1.6244026438263334e-12
5.185833400340938e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44178159979203291,0.10562357050384545,0.019539476234839467,0.0,0.00090592795357192103,0.0059136879277616149,0.0029964924819056637,5.0130870697409703e-05,4.6766661178159912e-13,0.0023513908081734579,3.5917641572959459e-11,0.00039456161461763335,2.1977712143250827e-09,5.4671273252308839e-06,2.1479235383296873e-10,1.2723042572569047e-11,3.9693129548880284e-05,1.272658431668e-06,0.0075695800541350109,0.0026152442882111425,0.00020525492977504527,1.2815831886618414e-06,1.143027717703507e-08,1.5611555832273287e-07,4.9044042171736873e-10,1.3507516765364955e-06,1.5095472211106529e-05,2.8538128472207019e-09,0.00011766005863007441,4.1147149283463251e-08,2.013437582966162e-06,9.261540078927939e-09,1.638563555592133e-12
5.210082745777339e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44178439725572399,0.10559998306691838,0.019525350977914725,0.0,0.00091499869147725218,0.0059482417269296354,0.0030178068782350143,5.0377828176339087e-05,4.7540884196655794e-13,0.0023546482921490662,3.6249152991648513e-11,0.00039467638734924052,2.2092545200872426e-09,5.5246442901697767e-06,2.163848840581262e-10,1.2844388309720288e-11,3.9817288076704874e-05,1.287799555654893e-06,0.0075679270600622957,0.0026129258746799126,0.00020569691574332693,1.2831914608004989e-06,1.1437837995914677e-08,1.563180034321868e-07,4.9324659999098723e-10,1.3565890338590655e-06,1.5128231474693246e-05,2.8723957014147853e-09,0.00011835111389233715,4.1555151830308727e-08,2.0373959587766527e-06,9.3274783403994168e-09,1.6527740391733966e-12
5.234332091213739e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44178726800965307,0.10557640190770561,0.019511235747880603,0.0,0.00092409840573374753,0.0059828048585347975,0.0030391484220004396,5.0623341210720831e-05,4.8323975455921903e-13,0.0023578726685767569,3.658035034238351e-11,0.00039479124181984791,2.2206791755469963e-09,5.5822679837303528e-06,2.1798030273217012e-10,1.2966084033091869e-11,3.9939833547292114e-05,1.3030175290270803e-06,0.0075662758318750167,0.0026105328363521352,0.00020613799807743158,1.2847522631394616e-06,1.1445221091952092e-08,1.5651819756568918e-07,4.9606720351600084e-10,1.3624572924191661e-06,1.5161263966154466e-05,2.890998088034082e-09,0.00011904238566069891,4.196442709205454e-08,2.0614759684149866e-06,9.3935029059233378e-09,1.6670339710148355e-12
