Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2OX(23),COX(47),H2X(46),CO2X(24),C2H6X(49),CH3OO(75),CH4OX(57)
2.86831853731792e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18677268378416573,0.096958683451792219,0.098459364804804897,2.9259990236601905e-12,3.1761727848741984e-11,1.2943196679751478e-10,6.5937404678114421e-09,1.6338337300977542e-11,8.9344943552655872e-28,6.9131193859456388e-12,3.2846934373721866e-38,2.1740895438094929e-17,3.745645506361327e-27,6.6351662660408362e-17,1.944329331278852e-26,6.6406967711486776e-25,6.6444759588918509e-21,3.0389003415644293e-32,0.0030411312032817116,0.0030811400628081359,3.730675126536968e-08,4.5274251006360382e-10,6.1614266459740777e-07,3.0980061050473226e-14,1.2330265883299484e-08,5.8729987967358464e-09,1.2319073404973901e-07,4.7236242896183958e-14,4.4809621266545723e-11,7.5609495383720068e-12,1.0591635399271215e-12,2.2639683031184125e-14,5.6945844673071387e-14,1.442082051137977e-13,5.1191278839175453e-19
2.873419247936688e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18676587977279296,0.096957172792637589,0.09845671898501146,2.9483567479176285e-12,3.2173532577145996e-11,1.3062610145977191e-10,6.6318324294473252e-09,1.6432461532831701e-11,9.05318075561962e-28,6.93903079425402e-12,3.3414449916205517e-38,2.1858654447666663e-17,3.7887573532264653e-27,6.6962846417007068e-17,1.9630061702684901e-26,6.7171615755032626e-25,6.6926099113779884e-21,3.0798307413896185e-32,0.0030426412297324549,0.0030864311850824526,3.7376956609057741e-08,4.5520089604973252e-10,6.1840795616882249e-07,3.1081225907093919e-14,1.2377808876624518e-08,5.8738336587783634e-09,1.2366647954181938e-07,4.7594735906320914e-14,4.5322940670127742e-11,7.6055410190507011e-12,1.0693513750041285e-12,2.2766446374552672e-14,5.730005604558876e-14,1.450223074319341e-13,5.1752635777480399e-19
2.878519958555456e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18675908227024493,0.096955668117672325,0.09845407342898814,2.9708395062367552e-12,3.259000588063485e-11,1.3182898455936337e-10,6.6700613415658622e-09,1.6526939869375784e-11,9.1732062451407488e-28,6.9649877648637099e-12,3.399064050324693e-38,2.1976827144962906e-17,3.8322798076034887e-27,6.7578491260005326e-17,1.9818246606373009e-26,6.7943509472097852e-25,6.7410031292912317e-21,3.1212317807782605e-32,0.0030441452709692586,0.0030917217788433951,3.7447149260946316e-08,4.5766801936139155e-10,6.2067724977702959e-07,3.1182702136591902e-14,1.2425438271391821e-08,5.8746639642163479e-09,1.2414304247374992e-07,4.7955219812528507e-14,4.5841261992803669e-11,7.650295550828373e-12,1.0796171518045755e-12,2.2893659195003192e-14,5.7655716777886643e-14,1.4583942956584188e-13,5.2319071748089603e-19
2.8836206691742242e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18675229125371426,0.096954169404504909,0.098451428136526367,2.9934477413334222e-12,3.3011192608285152e-11,1.3304066333889002e-10,6.7084273833112988e-09,1.6621772911206707e-11,9.2945832440622803e-28,6.9909902774825787e-12,3.4575621377085803e-38,2.2095414158804815e-17,3.8762159565018356e-27,6.8198621122308582e-17,2.0007855899902267e-26,6.8722702678775358e-25,6.7896565196991844e-21,3.1631079377510379e-32,0.0030456433493838853,0.0030970118445081424,3.7517329210463851e-08,4.6014389415936835e-10,6.2295054417764882e-07,3.1284490872673501e-14,1.2473154029989593e-08,5.875489739113846e-09,1.2462042242874606e-07,4.8317701566727368e-14,4.6364624872631249e-11,7.6952133448725023e-12,1.0899613104349611e-12,2.3021322154644585e-14,5.8012829560661771e-14,1.466595766582108e-13,5.2890622856818096e-19
2.8887213797929922e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18674550670047874,0.096952676630827517,0.098448783107418308,3.0161818965739226e-12,3.3437137957185143e-11,1.3426118520242812e-10,6.746930733546688e-09,1.6716961258507204e-11,9.4173242626815286e-28,7.017038311816641e-12,3.5169509078482383e-38,2.2214416117452153e-17,3.9205689038375127e-27,6.8823260017700221e-17,2.019889748706184e-26,6.950924947916577e-25,6.8385709910640944e-21,3.2054637239609011e-32,0.003047135487284375,0.0031023013824924947,3.7587496446977285e-08,4.6262853459647795e-10,6.2522783812391672e-07,3.1386593249456625e-14,1.2520956115248101e-08,5.8763110088022488e-09,1.2509861899049695e-07,4.8682188130686097e-14,4.6893069184831666e-11,7.7402946119804277e-12,1.1003842925750225e-12,2.3149435915037133e-14,5.8371397082568054e-14,1.4748275384880345e-13,5.3467325394753392e-19
2.8938220904117603e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18673872858790103,0.096951189774415844,0.098446138341456824,3.0390424159744556e-12,3.3867887474444734e-11,1.3549059771572955e-10,6.7855715708543154e-09,1.6812505511045142e-11,9.5414419018268149e-28,7.0431318475700147e-12,3.5772421458701127e-38,2.2333833648603434e-17,3.9653417704898545e-27,6.9452432040939337e-17,2.0391379299419593e-26,7.0303204266297231e-25,6.887747453241726e-21,3.2483036848770826e-32,0.0030486217068953617,0.0031075903932108835,3.76576509597917e-08,4.65121954815081e-10,6.2750913036635076e-07,3.1489010402896068e-14,1.2568844490767728e-08,5.8771277975250232e-09,1.255776317431916e-07,4.9048686475254863e-14,4.7426635042706425e-11,7.7855395625798873e-12,1.1108865414797921e-12,2.3278001137192646e-14,5.8731422030215167e-14,1.4830896627445526e-13,5.4049215838823085e-19
2.8989228010305283e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18673195689342811,0.096949708813128546,0.098443493838435425,3.062029744200576e-12,3.4303487059212493e-11,1.3672894860642533e-10,6.8243500735360888e-09,1.6908406268172911e-11,9.6669488533248114e-28,7.0692708644448784e-12,3.6384477691577077e-38,2.2453667379395702e-17,4.0105376943583169e-27,7.0086161367857493e-17,2.0585309296361293e-26,7.1104621723040282e-25,6.9371868174801825e-21,3.2916323999697002e-32,0.0030501020303583832,0.0031128788770763745,3.7727792738150123e-08,4.6762416894873693e-10,6.2979441965477719e-07,3.1591743471903513e-14,1.2616819118876607e-08,5.8779401305066142e-09,1.2605746027149024e-07,4.9417203579295782e-14,4.7965362798555725e-11,7.8309484067295991e-12,1.1214685019816457e-12,2.3407018481574417e-14,5.9092907088166772e-14,1.4913821906907484e-13,5.4636330852362878e-19
2.9040235116492963e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18672519159459103,0.096948233724907198,0.098440849598148403,3.0851443265666558e-12,3.4743982964699996e-11,1.3797628576422637e-10,6.8632664196139583e-09,1.7004664128826737e-11,9.7938579004704017e-28,7.0954553421414177e-12,3.7005798285670639e-38,2.2573917936404425e-17,4.0561598304193413e-27,7.0724472255457016e-17,2.0780695465129658e-26,7.1913556823028212e-25,6.9868899964187386e-21,3.3354544828949977e-32,0.0030515764797321944,0.0031181668345006729,3.7797921771233263e-08,4.7013519112501213e-10,6.3208370473653731e-07,3.1694793594689796e-14,1.2664879962411241e-08,5.8787480321689192e-09,1.2653810416052606e-07,4.9787746431879798e-14,4.8509293044606937e-11,7.8765213541198034e-12,1.1321306204923468e-12,2.353648860809804e-14,5.9455854938939075e-14,1.4997051736364409e-13,5.5228707285684765e-19
2.9091242222680644e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18671843266900504,0.0969467644877757,0.098438205620390587,3.108386609035343e-12,3.5189421800213289e-11,1.3923265724112369e-10,6.9023207868303037e-09,1.7101279691526035e-11,9.9221819184996035e-28,7.1216852603577834e-12,3.7636505096506756e-38,2.2694585945643515e-17,4.1022113507832654e-27,7.1367389042008096e-17,2.0977545820863191e-26,7.2730064831584065e-25,7.0368579040867165e-21,3.3797745816811926e-32,0.0030530450769930715,0.0031234542658941291,3.786803804815928e-08,4.7265503546070797e-10,6.343769843570001e-07,3.1798161910569702e-14,1.271302698419687e-08,5.8795515266406649e-09,1.2701956299591353e-07,5.016032203218489e-14,4.9058466613938565e-11,7.922258614072803e-12,1.1428733450050841e-12,2.3666412176131348e-14,5.9820268262998912e-14,1.5080586628621824e-13,5.582638217664591e-19
2.9142249328868324e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18671168009436845,0.096945301079840257,0.098435561904957558,3.131757038217016e-12,3.5639850533191714e-11,1.4049811125158963e-10,6.9415133526483451e-09,1.7198253554372727e-11,1.0051933875060024e-27,7.1479605987900397e-12,3.8276721338902829e-38,2.2815672032565185e-17,4.1486954447512829e-27,7.2014936147143628e-17,2.1175868406635277e-26,7.355420130663381e-25,7.0870914559023017e-21,3.4245973789149497e-32,0.0030545078440351301,0.003128741171665745,3.793814155798359e-08,4.7518371606032479e-10,6.3667425725999579e-07,3.190184956427484e-14,1.2761260146604124e-08,5.8803506382187152e-09,1.2750183636372898e-07,5.0534937385735604e-14,4.9612924581392758e-11,7.9681603955435407e-12,1.1536971250965063e-12,2.3796789844494646e-14,6.0186149738762355e-14,1.5164427096192633e-13,5.6429392751217577e-19
2.9214085657383385e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1867021807714829,0.096943249919599933,0.098431839048429171,3.1648891858720227e-12,3.6282769708946361e-11,1.422958215511819e-10,6.9969452790108061e-09,1.7335436387640982e-11,1.023711808880936e-27,7.1850427038602211e-12,3.9194743321631188e-38,2.2986914969191594e-17,4.2149015380843843e-27,7.293481494802085e-17,2.1457690186893614e-26,7.4727926433616944e-25,7.1582906192736861e-21,3.4885856100036393e-32,0.0030565580999332492,0.0031361861435522573,3.8036850809543014e-08,4.7876001945334735e-10,6.3991641259689166e-07,3.2048422799881715e-14,1.2829335780914265e-08,5.8814686873146315e-09,1.281824310932631e-07,5.106600314779016e-14,5.0402842134644739e-11,8.0330860096429224e-12,1.169079228799636e-12,2.3981179821315834e-14,6.0703937310666994e-14,1.5283023809464807e-13,5.7287769261888448e-19
2.9285921985898447e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18669269393970853,0.096941210217521528,0.098428116711244615,3.1982776482134392e-12,3.6935813584220254e-11,1.4411177850384392e-10,7.0526521643572319e-09,1.7473332754158106e-11,1.0425197302646691e-27,7.2222148018169686e-12,4.0132227060830848e-38,2.3158990135815825e-17,4.2819810091496898e-27,7.3863995200802228e-17,2.1742470753236815e-26,7.5917050275553388e-25,7.2300210657570131e-21,3.5535935888951377e-32,0.0030585968956420456,0.0031436300748232376,3.81355346850609e-08,4.8235391668131735e-10,6.4316648249534127e-07,3.2195634901321132e-14,1.2897582093271081e-08,5.882578156703781e-09,1.288646394546727e-07,5.160114825837147e-14,5.1203439393669719e-11,8.0983389432935869e-12,1.1846242650397277e-12,2.4166473637703399e-14,6.122464970334098e-14,1.540222906975159e-13,5.815690836602895e-19
2.9357758314413508e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1866832195375828,0.096939181913267683,0.098424394892839592,3.2319236793471527e-12,3.759911702258338e-11,1.4594611843848489e-10,7.1086345016138611e-09,1.7611944320460757e-11,1.0616208684784419e-27,7.2594768359202101e-12,4.1089530762714964e-38,2.3331899273934535e-17,4.3499429419169721e-27,7.4802545943764678e-17,2.2030232856377063e-26,7.7121731005079259e-25,7.3022853665120018e-21,3.6196347493195684e-32,0.0030606242914996114,0.0031510729666077084,3.8234193153325678e-08,4.8596544708126656e-10,6.4642446342458668e-07,3.2343489064755743e-14,1.2965998979827285e-08,5.8836791100752644e-09,1.2954846029632997e-07,5.2140392385179239e-14,5.2014833560504325e-11,8.1639197765054825e-12,1.2003335057121599e-12,2.4352673128517956e-14,6.1748294378058275e-14,1.552204430577737e-13,5.9036915964187968e-19
2.942959464292857e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18667375750396586,0.09693716494681838,0.098420673592652344,3.2658285359170901e-12,3.8272816335608925e-11,1.4779897832700491e-10,7.1648927826161647e-09,1.7751272751430285e-11,1.0810189776032876e-27,7.296828749420786e-12,4.206701821976425e-38,2.3505644122832998e-17,4.4187964890703515e-27,7.5750536537109846e-17,2.2320999357661151e-26,7.8342127963470745e-25,7.3750860981403554e-21,3.6867226645347496e-32,0.0030626403475265663,0.0031585148200294743,3.8332826182874963e-08,4.8959464991246195e-10,6.4969035185051335e-07,3.2491988514533368e-14,1.30345863320628e-08,5.884771614655337e-09,1.3023389246840229e-07,5.2683755224398567e-14,5.283714280601549e-11,8.2298290878535266e-12,1.2162082289801394e-12,2.4539780126471446e-14,6.2274878787990951e-14,1.5642470945115458e-13,5.9927898707792374e-19
2.950143097144363e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.186664307778039,0.096935159258469683,0.098416952810123776,3.2999934771022286e-12,3.8957049294406346e-11,1.4967049578538669e-10,7.2214274981110251e-09,1.7891319710288913e-11,1.1007178492465951e-27,7.3342704855601927e-12,4.3065058881909457e-38,2.3680226419584559e-17,4.4885508723256439e-27,7.6708036663489432e-17,2.2614793229284247e-26,7.9578401665771729e-25,7.4484258426792962e-21,3.7548710483795936e-32,0.0030646451234277281,0.0031659556362071575,3.8431433741994573e-08,4.9324156444201889e-10,6.5296414422818781e-07,3.2641136459287836e-14,1.3103344044097244e-08,5.8858557338965604e-09,1.309209348228413e-07,5.3231256513481647e-14,5.3670486275052504e-11,8.2960674544806075e-12,1.23224971928579e-12,2.4727796462131579e-14,6.2804410378199099e-14,1.5763510414188204e-13,6.0829964002311663e-19
2.9566083667107183e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18665581349777027,0.096933363732639555,0.098413604547986144,3.3309653392667548e-12,3.9581980277580727e-11,1.5137092797965886e-10,7.2725454982743282e-09,1.8017977687920002e-11,1.118707149893429e-27,7.3680447995232097e-12,4.3981178434290942e-38,2.3838067938483421e-17,4.5521077097499085e-27,7.7577975280936692e-17,2.2881815191398724e-26,8.0704756229472769e-25,7.5148946072316179e-21,3.8171227431272362e-32,0.0030664398263240853,0.0031726514848437618,3.8520158741569452e-08,4.9653896343094877e-10,6.5591731230864944e-07,3.2775926735356157e-14,1.3165371556756958e-08,5.886824321601391e-09,1.3154064870029544e-07,5.3727562388322522e-14,5.4430028920420686e-11,8.3559638025654833e-12,1.2468307130380106e-12,2.4897790159202916e-14,6.3283514795319222e-14,1.5872971083787407e-13,6.1651387729168861e-19
2.9630736362770736e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18664732909383758,0.096931577250882167,0.098410256704297233,3.3621498134620636e-12,4.0215658815108376e-11,1.5308668602867556e-10,7.3238881632269851e-09,1.8145220229148074e-11,1.1369459874901763e-27,7.4018917824508333e-12,4.4914527424927101e-38,2.3996590458589523e-17,4.6164085707099659e-27,7.8455724578645481e-17,2.3151324924249416e-26,8.1844220607298372e-25,7.5818039580379615e-21,3.8802548380078786e-32,0.0030682254835083527,0.0031793464950227884,3.8608863060726913e-08,4.9985076922049405e-10,6.5887687711879831e-07,3.2911247256385283e-14,1.3227536895274841e-08,5.8877862150347141e-09,1.3216166506246724e-07,5.4227250858418617e-14,5.5198694826389094e-11,8.4161275704804126e-12,1.2615487788099637e-12,2.5068523232304906e-14,6.376501786838236e-14,1.5982930338182096e-13,6.2481955301370516e-19
2.969538905843429e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18663885452256423,0.096929799770322733,0.098406909278654822,3.3935478228846841e-12,4.0858188420842414e-11,1.5481787159699096e-10,7.3754558484703574e-09,1.8273048542999647e-11,1.1554372051522207e-27,7.4358113929456418e-12,4.5865387225233995e-38,2.4155795241631032e-17,4.6814603225267861e-27,7.9341336027274261e-17,2.3423339405719586e-26,8.2996914273773628e-25,7.6491557886705344e-21,3.9442776267160917e-32,0.0030700021378558227,0.0031860406675490449,3.8697546675820676e-08,5.031770103487158e-10,6.6184283605496028e-07,3.3047100378353329e-14,1.3289839984738571e-08,5.8887414559185692e-09,1.3278398307600561e-07,5.473033638400269e-14,5.5976572893657417e-11,8.4765591759990075e-12,1.2764048660492134e-12,2.5239997011466244e-14,6.4248925007942178e-14,1.6093389214843038e-13,6.3321746596760566e-19
2.9753576484531486e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18663123577940954,0.096928207698571231,0.098403896952675193,3.4219893683406533e-12,4.144411907853152e-11,1.5638921350592661e-10,7.4220594507885688e-09,1.8388595859434573e-11,1.1722974562170638e-27,7.4664011047404634e-12,4.6736368478225697e-38,2.4299663922825681e-17,4.7406546238195255e-27,8.0145151182100675e-17,2.3670308090365063e-26,8.4045748991924693e-25,7.7101523243894491e-21,4.002668263971641e-32,0.0030715934646158459,0.0031920647072920453,3.8777344207752096e-08,5.0618299314983634e-10,6.6451766392290059e-07,3.3169825512046293e-14,1.3346030476376952e-08,5.8895955227300326e-09,1.3334518151223018e-07,5.5186029809399446e-14,5.6684613553863652e-11,8.5311769666555057e-12,1.2898941409791748e-12,2.5394957814528328e-14,6.4686501377913402e-14,1.619323023773667e-13,6.4085511469986651e-19
2.981176391062869e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18662362493394777,0.096926622852255825,0.098400884964697774,3.4506053018028176e-12,4.2037380603015375e-11,1.579732091112328e-10,7.4688458650868515e-09,1.8504619509948118e-11,1.1893665669076578e-27,7.4970495811388858e-12,4.7621975185114469e-38,2.4444087175573868e-17,4.8004678178856143e-27,8.0955414364980962e-17,2.3919331912974854e-26,8.510548504414369e-25,7.7715101908490923e-21,4.0617964161722521e-32,0.0030731775646131798,0.0031980880697675177,3.8857124932628679e-08,5.0920071244762373e-10,6.6719766702023048e-07,3.3292985686891528e-14,1.3402332424393722e-08,5.8904442702365174e-09,1.3390743300597621e-07,5.5644497154809398e-14,5.7400254331357259e-11,8.586012346657266e-12,1.3034966837025937e-12,2.5550520633293909e-14,6.5126033356718052e-14,1.6293477549658269e-13,6.4856871607413659e-19
2.986995133672589e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18661602195476554,0.096925045200540849,0.098397873314432754,3.4793962997182559e-12,4.2638050519218575e-11,1.5956993341115248e-10,7.5158153490552712e-09,1.8621120373634371e-11,1.2066466627074008e-27,7.5277567919477728e-12,4.8522420639519231e-38,2.4589065916656746e-17,4.8609050071104862e-27,8.1772163540839571e-17,2.4170423402867969e-26,8.6176211159696489e-25,7.8332307758318157e-21,4.1216697857855404e-32,0.003074754468683813,0.0032041107555552681,3.8936888832863857e-08,5.1223018899876168e-10,6.6988284344357681e-07,3.3416582629643557e-14,1.3458745767978667e-08,5.8912877335371069e-09,1.3447073695207664e-07,5.6105749008992789e-14,5.8123561395064203e-11,8.6410656186276291e-12,1.3172131949949327e-12,2.5706686434438018e-14,6.5567524877525055e-14,1.6394131905355366e-13,6.5635886287860752e-19
2.992813876282309e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18660842681058326,0.096923474712722266,0.098394862001591379,3.5083630396171865e-12,4.3246207012301805e-11,1.6117946168411639e-10,7.5629681599211168e-09,1.8738099328862531e-11,1.2241398859890346e-27,7.5585227069692321e-12,4.9437920771289004e-38,2.4734601061901307e-17,4.9219713244628711e-27,8.2595436814814569e-17,2.4423595137657556e-26,8.7258016587079163e-25,7.8953154694419655e-21,4.1822961387100752e-32,0.0030763242075322536,0.0032101327652329504,3.9016635890760518e-08,5.1527144354488202e-10,6.7257319127737595e-07,3.3540618065872527e-14,1.3515270454836055e-08,5.8921259387911116e-09,1.3503509274604535e-07,5.656979597622479e-14,5.8854601347316126e-11,8.6963370845814164e-12,1.3310443783642484e-12,2.5863456183719863e-14,6.6010979869982269e-14,1.6495194059080179e-13,6.6422615123374019e-19
