Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H4OX(44),C2H5X(33),C3H8X(38),H2OX(30),CH2OX(35),CH4OX(41),HO2X(60)
0.049041115899318866,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23414998533542522,0.099854876435322384,5.0440424281352096e-32,0.093188825793689062,7.1543748199159835e-11,2.8527160495927773e-05,0.0068111509626492877,3.810583726491288e-05,4.0542354321439584e-13,7.2745951298905645e-07,3.7628870079341887e-10,1.2128554053592492e-11,5.6899917896138696e-09,2.2022967138154314e-13,4.1436741475665548e-15,3.9111125710191254e-11,8.7082348168810178e-20,0.0,3.4082899580774397e-05,3.1759631149589967e-05,0.0067453590814552742,6.0907437413310086e-11,1.0465368600056995e-09,0.00015615174379452626,2.3188843205539378e-06,9.5511090916365091e-11,6.4134539025269839e-09,9.7306072284312731e-09,1.3027260373235795e-08,4.9667506197246855e-11,6.1946656778923557e-17,1.272518958086493e-13,1.3370716345764052e-14,3.5799928266025042e-14,1.2925205996358208e-13,2.4401373080332402e-14,1.3837772937512968e-16,7.5201303690099727e-17,2.9853338611096263e-19
0.04932796785141292,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23411254206317711,0.099854562907038591,5.1012660336541355e-32,0.093151653993081104,7.2330502946883718e-11,2.8678669406226202e-05,0.0068484525834380501,3.8203956818676427e-05,4.0709237765394295e-13,7.2588844096258391e-07,3.7794181914623859e-10,1.216079686347308e-11,5.6895571947360264e-09,2.215945056501648e-13,4.1497186289769919e-15,3.9189660949702779e-11,8.7817169336985562e-20,0.0,3.4077342335912682e-05,3.1741885945199208e-05,0.006782424224050421,6.1231206341598764e-11,1.0441097090443681e-09,0.00015654081856605726,2.3312109635485016e-06,9.5037091546524948e-11,6.3647440466276232e-09,9.7807225793930492e-09,1.3058715978227705e-08,5.0072865718982766e-11,6.2027100165226607e-17,1.2505926358937748e-13,1.3395422353574037e-14,3.5791469067973044e-14,1.2979913276860282e-13,2.4665765968109448e-14,1.3892511076767451e-16,7.5655250333393645e-17,3.0267205841755492e-19
0.04958613460829757,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23407886712875112,0.099854281720815646,5.1530237605556777e-32,0.093118222201984902,7.3041774012319321e-11,2.8814891333798066e-05,0.0068820009819700913,3.8291876252800377e-05,4.0859882237206761e-13,7.2448474919441932e-07,3.7942602111425556e-10,1.2189713756887033e-11,5.6891576327011465e-09,2.2282259934776808e-13,4.1552115077529593e-15,3.9260116689834404e-11,8.8479899371299488e-20,0.0,3.4072344677311325e-05,3.1725929757841591e-05,0.0068157602357464785,6.1522307327378872e-11,1.0419407724254399e-09,0.00015688958424301086,2.3422938612987592e-06,9.4614827147191127e-11,6.3214671823190889e-09,9.8257668646652827e-09,1.3086885530916621e-08,5.0438340198843428e-11,6.2100270642409459e-17,1.2312969131272757e-13,1.3417574565672618e-14,3.5783807210720471e-14,1.3029011862778403e-13,2.4904737036621778e-14,1.3941914588074578e-16,7.6063594894995086e-17,3.0642380249787624e-19
0.04981848468949376,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23404857910884405,0.099854029447810064,5.199813234681977e-32,0.093088152062515611,7.3684498853422475e-11,2.8937381343212539e-05,0.00691217588250381,3.8370692098252454e-05,4.0995826052082136e-13,7.232296502430866e-07,3.8075890054235989e-10,1.2215657329390918e-11,5.6887913304035703e-09,2.2392767395191979e-13,4.1601974553445189e-15,3.932334650796581e-11,8.9077477972752466e-20,0.0,3.4067849906180574e-05,3.1711580915567157e-05,0.0068457443448912553,6.1784062788570107e-11,1.0400011377937272e-09,0.00015720234747024369,2.3522595060528491e-06,9.4238248462808534e-11,6.2829652819328117e-09,9.8662587018771361e-09,1.3112125328320345e-08,5.0767791505990827e-11,6.2166741970865597e-17,1.2142746188221833e-13,1.3437445120151726e-14,3.5776873015912676e-14,1.3073089487285159e-13,2.5120633300606695e-14,1.3986490377638594e-16,7.6430936628626384e-17,3.0982221326813712e-19
0.050050834770689945,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23401830946374014,0.099853777921767931,5.2467991038408163e-32,0.093058099406316139,7.4329664818780442e-11,2.9059767846449493e-05,0.0069423331250069746,3.8449215106795776e-05,4.1132114326989992e-13,7.219822575541236e-07,3.8208904550996042e-10,1.2241524169239225e-11,5.6884187955740714e-09,2.2503254862631315e-13,4.1652231401964032e-15,3.9386407807040606e-11,8.9676114634769968e-20,0.0,3.4063358086748732e-05,3.1697243168498749e-05,0.0068757111318146092,6.2045595499603692e-11,1.0380731317874221e-09,0.00015751405226872115,2.3622166701853009e-06,9.3864901984811295e-11,6.2448802760476219e-09,9.9067052217946252e-09,1.313725913047204e-08,5.1097736906365412e-11,6.2233792617761227e-17,1.1975700114960379e-13,1.3457253560744228e-14,3.5769903038188908e-14,1.3117062423671466e-13,2.5337306966275282e-14,1.4031172768738564e-16,7.6798118539157883e-17,3.1324133346086159e-19
0.05025994984376651,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23399108247447514,0.099853552182408101,5.2892541423956648e-32,0.093031066950394925,7.4912398234464439e-11,2.9169827552641124e-05,0.0069694595600456356,3.8519637333084638e-05,4.1255068137019305e-13,7.2086612660122928e-07,3.8328384996493574e-10,1.226473919299864e-11,5.6880782726476869e-09,2.2602676391652584e-13,4.1697799257784658e-15,3.944302072985038e-11,9.021578872725043e-20,0.0,3.4059317968519204e-05,3.1684348671434813e-05,0.006902666442232747,6.2280784714844668e-11,1.0363477694302174e-09,0.00015779368808405513,2.3711708756038407e-06,9.3531618468834962e-11,6.2109548728892661e-09,9.9430684817260471e-09,1.3159789609823141e-08,5.13951081684856e-11,6.2294628762975655e-17,1.1828018222726531e-13,1.3475028699192669e-14,3.5763600021479236e-14,1.3156549006119337e-13,2.5532976656163946e-14,1.4071477983845305e-16,7.712844536555784e-17,3.1633626227042268e-19
0.05046906491684308,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23396387033325811,0.099853327039615747,5.3318679604620078e-32,0.093004048630731181,7.549710317135173e-11,2.92798040699759e-05,0.0069965717188720236,3.8589825868614774e-05,4.1378300674835749e-13,7.197561149630661e-07,3.8447646166167924e-10,1.2287892941514082e-11,5.6877328624331395e-09,2.2702081545752619e-13,4.1743683328032404e-15,3.9499500552288153e-11,9.0756313270618067e-20,0.0,3.4055280232919767e-05,3.1671463140835045e-05,0.0069296077452665021,6.2515793924190483e-11,1.0346316424037559e-09,0.00015807247852119816,2.3801182277752042e-06,9.3200887995679888e-11,6.177357298182629e-09,9.9793952912151085e-09,1.3182235498344108e-08,5.1692875845693861e-11,6.2355925370722383e-17,1.1682799429056962e-13,1.3492754726810082e-14,3.5757269050071737e-14,1.3195951622061247e-13,2.5729273647741016e-14,1.4111869393630262e-16,7.7458642284688776e-17,3.1944799179995399e-19
0.05067817998991965,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23393667302335969,0.099853102489444373,5.3746404159277135e-32,0.092977044435415754,7.6083776900825607e-11,2.9389697703269463e-05,0.0070236696141418543,3.8659782346486196e-05,4.1501811799752859e-13,7.1865216569084358e-07,3.8566689096269965e-10,1.2310985823701248e-11,5.687382639283193e-09,2.2801470241248406e-13,4.1789880984355548e-15,3.9555848854692663e-11,9.1297685181691014e-20,0.0,3.405124487608383e-05,3.1658586566948896e-05,0.0069565350520903058,6.2750623326853201e-11,1.0329246654086855e-09,0.00015835042914496243,2.3890587342838672e-06,9.2872680520475891e-11,6.144083015827509e-09,1.0015685770453268e-08,1.320459738530985e-08,5.1991038156159878e-11,6.2417678357826883e-17,1.1539992101100611e-13,1.3510432201938448e-14,3.5750910599062605e-14,1.3235270660223362e-13,2.5926196812850834e-14,1.4152346923947032e-16,7.7788709089558694e-17,3.2257653422152277e-19
0.05088729506299622,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23390949052811771,0.099852878527989408,5.4175713668167313e-32,0.092950054352554559,7.6672416703163508e-11,2.9499508755074971e-05,0.0070507532584883877,3.872950838215758e-05,4.1625601367987117e-13,7.1755422257592478e-07,3.8685514814756293e-10,1.2334018244028805e-11,5.6870276763476311e-09,2.2900842395577111e-13,4.1836389634601661e-15,3.9612067198494173e-11,9.1839901394623212e-20,0.0,3.404721189416978e-05,3.164571894004654e-05,0.0069834483738710805,6.2985273121692083e-11,1.0312267542534787e-09,0.00015862754546047556,2.3979924027008684e-06,9.2546966477464702e-11,6.1111275712201873e-09,1.0051940038793795e-08,1.3226875853677811e-08,5.2289593329671068e-11,6.2479883698030919e-17,1.1399546841621273e-13,1.3528061676191531e-14,3.5744525135770889e-14,1.3274506506283916e-13,2.6123745027006525e-14,1.4192910499628627e-16,7.81186455770376e-17,3.2572190159042437e-19
0.05109641013607279,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23388232283093635,0.099852655151387526,5.4606606712889233e-32,0.092923078370268322,7.7263019867516709e-11,2.960923752569736e-05,0.0070778226645225656,3.8799005573703539e-05,4.1749669232492093e-13,7.164622301564574e-07,3.8804124341382012e-10,1.2356990602596576e-11,5.6866680455938239e-09,2.3000197927336556e-13,4.1883206728891597e-15,3.9668157126489648e-11,9.2382958863056083e-20,0.0,3.4043181283360413e-05,3.1632860250418512e-05,0.0070103477217681488,6.321974350721538e-11,1.0295378258620356e-09,0.00015890383291406986,2.4069192405838726e-06,9.2223716763927409e-11,6.0784865866398142e-09,1.0088158214756814e-08,1.3249071480179617e-08,5.2588539607494689e-11,6.2542537433840739e-17,1.1261414283616301e-13,1.354564369455315e-14,3.573811311986939e-14,1.3313659542906972e-13,2.6321917169375451e-14,1.4233560044440665e-16,7.8448451548016445e-17,3.2888410584659761e-19
0.051305525209149355,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23385516991528504,0.099852432355816104,5.5039081876402748e-32,0.092896116476692797,7.785558369120275e-11,2.9718884313177056e-05,0.0071048778448331486,3.8868275502066813e-05,4.1874015242412678e-13,7.1537613369452953e-07,3.8922518687793032e-10,1.2379903295235413e-11,5.6863038178259172e-09,2.3099536756255e-13,4.1930329736508385e-15,3.9724120163126466e-11,9.292685456673731e-20,0.0,3.4039153039862322e-05,3.1620010488375195e-05,0.0070372331069331788,6.3454034681581044e-11,1.027857798233393e-09,0.00015917929689425196,2.4158392554772429e-06,9.1902902732837053e-11,6.0461557658615208e-09,1.0124340416026726e-08,1.3271184835410953e-08,5.2887875242158312e-11,6.2605635632329595e-17,1.1125546747742278e-13,1.3563178795481715e-14,3.5731675003510183e-14,1.3352730149776173e-13,2.6520712122545498e-14,1.4274295480947295e-16,7.8778126807229711e-17,3.3206315881288614e-19
0.051514640282225924,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23382803176469799,0.099852210137492722,5.5473137743025218e-32,0.092869168659978574,7.8450105480270486e-11,2.9828449413376227e-05,0.0071319188119868815,3.8937319731306335e-05,4.1998639243677479e-13,7.1429587915398378e-07,3.9040698857617223e-10,1.2402756713511081e-11,5.6859350627133048e-09,2.3198858803110326e-13,4.1977756165000728e-15,3.9779957814786272e-11,9.3471585499267933e-20,0.0,3.4035127159906169e-05,3.1607169644247384e-05,0.0070641045405100931,6.3688146842599729e-11,1.0261865904193858e-09,0.00015945394273243893,2.4247524549120916e-06,9.1584496192346201e-11,6.0141308887392781e-09,1.0160486759480193e-08,1.3293216483920285e-08,5.3187598497480246e-11,6.2669174419937761e-17,1.0991897735786869e-13,1.3580667511006779e-14,3.5725211231512393e-14,1.3391718703627837e-13,2.6720128772714675e-14,1.4315116730639552e-16,7.9107671163023555e-17,3.3525907219754315e-19
0.05172375535530249,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23380090836277345,0.099851988492674487,5.5908772898426453e-32,0.092842234908291021,7.9046582550114404e-11,2.9937933120014364e-05,0.0071589455785285895,3.9006139808844893e-05,4.2123541079919323e-13,7.1322141320839379e-07,3.9158665846555525e-10,1.2425551244757528e-11,5.6855618488123884e-09,2.3298163989799202e-13,4.2025483568956272e-15,3.9835671570018183e-11,9.4017148662482078e-20,0.0,3.4031103639746585e-05,3.1594337708386459e-05,0.0070909620336350237,6.3922080187736443e-11,1.0245241225413276e-09,0.00015972777570368794,2.433658846406343e-06,9.1268469390371334e-11,5.9824078052124393e-09,1.0196597361195332e-08,1.3315166984297132e-08,5.3487707648502203e-11,6.2733150005678921e-17,1.086042191341881e-13,1.3598110366808888e-14,3.5718722241499746e-14,1.3430625578283778e-13,2.6920166009875562e-14,1.4356023714198565e-16,7.9437084427678366e-17,3.3847185759885017e-19
0.05193287042837906,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23377379969317266,0.099851767417657417,5.6345985929637166e-32,0.092815315209810373,7.9645012223216182e-11,3.0047335724543311e-05,0.0071859581569813386,3.9074737265707102e-05,4.2248720590931493e-13,7.1215268321378066e-07,3.9276420642469118e-10,1.2448287272317014e-11,5.6851842435785474e-09,2.339745223928867e-13,4.2073509502818543e-15,3.9891262899835229e-11,9.4563541102248837e-20,0.0,3.402708247566019e-05,3.1581514671162203e-05,0.0071178055974362373,6.4155834914109851e-11,1.0228703157182927e-09,0.0001600008010279125,2.4425584374648094e-06,9.0954794992678084e-11,5.9509824446281295e-09,1.023267233641856e-08,1.3337036889256349e-08,5.3788200981002412e-11,6.2797558586776051e-17,1.0731074912728269e-13,1.3615507882339202e-14,3.5712208463973167e-14,1.3469451144683612e-13,2.7120822727070051e-14,1.4397016351206387e-16,7.9766366417033582e-17,3.4170152649723862e-19
0.05212107399414797,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23374941447321518,0.099851568934291757,5.6740825574815965e-32,0.09279109948691254,8.0185266198956755e-11,3.014572896554369e-05,0.0072102573571056431,3.9136285888567844e-05,4.2361619427605818e-13,7.111956874893522e-07,3.9382219343973941e-10,1.2468699989970854e-11,5.6848406991691366e-09,2.3486797119656127e-13,4.21169861111509e-15,3.9941191624808571e-11,9.5056000890348672e-20,0.0,3.4023465439366711e-05,3.1569981538051868e-05,0.0071419529044766611,6.4366061611446029e-11,1.0213892304059714e-09,0.00016024583755164937,2.4505622612370253e-06,9.0674477103449703e-11,5.9229508638658718e-09,1.0265109448103527e-08,1.3356651346789215e-08,5.4058972047549657e-11,6.2855893449837279e-17,1.0616447058076673e-13,1.3631127304752849e-14,3.5706325221124255e-14,1.3504324940168422e-13,2.7301942516023101e-14,1.4433982890792949e-16,8.0062607817631638e-17,3.4462267329373038e-19
0.05230927755991688,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23372504116143278,0.099851370906849604,5.7136941127839891e-32,0.092766895128954349,8.0727097682733371e-11,3.0244056957801181e-05,0.0072345450841030017,3.9197656509214069e-05,4.2474742927634324e-13,7.1024325835950407e-07,3.9487847672302054e-10,1.2489065900480084e-11,5.684493699231421e-09,2.3576128164557205e-13,4.2160700872288625e-15,3.9991023410906569e-11,9.5549127853415195e-20,0.0,3.4019850305814333e-05,3.1558455598061778e-05,0.0071660889458736114,6.45761439301916e-11,1.0199150414095747e-09,0.00016049022779385269,2.4585605881772046e-06,9.0396023548201935e-11,5.8951543250070079e-09,1.0297517877987681e-08,1.3376201359868257e-08,5.4330051687348184e-11,6.2914573362847132e-17,1.0503477823812682e-13,1.3646710787387671e-14,3.5700422547671286e-14,1.3539133440536923e-13,2.7483562388425447e-14,1.4471018683567783e-16,8.0358742609547924e-17,3.4755751314738626e-19
0.05249748112568579,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23370067974604283,0.099851173332709584,5.7534331561463305e-32,0.092742702127349877,8.1270504740328174e-11,3.0342319909393889e-05,0.0072588213470580294,3.9258850210618057e-05,4.2588090968184182e-13,7.0929535883158796e-07,3.9593306331660727e-10,1.2509385274968952e-11,5.6841432907494448e-09,2.3665445319981587e-13,4.2204652067601702e-15,4.0040759295050992e-11,9.6042919872539606e-20,0.0,3.4016237072335769e-05,3.1546936844212408e-05,0.0071902137297229947,6.4786082013336494e-11,1.0184476932965726e-09,0.00016073397544787445,2.4665534237293292e-06,9.0119415263140447e-11,5.8675900052120766e-09,1.0329897708456406e-08,1.3395687319548072e-08,5.4601438673167415e-11,6.2973595657695385e-17,1.0392137104344661e-13,1.3662258696311286e-14,3.5694500743287219e-14,1.3573876910340646e-13,2.7665681544604453e-14,1.4508123668921922e-16,8.065477066593809e-17,3.5050605419788484e-19
0.052685684691454696,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23367633021530246,0.099850976209274564,5.7932995849335163e-32,0.092718520473522692,8.1815485441591862e-11,3.0440518027041778e-05,0.0072830861550413975,3.9319868065566986e-05,4.2701663424629476e-13,7.0835195233340651e-07,3.9698596021327656e-10,1.2529658382048757e-11,5.683789520043543e-09,2.3754748532507741e-13,4.2248838020162948e-15,4.0090400303280743e-11,9.6537374850119345e-20,0.0,3.4012625736278025e-05,3.1535425269536351e-05,0.0072143272641153932,6.4995876003646993e-11,1.016987131254642e-09,0.00016097708417267637,2.4745407733289039e-06,8.9844633463477558e-11,5.8402551253848619e-09,1.0362249021400048e-08,1.3415109613233831e-08,5.4873131784773025e-11,6.30329577152544e-17,1.0282395466520719e-13,1.3677771393725333e-14,3.5688560103363786e-14,1.3608555612318342e-13,2.7848299186765337e-14,1.4545297785794434e-16,8.0950691861846694e-17,3.5346830450246584e-19
0.052873888257223604,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2336519925575081,0.099850779533971271,5.8332932965981759e-32,0.092694350158906078,8.2362037863749512e-11,3.0538651516200722e-05,0.0073073395171098848,3.9380711136790248e-05,4.2815460171030479e-13,7.0741300271637011e-07,3.9803717435698632e-10,1.2549885487663735e-11,5.6834324327736329e-09,2.3844037749348043e-13,4.2293257073746137e-15,4.0139947450890069e-11,9.7032490669047982e-20,0.0,3.4009016295003588e-05,3.152392086708055e-05,0.0072384295571360346,6.5205526043670809e-11,1.0155333011304446e-09,0.00016121955759309869,2.482522642403004e-06,8.9571659614824119e-11,5.8131469462092953e-09,1.0394571898226704e-08,1.3434468624727198e-08,5.5145129808984239e-11,6.3092656966175886e-17,1.0174224114539721e-13,1.3693249237996874e-14,3.5682600919026241e-14,1.3643169807412341e-13,2.8031414519968991e-14,1.458254097247902e-16,8.1246506074669688e-17,3.5644427205836837e-19
0.05306209182299251,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23362766676099475,0.099850583304250104,5.8734141886799261e-32,0.092670191174942768,8.2910160091428134e-11,3.0636720580923018e-05,0.0073315814423064807,3.944138047708797e-05,4.2929481077932471e-13,7.0647847423603397e-07,3.990867126433609e-10,1.2570066855265135e-11,5.6830720739499064e-09,2.3933312918445038e-13,4.2337907533041206e-15,4.0189401742581965e-11,9.7528265220841465e-20,0.0,3.4005408745888736e-05,3.151242362990464e-05,0.0072625206168647552,6.5415032275736541e-11,1.0140861493764313e-09,0.00016146139930063491,2.4904990363703482e-06,8.9300475410289326e-11,5.7862627752259257e-09,1.0426866419811341e-08,1.3453764734271369e-08,5.5417431539180096e-11,6.3152690809362152e-17,1.0067594871753941e-13,1.3708692583719185e-14,3.5676623477179906e-14,1.3677719754785758e-13,2.821502675199027e-14,1.4619853165951496e-16,8.1542213184509175e-17,3.5943396480985627e-19
