Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(205),C2H4X(65),H2OX(23),acetyl(43)
2.3458081358805207e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072756355731,0.11866996487844642,0.022821567676315553,0.0,1.5931310993474098e-32,2.2855489052033233e-19,3.4018538828025544e-36,3.7705384262244997e-29,9.5789398784591347e-64,2.070362731839631e-11,8.9701458940245091e-57,2.0703616284911425e-11,6.9289209367785309e-39,1.3038160407462186e-38,7.0620709642927073e-52,8.1883208116409657e-53,7.8359302309418943e-30,3.7283368911974094e-44,1.1306812750813022e-09,3.347746549562524e-11,1.3402335341707007e-13,4.9533436473819384e-21,2.5666203643609361e-20,1.3400998778766616e-13,2.5683565587650976e-27,6.5632369705306382e-49,8.978768588809494e-38,1.3494273293331469e-18,2.1242965661821436e-20,1.4886940673016967e-21,3.502773999482796e-36,1.2435378286843449e-45,1.269016175229642e-57,7.6054407872611582e-53,2.9852619079471154e-29,1.1805219680447152e-55
3.127744182900214e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727524743086,0.11866996449460679,0.022821567670735975,0.0,3.8296313601708497e-32,3.8871200578955945e-19,1.3343486832507743e-35,8.24573688694704e-29,4.6628115214615487e-63,2.7604840208243772e-11,3.3871213826492103e-56,2.7604821443434309e-11,1.7967186461033865e-38,3.3551646015154035e-38,3.1154166441122284e-51,3.6122477992562607e-52,1.5590692397348129e-29,1.1198638460560828e-43,1.507575001399858e-09,4.4636620643991256e-11,1.7869848847373605e-13,7.8525336427518604e-21,4.3649843177425953e-20,1.7867574688268401e-13,5.3738605421573375e-27,2.2434310717785705e-48,2.328260462739721e-37,2.2862158583273073e-18,4.3756680772388883e-20,3.6757310261397146e-21,1.184243923525836e-35,5.4857583004911009e-45,4.8670424915699418e-57,2.597562993921908e-52,5.9389078397111678e-29,6.1812944078523416e-55
3.909680229919907e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727485928862,0.11866996411076719,0.022821567665156396,0.0,7.8199114149429029e-32,5.9386411137426873e-19,4.139393503941323e-35,1.5470114221215335e-28,1.7753914422190335e-62,3.4506055117220789e-11,1.0360508433047477e-55,3.4506026449236491e-11,3.9284781543934809e-38,7.1568970839868922e-38,1.076294045425855e-50,1.2479307676454942e-51,2.700657555939047e-29,2.7942289202218801e-43,1.8844687101035176e-09,5.5795775770360789e-11,2.2337399588948725e-13,1.1191792562487543e-20,6.6684522118130035e-20,2.2333923585640616e-13,9.7829068585365232e-27,6.2913888784299793e-48,5.0906842033642944e-37,3.4791233591782892e-18,7.8404397064353367e-20,7.7051068084356795e-21,3.2872610215314962e-35,1.8951524857843953e-44,1.5160947910867792e-56,7.2784782431980043e-52,1.0286273994447137e-28,2.5843652923331953e-54
4.6916162769396e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727447114649,0.11866996372692763,0.022821567659576818,0.0,1.4318242493969701e-31,8.4483110990856293e-19,1.1151812101180654e-34,2.6188097701145134e-28,5.8000088408915238e-62,4.1407272082016804e-11,2.7617528742395071e-55,4.140723129953507e-11,7.658379549685741e-38,1.3443821016052931e-37,3.2044104598787938e-50,3.715398003940957e-51,4.2607627065794775e-29,6.1682467802469777e-43,2.2613624008713017e-09,6.6954930874450018e-11,2.68049886822356e-13,1.486363922576041e-20,9.4861623603182668e-20,2.6800041346038522e-13,1.6226316121483424e-26,1.5520805169705058e-47,9.9240524117014201e-37,4.9294077496479645e-18,1.2792631107786465e-19,1.4486523600551445e-20,7.944151714972327e-35,5.6422622970898281e-44,4.1363399257825341e-56,1.7940186004569374e-51,1.6226326641163782e-28,9.3898260465464669e-54
6.2554883709789856e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727369486218,0.11866996295924855,0.022821567648417664,0.0,3.9712492879353898e-31,1.4841231142677403e-18,7.6428767851774854e-34,6.215612874710393e-28,8.9100882386798504e-61,5.5209712174569092e-11,1.8023766368621349e-54,5.5209640533915715e-11,2.4448438188287364e-37,3.7697732742852437e-37,3.2524737008167996e-49,3.7710467166915072e-50,8.8014611483504557e-29,2.6828112369297906e-42,3.0151497286331772e-09,8.927324101626552e-11,3.5740284504518243e-13,2.2785984675840836e-20,1.6662950290460481e-19,3.5731583962466168e-13,3.7573013062467763e-26,9.3590310449367923e-47,3.1681400109986677e-36,8.5820514052704484e-18,2.8434563532244367e-19,4.3006525513924987e-20,3.7257086174525674e-34,5.7263330179887577e-43,3.5323272146488945e-55,1.0776859928944434e-50,3.3508087697509418e-28,1.6247771136379833e-52
9.383232559057758e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727214229377,0.11866996142389058,0.022821567626099354,0.0,1.7024564968069467e-30,3.31102668327738e-18,1.1353070954281086e-32,2.1461818672055238e-27,4.5395593694642209e-59,8.2814616958226338e-11,2.6052920456473998e-53,8.2814457141586971e-11,1.339495589770941e-36,1.5848534043750568e-36,8.8338026712174503e-48,1.0241978692881547e-48,2.3954785708654064e-28,2.4235850059879341e-41,4.5227241694977016e-09,1.3390986103595769e-10,5.3611361134049936e-13,3.9927389886646266e-20,3.7167368165888121e-19,5.3591903574565832e-13,1.2715064833491428e-25,1.4496800732150262e-45,1.7357899785917658e-35,1.8785536610244317e-17,8.7994644545274771e-19,2.0958651829582759e-19,3.1189718525128413e-33,1.5549368579004569e-41,9.730436870086854e-54,1.6526907388961109e-49,9.1133072838286535e-28,6.8850594163315377e-51
1.5638720935215303e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726903715796,0.11866995835317552,0.022821567581462733,0.0,1.0152609944507267e-29,9.1577877339025754e-18,2.8734025676742752e-31,1.0301424144482924e-26,4.4418402564575431e-57,1.3802452487695802e-10,7.1667908616230393e-52,1.3802408291367224e-10,1.1567314515668681e-35,9.0315302333335742e-36,4.3744557286472519e-46,5.0715166319227455e-47,7.9906902988534273e-28,3.8997860717894422e-40,7.5378721927170139e-09,2.2318310002318063e-10,8.9355586688399759e-13,7.5965675652255596e-20,1.0275798520994754e-18,8.9301485173264361e-13,6.0362345217879594e-25,4.4638243039605528e-44,1.4989744659189257e-34,4.9969459262062655e-17,3.4959043016275688e-18,1.4972980897064785e-18,4.101798318312191e-32,7.6963969816553891e-40,5.8387085484444478e-52,4.9815068396718824e-48,3.0352600980350632e-27,5.7068863764947894e-49
2.1894209311372848e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726593202336,0.1186699552824616,0.022821567536826112,0.0,2.9892505451894164e-29,1.792823998590425e-17,1.5847960227812245e-30,2.7713296189680977e-26,3.530831909695335e-56,1.9323456388314449e-10,4.1654993081445071e-51,1.9323369876225646e-10,4.1435412579348396e-35,2.6042806466367015e-35,2.9324850882588774e-45,3.3996856340555619e-46,1.706605226369782e-27,1.7982451443412505e-39,1.0553019071353754e-08,3.1245633761007592e-10,1.251027481913976e-12,1.1281323360984072e-19,2.0109824089025668e-18,1.2499632870191836e-12,1.6191220611390695e-24,2.5646976515768731e-43,5.3695384120788375e-34,9.4537195773112817e-17,8.2352661554240157e-18,4.8130616368127343e-18,1.8108345643522444e-31,5.1584703872850651e-39,4.0604187496811838e-51,2.8360581480049938e-47,6.4739053496803907e-27,4.5620024459396336e-48
2.8149697687530393e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726282688999,0.11866995221174882,0.022821567492189491,0.0,6.5841311191183297e-29,2.9622264768669652e-17,5.7072836047566933e-30,5.7806245839236614e-26,1.6826816930702299e-55,2.4844473392019737e-10,1.5917764000722712e-50,2.484433046877459e-10,1.0658040827203401e-34,5.6450502042214702e-35,1.2235329551711997e-44,1.4184166183912059e-45,2.9655294141770093e-27,5.5763257222235581e-39,1.3568164805454701e-08,4.0172957379651914e-10,1.6085308423714695e-12,1.4962965005292537e-19,3.3215425142632019e-18,1.6067644060668716e-12,3.3730759183363344e-24,9.3931368609513407e-43,1.3811663082183349e-33,1.5120064930883136e-16,1.5266176281377498e-17,1.1269231508377833e-17,5.5430986670869396e-31,2.1519134459946569e-38,1.7251107002726889e-50,1.0300411570311203e-46,1.1234953301806696e-26,2.3136744358868073e-47
3.440518606368794e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725972175784,0.11866994914103718,0.022821567447552871,0.0,1.2308563743597089e-28,4.423982229392382e-17,1.6149369487255279e-29,1.0412049677603397e-25,6.0668508081197016e-55,3.0365503493335806e-10,4.7983368726458833e-50,3.0365290069027909e-10,2.2770055437038652e-34,1.041442261877032e-34,3.9307613167853597e-44,4.5566588726060951e-45,4.5762457987145207e-27,1.3904152519057081e-38,1.6583309395035735e-08,4.9100280858223949e-10,1.9660683272659888e-12,1.8632738527861877e-19,4.9589195066062251e-18,1.9634182713078159e-12,6.071656578954994e-24,2.6934623232225985e-42,2.9507738568556487e-33,2.1874806354945308e-16,2.461115356078431e-17,2.2047690779134844e-17,1.3621778717860777e-30,6.9120585979912272e-38,5.6149047923900055e-50,2.929662373093882e-46,1.7314597571536171e-26,9.0473992760335338e-47
4.691616281600302e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725351149742,0.11866994299961735,0.022821567358279636,0.0,3.2023231848539528e-28,8.2245511366079046e-17,8.2701559807775101e-29,2.5853951070695154e-25,4.8820115288322279e-54,4.1407602969062522e-10,2.835837155084684e-49,4.1407206292657175e-10,7.4083039267963479e-34,2.6610450821031474e-34,2.5470334080304704e-43,2.9522517622342096e-44,8.8522982324975165e-27,5.8329894292318065e-38,2.2613595140648567e-08,6.6954927395229108e-10,2.6812537316172872e-12,2.5961580201687585e-19,9.2128767083285443e-18,2.6762844654930777e-12,1.5067165385086002e-23,1.4358959494612501e-41,9.6005736344501338e-33,3.8261709358946116e-16,4.9857653445911274e-17,6.0808302504596982e-17,5.365713705986745e-30,4.4769361620060913e-37,3.7510647166421242e-49,1.5352757454138593e-45,3.3407052466985759e-26,8.7596791426130246e-46
5.942713956831811e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724730124189,0.11866993685820207,0.022821567269006398,0.0,6.618225680613276e-28,1.3194525089161432e-16,2.7553343300400726e-28,5.1936380993178265e-25,2.2124124514565114e-53,5.2449754772795338e-10,1.0486895507539687e-48,5.2449118547135276e-10,1.8303304713530887e-33,5.4377270971884004e-34,1.0013291886234373e-42,1.1605415943226181e-43,1.4534623919095877e-26,1.7364747199172596e-37,2.8643876308216339e-08,8.480957337212792e-10,3.3966002073897121e-12,3.3283836527224405e-19,1.4770157133766619e-17,3.3885623565876357e-12,3.0259249758597979e-23,5.0475626153933802e-41,2.3719956329517171e-32,5.7829204796060168e-16,8.2994457992140667e-17,1.2987008924674444e-16,1.474126632392127e-29,1.759477173116495e-36,1.5286161288434121e-48,5.3249162774018645e-45,5.4708163870648574e-26,4.2216524702309668e-45
7.19381163206332e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072410909913,0.11866993071679138,0.022821567179733167,0.0,1.1901823409509812e-27,1.9333901279779288e-16,7.2670867845973474e-28,9.1648505918508618e-25,7.6630834614374948e-53,6.3491958859757188e-10,3.0575390558002867e-48,6.3491026832474502e-10,3.8358208695500535e-33,9.7038555918849244e-34,3.0524006606996704e-42,3.5374543637718446e-43,2.1623278465462127e-26,4.2512805028803115e-37,3.4674152897751916e-08,1.0266421878889783e-09,4.1121225595838752e-12,4.0611346302178878e-19,2.162793041418332e-17,4.1002524553234309e-12,5.3388818761388438e-23,1.4213733538248529e-40,4.9710554886106983e-32,7.9898087804368782e-16,1.226200099488903e-16,2.3736651220194492e-16,3.3002145916666625e-29,5.3617459612672624e-36,4.88432044578038e-48,1.4800424092388673e-44,8.1173622534479384e-26,1.5210007691674278e-44
8.444909307294829e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723488074553,0.11866992457538525,0.022821567090459932,0.0,1.9468871292562467e-27,2.6642679854334912e-16,1.6482142926903375e-27,1.4795416229466138e-24,2.2562769362178844e-52,7.4534215185726821e-10,7.6977516189978802e-48,7.4532931148677079e-10,7.1942764325253567e-33,1.5789496215913544e-33,7.945947823333033e-42,9.2078213424671988e-43,3.0118997949518114e-26,9.1639519219185429e-37,4.070442490925622e-08,1.2051886364551849e-09,4.8278321946546693e-12,4.7938739002204973e-19,2.9783400339478702e-17,4.8113552661094639e-12,8.6182102647959121e-23,3.4830975214764562e-40,9.3235982443512759e-32,1.0395925028977943e-15,1.6733170726250146e-16,3.8973185614163111e-16,6.3822132243200387e-29,1.3952587331808991e-35,1.3469207008439514e-47,3.5777307995470054e-44,1.1276248574149699e-25,4.6304693253709377e-44
9.696006982526338e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722867050477,0.11866991843398371,0.022821567001186704,0.0,2.9720414529411382e-27,3.5120861766108396e-16,3.3393333505696577e-27,2.2374006315623694e-24,5.8866993634089517e-52,8.5576523707714668e-10,1.737269980918771e-47,8.5574831495742316e-10,1.2433264388645031e-32,2.4014653416976427e-33,1.8389350829445072e-41,2.1307709078136908e-42,4.0022250768290537e-26,1.7986533058696553e-36,4.6734692342726685e-08,1.383735079419665e-09,5.5437373163183308e-12,5.5267090189667856e-19,3.9233851326232e-17,5.5218712793069163e-12,1.303204933484764e-22,7.7068073073811043e-40,1.6113430546966773e-31,1.2964568925789657e-15,2.1609243040542368e-16,5.9161552710077047e-16,1.1164259004871553e-28,3.2277915416288978e-35,3.3338399874242541e-47,7.8031381392938258e-44,1.4943432128132024e-25,1.237366921848092e-43
1.0947104657757847e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722246026878,0.11866991229258672,0.022821566911913473,0.0,4.3046244379218457e-27,4.4768447024264523e-16,6.1978599201894035e-27,3.2183938482444961e-24,1.4110429321615791e-51,9.6618884383529689e-10,3.6102802800893733e-47,9.6616727873672673e-10,2.0171378772553624e-32,3.4694315111094255e-33,3.8931365670810405e-41,4.5105078565872652e-42,5.1333598830715545e-26,3.2859056331602943e-36,5.2764955198164276e-08,1.5622815167825886e-09,6.2598439723421556e-12,6.2594848437225986e-19,4.9976623929059301e-17,6.2318009761578056e-12,1.8745428498969025e-22,1.5813675722835141e-39,2.6142384198973288e-31,1.5667910701856077e-15,2.6825034520256011e-16,8.4639566602833876e-16,1.803237824082513e-28,6.8303512329235728e-35,7.6589730638754029e-47,1.5757470528584798e-43,1.9115022134345663e-25,3.0012579759719533e-43
1.2198202332989355e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721625003784,0.11866990615119433,0.022821566822640242,0.0,5.9835068163747788e-27,5.5585434612998887e-16,1.0699549755047447e-26,4.4509457614160062e-24,3.0874102181737454e-51,1.0766129717082308e-09,6.9523607822309605e-47,1.0765862028247411e-09,3.1092797738143319e-32,4.8144253325790627e-33,7.5895915208145429e-41,8.7922716064884014e-42,6.4053522164593988e-26,5.6458413080421086e-36,5.8795213475573897e-08,1.7408279485441737e-09,6.9761575752480644e-12,6.9922542481371101e-19,6.2009053111756819e-17,6.9411448396931818e-12,2.5923922722907599e-22,3.0245643127600531e-39,4.02973365826197e-31,1.8480766516464549e-15,3.2325918239426084e-16,1.1570800448352624e-15,2.7533237703380307e-28,1.3309457969627589e-34,1.6259283979421281e-46,2.965173073682687e-43,2.3787106965649694e-25,6.5685542553272735e-43
1.3449300008220863e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721003981172,0.11866990000980648,0.022821566733367018,0.0,8.047997829356051e-27,6.7571823236894485e-16,1.7403472771593879e-26,5.9639384506112996e-24,6.219579751331941e-51,1.1870376202657345e-09,1.2525280732740344e-46,1.1870050872215358e-09,4.5943740113319431e-32,6.4685224886948553e-33,1.3764715595753311e-40,1.5944438743454609e-41,7.8182522031209915e-26,9.2018198630574782e-36,6.4825467174961511e-08,1.9193743747045066e-09,7.6926834047242719e-12,7.725036141911754e-19,7.5328434050225109e-17,7.6499033606111875e-12,3.4735776543829041e-22,5.4323297453052478e-39,5.9545621140267103e-31,2.1378928234419788e-15,3.8050758555704746e-16,1.5266430490102945e-15,4.0088359414357055e-28,2.4127244238913769e-34,3.210843379416645e-46,5.2403648707156356e-43,2.895573606112762e-25,1.3137256714686577e-42
1.470039768345237e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072038295905,0.11866989386842321,0.02282156664409379,0.0,1.0537387248827993e-26,8.0727612073572716e-16,2.6968753802640567e-26,7.7864529656448197e-24,1.1703908556238975e-50,1.2974627890751759e-09,2.1366803700044253e-46,1.2974239319271639e-09,6.5553923577361001e-32,8.4639195082587693e-33,2.3525277829477989e-40,2.7248165146343856e-41,9.3721094771827471e-26,1.4349543484390939e-35,7.0855716296331192e-08,2.097920795263486e-09,8.4094257795235055e-12,8.4578723687580694e-19,8.9932049098200839e-17,8.3580770323678203e-12,4.5350399538094038e-22,9.2551458820644296e-39,8.4962852071580901e-31,2.4342716570319173e-15,4.3943817435790127e-16,1.9575518785157287e-15,5.6383563746025317e-28,4.1216666358558882e-34,5.9694175388697687e-46,8.7859096252911692e-43,3.461695773395837e-25,2.4475235030266018e-42
1.5951495358683878e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719761937416,0.11866988772704452,0.022821566554820569,0.0,1.3490269004474405e-26,9.5052800745034776e-16,4.0172412757190163e-26,9.9473457981050101e-24,2.0830660881461274e-50,1.4078884777079059e-09,3.487417198222189e-46,1.4078427369416636e-09,9.0852378949453382e-32,1.0832497897113257e-32,3.8317855300153783e-40,4.4377663582817971e-41,1.1066976086581068e-25,2.1574341403752138e-35,7.688596083968506e-08,2.2764672102210221e-09,9.1263874537393592e-12,9.1907353750864375e-19,1.0581720919799658e-16,9.0656663438756598e-12,5.7935901422460047e-22,1.5095279903802965e-38,1.1775343619044472e-30,2.7359227362695415e-15,4.9970477941412439e-16,2.4513855452933034e-15,7.6590704274842359e-28,6.7102008026971431e-34,1.0557518567889543e-45,1.4102885049128654e-42,4.076690106337699e-25,4.3126228719407123e-42
1.7202593033915386e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071914091627,0.11866988158567039,0.022821566465547345,0.0,1.6944502021074113e-26,1.1054738876693048e-15,5.7887188418877763e-26,1.2475199863357588e-23,3.5386267320151464e-50,1.5183146857397056e-09,5.4865329821544772e-46,1.5182615022650754e-09,1.2285991882174893e-31,1.3605797345484381e-32,5.9971983764308061e-40,6.945000741540708e-41,1.290290251429924e-25,3.1457886560132098e-35,8.2916200805025603e-08,2.4550136195771388e-09,9.8435701732662718e-12,9.923624813720052e-19,1.2298125739269135e-16,9.7726717789876301e-12,7.265880627667167e-22,2.3734627355593825e-38,1.5924082100557415e-30,3.0419813686931331e-15,5.6111996396889652e-16,3.0091392007452085e-15,1.0173181870069474e-27,1.049730601845386e-33,1.7898198231011637e-45,2.1825804012008182e-42,4.7401764976586094e-25,7.2592381874833539e-42
1.8453690709146894e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718519895602,0.11866987544430085,0.022821566376274128,0.0,2.093769781066721e-26,1.2721137526163217e-15,8.1095568319846119e-26,1.5398613164627522e-23,5.7763185164849945e-50,1.6287414127462584e-09,8.3627722048987399e-46,1.6286802278974535e-09,1.6267252980109518e-31,1.6815390567694891e-32,9.0723977015183088e-40,1.0505256180511011e-40,1.4879939515720921e-25,4.4677981367815395e-35,8.8946436192356829e-08,2.6335600233319334e-09,1.0560975612468345e-11,1.0656533054609866e-18,1.4142153982766679e-16,1.0479093821662557e-11,8.9685732194550074e-22,3.6159882811532223e-38,2.1084597362075461e-30,3.35162131654779e-15,6.2349100567765126e-16,3.6317748144460439e-15,1.3143196798220579e-27,1.5872521491168242e-33,2.9250710010555572e-45,3.2734979755173182e-42,5.4517774304496037e-25,1.1747980520715758e-41
2.0955886059609912e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717277855736,0.11866986316157546,0.02282156619772769,0.0,3.0691314455692458e-26,1.6404754012944665e-15,1.4857909155621131e-25,2.2547718851974282e-23,1.414409868897015e-49,1.8495964219703718e-09,1.8067319354699483e-45,1.8495175600893267e-09,2.7062565253645819e-31,2.4670821973090282e-32,1.9182361776795874e-39,2.2207727113737519e-40,1.9257548129665112e-25,8.4582953190724602e-35,1.0100689323300744e-07,2.9906528140374765e-09,1.1996460958783276e-11,1.2122433433574847e-18,1.8212011164945941e-16,1.1890189683746859e-11,1.3132520308832686e-21,7.8148140103877008e-38,3.5077943608474274e-30,3.9785825660875942e-15,7.5022619476573292e-16,5.0753988683001134e-15,2.0931174205628936e-27,3.3526237629192782e-33,7.2509898199591845e-45,6.8455356858282029e-42,7.0178131668546014e-25,2.8210569954650723e-41
