Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),COX(50),CO2X(24)
1.875435497677893e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364282,0.022821567674872298,8.1269063307604078e-55,6.2265472769906034e-41,1.5688067137579502e-24,1.0283218750905578e-38,6.604134894997758e-33,3.2702387116015747e-72,1.9070517274519912e-16,3.947392757958293e-70,1.9070487981034858e-16,2.1467536040398494e-47,1.9261295014106455e-43,1.7491166909240199e-58,1.0558073274393045e-59,3.5669439413395712e-34,1.2582805882592074e-54,7.5630829668881878e-10,3.6363977689691756e-11,1.4014362004894982e-14,1.4020572286189768e-14,7.3872966615079878e-19,1.4401739180067359e-18,1.0308716978900906e-19,3.369979277299888e-22,6.9096521665216485e-34,1.2100491971614744e-32,5.2614099156654406e-51,1.5464133652035196e-48,1.1861843479918069e-50
2.267968510028914e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.11866996511534277,0.022821567671066766,2.6233390896031477e-54,1.078454706056095e-40,2.3478468194985064e-24,2.7075370011599853e-38,1.1228157311360244e-32,1.0690579085116434e-71,2.3062027392080129e-16,1.0247556495547637e-69,2.3061985398608094e-16,4.186151244351842e-47,3.3364691786421547e-43,5.1038411497800313e-58,3.0803852498242403e-59,5.2241847845558217e-34,2.7835328082952181e-54,9.1460536945150032e-10,4.3975042784593891e-11,1.694708934760342e-14,1.6956147083723755e-14,9.3665827723153753e-19,2.1542722839577162e-18,1.8040102910113394e-19,4.140147967045877e-22,1.6376599668353482e-33,2.1115929830288373e-32,1.5995419066527682e-50,4.5116787952183061e-48,3.5341897772003263e-50
3.053034534730956e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.1186699647987427,0.022821567663455701,1.7270966810362051e-53,2.4369228161292108e-40,4.2684335543310761e-24,1.1427955151063321e-37,2.4823500924105417e-32,6.3935168044380879e-71,3.1045052521705996e-16,4.5324166851594233e-69,3.1044980174072383e-16,1.1113354519702001e-46,7.5413390419983944e-43,2.443712532054527e-57,1.4741945303672102e-58,9.2333785194725756e-34,8.7574132083296279e-54,1.2311995051116258e-09,5.9197172954500403e-11,2.2812158466723666e-14,2.2828135441522742e-14,1.337230212371588e-18,3.8925030592886524e-18,4.0621543778324861e-19,5.6808390862241849e-22,6.1014704050401133e-33,4.7573074552076196e-32,1.0097852056163612e-49,2.159120747271684e-47,2.1973821364904066e-49
3.838100559432998e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214263,0.022821567655844636,6.8598194256799821e-53,4.6296320674782743e-40,6.7792629024519847e-24,3.4808267808271388e-37,4.6502883266794505e-32,2.4863759626517116e-70,3.9028085584323206e-16,1.3637777414953078e-68,3.9027974852798861e-16,2.4104933770442086e-46,1.4330111871298403e-42,8.2418805958642175e-57,4.9703083206354539e-58,1.4368685136696311e-33,2.1660570256789287e-53,1.5477936247812994e-09,7.4419303092154878e-11,2.8676602661739053e-14,2.8701503624627828e-14,1.7421174007127016e-18,6.1195227447597647e-18,7.6444814153806275e-19,7.2217198560227152e-22,1.6462957539108746e-32,8.9898024001342702e-32,3.6630820923092069e-49,7.2794156004462039e-47,7.6907367690399984e-49
4.6231665841350404e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,2.2239109833608467e-52,7.9125684495468288e-40,9.9230096246008271e-24,9.0160634163002171e-37,7.8695456838135061e-32,8.1769033901202682e-70,4.7011127117162601e-16,3.5301225787797505e-68,4.7010969428228529e-16,4.658282700776854e-46,2.4494815417098673e-42,2.3556893239698335e-56,1.4201483626728025e-57,2.0706520925073484e-33,4.7110349679559246e-53,1.8643877273759259e-09,8.9641433195369779e-11,3.4540379611913136e-14,3.4576378890659522e-14,2.1482799495596372e-18,8.8412840050083402e-18,1.2945476985566716e-18,8.7625921893170684e-22,3.8211544314568943e-32,1.5325881289607913e-31,1.1124104791811842e-48,2.0798759626420835e-46,2.2693240446970141e-48
6.193298633539124e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,2.7454881317757665e-51,1.9073521294976953e-39,1.8147879432706445e-23,5.6296137612757228e-36,1.8711202464622442e-31,1.3002633920000403e-68,6.2977236065369624e-16,2.1840110287657017e-67,6.2976958263392763e-16,1.4655697343973108e-45,5.9045384357196914e-42,2.0785078384593605e-55,1.2512875152529296e-56,3.7057547932903505e-33,1.9734520133861476e-52,2.4975758803778778e-09,1.2008569329654028e-10,4.6265894605449573e-14,4.6330915022584005e-14,2.9604148023796648e-18,1.5624377752058417e-17,3.0562255427971295e-18,1.1844303247932625e-21,1.7102136936725017e-31,3.7059551682925028e-31,1.0707160974551645e-47,1.8323649935668103e-45,1.9023465574620065e-47
7.763430682943209e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,1.354239872762222e-50,3.7544214780423878e-39,2.8947488883087694e-23,2.0501967888251638e-35,3.6535863216722075e-31,7.3471600480605946e-68,7.8943379410850326e-16,7.9022288870867531e-67,7.8942946678957661e-16,3.5200704386001256e-45,1.1620849983168777e-41,9.1534844624937491e-55,5.5063011706999196e-56,5.8293771548102871e-33,5.775582918566851e-52,3.1307639640136862e-09,1.5052995325780241e-10,5.7988699938452423e-14,5.8091959250857871e-14,3.7723551608668158e-18,2.4039472421332915e-17,5.8983532935950408e-18,1.4926003393638904e-21,5.0922116293840557e-31,7.3351971951951885e-31,4.7184845039278135e-47,8.0627563790751229e-45,7.715544953565832e-47
1.0903694781751377e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127846,0.11866996163274281,0.022821567587345052,2.2065004454909757e-49,1.0599449212580297e-38,5.8273686636813171e-23,1.7812202014714667e-34,1.0213014567273405e-30,1.9460350566203663e-66,1.1087576932103966e-15,6.9225454037344323e-66,1.1087492225058098e-15,1.4161126849255596e-44,3.2790420090172834e-41,1.2464517243806049e-53,7.4804955601974308e-55,1.1543158741285524e-32,3.4106170697722353e-51,4.397139923048508e-09,2.1141847276032266e-10,8.1426179454696434e-14,8.163458295101737e-14,5.395356538467156e-18,4.4761827247187049e-17,1.5830265402322739e-17,2.1089417503614853e-21,2.8931430510855799e-30,2.0964542011688385e-30,6.0792790743369519e-46,1.095060741180547e-43,7.853105838604299e-46
1.4043958880559545e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755726396731,0.11866996036634334,0.022821567556900797,1.1771445853572565e-48,2.2635628741913106e-38,9.7899541022442506e-23,7.2661094702354809e-34,2.1691749026358675e-30,1.2613836844218368e-65,1.4280829681426932e-15,2.8815747667164463e-65,1.4280689614300105e-15,3.8146690762804609e-44,6.9986755536016956e-41,6.2279714871291346e-53,3.7329949077692849e-54,1.9212326847851462e-32,1.1510253163104065e-50,5.6635156044343107e-09,2.7230699170283768e-10,1.0485282078402054e-13,1.05205399127108e-13,7.0175301593274702e-18,6.9850859729440292e-17,3.2244905614763253e-17,2.7252850539090704e-21,9.4968791076438429e-30,4.5155431656742148e-30,2.9842814870182998e-45,5.4638982105653121e-43,3.4387861145927962e-45
1.7184222979367715e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755593665627,0.11866995909994414,0.022821567526456539,4.3522707866679565e-48,4.1291237114974047e-38,1.4782166549365847e-22,2.1661863449054454e-33,3.9423984587036515e-30,5.5181534355707036e-65,1.7474096183680523e-15,8.8754408558672896e-65,1.7473886835632924e-15,8.328820719011583e-44,1.2759478732713747e-40,2.1612170186101353e-52,1.2938104136528312e-53,2.8836995602853978e-32,2.9832737518935311e-50,6.929891008155774e-09,3.3319551008531639e-10,1.2826862814567617e-13,1.2880541244638544e-13,8.6389544418653901e-18,9.8289091817364485e-17,5.6155455500489487e-17,3.3416302945490287e-21,2.4065306775704686e-29,8.2885849462910966e-30,1.0460193007514316e-44,1.8934790008265992e-42,1.1067767961410185e-44
2.0324487078175884e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755460934551,0.11866995783354523,0.022821567496012281,1.3059248605792687e-47,6.8036164063560529e-38,2.0803624779184165e-22,5.3613159081099072e-33,6.4778525954933938e-30,1.9453789488928223e-64,2.0667376432817448e-15,2.2858702864560888e-64,2.0667083889075056e-15,1.5937142811154392e-43,2.1011613910402308e-40,6.0761699942711124e-52,3.6326556924049646e-53,4.0417207115565271e-32,6.5833983875359505e-50,8.1962661342078341e-09,3.9408402790774876e-10,1.5167360628940701e-13,1.5243542609040261e-13,1.0259633782856797e-17,1.2925908605603811e-16,8.837459919556394e-17,3.9579774424054691e-21,5.1994472544797863e-29,1.3721406780144789e-29,3.0130740773274995e-44,5.3157078671206246e-42,2.9637332998853113e-44
2.660501527579222e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755195472476,0.11866995530074823,0.022821567435123764,8.0595425884042558e-47,1.5124644549576407e-37,3.5932812296161989e-22,2.3078991119409634e-32,1.4340642219625972e-29,1.7110046054490666e-63,2.7053978148595545e-15,1.0811356296064789e-63,2.7053477492367827e-15,4.5059330458789732e-43,4.6653062730714902e-40,3.2667459254219105e-51,1.9466519084118108e-52,6.9444301462266045e-32,2.3516727872332898e-49,1.0729015553301005e-08,5.1586106187246816e-10,1.9845109310433416e-13,1.9978745773897473e-13,1.3498746753775258e-17,1.9673645872125683e-16,1.7977840236306334e-16,5.1906774588642522e-21,1.7770988505609594e-28,3.0696884444980987e-29,1.7360052484643464e-43,2.8478303113654694e-41,1.4826085000711216e-43
3.2885543473408556e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754930010502,0.11866995276795234,0.022821567374235248,3.1299507038503549e-46,2.840768699649348e-37,5.5174345924502209e-22,7.1043694730184994e-32,2.6849319311359975e-29,8.2761644042406226e-63,3.3440634778732345e-15,3.5581510252352749e-63,3.3439870424354001e-15,1.0219700394392497e-42,8.7519067332756815e-40,1.1746164377484166e-50,6.9814333131513208e-52,1.0629370641298636e-31,6.3660299136084086e-49,1.3261763861707458e-08,6.3763809359698327e-10,2.4518532052703534e-13,2.4726519141696719e-13,1.6734866011115709e-17,2.6846776072895122e-16,3.102322422314403e-16,6.4233851532259701e-21,4.6083112330600542e-28,5.7886775676576751e-29,6.4387446139674302e-43,1.0211365714642544e-40,4.9237431374497355e-43
3.9166071671024895e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754664548627,0.11866995023515756,0.022821567313346731,9.5652639597249788e-46,4.7900225608291591e-37,7.8524875901294319e-22,1.8000042412568551e-31,4.5150159109901089e-29,3.0893226109254058e-62,3.982734627040996e-15,9.5684802147874405e-63,3.9826262685225129e-15,2.0186412840647236e-42,1.4738986395231448e-39,3.4011338548298149e-50,2.0164841158154303e-51,1.509654944954155e-31,1.4582211573789571e-48,1.5794511059424622e-08,7.5941512308128834e-10,2.9187633004697977e-13,2.9487083203976418e-13,1.9967987440649846e-17,3.4212363310590238e-16,4.8202399782747555e-16,7.6561005062960167e-21,1.0081126208487166e-27,9.7862421769643118e-29,1.8996820599419757e-42,2.9488257790829934e-40,1.3231822098065353e-42
4.5446599868641234e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754399086852,0.11866994770236389,0.022821567252458215,2.5253626692164353e-45,7.4844601919720698e-37,1.059810692974917e-21,4.0118048039160819e-31,7.0375839270259627e-29,9.9720728053419195e-62,4.6214112571132519e-15,2.2612625174528359e-62,4.6212654275177098e-15,3.6224381226593456e-42,2.3000688190533165e-39,8.591459558780942e-50,5.0805792361325878e-51,2.0345971021859352e-31,2.986457578977841e-48,1.8327257146453898e-08,8.8119215032538576e-10,3.3852416290114669e-13,3.4260511442924636e-13,2.3198124097377135e-17,4.1684553340169121e-16,6.9597096677587122e-16,8.8888236407571127e-21,1.9622058303788164e-27,1.5317043489268599e-28,4.8574860901430873e-42,7.4280926792159717e-40,3.0822037032026289e-42
5.1727128066257573e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754133625166,0.11866994516957133,0.022821567191569705,5.9649715745629135e-45,1.1045662938801297e-36,1.3753968120354941e-21,8.1220175290504701e-31,1.0362581510882181e-28,2.877366019322289e-61,5.2600933629773023e-15,4.8497094686720981e-62,5.2599045194402765e-15,6.0489192788464932e-42,3.3900801322087948e-39,1.9603156547769111e-49,1.1560913241523547e-50,2.6377638915273094e-31,5.6264456125481637e-48,2.0860002122797768e-08,1.0029691753292806e-09,3.8512885925132321e-13,3.9046811098901923e-13,2.6425267203614475e-17,4.9244060699765314e-16,9.522258557103833e-16,1.0121554430795162e-20,3.4993308731681614e-27,2.2628867674984338e-28,1.1133815584541004e-41,1.6898930264138152e-39,6.4243592604813794e-42
6.428818446149025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567536027021,0.11866994010398955,0.022821567069792683,3.1458928756963832e-44,2.146502538054989e-36,2.1294574865968408e-21,3.030777485123054e-30,2.004314361554062e-28,2.8335103705220914e-60,6.5374739730737778e-15,2.0785949572345609e-61,6.5371825021764678e-15,1.4946411279155141e-41,6.5683170791717654e-39,1.0384366135461712e-48,6.0690542455906915e-50,4.0787741385873373e-31,1.8230017079581168e-47,2.5925488743433104e-08,1.2465232186164687e-09,4.7820907029740098e-13,4.8658097604720873e-13,3.2870619286059283e-17,6.448372690503044e-16,1.5928445233047713e-15,1.2587039571525658e-20,9.6119962918962115e-27,4.4004273988863496e-28,5.3662210027615035e-41,8.8623117680443018e-39,2.3079180826400354e-41
7.684924085672293e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753071779427,0.11866993503841222,0.022821566948015664,1.0331742081495394e-43,3.6883668143417691e-36,3.0472115273351471e-21,8.1950201597592988e-30,3.4297356926300814e-28,1.2557667753924566e-59,7.8148764227797576e-15,6.1896650651215531e-61,7.814460216860793e-15,3.0838578667862433e-41,1.1254699525576966e-38,3.4631408981363296e-48,2.013078213695126e-49,5.8326891995246421e-31,4.5569126841277356e-47,3.0990970921332553e-08,1.4900772529428543e-09,5.711172345894688e-13,5.8321008641036912e-13,3.9304055919417689e-17,7.9784028670296029e-16,2.4050819512688746e-15,1.5052556073046805e-20,2.1182130434785756e-26,7.5591280066086548e-28,1.6835584870982287e-40,2.9375071253940864e-38,6.137841674341176e-41
8.941029725195561e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752540857149,0.11866992997283933,0.022821566826238655,2.6973812502698687e-43,5.8240557453589453e-36,4.128414498028814e-21,1.8411281519191012e-29,5.3948053355387856e-28,4.1318263384280921e-59,9.0923006735783864e-15,1.51469195549177e-60,9.0917376636381572e-15,5.646845324515604e-41,1.7723282708022059e-38,9.112716639078702e-48,5.2730476857929648e-49,7.8995129437145699e-31,9.7049956273690665e-47,3.6056448656499324e-08,1.7336312783084428e-09,6.6385365468733994e-13,6.8035519614581312e-13,4.5725599880499076e-17,9.5078798274174187e-16,3.3892972727421268e-15,1.7518104224324789e-20,4.0666770983244309e-26,1.19261557428202e-27,4.2570235639397143e-40,7.6897101712657153e-38,1.380110895924073e-40
1.1453241004242095e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751479013775,0.11866991984170687,0.022821566582684645,1.4738458099113581e-42,1.240245490471079e-35,6.7798165772995041e-21,7.3829522754267149e-29,1.1396607059525698e-27,3.9799787939148234e-58,1.1647214365623636e-14,7.4019339913811816e-60,1.1646291754273507e-14,1.5621444159622083e-40,3.7520388668655911e-38,5.1102510101639424e-47,2.9214298967810905e-48,1.2971907999981951e-30,3.5773596246602491e-46,4.6187390798654721e-08,2.2207393021572574e-09,8.4881293413474349e-13,8.7618915898684332e-13,5.8533126275349765e-17,1.255757059879317e-15,5.8727502082933253e-15,2.2449296481395749e-20,1.2037823449610781e-25,2.5319808715277817e-27,2.1582169950657748e-39,4.2524169236723286e-37,5.4474909324495813e-40
1.3714231155383976e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750523356083,0.11866991072370285,0.022821566363486048,4.4503418469710863e-42,2.1362413863796182e-35,9.7225013280881527e-21,1.8716602812249765e-28,1.9503219386149233e-27,1.5827651130010265e-57,1.394671084284122e-14,2.1257865365187247e-59,1.3945389521130261e-14,3.1934547177568381e-40,6.431235033979023e-38,1.5449782928024139e-46,8.7684662037477358e-48,1.8607252506839627e-30,8.698262231203515e-46,5.5305223532487222e-08,2.6591364929753218e-09,1.014692104700802e-12,1.0541957007155046e-12,7.001944835361532e-17,1.5292308630646107e-15,8.6936473887150687e-15,2.6887480253905298e-20,2.5568762880325832e-25,4.34774791021943e-27,6.2792237966723466e-39,1.2749397585159415e-36,1.3983609585971078e-39
1.5975221306525856e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749567699668,0.11866990160571322,0.022821566144287465,1.1200354622156263e-41,3.3846312521271567e-35,1.319071363490965e-20,4.0889073377671777e-28,3.0705764111735449e-27,4.9593118122954355e-57,1.6246277317884595e-14,5.1530270518414664e-59,1.6244486422370526e-14,5.8382415239344778e-40,1.0140482286820845e-37,3.9291270954143406e-46,2.2150703011621628e-47,2.525648657931074e-30,1.8412022144358215e-45,6.4423041871926753e-08,3.097533654760494e-09,1.1800198334886318e-12,1.233859820675017e-12,8.1467585781496432e-17,1.801758147268694e-15,1.2067511099782905e-14,3.1325770377978103e-20,4.8113666215701449e-25,6.865149979112549e-27,1.5240674885548588e-38,3.2170947995302133e-36,3.0279962376276024e-39
1.8236211457667737e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748612044529,0.11866989248773799,0.022821565925088903,2.4797560504496868e-41,5.0429726065004155e-35,1.7183040857433896e-20,7.9787714030866001e-28,4.5468598152737301e-27,1.3365765951513407e-56,1.8545913568146252e-14,1.1082602455713695e-58,1.8543582458832872e-14,9.8224788306581695e-40,1.5037234665246382e-37,8.7036892661103969e-46,4.8758423253307473e-47,3.29196337432293e-30,3.505680587125115e-45,7.3540845816994899e-08,3.5359307875128083e-09,1.3447978691378163e-12,1.4151762501811714e-12,9.2877659642642874e-17,2.0733621050071801e-15,1.5992569610759114e-14,3.5764168425669964e-20,8.2838538885904951e-25,1.0192537050877344e-26,3.2780722080609619e-38,7.0740764528120206e-36,5.9930102789011152e-39
2.0497201608809617e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747656390668,0.11866988336977714,0.022821565705890352,4.9955553480071035e-41,7.1719548815799044e-35,2.1698015725925269e-20,1.4343205808361888e-27,6.4271102905326184e-27,3.2238575274091511e-56,2.0845619362406449e-14,2.1795201622935399e-58,2.0842677631388327e-14,1.5531800414211367e-39,2.1284808500461331e-37,1.7480590591003431e-45,9.7327072065026895e-47,4.1596718806642432e-30,6.1766785813820874e-45,8.2658635367714233e-08,3.9743278912322975e-09,1.5090280279390985e-12,1.5981395246697439e-12,1.0424979570598466e-16,2.3440588718809397e-15,2.0466990600574381e-14,4.020267578466011e-20,1.3350667034243154e-24,1.4442503223262266e-26,6.4347955102114377e-38,1.4106326189014877e-35,1.0937578731027907e-38
2.501918191109338e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745745086775,0.11866986513389867,0.022821565267493293,1.6488802038671522e-40,1.3063937676407193e-34,3.2290669255258294e-20,3.8578721260772317e-27,1.156879443690665e-26,1.493360060360286e-55,2.5445238757289821e-14,6.9198484258426517e-58,2.5440865387888819e-14,3.3753225960228007e-39,3.841381423211593e-37,5.682149145235255e-45,3.1245038584207304e-46,6.1992793429810111e-30,1.6098076277906709e-44,1.0089417128618721e-07,4.8511220115729283e-09,1.8358512005552357e-12,1.9689871327412057e-12,1.2688070353273109e-16,2.8827515981936591e-15,3.1057414070165329e-14,4.9080024127257782e-20,2.9899969749047866e-24,2.6112501668446959e-26,2.0288063055553439e-37,4.5196015493364429e-35,3.0505143843154138e-38
2.954116221337714e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743833788011,0.11866984689807776,0.022821564829096287,4.3898040422150878e-40,2.1559361805550629e-34,4.4957030642140859e-20,8.7404141433327795e-27,1.8870173064328807e-26,5.0919289941382345e-55,3.0045133667611168e-14,1.7912677304133094e-57,3.0039049698784449e-14,6.4380492282785638e-39,6.2818252884819888e-37,1.4968830531903279e-44,8.1419058525653e-46,8.6444914377631208e-30,3.561803105529632e-44,1.1912964962752571e-07,5.7279160157826588e-09,2.1605037651334806e-12,2.3463593714612904e-12,1.4936130734694519e-16,3.4178718855008219e-15,4.38243329881621e-14,5.7957826621501162e-20,5.8360075952417312e-24,4.2769595154819529e-26,5.1917352949514313e-37,1.1756593279528452e-34,7.0395176292535915e-38
3.40631425156609e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741922494365,0.1186698286623144,0.022821564390699343,1.0175860601950442e-39,3.3196408779124835e-34,5.9684883657062853e-20,1.7661631652911541e-26,2.8719523391466919e-26,1.456600347395072e-54,3.464530216814219e-14,4.0616077109749196e-57,3.4637230571327927e-14,1.1224277171628369e-38,9.5848736600078143e-37,3.4474283668463429e-44,1.8563549671779154e-45,1.1495330172213319e-29,7.0613295434214286e-44,1.373650703919199e-07,6.6047099038617816e-09,2.4830008448366759e-12,2.7302108548614762e-12,1.7169265435386597e-16,3.9494399075438585e-15,5.8752604894342829e-14,6.6836094631823959e-20,1.0359907206752249e-23,6.5353118389990462e-26,1.1607625898986293e-36,2.6759343047168269e-34,1.452061032589185e-37
3.858512281794466e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740011205849,0.11866981042660864,0.022821563952302459,2.1403242886166537e-39,4.8518386036907189e-34,7.6462323005605771e-20,3.2834991238800704e-26,4.1489329945224904e-26,3.7262210918708424e-54,3.9245742382579351e-14,8.3853374320047673e-57,3.9235408012587802e-14,1.8299674946797094e-38,1.3881687366053056e-36,7.2239920931077382e-44,3.8523027950647822e-45,1.4751817767279075e-29,1.292134416601656e-43,1.5560043357955656e-07,7.4815036758105797e-09,2.8033571785104114e-12,3.1204973467970779e-12,1.9387576514647096e-16,4.477478872100263e-15,7.5827468589327304e-14,7.5714839082203637e-20,1.7134230333378713e-23,9.4779627032319647e-26,2.356079564715596e-36,5.5434164646964152e-34,2.7232019795879571e-37
4.3107103120228423e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756738099922451,0.11866979219096045,0.022821563513905633,4.1701507936155324e-39,6.8067881410460149e-34,9.5277871750993838e-20,5.718737483116351e-26,5.7532756172630748e-26,8.7298824725220974e-54,4.3846452502050649e-14,1.6085037801089563e-56,4.3833582029378657e-14,2.830201618453631e-38,1.929822711225163e-36,1.4066095257558377e-43,7.4306517849471958e-45,1.841397641823759e-29,2.2206677304782711e-43,1.7383573919061714e-07,8.3582973316293335e-09,3.1215869753075586e-12,3.5171762002506317e-12,2.1591162363941486e-16,5.00201180847299e-15,9.5034692714128768e-14,8.4594071420062358e-20,2.6809161363696049e-23,1.3193381532778225e-25,4.4296594868082162e-36,1.067332144308274e-33,4.7825469304069529e-37
