Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),H2OX(23),C2H6X(52),CH3OO(77)
1.9002827701071337e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675623967973,0.11866996526362245,0.022821567674631407,0.0,3.3630928002548223e-33,3.300238416498726e-25,2.3648136342975123e-38,3.2053787755105041e-32,6.7714787402793894e-72,1.9325291528127378e-16,1.9942082565359461e-69,1.9323149083965863e-16,1.0558549799621843e-46,9.2403575816762066e-40,4.0087654155801115e-58,2.4222772256827617e-59,2.2529510341777854e-32,6.2713882623669571e-54,7.6632847431804967e-10,3.6845756804777621e-11,1.4202294002011143e-14,1.8406919783640632e-21,1.420237971836938e-14,2.7352556290013676e-33,3.1812916631358924e-20,7.6729061196830602e-22,5.1355474656080251e-23,3.1022979397239277e-37,3.5478456820935042e-48,8.4584067048951516e-30,5.8231107157879848e-41,1.6163279381981724e-25
2.297280096393555e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756222899642,0.11866996510352205,0.022821567670782594,0.0,6.2416014073781498e-33,4.7283591815207878e-25,6.5669946547845163e-38,5.4452989838177712e-32,2.2749069129339509e-71,2.3363111699704202e-16,5.1705935384324684e-69,2.3360042165553773e-16,2.0569153200503842e-46,1.7522262567002758e-39,1.2262060242289199e-57,7.4092888765384291e-59,3.6117132590139028e-32,1.385863179904207e-53,9.2642587386489365e-10,4.4543383239488469e-11,1.7169352865598162e-14,2.5024571059020256e-21,1.7169476022251233e-14,4.5682014476449401e-33,4.5389250643123056e-20,1.2652368514332882e-21,9.7580994389877132e-23,7.8220319982060116e-37,1.0852004625954048e-47,1.3558849386988658e-29,1.134402449147473e-40,2.3157866161905974e-25
3.091274748966397e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189339449,0.11866996478332126,0.022821567663084966,0.0,1.5293640574169879e-32,8.1403720682498184e-25,3.0660839715386952e-37,1.2025526033156552e-31,1.3316272694005029e-70,3.1439112752091626e-16,2.2805373277957531e-68,3.1433828267731016e-16,5.452188043490487e-46,4.5327060596229757e-39,6.4068147535066429e-57,3.8712812797253927e-58,7.2224531745541419e-32,4.3513345513084761e-53,1.2466206628766544e-09,5.9938636088454988e-11,2.3103461918039254e-14,3.9555667750198564e-21,2.3103674920780479e-14,9.7415334195666304e-33,7.7596962687954137e-20,2.6431910394833543e-21,2.4781698835035422e-22,3.2770767114867823e-36,5.6699363116109004e-47,2.7111231995827599e-29,3.0069175381329563e-40,3.9869329520957652e-25
3.885269401539239e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756155779255,0.11866996446312045,0.022821567655387339,0.0,3.0894413132884906e-32,1.245414048393867e-24,9.9895022772047079e-37,2.2515086154427069e-31,5.2069083157765386e-70,3.9515699058142736e-16,6.8548572627480641e-68,3.9507614270937429e-16,1.1817093623284167e-45,9.5285157042888258e-39,2.3003516510917279e-56,1.3899736805131048e-57,1.2375045007114841e-31,1.0753303973648503e-52,1.5668154355303849e-09,7.5333888904253446e-11,2.9037556895656446e-14,5.5864132653189482e-21,2.9037884178314275e-14,1.7702714142358159e-32,1.1791154871644752e-19,4.7112370041170276e-21,5.1659204701621341e-22,9.4722538379920261e-36,2.0357373613374897e-46,4.6448045678163305e-29,6.5172041140662312e-40,6.0997901587284376e-25
4.679264054112081e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756122219073,0.11866996414291969,0.022821567647689712,0.0,5.5818053655482669e-32,1.7730677759605447e-24,2.7495964898968614e-36,3.8087643285797753e-31,1.7119297169421003e-69,4.7592910202298714e-16,1.7733649207889932e-67,4.7581400168478799e-16,2.282544914338428e-45,1.7696006763442551e-38,6.9537317910949889e-56,4.2017479927056976e-57,1.9316768947985435e-31,2.3374546535373651e-52,1.8870101907196495e-09,9.0729141684692052e-11,3.4971636846481184e-14,7.3568220474825522e-21,3.4972104768899368e-14,2.9270817683838602e-32,1.667083582529935e-19,7.6387989353256673e-21,9.6214496735604462e-22,2.3540198719817987e-35,6.1536996347489979e-46,7.2495265692277824e-29,1.2588382552384452e-39,8.6842655541141829e-25
6.267253359257766e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756055098702,0.11866996350251821,0.022821567632294457,0.0,1.5059066335668149e-31,3.1226343832858386e-24,2.0882812734339449e-35,9.0514372498396277e-31,2.6896094183600519e-68,6.3749242147993598e-16,1.0950815149484318e-66,6.372897164062201e-16,7.174405066192952e-45,4.8706335392640017e-38,7.5297100335274643e-55,4.5497656767162753e-56,3.9221815129409273e-31,9.7767046153520107e-52,2.527399647722276e-09,1.2151964713767374e-10,4.6839750822604626e-14,1.1129858174016655e-20,4.6840582248767244e-14,6.7471578523005881e-32,2.8915740930689654e-19,1.6789621538743068e-20,2.7930266971186151e-21,1.2718904742525529e-34,6.6626292370789187e-45,1.4716105600518953e-28,3.9567294571942278e-39,1.5294798822665306e-24
7.85524266440345e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755987978337,0.1186699628621168,0.02282156761689921,0.0,3.2181799791475309e-31,4.8633610115141862e-24,8.4627895729396176e-35,1.7670231547524051e-30,1.5531466437469825e-67,7.9908112528976227e-16,3.9597198919084737e-66,7.9876542683492635e-16,1.7224385711460258e-44,1.0441362665441349e-37,3.665131491848855e-54,2.2146228319994846e-55,6.7411505448235772e-31,2.8594311884911092e-51,3.1677890337741024e-09,1.5231015244736414e-10,5.8707803751674287e-14,1.5113166593837879e-20,5.870910951180446e-14,1.2956243953751461e-31,4.4366763895805961e-19,3.0843299258715457e-20,6.3293159997063238e-21,4.2375092073269062e-34,3.2428480797292764e-44,2.528663457627398e-28,9.4993542721045198e-39,2.3821766780116909e-24
1.103122127469482e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755853737636,0.11866996158131418,0.022821567586108704,0.0,1.0310140627494638e-30,9.519190044186284e-24,9.3054522992436383e-34,4.9391916813774142e-30,4.3914263743665538e-66,1.1223347379749473e-15,3.4670762861885587e-65,1.1217168348052638e-15,6.9272670551505113e-44,3.2940887060440182e-37,6.3896670208342872e-53,3.8608813478678492e-54,1.4986888633850424e-30,1.6876109611852556e-50,4.4485675928781455e-09,2.1389116263688664e-10,8.2443726343659388e-14,2.3287389520177434e-20,8.2446325440707688e-14,3.5620954173092046e-31,8.4158674017459012e-19,7.6843364415615835e-20,2.2698092545004669e-20,3.0059692135199145e-33,5.6519120679612586e-43,5.6185544624638729e-28,3.820427468816893e-38,4.6630473419627065e-24
1.7383178495277556e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755585256309,0.11866995901970979,0.022821567524527693,0.0,4.8209155713356585e-30,2.3529002029821296e-23,2.2414488753928979e-32,1.9869479422833124e-29,3.8843590153842086e-64,1.7691467909743134e-15,6.7191596979464247e-64,1.7676195991957385e-15,4.6846174860133956e-43,1.4872814581656458e-36,2.9238042856510584e-51,1.7666607249677661e-52,4.2076701370572647e-30,1.9940372864396039e-49,7.01012385905533e-09,3.3705318129718592e-10,1.2991483844580375e-13,3.9881126065532864e-20,1.2992147631161001e-13,1.4169298410067927e-30,1.9519010696908103e-18,2.49868782245575e-19,1.2429565560183744e-19,3.8995093783287367e-32,2.584492867640735e-41,1.5755204122724999e-27,2.5835890065957688e-37,1.1527742148079861e-23
3.008709293644303e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755048294007,0.11866995389650443,0.022821567401365681,0.0,2.9211860507569142e-29,7.0345047329711209e-23,7.6048564869735485e-31,1.0664413687435833e-28,5.1981622337268154e-62,3.0639902218323439e-15,2.2514171767707856e-62,3.0594249217682927e-15,4.6684637504247477e-42,8.6655583295304063e-36,1.9659554550013957e-49,1.1878783449845787e-50,1.3890416370862352e-29,3.7949693492461929e-48,1.2133232983150045e-08,5.8337721174335189e-10,2.2485413029239865e-13,7.3163733124606014e-20,2.24875180403802e-13,7.5654218943054263e-30,5.165394336956121e-18,9.2476037338890834e-19,8.6325299787448352e-19,6.7247190685874004e-31,1.7354273719044522e-39,5.1878290954543498e-27,2.5746708734681777e-36,3.4477053319789529e-23
4.2791007377608507e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754511332154,0.11866994877330361,0.022821567278203669,0.0,8.5518766763929756e-29,1.4222618001285128e-22,4.419623324565611e-30,2.9867190907679034e-28,4.3141801673714899e-61,4.3604593761115997e-15,1.3715172166519869e-61,4.3512299693969753e-15,1.7453144595814406e-41,2.4970116554369917e-35,1.3826965270004652e-48,8.3545309000095851e-50,2.9263219673424123e-29,1.8237364893993856e-47,1.7256337562894029e-08,8.2970123302374522e-10,3.1978951243762558e-13,1.0644603326483415e-19,3.1983400505689244e-13,2.1162228010739437e-29,9.4295969061668344e-18,2.0001564368168853e-18,2.6275544554979609e-18,3.1332181435369644e-30,1.219955502454016e-38,1.090532141873512e-26,9.6254374720036707e-36,6.9729677477925148e-23
6.819883625993946e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675343740982,0.1186699385269156,0.022821567031879663,0.0,3.6498361192874516e-28,3.6120016636403567e-22,6.2397639718751468e-29,1.2201294584040032e-27,1.813426339532552e-59,6.9582745357470924e-15,2.6314080606983325e-60,6.9348392398281276e-15,1.1613164891546352e-40,1.0481799850484014e-34,3.3512441856429937e-47,2.0248132001382773e-48,7.7081172505215074e-29,2.0049709879352154e-46,2.7502533089279445e-08,1.3223492480872669e-09,5.0964854843189772e-13,1.729491118491456e-19,5.0977015380614047e-13,8.6395159463999909e-29,1.9735085785996294e-17,4.963428615842644e-18,1.0995781315922793e-17,2.5938971512465444e-29,2.9497534724715158e-37,2.8585556007028581e-26,6.4046385771495518e-35,1.7722101617313146e-22
9.360666514227041e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752363489306,0.11866992828054579,0.022821566785555674,0.0,9.3983878679200287e-28,6.8046598048759269e-22,2.8314750328038699e-28,3.0880150283580071e-27,1.2250628651004477e-58,9.5625918059711212e-15,1.4033761480540857e-59,9.5184474105020961e-15,3.8444012670915029e-40,2.6827509671544529e-34,1.8793636252486156e-46,1.1354868502519673e-47,1.476605078606516e-28,8.4469551507816024e-46,3.7748710438216303e-08,1.8149972264877178e-09,6.9949194759953145e-13,2.3944455073323876e-19,6.9973289047879819e-13,2.1863197703766634e-28,3.1617386090309906e-17,8.6715373397215923e-18,2.6947399555866521e-17,9.2452972876030618e-29,1.6523031233236114e-36,5.4519197422162272e-26,2.1201707617236682e-34,3.34105935030331e-22
1.1901449402460135e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751289570602,0.11866991803419415,0.022821566539231702,0.0,1.9142942316709167e-27,1.1000336096158307e-21,8.7086463384944214e-28,6.2334214461279702e-27,5.1434299883384833e-58,1.2173410674662557e-14,5.0843662149005117e-59,1.2102054481435199e-14,9.4908257379292273e-40,5.4506991979490425e-34,6.814380618377364e-46,4.1170711134341732e-47,2.4100148111102085e-28,2.499802534088293e-45,4.7994869609727709e-08,2.3076451682250943e-09,8.8931971123235967e-13,3.0594261047404711e-19,8.8972418010266087e-13,4.4133093543279475e-28,4.4271333656411073e-17,1.2767440877964818e-17,5.1643835392378323e-17,2.3598598366807457e-28,5.9846379644735487e-36,8.8602110026621126e-26,5.2341282488775818e-34,5.4049793803083907e-22
1.444223229069323e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750215653725,0.11866990778786066,0.022821566292907748,0.0,3.3941555718847687e-27,1.6199088928264884e-21,2.143743603276656e-27,1.0996491372349028e-26,1.6583347202400506e-57,1.479073061366025e-14,1.4773374756186574e-58,1.4685660452645296e-14,1.975616292647804e-39,9.6573249031759572e-34,1.9340794645487656e-45,1.1684908845891578e-46,3.5710466211285492e-28,6.0497969533293801e-45,5.8241010603842894e-08,2.80029307329945e-09,1.0791318406624457e-12,3.7244280510244515e-19,1.079745108609982e-12,7.7859831958980475e-28,5.7259903635493029e-17,1.7036854617964032e-17,8.5735594188846606e-17,4.9432774265001161e-28,1.6967521715842553e-35,1.3072868027860312e-25,1.0895350932432766e-33,7.9651362318543446e-22
1.6983015178926326e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749141738668,0.11866989754154536,0.022821566046583811,0.0,5.4659904312296176e-27,2.2400946381544177e-21,4.4548118251995234e-27,1.7658539242043328e-26,4.234852265687384e-57,1.741455118556187e-14,3.5910150972790146e-58,1.7269265324147583e-14,3.6278043562171996e-39,1.5555132695529051e-33,4.4895993776603153e-45,2.7123503374259502e-46,4.9597052167717003e-28,1.2511730878821867e-44,6.8487133420587423e-08,3.2929409417108337e-09,1.268928336992892e-12,4.3894469408118003e-19,1.2697961334703358e-12,1.2503764589849757e-27,7.0400560138563386e-17,2.1385392997296243e-17,1.2949893147183319e-16,9.0247022477299157e-28,3.935113469987456e-35,1.8081249942408579e-25,2.0006951217032127e-33,1.1022494260906769e-21
1.9523798067159421e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748067825432,0.11866988729524824,0.022821565800259899,0.0,8.2436708163466065e-27,2.96059324674766e-21,8.3866414726825943e-27,2.659374473430481e-26,9.8162059319898687e-57,2.0044871808287541e-14,7.8337939928412446e-58,1.9852869095962528e-14,6.1602160851880675e-39,2.3480046052382019e-33,9.4309240707829022e-45,5.6974483137611177e-46,6.5759967185825655e-28,2.3713915561570128e-44,7.8733238059996003e-08,3.7855887734593049e-09,1.458709201691644e-12,5.0544817238364116e-19,1.4598775659004493e-12,1.8831966934578895e-27,8.3568782988182447e-17,2.5748218259548498e-17,1.8312231898254846e-16,1.4984814462246364e-27,8.2576864084397348e-35,2.3873990170442488e-25,3.3972802604489796e-33,1.4578336207492173e-21
2.460536384362561e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567459200044,0.11866986680270852,0.022821565307612122,0.0,1.6341179747928757e-26,4.7025337259298663e-21,2.4064821927510871e-26,5.2706653839647648e-26,4.2683387848817149e-56,2.5325010991593747e-14,3.0206022030181932e-57,2.502007334060906e-14,1.5081102961672046e-38,4.6689099021685304e-33,3.3558047945949403e-44,2.0271995768079768e-45,1.0491501537179389e-27,7.1056085849074358e-44,9.9225392806938228e-08,4.7708843269677428e-09,1.8382240417790555e-12,6.3846014016672935e-19,1.8401318382280437e-12,3.7329013226930142e-27,1.0991039145638408e-16,3.4476912632947877e-17,3.2006322609360633e-16,3.399064819220527e-27,2.931227561465976e-34,3.7770162340090533e-25,8.3169681137769215e-33,2.3190350523306335e-21
2.96869296200918e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674377219065,0.11866984631024151,0.022821564814964418,0.0,2.85220834612235e-26,6.8457391667232758e-21,5.5806652499258557e-26,9.2164290374529242e-26,1.3711395595887432e-55,3.0631143760145233e-14,8.8984077391831605e-57,3.0187273186741464e-14,3.1416270652318751e-38,8.1825375185119334e-33,9.2513627105929268e-44,5.5883474642171222e-45,1.5317607166948174e-27,1.7433633710293234e-43,1.197174748449342e-07,5.7561797338252133e-09,2.2176763720295854e-12,7.7147863835775834e-19,2.2205081904846243e-12,6.5284215229180402e-27,1.3617106858968451e-16,4.3165231019928553e-17,4.9672297864434842e-16,6.4884722931193167e-27,8.0631521710198429e-34,5.4678000186716244e-25,1.7325395737206223e-32,3.3810878663266925e-21
3.985006117302418e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739476584979,0.11866980532552561,0.022821563829669229,0.0,6.821604782608628e-26,1.2335971610655709e-20,2.0804930955535863e-25,2.2210053548341585e-25,1.0472532998717269e-54,4.1321372940398984e-14,5.5358164764204343e-56,4.0521659684074149e-14,1.0171803491951456e-37,1.9775342178889072e-32,4.8751303044028831e-43,2.9444796501801985e-44,2.7701799960221447e-27,7.6890150729549624e-43,1.6070142079511879e-07,7.7267701075890246e-09,2.9763935461756609e-12,1.0375356583205875e-18,2.9816264446203166e-12,1.573710670006418e-26,1.8869347052826323e-16,6.0545063435635263e-17,9.6880480158839195e-16,1.7381293207630617e-26,4.2198573727796522e-33,9.7221084248098685e-25,5.6094250385270706e-32,6.1115152160435492e-21
5.001319272595656e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735181008413,0.11866976434110053,0.022821562844374341,0.0,1.3342138370843328e-25,1.9431349219430674e-20,5.5647419616955466e-25,4.3848554761064038e-25,4.4302697024213386e-54,5.2115524946765685e-14,2.1294945378980469e-55,5.0856028589186332e-14,2.5126352762880432e-37,3.9111446528383188e-32,1.6486024856455839e-42,9.956195403244232e-44,4.3728935642145966e-27,2.3678638334977553e-42,2.0168507591262228e-07,9.6973598947542965e-09,3.7348608108879185e-12,1.3036190198461907e-18,3.743232044940244e-12,3.107791143683449e-26,2.4118628848095357e-16,7.791332595792553e-17,1.599239501619491e-15,3.6487990952640997e-26,1.4191073250582044e-32,1.508948877358117e-24,1.3856140652800637e-31,9.6566889046949629e-21
6.017632427888894e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375673088546095,0.11866972335696628,0.022821561859079739,0.0,2.299034934497198e-25,2.813193076547472e-20,1.2220184176288224e-24,7.6330703402589173e-25,1.3871467345945505e-53,6.3013565503677852e-14,6.3034201404622781e-55,6.1190379903299269e-14,5.2408770009375717e-37,6.8168557954587258e-32,4.3468399684877799e-42,2.6248726057888836e-43,6.3399373802745991e-27,5.8803482059694886e-42,2.4266844019951035e-07,1.1667949095324533e-08,4.4930782526048284e-12,1.5697288266798721e-18,4.5053247551766263e-12,5.4114207173876405e-26,2.9368148561695337e-16,9.5285798819154846e-17,2.3879271521768722e-15,6.6127603518498462e-26,3.7224130418079746e-32,2.1512410091237149e-24,2.890077690460653e-31,1.4024151051332386e-20
8.050258738475371e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756722294453323,0.11866964138957019,0.022821559888491418,0.0,5.377490885940786e-25,5.0348943420848926e-20,4.1959808072852426e-24,1.8260111785791545e-24,9.2183784596633933e-53,8.5121175325330621e-14,3.8172199527380991e-54,8.1859029763406909e-14,1.6848616231357016e-36,1.6334754052243499e-31,2.0610505491437759e-41,1.2442837914115761e-42,1.136715976090168e-26,2.5671117859047561e-41,3.2463429628969822e-07,1.5609125736694053e-08,6.0087640124068637e-12,2.1020279029885393e-18,6.030970987380631e-12,1.2952298093572039e-25,3.9863608252227548e-16,1.3002175180764249e-16,4.439917371924473e-15,1.6622314079071448e-25,1.7421670362643333e-31,3.7314862007480255e-24,9.2908086699704254e-31,2.5256052072529802e-20
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053873321,0.11866956276567774,0.022821557998259502,0.0,1.0079698342404641e-24,7.7694088822791648e-20,1.0343049322410812e-23,3.4980324867699171e-24,3.4875126265584427e-52,1.0671739544408015e-13,1.3891673468662413e-53,1.0168480141442106e-13,4.0035419733809162e-36,3.1325869292056008e-31,6.3205881203528584e-41,3.8150657217089975e-42,1.7559182215497886e-26,7.5381122388065205e-41,4.0325671150546914e-07,1.9389589560828473e-08,7.4617061369864266e-12,2.6127209614772836e-18,7.4962347528105878e-12,2.4824437064264256e-25,4.9925561368630318e-16,1.6332490975842985e-16,7.0025661868684498e-15,3.2761403922585126e-25,5.2865807482864482e-31,5.5868051315990725e-24,2.2075935128593811e-30,3.9204755292086274e-20
1.0082885049061846e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756713703562097,0.11866955942333736,0.022821557917904269,0.0,1.0323017844794768e-24,7.8987485371624504e-20,1.0697657993427885e-23,3.5856570821126167e-24,3.6548312405857289e-52,1.0764392847623741e-13,1.4544041691244255e-53,1.0252760927415791e-13,4.1359301583324437e-36,3.2111816100223042e-31,6.5838469940337936e-41,3.973941629229212e-42,1.7852135482235474e-26,7.8420989842834855e-41,4.0659898908220506e-07,1.9550300031725814e-08,7.5234515163949208e-12,2.6344330950723289e-18,7.558563953944195e-12,2.5446779736754078e-25,5.035316456049239e-16,1.6474020875106704e-16,7.1243967435558025e-15,3.3614468812167733e-25,5.5049046249791348e-31,5.6724972899984334e-24,2.2805908812321984e-30,3.9867430468057054e-20
1.4148137670234798e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756696522128871,0.11866939549436138,0.022821553976733491,0.0,2.7180842139790924e-24,1.5553107343024262e-19,4.3762390120033195e-23,9.8953705235393925e-24,3.2649541844749042e-51,1.5393377011297793e-13,1.2131917380062733e-52,1.4386455728660017e-13,1.6180971767904095e-35,8.8759686241654295e-31,3.9347193784542289e-40,2.3738092125322564e-41,3.5196504245472588e-26,4.4292862732891047e-40,5.7052488484027472e-07,2.7432641582889021e-08,1.0549834517499054e-11,3.6995626355156668e-18,1.0619585190156489e-11,7.0298772426028949e-25,7.1310534606238325e-16,2.3410515066568349e-16,1.4389216180650543e-14,9.5927718884757935e-25,3.2020158024732636e-30,1.0500667398911867e-23,8.9216404125378034e-30,7.9468891759453939e-20
2.2278642912580704e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756662160659229,0.11866906765036769,0.022821546094406019,0.0,9.652328729686988e-24,3.8569780228571489e-19,2.8633260544040927e-22,3.8552340254234341e-23,6.3839385854338994e-50,2.5148314371754018e-13,2.1800654673625851e-51,2.2653760954795145e-13,1.01617674271895e-34,3.4657804437528248e-30,4.3603057616016467e-39,2.6279495302657563e-40,8.7391046873599684e-26,4.6587683356289261e-39,8.9836271751132776e-07,4.3197296530404694e-08,1.6590651787049695e-11,5.8311040572334904e-18,1.6764933827743935e-11,2.7446723518109069e-24,1.131421645775075e-15,3.7256907550608521e-16,3.6490588884592268e-14,3.8545220162479097e-24,3.3428442011726837e-29,2.3168519212942232e-23,5.6018902401586355e-29,2.0186281478794012e-19
3.040914815492661e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756627801051908,0.11866873982498409,0.022821538212097314,0.0,2.2552768468119603e-23,7.1866327013195738e-19,9.9903044936398676e-22,9.7843086381921567e-23,3.7759827767953594e-49,3.5564421799705405e-13,1.314699552401029e-50,3.0920953731005556e-13,3.4833441348958031e-34,8.8106854487347593e-30,2.0125859433902122e-38,1.2120727929356456e-39,1.6294221964228744e-25,2.1091599744906044e-38,1.2261819392702243e-06,5.8961913939678643e-08,2.2615574114041051e-11,7.9643661121965005e-18,2.2941290869179647e-11,6.9793880384939521e-24,1.5486307474875413e-15,5.106842907562253e-16,6.8665443180407433e-14,9.9285402337787066e-24,1.4851270696806471e-28,3.864134722676228e-23,1.9200042027485516e-28,3.8502751135705171e-19
4.6670158639618415e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756559087423854,0.11866808423004309,0.022821522447536206,0.0,6.9461132738454132e-23,1.6931184062799336e-18,5.7111573186839132e-21,3.5219263014761082e-22,5.6193704940649352e-48,5.837319076189336e-13,2.0082297190798475e-49,4.7455002181742527e-13,1.9530343203859246e-33,3.1814763709954477e-29,1.8387182278418187e-37,1.1051799535031499e-38,3.8418999555891511e-25,1.8796463348417432e-37,1.8817645542814024e-06,9.0491036150727936e-08,3.4617909363763402e-11,1.2236103979543909e-17,3.5386712298635694e-11,2.5227813690750763e-23,2.3797674571141438e-15,7.8591474652540014e-16,1.6312960504176469e-13,3.6299030115790552e-23,1.2275295354864391e-27,7.4820690994738046e-23,1.0761461153420701e-27,9.4880241857435017e-19
