Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50),COX(47),CH4OX(57)
9.43055633286898e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19011733270147049,0.098256941541881374,0.099482131850665179,1.3027909083798104e-12,2.1950708545005243e-07,2.8914331598620473e-12,1.7679879686169819e-13,1.4989775206603871e-17,2.5534170195999804e-34,1.4934892899207659e-15,6.9326308423586669e-46,2.3052895666029405e-18,7.0207462825191267e-31,4.5502482167473926e-13,5.1916708553118448e-32,2.0818578158657095e-34,3.6592915306739801e-13,3.2728277757419793e-36,0.0017428128690201736,0.0010350610578321081,5.3282936977651989e-10,2.8495486304249792e-08,3.9511140545274805e-16,3.8739629992740075e-11,5.8974497548246494e-08,2.6176535444347976e-08,2.4351249313111157e-07,1.860410671546824e-07,2.4793991192790996e-14,2.2139116364463677e-17,1.8058447708066092e-16,3.2658799183541349e-15
9.469668319599007e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1901081684097479,0.098251958476978804,0.099480039678148113,1.3216050495557733e-12,2.2118077502139783e-07,2.893060858600185e-12,1.790369423942102e-13,1.5050562738176607e-17,2.5668096325695427e-34,1.5048655636783428e-15,7.1093463141440573e-46,2.3089271596013885e-18,7.1143755237658715e-31,4.5713542281252208e-13,5.2375117237669793e-32,2.100114619260292e-34,3.6763563603890716e-13,3.331708831470564e-36,0.0017477948526149769,0.0010392418518972522,5.327814965962571e-10,2.8378966503407759e-08,3.9532110076984421e-16,3.8424683647573591e-11,5.8728207347240625e-08,2.6180314461816535e-08,2.4405801198824129e-07,1.8736900450729648e-07,2.5021505317080079e-14,2.2207038650030774e-17,1.8306429295690728e-16,3.2960267108606076e-15
9.50486910765603e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19009993380582302,0.098247486110999649,0.0994781571552978,1.3386849020283292e-12,2.2268955952697306e-07,2.8945117601451309e-12,1.8106435893202293e-13,1.5105262187453701e-17,2.5788510970519409e-34,1.5151402993088324e-15,7.2715627899052768e-46,2.3121839261373357e-18,7.1993396537417627e-31,4.5903495443367833e-13,5.278889015843006e-32,2.1165920192481162e-34,3.6917151203415155e-13,3.3853714344658902e-36,0.0017522662449704529,0.0010430037014576086,5.3273851304896793e-10,2.827501409305689e-08,3.9550983169964487e-16,3.8143955992683897e-11,5.8507176568203471e-08,2.6183756387108397e-08,2.4454692884849554e-07,1.8856396143142756e-07,2.5226856946248909e-14,2.2267766350532894e-17,1.853124215329249e-16,3.3232696996961719e-15
9.540069895713054e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19009171173208811,0.09824302545373402,0.099476275042552992,1.3559045283301139e-12,2.2420066347854691e-07,2.8959495362726479e-12,1.8310416292795995e-13,1.5159952819947977e-17,2.5908812157846991e-34,1.5254492205778673e-15,7.4368313849341431e-46,2.3154246584761705e-18,7.2849674928406997e-31,4.6093448045315092e-13,5.320379766203761e-32,2.1331129642765851e-34,3.707074295737848e-13,3.4396735959262359e-36,0.0017567259281891646,0.0010467647305693138,5.3269562612820537e-10,2.8171917393872824e-08,3.9569856728978875e-16,3.7865791579670034e-11,5.8286764956745984e-08,2.6187236225181215e-08,2.45033924476693e-07,1.8975871959505683e-07,2.5432763122534676e-14,2.2328115441044306e-17,1.8757598219123066e-16,3.3506176652474511e-15
9.575270683770078e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1900835021591048,0.098238576474900877,0.099474393340346856,1.3732643040691789e-12,2.257140727827062e-07,2.8973743421116699e-12,1.8515634509428676e-13,1.5214634656178801e-17,2.6028999093973631e-34,1.5357923235231086e-15,7.6051974911215092e-46,2.3186494848239538e-18,7.3712615707676093e-31,4.6283400400327512e-13,5.3619832944187675e-32,2.149677170185918e-34,3.7224339092599476e-13,3.4946203019109101e-36,0.0017611739325521648,0.0010505249383813066,5.3265283554321171e-10,2.8069665500410182e-08,3.9588730722688477e-16,3.7590176110975269e-11,5.8066993082475182e-08,2.6190753271086244e-08,2.4551901884372346e-07,1.9095325847522809e-07,2.5639220650721298e-14,2.2388087117311872e-17,1.8985497002251906e-16,3.3780705467238926e-15
9.610471471827101e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1900753050575136,0.098234139144297392,0.099472512049112741,1.3907646026993608e-12,2.2722977348640137e-07,2.8987863302670296e-12,1.8722089592020454e-13,1.5269307716601228e-17,2.6149071007055958e-34,1.5461696042439193e-15,7.7767069999713356e-46,2.3218585317842183e-18,7.4582244173544188e-31,4.6473352816336534e-13,5.4036989237796787e-32,2.1662843543342133e-34,3.7377939831679348e-13,3.5502165574477458e-36,0.0017656102882622085,0.0010542843240418671,5.3261014100497284e-10,2.7968247710605578e-08,3.960760514449429e-16,3.7317085833641143e-11,5.7847880957116953e-08,2.6194306837123556e-08,2.4600223167354509e-07,1.9214755811583183e-07,2.584622639242684e-14,2.2447682955785938e-17,1.9214937967627849e-16,3.405628283580037e-15
9.637807024122831e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1900689480938233,0.098230701303030965,0.099471051395845,1.4044518190475631e-12,2.2840837903596972e-07,2.8998740791754956e-12,1.8883267091574344e-13,1.5311758631827265e-17,2.6242234316009078e-34,1.5542517672137932e-15,7.9120924947021791e-46,2.3243397470707479e-18,7.5262192897846397e-31,4.6620862652889261e-13,5.4361705445421648e-32,2.179210309639615e-34,3.7497223460593843e-13,3.593841698873259e-36,0.0017690473721726091,0.0010572031479278983,5.3257705216991697e-10,2.7890059277032028e-08,3.9622262570994092e-16,3.7106743975743687e-11,5.7678194600727834e-08,2.6197091160104413e-08,2.463761903719695e-07,1.9307482697519343e-07,2.6007355128501419e-14,2.2493706079928348e-17,1.9394176263727304e-16,3.4271008330109889e-15
9.665142576418561e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1900625986196261,0.098227270453947579,0.099469590990876919,1.4182241742681235e-12,2.2958835166072663e-07,2.9009542583087737e-12,1.9045189428553098e-13,1.5354204276652027e-17,2.6335327438833003e-34,1.5623545368876227e-15,8.0494235134993248e-46,2.3268115799863238e-18,7.5946201714552775e-31,4.676837284857068e-13,5.4687090481756559e-32,2.1921618822609466e-34,3.7616510098324396e-13,3.6378639389697255e-36,0.0017724774636446519,0.0010601214751047878,5.3254402094837232e-10,2.7812362647283256e-08,3.9636920227242651e-16,3.6897910153624945e-11,5.7508926710603202e-08,2.6199896793733071e-08,2.467490351921642e-07,1.9400193100325171e-07,2.6168811184850441e-14,2.253950571082865e-17,1.9574343931381393e-16,3.4486365506188225e-15
9.692478128714291e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19005625662127096,0.098223846583000499,0.0994681308344115,1.4320818406500045e-12,2.3076968499778002e-07,2.9020269361016235e-12,1.9207856131191737e-13,1.5396644660575282e-17,2.6428350031126937e-34,1.5704779115134638e-15,8.188722179155686e-46,2.3292740878830256e-18,7.6634282472496693e-31,4.6915883541246536e-13,5.5013141225955074e-32,2.2051389417776675e-34,3.7735799844075513e-13,3.6822856452777344e-36,0.0017759005767251071,0.0010630393051728651,5.3251104720709888e-10,2.773515304358842e-08,3.9651578105385487e-16,3.6690571477162689e-11,5.7340085965213664e-08,2.6202723435903335e-08,2.4712077507223334e-07,1.9492886154874207e-07,2.6330593162993996e-14,2.2585080120972783e-17,1.975544066699569e-16,3.4702354083479357e-15
9.717080125780448e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1900505552033368,0.098220771053867686,0.099466816906230229,1.4446268232422823e-12,2.3183404319061916e-07,2.9029859883439605e-12,1.9354892200421302e-13,1.5434836515868555e-17,2.6512009786324797e-34,1.5778065644797659e-15,8.3157917509770562e-46,2.3314824190592596e-18,7.7257046457830416e-31,4.7048643702103325e-13,5.5307153507785148e-32,2.2168399793107856e-34,3.7843163353466827e-13,3.7226086868979181e-36,0.0017789754235596302,0.0010656649268755878,5.3248141987593172e-10,2.7666076908022051e-08,3.9664770390290305e-16,3.6505237179634899e-11,5.7188501512842298e-08,2.6205285131093172e-08,2.4745440355976585e-07,1.9576294372188619e-07,2.647647446713192e-14,2.2625907976030019e-17,1.9919221819231346e-16,3.4897283419881475e-15
9.739221923139989e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1900454290869639,0.098218007892216866,0.099465634543230597,1.4559766116000369e-12,2.3279289977497547e-07,2.9038440273740465e-12,1.9487739548867413e-13,1.5469205554455888e-17,2.6587254290372829e-34,1.5844166198789369e-15,8.4315460540017133e-46,2.3334635323459507e-18,7.7820369413420457e-31,4.7168128366364588e-13,5.5572221581902005e-32,2.2273883962066181e-34,3.7939792790273267e-13,3.759179153523468e-36,0.0017817379709651724,0.0010680276416173097,5.3245479491435342e-10,2.7604239599956312e-08,3.9676643590503733e-16,3.6339462256410132e-11,5.7052382191403595e-08,2.620760482532948e-08,2.4775391539263433e-07,1.9651348669349046e-07,2.6607991584766675e-14,2.2662499797613884e-17,2.0067267861770201e-16,3.5073156737770482e-15
9.76136372049953e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19004030785131237,0.098215249284038048,0.099464452343634643,1.4673826765606308e-12,2.3375263796877895e-07,2.9046972636863135e-12,1.9621074413251091e-13,1.5503571158181746e-17,2.6662451928327368e-34,1.591040191141042e-15,8.5486312782709065e-46,2.3354386276798839e-18,7.8386385038733737e-31,4.7287613596080075e-13,5.5837720925069748e-32,2.2379533050691062e-34,3.8036424438068572e-13,3.7960159421177147e-36,0.0017844959647311707,0.0010703900294945659,5.3242820743057061e-10,2.7542713536632984e-08,3.9688516921919012e-16,3.6174653946608342e-11,5.6916557893002815e-08,2.620993778418758e-08,2.4805271789152993e-07,1.9726390110903707e-07,2.6739720120704423e-14,2.2698946421014447e-17,2.0215922877623099e-16,3.524944382191923e-15
9.78350551785907e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19003519148918205,0.098212495221920257,0.099463270307550325,1.4788451083036688e-12,2.3471325448334819e-07,2.9055457320478868e-12,1.9754896529304454e-13,1.5537933332050976e-17,2.6737602525583469e-34,1.5976772773750392e-15,8.6670595413947464e-46,2.3374077345068481e-18,7.8955099631593496e-31,4.740709946119029e-13,5.6103649906647506e-32,2.248534637708219e-34,3.8133058346930714e-13,3.8331203241443301e-36,0.0017872494122685957,0.0010727520902945225,5.3240165735488154e-10,2.7481496299711209e-08,3.9700390388165702e-16,3.6010806519459958e-11,5.6781032851089349e-08,2.6212283857383522e-08,2.4835081564696177e-07,1.9801418274808048e-07,2.6871659371313838e-14,2.2735249711325013e-17,2.0365186677461208e-16,3.5426144524833552e-15
9.805647315218612e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19003007999338492,0.098209745698464607,0.09946208843508561,1.4903639967095539e-12,2.3567474605037398e-07,2.906389466879638e-12,1.9889205629890236e-13,1.5572292081058699e-17,2.681270591167267e-34,1.6043278776986048e-15,8.7868430427865958e-46,2.3393708820479401e-18,7.9526519490015993e-31,4.752658603091979e-13,5.637000690248164e-32,2.2591323261989423e-34,3.8229694566368957e-13,3.8704935740373539e-36,0.0017899983209763598,0.0010751138238042481,5.3237514461782463e-10,2.7420585494055893e-08,3.9712263976169049e-16,3.5847917217628696e-11,5.6645811213196968e-08,2.6214642896865697e-08,2.4864821321471139e-07,1.9876432747304264e-07,2.7003808641727786e-14,2.2771409287601004e-17,2.0515059065922245e-16,3.5603258699370307e-15
9.827789112578152e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19002497335674512,0.098207000706284187,0.099460906726348455,1.5019394313632188e-12,2.3663710942176857e-07,2.907228502260615e-12,2.0024001445061376e-13,1.5606647410190382e-17,2.6887761919898186e-34,1.6109919912380472e-15,8.9079940640271808e-46,2.3413280993019516e-18,8.0100650912210236e-31,4.7646073373787362e-13,5.6636790294842811e-32,2.2697463028784461e-34,3.8326333145332223e-13,3.9081369692012922e-36,0.0017927426982413356,0.0010774752298107185,5.32348669150175e-10,2.7359978752614881e-08,3.9724137679427002e-16,3.5685981019468111e-11,5.6510897046799192e-08,2.6217014756753595e-08,2.4894491511619539e-07,1.9951433122859583e-07,2.7136167245857236e-14,2.2807424766347904e-17,2.0665539841696026e-16,3.5780786198734322e-15
9.849930909937693e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19001987157209888,0.098204260238004118,0.099459725181446842,1.5135715015578752e-12,2.376003413695172e-07,2.9080628719324165e-12,2.0159283702120121e-13,1.564099932442184e-17,2.6962770385436538e-34,1.6176696171282225e-15,9.0305249692295833e-46,2.3432794150477287e-18,8.0677500196577299e-31,4.7765561557616181e-13,5.6903998472383399e-32,2.2803765003399115e-34,3.8422974132217166e-13,3.9460517900112001e-36,0.0017954825514383765,0.0010798363081008168,5.323222308829456e-10,2.7299673735120831e-08,3.9736011505751342e-16,3.5524991594819733e-11,5.6376294338976427e-08,2.6219399293272247e-08,2.4924092583881831e-07,2.0026419004103986e-07,2.7268734506405949e-14,2.2843298636709019e-17,2.081662879760951e-16,3.595872687647549e-15
9.872072707297234e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19001477463229463,0.098201524286261582,0.099458543800488824,1.5252602962987776e-12,2.3856443868553012e-07,2.908892609303548e-12,2.029505212567685e-13,1.56753478287193e-17,2.7037731145011393e-34,1.6243607545124493e-15,9.1544482054047113e-46,2.3452248578465051e-18,8.1257073641710059e-31,4.7885050649543456e-13,5.7171629830466691e-32,2.2910228514446629e-34,3.8519617574876009e-13,3.9842393198127761e-36,0.0017982178879303379,0.0010821970584613328,5.3229582974738436e-10,2.7239668122315202e-08,3.9747885440990361e-16,3.5364946752463314e-11,5.6242006991595382e-08,2.6221796364682514e-08,2.4953624983631925e-07,2.0101390001767515e-07,2.7401509754845925e-14,2.2879030707907639e-17,2.0968325720711679e-16,3.6137080586485847e-15
9.894214504656775e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19000968253019274,0.098198792843705654,0.09945736258358237,1.5370059043069731e-12,2.395293981814953e-07,2.9097177474536757e-12,2.043130643770856e-13,1.5709692928039397e-17,2.7112644038112577e-34,1.6310654025424274e-15,9.2797763028273203e-46,2.3471644560442271e-18,8.183937754639307e-31,4.800454071603024e-13,5.7439682771072061e-32,2.3016852893219963e-34,3.8616263520624205e-13,4.0227008449224508e-36,0.0018009487150680925,0.0010845574806789666,5.3226946567496827e-10,2.7179959622163057e-08,3.9759759475033576e-16,3.520584186904298e-11,5.6108038828504903e-08,2.6224205831247016e-08,2.4983089152911582e-07,2.0176345734617847e-07,2.753449233137005e-14,2.2914619913528333e-17,2.1120630392358151e-16,3.6315847182996621e-15
9.914142122280362e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19000510376864541,0.098196338394694035,0.099456299628719935,1.5476255999597521e-12,2.4039859627240606e-07,2.9104564665334729e-12,2.0554350521320963e-13,1.5740600610260828e-17,2.7180024585195325e-34,1.6371111366770913e-15,9.3937831705331254e-46,2.3489051205445204e-18,8.2365790809622557e-31,4.8112082663509196e-13,5.7681289555085156e-32,2.3112951825416888e-34,3.8703247050618772e-13,4.0575515490441124e-36,0.0018034026100600844,0.0010866815799363062,5.3224576964233152e-10,2.7126474130832418e-08,3.9770446201713993e-16,3.5063445127609073e-11,5.5987743482553736e-08,2.6226384835140177e-08,2.5009548930900105e-07,2.0243792534107359e-07,2.7654353377421409e-14,2.2946530824752765e-17,2.1258224036614314e-16,3.6477090017607372e-15
9.93406973990395e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19000052891467592,0.0981938875868371,0.099455236806905517,1.5582914502808127e-12,2.4126848786573253e-07,2.911191510436112e-12,2.0677787741043696e-13,1.5771505542057733e-17,2.7247366118112821e-34,1.6431678131476349e-15,9.5089474457330696e-46,2.3506410940712216e-18,8.2894425439340901e-31,4.8219625501191435e-13,5.7923235376165573e-32,2.3209180037182005e-34,3.8790232679765226e-13,4.09262617559782e-36,0.0018058528637616401,0.0010888054130694413,5.3222210352588869e-10,2.7073225827649368e-08,3.9781133010148676e-16,3.4921802202090053e-11,5.5867712384506658e-08,2.622857366848975e-08,2.5035954115213384e-07,2.0311226400036335e-07,2.7774381363038053e-14,2.2978328793608608e-17,2.1396309608306359e-16,3.6638667066689764e-15
9.953997357527536e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18999595796310464,0.098191440414800893,0.0994541741182179,1.569003519372112e-12,2.4213907067771168e-07,2.9119229026098873e-12,2.0801617888956404e-13,1.580240772702375e-17,2.7314668525364186e-34,1.6492354313527333e-15,9.6252784374537849e-46,2.3523723968502284e-18,8.3425286027758432e-31,4.8327169276159448e-13,5.8165519083334279e-32,2.3305537046668865e-34,3.8877220441471592e-13,4.1279256684807539e-36,0.0018082994815067346,0.00109092897992269,5.3219846727615658e-10,2.702021308957498e-08,3.9791819877655852e-16,3.4780911934798811e-11,5.5747948155091521e-08,2.6230772233498656e-08,2.5062305021310725e-07,2.0378647070935688e-07,2.7894575825236144e-14,2.3010010700367609e-17,2.153488693654783e-16,3.6800578224671882e-15
9.973924975151124e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18999139090875955,0.098188996873259216,0.099453111562735799,1.5797618711583832e-12,2.4301034243720021e-07,2.912650666297497e-12,2.0925840755553741e-13,1.583330716874631e-17,2.738193169673251e-34,1.655313990696357e-15,9.7427855102690884e-46,2.3540990489717552e-18,8.3958377167210549e-31,4.8434714035075248e-13,5.8408139529703131e-32,2.3402022373675219e-34,3.89642103688124e-13,4.1634509735394191e-36,0.00181074246862153,0.0010930522803403128,5.3217486084379626e-10,2.6967434315369066e-08,3.9802506826848431e-16,3.4640766758154645e-11,5.562845337023772e-08,2.6232980433616479e-08,2.5088601962548095e-07,2.0446054290452356e-07,2.8014936306695908e-14,2.3041580391316495e-17,2.1673955846925257e-16,3.6962823386197346e-15
9.99385259277471e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18998682774647674,0.098186556956893711,0.099452049140538068,1.5905665693893167e-12,2.4388230088559091e-07,2.9133748245383885e-12,2.1050456129778627e-13,1.5864203870806669e-17,2.7449155522860655e-34,1.6614034905877291e-15,9.8614780845184039e-46,2.3558210703916108e-18,8.4493703450157189e-31,4.8542259824185482e-13,5.8651095572958134e-32,2.3498635539816685e-34,3.905120249453279e-13,4.1992030385696929e-36,0.0018131818304243908,0.0010951753141665126,5.3215128417961334e-10,2.6914887913023511e-08,3.9813193854987217e-16,3.450136507794794e-11,5.5509230549072331e-08,2.6235198173512644e-08,2.5114845250196958e-07,2.0513447807311395e-07,2.8135462355740038e-14,2.3073039931223898e-17,2.1813516161547027e-16,3.7125402446123783e-15
9.999999999999999e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18998542085580924,0.098185805005701218,0.099451721424214032,1.593909040068802e-12,2.441514268093978e-07,2.9135974936865902e-12,2.1088977514320617e-13,1.5873734543538825e-17,2.7469885228992997e-34,1.663284228984035e-15,9.8983339128971128e-46,2.3563513597776655e-18,8.4659296370509253e-31,4.8575436496827799e-13,5.8726111863325513e-32,2.3528465154550101e-34,3.9078038866771028e-13,4.2102779925050646e-36,0.0018139336105142188,0.0010958301882735284,5.3214401709000322e-10,2.6898724694036516e-08,3.9816490674746629e-16,3.4458511415109226e-11,5.5472507154922314e-08,2.6235884227740776e-08,2.5122930177747694e-07,2.053423501453478e-07,2.8172676398665089e-14,2.3082722142890794e-17,2.1856667827863377e-16,3.7175623314865571e-15
