Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),H2X(49),CH3OO(77),C2H4(47),HOX(22),H2OX(23),OCX(25),COX(50),CH4OX(60),C2H6X(52),C2H4X(206),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43)
1.8250717983907004e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382666697893319,0.10890170195949134,0.022717378096429271,0.0,5.7737083091557377e-05,0.0013132840444202813,2.2265228904916724e-05,8.630834114113612e-06,4.5348368969012317e-08,0.0013994019802541929,1.6478110852174547e-12,0.00037255346667921054,3.8075342818100639e-10,3.3386600326446503e-06,2.033459469587984e-12,3.8915310111448727e-14,0.00012161150417702111,5.3863332602556207e-08,0.0078424587419642124,3.3382818000377551e-06,0.0001256534931059491,8.6765073003718656e-08,4.7616747960939593e-09,2.4975535450741211e-05,0.00045808300467270788,2.5954621391205329e-05,7.9087860812820305e-09,8.5134675348871497e-08,2.4189896986680033e-08,2.599635833941309e-09,3.0596094901745888e-11,6.913149259663185e-11,3.7078678358331871e-11,2.3573034171041995e-08,4.0393059130926674e-09,1.5233633037573503e-14,2.6357378499449455e-10,7.723944059538683e-11,7.7969177493603948e-14
1.8318357000823203e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382358706546493,0.10889470589683097,0.022716743802374144,0.0,5.8226981366741283e-05,0.0013210566041801468,2.2496113831456369e-05,8.7052541378099044e-06,4.6052832118303393e-08,0.0014032870481763768,1.6727279143651946e-12,0.00037266767918450917,3.8419439021308018e-10,3.3756018801646848e-06,2.0600242476034554e-12,3.9475959364936636e-14,0.00012212232849053911,5.4583192871903411e-08,0.0078419125311806875,3.3374872167527768e-06,0.00012588934582726837,8.6989548782094414e-08,4.8108605909126081e-09,2.518772319255072e-05,0.00046110609715076982,2.6109786289547324e-05,7.930522312840136e-09,8.6272921521443381e-08,2.4247667762611248e-08,2.6216691955924776e-09,3.0867076159400649e-11,6.9847905796157174e-11,3.7488700067892571e-11,2.3777558015771053e-08,4.0997104860608286e-09,1.5437116987594029e-14,2.6653539982251514e-10,7.8443303704098661e-11,7.8996408732530059e-14
1.8385996017739402e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382049962705045,0.10888770944221335,0.02271610780119877,0.0,5.8718939324945025e-05,0.0013288420409200685,2.2728464008754661e-05,8.7799410950951244e-06,4.6765145969406919e-08,0.0014071625384607473,1.6978986343218124e-12,0.00037278064247803005,3.8764942538332043e-10,3.4127810012854715e-06,2.0868519350661689e-12,4.0042602274225485e-14,0.0001226327975434652,5.530949642090142e-08,0.0078413659131264715,3.3366921140824372e-06,0.00012612477484062084,8.7213405252824249e-08,4.8603574850027217e-09,2.5400840014400511e-05,0.00046413635746616716,2.6265209604783894e-05,7.9522025928530328e-09,8.7421360502650773e-08,2.4305378637538078e-08,2.6437948963846722e-09,3.1139452334642381e-11,7.0568857540842971e-11,3.79013506861527e-11,2.3982821464231785e-08,4.1607391444440656e-09,1.5642420112829437e-14,2.695165395831959e-10,7.9660625151071748e-11,8.003274417663007e-14
1.8453635034655602e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381740467924902,0.1088807125913894,0.022715470092612371,0.0,5.9212955792306122e-05,0.0013366403083020753,2.2962282270438944e-05,8.8548937126671111e-06,4.7485361351388426e-08,0.0014110284716957091,1.7233243326866298e-12,0.00037289237715616529,3.9111848625697323e-10,3.4501976049243101e-06,2.1139443978161684e-12,4.0615281546803441e-14,0.00012314290999892655,5.6042269032786292e-08,0.0078408188971279096,3.3358964903343352e-06,0.00012635978256497833,8.7436645004120643e-08,4.9101660886226921e-09,2.5614885537504882e-05,0.0004671737596493252,2.6420890379136354e-05,7.9738270371744366e-09,8.8580033108889901e-08,2.436302997268917e-08,2.6660128805238146e-09,3.1413224998324589e-11,7.1294356500507292e-11,3.8316632459036046e-11,2.4188820984665019e-08,4.2223950978674811e-09,1.5849549657220552e-14,2.7251722636863169e-10,8.0891492272950732e-11,8.107822093720342e-14
1.85212740515718e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438143022379229,0.10887371534036341,0.022714830676320734,0.0,5.9709029590295113e-05,0.0013444513602620081,2.3197571433729154e-05,8.9301107139912815e-06,4.8213529139621665e-08,0.0014148848685276887,1.7490060893441545e-12,0.00037300290349076104,3.9460152518220502e-10,3.4878518952407092e-06,2.1413035094175807e-12,4.119404006275546e-14,0.00012365266455259411,5.678153639948858e-08,0.0078402714921681077,3.3351003438614305e-06,0.00012659437139383564,8.7659270630335216e-08,4.9602870086085935e-09,2.5829859375665281e-05,0.00047021827779803051,2.6576827660539636e-05,7.9953957619936633e-09,8.9748980012123939e-08,2.4420622126097582e-08,2.6883230920059469e-09,3.1688395709166535e-11,7.2024411293552435e-11,3.8734547579422803e-11,2.4395553036042994e-08,4.284681548417119e-09,1.6058512838564162e-14,2.7553748189858698e-10,8.2135992484292832e-11,8.2132876020084865e-14
1.8588913068488e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381119231922339,0.10886671768538071,0.022714189552026358,0.0,6.0207159535837328e-05,0.0013522751510062999,2.3434334299480733e-05,9.0055908194027867e-06,4.8949700254761215e-08,0.0014187317496591983,1.7749449764141492e-12,0.00037311224143420069,3.9809849429429682e-10,3.5257440716666936e-06,2.1689311511406178e-12,4.1778920875196082e-14,0.00012416205993227576,5.7527324121245865e-08,0.0078397237069008901,3.3343036730616412e-06,0.00012682854369516953,8.7881284731268348e-08,5.0107208482551515e-09,2.6045761135766843e-05,0.00047326988607702746,2.6733020502574908e-05,8.0169088838250909e-09,9.092824173926695e-08,2.4478155452635096e-08,2.7107254746225629e-09,3.1964966013979329e-11,7.275903048709506e-11,3.9155098187488083e-11,2.4603014068356842e-08,4.3476016905529347e-09,1.6269316848398128e-14,2.7857732752272572e-10,8.3394213275774072e-11,8.3196746324224338e-14
1.8649788183712578e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380838701281122,0.10886041944759521,0.022713611079570623,0.0,6.0657233511603044e-05,0.0013593274167039997,2.3648683196015458e-05,9.0737468081813756e-06,4.9619139224500495e-08,0.0014221858239079983,1.7985107010919024e-12,0.00037320964574595567,4.0125763707656861e-10,3.5600505841186345e-06,2.1940271830112698e-12,4.2310583893062925e-14,0.00012462020765434758,5.8204129058810928e-08,0.0078392303818946903,3.3335862197528393e-06,0.00012703894457242451,8.8080576721821086e-08,5.056379346665051e-09,2.6240865762454403e-05,0.00047602237429088772,2.6873811787030136e-05,8.0362232494746419e-09,9.1998429846282829e-08,2.4529885440665554e-08,2.7309663786713814e-09,3.221507720987531e-11,7.3424097362953085e-11,3.9535848803219905e-11,2.4790349335042302e-08,4.4047742587903123e-09,1.6460620288097662e-14,2.813299554640003e-10,8.4538415455109534e-11,8.4162139017871995e-14
1.8710663298937156e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380557567518714,0.10885412087732926,0.022713031223167816,0.0,6.1108971136387803e-05,0.0013663899309322438,2.3864230065875107e-05,9.1421139352066027e-06,5.0295139353490271e-08,0.0014256322224197055,1.8222863340327063e-12,0.00037330611747278623,4.0442798918630285e-10,3.5945500808427618e-06,2.2193436366029717e-12,4.2847272614963928e-14,0.00012507806255775754,5.8886254678237191e-08,0.0078387367614630443,3.3328683393686799e-06,0.00012724901165181413,8.8279377391747732e-08,5.1022922320774095e-09,2.6436721385045235e-05,0.00047878056589913619,2.7014808631400249e-05,8.0554927567169803e-09,9.3077035008096339e-08,2.4581568318878443e-08,2.7512818543765227e-09,3.2466324430657326e-11,7.4092874474067282e-11,3.9918737341431701e-11,2.4978269593698373e-08,4.4624650163255524e-09,1.6653425807943935e-14,2.8409848342393804e-10,8.5693866116334383e-11,8.5135052580447601e-14
1.8771538414161734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380275831867466,0.1088478219723026,0.02271244998259463,0.0,6.1562371538754953e-05,0.0013734626608574278,2.4080976917054664e-05,9.210691261495312e-06,5.0977737852941261e-08,0.0014290709603956057,1.8462726404916189e-12,0.00037340167051566251,4.0760951530486741e-10,3.6292426975232382e-06,2.2448818993016381e-12,4.3389018787823975e-14,0.00012553562378027642,5.9573719450131355e-08,0.0078382428512801024,3.3321500308303763e-06,0.00012745874660849299,8.8477688647538133e-08,5.1484599370700927e-09,2.6633327702361528e-05,0.00048154444220753452,2.715601035721896e-05,8.0747174911234608e-09,9.4164086465152937e-08,2.463320433956438e-08,2.7716718603595148e-09,3.2718708779116561e-11,7.4765367959878385e-11,4.0303765254167665e-11,2.5166772238823709e-08,4.5206762757417579e-09,1.6847738595617788e-14,2.8688292620635715e-10,8.6860629191270439e-11,8.6115513689167122e-14
1.8832413529386313e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437999349557557,0.10884152273036678,0.022711867357625849,0.0,6.2017433844575539e-05,0.0013805455738158813,2.4298925746919498e-05,9.2794778462563725e-06,5.1666971961267731e-08,0.0014325020530692395,1.8704703805139609e-12,0.0003734963185779448,4.1080217998447357e-10,3.6641285668177272e-06,2.2706433635045931e-12,4.3935854273159694e-14,0.00012599289047978727,6.0266541784043391e-08,0.0078377486568339903,3.3314312930863363e-06,0.00012766815110185081,8.8675512399017789e-08,5.1948828924190099e-09,2.6830684408761661e-05,0.00048431398456589192,2.7297416289565194e-05,8.0938975384561461e-09,9.525961336131128e-08,2.4684793753385579e-08,2.7921363551118454e-09,3.297223135035669e-11,7.5441583926275844e-11,4.0690933959600764e-11,2.5355854659716113e-08,4.5794103444121808e-09,1.7043563821243379e-14,2.8968329837780415e-10,8.8038768657305232e-11,8.7103548944573069e-14
1.889328864461089e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379710559906294,0.10883522314949878,0.022711283348034399,0.0,6.2474157177097115e-05,0.0013876386373120689,2.4518078542230711e-05,9.3484727469490373e-06,5.2362878943492879e-08,0.0014359255157053192,1.8948803089078534e-12,0.00037359007516823625,4.1400594765066794e-10,3.6992078183751948e-06,2.2966294266091686e-12,4.4487811047332044e-14,0.00012644986183405307,6.0964740028247609e-08,0.0078372541834340146,3.3307121251110676e-06,0.00012787722677617142,8.887285056244281e-08,5.2415615289477347e-09,2.7028791193701791e-05,0.00048708917436854571,2.7439025757025103e-05,8.1130329846692101e-09,9.636364474350921e-08,2.4736336810036545e-08,2.8126752969744285e-09,3.3226893231182558e-11,7.6121528445025284e-11,4.1080244841866908e-11,2.5545514240636892e-08,4.6386695244511486e-09,1.7240906637141552e-14,2.9249961426885109e-10,8.922834853635394e-11,8.8099184858833454e-14
1.894018993591732e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437949216386195,0.10883036939897379,0.022710832452792391,0.0,6.282717241405226e-05,0.001393110397462251,2.4687747401967291e-05,9.4017714163770271e-06,5.2903615688606044e-08,0.0014385579315714342,1.9138321514049224e-12,0.00037366171041364025,4.1648184355314685e-10,3.7263666326099286e-06,2.3168044786934343e-12,4.4916579721080717e-14,0.00012680173391680711,6.1506345553159779e-08,0.0078368730289140459,3.330157747392732e-06,0.00012803808609550138,8.9024559965265809e-08,5.277699777651046e-09,2.7181934130200038e-05,0.00048923116202505138,2.7548267302743594e-05,8.1277455429290856e-09,9.7220065278713945e-08,2.4776016746248578e-08,2.8285502929219303e-09,3.3423875438555109e-11,7.6647939119338737e-11,4.1381651653030317e-11,2.5692029633820506e-08,4.6846854016819403e-09,1.7393987866384974e-14,2.9468033043387033e-10,9.0152704474901053e-11,8.8871474008517505e-14
1.898709122722375e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379273413378606,0.10882551544530515,0.022710380735404552,0.0,6.3181172702581772e-05,0.0013985881490055571,2.4858133001968571e-05,9.4551927480789131e-06,5.3448352616350277e-08,0.0014411858343728813,1.9329107334800627e-12,0.00037373283040775151,4.1896429256585352e-10,3.7536403694931093e-06,2.3371143272198963e-12,4.5348422134938126e-14,0.00012715342984823193,6.2051161384331187e-08,0.0078364917141423105,3.3296031132523443e-06,0.00012819875193535561,8.9175983140484896e-08,5.3139902443472419e-09,2.7335521976977102e-05,0.00049137648248421704,2.7657628965187783e-05,8.1424317167693049e-09,9.8081564418272689e-08,2.4815669423544491e-08,2.8444694363718942e-09,3.3621535065572691e-11,7.7176569377014424e-11,4.1684331456397314e-11,2.5838884870222585e-08,4.7310153939623916e-09,1.7547975318917579e-14,2.9687052543015717e-10,9.1083918726569895e-11,8.9648302648989863e-14
1.9033992518530179e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379054309051047,0.10882066128770874,0.022709928195764891,0.0,6.353615763867186e-05,0.0014040718772811106,2.502923623802772e-05,9.5087363089947776e-06,5.3997106800395867e-08,0.0014438092311264217,1.9521163939187756e-12,0.00037380344109783331,4.2145327827082547e-10,3.7810290847025108e-06,2.3575596173171134e-12,4.5783353052861598e-14,0.0001275049492759559,6.2599195838243481e-08,0.0078361102413428124,3.3290482222528267e-06,0.00012835922502922218,8.9327120967718455e-08,5.3504331226750934e-09,2.7489554586751489e-05,0.00049352512729047956,2.7767110441478174e-05,8.1570915457044909e-09,9.8948155327991393e-08,2.4855294953628058e-08,2.8604327081447514e-09,3.381987260000379e-11,7.7707421954916893e-11,4.1988284844807986e-11,2.5986078747800378e-08,4.7776605476432458e-09,1.770287132974105e-14,2.9907020552785467e-10,9.202202062272519e-11,9.0429682823397292e-14
1.9080893809836608e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378834851478577,0.10881580692543823,0.022709474833766875,0.0,6.3892126817465564e-05,0.0014095615676851633,2.5201058002233175e-05,9.5624016655178807e-06,5.4549895323067384e-08,0.0014464281288585489,1.9714494696302106e-12,0.00037387354836585125,4.239487842084798e-10,3.8085328328778481e-06,2.3781409958614534e-12,4.6221387279584801e-14,0.00012785629185433993,6.3150457209549105e-08,0.0078357286126840217,3.3284930739659654e-06,0.00012851950610537189,8.9477974327068935e-08,5.387028605497581e-09,2.7644031810705964e-05,0.00049567708800382073,2.7876711429926775e-05,8.1717250693048399e-09,9.9819851139139169e-08,2.4894893447386006e-08,2.8764400890236628e-09,3.4018888526932106e-11,7.8240499578374265e-11,4.2293512399562772e-11,2.6133610062932661e-08,4.8246219071647701e-09,1.7858678227605535e-14,3.0127937691557843e-10,9.296703950916108e-11,9.1215626549369923e-14
1.9127795101143037e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378615041264907,0.10881095235778358,0.022709020649303385,0.0,6.4249079833280206e-05,0.0014150572056706465,2.5373599182975493e-05,9.6161883835096354e-06,5.5106735275188097e-08,0.0014490425346052236,1.9909102956406546e-12,0.00037394315802918149,4.2645079387830042e-10,3.83615166762556e-06,2.3988591114741878e-12,4.6662539660684732e-14,0.00012820745724441765,6.370495377101926e-08,0.0078353468302804607,3.3279376679726004e-06,0.00012867959588690447,8.9628544099748203e-08,5.4237768849378065e-09,2.7798953498500222e-05,0.00049783235619976166,2.7986431630027665e-05,8.1863323271964608e-09,1.0069666494836881e-07,2.4934465015135105e-08,2.8924915597534999e-09,3.4218583328735549e-11,7.8775804961072764e-11,4.2600014690417622e-11,2.6281477610461772e-08,4.8719005150444982e-09,1.8015398334993236e-14,3.0349804570077497e-10,9.3919004745829445e-11,9.2006145818509994e-14
1.9174696392449467e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378394879017996,0.10880609758406998,0.022708565642266754,0.0,6.4607016279624092e-05,0.0014205587767467337,2.5546860664954282e-05,9.6700960283141768e-06,5.566764375592666e-08,0.0014516524554116195,2.0104992050873869e-12,0.00037401227584129247,4.2895929073944071e-10,3.8638856415235844e-06,2.4197146145185661e-12,4.7106825082648337e-14,0.00012855844511383964,6.4262693773495435e-08,0.0078349648961940632,3.3273820038623822e-06,0.00012883949509181087,8.9778831168044847e-08,5.4606781523780541e-09,2.7954319498269838e-05,0.00049999092346937146,2.809627074244787e-05,8.2009133590593265e-09,1.0157860981764105e-07,2.497400976657945e-08,2.9085871010422816e-09,3.4418957485091961e-11,7.9313340805118837e-11,4.2907792275657036e-11,2.6429680183734661e-08,4.9194974118654201e-09,1.8173033968105211e-14,3.0572621791007431e-10,9.4877945706571988e-11,9.2801252596521731e-14
1.9221597683755896e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378174365349904,0.10880124260365669,0.022708109812548775,0.0,6.4965935749213181e-05,0.0014260662664784063,2.5720843329185098e-05,9.7241241647729055e-06,5.6232637872644032e-08,0.0014542578983318675,2.0302165292125609e-12,0.00037408090749242495,4.3147425821132927e-10,3.8917348061261188e-06,2.4407081570966585e-12,4.7554258472938893e-14,0.00012890925513681648,6.4823685445842165e-08,0.0078345828124355543,3.3268260812335102e-06,0.00012899920443301772,8.9928836415181853e-08,5.4977325984624985e-09,2.8110129656641967e-05,0.00050215278141925901,2.8206228469018282e-05,8.2154682046258204e-09,1.0246569877414824e-07,2.5013527810786624e-08,2.9247266935617645e-09,3.4620011472984322e-11,7.9853109801059831e-11,4.3216845702145389e-11,2.6578216574643888e-08,4.9674136362641773e-09,1.8331587436847949e-14,3.0796389948963695e-10,9.584389177885294e-11,9.3600958823092626e-14
1.9268498975062325e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377953500876688,0.10879638741593579,0.022707653160040722,0.0,6.5325837833988211e-05,0.0014315796604860188,2.5895548053006337e-05,9.7782723572391196e-06,5.6801734740740135e-08,0.0014568588704288018,2.0500625973570389e-12,0.00037414905861027711,4.3399567967432182e-10,3.919699211968393e-06,2.4618403930461092e-12,4.8004854800062478e-14,0.00012925988699406175,6.5387936994898651e-08,0.0078342005809658565,3.3262698996927273e-06,0.00012915872461843989,9.0078560725338322e-08,5.5349404130980068e-09,2.8266383818741892e-05,0.00050431792167157392,2.831630451272453e-05,8.2299969036793711e-09,1.0335794481023778e-07,2.5053019256218016e-08,2.9409103179482291e-09,3.4821745766707527e-11,8.0395114627899735e-11,4.3527175505378572e-11,2.6727085573668746e-08,5.0156502249192231e-09,1.8491061044819906e-14,3.1021109630550114e-10,9.6816872363491245e-11,9.4405276411836135e-14
1.9315400266368755e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377732286218169,0.10879153202033108,0.022707195684633346,0.0,6.5686722125131238e-05,0.001437098944444864,2.6070975710086131e-05,9.8325401695925408e-06,5.7374951483500829e-08,0.0014594553787737052,2.0700377369542969e-12,0.0003742167347606838,4.3652353847034216e-10,3.9477789085714261e-06,2.4831119779369967e-12,4.845862907363418e-14,0.00012961034037273529,6.5955456605430865e-08,0.0078338182036974957,3.3257134588553086e-06,0.00012931805635102721,9.0228004983633746e-08,5.5723017854558326e-09,2.8423081828204327e-05,0.00050648633586400143,2.842649857769788e-05,8.2444994960529634e-09,1.0425536088333665e-07,2.5092484210729647e-08,2.9571379548032411e-09,3.5024160837874426e-11,8.093935795312388e-11,4.3838782209538105e-11,2.6876285969916199e-08,5.0642082125390581e-09,1.8651457089297976e-14,3.1246781414393558e-10,9.7796916874393398e-11,9.5214217250229895e-14
