Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),COX(50),O(29),C2H4X(206),CH4OX(60)
2.329092520008551e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347051333002491,0.10843987904017766,0.022794713610257599,0.0,1.5516284549779374e-05,0.0021316455050573533,1.4481917767188703e-06,1.3348812068334455e-05,3.1106757450959722e-17,0.001556250370040463,3.4995691006210912e-12,0.00037874264891367459,5.7059027511666356e-10,1.0704089459820889e-06,9.9283753087475518e-14,2.8875528513482398e-15,2.5946275086314467e-05,1.1177752299849143e-07,0.0078030454696693414,9.5451180908185924e-08,0.00015038500185542169,3.9885969392237946e-08,1.6710087890299647e-09,1.9781751160753843e-05,0.00082114597812530505,8.8252408420512603e-09,4.2257914055527427e-05,1.7673309150745083e-07,3.1399575838108076e-10,6.9769260452946184e-10,1.3450617409932869e-11,4.4929678976308865e-12,9.6128619593410312e-06,9.305438867365085e-09,1.1878478563155174e-11
2.335747616727006e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346644601580781,0.10843334074566188,0.022794612145065545,0.0,1.5614403506408187e-05,0.0021409891036117622,1.4598266576403618e-06,1.3425080145485091e-05,3.1527877585342539e-17,0.0015589413802410102,3.5348202931296328e-12,0.00037880858420099298,5.7393894138433423e-10,1.0788432780582757e-06,1.0010068886981753e-13,2.9178505856619988e-15,2.601760114470127e-05,1.128320426694224e-07,0.0078025068138571959,9.5449494257929197e-08,0.00015059671588563462,3.9948520948452042e-08,1.6839607414066291e-09,1.9908236527859673e-05,0.00082522709025339275,8.8404624172844305e-09,4.2444396046579262e-05,1.7840097519868185e-07,3.147095604776163e-10,7.0209808345365743e-10,1.3545234470505828e-11,4.5290240413187523e-12,9.6262440146441254e-06,9.4027913424343848e-09,1.1971967904119336e-11
2.342402713445461e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346237175275532,0.10842680314988443,0.022794510610686644,0.0,1.5712794837630478e-05,0.0021503429048751578,1.4715190618089847e-06,1.3501448712934197e-05,3.19535137752211e-17,0.001561624319263717,3.5702759031628035e-12,0.00037887418097995337,5.7729263346755799e-10,1.0873108114918535e-06,1.0092177615539475e-13,2.9483681063730441e-15,2.6088776526109146e-05,1.1389268238536739e-07,0.0078019680710212733,9.5447805774065667e-08,0.0001508081277474331,4.0010847715759802e-08,1.6969729074773176e-09,2.0035123871206821e-05,0.00082931493545531623,8.8556380579421313e-09,4.2631080520238716e-05,1.8007854270926996e-07,3.1542199731207727e-10,7.0651571741284945e-10,1.364024679002556e-11,4.5652579207301634e-12,9.6395521033867514e-06,9.5007934166532224e-09,1.2065823793336683e-11
2.349057810163916e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345829056134911,0.10842026625254032,0.022794409007172802,0.0,1.5811458002748657e-05,0.0021597068737848474,1.4832690819666821e-06,1.3577916570001479e-05,3.2383701854881256e-17,0.0015642992107787735,3.6059358847361048e-12,0.00037893944494440669,5.8065129996055078e-10,1.0958114899226855e-06,1.0174702278828991e-13,2.9791062304389836e-15,2.6159801214196671e-05,1.1495945085059556e-07,0.0078014292420302547,9.5446115460962953e-08,0.00015101923873008901,4.0072950468939874e-08,1.7100453612603341e-09,2.0162412945291407e-05,0.00083340949205900695,8.8707678987501095e-09,4.2817966752241459e-05,1.8176580782861755e-07,3.1613306982776554e-10,7.1094548158244732e-10,1.3735654821828781e-11,4.6016698171992466e-12,9.6527866421819899e-06,9.5994464720510383e-09,1.216004559138056e-11
2.3555550458847497e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345429951286958,0.10841388508595065,0.022794309747080441,0.0,1.5908042567247606e-05,0.0021688585017169723,1.4947960585886239e-06,1.3652665223901445e-05,3.2808111419090823e-17,0.0015669029121944259,3.6409471070109402e-12,0.00037900284512311318,5.8393504754935111e-10,1.1041424501718973e-06,1.0255671432974432e-13,3.0093288338624008e-15,2.6228995789197323e-05,1.1600683588079884e-07,0.0078009031119331013,9.5444463482131858e-08,0.00015122505305985499,4.0133364758953475e-08,1.722865962434393e-09,2.0287069996026672e-05,0.00083741337830132458,8.8854948004899213e-09,4.3000613930031963e-05,1.834224188322677e-07,3.1682596025019662e-10,7.1528184860887412e-10,1.3829181921233462e-11,4.6373900134942145e-12,9.6656366970259326e-06,9.6963887599090963e-09,1.2252384793975295e-11
2.3620522816055835e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434503018992943,0.10840750458446674,0.022794210421188565,0.0,1.6004885203973996e-05,0.0021780197550373514,1.506378124093337e-06,1.37275062599292e-05,3.323692750007725e-17,0.001569498987810037,3.6761530141341373e-12,0.00037906593855981108,5.8722343984788437e-10,1.1125048941115658e-06,1.0337038497168743e-13,3.0397632358164266e-15,2.6298046717713724e-05,1.1706007848755322e-07,0.0078003769013046762,9.5442809768034908e-08,0.00015143058301640905,4.0193566992218341e-08,1.7357441635952532e-09,2.0412109479080963e-05,0.00084142362068882629,8.9001783024200269e-09,4.3183452052720469e-05,1.8508829839508477e-07,3.1751755216980771e-10,7.1962973043935343e-10,1.3923087031998193e-11,4.6732804089175025e-12,9.6784174300038094e-06,9.7939540840679986e-09,1.2345071532644998e-11
2.3685495173264172e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344629773957284,0.1084011247477925,0.022794111029542308,0.0,1.6101985409667639e-05,0.0021871906015373927,1.518015363915779e-06,1.3802438569411643e-05,3.3670183946922699e-17,0.0015720874595230004,3.7115535441067375e-12,0.00037912873030469379,5.9051642934007403e-10,1.1208987679534421e-06,1.0418804197329837e-13,3.0704101942734892e-15,2.6366953997663583e-05,1.1811918650955394e-07,0.0077998506109039399,9.5441154322728397e-08,0.00015163582977259144,4.0253557886329286e-08,1.7486800326055016e-09,2.0537531162690288e-05,0.00084544019923482486,8.9148185291734484e-09,4.33664804550255e-05,1.8676345893556706e-07,3.1820784654492548e-10,7.2398910396967659e-10,1.4017370571380959e-11,4.7093412625199328e-12,9.6911292242943892e-06,9.892143699563422e-09,1.2438105197489151e-11
2.375046753047251e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344228705261846,0.1083947455756275,0.022794011572185829,0.0,1.6199342681055175e-05,0.0021963710091440665,1.5297078632084808e-06,1.3877461046551125e-05,3.4107914775570675e-17,0.0015746683491879296,3.7471486286565497e-12,0.00037919122532879135,5.9381396861679979e-10,1.1293240174762584e-06,1.0500969258062947e-13,3.1012704664608252e-15,2.6435717631189347e-05,1.1918416770002783e-07,0.0077993242414746726,9.5439497150268953e-08,0.000151840794492767,4.0313338157774333e-08,1.7616736370528347e-09,2.0663334813839073e-05,0.0008494630940116708,8.9294156051386794e-09,4.3549698474474696e-05,1.8844791273692302e-07,3.1889684435997139e-10,7.2835994609548917e-10,1.411203295514345e-11,4.7455728324571164e-12,9.7037724615869169e-06,9.9909588512497153e-09,1.2531485173807402e-11
2.3815439887680848e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343826985730694,0.10838836706766672,0.022793912049162268,0.0,1.629695651486504e-05,0.0022055609459189448,1.5414557068423743e-06,1.3952572588450073e-05,3.4550154169130272e-17,0.0015772416786163678,3.7829381932648032e-12,0.00037925342852518986,5.9711601037704837e-10,1.1377805880305061e-06,1.0583534402659836e-13,3.1323448088532328e-15,2.6504337624610641e-05,1.2025502972693459e-07,0.0077987977937459775,9.5437838254711309e-08,0.00015204547833275458,4.0372908521927412e-08,1.7747250442019927e-09,2.0789520198423935e-05,0.00085349228515047666,8.9439696544582454e-09,4.3733105451384485e-05,1.9014167194739066e-07,3.1958454662499019e-10,7.3274223371300956e-10,1.4207074597556007e-11,4.78197537599209e-12,9.7163475220753917e-06,1.0090400773808037e-08,1.2625210842152848e-11
2.387391500916835e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343464883245187,0.1083826269781408,0.022793822422330589,0.0,1.6385027910224208e-05,0.0022138400101657271,1.5520761554441539e-06,1.4020248217339633e-05,3.4952052833620228e-17,0.0015795512290920678,3.815315015260056e-12,0.00037930916587153692,6.0009165857838206e-10,1.1454182355020471e-06,1.0658185701242789e-13,3.1604953716461496e-15,2.6565972814952645e-05,1.2122383993531694e-07,0.0077983239244352959,9.5436343778803618e-08,0.00015222945458440322,4.0426342969210056e-08,1.7865207871951999e-09,2.0903413232555226e-05,0.00085712392419022489,8.9570316134686433e-09,4.3898332746235193e-05,1.9167402129361433e-07,3.2020237182323082e-10,7.3669605936993857e-10,1.4292936683063004e-11,4.8148840595103912e-12,9.7276070983687032e-06,1.0180435405479005e-08,1.2709858994590819e-11
2.3932390130655855e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434310225647935,0.10837688742614043,0.022793732742372841,0.0,1.6473306346656762e-05,0.0022221267441813659,1.5627415629562446e-06,1.4087994297827979e-05,3.535765641525322e-17,0.0015818546892478046,3.847849237636486e-12,0.00037936467419838086,6.0307088123809402e-10,1.1530811679668974e-06,1.0733162177987235e-13,3.1888204938299571e-15,2.6627491675669648e-05,1.2219742523359924e-07,0.0077978499927929658,9.5434847913415126e-08,0.00015241320508300787,4.0479608489939212e-08,1.7983634531224927e-09,2.101761510835912e-05,0.00086076063283470491,8.970058911401597e-09,4.4063712087506502e-05,1.9321392641882671e-07,3.2081914923627921e-10,7.4065912032161724e-10,1.4379106602332969e-11,4.8479316255978477e-12,9.7388120332365888e-06,1.0270979599184378e-08,1.2794786193862377e-11
2.398501773999461e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342775445261251,0.10837172228873253,0.022793651985012455,0.0,1.6552933656384061e-05,0.0022295913434305066,1.5723789202446942e-06,1.4149025346885863e-05,3.5725888224600713e-17,0.0015839226092319765,3.8772645596487005e-12,0.00037941443870008902,6.0575520948170481e-10,1.1599993922129983e-06,1.0800919467943964e-13,3.2144628065596865e-15,2.668275919925812e-05,1.2307773917940906e-07,0.0077974234014371218,9.5433500448997692e-08,0.00015257838819500202,4.052740345545838e-08,1.8090620115500426e-09,2.1120660713411033e-05,0.00086403799325504387,8.9817539186941081e-09,4.4212683101555487e-05,1.9460630831320877e-07,3.2137335370295697e-10,7.4423375743779794e-10,1.4456922974620097e-11,4.8777933331668029e-12,9.7488499827087125e-06,1.0352905775674767e-08,1.2871458877106606e-11
2.403764534933337e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434244821147994,0.10836655758636052,0.0227935711846649,0.0,1.6632728104865776e-05,0.0022370621198426373,1.5820527884502816e-06,1.4210112235114841e-05,3.6097159979338997e-17,0.0015859856203689318,3.9068072698181978e-12,0.00037946402291092802,6.0844238037047463e-10,1.1669380344673452e-06,1.0868940958908067e-13,3.2402473583115531e-15,2.6737932517795867e-05,1.2396192924189611e-07,0.0077969967603608061,9.5432151863634815e-08,0.00015274338971312928,4.0575062388822293e-08,1.8197986517849747e-09,2.1223956213975906e-05,0.00086731943797653012,8.9934209888853098e-09,4.4361776543092068e-05,1.9600482352884116e-07,3.2192671068774843e-10,7.4781584922915073e-10,1.453498915163064e-11,4.9077678210165168e-12,9.7588440936896206e-06,1.0435246045644984e-08,1.2948356876427961e-11
2.4090272958672124e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342120556129361,0.1083613933188506,0.022793490341350846,0.0,1.6712689424743384e-05,0.0022445390567610505,1.5917632120066654e-06,1.4271254383503694e-05,3.6471490248865445e-17,0.0015880437341450617,3.9364773137345072e-12,0.00037951342925200574,6.1113236903322888e-10,1.1738970646905561e-06,1.0937227032113403e-13,3.2661745492550478e-15,2.6793011644357546e-05,1.2484999929289415e-07,0.0077965700699193143,9.5430802159473486e-08,0.00015290821023178298,4.0622585667388584e-08,1.8305734088286135e-09,2.1327501483081079e-05,0.00087060495658021356,9.005060187349311e-09,4.4510992068094848e-05,1.9740947820009679e-07,3.2247922078708029e-10,7.514053834230753e-10,1.4613305349969364e-11,4.9378552237426651e-12,9.7687945646088292e-06,1.0518001040905624e-08,1.3025479851586076e-11
2.4137637807077e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341825306692212,0.1083567458497533,0.022793417545648606,0.0,1.67847970667326e-05,0.0022512735534986478,1.6005338846606229e-06,1.432632908698688e-05,3.6811017927739601e-17,0.0015898918587781302,3.9632891765273031e-12,0.00037955774485650681,6.1355574750993498e-10,1.180177598637538e-06,1.0998911030448393e-13,3.289631308078913e-15,2.6842502336292268e-05,1.2565258289985362e-07,0.0077961860066041401,9.5429586470930038e-08,0.00015305639443234152,4.0665240944771084e-08,1.8403033088385851e-09,2.1420905672233127e-05,0.00087356539790153678,9.0155116895836332e-09,4.4645390138558134e-05,1.9867892166264121e-07,3.22975756290579e-10,7.5464231730994494e-10,1.4684003875228719e-11,4.9650305393541466e-12,9.777712839657656e-06,1.0592835645443964e-08,1.3095082600812174e-11
2.418500265548188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341529717309863,0.10835209873262182,0.022793344715174454,0.0,1.68570394631673e-05,0.0022580130147351407,1.6093342352676251e-06,1.4381447662995515e-05,3.7153051743171182e-17,0.0015917360341839079,3.9902040901004644e-12,0.00037960192004437757,6.1598137021582133e-10,1.1864746002250564e-06,1.1060809925862472e-13,3.3132042197522329e-15,2.6891916756589066e-05,1.2645831517594972e-07,0.0077958019038383407,9.5428369879459103e-08,0.00015320443293015073,4.0707786921418369e-08,1.8500641369552228e-09,2.1514511977797344e-05,0.0008765291230878314,9.0259407160868036e-09,4.4779886569738487e-05,1.999533473979139e-07,3.2347160675742228e-10,7.5788526065948911e-10,1.4754905249720862e-11,4.9922975223199165e-12,9.7865960701856781e-06,1.0668007140159811e-08,1.3164867052586267e-11
2.423236750388676e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341233788703338,0.10834745196732472,0.022793271849942658,0.0,1.6929416419223929e-05,0.0022647574284430107,1.6181642959724989e-06,1.4436609692150384e-05,3.7497605383406731e-17,0.001593576268695994,4.0172220093546971e-12,0.00037964595651722969,6.1840921912231906e-10,1.1927880471972532e-06,1.1122923995099391e-13,3.3368935752869736e-15,2.6941254918262055e-05,1.2726719886864266e-07,0.0077954177618702099,9.5427152386622359e-08,0.00015335232615127945,4.0750223871365755e-08,1.8598559183949003e-09,2.1608320306402594e-05,0.00087949612459543467,9.0363473142883892e-09,4.4914481113231567e-05,2.0123275975898441e-07,3.2396677264366071e-10,7.6113420452909099e-10,1.482600963004201e-11,5.0196562699763135e-12,9.7954443994848409e-06,1.0743515976598326e-08,1.3234832954917003e-11
2.427973235229164e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340937521592522,0.10834280555372906,0.022793198949967241,0.0,1.7001927740110377e-05,0.0022715067826307432,1.6270240988423239e-06,1.4491814755940443e-05,3.7844692584553417e-17,0.0015954125706352611,4.0443428874869676e-12,0.00037968985595713081,6.2083927623366221e-10,1.1991179171874712e-06,1.1185253514531396e-13,3.3606996654674557e-15,2.6990516835405949e-05,1.2807923670176799e-07,0.0077950335809448251,9.5425933993979987e-08,0.00015350007451955141,4.0792552068307009e-08,1.8696786782747287e-09,2.1702330564415721e-05,0.0008824663948969843,9.0467315315453271e-09,4.50491735213788e-05,2.0251716306152521e-07,3.2446125441193522e-10,7.6438913997770136e-10,1.4897317172376327e-11,5.0471068794132575e-12,9.8042579704149505e-06,1.0819362603453222e-08,1.3304980054585897e-11
2.4327097200696516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443406409166962,0.10833815949170045,0.022793126015261983,0.0,1.7074573231068816e-05,0.0022782610653426425,1.635913675866602e-06,1.4547062436727116e-05,3.819432713063932e-17,0.0015972449483098046,4.0715666759964601e-12,0.00037973362002682409,6.2327152358709221e-10,1.2054641877191989e-06,1.1247798760159334e-13,3.3846227808489706e-15,2.7039702523187013e-05,1.2889443137558067e-07,0.0077946493613041141,9.5424714703090832e-08,0.00015364767845657694,4.0834771785586323e-08,1.8795324416232048e-09,2.1796542657930628e-05,0.00088543992648140257,9.0570934151416814e-09,4.518396354726371e-05,2.0380656158388272e-07,3.2495505253143867e-10,7.676500580659628e-10,1.4968828032497044e-11,5.0746494474747594e-12,9.8130369254029674e-06,1.0895547466569147e-08,1.337530809715791e-11
2.4374462049101395e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340343974731977,0.10833351378110292,0.022793053045840436,0.0,1.7147352697378424e-05,0.0022850202646586553,1.6448330589574242e-06,1.4602352317748479e-05,3.8546522853673685e-17,0.0015990734100149002,4.0988933246905569e-12,0.0003797772503699447,6.25705943253053e-10,1.2118268362070038e-06,1.1310560007612657e-13,3.4086632117564058e-15,2.7088811997834106e-05,1.2971278556680073e-07,0.0077942651031869398,9.5423494515512774e-08,0.0001537951383817717,4.0876883296203466e-08,1.889417233380545e-09,2.1890956492770532e-05,0.00088841671185387104,9.0674330122883289e-09,4.5318850944708119e-05,2.0510095956714922e-07,3.2544816747786212e-10,7.7091694985633178e-10,1.5040542365767596e-11,5.1022840707594649e-12,9.8217814064423302e-06,1.0972071008944158e-08,1.344581682699191e-11
2.4421826897506273e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340046696416308,0.10832886842179892,0.022792980041715896,0.0,1.7220265944358147e-05,0.0022917843686941874,1.6537822799496386e-06,1.4657683983123446e-05,3.8901293633706855e-17,0.0016008979640329526,4.1263227816908577e-12,0.00037982074861123312,6.281425173353874e-10,1.2182058399574695e-06,1.1373537532149334e-13,3.4328212482828835e-15,2.7137845276629705e-05,1.3053430192865842e-07,0.0077938808068291577,9.5422273432802248e-08,0.00015394245471237445,4.0918886872809286e-08,1.8993330783988839e-09,2.1985571974488704e-05,0.00089139674353580414,9.077750370122693e-09,4.5453835468268495e-05,2.0640036121523394e-07,3.2594059973333692e-10,7.741898064132037e-10,1.5112460327142386e-11,5.1300108456211788e-12,9.8304915550923005e-06,1.1048933670732261e-08,1.3516505987251124e-11
2.451655659431603e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433945113359074,0.1083195787565138,0.022792833929409905,0.0,1.736649300181891e-05,0.0023053272435616832,1.6717703625924154e-06,1.4768471007838394e-05,3.9618616125535011e-17,0.001604535382072954,4.1814899047038863e-12,0.00037990735519407312,6.3302205733268831e-10,1.2310128219383759e-06,1.1500142511646884e-13,3.4814912973984928e-15,2.7235683321011498e-05,1.3218683166003384e-07,0.0077931121003206125,9.5419828588204218e-08,0.00015423665824795859,4.1002571312837688e-08,1.9192580271881852e-09,2.217540749944342e-05,0.00089736651599472072,9.098318556035743e-09,4.5724094915613914e-05,2.0901419213601552e-07,3.2692341813182466e-10,7.8075337809447715e-10,1.5256907751983192e-11,5.1857412342698035e-12,9.8478094192866287e-06,1.1203678098958916e-08,1.3658424565782292e-11
