Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(46),CHOX(50),COX(47),CH4OX(57),C2H6X(49),CH3OX(56),CH2OX(182),CHOX(183),CHO3(116)
4.4428998933399076e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289414787591516,0.099998858869094209,0.099999769308002834,6.0258380941004174e-34,1.3340580901758788e-23,9.6687763988271902e-24,9.0378856844240371e-28,9.4322635195981144e-23,3.3339395307100586e-56,2.3759875640198228e-20,4.3485359934674514e-69,2.29622162424241e-25,6.7586279614504477e-46,2.4922177077485025e-24,4.1534004675324072e-50,2.8561712461688981e-53,1.0970015502734639e-21,1.2791811345485902e-54,1.1411219355508717e-06,4.6138398967566599e-07,8.8971220774161073e-12,9.1847271729555603e-12,5.6003264749817351e-18,3.6586691661961011e-16,7.2774024304163936e-14,4.5998701428828459e-15,2.0412164015358256e-20,2.1270219154561143e-20,5.4106439715697231e-32,8.2408731324464798e-29,8.8039377178318257e-33,1.3104022870825285e-33,4.0516057314412892e-30,1.9696167019434294e-28,2.2539013557002789e-33,3.1419273918598028e-38,1.4645067595759307e-36,1.1581662709560811e-60
4.514451693731548e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289412320600094,0.09999884049453206,0.099999766160402542,6.8152409685463429e-34,1.4215973643123115e-23,1.0116684247680447e-23,9.778574478856264e-28,9.8935124443397794e-23,3.7331292248634071e-56,2.452929879646388e-20,4.8628145383103017e-69,2.3469741843053231e-25,7.2050625387896497e-46,2.6547017432102471e-24,4.5758492241779292e-50,3.1966892342650976e-53,1.1501966388718276e-21,1.3855659270480471e-54,1.1594963531804467e-06,4.6767919011586647e-07,9.0392828581491942e-12,9.3362149617084212e-12,5.6898873338968854e-18,3.7173881869267917e-16,7.513748062482091e-14,4.7444864463778755e-15,2.1401951972581264e-20,2.263758832566973e-20,6.0214798259344978e-32,8.7533550487222027e-29,9.5395869615710741e-33,1.4410686163249299e-33,4.3862130040019063e-30,2.0992710239930072e-28,2.4400429326277112e-33,3.3482739183585219e-38,1.5852514227820082e-36,1.3762879302043444e-60
4.586003494123188e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928940985836643,0.099998822120067041,0.099999763036542511,7.6929921991633588e-34,1.513343383034923e-23,1.0578323849171756e-23,1.0566466546334922e-27,1.0369498172471196e-22,4.1724543712104638e-56,2.5310916929521777e-20,5.4283837423799845e-69,2.3981703805067399e-25,7.6733201130789425e-46,2.8249055642017994e-24,5.0332877139424108e-50,3.5712492724130823e-53,1.2050497501008443e-21,1.4989203549389107e-54,1.1778706736493173e-06,4.739269100248282e-07,9.1814078970264304e-12,9.4878153437724334e-12,5.7794272449053387e-18,3.7760965774830403e-16,7.7538523261725984e-14,4.8911098183313446e-15,2.2422589459287295e-20,2.4068057848429368e-20,6.6897743538236476e-32,9.2893913113932261e-29,1.0322979957130352e-32,1.582349016339329e-33,4.7424514179690623e-30,2.2352126861478979e-28,2.6382178976952545e-33,3.5645793847999192e-38,1.7137700144225845e-36,1.6309468302117736e-60
4.657555294514829e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289407400917413,0.099998803745699194,0.099999759936557214,8.667330766301143e-34,1.6094255847917664e-23,1.105391183381703e-23,1.1403720812753721e-27,1.0860448646469192e-22,4.6551991351381636e-56,2.6104726970428652e-20,6.0494411774567713e-69,2.4498105421214894e-25,8.1641086890364472e-46,3.0030607859456893e-24,5.52796675646993e-50,3.9826147505863841e-53,1.2615836599639103e-21,1.6195824083294461e-54,1.1962448969625319e-06,4.8012688043104909e-07,9.3234971883619573e-12,9.6395282919449807e-12,5.8689476714173149e-18,3.8347943485459516e-16,7.9977143489168905e-14,5.0397268849438427e-15,2.3474500261963011e-20,2.5563381356521207e-20,7.4198666364484597e-32,9.8496983879151018e-29,1.1156332792155948e-32,1.7349138422671804e-33,5.12133998025093e-30,2.3776408830480266e-28,2.848993124869805e-33,3.7911564385791055e-38,1.8504252159333546e-36,1.9275221769714863e-60
4.729107094906469e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289404948278313,0.099998785371428506,0.099999756860572969,9.7471118544670879e-34,1.7099751156476729e-23,1.1543665291321084e-23,1.2292555610682785e-27,1.1366591633382504e-22,5.184855972517762e-56,2.6910725849752089e-20,6.7304553537214125e-69,2.5018949983444872e-25,8.6781484163939826e-46,3.1894017801891102e-24,6.062240684541043e-50,4.4337221993746296e-53,1.3198209916026624e-21,1.7479009602833733e-54,1.214619023125164e-06,4.8627884879857201e-07,9.4655507264052928e-12,9.7913537790028074e-12,5.9584466620842953e-18,3.8934815462622453e-16,8.2453332567052288e-14,5.1903241747406939e-15,2.4558105326098872e-20,2.7125325642695557e-20,8.2163428872214356e-32,1.0435003955293987e-28,1.2041922622774593e-32,1.8994638153469635e-33,5.5239280006644561e-30,2.5267578625801294e-28,3.0729523457221198e-33,4.0283224788349897e-38,1.9955902035111535e-36,2.2720786116761748e-60
4.8006588952981095e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289402500472741,0.099998766997254934,0.099999753808707861,1.0941841914305186e-33,1.8151248147869962e-23,1.2047801770663518e-23,1.3235249111738191e-27,1.1888154724831677e-22,5.7651350931624097e-56,2.7728910497565344e-20,7.4761788202736203e-69,2.5544240782906644e-25,9.216171659220087e-46,3.3841656404013467e-24,6.6385701711759656e-50,4.9276889868574529e-53,1.3797842142250897e-21,1.8842359526539214e-54,1.2329930521423109e-06,4.9238257888834947e-07,9.6075685053462928e-12,9.9432917776980414e-12,6.0479229305141327e-18,3.9521582101804329e-16,8.4967081741013871e-14,5.3428881235451305e-15,2.5673822736323814e-20,2.8755670174120642e-20,9.0840458324759306e-32,1.1046046923356091e-28,1.298208805210264e-32,2.0767308502498073e-33,5.9512954471989142e-30,2.6827689234340832e-28,3.3106963470657186e-33,4.2763996634737103e-38,2.1496487538258698e-36,2.6714396553809103e-60
4.87221069568975e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928940005752271,0.099998748623178521,0.099999750781071914,1.2261715401296249e-33,1.9250091999152592e-23,1.2566539280178555e-23,1.4234139737978512e-27,1.2425365337009011e-22,6.3999742437749917e-56,2.8559277843442563e-20,8.2916618097214535e-69,2.607398110994896e-25,9.7789230679895609e-46,3.5875921468979762e-24,7.2595250785367924e-50,5.4678212620159883e-53,1.4414956421062923e-21,2.0289585832918086e-54,1.2513669840190903e-06,4.9843785060814132e-07,9.7495505193200206e-12,1.009534226075403e-11,6.1373801563994567e-18,4.0108243285225485e-16,8.7518382242602487e-14,5.4974050794078491e-15,2.6822067697887321e-20,3.0456206612912248e-20,1.0028084285430018e-31,1.1683577458028408e-28,1.3979229485809902e-32,2.2674788899356837e-33,6.4045532954546563e-30,2.845882412659322e-28,3.5628431653557305e-33,4.5357149136545062e-38,2.3129953470328578e-36,3.1332684711148252e-60
4.94376249608139e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289397619448617,0.099998730249199252,0.099999747777767212,1.3717652293579834e-33,2.0397644526407103e-23,1.310009628794786e-23,1.5291626564731659e-27,1.2978450710678745e-22,7.0935486309692073e-56,2.9401824816454367e-20,9.1822661441224816e-69,2.6608174254119343e-25,1.0367159652898525e-45,3.7999237319869084e-24,7.9277873133381565e-50,6.0576220044051017e-53,1.5049774336192158e-21,2.1824514939387451e-54,1.269740818760641e-06,5.0444445985884092e-07,9.8914967624116001e-12,1.0247505200872922e-11,6.2268191508023205e-18,4.0694799188239829e-16,9.0107225289056579e-14,5.6538613075095177e-15,2.8003252518697579e-20,3.2228738339716608e-20,1.1053842791822108e-31,1.2348357004624293e-28,1.5035809475115372e-32,2.4725047430592693e-33,6.8848438755679953e-30,3.0163097232213122e-28,3.8300282796894147e-33,4.8065999163060833e-38,2.4860352686488875e-36,3.6661557420893217e-60
5.015314296473031e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289395186269315,0.099998711875317087,0.099999744798887874,1.5321336077904154e-33,2.1595284038243187e-23,1.3648691722168291e-23,1.6410169717370424e-27,1.3547637911177211e-22,7.8502809343358558e-56,3.0256548345163467e-20,1.0153679293479525e-68,2.7146823504163343e-25,1.0981650857952215e-45,4.0214054450867087e-24,8.6461536892031607e-50,6.7007991434342057e-53,1.5702515902862233e-21,2.3451089584960768e-54,1.2881145563721203e-06,5.1040221837733488e-07,1.0033407228661062e-11,1.0399780570742288e-11,6.3162309873381252e-18,4.128125099022478e-16,9.2733602083074268e-14,5.8122429950455475e-15,2.9217786591746094e-20,3.4075079978666535e-20,1.2166991331271861e-31,1.3041158311132194e-28,1.6154353047335958e-32,2.6926389236255515e-33,7.393341217477448e-30,3.1942652915580444e-28,4.1129048038834279e-33,5.089391151183325e-38,2.6691847106601933e-36,4.2797143069219714e-60
5.086866096864671e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289392758002036,0.099998693501532065,0.099999741844520207,1.7085253697360402e-33,2.2844405188492255e-23,1.4212544970649319e-23,1.7592290745391017e-27,1.4133153828413293e-22,8.6748516811767388e-56,3.1123445357620962e-20,1.1211929078134607e-68,2.7689932148023875e-25,1.1623178638203656e-45,4.2522849178358276e-24,9.4175388091986542e-50,7.4012739543807208e-53,1.637339955909738e-21,2.5173370729776879e-54,1.3064881968587024e-06,5.1631095356819919e-07,1.0175281912068083e-11,1.0552168343008934e-11,6.4056238501878437e-18,4.1867598122115113e-16,9.5397503813509531e-14,5.9725362560581217e-15,3.0466076378998964e-20,3.599705692929485e-20,1.3373495218432048e-31,1.3762765451517126e-28,1.733744801035129e-32,2.9287464979985399e-33,7.9312513896765094e-30,3.3799665951366529e-28,4.4121436749287738e-33,5.3844298829159778e-38,2.8628708696582184e-36,4.9846816757347798e-60
5.1584178972563115e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289390334662507,0.099998675127844133,0.099999738914742731,1.9022737736039823e-33,2.4146418827869623e-23,1.4791875881589114e-23,1.884057297023821e-27,1.4735225176869173e-22,9.5722100359220185e-56,3.200251278136326e-20,1.236339909918739e-68,2.8237503472840475e-25,1.2292537540580269e-45,4.492812329163688e-24,1.0244977972911002e-49,8.1631897725430105e-53,1.7062642157940554e-21,2.6995539473693214e-54,1.3248617402255775e-06,5.2217050832174664e-07,1.0317120806596649e-11,1.070466849030126e-11,6.4950003103698911e-18,4.245384057956269e-16,9.8098921654995064e-14,6.1347271361963998e-15,3.1748525396979312e-20,3.7996504906024743e-20,1.4679625238481034e-31,1.4513973849036397e-28,1.8587745231366454e-32,3.1817279406047979e-33,8.4998128304771371e-30,3.5736341500101672e-28,4.7284338372793656e-33,5.6920621678605736e-38,3.067532041551701e-36,5.7930317583834083e-60
5.229969697647952e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289387916264897,0.099998656754253332,0.099999736009626389,2.1148009862234569e-33,2.5502751855260601e-23,1.5386904764024738e-23,2.0157661819499955e-27,1.5354078495601306e-22,1.0547584813911879e-55,3.2893747543409366e-20,1.3614844583068463e-68,2.8789540764948641e-25,1.2990534786685888e-45,4.7432403703788444e-24,1.1131630094415041e-49,8.9909208780169843e-53,1.7770458960147145e-21,2.8921898986108128e-54,1.3432351864779503e-06,5.2798074082575122e-07,1.0458923906179657e-11,1.0857280985239049e-11,6.5843472201516867e-18,4.3039979966200479e-16,1.0083784676765097e-13,6.2988016174263336e-15,3.3065534203231699e-20,4.0075269482293367e-20,1.6091967898820948e-31,1.5295590299563153e-28,1.9907958904546726e-32,3.4525199936628576e-33,9.1002966752448486e-30,3.7754915083743488e-28,5.0624824248991298e-33,6.0126388849128598e-38,3.2836177144665159e-36,6.7180955317814301e-60
5.301521498039592e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289385502821885,0.099998638380759647,0.099999733129234547,2.3476224070508475e-33,2.6914847069297426e-23,1.5997852387132142e-23,2.1546265164048684e-27,1.5989940148241488e-22,1.1606495454290121e-55,3.3797146570258093e-20,1.4973408179938218e-68,2.9346047309879094e-25,1.3717990355297381e-45,5.0038242103073476e-24,1.2080780615689725e-49,9.8890813472397293e-53,1.8497063626778291e-21,3.0956876434327396e-54,1.3616085356210373e-06,5.3374152438002211e-07,1.060069120472353e-11,1.1010005800399604e-11,6.6736701839121951e-18,4.362601598940075e-16,1.0361427029769079e-13,6.4647456227506917e-15,3.4417500382600508e-20,4.2235205634546844e-20,1.7617435645880648e-31,1.6108432994908509e-28,2.1300866811321247e-32,3.7420965256747813e-33,9.7340070844041845e-30,3.9857652561245178e-28,5.4150149437383824e-33,6.3465157377593435e-38,3.5115886620216729e-36,7.7746910509543873e-60
5.373073298431233e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289383094344645,0.099998620007363037,0.099999730273623078,2.6023512533311972e-33,2.8384163019135598e-23,1.6624939980445755e-23,2.3009153626912912e-27,1.6643036322998459e-22,1.2754763459729777e-55,3.4712706787885975e-20,1.6446636613590057e-68,2.9907026392357121e-25,1.4475737068943863e-45,5.274821460462797e-24,1.309584444305241e-49,1.0862534260137456e-52,1.9242668212779708e-21,3.3105024935221705e-54,1.3799817876600672e-06,5.3945274719733008e-07,1.0742422696112706e-11,1.1162842908319225e-11,6.7629923750003719e-18,4.4211946552822947e-16,1.0642818337772509e-13,6.6325450208412052e-15,3.5804818535336218e-20,4.4478177295857092e-20,1.9263277324948311e-31,1.6953331546159647e-28,2.2769310553866751e-32,4.0514693982809134e-33,1.0402281563090403e-29,4.2046850104125483e-28,5.7867754495636772e-33,6.6940532419785842e-38,3.7519170328516648e-36,8.9792627750080677e-60
5.444625098822873e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289380690842875,0.099998601634063544,0.099999727442840469,2.8807033916541264e-33,2.9912173854842154e-23,1.7268389235601598e-23,2.4549160867028776e-27,1.7313593032660169e-22,1.3998524268801036e-55,3.5640425121745884e-20,1.804249816007764e-68,3.0472481296301812e-25,1.5264620684328886e-45,5.5564921403239624e-24,1.4180368900212976e-49,1.1916401233824778e-52,2.0007483161441829e-21,3.537102552965868e-54,1.3983549426002781e-06,5.451143121941316e-07,1.0884118374214013e-11,1.1315792281552365e-11,6.8522942870642116e-18,4.4797773899019478e-16,1.092795771256396e-13,6.8021856305695459e-15,3.7227880266836443e-20,4.6806056919415477e-20,2.1037088843102428e-31,1.7831127007032343e-28,2.4316195762523386e-32,4.3816893398815072e-33,1.1106491273171472e-29,4.4324834172040309e-28,6.1785267215426632e-33,7.0556167463002486e-38,4.0050864367378518e-36,1.0350033185764981e-59
5.5161768992145135e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289378292324857,0.099998583260861154,0.099999724636928092,3.1845020594510932e-33,3.1500369178010859e-23,1.7928422306139106e-23,2.6169183874018283e-27,1.8001836114595742e-22,1.5344238934713171e-55,3.6580298496765313e-20,1.9769399779752882e-68,3.1042415304825438e-25,1.6085499981086042e-45,5.8490986425782341e-24,1.5338036673790078e-49,1.3056071808760281e-52,2.0791717298470313e-21,3.7759689146709368e-54,1.4167280004469169e-06,5.5072613678673121e-07,1.1025778232881108e-11,1.1468853892656663e-11,6.9415287250428451e-18,4.5383503115984917e-16,1.1216844264458957e-13,6.9736532255550925e-15,3.8687074176664247e-20,4.9220725037730136e-20,2.2946823736425387e-31,1.8742671897217257e-28,2.5944492306380433e-32,4.7338468163954847e-33,1.1848041348646653e-29,4.6693961488353763e-28,6.5910504377044732e-33,7.4315765624633561e-38,4.2715920322481709e-36,1.1907166283317621e-59
5.587728699606154e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289375898797401,0.099998564887755825,0.099999721855920071,3.5156829568519999e-33,3.3150253891834619e-23,1.8605261803402695e-23,2.7872183226162908e-27,1.8707991230758571e-22,1.6798706449322819e-55,3.7532323837345568e-20,2.1636205478057653e-68,3.16168317002327e-25,1.6939246856233335e-45,6.1529056985341704e-24,1.6572668782408767e-49,1.4287213322241997e-52,2.1595577827350204e-21,4.0275958602573767e-54,1.435100961205238e-06,5.5628815267186694e-07,1.1167402265958737e-11,1.1622027714030064e-11,7.0307869224312885e-18,4.5969125205512027e-16,1.150947710262645e-13,7.1469335386375912e-15,4.0182785849966103e-20,5.1724069836788928e-20,2.5000804036574708e-31,1.968883022574845e-28,2.7657234472513016e-32,5.109072911531295e-33,1.2628371199730804e-29,4.915661901571169e-28,7.0251473441136708e-33,7.822307808877048e-38,4.5519406093848594e-36,1.3672940042808914e-59
5.659280499997794e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289373510265939,0.099998546514747599,0.099999719099843495,3.8762995048518739e-33,3.4863348051165278e-23,1.9299130801681895e-23,2.9661183333005741e-27,1.9432283867689858e-22,1.8369076346639344e-55,3.8496498067361465e-20,2.3652255243919793e-68,3.219573376402008e-25,1.7826746421176062e-45,6.4681803436523403e-24,1.7888227553830002e-49,1.5615780990189527e-52,2.2419270325251598e-21,4.292491061579306e-54,1.4534738248805005e-06,5.6180030560219533e-07,1.13089904672869e-11,1.1775313718099687e-11,7.120106616837605e-18,4.6554636582181981e-16,1.1805855334789365e-13,7.3220122662732803e-15,4.1715397849894188e-20,5.4317986737173785e-20,2.7207731251851743e-31,2.0670477514380103e-28,2.9457521130223301e-32,5.5085402105823491e-33,1.3448954812044412e-29,5.1715223931616803e-28,7.4816374213209344e-33,8.22819028527825e-38,4.8466506701147774e-36,1.5671934573955769e-59
5.730832300389435e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289371126734511,0.099998528141836421,0.099999716368718641,4.2685280161067371e-33,3.6641186712784099e-23,2.0010252844533456e-23,3.153927268622521e-27,2.0174939336522022e-22,2.0062861156141376e-55,3.9472818110160659e-20,2.5827383713649764e-68,3.277912477687508e-25,1.8748897097407912e-45,6.7951918830424067e-24,1.9288819596837708e-49,1.7048027874752446e-52,2.3262998738635179e-21,4.5711757814031571e-54,1.4718465914779696e-06,5.6726255516588607e-07,1.1450542830705073e-11,1.1928711877555536e-11,7.2092343192293599e-18,4.7140063287548765e-16,1.2105978066790226e-13,7.49887507278635e-15,4.3285289709471995e-20,5.7004377971545463e-20,2.9576697276661488e-31,2.1688500820958162e-28,3.134851589558161e-32,5.9334636822269222e-33,1.4311301048407426e-29,5.4372223604002887e-28,7.9613600522422424e-33,8.6496091234142741e-38,5.1562525100230407e-36,1.7931234242901114e-59
5.802384100781075e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289368748205796,0.099998509769022359,0.099999713662558873,4.6946732020611448e-33,3.8485319785453057e-23,2.0738851925904111e-23,3.3509604079555964e-27,2.0936182772983183e-22,2.1887949425083762e-55,4.0461280888563942e-20,2.817193997757975e-68,3.3367008018675634e-25,1.9706610717322898e-45,7.1342118571817527e-24,2.0778698789375455e-49,1.8590515277864731e-52,2.41269653799601e-21,4.8641850773846848e-54,1.4902192610029121e-06,5.7267487455478769e-07,1.1592059350056281e-11,1.2082222164623544e-11,7.2983641321352989e-18,4.7725385908550295e-16,1.2409844403798864e-13,7.6775075947443523e-15,4.4892837925504856e-20,5.9785152176515829e-20,3.2117195538071637e-31,2.2743798762814007e-28,3.3333447264964661e-32,6.3851015673633565e-33,1.5216953940757311e-29,5.713009556681211e-28,8.4651741845736182e-33,9.0869543041312542e-38,5.4812882957188626e-36,2.0480641102188082e-59
5.8739359011727155e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289366374681133,0.099998491396305331,0.099999710981370879,5.1571739052561322e-33,4.0397311880133018e-23,2.1485152498406511e-23,3.5575394808787447e-27,2.1716239137402523e-22,2.3852619117378467e-55,4.1461883324865825e-20,3.0696808178974943e-68,3.3959386768489411e-25,2.0700812628460812e-45,7.485514007841077e-24,2.2362269274991324e-49,2.0250123414336316e-52,2.5011370925089332e-21,5.1720680083071071e-54,1.508591833460597e-06,5.7803725032661139e-07,1.1733540019191018e-11,1.2235844551374569e-11,7.3878242569465976e-18,4.8310571361915239e-16,1.2717453449885863e-13,7.8578954452888085e-15,4.6538415953784027e-20,6.2662223994335179e-20,3.4839132284866336e-31,2.383728154016736e-28,3.5415608729185433e-32,6.864756272134283e-33,1.6167492975586541e-29,5.9991347495574098e-28,8.9939584896069062e-33,9.5406199395813416e-38,5.822312139492469e-36,2.3352905584440084e-59
