Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
2.0522002502947015e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362476600511,0.099999999354338148,0.099999999905835565,2.2352137142684998e-77,5.9481097883434003e-33,5.2101575667438941e-30,3.150462501928451e-39,4.5387367344067866e-33,1.5109790853618408e-32,1.1875174431481179e-20,2.4983164487301888e-76,1.0620569220203449e-20,1.9445994504938986e-49,1.9060651132353727e-37,1.2550619515043404e-50,3.3429989927496586e-63,1.4717192177372865e-29,2.8408510942292182e-59,6.4565758069813795e-10,1.8832887290846861e-10,4.268068490956199e-15,6.3455182184404053e-21,4.2680686243961572e-15,2.0043549808900729e-29,2.5417533670513345e-21,4.3548864153216479e-23,2.5506197911102283e-24,7.7294068108150015e-38,2.222171031613759e-49
3.0783003788398486e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362434900762,0.099999999031507261,0.099999999858753352,3.7783747834470333e-75,2.7540558299260944e-32,1.1390460081630354e-29,5.8456669204868674e-38,1.5097995543842674e-32,3.4088465783280879e-32,1.8664385563300938e-20,2.3909006843768688e-75,1.5930856105467067e-20,7.1029446253053077e-49,9.5580431464912499e-37,4.0841987129644359e-50,1.0556779203931157e-61,4.64564211949869e-29,1.5375927548939406e-58,9.6848633671247536e-10,2.8249330921424907e-10,6.4021044242954191e-15,1.3824780506450181e-20,6.4021047658940377e-15,6.3279442999164423e-29,5.4938231031207878e-21,1.3311989987560252e-22,1.1461762179392099e-23,8.6916137378566603e-37,7.0165054069602762e-48
4.104400507384996e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362393201024,0.099999998708676416,0.099999999811671139,3.7757976016107569e-74,7.9850172458667532e-32,2.0061709551253879e-29,3.1994359065920601e-37,3.5123856392231036e-32,6.180168286311269e-32,2.6040303289675671e-20,1.0145018216842984e-74,2.1241144546036712e-20,1.7838097276649508e-48,2.8674510186409491e-36,9.5276554115279279e-50,6.9317643793411376e-61,1.0564656429022424e-28,4.8890886663633158e-58,1.2913150683362443e-09,3.7665774520294003e-10,8.5361415155772336e-15,2.4270307016284169e-20,8.5361422021280607e-15,1.4390802352449734e-28,9.5722080061629758e-21,2.9445328910194283e-22,3.248190042190686e-23,3.8914037600535634e-36,4.6069307097000738e-47
6.1566007644752905e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362309801542,0.099999998063014753,0.099999999717506699,5.8374208857251049e-72,4.0560593946062349e-31,4.5027189404793227e-29,5.9444928423805827e-36,1.1959646204743266e-31,1.4727560616497858e-31,4.2560368845466691e-20,1.0843316049115401e-73,3.1861726114594733e-20,7.1760758247167012e-48,1.483338306616597e-35,3.3734465767454977e-49,2.1492229199964966e-59,3.5263629250210148e-28,3.0027691166861087e-57,1.9369724580749935e-09,5.6498661622467362e-10,1.2804219187967056e-14,5.4098566273061109e-20,1.2804221155584941e-14,4.8029014424288903e-28,2.0991549326782805e-20,9.2098850524527924e-22,1.5537075050736911e-22,4.4180898561316866e-35,1.4280705993491315e-45
1.026100127865588e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362143002612,0.099999996771691732,0.099999999529177833,2.1498806087144206e-69,3.3539140709538504e-30,1.2616289072728407e-28,2.3412409085118786e-34,5.6882295709481068e-31,4.6250961220879488e-31,8.2675232889254254e-20,2.5259104667946244e-72,5.3102908006199142e-20,4.6449352841770904e-47,1.2119516142647432e-34,1.7867256261752677e-48,1.6468668608540564e-57,1.657571115754362e-27,3.4415625988093675e-56,3.228286943442489e-09,9.4164435444459095e-10,2.1340388495574519e-14,1.4949633511840293e-19,2.1340396606307247e-14,2.2564757899879362e-27,5.6088725366342298e-20,3.7811231860074151e-21,1.1284835724360756e-21,9.0739056876609784e-34,1.0936869743905783e-43
1.846980230701706e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361809404868,0.09999999418904687,0.099999999152520114,1.337659909625269e-66,3.807697292298566e-29,4.1845401697853508e-28,1.2203553919910318e-32,3.4177476559698303e-30,1.8648803802153378e-30,1.9121158649704421e-19,1.1252746749418821e-70,9.5585346827868476e-20,4.5979831414852363e-46,1.3422719754910111e-33,1.3188060642497504e-47,1.7093327954321886e-55,9.9066357876767206e-27,6.4857960023963346e-55,5.8109147374216732e-09,1.6949598155862535e-09,3.8412782976847268e-14,4.8316053571234079e-19,3.84128276255585e-14,1.3469245544982897e-26,1.6962190430858889e-19,1.7559621676403514e-20,1.0065094278178884e-20,2.3843254284831719e-32,1.133934702125043e-41
3.488740436373941e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361142209869,0.099999989023761837,0.099999998399204662,9.2925579564170037e-64,5.1110693743847092e-28,1.5574725328686255e-27,6.1738816280224652e-31,2.3531526850341676e-29,9.3098767079917286e-30,5.2151477135757402e-19,8.5836051796971189e-69,1.8055052463708383e-19,6.5077699355894015e-45,1.767737551618177e-32,1.2548168662694366e-46,1.7300266403713604e-53,6.8030484222934954e-26,1.793730676305751e-53,1.0976165618223925e-08,3.2015906766762192e-09,7.2557795407975316e-14,1.7209069541347821e-18,7.2558082009704618e-14,9.2250689271049313e-26,5.3380533263395254e-19,7.9049284411894814e-20,9.0446545363761887e-20,6.0272155410903006e-31,1.1451624040843957e-39
6.772260847718413e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359807821769,0.099999978693210617,0.099999996892573925,5.6825831097803488e-61,7.4496002049929961e-27,6.2552034106723976e-27,2.553609759802936e-29,1.7433970322408514e-28,5.5182941817646481e-29,1.6350560116577988e-18,1.0111929852583217e-66,3.5048208097245959e-19,1.2298048475271599e-43,2.5546967692191828e-31,1.4464786712495436e-45,1.4350152896023492e-51,5.0278663733688123e-25,6.6953847175708468e-52,2.1306648550924129e-08,6.2148521540875128e-09,1.4084871414217701e-13,6.4695542961114177e-18,1.4085058088750514e-13,6.7813564365846132e-25,1.619112929938355e-18,3.087219663632815e-19,7.2183395693791729e-19,1.2395013796482742e-29,9.4575336452936531e-38
1.0055781259062884e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358473436211,0.099999968362684502,0.099999995385943355,6.7923902284966291e-60,3.0791069688582573e-26,1.437909443879488e-26,1.5052864964700571e-28,5.4167466020092935e-28,1.5858387898537027e-28,3.3525182795513809e-18,9.7785168851241766e-66,5.2041523831610179e-19,6.3875624099708801e-43,1.0965829719380344e-30,5.5822637247787712e-45,1.0241322142884858e-50,1.5599306931820404e-24,4.2483416119296601e-51,3.1637106378429652e-08,9.2281133051517715e-09,2.0914082468466087e-13,1.4237950258475672e-17,2.091461138499371e-13,2.0963037406154581e-24,3.0163697578785443e-18,6.392088934077145e-19,2.1861522761406246e-18,5.8381888919946529e-29,6.7390866063227872e-37
1.6622822081751827e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355804672723,0.099999947701707545,0.099999992372682672,1.2073404656095048e-57,2.2842387249690796e-25,4.1956813852191235e-26,1.931466710430828e-27,2.4472834802991311e-27,6.6034860549162065e-28,8.5992640454844679e-18,6.1735645080696724e-64,8.6028635646966982e-19,7.0610990503312046e-42,8.3097767604758859e-30,3.8178163570133657e-44,2.2751330851624951e-49,7.0227086062981193e-24,7.9979816745038703e-50,5.2297946717990454e-08,1.5254634628322888e-08,3.4572862103374974e-13,3.8750638143015466e-17,3.4574779563777949e-13,9.3477106985550161e-24,6.127016404467749e-18,1.4119669131815273e-18,8.4240749495757224e-18,4.3302936598500526e-28,1.4858012938291106e-35
2.318986290444077e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934353135919405,0.099999927040831008,0.099999989359422656,1.1563813936993526e-56,7.8394189666001144e-25,8.5412288142596183e-26,8.2997839034674277e-27,6.4551584843841393e-27,1.6823807439193049e-27,1.626182731389614e-17,5.0736223886880237e-63,1.2001638797281542e-18,3.1282862215726815e-41,2.9261507555369447e-29,1.2745702376215001e-43,1.2189407469485628e-48,1.8472699769632254e-23,4.3449026639632749e-49,7.2958686637275492e-08,2.1281154646306825e-08,4.8232118422609061e-13,7.5145497765305393e-17,4.8236421528090083e-13,2.4405460234613621e-23,9.4485042783705074e-18,2.2578153016297471e-18,1.9361118948932466e-17,1.444627183106966e-27,7.9304584704267503e-35
3.632394454981865e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934347798443272,0.099999885719379164,0.099999983332904524,8.5240313592941089e-55,4.7294793647929593e-24,2.2518271283896162e-25,6.6730338317983572e-26,2.4977313271561855e-26,6.2728968484788679e-27,3.8834841825999872e-17,2.3247183834458242e-61,1.879938145437058e-18,2.9198831645011485e-40,1.8005104728653374e-28,7.5287942913236072e-43,1.6399425646805832e-47,7.0990037200160458e-23,6.7245289791243761e-48,1.1427986521745799e-07,3.3334190767388173e-08,7.5552060978121873e-13,1.8292579171466381e-16,7.5564335037355345e-13,9.2073236110178602e-23,1.6117117104909658e-17,3.9590710276032826e-18,5.6150068743629971e-17,6.9689009987155223e-27,1.0513936667157986e-33
4.945802619519653e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934342461007811,0.099999844398328944,0.099999977306388987,7.1489616388561264e-54,1.5006006450330202e-23,4.4037618768318134e-25,2.4186068406143907e-25,6.1837481391725313e-26,1.527465866548529e-26,7.1072153793927703e-17,1.7839963199978271e-60,2.5597380408316402e-18,1.2153389308705984e-39,5.8488545072714113e-28,2.3854707618020262e-42,7.5020168461411733e-47,1.7478357047633096e-22,3.4405219678015939e-47,1.5560064212238699e-07,4.5387221669318548e-08,1.028739099492161e-12,3.3669692764095548e-16,1.0289849327055793e-12,2.2333151792223584e-22,2.27974353120097e-17,5.6644222744954731e-18,1.1285755053985055e-16,1.946964543217352e-26,4.7703262932463367e-33
6.259210784057441e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934337123613024,0.099999803077680346,0.09999997127987606,4.152073752531704e-53,3.5954749744705731e-23,7.3812048019112812e-25,6.3541086330342391e-25,1.2327582327705318e-25,3.0151885823241796e-26,1.1297440731789344e-16,9.2434130299694767e-60,3.2395635718722047e-18,3.632804447643817e-39,1.4337149876463619e-27,5.7410888051813204e-42,2.3527349829527207e-46,3.4662176297972589e-22,1.2010601785202164e-46,1.9692101735579566e-07,5.7440247353073289e-08,1.3019766513342675e-12,5.3551533701535741e-16,1.3023899859350547e-12,4.3670547315776201e-22,2.9456985874629994e-17,7.3625953137696521e-18,1.8952864082862476e-16,4.1924604212179246e-26,1.4848406606519765e-32
7.57261894859523e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934331786258921,0.099999761757433372,0.0999999652533657,1.8377996613600383e-52,7.3023469082290308e-23,1.1257098238297941e-24,1.3844379800617761e-24,2.1570367796865468e-25,5.2408765018349343e-26,1.6454226382291668e-16,3.7493876125066211e-59,3.9194147447709186e-18,8.9085389361984906e-39,2.9720305245219225e-27,1.1746750714706346e-41,5.9527786984667341e-46,6.0339514623597827e-22,3.3620595350164364e-46,2.3824099092152498e-07,6.9493267819633087e-08,1.5752332632271588e-12,7.7843065229363999e-16,1.5758594396565645e-12,7.4978043262462373e-22,3.6106312916341022e-17,9.0572377728049529e-18,2.861505133318792e-16,7.7281996582319966e-26,3.7293100376720755e-32
1e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934321922111594,0.099999685392294965,0.099999954115450998,1.8584112681344916e-51,2.0527373878137273e-22,2.1013012210475065e-24,4.2939682749909422e-24,4.8810537638111775e-25,1.176612345255232e-25,2.852887283529969e-16,3.4489617566991496e-58,5.1759521743689543e-18,3.376365577830023e-38,8.6409360536677223e-27,3.3638412578106966e-41,2.3381119212079612e-45,1.352644467156891e-21,1.5851489789074244e-45,3.1460562388622023e-07,9.1769096653258845e-08,2.0803038251617672e-12,1.3405572416989168e-15,2.0814455443586137e-12,1.639233941973759e-21,4.83899624548366e-17,1.2187330832777917e-17,5.17206665656981e-16,1.8638083665306272e-25,1.4437850108836431e-31
1.0199435277670807e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934321111672717,0.099999679118144252,0.099999953200352751,2.1281719841587322e-51,2.2077572585415492e-22,2.1974401716188404e-24,4.6475330621963042e-24,5.1724709609446289e-25,1.2462510679591238e-25,2.9667723138650442e-16,3.9389230525126701e-58,5.2791940395984049e-18,3.7018245580461214e-38,9.3152136836619393e-27,3.62314023759775e-41,2.5682861945765766e-45,1.4323520363128659e-21,1.7595522163430067e-45,3.2087973306415982e-07,9.3599293104680521e-08,2.1218036594692213e-12,1.3931424076219484e-15,2.1229949129666507e-12,1.7324244425886607e-21,4.939985810761753e-17,1.2444727577088267e-17,5.3921729530639634e-16,1.9830930208365162e-25,1.5844847643011337e-31
1.2826251606746384e-12,0.09977366400000001,0.80000000000000004,0.0,0.289343104372492,0.099999596480461556,0.099999941147350155,1.1562368434348921e-50,5.1739948100314146e-22,3.714065357612165e-24,1.1731961108738927e-23,1.0177833412126813e-24,2.4395924059524259e-25,4.6748234634551047e-16,2.0400404590300581e-57,6.6390759765224692e-18,1.1026360128874125e-37,2.248037453182675e-26,8.6734408872041339e-41,7.8004745658595889e-45,2.7909234206572511e-21,6.1560907475282067e-45,4.0351686858103895e-07,1.1770529753200914e-07,2.6684502715705267e-12,2.1735599562586041e-15,2.6703986148613664e-12,3.2884117011179444e-21,6.2695940048504794e-17,1.5833029182537217e-17,8.720448098006504e-16,4.0614287939657437e-25,4.7506053560256235e-31
1.545306793582196e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893429976298838,0.099999513844385296,0.099999929094357884,4.720872525116894e-50,1.0376152794676818e-21,5.7372482346055905e-24,2.4945458576832364e-23,1.7713420162998808e-24,4.230801615228957e-25,6.7696317509945887e-16,8.0247816905258687e-57,7.9990606107870317e-18,2.7026916431883176e-37,4.6209389412520237e-26,1.7791863306489375e-40,1.9392422787453291e-44,4.8099543740276516e-21,1.7323232591126581e-44,4.8615239750452608e-07,1.4181128110928809e-07,3.2151730820059795e-12,3.112323578527204e-15,3.218077929695214e-12,5.5214595299814106e-21,7.5998318081031787e-17,1.9223516147534783e-17,1.2846394142623111e-15,7.2397127448050032e-25,1.1661302481090974e-30
1.8079884264897536e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934289088890236,0.099999431209915363,0.099999917041375966,1.6045230472199036e-49,1.8696210492754354e-21,8.3282311098566584e-24,4.7239575014811824e-23,2.8315085021109624e-24,6.7454872679056507e-25,9.2512523412069499e-16,2.6703367023467958e-56,9.3591479988565255e-18,5.8185972810377786e-37,8.5107807033533855e-26,3.2848435651360366e-40,4.2300424046975398e-44,7.6125764558579372e-21,4.2441644312008352e-44,5.6878631986670443e-07,1.6591724384373807e-07,3.7619720733981376e-12,4.2025089604347798e-15,3.7660398283543081e-12,8.5112938941185739e-21,8.9301321559321507e-17,2.2614187725659603e-17,1.777020166706786e-15,1.175665302954855e-24,2.5100009659872563e-30
2.0706700593973115e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934278414954767,0.099999348577051783,0.099999904988404387,4.7122892025547794e-49,3.1105959825059126e-21,1.1546771061223629e-23,8.2172307809212838e-23,4.2504988136339268e-24,1.0106007013469743e-24,1.2119738946928183e-15,7.7743703393024002e-56,1.0719338197371601e-17,1.1376430144730836e-36,1.4453217826638656e-25,5.6088285021989642e-40,8.3775040099434728e-44,1.1312353851099893e-20,9.3779281599436468e-44,6.5141863569882195e-07,1.9002318574202727e-07,4.308847228817984e-12,5.4377313808748285e-15,4.3142907247036442e-12,1.2315617238199404e-20,1.0260625334423409e-16,2.6005666204346838e-17,2.3491962282403604e-15,1.783974405183066e-24,4.9015435904303168e-30
2.5960333252124268e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934257067571845,0.099999183316143492,0.099999880882492301,3.1129427782410565e-48,7.2261094257080705e-21,2.0104319721691299e-23,2.0692134680487392e-22,8.3723962416213547e-24,1.9850481576227276e-24,1.9017523424927304e-15,5.1860084744485971e-55,1.3440027256524097e-17,3.5280099130075792e-36,3.4936354629772432e-25,1.3775171264444587e-39,2.6619706465650874e-43,2.1831601046355451e-20,3.6892932344641442e-43,8.1667844789694257e-07,2.3823500705535221e-07,5.4028259645090937e-12,8.3192178551073347e-15,5.4116837178014187e-12,2.2545123158552955e-20,1.2921809151388327e-16,3.2789458290757627e-17,3.7329836799374184e-15,3.5661501202339521e-24,1.5081624726716039e-29
3.0688602644460305e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934237855483541,0.099999034586819399,0.099999859187206788,1.1821367899802882e-47,1.3387737065810807e-20,3.0547961128164501e-23,4.0920450927834149e-22,1.3828357551907599e-23,3.2728914946748863e-24,2.6549144488758708e-15,1.9819959048415802e-54,1.5888999608047131e-17,8.1510621982417455e-36,6.6977100293178797e-25,2.6848546239448304e-39,6.2553574997630054e-43,3.5402585151851585e-20,1.0118754100878743e-42,9.6540678485278657e-07,2.8162557503871677e-07,6.3876671394098109e-12,1.1350395642712631e-14,6.4003842885877161e-12,3.4890421601713017e-20,1.5317683253183745e-16,3.8898207955872262e-17,5.2514003272906691e-15,5.9422538168949406e-24,3.4462932990992933e-29
3.5416872036796342e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893421864392226,0.099998885862699366,0.099999837491954791,3.6648188783758214e-47,2.2557815147333833e-20,4.3951413006188123e-23,7.3253223313099859e-22,2.1253464892499442e-23,5.0236321469095902e-24,3.5335039588296195e-15,6.176397771951328e-54,1.833830599102158e-17,1.6674678299368926e-35,1.1663782780951899e-24,4.7567741350275546e-39,1.2962861095370588e-42,5.343259323930739e-20,2.3910478156613633e-42,1.1141299171332754e-06,3.2501607560453343e-07,7.3727548244770256e-12,1.4764276858921758e-14,7.3901089261954881e-12,5.0308454804761953e-20,1.7714255246945369e-16,4.5010127105342631e-17,7.028523392610782e-15,9.1915754090348357e-24,6.9508417524431451e-29
4.014514142913238e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934199432887969,0.099998737143783184,0.099999815796736335,9.8106481375016437e-47,3.5405884740589671e-20,6.0666313454445449e-23,1.2174717316887524e-21,3.0952500208574669e-23,7.3085690863975688e-24,4.537552103435633e-15,1.665029932187278e-53,2.0787946774042704e-17,3.115623068567543e-35,1.8901972514126162e-24,7.8447244782431644e-39,2.4462038357456098e-42,7.6433016536849765e-20,5.0594971049160053e-42,1.2628478449203133e-06,3.6840650878318703e-07,8.358088921072503e-12,1.8532149754996986e-14,8.380886538717535e-12,6.8827278294022648e-20,2.0111194577863352e-16,5.1124086021200962e-17,9.0644217518307099e-15,1.3451916542135506e-23,1.2776228162446885e-28
4.4873410821468425e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934180222380651,0.099998588430070659,0.099999794101551381,2.3493309888327646e-46,5.2601760184002718e-20,8.10457579235038e-23,1.9105638640272985e-21,4.3230708986591157e-23,1.0199073920466537e-23,5.667090125125908e-15,4.0206521007959976e-53,2.3237922335951938e-17,5.4286479344002284e-35,2.8969850302601301e-24,1.2236799975310826e-38,4.2955162274502461e-42,1.0487723075323867e-19,9.8403974243658352e-42,1.411560568395938e-06,4.1179687460290043e-07,9.3436693304694373e-12,2.2627450024935125e-14,9.3727438730141547e-12,9.0422866966790618e-20,2.250875230441935e-16,5.7241274756446948e-17,1.1359156162452957e-14,1.8859563982728518e-23,2.1865666550168221e-28
5.43299496061405e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934141802946872,0.099998291018255955,0.099999750711282018,1.0764810115511173e-45,1.0264730153000451e-19,1.3421436412022671e-22,4.1370623624408746e-21,7.6744559595486247e-23,1.8081842984438492e-23,8.3027604775122861e-15,1.8856382040776375e-52,2.8138879353846829e-17,1.4108380590493466e-34,6.0021759214425839e-24,2.6268308565976431e-38,1.1291641843474781e-41,1.7981445693335337e-19,3.1031147521179683e-41,1.7089704031397416e-06,4.9857740426846515e-07,1.1315568693443712e-11,3.1704020168070705e-14,1.1359794771041547e-11,1.4257715998726677e-19,2.730577750058995e-16,6.9486369146302761e-17,1.6725388764977784e-14,3.3664406216030582e-23,5.4629430153463778e-28
6.378648839081257e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934103385620741,0.099997993627253798,0.099999707321146686,3.7858666108938842e-45,1.7775462727540689e-19,2.0630254010545557e-22,7.9030103091714419e-21,1.2423765228417374e-22,2.9242351700549612e-23,1.1440764299752199e-14,6.7861098341097554e-52,3.304118024402063e-17,3.1441800466892385e-34,1.1004671494709484e-23,4.9885667815285594e-38,2.5363295242792442e-41,2.8135712021749382e-19,8.1191881050785673e-41,2.006359422818523e-06,5.8535766478890562e-07,1.328845212473203e-11,4.181955141072494e-14,1.3351437563259008e-11,2.0595871117302577e-19,3.2105296293053195e-16,8.174674757720513e-17,2.3127734401221251e-14,5.4703032197789743e-23,1.1690125812044286e-27
7.324302717548465e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934064970402101,0.099997696257062729,0.099999663931145427,1.1071632342603244e-44,2.8258859823614963e-19,3.0017492288804666e-22,1.3794041717658309e-20,1.8815502155904421e-22,4.4251003087208983e-23,1.5081350545850016e-14,2.0305038201839572e-51,3.7944828321730391e-17,6.2695938665595346e-34,1.8476223070586122e-23,8.6706171359053521e-38,5.0866470227950321e-41,4.1216417339993077e-19,1.8563331527601623e-40,2.3037276288852756e-06,6.7213765632627032e-07,1.5262318836079465e-11,5.2825247045291683e-14,1.5347822555972482e-11,2.7953165935208033e-19,3.6907122162223923e-16,9.4023345202998624e-17,3.0566707418834738e-14,8.3072535856873848e-23,2.238500686471858e-27
8.269956596015673e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934026557290804,0.099997398907681292,0.099999620541278186,2.8300367955351344e-44,4.2134176645775114e-19,4.1871751248889053e-22,2.2490452791359368e-20,2.7094523638438785e-22,6.3678457836765925e-23,1.9224767958007119e-14,5.3147693656630663e-51,4.284982700108056e-17,1.14950464498689e-33,2.9026949258283722e-23,1.4093138756137384e-37,9.3670257277485779e-41,5.7451430299213256e-19,3.8362189270659644e-40,2.601075022792826e-06,7.5891737902112489e-07,1.7237168039368375e-11,6.4593791912764875e-14,1.7349078567365729e-11,3.622142302494684e-19,4.171133001475716e-16,1.0631803062215096e-16,3.9042818085990756e-14,1.198706509899665e-22,3.9432551883160697e-27
9.215610474482881e-12,0.09977366400000001,0.80000000000000004,0.0,0.28933988146286677,0.09999710157910803,0.099999577151545005,6.5217479673672553e-44,5.9773105252808225e-19,5.648387406136979e-22,3.4767319214479875e-20,3.7506079856035919e-22,8.8095727757948338e-23,2.3871265107688307e-14,1.2549452007581671e-50,4.7756179780852495e-17,1.9737434507186792e-33,4.3297110487226904e-23,2.1734940323718425e-37,1.6138875839527714e-40,7.7036346796137948e-19,7.3287181256677741e-40,2.8984016059940807e-06,8.456968329958009e-07,1.9212998946566184e-11,7.7016103102487494e-14,1.9355316184391001e-11,4.5296046928284685e-19,4.6517939266056417e-16,1.1863246972572888e-16,4.8556576981381445e-14,1.661959042261881e-22,6.5096649982073546e-27
1e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933956287190904,0.099996854970391319,0.099999541161256311,1.2238079346092203e-43,7.7495251126758804e-19,7.0906360497829605e-22,4.8286887712034443e-20,4.79359412755765e-22,1.1254389797291254e-22,2.8107270985144072e-14,2.4039400317483547e-50,5.1826871826882811e-17,2.968103167039427e-33,5.8430404480042792e-23,3.0140406582885941e-37,2.4326169937377638e-40,9.594406506112422e-19,1.194735827224585e-39,3.1450086701342431e-06,9.1767739960858469e-07,2.0852631533164962e-11,8.7748739556048234e-14,2.1023274007944849e-11,5.3364580584458774e-19,5.0506677521880165e-16,1.2886300167329365e-16,5.7235607611559753e-14,2.1263651047125923e-22,9.4806084569300048e-27
1.016126435295009e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893394973738958,0.099996804271341527,0.099999533761945814,1.3832562014006248e-43,8.1502996368026238e-19,7.4146981599857984e-22,5.1494599852079088e-20,5.0295802238996047e-22,1.1807414758344566e-22,2.9021090383171001e-14,2.7281597617612011e-50,5.2663890232706027e-17,3.2149504124326209e-33,6.1950878847787384e-23,3.2133703256791672e-37,2.6360661211162397e-40,1.0013899192441183e-18,1.3146017773819803e-39,3.1957073799419484e-06,9.3247601835693979e-07,2.1189810769826239e-11,8.9998787392014398e-14,2.1366630304705051e-11,5.5078937006836255e-19,5.1326931809933173e-16,1.3096821172069961e-16,5.9108494702691173e-14,2.2314760017827978e-22,1.0202664673133966e-26
