Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H6X(52),CH4OX(60),C2H4X(210),C2H4X(65),acetyl(43)
3.971063042195297e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45054763426369643,0.11693347670102236,0.022793364498160634,0.0,6.4889910593204429e-11,5.5672244430940356e-07,3.6806706205142645e-09,1.5015375842801541e-10,2.3405054794460771e-23,3.5315973858910536e-05,1.1946405801021174e-20,3.3169433164278752e-05,4.2962029958560594e-15,4.9814754191812817e-14,1.4163209210122577e-17,1.3328777365299327e-19,4.0125763382093782e-09,1.2295966202491717e-14,0.0017009058407268754,5.6396538902178477e-05,2.0698488553371152e-06,1.6927305004061341e-09,1.9996029429563957e-10,4.926234987456889e-09,2.0518757092048172e-14,2.2627113012552838e-12,6.194988237008774e-10,2.5778481612814975e-07,1.5327795001582296e-14,5.2819986091019167e-09,1.8300778383221607e-14,1.1550825962999475e-14,2.29775563774448e-13,5.5876122870506667e-19,4.1688781681494099e-17,3.5298717919410956e-21,3.2501087085807748e-19
4.037879594838922e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45052136533120957,0.11690761459375103,0.022792892095981312,0.0,7.0253133456442484e-11,5.7521539462885754e-07,3.9014797825172081e-09,1.5785574023065632e-10,2.5785452310328814e-23,3.5912758591104176e-05,1.3015310398584063e-20,3.3697275801639637e-05,4.5258980179960645e-15,5.4344395345913894e-14,1.5342555125795546e-17,1.4351175643893577e-19,4.2600542459904774e-09,1.3168203574863883e-14,0.0017261640612271348,5.7340785971562963e-05,2.1291448364231146e-06,1.7696027231138514e-09,2.0334016580851319e-10,4.9872455756440465e-09,2.1633598804618197e-14,2.2911124142671693e-12,6.5395793478025987e-10,2.6455172565000279e-07,1.6000713388706187e-14,5.511638629842519e-09,1.9618814511597989e-14,1.2243911057277003e-14,2.4353177543628788e-13,6.0957944568900438e-19,4.5442601455027777e-17,3.7800556097346523e-21,3.5033502635762253e-19
4.104696147482548e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45049519792152698,0.11688185452180108,0.022792419760499692,0.0,7.5975263814499641e-11,5.9400273310693803e-07,4.131803360417226e-09,1.6581651585753885e-10,2.8362457450385061e-23,3.6509623906588305e-05,1.415955897531114e-20,3.4224176532460385e-05,4.763708357439231e-15,5.9211264235277431e-14,1.6598019302558577e-17,1.543406429307324e-19,4.5186373907103994e-09,1.4086221047433277e-14,0.0017513200792557226,5.8284876442128155e-05,2.1891928338210268e-06,1.8486987200637422e-09,2.0672035467835381e-10,5.0482605886506927e-09,2.279607235679935e-14,2.3195461053223712e-12,6.8977801401930451e-10,2.7139380267929895e-07,1.669228981647714e-14,5.7467711858273645e-09,2.1007083155653255e-14,1.2966845267494859e-14,2.5784494431987187e-13,6.6418083812846506e-19,4.9461972292323402e-17,4.0433525974031072e-21,3.7718806713291992e-19
4.171512700126173e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45046913162501911,0.11685619607203283,0.02279194749152778,0.0,8.2074854451290696e-11,6.1308438967275573e-07,4.3718972762327408e-09,1.7404034985684896e-10,3.1148664842962325e-23,3.710656962805741e-05,1.5383080707455061e-20,3.4750138100754056e-05,5.0097790699365851e-15,6.4435043687959478e-14,1.7933125825044215e-17,1.658000487144467e-19,4.7886418034030325e-09,1.5051605906368456e-14,0.0017763743081225479,5.9228810071783378e-05,2.2499896221335816e-06,1.9300460601199708e-09,2.1010085989900909e-10,5.1092800297168394e-09,2.4007823260670072e-14,2.348013972373156e-12,7.2699106171300808e-10,2.7831075778632239e-07,1.7402751559458697e-14,5.9874133073882816e-09,2.2468056336412075e-14,1.3720429744691127e-14,2.7272681100835664e-13,7.2278611459243824e-19,5.3760714466698996e-17,4.3202162639122461e-21,4.0563650706689272e-19
4.238329252769799e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45044316603377926,0.11683063883298352,0.022791475288878465,0.0,8.8571139329184036e-11,6.3246031443865064e-07,4.622020303380395e-09,1.8253150616857948e-10,3.4157248563091359e-23,3.7703595578910809e-05,1.6689940121149378e-20,3.5275163240071556e-05,5.2642553980358059e-15,7.0036254559883365e-14,1.9351498516227028e-17,1.7791626027041439e-19,5.0703872772721922e-09,1.6065973235534653e-14,0.0018013271594598433,6.0172586609561083e-05,2.3115319432986225e-06,2.0136721022169482e-09,2.1348168046831273e-10,5.1703039019931407e-09,2.5270544958167065e-14,2.3765176696602591e-12,7.6562927099079417e-10,2.8530229855807382e-07,1.8132324839215991e-14,6.2335813252924298e-09,2.4004250011899765e-14,1.4505474482553297e-14,2.8818912365262129e-13,7.856253690461514e-19,5.8353116646472981e-17,4.6111080088602273e-21,4.3574866939053951e-19
4.3051458054134244e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45041730074161668,0.11680518239486039,0.022791003152365538,0.0,9.5484048102717957e-11,6.5213047774429663e-07,4.8824340464841115e-09,1.9129424812088344e-10,3.7401978486591719e-23,3.8300701583248456e-05,1.8084339445841171e-20,3.5799254673513453e-05,5.5272827700881856e-15,7.6036278236316409e-14,2.0856861905207314e-17,1.9071624192933766e-19,5.3641973347792829e-09,1.713096594928331e-14,0.0018261790432290343,6.1116205795666115e-05,2.3738165064147869e-06,2.0996039929110821e-09,2.1686281538806123e-10,5.2313322085413626e-09,2.6585979779526413e-14,2.4050589086447673e-12,8.0572502011424317e-10,2.9236812962570965e-07,1.8881234809160561e-14,6.4852909118391473e-09,2.5618224129311187e-14,1.5322798252791104e-14,3.0424363721394642e-13,8.5293833207177838e-19,6.3253943471187427e-17,4.9164971304988136e-21,4.6759470645635e-19
4.37196235805705e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45039153534405052,0.11677982634953395,0.02279053108180366,0.0,1.028342206678234e-10,6.7209487019775394e-07,5.1534029209987377e-09,2.0033283842640033e-10,4.0897236808863906e-23,3.8897887465866729e-05,1.9570620970283005e-20,3.632241511374177e-05,5.7990067992604115e-15,8.2457379370218615e-14,2.2453042177140257e-17,2.0422764276828241e-19,5.6703991943960155e-09,1.8248254825053096e-14,0.0018509303677275691,6.2059667361525359e-05,2.4368399875769078e-06,2.187868663927952e-09,2.2024426366399051e-10,5.2923649523347372e-09,2.7955919900294243e-14,2.4336394589252059e-12,8.4731086472054579e-10,2.9950795269222205e-07,1.9649705539549213e-14,6.742557120453493e-09,2.7312582676880009e-14,1.6173228539963547e-14,3.2090211275978099e-13,9.2497462470106154e-19,6.8478443115772745e-17,5.2368608337163203e-21,5.012466193884689e-19
4.4387789107006755e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45036586943830165,0.11675457029053114,0.022790059077008401,0.0,1.1064302174099112e-10,6.9235350271338303e-07,5.435194132651174e-09,2.0965153917855646e-10,4.4658034725328923e-23,3.9495153052254288e-05,2.11532694010527e-20,3.684464726299126e-05,6.079573282551254e-15,8.9322728853726924e-14,2.414396810536483e-17,2.1847880344634525e-19,5.9893237370222646e-09,1.9419538535783887e-14,0.0018755815395957278,6.3002971029837854e-05,2.5005990297212003e-06,2.2784928297058658e-09,2.2362602430575246e-10,5.3534021362583181e-09,2.938220829646271e-14,2.4622611491388617e-12,8.9041953001347538e-10,3.0672146656035518e-07,2.0437960002639567e-14,7.0053944238343124e-09,2.9089973735450394e-14,1.7057601475768627e-14,3.3817631680867589e-13,1.0019940148186714e-18,7.4042354842663713e-17,5.572684237982589e-21,5.3677827754909745e-19
4.505595463344301e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4503403026232875,0.11672941381302847,0.022789587137796191,0.0,1.1893255546234023e-10,7.1290640654655027e-07,5.7280776567034461e-09,2.1925461184784485e-10,4.8700029269172296e-23,4.0092498168587899e-05,2.2836914223549686e-20,3.7365953813080586e-05,6.3691281998131722e-15,9.6656427017148417e-14,2.5933671965905697e-17,2.3349876298020207e-19,6.3213054720717378e-09,2.0646543682146235e-14,0.0019001329638233995,6.39461165146253e-05,2.565090242480234e-06,2.3715029849363665e-09,2.2700809632689124e-10,5.4144437631093789e-09,3.0866739697217563e-14,2.4909258678467115e-12,9.3508390290369041e-10,3.1400836716075203e-07,2.1246220058003822e-14,7.2738167507252991e-09,3.095308952975553e-14,1.7976761772809825e-14,3.5607802072024027e-13,1.084266676072359e-18,7.9961916541966773e-17,5.9244603852566414e-21,5.7426543779334178e-19
4.5724120159879265e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45031483449961457,0.11670435651384546,0.02278911526398433,0.0,1.277256800169703e-10,7.3375363332504922e-07,6.0323262170409327e-09,2.291463172780878e-10,5.3039540303200017e-23,4.0689922641728205e-05,2.4626332065433507e-20,3.7886337445423176e-05,6.6678177127789258e-15,1.0448352705135981e-13,2.7826290434385385e-17,2.4931726545942426e-19,6.6666825032264353e-09,2.1931024824588014e-14,0.0019245850437568327,6.4889103521283215e-05,2.6303102020477172e-06,2.4669254021029649e-09,2.3039047874481963e-10,5.4754898355978418e-09,3.2411461534884997e-14,2.5196355644010471e-12,9.8133702410012172e-10,3.2136834758032531e-07,2.2074706438003004e-14,7.5478375213625402e-09,3.2904666479405435e-14,1.893156265784926e-14,3.7461900012684762e-13,1.1720734492432992e-18,8.6253872259707571e-17,6.2926902478573185e-21,6.1378576353201557e-19
4.639228568631552e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45028946466957126,0.1166793979914377,0.02278864345539101,0.0,1.3704602226936265e-10,7.5489525507714766e-07,6.3482152650877247e-09,2.3933091568268284e-10,5.7693567663764412e-23,4.1287426299215722e-05,2.6526449062487488e-20,3.8405800831037947e-05,6.9757881640933149e-15,1.1283005865109194e-13,2.9826065465265597e-17,2.6596476670108765e-19,7.0257964938588126e-09,2.3274764515198594e-14,0.0019489381811053576,6.5831931746632283e-05,2.6962554510532104e-06,2.5647861290191997e-09,2.337731705807962e-10,5.5365403563466492e-09,3.4018374891643687e-14,2.5483922497949823e-12,1.0292120801542206e-09,3.2880109809085079e-07,2.2923638733422821e-14,7.8274696816381211e-09,3.4947485249584594e-14,1.9922865804553356e-14,3.9381103440455263e-13,1.2657061060484212e-18,9.2935479714113135e-17,6.6778827362968802e-21,6.5541884359513115e-19
4.7060451212751776e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45026419273712226,0.11665453784589029,0.022788171711835278,0.0,1.4691799240550141e-10,7.7633136425617743e-07,6.6760229585511686e-09,2.4981266664083726e-10,6.2679808454631521e-23,4.188500896926661e-05,2.8542343226889625e-20,3.8924346630559673e-05,7.2931860763500972e-15,1.2172305187645468e-13,3.1937345153359063e-17,2.8347244084322034e-19,7.3989926321208905e-09,2.4679573329390988e-14,0.0019731927759480796,6.6774600878970449e-05,2.7629224984468543e-06,2.6651109863669075e-09,2.371561708599019e-10,5.5975953278921464e-09,3.5689535442556678e-14,2.5771979974930818e-12,1.0787423954588827e-09,3.3630630617777741e-07,2.3793235379273002e-14,8.1127257360192057e-09,3.7084370801460169e-14,2.0951541265737267e-14,4.1366590618076856e-13,1.3654676153449259e-18,1.000245177998852e-16,7.0805547070776163e-21,6.9924621089362073e-19
4.772861673918803e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45023901830790114,0.11662977567891125,0.022787700033137043,0.0,1.5736679857711171e-10,7.9806207376158404e-07,7.0160301399983262e-09,2.6059582909379003e-10,6.8016674488049693e-23,4.2482670480768627e-05,3.0679246817864269e-20,3.944197749424921e-05,7.6201581511341168e-15,1.3119056122918147e-13,3.4164584577626033e-17,3.0187218687681727e-19,7.786619595700747e-09,2.6147289897403152e-14,0.001997349226740548,6.7717110598125265e-05,2.830307819394173e-06,2.7679255652358486e-09,2.4053947861101671e-10,5.6586547526844885e-09,3.7427054394486523e-14,2.6060549442423195e-12,1.1299614242039296e-09,3.4388365656925035e-07,2.4683713640751544e-14,8.4036177792668264e-09,3.931819244230237e-14,2.2018467405116437e-14,4.341954008761245e-13,1.4716724116972044e-18,1.0753929408046125e-16,7.5012309704516242e-21,7.4535136087888583e-19
4.839678226562429e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45021394098920381,0.11660511109382471,0.022787228419117084,0.0,1.6841846154230593e-10,8.2008751695637042e-07,7.3685203152673708e-09,2.716846613410276e-10,7.3723309870071293e-23,4.3080410663276992e-05,3.2942548714684962e-20,3.9958696062003574e-05,7.9568512680686702e-15,1.4126168993973563e-13,3.6512346627288786e-17,3.2119663511623687e-19,8.1890295162473551e-09,2.7679780935619531e-14,0.0020214079303213922,6.8659460575506683e-05,2.8984078551810163e-06,2.8732552246657266e-09,2.4392309286679685e-10,5.7197186330880514e-09,3.9233099420443316e-14,2.6349652908625721e-12,1.1829027422900451e-09,3.5153283126534204e-07,2.5595289599375432e-14,8.7001575269990237e-09,4.1651863875319256e-14,2.3124530828574469e-14,4.5541130627802329e-13,1.5846466662626901e-18,1.1549865226827349e-16,7.9404442981439773e-21,7.938197697981382e-19
4.906494779206054e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45018896038998224,0.11658054369556438,0.022786756869597021,0.0,1.8009982929698209e-10,8.4240784768086082e-07,7.7337796317166714e-09,2.8308342103649148e-10,7.9819608727401291e-23,4.3678229347010375e-05,3.533779679200194e-20,4.0474504963365656e-05,8.3034124838682245e-15,1.5196661446167896e-13,3.8985302810269139e-17,3.4147915360773157e-19,8.6065779434645742e-09,2.927894127771432e-14,0.0020453692819189374,6.9601650474160619e-05,2.9672190131286817e-06,2.9811250891916843e-09,2.4730701266365182e-10,5.7807869713818071e-09,4.1109895588913419e-14,2.6639313030158628e-12,1.2376000392031036e-09,3.592535095674862e-07,2.6528178139279689e-14,9.0023563451389048e-09,4.4088343249207666e-14,2.4270626314955782e-14,4.7732541214370783e-13,1.7047285599561278e-18,1.2392197969300419e-16,8.3987354310395721e-21,8.4473891274399344e-19
4.97331133184968e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45016407612083725,0.11655607309066703,0.022786285384399325,0.0,1.924385916913566e-10,8.6502324026271616e-07,8.112096856314181e-09,2.9479636518478217e-10,8.6326233073246833e-23,4.4276126362846748e-05,3.7870700297471473e-20,4.0989406817533914e-05,8.6599890313964304e-15,1.6333660916995122e-13,4.1588234043935341e-17,3.6275385447581192e-19,9.0396238088748169e-09,3.0946693905617026e-14,0.0020692336751577814,7.054367994882262e-05,3.0367376665193046e-06,3.091560046394302e-09,2.5069123704172108e-10,5.8418597697597404e-09,4.3059726287728729e-14,2.6929553119536036e-12,1.294087109850849e-09,3.6704536810811087e-07,2.7482592933685768e-14,9.3102252782845429e-09,4.6630633207421577e-14,2.5457656746391047e-14,4.9994950983088044e-13,1.8322685588545238e-18,1.3282921475782194e-16,8.8766530868337061e-21,8.9819828149687946e-19
5.040127884493305e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45013928779401263,0.11653169888726581,0.022785813963347331,0.0,2.0546329502596947e-10,8.8793388952313169e-07,8.5037633535697205e-09,3.068277501373606e-10,9.326463080961429e-23,4.4874101542319384e-05,4.0547132231663291e-20,4.1503404233371825e-05,9.0267283187295562e-15,1.7540407125963977e-13,4.432603142815203e-17,3.8505560020715304e-19,9.4885293892532169e-09,3.2684989980301503e-14,0.0020930015020653573,7.148554864597213e-05,3.1069601545315485e-06,3.2045847444551747e-09,2.5407576504485161e-10,5.9029370303312504e-09,4.5084934142027202e-14,2.7220397152410768e-12,1.3523978463639019e-09,3.7490808088046522e-07,2.8458746431541036e-14,9.6237750770365796e-09,4.9281780937159631e-14,2.6686533038163163e-14,5.2329539195403455e-13,1.967629691804327e-18,1.4224085438358563e-16,9.3747539676466179e-21,9.542894021587532e-19
5.106944437136931e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501145950233878,0.11650742069508394,0.022785342606265205,0.0,2.1920335662142763e-10,9.1114001077915186e-07,8.9090730633129672e-09,3.1918183158874746e-10,1.0065705386338943e-22,4.5472154717612793e-05,4.3373131730221602e-20,4.2016499809417106e-05,9.4037779282252834e-15,1.8820254584163866e-13,4.7203697000644171e-17,4.0842000987179125e-19,9.9536602697333127e-09,3.4495808872399415e-14,0.0021166731530784634,7.2427256203887359e-05,3.1778827821866883e-06,3.3202235897191842e-09,2.574605957205752e-10,5.9640187551215416e-09,4.7187921925858429e-14,2.7511869774583638e-12,1.4125662298631537e-09,3.8284131926863536e-07,2.9456849844330563e-14,9.9430162243193386e-09,5.2044878218073356e-14,2.7958174068122452e-14,5.4737485206471974e-13,2.1111878301903289e-18,1.5217796144100929e-16,9.8936027676020577e-21,1.0131058525766747e-18
5.173760989780556e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45008999742447209,0.11648323812542789,0.022784871312977961,0.0,2.3368907935611499e-10,9.3464183984204367e-07,9.3283224783198868e-09,3.318628645727237e-10,1.0852657645350623e-22,4.6070285721558674e-05,4.6354906448254649e-20,4.2528696133890858e-05,9.791285615596975e-15,2.017667512315107e-13,5.0226344474688492e-17,4.3288346528137962e-19,1.0435385306585674e-08,3.6381158192639289e-14,0.0021402490170497638,7.3368802252700462e-05,3.2495018203050994e-06,3.4385007442644693e-09,2.6084572812008507e-10,6.0251049460720515e-09,4.9371153466983488e-14,2.7803996308770592e-12,1.4746263221955663e-09,3.9084475207774445e-07,3.0477113133062794e-14,1.0267958960730047e-08,5.4923061470697776e-14,2.9273506605659494e-14,5.721996843540789e-13,2.2633319698248681e-18,1.6266217217078509e-16,1.043377218037026e-20,1.0747432795548096e-18
5.240577542424182e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45006549461439738,0.11645915079118122,0.022784400083311434,0.0,2.4895166616608869e-10,9.5843963301166628e-07,9.7618106217904677e-09,3.4487510345853178e-10,1.1689711348655527e-22,4.6668494387631963e-05,4.9498834946928089e-20,4.3039995784706522e-05,1.0189399308993329e-14,2.1613260442789355e-13,5.3399199959142729e-17,4.5848311708425889e-19,1.0934076589670764e-08,3.8343073822112162e-14,0.0021637294812542609,7.4310186414453181e-05,3.3218135054732368e-06,3.5594401234812467e-09,2.6423116129821393e-10,6.0861956050408355e-09,5.1637154544420624e-14,2.8096802761119407e-12,1.5386122576405067e-09,3.9891804556433367e-07,3.1519744995430296e-14,1.0598613308949112e-08,5.7919511804606216e-14,3.0633465240244161e-14,5.977816833761301e-13,2.4244645149162054e-18,1.7371570359165725e-16,1.0995842906675307e-20,1.1392994158534963e-18
5.307394095067807e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45004108621191197,0.11643515830679797,0.022783928917092314,0.0,2.6502323450137172e-10,9.8253366706678321e-07,1.0209839024680472e-08,3.5822280194708095e-10,1.2579343907821889e-22,4.7266780549946744e-05,5.2811469082239111e-20,4.3550401329478691e-05,1.0598267108083543e-14,2.3133724677680585e-13,5.6727602660819908e-17,4.8525689079710467e-19,1.1450109404567682e-08,4.0383619942364906e-14,0.0021871149313957509,7.5251408303153171e-05,3.3948140400211214e-06,3.6830653936605332e-09,2.6761689431341122e-10,6.1472907338029975e-09,5.3988513778291912e-14,2.839031582746956e-12,1.6045582345886842e-09,4.0706086346691505e-07,3.2584952853146824e-14,1.0934989097242736e-08,6.1037455066290956e-14,3.2038992309539212e-14,6.2413264379038544e-13,2.5950015640751786e-18,1.8536136089643961e-16,1.1580403661767238e-20,1.2068740969740242e-18
5.374210647711433e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45001677183737426,0.11641126028829631,0.022783457814148089,0.0,2.8193683073282759e-10,1.0069242392512579e-06,1.0672711702890022e-08,3.7191021306715528e-10,1.3524120519791666e-22,4.7865144043252291e-05,5.6299536395947195e-20,4.4059915325531745e-05,1.1018037283147889e-14,2.4741906981816976e-13,6.0217005569219662e-17,5.1324349277291065e-19,1.1983862194380299e-08,4.2504889065322314e-14,0.0022104057516132408,7.6192467524830527e-05,3.4684995920104106e-06,3.8093999695938214e-09,2.7100292622772033e-10,6.2083903340510822e-09,5.6427883511518838e-14,2.8684562899347665e-12,1.6724985071958707e-09,4.1527286703669665e-07,3.3672942839462114e-14,1.1277095982087973e-08,6.4280161886771198e-14,3.349103782709712e-14,6.5126436012248843e-13,2.7753731983188026e-18,1.9762254483596927e-16,1.2188051182858952e-20,1.2775692777278261e-18
