Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(84),COX(57)
2.353865607349377e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32774783795251122,0.11291783691408165,0.020743792927232503,2.8574251121895644e-12,4.0415110707428026e-05,2.4690716022834099e-06,2.0276596245763046e-05,2.5150860086888092e-10,5.6619101337972095e-10,1.0904812785348354e-05,1.1250234712189657e-15,8.8825614950099536e-09,1.7918293901067117e-11,2.1625897836401494e-08,4.5445710967005768e-15,4.6794099875008191e-19,1.2453252553194896e-06,9.498432478186001e-13,0.0057206804365188763,0.00409312362571121,8.5363516687641266e-08,4.6079574897588157e-07,2.356692216994321e-09,5.2152494241032027e-06,7.1479419031367095e-12,2.6351133594599624e-08,1.3104058718739458e-07,4.6320535216772436e-12,1.7512336344895974e-09,1.6375019291885423e-11
2.357366684344413e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32774233965641419,0.11291784464876932,0.020740897381686642,2.8766632895181606e-12,4.0546985081561259e-05,2.4707814002259227e-06,2.0336329936046125e-05,2.5296066563251166e-10,5.6849150132262998e-10,1.0933343371271929e-05,1.1373187825241452e-15,8.8819360139546254e-09,1.8038802434664933e-11,2.171299178879623e-08,4.5798928412202801e-15,4.7016741867638252e-19,1.2478370545214808e-06,9.5770315290847432e-13,0.0057205842103739595,0.0040987200755053391,8.5490050968748262e-08,4.6121214906642803e-07,2.3635500909332049e-09,5.2127683491958151e-06,7.1555813644729058e-12,2.6341679490784689e-08,1.3105370448954501e-07,4.6436839757950693e-12,1.7555753646274029e-09,1.6422984281444475e-11
2.360867761339449e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32773684269778836,0.11291785225084328,0.020738002373846057,2.8959969726202277e-12,4.0679054789827983e-05,2.4724837960499823e-06,2.0396151221766442e-05,2.5441924006505932e-10,5.7079773257285384e-10,1.0961902325068275e-05,1.1497290774857315e-15,8.8812948977115403e-09,1.8159929874520514e-11,2.1800293642668541e-08,4.6154278593525398e-15,4.7240214847175785e-19,1.2503482073122422e-06,9.6561588885371573e-13,0.0057204880006226019,0.004104315167761911,8.5616586908540535e-08,4.6162816389469051e-07,2.3704164881884985e-09,5.2102912985766155e-06,7.1632230798848808e-12,2.6332243832928309e-08,1.3106682699485467e-07,4.655328376629253e-12,1.7599204258647681e-09,1.6471018459668126e-11
2.3643688383344848e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32773134707642076,0.11291785972033255,0.020735107903621226,2.9154264629548978e-12,4.0811319797652958e-05,2.4741788112035766e-06,2.0456060101828433e-05,2.5588434463798908e-10,5.7310971173750006e-10,1.0990489614079043e-05,1.1622552466606174e-15,8.8806382600332623e-09,1.828167837083841e-11,2.1887803560434384e-08,4.6511770575606683e-15,4.7464521799241214e-19,1.2528587108563091e-06,9.7358172685016126e-13,0.0057203918072694622,0.0041099089026974834,8.5743124479863688e-08,4.6204379432142378e-07,2.3772914054109339e-09,5.2078182629691038e-06,7.1708670415296649e-12,2.6322826570434372e-08,1.3107995464552664e-07,4.6669867226658229e-12,1.7642688113843774e-09,1.6519121822696148e-11
2.3678699153295208e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32772585279209915,0.11291786705726629,0.020732213970922609,2.9349520623492477e-12,4.0943780070482179e-05,2.4758664670719905e-06,2.0516056575117852e-05,2.573559998562846e-10,5.7542744341499874e-10,1.1019105205670458e-05,1.1748981860267263e-15,8.879966214030429e-09,1.8404050077322214e-11,2.1975521704326567e-08,4.6871413444166054e-15,4.768966572418333e-19,1.2553685623337261e-06,9.8160093903557671e-13,0.0057202956303190611,0.0041155012805285992,8.5869663655583605e-08,4.6245904120034525e-07,2.3841748399631331e-09,5.2053492331233002e-06,7.1785132402454316e-12,2.6313427651985002e-08,1.3109308738504569e-07,4.6786590125847856e-12,1.7686205143764294e-09,1.6567294366659558e-11
2.371020884625053e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32772090907920831,0.11291787354719594,0.02072960989100477,2.9526075248063324e-12,4.1063161239064258e-05,2.4773790827892932e-06,2.0570128292351861e-05,2.5868610732890378e-10,5.7751832411685263e-10,1.1044883409857154e-05,1.1863774148825148e-15,8.8793482914817203e-09,1.8514719240702081e-11,2.2054646201105604e-08,4.7196938560145486e-15,4.7893013360157131e-19,1.2576268688281658e-06,9.8886409061613217e-13,0.0057202090850916555,0.0041205332604312443,8.5983550263080711e-08,4.6283243616133068e-07,2.3903772126923624e-09,5.2031305235640037e-06,7.1853967240112859e-12,2.6304984263842198e-08,1.3110491115854636e-07,4.6891759949713095e-12,1.7725398778859673e-09,1.6610708802701646e-11
2.3741718539205851e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32771596644899786,0.11291787992980079,0.020727006246345391,2.9703413009284024e-12,4.1182700519168687e-05,2.4788857702589798e-06,2.0624270958343966e-05,2.6002155245575482e-10,5.7961387141187219e-10,1.1070684488965273e-05,1.1979526185983389e-15,8.8787180608528792e-09,1.8625896526618456e-11,2.2133939610317661e-08,4.7524219923871985e-15,4.8097043594591231e-19,1.2598846428429204e-06,9.9617089620403737e-13,0.0057201225531570959,0.0041255641414124876,8.6097438128424747e-08,4.6320552175807255e-07,2.3965864810721414e-09,5.2009150444838163e-06,7.1922820065033098e-12,2.6296555653909254e-08,1.311167389696258e-07,4.6997042701217479e-12,1.7764619180845598e-09,1.6654179269301567e-11
2.3773228232161173e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32771102490131315,0.1129178862051024,0.02072440303687921,2.9881536115096366e-12,4.1302397885650106e-05,2.4803865449414165e-06,2.0678484572243196e-05,2.6136235025453701e-10,5.8171408863431826e-10,1.1096508419255796e-05,1.2096244616987706e-15,8.8780756032814167e-09,1.873758351237561e-11,2.221340204985096e-08,4.7853264202635125e-15,4.8301758645639505e-19,1.2621418823541886e-06,1.0035215561508195e-12,0.0057200360345183833,0.0041305939236301421,8.6211327231876922e-08,4.6357829860697946e-07,2.4028026436320762e-09,5.1987027891855804e-06,7.1991690811852368e-12,2.6288141783898386e-08,1.3112857077904623e-07,4.7102438372570469e-12,1.7803866300234553e-09,1.6697705763604749e-11
2.3804737925116495e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32770608443599974,0.11291789237312239,0.02072180026254097,3.0060446775841973e-12,4.1422253313377318e-05,2.481881422256322e-06,2.0732769133186384e-05,2.6270851576489295e-10,5.8381897911277999e-10,1.1122355177005812e-05,1.2213936123251522e-15,8.877420999492332e-09,1.8849781777563648e-11,2.2293033637474227e-08,4.8184078077553e-15,4.8507160741310947e-19,1.2643985853481718e-06,1.0109162714299058e-12,0.0057199495291784253,0.0041356226072420087,8.6325217553711757e-08,4.6395076732264205e-07,2.4090256987362303e-09,5.1964937509856775e-06,7.2060579417443927e-12,2.6279742616211779e-08,1.3114040654722488e-07,4.7207946955009469e-12,1.7843140087588185e-09,1.6741288282747829e-11
2.3836247618071817e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32770114505290315,0.11291789843388245,0.020719197923265407,3.0240147204259805e-12,4.1542266777233235e-05,2.4833704175828535e-06,2.0787124640298143e-05,2.6406006404840046e-10,5.8592854617018025e-10,1.1148224738508501e-05,1.2332607422463918e-15,8.8767543297996201e-09,1.8962492904056739e-11,2.2372834490836797e-08,4.8516668243570736e-15,4.8713252119504221e-19,1.2666547498210389e-06,1.0183552436373186e-12,0.0057198630371400475,0.0041406501924058743,8.6439109074217195e-08,4.6432292851775e-07,2.4152556446558483e-09,5.1942879232146804e-06,7.2129485818829096e-12,2.6271358113389286e-08,1.3115224623478208e-07,4.7313568439725885e-12,1.7882440493517289e-09,1.6784926823859721e-11
2.386775731102714e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32769620675186889,0.11291790438740441,0.020716596018987274,3.042063961548247e-12,4.1662438252114512e-05,2.4848535462597367e-06,2.0841551092690941e-05,2.6541701018855946e-10,5.8804279312377974e-10,1.1174117080073126e-05,1.2452265268745015e-15,8.876075674108488e-09,1.9075718476010538e-11,2.2452804727468764e-08,4.8851041409458889e-15,4.8920035028057503e-19,1.2689103737788848e-06,1.0258386749926756e-12,0.0057197765584059874,0.004145676679279512,8.6553001773694384e-08,4.6469478280283773e-07,2.4214924797075428e-09,5.1920852992175892e-06,7.219840995346793e-12,2.6262988238137742e-08,1.3116408980250768e-07,4.7419302817812767e-12,1.7921767468681758e-09,1.682862138406002e-11
2.3930776696937784e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32768633339537051,0.11291791597282141,0.020711393515162279,3.0784009258812467e-12,4.1903255134608442e-05,2.4878022648182722e-06,2.0950616829708687e-05,2.6814715648234539e-10,5.9228533996035567e-10,1.1225970008705688e-05,1.2694567802374242e-15,8.8746827223248386e-09,1.9303719304310195e-11,2.2613253820066379e-08,4.9525163645041024e-15,4.9335684477686505e-19,1.2734199922231704e-06,1.0409397271515114e-12,0.0057196036408613694,0.0041557263587871296,8.6780790630835524e-08,4.6543757307494643e-07,2.4339868104279703e-09,5.1876896359973594e-06,7.2336311171567659e-12,2.6246292221378876e-08,1.3118778842311259e-07,4.7631110219049245e-12,1.8000500929601669e-09,1.6916178550162406e-11
2.399379608284843e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32767646436527131,0.11291792712954926,0.02070619275054399,3.1150573474636764e-12,4.2144703760306346e-05,2.4907276998374999e-06,2.1059966336896108e-05,2.7089907575225049e-10,5.9654664604756616e-10,1.1277913773699262e-05,1.2940898491258375e-15,8.8732427752839367e-09,1.9533796981246562e-11,2.2774381853128982e-08,5.0206498730905062e-15,4.9754127273467512e-19,1.2779274249267295e-06,1.0562210581706568e-12,0.0057194307765648491,0.0041657716470267867,8.7008583967811605e-08,4.6617914298244945e-07,2.4465086774074741e-09,5.1833067083730445e-06,7.2474282573150943e-12,2.6229654269545848e-08,1.3121150210014544e-07,4.7843369087846925e-12,1.8079340076607947e-09,1.7003959757839248e-11
2.405681546875907e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32766659966033934,0.11291793785776498,0.020700993724610442,3.1520350069851815e-12,4.2386783928871847e-05,2.4936299725831492e-06,2.1169599606715516e-05,2.73672889454312e-10,6.0082673772020859e-10,1.1329948186106736e-05,1.3191312694291457e-15,8.8717564577103086e-09,1.9765964261961085e-11,2.2936189762619991e-08,5.0895100834754349e-15,5.0175381760549932e-19,1.2824326562915768e-06,1.0716843083484851e-12,0.0057192579655354712,0.0041758125452601947,8.7236381627512812e-08,4.6691949733644369e-07,2.4590580671651783e-09,5.1789364636228855e-06,7.2612323662318135e-12,2.6213074088115658e-08,1.312352305281903e-07,4.8056079353114463e-12,1.8158284516744214e-09,1.7091964983735906e-11
2.4119834854669715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32765673927934352,0.11291794815764665,0.020695796436839709,3.1893356889336132e-12,4.2629495440182201e-05,2.4965092036848517e-06,2.127951663143539e-05,2.7646871939421693e-10,6.0512564122299168e-10,1.1382073057237969e-05,1.344586636687553e-15,8.8702243879747756e-09,2.0000233937874553e-11,2.3098678482609198e-08,5.1591024345329108e-15,5.0599466447484128e-19,1.2869356708747408e-06,1.0873311280474428e-12,0.0057190852077910817,0.0041858490547488627,8.7464183453043523e-08,4.6765864091588554e-07,2.4716349662581766e-09,5.174578849255368e-06,7.2750433945933799e-12,2.6196551384426941e-08,1.3125897340524256e-07,4.8269240943523284e-12,1.8237333857836564e-09,1.7180194204358771e-11
2.418285424058036e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32764688322105423,0.11291795802937352,0.020690600886709893,3.2269611815843077e-12,4.2872838094325566e-05,2.4993655131397832e-06,2.1389717403130738e-05,2.792866877269202e-10,6.0944338271070352e-10,1.1434288198659635e-05,1.3704616065579749e-15,8.8686471781569161e-09,2.023661883661017e-11,2.3261848945277488e-08,5.2294323872343679e-15,5.1026400007721192e-19,1.2914364533869948e-06,1.1031631777233251e-12,0.0057189125033483973,0.0041958811767540986,8.7691989287722602e-08,4.6839657846789641e-07,2.4842393612743678e-09,5.1702338130091833e-06,7.2888612933590274e-12,2.618008586767036e-08,1.3128273043266096e-07,4.8482853787503726e-12,1.8316487708492538e-09,1.7268647396075661e-11
2.4245873626491e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32763703148424289,0.11291796747312577,0.020685407073699112,3.264913276989694e-12,4.3116811691598563e-05,2.502199020316184e-06,2.1500201913683412e-05,2.8212691695627005e-10,6.1377998824837452e-10,1.1486593422195048e-05,1.3967618952683812e-15,8.8670254341050346e-09,2.0475131821918429e-11,2.3425702080921387e-08,5.3005054246423067e-15,5.1456201281077495e-19,1.2959349886916433e-06,1.1191821279536296e-12,0.0057187398522230391,0.0042059089125370073,8.7919798975083726e-08,4.6913331470806059e-07,2.4968712388321107e-09,5.1659013028531475e-06,7.3026860137596175e-12,2.6163677248873032e-08,1.3130650131512809e-07,4.8696917813251115e-12,1.8395745678100073e-09,1.7357324535116084e-11
2.4371912398312293e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32761734097014428,0.11291798507743214,0.020675024656947399,3.3418044630996562e-12,4.3606650917747473e-05,2.5077981021818779e-06,2.1722022117924557e-05,2.8787464986256983e-10,6.2250989528586949e-10,1.1591473364182692e-05,1.4506615996250758e-15,8.8636507358785441e-09,2.0958593687453005e-11,2.3755460082926426e-08,5.4449027962437292e-15,5.232448316679579e-19,1.304925257887035e-06,1.1517874631597085e-12,0.0057183947099816194,0.0042259512304792957,8.8375429283062493e-08,4.7060320195919621e-07,2.5222173881968722e-09,5.1572736538365608e-06,7.3303557257358642e-12,2.6131029558383243e-08,1.3135408348030615e-07,4.9126399121645507e-12,1.8554572415617166e-09,1.7535350559395784e-11
2.4497951170133586e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32759766772723803,0.11291800097202628,0.020664649182410285,3.4200236588314256e-12,4.4099011525075306e-05,2.5133073917814442e-06,2.1944977175364011e-05,2.9371290510735913e-10,6.3131556906673747e-10,1.1696711382914328e-05,1.5063327083583216e-15,8.860105017697827e-09,2.1450723164156353e-11,2.4087959893480185e-08,5.5923388554009913e-15,5.3204466206545539e-19,1.3139063603724427e-06,1.1851607017917808e-12,0.0057180497811717404,0.0042459760186607113,8.8831073129556611e-08,4.7206833977402503e-07,2.5476733078995388e-09,5.1486954905534182e-06,7.3580521457328541e-12,2.6098606037470972e-08,1.3140171760308897e-07,4.95576842895479e-12,1.8713810961058555e-09,1.7714272084278958e-11
2.462398994195488e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32757801174572931,0.11291801515838218,0.020654280645914017,3.4995853355209096e-12,4.459389192320442e-05,2.5187278217745571e-06,2.2169067014138641e-05,2.9964267524260151e-10,6.4019721489656212e-10,1.180230598219935e-05,1.5638231787123684e-15,8.8563929080318538e-09,2.1951624454859261e-11,2.4423208887576507e-08,5.742858261184701e-15,5.4096307259514244e-19,1.3228781804233667e-06,1.2193155757359989e-12,0.005717705065883664,0.0042659832871632299,8.9286729270598989e-08,4.7352876477074391e-07,2.5732388919571994e-09,5.1401664050230456e-06,7.3857748931961199e-12,2.6066404439276527e-08,1.314494014362775e-07,4.9990772734044116e-12,1.8873458217512945e-09,1.7894088914652407e-11
2.475002871377617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32755837301583612,0.11291802763798621,0.020643919043285355,3.5805040239409166e-12,4.5091290524856633e-05,2.5240603150908509e-06,2.2394291559327919e-05,3.0566495836542899e-10,6.4915503666045224e-10,1.1908255669937822e-05,1.6231819814917911e-15,8.852518941248078e-09,2.2461402333073234e-11,2.4761214410488331e-08,5.8965060254239551e-15,5.5000165990602158e-19,1.3318406046420059e-06,1.2542659815387581e-12,0.005717360564194222,0.0042859730460659178,8.9742396465687588e-08,4.7498451308976024e-07,2.5989140348475944e-09,5.1316859929282807e-06,7.413523591752242e-12,2.6034422545180467e-08,1.3149713278187283e-07,5.0425663868482107e-12,1.9033511100452917e-09,1.8074800853217813e-11
2.487606748559746e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32753875152778844,0.11291803841233593,0.0206335643703516,3.6627943139706525e-12,4.5591205745778559e-05,2.529305785038677e-06,2.2620650732964821e-05,3.1178075810538402e-10,6.5818923682824036e-10,1.201455895811505e-05,1.6844591161181203e-15,8.8484875594130788e-09,2.2980162140493587e-11,2.5101983777907065e-08,6.0533275124417088e-15,5.5916204919437374e-19,1.3407935219205722e-06,1.2900259813041884e-12,0.0057170162761679176,0.0043059453054450081,9.0198073477794158e-08,4.7643562040223661e-07,2.6246986315000996e-09,5.1232538536056658e-06,7.4412978691555451e-12,2.6002658164420551e-08,1.3154490948982363e-07,5.0862357102487608e-12,1.9193966537700588e-09,1.8256407700500998e-11
2.5002106257418754e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32751914727182679,0.11291804748293911,0.020623216622940577,3.7464708542652663e-12,4.6093636004668439e-05,2.5344651354130521e-06,2.2848144454046681e-05,3.1799108361144813e-10,6.6730001645968533e-10,1.2121214362796092e-05,1.7477056258434563e-15,8.8443031140665673e-09,2.3508009784475312e-11,2.5445524276080806e-08,6.2133684387743544e-15,5.6844589470026002e-19,1.349736823405098e-06,1.3266098035904167e-12,0.0057166722018579643,0.0043259000753739941,9.0653759073372401e-08,4.7788212191843375e-07,2.6505925772868029e-09,5.1148695900341498e-06,7.4690973572350663e-12,2.5971109133711211e-08,1.3159272945681128e-07,5.1300851841982186e-12,1.9354821469393315e-09,1.8438909254861029e-11
2.5128145029240046e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32749956023820181,0.11291805485131282,0.020612875796880668,3.8315483519262355e-12,4.6598579723104479e-05,2.5395392606025167e-06,2.30767726385461e-05,3.2429694953888829e-10,6.7648757520966419e-10,1.2228220404120163e-05,1.8129736130862164e-15,8.8399698679646717e-09,2.404505173548768e-11,2.579184316195076e-08,6.3766748728761248e-15,5.7785488020926677e-19,1.3586704024598161e-06,1.3640318443023966e-12,0.0057163283413072183,0.0043458373659237019,9.1109452022366088e-08,4.7932405239587929e-07,2.6765957680138864e-09,5.1065328088222917e-06,7.4969216918421219e-12,2.593977331686856e-08,1.3164059062507278e-07,5.1741147489199327e-12,1.9516072847949323e-09,1.862230531249948e-11
2.525418380106134e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32747999041717279,0.11291806051898237,0.020602541888000751,3.9180415721732555e-12,4.7106035325475122e-05,2.5445290456946722e-06,2.3306535199421758e-05,3.3069937603593847e-10,6.8575211133334817e-10,1.2335575606294983e-05,1.8803162548648047e-15,8.835491996788472e-09,2.4591395024551767e-11,2.614094766328596e-08,6.5432932348084781e-15,5.8739071955876366e-19,1.367594154632193e-06,1.402306667579519e-12,0.005715984694549054,0.0043657571871623772,9.1565151098216387e-08,4.8076144614733516e-07,2.7027080999131591e-09,5.0982431201940107e-06,7.5247705127982107e-12,2.5908648604438775e-08,1.3168849098126346e-07,5.2183243442701987e-12,1.9677717638033253e-09,1.8806595667469504e-11
