Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(77),COX(50),C2H6X(52)
6.542216814747164e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292347667,0.11866996576613188,0.022821567686711734,0.0,8.8395089296495106e-35,4.1826681989720365e-26,3.0996252344828885e-41,1.4804925807800338e-33,1.7898313094768722e-75,6.6527673812333046e-17,5.2105727780429203e-72,6.6524958462514929e-17,1.9751740047691561e-48,2.8636815955452928e-39,2.3389601347944998e-61,1.4133071159496547e-62,3.5718470217550349e-30,4.9122713898252827e-56,2.6382848682653032e-10,1.2685108448974154e-11,4.8895196568693218e-15,3.3350644025075952e-22,5.6583069063165736e-31,4.8895303519784004e-15,4.094978956606904e-21,3.9701994810247716e-23,1.0678062887319598e-24,9.345849936942213e-40,2.0484398308718317e-26,2.0702308479597093e-51,1.0893220017508351e-42
1.0903694729758509e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756273912775,0.11866996559024293,0.022821567682483362,0.0,6.8003328688336632e-34,1.1563930987125538e-25,1.3313431640153454e-39,6.9349271511889455e-33,2.3966255614266295e-73,1.1088243779661406e-16,1.4007954913371848e-70,1.1087493065836777e-16,1.5588247760385612e-47,2.3547988006220779e-38,1.7631501005755682e-59,1.0653755018708809e-60,1.6414223225240456e-29,6.5827519747620285e-55,4.3971413793193717e-10,2.1141847472461055e-11,8.1491922877373298e-15,9.2200652718371064e-22,2.5999695429867882e-30,8.1492219352190422e-15,1.1247864652683073e-20,1.7822276755992037e-22,8.0333246268022418e-24,2.3179902144549613e-38,5.663452975408685e-26,1.5604805010227314e-49,8.5970240978061536e-42
1.4829024853268719e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756257321374,0.11866996543194287,0.02282156767867783,0.0,1.8727411547238096e-33,2.0592033003673492e-25,6.2534590993791443e-39,1.6003031460509696e-32,1.3199881943347025e-72,1.508032733554972e-16,6.082556319474365e-70,1.5078990537286277e-16,4.3745674538657289e-47,6.8677056390618709e-38,9.0505604851013144e-59,5.4687579591479608e-60,3.6947429203396562e-29,2.1847679786146988e-54,5.9801121960019253e-10,2.8752912584682572e-11,1.1082893932781689e-14,1.6417724371552367e-21,5.8520331313829859e-30,1.1082946820005236e-14,1.9942885602463102e-20,3.95988089793661e-22,2.1897958249160496e-23,9.7668054546062467e-38,1.008507261240764e-25,8.0101362612795735e-49,2.4126033722979896e-41
1.875435497677893e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364282,0.022821567674872298,0.0,4.2176880246521056e-33,3.2144607484065902e-25,2.1589545224108315e-38,3.081283952813261e-32,6.0189769729401969e-72,1.9072574740977985e-16,1.8418081011613143e-69,1.9070487981027684e-16,1.0015826282513711e-46,1.5714335697148266e-37,3.6110987818457528e-58,2.181989127147566e-59,6.9831414565668569e-29,5.8704937922763608e-54,7.5630829668881878e-10,3.6363977687465961e-11,1.4016591637391245e-14,2.562754327693796e-21,1.1059787120212613e-29,1.4016674344475729e-14,3.0996313367382237e-20,7.3836001844575035e-22,4.8763222505648444e-23,2.870589238282627e-37,1.5743162473910634e-25,3.1959093975198876e-48,5.5237951124558337e-41
2.267968510028914e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.11866996511534277,0.022821567671066766,0.0,8.1058116401218258e-33,4.6081842404576383e-25,6.0037683933559688e-38,5.2389352445092446e-32,2.0244891383314155e-71,2.3064976919470717e-16,4.7816007397075629e-69,2.3061985398595867e-16,1.9531457856708401e-46,3.1075553164242539e-37,1.1060266890853836e-57,6.6831114089369837e-59,1.1671801838439896e-28,1.298692553278844e-53,9.1460536945150032e-10,4.3975042781334069e-11,1.6950285619847354e-14,3.6737915198908301e-21,1.848455606469514e-29,1.6950404392408409e-14,4.4252399065754114e-20,1.2186927737832129e-21,9.2756607829955126e-23,7.2483883350241184e-37,2.2569272144459026e-25,9.7884348514963265e-48,1.0771728711369004e-40
3.053034534730956e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.1186699647987427,0.022821567663455701,0.0,2.0959615625531913e-32,7.9394568543078676e-25,2.8131613637858096e-37,1.1583319291172712e-31,1.1901714350720883e-70,3.1050134233031303e-16,2.115086521754558e-68,3.1044980174044684e-16,5.1855174885185089e-46,8.6920041314246704e-37,5.80189692784415e-57,3.5057632783855437e-58,2.4917085807077191e-28,4.0860910054229651e-53,1.231199505111626e-09,5.9197172948739181e-11,2.2817665096471039e-14,6.329241653723675e-21,3.9457371484327438e-29,2.2817870330797473e-14,7.5716100469341522e-20,2.5493903671588007e-21,2.3597127263091049e-22,3.0460672856263033e-36,3.8885262353528579e-25,5.1346075367442772e-47,2.8598470013595821e-40
3.838100559432998e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214263,0.022821567655844636,0.0,4.4383811771890926e-32,1.2152220775517594e-24,9.1777184032594623e-37,2.1701157610204707e-31,4.6599039136489428e-70,3.9035863649210713e-16,6.3646056392376417e-68,3.9027974852746638e-16,1.1248077537821964e-45,1.9462149751284508e-36,2.085937030762894e-56,1.2604149912134304e-57,4.530750553234987e-28,1.0107000255421643e-52,1.5477936247812997e-09,7.4419303083189908e-11,2.8685030814541541e-14,9.6870912370893319e-21,7.1740285318737914e-29,2.8685345854617473e-14,1.1511396056730964e-19,4.5479131254909281e-21,4.9236949183861437e-22,8.8163891591670476e-36,5.9519088632413149e-25,1.845993015449348e-46,6.2033881020786277e-40
4.6231665841350404e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,0.0,8.3961951669801846e-32,1.730628463610267e-24,2.5284440524612299e-36,3.6727092052438507e-31,1.5334901767713366e-69,4.7022203971088998e-16,1.6475956960000165e-67,4.7010969428139625e-16,2.1738231234300589e-45,3.845221969399761e-36,6.3113761928132648e-56,3.813608933035664e-57,7.4944919585217346e-28,2.1983130578533854e-52,1.8643877273759259e-09,8.9641433182451105e-11,3.4552381840881267e-14,1.3794881882237271e-20,1.1865787485782343e-28,3.4552831829554292e-14,1.6281673586328228e-19,7.3788784962765241e-21,9.1768690259156499e-22,2.1929904218082998e-35,8.47639151670337e-25,5.5852663506829547e-46,1.1988774999694559e-39
6.193298633539124e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224591,0.11866996353234253,0.022821567633011443,0.0,2.544098231978068e-31,3.0491471752291194e-24,1.9275767729912102e-35,8.7341224412148778e-31,2.4241675916707579e-68,6.2996751747368766e-16,1.0196026017126392e-66,6.2976958263177434e-16,6.8403426861882148e-45,1.2269187491458381e-35,6.8675785990235856e-55,4.1496785282937254e-56,1.7285954320121685e-27,9.2101936045209632e-52,2.4975758803778778e-09,1.2008569327342273e-10,4.6287038990718528e-14,2.4301899665583319e-20,2.7362220981026007e-28,4.6287837141371759e-14,2.8256910168818476e-19,1.6237425737428209e-20,2.6679910107497552e-21,1.1882681467460121e-34,1.4934828967837896e-24,6.0767721792591707e-45,3.7724920135043057e-39
7.763430682943209e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,0.0,5.9823495411866508e-31,4.750088748914246e-24,7.8235085312866084e-35,1.7057342915394853e-30,1.4022666343963117e-67,7.8973781264641267e-16,3.6898011928306697e-66,7.8942946678530246e-16,1.6431792374389437e-44,2.9589241079821677e-35,3.348306089522945e-54,2.0231841293163549e-55,3.3203975291701317e-27,2.6958277025431439e-51,3.1307639640136862e-09,1.5052995322144094e-10,5.8021636456947462e-14,3.7854025685542777e-20,5.2548166690180401e-28,5.8022888182298207e-14,4.3373538618155947e-19,2.9854376892530791e-20,6.0517570934889284e-21,3.9645535775401325e-34,2.3266884985010149e-24,2.9625416254552934e-44,9.0622343542146767e-39
1.0903694781751377e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127863,0.11866996163274281,0.022821567587345052,0.0,2.3474613920506161e-30,9.3000848744336156e-24,8.6281529176737002e-34,4.7699356762679458e-30,3.9789804638036744e-66,1.1093529040856253e-15,3.2340513201968609e-65,1.1087492224934456e-15,6.6128059460760484e-44,1.1795701157558812e-34,5.8564118355751092e-53,3.5386686944209921e-54,9.1312003450739972e-27,1.5924987828471265e-50,4.3971399230485088e-09,2.114184726883368e-10,8.1490652221143344e-14,7.4094778632344029e-20,1.4443894709195564e-27,8.1493138686004694e-14,8.232459947316965e-19,7.4484887728223411e-20,2.1736432749199656e-20,2.820006383792056e-33,4.5557030696156889e-24,5.1802695169245062e-43,3.6470004606411186e-38
1.7184222979367715e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675559366566,0.11866995909994414,0.022821567526456536,0.0,1.5579643881209984e-29,2.2993155449547594e-23,2.0869995066098013e-32,1.9195731858405037e-29,3.5351605548816904e-64,1.7488810981473068e-15,6.2723324333430717e-64,1.7473886835122916e-15,4.4743198969448942e-43,7.7442110969003796e-34,2.6913925275498695e-51,1.6262301260980855e-52,3.6319737158152874e-26,1.8829458767373647e-49,6.9298910081404712e-09,3.3319550990553505e-10,1.2842796706060565e-13,1.8309219032979734e-19,5.7388798586963733e-27,1.2843430388010349e-13,1.9110601000080821e-18,2.4273337715234125e-19,1.1930296958736726e-19,3.6729641420259411e-32,1.1265153645851035e-23,2.379090165642545e-41,2.4676089886623659e-37
2.9745279374600386e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755062741595,0.11866995403435014,0.022821567404679503,0.0,1.5355881440031039e-28,6.8755288896450173e-23,7.1175224322003613e-31,1.0305430476783379e-28,4.7555549914624166e-62,3.0291295435473368e-15,2.1026316813525616e-62,3.0246674039530715e-15,4.4603594583557733e-42,7.4248774988109318e-33,1.8191037105425024e-49,1.0991473803766152e-50,1.9378576835257551e-25,3.5849273814951049e-48,1.1995389846285847e-08,5.767495774735471e-10,2.2229972995761929e-13,5.4690253521340698e-19,3.0549667566822466e-26,2.2231980113917683e-13,5.0639611497501743e-18,9.011647451990021e-19,8.3115811995420509e-19,6.3666348567638155e-31,3.3697567769292493e-23,1.6058454212335207e-39,2.4599009815582054e-36
4.230633576983306e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754531817973,0.11866994896876058,0.022821567282902473,0.0,5.7208911661095274e-28,1.3902185894684503e-22,4.14352161719422e-30,2.8864364562378899e-28,3.9519076362542038e-61,4.3109673569584604e-15,1.2810038614384352e-61,4.3019458555985723e-15,1.6676703656627506e-41,2.8106080739700804e-32,1.2813043087377318e-48,7.7419025509556953e-50,5.4173389266884218e-25,1.7229525057222089e-47,1.7060884241708974e-08,8.2030363588670051e-10,3.1616767058418493e-13,1.1048041594452135e-18,8.5259741342995519e-26,3.1621008951107774e-13,9.2535107771039694e-18,1.9530953922520492e-18,2.5340410158129343e-18,2.9723598887429223e-30,6.8157746544442123e-23,1.130539170621657e-38,9.1972300470748463e-36
6.74284485602984e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753469972062,0.1186699388375948,0.022821567039348428,0.0,3.7817484307680092e-27,3.5308441511518007e-22,5.8768151968003958e-29,1.1792648065144971e-27,1.6690381403580107e-59,6.8794107785940804e-15,2.4581272093450787e-60,6.8565019525087415e-15,1.1097711524303359e-40,1.863867411627097e-31,3.1199743337468539e-47,1.8850822448914249e-48,2.2080375684437576e-24,1.8944027769574944e-46,2.7191859704341735e-08,1.3074117252508052e-09,5.0389208580864151e-13,2.8004036730911222e-18,3.4605818749286535e-25,5.0400810938152617e-13,1.9396340882201834e-17,4.8613083947194619e-18,1.0634780309404966e-17,2.4719762632354039e-29,1.7323500440904605e-22,2.7463666897620563e-37,6.1203681231797973e-35
9.255056135076375e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752408127927,0.11866992870644678,0.022821566795794401,0.0,1.2469142483805038e-26,6.6519558744739558e-22,2.6717778692552161e-28,2.9847009606614044e-27,1.1291651631664422e-58,9.4542109143916574e-15,1.3110096523694784e-59,9.4110569742549359e-15,3.6739133285301319e-40,6.2423410808984322e-31,1.7525588818365225e-46,1.0588742732841039e-47,5.5803293526826896e-24,7.9814495088491257e-46,3.732281739604394e-08,1.7945197780012473e-09,6.9160121386645784e-13,5.2665026618719867e-18,8.7167531007726552e-25,6.9183128077738303e-13,3.1110050294990183e-17,8.5103679915588162e-18,2.610734230455839e-17,8.8294800270143566e-29,3.2659762779207845e-22,1.5409396222922935e-36,2.0261478637989232e-34
1.176726741412291e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751346285579,0.11866991857531656,0.02282156655224039,0.0,3.0674266877655861e-26,1.0753652449279954e-21,8.2295065608088005e-28,6.0250034032567805e-27,4.7463002929952745e-58,1.2035367269236059e-14,4.7498213826270689e-59,1.196561092085243e-14,9.0701512817003024e-40,1.5603666242653745e-30,6.3628401116774038e-46,3.8442673777931001e-47,1.125045234596706e-23,2.3620977451667848e-45,4.7453757316838148e-08,2.28162779414174e-09,8.7929505600664903e-13,8.4994218570804363e-18,1.7518433650271105e-24,8.7968154762489459e-13,4.3599152208234205e-17,1.2548759902409734e-17,5.0097974303204516e-17,2.2575030657040605e-28,5.2835533468113912e-22,5.5885925333732608e-36,5.0021304226898844e-34
1.4279478693169446e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750284445003,0.11866990844420408,0.022821566308686397,0.0,6.3634771173433241e-26,1.5835991942278191e-21,2.0283163772370194e-27,1.0628972315881382e-26,1.5318320540887284e-57,1.4622879332557057e-14,1.3801462886675955e-58,1.4520163792317974e-14,1.8880794393911551e-39,3.2820124854421161e-30,1.8079318616174313e-45,1.0922795220966868e-46,1.9823817995549083e-23,5.7166347415708226e-45,5.7584679466752664e-08,2.7687357736760896e-09,1.0669736135170013e-12,1.2495397504377358e-17,3.077247129905216e-24,1.0675599939215787e-12,5.6428809231794436e-17,1.6763620268809027e-17,8.3253600237050387e-17,4.7355197312914773e-28,7.7862083450789082e-22,1.5862511262866553e-35,1.0412596193694524e-33
1.6791689972215981e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749222606203,0.1186698983131094,0.022821566065132422,0.0,1.1649653417967154e-25,2.1899002461894053e-21,4.219050355773292e-27,1.7068542079038405e-26,3.9146652830604409e-57,1.7216746681533887e-14,3.3547886196882743e-58,1.7074715588665874e-14,3.467101385550081e-39,6.079413283656229e-30,4.2003007442455678e-45,2.5375781717896622e-46,3.1799172417095393e-23,1.1822851314828833e-44,6.7715583845812272e-08,3.2558437166074269e-09,1.2546368874639163e-12,1.7251328980849286e-17,4.921763241742988e-24,1.2554670822157811e-12,6.9415701467297701e-17,2.1060225227384025e-17,1.2585162014445583e-16,8.655235750606553e-28,1.0774873469851693e-21,3.6819756564310397e-35,1.9120698521375088e-33
1.9303901251262517e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674816076919,0.11866988818203246,0.02282156582157847,0.0,1.9719859479568475e-25,2.8942708136922589e-21,7.9497565608149914e-27,2.5705416697441123e-26,9.0808750554209695e-57,1.9816968753496449e-14,7.3184782134256096e-58,1.9629266309915404e-14,5.8873877298110901e-39,1.0400561612906484e-29,8.8303956817812743e-45,5.3346666780260482e-46,4.7837211859180336e-23,2.2408480981730642e-44,7.7846470454050468e-08,3.7429516229399231e-09,1.4422848792664907e-12,2.2763108914825045e-17,7.382135335144029e-24,1.4434031322842107e-12,8.2433565916333791e-17,2.5372851669669054e-17,1.7808316349516906e-16,1.4384620580201662e-27,1.425078868774695e-21,7.7328697115886396e-35,3.2468202291615727e-33
2.4328323809355586e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746037100488,0.11866986791993192,0.022821565334470609,0.0,4.7954734116172518e-25,4.5972252011268052e-21,2.2844576248128002e-26,5.0946665822214084e-26,3.9543400603828487e-56,2.5036474925616753e-14,2.8218899795374842e-57,2.4738364527193652e-14,1.4413383014430604e-38,2.5729224351951154e-29,3.1467526873911025e-44,1.9009193380314041e-45,9.459599028694864e-23,6.7145565772735347e-44,9.8108190358191144e-08,4.7171673258241086e-09,1.8175350218377264e-12,3.6038706192557141e-17,1.4508285246444504e-23,1.8193623325264548e-12,1.0847904059679344e-16,3.4003423300580856e-17,3.1156947788544636e-16,3.267410812102546e-27,2.2669085408405008e-21,2.7490613507432416e-34,7.94873601373209e-33
2.9352746367448657e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743913438897,0.11866984765790248,0.022821564847362828,0.0,9.9251040659541458e-25,6.6924712146768554e-21,5.3031835178253586e-26,8.9087483492856839e-26,1.2715306404295748e-55,3.02813935923333e-14,8.3129458707270338e-57,2.9847458444300488e-14,3.0025605463619395e-38,5.3896956928378774e-29,8.6840159986929723e-44,5.2456561178902122e-45,1.6504074222415543e-22,1.6474366693312762e-43,1.1836983917943063e-07,5.6913828823597935e-09,2.192724051966022e-12,5.229147680362084e-17,2.5156677018242322e-23,2.1954379089785853e-12,1.3444435870954108e-16,4.2593971237255883e-17,4.8388830145572563e-16,6.2432103487051163e-27,3.3050474607616741e-21,7.5700780504801568e-34,1.6558483524958954e-32
3.9401591483634795e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375673966613707,0.1186698071340568,0.022821563873147471,0.0,3.1643885605841829e-24,1.205986456887999e-20,1.9799577086716384e-25,2.1468848219745707e-25,9.7318251445630122e-55,4.0847451867617221e-14,5.1714103581794102e-56,4.0065633378575904e-14,9.7216808764635779e-38,1.7489157800858216e-28,4.5842051767598484e-43,2.7687802345369896e-44,3.9581829702662348e-22,7.266062107257104e-43,1.5889292357420295e-07,7.6398135565044142e-09,2.9429188166131878e-12,9.3611495290909305e-17,5.9549662301290433e-23,2.9479376210899115e-12,1.8637791457011184e-16,5.9779120772897102e-17,9.4463077775430094e-16,1.6744256813018794e-26,5.9738950383264505e-21,3.9690694726650979e-33,5.3612010342821185e-32
4.945043659982094e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735418863693,0.11866976661049543,0.022821562898932401,0.0,7.7061431042690467e-24,1.8996509096207046e-20,5.3003725490873161e-25,4.2385564459704254e-25,4.120958873734108e-54,5.1515110324207766e-14,1.989248265452626e-55,5.0283791113898837e-14,2.4014684045788091e-37,4.3113548993796156e-28,1.5516805806664179e-42,9.3709237559785016e-44,7.7779059908550071e-22,2.2376366362748863e-42,1.9941572364037058e-07,9.5882436456110098e-09,3.6928692570787493e-12,1.46489332854571e-16,1.1552872154085369e-22,3.7009022359508517e-12,2.3827983813036591e-16,7.6951622066573369e-17,1.5601910366238479e-15,3.5175792190294471e-26,9.4389424265900631e-21,1.3361096008814341e-32,1.3243114597682376e-31
5.949928171600708e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731171618759,0.11866972608721837,0.022821561924717619,0.0,1.5855392597138581e-23,2.7502463063099263e-20,1.1646250568900527e-24,7.3784425333711084e-25,1.2911320847652844e-53,6.2284335829330754e-14,5.8880718792779013e-55,6.0501931651422801e-14,5.0090382198328602e-37,8.9603438454033331e-28,4.0938313136364061e-42,2.4721090608202641e-43,1.3477198933843964e-21,5.5569823059560805e-42,2.3993823937993047e-07,1.153667314991136e-08,4.4425754569247248e-12,2.1069651882470344e-16,1.9768125866506567e-22,4.4543317451483961e-12,2.9018440546209387e-16,9.412840962826858e-17,2.3304674244011168e-15,6.3779802319629219e-26,1.3707480434865518e-20,3.5070887561664511e-32,2.7622336220863916e-31
7.959697194837935e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756722677214263,0.1186696450415172,0.022821559976288909,0.0,4.9462066180704529e-23,4.9222535066045162e-20,4.0018864467554134e-24,1.765116121432071e-24,8.5892520367615966e-53,8.4127355606372052e-14,3.5653651598527854e-54,8.0938161137686056e-14,1.6103465022122297e-36,2.8523513749200842e-27,1.9428240577067954e-41,1.1729203680540381e-42,3.1934610668692742e-21,2.4259728695814094e-41,3.2098241788720924e-07,1.5433530404989441e-08,5.9412554686211267e-12,3.7221653239533763e-16,4.5652372536003777e-22,5.9625858266782941e-12,3.9396054948963968e-16,1.2847418481738169e-16,4.3350286267422348e-15,1.6041417905012127e-25,2.4684136767417533e-20,1.6430909585839108e-31,8.879925191517531e-31
9.969466218075164e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714182923564,0.11866956399695325,0.022821558027861344,0.0,1.1809732944616407e-22,7.7220552367031622e-20,1.0207207626801786e-23,3.4661087402402367e-24,3.4071754542343711e-52,1.0637624640023368e-13,1.3583379224840702e-53,1.0137432184659495e-13,3.9530451696470916e-36,6.9331802629858449e-27,6.2092123359860498e-41,3.7478614346065714e-42,6.212990439624374e-21,7.4110020226732218e-41,4.0202545911201079e-07,1.9330385323506194e-08,7.4389595195313023e-12,5.7643219826389176e-16,8.6632442843441746e-22,7.4727004595999602e-12,4.9768054458668159e-16,1.6280362525035676e-16,6.9579498642351451e-15,3.2450858692208603e-25,3.8962071165289163e-20,5.1949975328202117e-31,2.1797507123626447e-30
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053873382,0.11866956276567772,0.022821557998259513,0.0,1.1950652347334288e-22,7.7694333747781522e-20,1.0339183889554694e-23,3.4980228389220145e-24,3.4812829052923853e-52,1.0671739533116716e-13,1.3865695099898351e-53,1.0168480140985781e-13,4.002197871947433e-36,7.0181242658447563e-27,6.3134836699512718e-41,3.8107810343794003e-42,6.2692753991903016e-21,7.5303566333180464e-41,4.0325671150583543e-07,1.9389588983579676e-08,7.4617061381923638e-12,5.7985560465776406e-16,8.7383348441576682e-22,7.495657501623824e-12,4.9925583826123087e-16,1.6332502732923641e-16,7.0025657108493252e-15,3.2761426181165798e-25,3.9204750727637133e-20,5.2808481181383367e-31,2.2068526305503646e-30
1.3989004264549619e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697194683594,0.11866940191123702,0.022821554131009662,0.0,4.3482000808339571e-22,1.5205232228061843e-19,4.1777362537525767e-23,9.5655923758435547e-24,3.0459719617516101e-51,1.5209058285896887e-13,1.1328446661546593e-52,1.4224643696928769e-13,1.5465694581847327e-35,2.6535001489157373e-26,3.7131459471613255e-40,2.2401735762893252e-41,1.6822209762299652e-20,4.1858609521275562e-40,5.641081297780765e-07,2.7124088157471253e-08,1.0431442407738679e-11,1.1064368691274229e-15,2.2306360180154274e-21,1.0498513170302856e-11,7.0490712080641619e-16,2.3139170527263835e-16,1.4057328175479487e-14,9.2643030699662585e-25,7.7654052224338165e-20,3.0245024407185516e-30,8.5272852658635756e-30
1.8008542311024074e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756680206898831,0.11866923983006952,0.022821550234162567,0.0,1.127109604091811e-21,2.5200158299957723e-19,1.1696430211091751e-22,2.0386837991065784e-23,1.3711440486381715e-50,1.9942523000378555e-13,5.0326623323019625e-52,1.8311827709338794e-13,4.2280577697031413e-35,7.1116970676825512e-26,1.3275769401496796e-39,8.0062256700433111e-41,3.5208776190861404e-20,1.4558932881757236e-39,7.2618625150591586e-07,3.4917781664650596e-08,1.3420029456109116e-11,1.7880845015040706e-15,4.4517711859867653e-21,1.3531772852289938e-11,9.1185857576747079e-16,2.9989070355952761e-16,2.3625389555667919e-14,2.0121122166597092e-24,1.3024740735246466e-19,1.0591284244517189e-29,2.3310544887487052e-29
2.202808035749853e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756663219569266,0.11866907775345067,0.022821546337320059,0.0,2.3840280955231341e-21,3.7707217448910394e-19,2.6408193087571399e-22,3.727523335785547e-23,4.4552494466749618e-50,2.4837807542528998e-13,1.6411142236982209e-51,2.2398984229280684e-13,9.4031685392805762e-35,1.5516140818532585e-25,3.6192950063903317e-39,2.1818495994155414e-40,6.3253033290404181e-20,3.9005235362064767e-39,8.8825982442331635e-07,4.2711465856931438e-08,1.640472599213826e-11,2.6097056526538499e-15,7.6386795385229854e-21,1.6572481505607908e-11,1.1185419146681206e-15,3.6830486837304873e-16,3.5658906688950186e-14,3.7238579193453467e-24,1.9720473537329175e-19,2.832651369963672e-29,5.183906767358194e-29
2.604761840397299e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756646232694887,0.11866891568138027,0.022821542440482137,0.0,4.4145980919757877e-21,5.2726796802455965e-19,5.1897472033517057e-22,6.1570774620832351e-23,1.1869072849089439e-49,2.9894700966499142e-13,4.4239454925792002e-51,2.6486113264147146e-13,1.8284151941266258e-34,2.9604586283115707e-25,8.3237912988084219e-39,5.0159230861668588e-40,1.0268670764469937e-19,8.8593333841659193e-39,1.0503288486580622e-06,5.0505140745269277e-08,1.9385537335856573e-11,3.5605597503304795e-15,1.185682259989272e-20,1.9620640232677153e-11,1.3249570862814762e-15,4.3663496307424755e-16,5.0154667286484517e-14,6.203740925104678e-24,2.7898718362805999e-19,6.3943712155835667e-29,1.0079280488834955e-28
3.0067156450447445e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756629246275677,0.11866875361385824,0.022821538543648809,0.0,7.439191743719936e-21,7.0259286601194835e-19,9.2496486415024621e-22,9.4608104345009338e-23,2.7555032514254278e-49,3.5112992620710031e-13,1.0421413047276747e-50,3.057321482133153e-13,3.2329793712750868e-34,5.1371100553584481e-25,1.6999367373896739e-38,1.0239717705059778e-39,1.5510552535015654e-19,1.7921323544671451e-38,1.2123933243379337e-06,5.829880633976921e-08,2.236246879985138e-11,4.6307562616422209e-15,1.7138781965542062e-20,2.2676249300821102e-11,1.5311034995752167e-15,5.0488148753937477e-16,6.7109464335956055e-14,9.5935816093754068e-24,3.760544565070101e-19,1.2820639414284755e-28,1.782088895165573e-28
3.8106232543396355e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756595274802714,0.11866842949245877,0.022821530749995909,0.0,1.736083365587271e-20,1.1286457312619896e-18,2.3984473254215599e-21,1.9222175614356399e-22,1.1250396933033031e-48,4.6032929388744932e-13,4.3899875357249306e-50,3.8747335532225018e-13,8.2897383617846087e-34,1.2689785079009905e-24,5.5456966494801909e-38,3.3376821228945477e-39,3.0472388939536621e-19,5.7654639800576308e-38,1.5365086305441573e-06,7.3886109684190429e-08,2.8304713304247894e-11,7.0930997498128823e-15,3.0927303617900269e-20,2.8809816097779672e-11,1.9425916750735569e-15,6.4112781052787725e-16,1.0838335467289165e-13,1.9669188975254375e-23,6.1787556088847474e-19,4.0285640975123557e-28,4.568883238471636e-28
