Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52),CH4OX(60),H2X(49),CO2X(24),C2H4X(65),C2H4(47)
7.169312301580838e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050938313153189,0.11293822989274714,0.022158079719966584,4.5984048988337772e-11,1.2527857802336172e-06,4.1916088595048255e-07,1.9267545080686618e-06,7.6017147103888014e-12,8.2515660163361374e-24,1.2892357098322358e-06,1.4709364802887373e-24,7.7752442001979793e-09,7.6601432726516306e-19,5.2797157503779799e-10,1.6893990815761634e-17,7.6833310917918423e-20,1.1489551584918731e-07,7.3305096554362168e-19,0.0057283353217724674,0.0013235104778847437,2.6858059353396456e-08,1.6983769042027398e-07,1.3201226019379793e-10,5.9742992478813836e-06,3.4528978000674632e-12,2.9222029309435655e-08,1.279299102715775e-07,7.3525645691787879e-13,1.569027544446537e-12,2.2024281239913595e-10,1.9092478049079694e-14,9.0529286172402549e-15,5.984054518670172e-09,2.2547881227015402e-14,2.2027517070341521e-25,2.8940756292732942e-22
7.176837807776741e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050784934272065,0.11293804078544757,0.022157400955107053,4.619320292855215e-11,1.2585557523502222e-06,4.2050505772098657e-07,1.9308065019512883e-06,7.6315404293192127e-12,8.2901120951179598e-24,1.2916606338705354e-06,1.4842880624706708e-24,7.7844779081951949e-09,7.7098739865195014e-19,5.301468893431587e-10,1.6952336259019742e-17,7.7083649440398441e-20,1.1525103357034536e-07,7.3823064134499797e-19,0.0057285179066598165,0.001324857545603395,2.6884531703017724e-08,1.7011828425540755e-07,1.3251935222162385e-10,5.9780916923214595e-06,3.4567413645684104e-12,2.9240245366289824e-08,1.2792785477231064e-07,7.363403983697501e-13,1.5723200875992332e-12,2.2065160932507255e-10,1.9168108934660054e-14,9.0901910365096401e-15,6.0040730788614562e-09,2.2618489272997039e-14,2.2183058829542901e-25,2.9145519665470666e-22
7.184363313972645e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050631671848746,0.11293785274329178,0.022156722217920932,4.6403010746956987e-11,1.2643418410684207e-06,4.2185067553787555e-07,1.9348625523595473e-06,7.6614601010754564e-12,8.3287931050562508e-24,1.294087695290971e-06,1.4977515575214827e-24,7.7937081025295115e-09,7.7598921597883667e-19,5.3232795289100858e-10,1.7010808402982131e-17,7.7334514538569188e-20,1.1560706162950204e-07,7.4344393241450654e-19,0.0057286994202683074,0.0013262045375625894,2.6911004522653997e-08,1.703985986319272e-07,1.3302732584346941e-10,5.9818669168784868e-06,3.4605759937496237e-12,2.9258380119596915e-08,1.2792581435362616e-07,7.3742501324833599e-13,1.5756159093106688e-12,2.2106074855524292e-10,1.9243980282411215e-14,9.1275517541158521e-15,6.0241161235854733e-09,2.2689190612887444e-14,2.2339609323642089e-25,2.9351614096589706e-22
7.191888820168548e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050478525319521,0.11293766576067379,0.02215604350840273,4.6613473306579194e-11,1.2701440457919647e-06,4.2319773163251132e-07,1.9389226594053835e-06,7.6914739497183119e-12,8.367609346904474e-24,1.2965168937030574e-06,1.5113278161470839e-24,7.8029347567771606e-09,7.8101991855070124e-19,5.3451476929469121e-10,1.7069407297503986e-17,7.7585906744633574e-20,1.1596359911968261e-07,7.4869103296877991e-19,0.0057288798682042369,0.0013275514537756594,2.693747781053683e-08,1.7067863257733242e-07,1.3353617902881092e-10,5.9856249401757485e-06,3.4644030102093008e-12,2.9276433639039195e-08,1.2792378888565828e-07,7.385103016131973e-13,1.5789150096406402e-12,2.2147022999042952e-10,1.9320092671011541e-14,9.165010830943144e-15,6.0441835368453823e-09,2.275998615963143e-14,2.2497174376091469e-25,2.9559047293058783e-22
7.199414326364452e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050325494123572,0.11293747983201696,0.022155364826546998,4.6824591470289259e-11,1.2759623657879669e-06,4.2454621823198937e-07,1.9429868231981295e-06,7.7215821996631008e-12,8.4065611215514912e-24,1.2989482287160372e-06,1.5250176947465217e-24,7.8121578445764718e-09,7.8607964617762036e-19,5.367073421448469e-10,1.7128132991883375e-17,7.7837826590824361e-20,1.1632064513200825e-07,7.539721381650675e-19,0.0057290592560445821,0.00132889829425602,2.6963951564920892e-08,1.7095838513173166e-07,1.3404591002380556e-10,5.9893657811045578e-06,3.4682236251247225e-12,2.929440599583202e-08,1.2792177823943331e-07,7.3959626349182052e-13,1.5822173886288465e-12,2.2188005353137815e-10,1.9396446680062854e-14,9.2025683274878088e-15,6.0642752025010093e-09,2.2830875145085565e-14,2.2655759838506369e-25,2.9767826999278243e-22
7.206939832560355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305017257770298,0.11293729495177382,0.022154686172348285,4.7036366099248279e-11,1.281796800188479e-06,4.2589612755937008e-07,1.9470550438445279e-06,7.7517850756799502e-12,8.4456487300202187e-24,1.3013816999388822e-06,1.5388220554439951e-24,7.82137733962825e-09,7.911685391759063e-19,5.3890567500949698e-10,1.7186985534861899e-17,7.8090274609403995e-20,1.1667819875572164e-07,7.5928744410464379e-19,0.0057292375893371744,0.0013302450590171686,2.6990425784073437e-08,1.7123785534388062e-07,1.345565163545962e-10,5.993089458830315e-06,3.4720350797411592e-12,2.9312297266735665e-08,1.2791978228671621e-07,7.4068289797239956e-13,1.585523046326191e-12,2.2229021907879838e-10,1.9473042890091004e-14,9.2402243038563301e-15,6.0843910042725357e-09,2.2901856664443091e-14,2.2815371589970399e-25,2.9977960997216248e-22
7.214465338756259e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050019775502643,0.11293711111442586,0.022154007545801175,4.7248798051067103e-11,1.287647347990038e-06,4.2724745183390852e-07,1.9511273214487345e-06,7.7820828028940044e-12,8.4848724734662568e-24,1.3038173069802969e-06,1.552741766120986e-24,7.8305932156962171e-09,7.9628673836914591e-19,5.4110977143412233e-10,1.7245964974625299e-17,7.8343251332664147e-20,1.1703625907821189e-07,7.6463714783622363e-19,0.0057294148736008327,0.0013315917480726898,2.7016900466272977e-08,1.7151704227079295e-07,1.3506799584511582e-10,5.9967959927838017e-06,3.4758385215549889e-12,2.9330107525774834e-08,1.2791780090040559e-07,7.4177020507825423e-13,1.5888319827907488e-12,2.2270072653336343e-10,1.9549881882546508e-14,9.2779788197657907e-15,6.1045308257441661e-09,2.2972931520534584e-14,2.2976015538705321e-25,3.018945710654514e-22
7.221990844952162e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049867086970358,0.11293692831448346,0.022153328946900291,4.7461888182490391e-11,1.2935140080539719e-06,4.2860018327128468e-07,1.9552036561123327e-06,7.8124756067856737e-12,8.5242326531765292e-24,1.306255049448718e-06,1.5667777004485268e-24,7.8398054466073793e-09,8.014343850892393e-19,5.4331963494174257e-10,1.7305071358804079e-17,7.859675729292544e-20,1.1739482518503873e-07,7.7002144735938541e-19,0.0057295911143255256,0.001332938361436245,2.7043375609823375e-08,1.7179594498231249e-07,1.3558034687385282e-10,6.000485402657687e-06,3.4796361103151132e-12,2.934783684732426e-08,1.2791583395431716e-07,7.4285818506381506e-13,1.5921441980561101e-12,2.2311157579571097e-10,1.9626964239805131e-14,9.3158319345491283e-15,6.1246945503677898e-09,2.3044099563043077e-14,2.3137697621635873e-25,3.0402323184778147e-22
7.229516351148066e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049714511556738,0.11293674654648571,0.022152650375640251,4.767563734944071e-11,1.2993967791083792e-06,4.2995431408383158e-07,1.9592840479343534e-06,7.8429637131908477e-12,8.5637295705679325e-24,1.308694926952316e-06,1.5809307379196119e-24,7.8490140062524639e-09,8.0661162117743872e-19,5.4553526903299793e-10,1.7364304734474176e-17,7.885079302253708e-20,1.1775389615995774e-07,7.7544054162799882e-19,0.0057297663169725201,0.00133428489912158,2.7069851213038156e-08,1.7207456255783354e-07,1.3609356698618742e-10,6.0041577084146365e-06,3.4834242735486924e-12,2.9365485313134297e-08,1.279138813229089e-07,7.4394683682366844e-13,1.5954596921620945e-12,2.2352276676644286e-10,1.9704290545168514e-14,9.3537837071548545e-15,6.1448820614666517e-09,2.3115359622401119e-14,2.3300423803115652e-25,3.0616567127406383e-22
7.237041857343969e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049562048715214,0.11293656580500019,0.022151971832015713,4.7890046404451973e-11,1.3052956597477624e-06,4.3130983648076357e-07,1.9633684970112796e-06,7.873547348301136e-12,8.6033635271859771e-24,1.311136939098995e-06,1.5952017638817611e-24,7.8582188685862912e-09,8.1181858898538742e-19,5.4775667718623221e-10,1.7423665148157588e-17,7.9105359053876577e-20,1.1811347108494561e-07,7.8089463055366228e-19,0.0057299404869745312,0.0013356313611425244,2.709632727423743e-08,1.7235289408406804e-07,1.3660765383486868e-10,6.0078129302783236e-06,3.4872038597190383e-12,2.9383053001632927e-08,1.2791194288181865e-07,7.4503616031662479e-13,1.5987784651639892e-12,2.2393429934612566e-10,1.978186138286475e-14,9.3918341961458491e-15,6.1650932422389995e-09,2.3186712075549552e-14,2.3464200077029135e-25,3.0832196868036054e-22
7.243814812920283e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049424927957494,0.11293640401086424,0.022151361166377576,4.8083579461466081e-11,1.3106184247488617e-06,4.3253099000123425e-07,1.9670479702111612e-06,7.9011544841774686e-12,8.6391515060109318e-24,1.3133365748265613e-06,1.6081473038908883e-24,7.8665000620112255e-09,8.1653039869867307e-19,5.4976088420407977e-10,1.7477198175978655e-17,7.9334922330092002e-20,1.1843751863458263e-07,7.8583339701996572e-19,0.0057300963615321268,0.0013368431122798138,2.7120156119528754e-08,1.7260314714114772e-07,1.3707107186142233e-10,6.0110880401475774e-06,3.4906008947358341e-12,2.9398794920508587e-08,1.2791021031553563e-07,7.4601712622951809e-13,1.6017681643439991e-12,2.2430497066128295e-10,1.985188469554753e-14,9.426164086842526e-15,6.1833034458704404e-09,2.3251008543790546e-14,2.3612501530161251e-25,3.1027455079842747e-22
7.250587768496597e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049287897548224,0.11293624303990572,0.022150750523116026,4.8277648336910082e-11,1.3159542360554895e-06,4.3375325870876937e-07,1.9707307299303975e-06,7.9288393472037281e-12,8.6750509509694866e-24,1.3155379390110045e-06,1.6211897902109364e-24,7.874778220673844e-09,8.2126651131952845e-19,5.517697735160606e-10,1.7530834174960839e-17,7.9564915970097842e-20,1.1876197296706005e-07,7.9080081895723245e-19,0.0057302514079453117,0.0013380548021504051,2.7143985333262089e-08,1.7285316711953323e-07,1.3753518907454407e-10,6.0143493437615378e-06,3.4939910946437179e-12,2.9414471534806434e-08,1.2790848905384439e-07,7.4699863587651059e-13,1.6047605194728704e-12,2.2467591852658421e-10,1.9922106980604259e-14,9.4605740270956846e-15,6.2015326419126004e-09,2.3315379370802331e-14,2.3761662846503493e-25,3.122384808281167e-22
7.257360724072911e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049150957094725,0.11293608288822311,0.022150139902227202,4.8472253649032769e-11,1.3213030923685607e-06,4.3497663691831e-07,1.9744167762340898e-06,7.9566021030135779e-12,8.7110620821501499e-24,1.3177410313659413e-06,1.6343298805544731e-24,7.8830533257219411e-09,8.2602703168685428e-19,5.5378334761188848e-10,1.7584573177870573e-17,7.9795340362054805e-20,1.1908683340954063e-07,7.9579704410457328e-19,0.0057304056301158051,0.0013392664307645497,2.7167814914246073e-08,1.7310295337352012e-07,1.3800000324203744e-10,6.0175968564052352e-06,3.4973724504155208e-12,2.9430082907224537e-08,1.2790677900785859e-07,7.47980688611788e-13,1.6077555305945614e-12,2.2504714286946968e-10,1.9992528665864494e-14,9.4950640588070397e-15,6.2197807449717908e-09,2.3379824298513641e-14,2.391168845505495e-25,3.1421381740280104e-22
7.264133679649225e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049014106206193,0.1129359235519334,0.022149529303707269,4.8667396014064689e-11,1.3266649923014268e-06,4.3620111894331537e-07,1.9781061091857012e-06,7.9844429174746383e-12,8.7471851197224286e-24,1.3199458516048182e-06,1.6475682365572439e-24,7.8913253583463347e-09,8.3081206497701036e-19,5.5580160896685257e-10,1.7638415217112585e-17,8.0026195894141318e-20,1.1941209928808115e-07,8.0082222083807408e-19,0.0057305590319269651,0.0013404779981325483,2.7191644861307903e-08,1.7335250526608726e-07,1.3846551357808412e-10,6.0208305935224028e-06,3.5007504884433667e-12,2.9445629093513187e-08,1.2790508008955762e-07,7.4896328556283222e-13,1.6107531977266532e-12,2.2541864361735693e-10,2.0063150179767128e-14,9.5296342236302442e-15,6.2380476695813723e-09,2.3444343911610167e-14,2.4062582805433777e-25,3.1620061940936541e-22
7.270906635225539e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048877344493593,0.11293576502717165,0.022148918727552425,4.8863076048236202e-11,1.3320399343822136e-06,4.3742669909589499e-07,1.981798728847068e-06,8.0123619566886292e-12,8.7834202839360574e-24,1.3221523994409122e-06,1.6609055237977773e-24,7.8995942997810876e-09,8.356217167044295e-19,5.5782456004186742e-10,1.7692360324730352e-17,8.0257482954553406e-20,1.1973776992764679e-07,8.0587649817284426e-19,0.0057307116172438692,0.0013416895042647511,2.7215475173284976e-08,1.7360182216912494e-07,1.3893171876514215e-10,6.0240505707301091e-06,3.5041216759649328e-12,2.9461110159848326e-08,1.2790339221101049e-07,7.4994642568966204e-13,1.613753520871063e-12,2.2579042069764099e-10,2.013397195136079e-14,9.5642845629737966e-15,6.2563333302038849e-09,2.3508937604417695e-14,2.4214350364626088e-25,3.1819894598902541e-22
7.277002295244221e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048754334877573,0.11293562304556289,0.022148369228132046,4.9039648294315951e-11,1.3368885320069118e-06,4.3853065543026748e-07,1.98512489672894e-06,8.037556111616797e-12,8.816127982107097e-24,1.3241397693519035e-06,1.672994221816008e-24,7.9070336886302107e-09,8.3997153950356232e-19,5.5964922774242942e-10,1.7740999071240774e-17,8.0466010586500709e-20,1.2003121901514868e-07,8.1045035246578177e-19,0.0057308482491063226,0.0013427798074357297,2.7236922765109574e-08,1.7382600594815058e-07,1.3935189560900211e-10,6.0269367985378673e-06,3.5071489991079405e-12,2.9474987495102778e-08,1.2790188248735555e-07,7.5083171587849837e-13,1.6164560826266758e-12,2.2612525627406988e-10,2.0197883121221196e-14,9.5955384516222199e-15,6.2728063733031127e-09,2.3567134906991582e-14,2.4351691469185688e-25,3.2000734250652766e-22
7.282488389261035e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048643687481416,0.11293549581916701,0.022147874694137724,4.9198936473643924e-11,1.3412613001459224e-06,4.3952496927106916e-07,1.988120724110561e-06,8.0602852411496383e-12,8.8456428491509483e-24,1.3259295983476099e-06,1.683943434143648e-24,7.9137269735680949e-09,8.439035667944199e-19,5.6129467969924033e-10,1.7784845363937523e-17,8.0653984812967553e-20,1.2029560263495593e-07,8.145871691181235e-19,0.0057309706572914957,0.0013437610378942678,2.7256225848979781e-08,1.7402760780034222e-07,1.3973053367501814e-10,6.0295248946699788e-06,3.5098707129867129e-12,2.9487432078387291e-08,1.279005312693268e-07,7.516288534508463e-13,1.6188902276730238e-12,2.2642679957278763e-10,2.0255542419331309e-14,9.6237225294406484e-15,6.2876449768158033e-09,2.3619563772020285e-14,2.4475909025699736e-25,3.2164295777794855e-22
7.28797448327785e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048533097907762,0.11293536911840234,0.022147380174810383,4.9358578508537009e-11,1.3456426223422031e-06,4.4051999347637356e-07,1.9911187080070956e-06,8.0830659900452823e-12,8.8752316743540504e-24,1.327720560309493e-06,1.6949587517066614e-24,7.9204181971530132e-09,8.4785193496172746e-19,5.6294321291007904e-10,1.7828759335587406e-17,8.0842242855450068e-20,1.2056025061473506e-07,8.1874334573458279e-19,0.0057310925365875185,0.0013447422281945803,2.727552917023032e-08,1.7422905437532652e-07,1.4010962483464962e-10,6.0321039912358233e-06,3.5125876610933999e-12,2.9499834050529211e-08,1.2789918714047892e-07,7.524263470161216e-13,1.6213261153681628e-12,2.2672852404402385e-10,2.0313333871375557e-14,9.6519592825786767e-15,6.3024957207169543e-09,2.3672041104602574e-14,2.4600707501137419e-25,3.2328624031494824e-22
7.293460577294664e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048422565953284,0.11293524294124972,0.022146885670148022,4.9518574724202382e-11,1.3500324976508644e-06,4.4151572502138986e-07,1.9941188484483077e-06,8.1058984470273269e-12,8.9048945749167327e-24,1.329512655084853e-06,1.7060405358826962e-24,7.9271073494960376e-09,8.518167007323821e-19,5.6459482865538392e-10,1.7872741002527565e-17,8.1030784920284441e-20,1.208251625937129e-07,8.2291896274463295e-19,0.0057312138890137174,0.001345723378342269,2.7294832728262477e-08,1.7443034535000925e-07,1.4048916789402814e-10,6.0346740968523227e-06,3.515299358680354e-12,2.951219344678001e-08,1.2789785005537497e-07,7.5322419637910643e-13,1.6237637457287179e-12,2.2703042964915041e-10,2.0371257706540875e-14,9.6802487325710055e-15,6.3173585594217796e-09,2.3724566595176132e-14,2.4726089306688324e-25,3.2493722203982517e-22
7.298946671311478e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048312091415422,0.11293511728569766,0.022146391180148647,4.9678925445011741e-11,1.3544309250905935e-06,4.4251216088100168e-07,1.9971211454632782e-06,8.1287827009204068e-12,8.9346316680723357e-24,1.3313058825209185e-06,1.7171891497852385e-24,7.9337944207272957e-09,8.5579792098000498e-19,5.6624952820950538e-10,1.791679038094048e-17,8.121961121381417e-20,1.2109033821067463e-07,8.2711410085683376e-19,0.005731334716581717,0.0013467044883429611,2.7314136522482747e-08,1.7463148040292843e-07,1.4086916186716836e-10,6.0372352202040501e-06,3.5180090329264886e-12,2.9524510298868803e-08,1.278965199690018e-07,7.5402240222831696e-13,1.6262031187783033e-12,2.2733251634953001e-10,2.0429314154277343e-14,9.7085909008468123e-15,6.3322334473191316e-09,2.3777140263685686e-14,2.4852056862632642e-25,3.2659593498595949e-22
7.304432765328292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048201674092387,0.11293499214974234,0.02214589670481026,4.9839630994698793e-11,1.3588379036428302e-06,4.4350929802981225e-07,2.0001255990804016e-06,8.1517188406502362e-12,8.9644430710868913e-24,1.3331002424648458e-06,1.7284049582705838e-24,7.9404794009960223e-09,8.5979565272515617e-19,5.679073128407182e-10,1.7960907486854188e-17,8.1408721942389757e-20,1.2135577710396837e-07,8.3132884105955e-19,0.005731455021295467,0.0013476855582022992,2.7333440552298409e-08,1.748324592195279e-07,1.4124960691672852e-10,6.0397873700473245e-06,3.5207131397319724e-12,2.9536784646308985e-08,1.2789519683594925e-07,7.5482096356852839e-13,1.6286442344930065e-12,2.2763478410651567e-10,2.0487503444298327e-14,9.7369858087317701e-15,6.3471203387722425e-09,2.3829762255822454e-14,2.4978612596461798e-25,3.2826241129810075e-22
