Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),H2OX(35),CX(24),OCX(21),COX(37),CO2X(34)
0.0013831766541630552,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00901862886105953,0.089591855167292345,0.0073810631252605747,7.3423136524006838e-06,0.0039454747866825594,0.015590585669088516,2.6626634103360086e-06,5.4448209892574869e-16,6.5430755185342671e-15,9.583824326078562e-14,0.0,3.4620331457832337e-13,6.9284262968116073e-25,2.7025866546086183e-16,1.0323842993821969e-17,6.7709735798584604e-20,2.0050430320478203e-17,2.2606802566907332e-32,1.4982086765291735e-06,0.17289630842148332,2.4548088153234533e-11,0.00058165645063134089,1.9099061856912119e-09,0.0019714617334826968,6.9011759157757963e-07,2.607151047624953e-07,1.3860831369436311e-12,6.5978587004451034e-08,4.719094729812063e-05,0.0083779868629344379,4.4526648016879419e-11,1.2278254596331392e-10
0.0013904775783388837,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0090034461384600421,0.089572676625812156,0.0073623060518743944,7.3873457683844356e-06,0.0039631214288032299,0.015613617078789669,2.6745366874159107e-06,5.4629958537730083e-16,6.5727772426952939e-15,9.6031914215278353e-14,0.0,3.4641222854293014e-13,6.9881864784639058e-25,2.7171324861271709e-16,1.033735958820284e-17,6.8047226571294051e-20,2.0086285910462597e-17,2.2944498981462091e-32,1.4953662897624725e-06,0.17289294410208025,2.4530467628056632e-11,0.00058108125971844771,1.9073028553454797e-09,0.0019674056355366591,6.9058530639689313e-07,2.6066069152566936e-07,1.3855367278584711e-12,6.6162113986969361e-08,4.724229157996834e-05,0.0084011160970254503,4.4649905883943619e-11,1.2332762970324946e-10
0.0013977785025147123,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.008988417732368581,0.08955354384739464,0.0073436592388880012,7.4323049189458387e-06,0.0039807477177268256,0.015636554405767344,2.6863768875597765e-06,5.4811446907021721e-16,6.6024378806688472e-15,9.6224390685950741e-14,0.0,3.4662021142284869e-13,7.0481290351248597e-25,2.7316777043947689e-16,1.0350750663393295e-17,6.8384342316346736e-20,2.0122038886759303e-17,2.328537794537008e-32,1.4925513702187373e-06,0.17288946444293249,2.4512990623081508e-11,0.00058051275042243387,1.9047256118747581e-09,0.0019633885655869414,6.9105024557062669e-07,2.6060788772047713e-07,1.3849914181991308e-12,6.6345447215548097e-08,4.729356923079709e-05,0.0084241606852394624,4.4772712636969428e-11,1.2387108853552122e-10
0.0014050794266905408,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0089735416533267935,0.089534456362017928,0.0073251213526777442,7.4771904331580357e-06,0.0039983537744949314,0.015659398750293145,2.6981841372568744e-06,5.4992677297120568e-16,6.632057819005111e-15,9.6415681054440171e-14,0.0,3.4682727629021449e-13,7.1082533512350184e-25,2.7462223219754467e-16,1.0364017325209329e-17,6.8721085455811166e-20,2.0157690402305436e-17,2.3629451624602094e-32,1.4897635595429741e-06,0.17288587103750055,2.4495655506706589e-11,0.00057995084814892184,1.9021741778386555e-09,0.001959410037104693,6.91512442979727e-07,2.6055668144323633e-07,1.3844472215029506e-12,6.6528590786821023e-08,4.734478378164727e-05,0.0084471215814992135,4.4895073356256273e-11,1.2441292840725521e-10
0.0014123803508663694,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0089588159477529059,0.08951541370627572,0.007306691082589128,7.5220016511423357e-06,0.004015939718932918,0.015682151196140678,2.7099585622821341e-06,5.5173651976262081e-16,6.6616374402753791e-15,9.6605793609520142e-14,0.0,3.4703343599302218e-13,7.1685588148349431e-25,2.760766351471871e-16,1.0377160661468434e-17,6.9057458389755079e-20,2.0193241592238303e-17,2.397673215611877e-32,1.4870025058557457e-06,0.17288216544876456,2.4478460672791518e-11,0.00057939547953341267,1.8996482793541861e-09,0.0019554695712719924,6.9197193194314836e-07,2.6050706094208156e-07,1.3839041502868782e-12,6.6711548736745906e-08,4.7395938683031894e-05,0.0084699997254646907,4.5016993046208105e-11,1.249531552364483e-10
0.001419681275042198,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0089442386971043536,0.08949641542325007,0.0072883671404267948,7.5667379239209234e-06,0.0040335056696646108,0.015704812810910337,2.7217002877011713e-06,5.5354373184722977e-16,6.6911771231195028e-15,9.6794736548767166e-14,0.0,3.4723870315989689e-13,7.2290448175274775e-25,2.7753098055221581e-16,1.039018174243856e-17,6.9393463496385721e-20,2.0228693574252445e-17,2.4327231648015502e-32,1.484267863602241e-06,0.17287834920996156,2.4461404540175237e-11,0.00057884657241446841,1.8971476460529951e-09,0.0019515666968387328,6.9242874523332117e-07,2.6045901461373632e-07,1.383362216093388e-12,6.6894325041474734e-08,4.7447037306711216e-05,0.008492796042801877,4.5138476636567689e-11,1.2549177491140616e-10
0.0014269821992180264,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0089298080170644289,0.089477461062387506,0.0072701482599583948,7.6113986132710459e-06,0.0040510517441267714,0.015727384646346283,2.7334094378751995e-06,5.5534843135287469e-16,6.7206772422928738e-15,9.6982517980178672e-14,0.0,3.4744309020488171e-13,7.2897107544405535e-25,2.7898526967968159e-16,1.040308162127629e-17,6.9729103132193691e-20,2.0264047449035999e-17,2.4680962179666297e-32,1.481559293404944e-06,0.17287442382530077,2.4444485552184097e-11,0.00057830405580755083,1.8946720110406107e-09,0.0019477009499824112,6.9288291509065765e-07,2.6041253100176687e-07,1.3828214295337103e-12,6.7076923618729084e-08,4.7498082947528842e-05,0.00851551144544542,4.5259528984093976e-11,1.2602879329139006e-10
0.001434283123393855,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0089155220567514026,0.089458550179377996,0.0072520331964319494,7.6559830915961738e-06,0.0040685780585833341,0.015749867738645899,2.7450861364665105e-06,5.5715064013704079e-16,6.750138168712923e-15,9.7169145923757559e-14,0.0,3.4764660933205234e-13,7.3505560241905594e-25,2.8043950379957958e-16,1.0415861334449587e-17,7.0064379632100298e-20,2.0299304300567997e-17,2.5037935801866689e-32,1.4788764619207788e-06,0.17287039077065874,2.4427702176115407e-11,0.00057776785987959686,1.8922211108487908e-09,0.001943871874170748,6.9333447322668444e-07,2.6036759879367036e-07,1.3822818003221839e-12,6.7259348328745304e-08,4.7549078825909824e-05,0.0085381468318547465,4.538015487388358e-11,1.2656421620698786e-10
0.0014415840475696835,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0089013789979506836,0.089439682336036858,0.0072340207261062037,7.7004907417968636e-06,0.0040860847281393884,0.015772263108761737,2.7567305064440703e-06,5.5895037979132496e-16,6.7795602695051491e-15,9.7354628313064887e-14,0.0,3.4784927253989565e-13,7.4115800288462309e-25,2.8189368418456277e-16,1.0428521902145906e-17,7.039929530960746e-20,2.0334465196363052e-17,2.5398164536975528e-32,1.4762190417029199e-06,0.17286625149425375,2.4411052902797005e-11,0.00057723791592435001,1.8897946853910757e-09,0.0019400790200270967,6.9378345083686244e-07,2.6032420681750866e-07,1.3817433373169352e-12,6.7441602974950912e-08,4.7600028089603809e-05,0.008560703087265217,4.5500359020403823e-11,1.2709804945944991e-10
0.001448884971745512,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088873770543695055,0.089420857100189724,0.0072161096457936365,7.7449209571262958e-06,0.0041035718667550205,0.015794571762696375,2.768342670088538e-06,5.607476716458166e-16,6.8089439080486735e-15,9.7538972996725062e-14,0.0,3.4805109162564988e-13,7.4727821738930595e-25,2.8334781210967134e-16,1.0441064328674426e-17,7.073385245695105e-20,2.0369531187970422e-17,2.5761660379055709e-32,1.4735867110656452e-06,0.17286200741729968,2.4394536246164072e-11,0.00057671415633827813,1.8873924779275233e-09,0.0019363219451985724,6.9422987862415827e-07,2.6028234404065481e-07,1.3812060485638917e-12,6.7623691305372531e-08,4.76509338145938e-05,0.0085831810839345716,4.5620146069159537e-11,1.2763029882146953e-10
0.0014554558035037577,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088748945074361551,0.089403950464896617,0.0072000753837494847,7.7848414508694181e-06,0.0041192936858311198,0.015814576228544541,2.7787661814684283e-06,5.623631588680166e-16,6.8353565948647172e-15,9.770391689329929e-14,0.0,3.4823201667011506e-13,7.5280159258290022e-25,2.8465648344461244e-16,1.0452252319425611e-17,7.1034649223788929e-20,2.0401010293838733e-17,2.6091609903789962e-32,1.471238803748662e-06,0.17285809929694923,2.4379783432423569e-11,0.00057624800534213181,1.8852509880580462e-09,0.0019329708091203703,6.9462950850899807e-07,2.6024596599859741e-07,1.3807234986859961e-12,6.7787431656598128e-08,4.7696714228263845e-05,0.0086033450803658044,4.5727601579412074e-11,1.2810797376946168e-10
0.0014613695520861788,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088637556882986308,0.089388763452070127,0.007185713244190063,7.8207155007220941e-06,0.0041334299423546866,0.01583252146848171,2.7881251943213433e-06,5.6381542929628844e-16,6.8591018397711785e-15,9.7851588493598068e-14,0.0,3.4839427953080546e-13,7.5778489099767679e-25,2.8583425297002224e-16,1.0462240964729283e-17,7.1305120943655436e-20,2.0429277096248928e-17,2.6390842592297742e-32,1.4691426566577209e-06,0.17285451120130815,2.4366595860595728e-11,0.00057583266685657102,1.8833400929043374e-09,0.0019299790053787203,6.9498744837462712e-07,2.6021427076962483e-07,1.3802900260109464e-12,6.7934687544437569e-08,4.773789030552482e-05,0.0086214395853401685,4.5824028569467932e-11,1.2853679172287902e-10
0.0014672833006685998,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088527063797922932,0.089373603644742172,0.0071714155524705749,7.8565377000513768e-06,0.0041475535835668606,0.015850411555064829,2.7974632917895506e-06,5.6526613081279339e-16,6.8828224836387799e-15,9.799852732922574e-14,0.0,3.4855600890050993e-13,7.6277977259968725e-25,2.8701199035007432e-16,1.0472153833185491e-17,7.1575361438606441e-20,2.045748345069141e-17,2.6692240063422262e-32,1.467062417104885e-06,0.17285085678764558,2.4353492729644197e-11,0.00057542126923241501,1.8814446414204288e-09,0.0019270099123080418,6.9534376828598986e-07,2.6018355967474908e-07,1.3798573355552685e-12,6.8081840799190835e-08,4.7779043063038932e-05,0.0086394842543088962,4.5920189941403793e-11,1.2896458065662248e-10
0.0014731970492510209,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.008841745690811937,0.089358470824298514,0.0071571817067383522,7.8923077457329192e-06,0.0041616646678901276,0.015868246995447002,2.8067805375588422e-06,5.6671527426938704e-16,6.9065187125815728e-15,9.8144737414431066e-14,0.0,3.4871721068050826e-13,7.6778620643513129e-25,2.8818969626584034e-16,1.0481991429680984e-17,7.1845371886669193e-20,2.0485629886617314e-17,2.6995808637552003e-32,1.4649979246372369e-06,0.172847136762111,2.4340473292177041e-11,0.00057501377856006926,1.8795645033962364e-09,0.0019240633077579011,6.9569848363765971e-07,2.6015382710718632e-07,1.3794254301706964e-12,6.8228893310202303e-08,4.7820174006817709e-05,0.0086574795269306944,4.6016088036879599e-11,1.2939134358429116e-10
0.0014785194229752,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088319561139171936,0.089344874180916689,0.0071444253429323781,7.9244559483409612e-06,0.0041743539555507631,0.015884252583697529,2.8151482829550792e-06,5.6801818012391392e-16,6.9278245964622111e-15,9.8275706700024592e-14,0.0,3.4886184600728501e-13,7.7230184857647207e-25,2.8924960525141395e-16,1.0490781321356808e-17,7.2088185566347461e-20,2.0510910881088633e-17,2.727088186153962e-32,1.4631532143631359e-06,0.17284373321619226,2.432882674599719e-11,0.00057465034971998193,1.8778853656537274e-09,0.0019214304099818634,6.9601636811603945e-07,2.6012789984739896e-07,1.3790373886841453e-12,6.8361155977780945e-08,4.7857174428537294e-05,0.0086736333976508463,4.6102173134646387e-11,1.297745554646189e-10
0.001483841796699379,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088222369747844257,0.089331299065715089,0.0071317197858308786,7.9565614493149722e-06,0.0041870331610100887,0.015900214676007631,2.8234992358567967e-06,5.6931984041991153e-16,6.9491109873058101e-15,9.8406091800986616e-14,0.0,3.4900606289470398e-13,7.7682680069980482e-25,2.9030948980025152e-16,1.049951100626588e-17,7.233081470144326e-20,2.0536144142353491e-17,2.7547723379640871e-32,1.4613210172282222e-06,0.17284027758837281,2.4317246861415944e-11,0.00057429003427581177,1.8762184344158812e-09,0.0019188153921608504,6.9633297615607279e-07,2.601027566874899e-07,1.3786499868634653e-12,6.8493339901543569e-08,4.7894159438884214e-05,0.008689747922616833,4.6188048521707919e-11,1.3015694089074702e-10
0.0014891641704235581,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088125876491301613,0.089317745324196271,0.007119064613087242,7.9886240363579345e-06,0.0041997023258960233,0.015916133630009682,2.8318334421023081e-06,5.7062026285381461e-16,6.9703780176461241e-15,9.8535895574334375e-14,0.0,3.4914986548373064e-13,7.8136104052937751e-25,2.9136935040984801e-16,1.050818083998115e-17,7.2573260132471935e-20,2.056133004345945e-17,2.7826337774760199e-32,1.4595012208338107e-06,0.17283677037210207,2.4305733112215762e-11,0.00057393280838953346,1.874563617550019e-09,0.0019162180980466666,6.9664831857933122e-07,2.6007839365347653e-07,1.3782632262089635e-12,6.8625446413449418e-08,4.7931130079936337e-05,0.0087058234118112376,4.6273715849094667e-11,1.3053850203481998e-10
0.0014939543067753192,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0088039624368271459,0.089305565104841833,0.0071077176912167656,8.0174434999828013e-06,0.0042110960237680562,0.015930424097953592,2.839319947068819e-06,5.7178959098005598e-16,6.9895019004759112e-15,9.8652224279345395e-14,0.0,3.4927893697152806e-13,7.8544977902649162e-25,2.9232320490179303e-16,1.0515932808369298e-17,7.2791304643514979e-20,2.0583957166638348e-17,2.807861032175976e-32,1.4578739149392218e-06,0.17283357017192688,2.4295426853368552e-11,0.00057361392717931233,1.8730845647032004e-09,0.001913895559384778,6.9693105349557911e-07,2.600571306738356e-07,1.377915690917593e-12,6.8744277176515865e-08,4.7964392219318334e-05,0.008720258230095446,4.635063990330335e-11,1.3088120409188973e-10
0.0014987444431270802,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.008795392829742928,0.08929340196370536,0.0070964109417610815,8.0462278825362619e-06,0.0042224816521805198,0.015944680166073262,2.8467929573807351e-06,5.7295792813663858e-16,7.0086103031111736e-15,9.8768086458717008e-14,0.0,3.4940767914175815e-13,7.8954600648263811e-25,2.9327704076906315e-16,1.0523636836121638e-17,7.3009201635198951e-20,2.0606546493415953e-17,2.8332325935102978e-32,1.4562564837440381e-06,0.17283032893016745,2.4285173366973198e-11,0.00057329751242041725,1.8716151846120181e-09,0.0019115871403273534,6.9721277963947838e-07,2.6003649355705686e-07,1.3775686769053524e-12,6.8863047254876539e-08,4.7997644286372031e-05,0.008734661899321667,4.6427397931928127e-11,1.3122324180557583e-10
0.0015030555658436652,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0087877273626676185,0.089282469647989679,0.007086268968618927,8.0721037091466138e-06,0.0042327218429408864,0.015957481424774812,2.853507156038709e-06,5.7400858882431158e-16,7.0257947081239034e-15,9.8871965226151571e-14,0.0,3.4952326794065393e-13,7.9323900098398265e-25,2.941354774255733e-16,1.0530529679716772e-17,7.3205183295435984e-20,2.0626844789694027e-17,2.8561906556995292e-32,1.454809173156564e-06,0.17282737700843029,2.4275990042222712e-11,0.00057301483404395288,1.8703009586808283e-09,0.0019095215442408099,6.9746547697961373e-07,2.6001845292898155e-07,1.3772568106095731e-12,6.8969889218942396e-08,4.802756313453881e-05,0.0087475987505084112,4.6496339171570075e-11,1.3153050902968432e-10
0.0015069355762885918,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0087808663854615308,0.089272642249999062,0.0070771686304891921,8.0953674653835878e-06,0.0042419324645205907,0.015968979060519032,2.8595406318271696e-06,5.7495350421443029e-16,7.0412500740100551e-15,9.8965135657588675e-14,0.0,3.4962707355253099e-13,7.9656786175551488e-25,2.9490805798813569e-16,1.0536700361989411e-17,7.3381465401394116e-20,2.0645087420754029e-17,2.8769532815557175e-32,1.4535133304135151e-06,0.17282469230192321,2.426776111786684e-11,0.00057276210994962134,1.8691247698289347e-09,0.0019076721440384964,6.9769221580430674e-07,2.6000264615798156e-07,1.3769764928701743e-12,6.9066006174857723e-08,4.8054484055795207e-05,0.0087592206272373817,4.6558272813181404e-11,1.3180659146722256e-10
0.0015108155867335183,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0087740411170517014,0.089262825863646311,0.0070680941250240966,8.1186079421753365e-06,0.004251137844304918,0.015980454573071099,2.8655653123344138e-06,5.7589777910087059e-16,7.0566954506238325e-15,9.9058003606478545e-14,0.0,3.4973066824068651e-13,7.9990160757677989e-25,2.9568062697667253e-16,1.0542840033916724e-17,7.3557651782925026e-20,2.0663305718946982e-17,2.8978111774245088e-32,1.4522238271592132e-06,0.17282198127788637,2.425956616169461e-11,0.00057251097443285649,1.8679548118351247e-09,0.0019058318132250257,6.9791830623168314e-07,2.5998724502499827e-07,1.3766965183235516e-12,6.9162084977680812e-08,4.8081399642294751e-05,0.0087708224540038893,4.6620099586240964e-11,1.320822408080046e-10
0.0015146955971784449,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0087672513306516001,0.089253020432010111,0.007059045298389602,8.1418250625897689e-06,0.0042603379978303369,0.015991908093723004,2.8715812149531175e-06,5.7684141633531862e-16,7.0721308873832283e-15,9.9150570137709855e-14,0.0,3.4983405351314148e-13,8.0324022999648012e-25,2.9645318458420013e-16,1.0548948825859436e-17,7.3733742754322485e-20,2.0681499821039861e-17,2.9187645193103927e-32,1.4509406225681884e-06,0.17281924411483054,2.4251404981032603e-11,0.00057226141878562392,1.8667910507096468e-09,0.0019040004946982571,6.9814375221206553e-07,2.5997224805894737e-07,1.3764168872296318e-12,6.925812611598371e-08,4.8108310264986616e-05,0.0087824043445608683,4.6681820096600437e-11,1.3235745787788706e-10
0.0015185756076233714,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0087604968014875148,0.08924322589856433,0.007050021998062094,8.1650187504211247e-06,0.0042695329405525737,0.016003339752790096,2.8775883570257352e-06,5.7778441875186002e-16,7.0875564334431714e-15,9.924283631049792e-14,0.0,3.4993723086501633e-13,8.0658372058782857e-25,2.9722573100374083e-16,1.0555026867194184e-17,7.3909738628320877e-20,2.0699669862767967e-17,2.9398134830034591e-32,1.4496636761781736e-06,0.17281648098957877,2.4243277384713153e-11,0.00057201343437052958,1.8656334526945514e-09,0.0019021781318180467,6.9836855766294583e-07,2.5995765379800855e-07,1.376137599807762e-12,6.9354130074632346e-08,4.8135216290511542e-05,0.008793966411807335,4.6743434945563209e-11,1.3263224350057925e-10
