Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),H2OX(23)
6.493275509083858e-07,0.09977366400000001,0.80000000000000004,0.0,0.24214282899918929,0.095949652872259233,0.078335804389975908,1.5920383848357541e-08,2.3016400806509183e-07,0.00074241247689671561,5.1307105850018524e-05,8.5038926582607614e-18,1.384095915188066e-13,5.7500111906711719e-10,1.1475309624556297e-27,6.579691656157488e-09,9.3106482438313168e-20,1.7417153393152575e-17,5.2232080686207691e-16,2.3070419631854607e-20,8.2077457721081433e-13,2.6936646108922141e-21,0.0036479914324288685,0.043087413667605677,5.6568424304730941e-10,1.590216761847803e-08,0.0001058294556459959,5.4265764137867946e-13,1.2539960465594551e-06,0.00016038500501949367,0.00018939248260058087,8.5140374258082514e-06,4.4627314692573128e-13,4.3598125265598376e-11,1.1598384510696421e-11
6.510332436607272e-07,0.09977366400000001,0.80000000000000004,0.0,0.24205795326247131,0.095949133878023077,0.078292893015331988,1.6089625048764173e-08,2.3234623405902712e-07,0.00074594566100370904,5.1626529328928423e-05,8.5740430650895571e-18,1.3933284534934349e-13,5.7721126679998592e-10,1.1684438738722792e-27,6.5931319704334288e-09,9.4128575711226144e-20,1.7567084992720782e-17,5.2732403627800261e-16,2.3285221473063158e-20,8.2504731076773715e-13,2.732054600253666e-21,0.0036466844574107936,0.043171900564694485,5.6678833782114052e-10,1.5961789177965169e-08,0.00010598120481368485,5.4618434258653683e-13,1.260044830698474e-06,0.00016087148117074137,0.00019040633056557649,8.5516688591790242e-06,4.4969948810358164e-13,4.3909754350237758e-11,1.1699899869971999e-11
6.527389364130685e-07,0.09977366400000001,0.80000000000000004,0.0,0.24197318449669802,0.095948610487475647,0.078250035185880473,1.6260157967734578e-08,2.3454325441928473e-07,0.00074948474415577403,5.1946898269550614e-05,8.6445853824321315e-18,1.402591334072128e-13,5.7942201564204625e-10,1.1896670907462282e-27,6.6065583217900266e-09,9.5158398364599144e-20,1.7717871075273084e-17,5.3235951035411377e-16,2.3501362488071181e-20,8.2932807991645254e-13,2.7708653088259842e-21,0.003645378960420817,0.043256277249191254,5.6789094862119857e-10,1.602145620771491e-08,0.00010613270269633603,5.4972353212865153e-13,1.2661036639613615e-06,0.00016135775948194282,0.00019142233785081542,8.5893436217015532e-06,4.5314136490891035e-13,4.4222646429595384e-11,1.1802027620191138e-11
6.544446291654099e-07,0.09977366400000001,0.80000000000000004,0.0,0.24188852248309339,0.095948082709925081,0.078207230791091001,1.6431988392266209e-08,2.3675512786462017e-07,0.00075302971317580888,5.226821177271891e-05,8.715520685664196e-18,1.4118845340839821e-13,5.8163335816991042e-10,1.2112041372517277e-27,6.6199707638150227e-09,9.6195980609238968e-20,1.7869513860736679e-17,5.3742732645373795e-16,2.371884666203326e-20,8.3361686064789772e-13,2.8100999124342826e-21,0.0036440749386087174,0.043340543947676925,5.6899207834884315e-10,1.6081168497208132e-08,0.00010628395008128136,5.5327521148475859e-13,1.2721725190364381e-06,0.00016184383910684529,0.00019244049976534171,8.6270615360256466e-06,4.5659879231036707e-13,4.4536802170138778e-11,1.1904769692115634e-11
6.561503219177513e-07,0.09977366400000001,0.80000000000000004,0.0,0.24180396700350257,0.095947550554654371,0.078164479720751259,1.6605122114434348e-08,2.389819131571516e-07,0.00075658055492289222,5.2590468938317867e-05,8.7868500493056774e-18,1.4212080306151809e-13,5.838452870246998e-10,1.2330585647479199e-27,6.633369349639743e-09,9.7241352641015954e-20,1.8022015565904028e-17,5.4252758178171484e-16,2.3937677976406463e-20,8.3791362900786433e-13,2.8497615992893389e-21,0.003642772389132016,0.043424700886088831,5.7009172989759938e-10,1.6140925836762019e-08,0.0001064349477514793,5.5683938207721093e-13,1.2782513686910257e-06,0.00016232971920938086,0.00019346081162626127,8.6648224254865221e-06,4.6007178516625238e-13,4.4852222230727145e-11,1.2008128015720987e-11
6.578560146700926e-07,0.09977366400000001,0.80000000000000004,0.0,0.24171951784038972,0.095947014030921499,0.078121781864966044,1.6779564931349924e-08,2.4122366910197743e-07,0.00076013725629214888,5.2913668865307406e-05,8.8585745470192925e-18,1.4305618006794165e-13,5.8605779491139628e-10,1.2552339518802394e-27,6.6467541319444944e-09,9.8294544640698594e-20,1.8175378404428116e-17,5.4766037338392904e-16,2.4157860408945335e-20,8.4221836109704512e-13,2.8898535699814283e-21,0.0036414713091559481,0.043508748289723169,5.7118990615318744e-10,1.6200728017533387e-08,0.00010658569648555408,5.6041604526853921e-13,1.2843401857711531e-06,0.00016281539896357389,0.00019448326875875078,8.7026261141016566e-06,4.635603582245916e-13,4.5168907262610477e-11,1.2112104520201759e-11
6.59561707422434e-07,0.09977366400000001,0.80000000000000004,0.0,0.24163517477683577,0.095946473147959468,0.078079137114155914,1.6955322645117467e-08,2.4348045454679546e-07,0.00076369980421461901,5.3237810651747293e-05,8.9306952516091509e-18,1.4399458212190379e-13,5.8827087459819986e-10,1.2777339046816418e-27,6.6601251629639012e-09,9.9355586773790462e-20,1.8329604586817899e-17,5.5282579814685018e-16,2.4379397933696908e-20,8.4653103307108145e-13,2.9303790374741065e-21,0.0036401716958534397,0.043592686383237142,5.7228660999354736e-10,1.6260574831511048e-08,0.0001067361970578341,5.6400520236437804e-13,1.2904389432016365e-06,0.0001633008775534461,0.00019550786649606949,8.7404724265677172e-06,4.6706452612371185e-13,4.5486857909486186e-11,1.2216701133954139e-11
6.629730929271166e-07,0.09977366400000001,0.80000000000000004,0.0,0.24146680608379764,0.095945378341155685,0.077994006490715667,1.7310805996344162e-08,2.4803934953793015e-07,0.00077084238762213392,5.3888916190859517e-05,9.0761295683330322e-18,1.4588045211438683e-13,5.9269872075722741e-10,1.3237220689671444e-27,6.6868261778879987e-09,1.0150134202493015e-19,1.8640655809483333e-17,5.632549339009322e-16,2.4826554137460449e-20,8.5518010157126245e-13,3.012743376543843e-21,0.0036375768579990932,0.043760235535352042,5.7447561190160536e-10,1.6380401531178752e-08,0.00010703645679307271,5.7122100320290961e-13,1.3026661712042652e-06,0.00016427122802568073,0.00019756346515877667,8.8162922252167217e-06,4.7411970445206188e-13,4.6126558585465413e-11,1.2427762398801178e-11
6.663844784317992e-07,0.09977366400000001,0.80000000000000004,0.0,0.24129885920128483,0.095944266207611262,0.077909086980068112,1.7671618683237357e-08,2.5265906974976371e-07,0.00077800820130701799,5.4543778323035534e-05,9.223161564687631e-18,1.477783944544323e-13,5.9712876888778493e-10,1.3710524574560567e-27,6.7134728035731055e-09,1.0367885940708218e-19,1.8955186854921359e-17,5.7381576093042061e-16,2.5279178305743297e-20,8.6386064485400277e-13,3.0968805674316962e-21,0.0036349878531051604,0.043927350126999366,5.7665875849070951e-10,1.6500404288175334e-08,0.00010733573306734691,5.7848679388943634e-13,1.3149328376604469e-06,0.00016524076429434801,0.00019962757044286327,8.8922804324738333e-06,4.8123743508179212e-13,4.6771329258615933e-11,1.2641327221064385e-11
6.697958639364818e-07,0.09977366400000001,0.80000000000000004,0.0,0.24113133241592077,0.095943136820300645,0.077824377716830567,1.8037807298157745e-08,2.5734008745895723e-07,0.00078519714199707454,5.5202389802763091e-05,9.3717997920625852e-18,1.4968839045047963e-13,6.0156096334743882e-10,1.4197549146551074e-27,6.7400654423785899e-09,1.0588837967851538e-19,1.9273215293566747e-17,5.8450904854287528e-16,2.5737302096973571e-20,8.725724741464424e-13,3.1828167586339013e-21,0.0036324046588291727,0.044094031932667324,5.7883607250701094e-10,1.6620581467976623e-08,0.00010763403192447169,5.8580258281620254e-13,1.3272387287749569e-06,0.00016620948018131621,0.00020170014530728112,8.9684356700508249e-06,4.8841783121772381e-13,4.742117481048073e-11,1.2857410998097722e-11
6.732072494411644e-07,0.09977366400000001,0.80000000000000004,0.0,0.2409642240239859,0.095941990251807011,0.077739877840563368,1.8409418509390775e-08,2.6208287558766836e-07,0.00079240910698219426,5.5864743372363034e-05,9.5220527879886253e-18,1.5161042130738357e-13,6.0599524944602816e-10,1.4698597329392229e-27,6.766604490020338e-09,1.0813014333822207e-19,1.9594758645134336e-17,5.9533556345345006e-16,2.6200957109821411e-20,8.8131540155817724e-13,3.2705782959990571e-21,0.0036298272529491677,0.044260282716838191,5.8100757657470673e-10,1.6740931448997348e-08,0.00010793135934307881,5.9316837748179918e-13,1.3395836319884748e-06,0.00016717736965901625,0.00020378115284194303,9.0447565702349144e-06,4.9566100435357051e-13,4.8076100005415708e-11,1.3076029113470115e-11
6.76618634945847e-07,0.09977366400000001,0.80000000000000004,0.0,0.2407975323313494,0.095940826574325053,0.077655586495734077,1.8786499059845277e-08,2.6688790769167584e-07,0.00079964399411026281,5.6530831762697017e-05,9.6739290761015613e-18,1.5354446812977527e-13,6.1043157342682026e-10,1.5213976557545624e-27,6.793090335724703e-09,1.1040439062113553e-19,1.9919834378490251e-17,6.0629606977181255e-16,2.6670174883065427e-20,8.9008924008198467e-13,3.3601917225133557e-21,0.0036272556133628681,0.044426104234059363,5.8317329319686771e-10,1.6861452622466212e-08,0.00010822772123774232,6.0058418450250036e-13,1.3519673359703596e-06,0.00016814442684745922,0.00020587055626818652,9.1212417757937788e-06,5.0296706428636211e-13,4.8736109491799969e-11,1.3297196936633685e-11
6.800300204505296e-07,0.09977366400000001,0.80000000000000004,0.0,0.24063125565340049,0.095939645859663511,0.077571502831681308,1.9169095765763019e-08,2.7175565794858448e-07,0.00080690170178311052,5.7200647693857533e-05,9.827437166108274e-18,1.5549051192534741e-13,6.1486988244807582e-10,1.5743998808119226e-27,6.8195233623784835e-09,1.1271136149345464e-19,2.0248459911527683e-17,6.1739132898945855e-16,2.7144986895464925e-20,8.9889380359438066e-13,3.4516837780820698e-21,0.0036246897180868694,0.044591498229013912,5.8533324475625765e-10,1.6982143392302435e-08,0.00010852312346007854,6.0805000962290147e-13,1.3643896306113514e-06,0.00016911064601132149,0.00020796831893920168,9.1978899398815619e-06,5.1033611913081237e-13,4.9401207803234326e-11,1.3520929822595423e-11
6.834414059552122e-07,0.09977366400000001,0.80000000000000004,0.0,0.24046539231498121,0.095938448179247848,0.077487626002579524,1.9557255515439218e-08,2.7668660114610485e-07,0.00081418212895249993,5.7874183875841089e-05,9.9825855537547182e-18,1.5744853360806656e-13,6.1931012456502309e-10,1.6288980632704644e-27,6.8459039466750769e-09,1.1505129564807389e-19,2.0580652611047228e-17,6.2862209996741991e-16,2.762542456563789e-20,9.0772890685601096e-13,3.5450813993073365e-21,0.003622129545255817,0.044756466436590578,5.8748745351614876e-10,1.710300217499418e-08,0.00010881757179981968,6.1556585772673146e-13,1.3768503070163758e-06,0.00017007602155709112,0.0002100744043404292,9.2746997259459216e-06,5.1776827533354032e-13,5.0071399359727078e-11,1.3747243111593853e-11
6.868527914598948e-07,0.09977366400000001,0.80000000000000004,0.0,0.24029994065031915,0.095937233604122832,0.077403955167403754,1.99510252679542e-08,2.8168121267041373e-07,0.00082148517511615861,5.8551433009203955e-05,1.0139382720795898e-17,1.5941851400131104e-13,6.2375224871223471e-10,1.684924318911421e-27,6.8722324592567225e-09,1.1742443250011981e-19,2.0916429792641617e-17,6.3998913892437201e-16,2.811151925194468e-20,9.1659436551187622e-13,3.6404117192622339e-21,0.003619575073121608,0.044921010581953025,5.8963594162112682e-10,1.7224027399478375e-08,0.00010911107198586167,6.2313173284749971e-13,1.3893491574973241e-06,0.00017104054803027658,0.00021218877608992806,9.3516698076361396e-06,5.252636376872098e-13,5.0746688468868435e-11,1.3976152128779557e-11
6.902641769645775e-07,0.09977366400000001,0.80000000000000004,0.0,0.2401348990029607,0.095936002204955018,0.077320489489894548,2.0350452051916352e-08,2.8673996849459347e-07,0.0008288107403138491,5.9232387785700996e-05,1.02978371349678e-17,1.6140043384093543e-13,6.2819620468640912e-10,1.7425112273016024e-27,6.8985092648529256e-09,1.198310111825928e-19,2.1255808720585182e-17,6.5149319942513791e-16,2.8603302252377444e-20,9.2548999609139564e-13,3.7377020672611551e-21,0.0036170262800525898,0.045085132380608718,5.9177873109789245e-10,1.7345217507021806e-08,0.00010940362968728607,6.3074763817891693e-13,1.4018859755658497e-06,0.00017200422011267439,0.00021431139793871585,9.4287988687122386e-06,5.328223093445622e-13,5.1427079326992371e-11,1.4207672183899819e-11
6.936755624692601e-07,0.09977366400000001,0.80000000000000004,0.0,0.23997026572570559,0.095934754052035318,0.077237228138523725,2.0755582964215982e-08,2.9186334516715193e-07,0.00083615872512348105,5.9917040888908113e-05,1.0457957249961237e-17,1.633942737782645e-13,6.3264194312953927e-10,1.8016918349467226e-27,6.9247347224152171e-09,1.2227127054211101e-19,2.1598806607727505e-17,6.6313503236957523e-16,2.910080480445498e-20,9.3441561600831598e-13,3.836979968626652e-21,0.0036144831445327659,0.045248833538477085,5.9391584385605776e-10,1.7466570951103877e-08,0.00010969525051435859,6.3841357608528747e-13,1.4144605559262042e-06,0.00017296703261969644,0.00021644223377107963,9.50608560295508e-06,5.4044439183234298e-13,5.2112576020327009e-11,1.4441818570987789e-11
6.970869479739427e-07,0.09977366400000001,0.80000000000000004,0.0,0.23980603918054116,0.095933489215281595,0.077154170286459822,2.1166465168790136e-08,2.9705181980061921e-07,0.00084352903065725948,6.0605384994829128e-05,1.0619751505397486e-17,1.6540001438301895e-13,6.3708941551245628e-10,1.8624996584346124e-27,6.9509091852483758e-09,1.2474544913475297e-19,2.1945440615391609e-17,6.7491538598184071e-16,2.960405808512291e-20,9.433710435604731e-13,3.9382731444528347e-21,0.0036119456451610141,0.045412115751957138,5.9604730168893116e-10,1.7588086197300823e-08,0.00010998594001950425,6.461295481117435e-13,1.4270726944680904e-06,0.00017392898049775312,0.00021858124760486185,9.5835287140774624e-06,5.4812998506512975e-13,5.2803182526134009e-11,1.4678606568055479e-11
7.004983334786253e-07,0.09977366400000001,0.80000000000000004,0.0,0.23964221773857747,0.09593220776424112,0.07707131511153438,2.1583145895398087e-08,3.0230587006022405e-07,0.00085092155855787457,6.1297412772487231e-05,1.0783228326805704e-17,1.6741763614617436e-13,6.4153857411873232e-10,1.9249686875682562e-27,6.9770330011382336e-09,1.2725378522199689e-19,2.2295727853276127e-17,6.8683500580002274e-16,3.0113093210659009e-20,9.5235609792941018e-13,4.0416095113654325e-21,0.0036094137606502989,0.045574980707994622,5.9817312627430232e-10,1.7709761723171327e-08,0.00011027570369825999,6.5389555499433936e-13,1.4397221882595279e-06,0.00017489005882169293,0.00022072840359171756,9.6611269156361303e-06,5.5587918735905919e-13,5.3498902713835739e-11,1.4918051436790972e-11
7.039097189833079e-07,0.09977366400000001,0.80000000000000004,0.0,0.23947879977998315,0.095930909768092917,0.076988661796208072,2.2005672438407581e-08,3.0762597415264636e-07,0.00085833621099472583,6.1993116884501468e-05,1.0948396125602076e-17,1.69447119482755e-13,6.4598937202894681e-10,1.9891333884885652e-27,7.0031065124761013e-09,1.2979651676675499e-19,2.2649685379361844e-17,6.9889463466613736e-16,3.0627941236583536e-20,9.6137059917985862e-13,4.1470171812785476e-21,0.0036068874698269079,0.045737430084148455,6.0029333917521603e-10,1.7831596018143552e-08,0.00011056454699020535,6.6171159667006512e-13,1.4524088355397669e-06,0.00017585026279229565,0.00022288366601734788,9.738878930944831e-06,5.6369209544544327e-13,5.4199740346131572e-11,1.5160168422259675e-11
7.073211044879905e-07,0.09977366400000001,0.80000000000000004,0.0,0.23931578369392159,0.095929595295650469,0.076906209527537517,2.2434092155591744e-08,3.1301261081484883e-07,0.00086577289066018537,6.2692489987648629e-05,1.1115263299070627e-17,1.7148844473456323e-13,6.5044176310529957e-10,2.0550287067868123e-27,7.0291300563799528e-09,1.3237388142950135e-19,2.3007330199822202e-17,7.1109501271648539e-16,3.114863315757465e-20,9.7041436825908345e-13,4.2545244611481939e-21,0.0036043667516296738,0.045899465548656752,6.0240796184074311e-10,1.7953587583403499e-08,0.00011085247527987114,6.6957767228671585e-13,1.4651324357122016e-06,0.00017680958773381923,0.00022504699930170796,9.8167834929882228e-06,5.7156880448429662e-13,5.4905699080102884e-11,1.5404972752609525e-11
7.107324899926731e-07,0.09977366400000001,0.80000000000000004,0.0,0.2391531678784877,0.095928264415363965,0.076823957497142131,2.2868452466936572e-08,3.1846625930298517e-07,0.00087323150076589839,6.3395524733410679e-05,1.1283838230345703e-17,1.7354159217284639e-13,6.5489570197656271e-10,2.122690070606702e-27,7.0551039648123979e-09,1.3498611656449085e-19,2.3368679268937921e-17,7.2343687737236137e-16,3.1675199907388481e-20,9.7948722699609841e-13,4.3641598527226969e-21,0.0036018515851092186,0.046061088760502279,6.0451701560674436e-10,1.8075734931784861e-08,0.00011113949389762807,6.7749378021263891e-13,1.4778927893373239e-06,0.00017776802909159748,0.00022721836799919219,9.8948393443367575e-06,5.795094080777544e-13,5.5616782468306928e-11,1.5652479638780229e-11
7.141438754973557e-07,0.09977366400000001,0.80000000000000004,0.0,0.23899095074064514,0.0959269171953228,0.076741904901171235,2.3308800853458873e-08,3.2398739938138629e-07,0.00088071194503911777,6.4102213768508595e-05,1.1454129288396016e-17,1.7560654200090344e-13,6.5935114402336702e-10,2.1921533937360459e-27,7.0810285646956004e-09,1.3763345921606714e-19,2.3733749489015554e-17,7.3592096333110861e-16,3.2207672358784065e-20,9.8858899810075773e-13,4.475952052290016e-21,0.003599341949427199,0.04622230136947722,6.0662052169662608e-10,1.8198036587660034e-08,0.00011142560812055482,6.8545991804639751e-13,1.490689698125703e-06,0.00017872558242968951,0.00022939773679879428,9.9730452370624557e-06,5.8751399828339028e-13,5.6332993959859707e-11,1.590270427421643e-11
