Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65)
4.954639858195114e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45017244027355741,0.11656289916699565,0.022786414867689998,0.0,7.5919458790773271e-14,8.5237607093999365e-07,0.0,2.9574726146596038e-10,0.0,4.4488034251876649e-05,3.7926150079002002e-20,4.082212948097129e-05,8.6824160399384494e-15,7.861475693419705e-18,0.0,0.0,1.1266831549037217e-13,3.0866065925787481e-14,0.0020625774007341276,7.0305138049029875e-05,1.9442182420123229e-06,8.7113292703095521e-12,2.5188975902015991e-10,5.8342635535255794e-10,9.1767791599974388e-09,4.6497198995358838e-14,5.0032798378317287e-13,1.3182757233903119e-16,8.8804373938809023e-17,8.8536868419214603e-21
5.00596179345741e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45015339389559417,0.11654414799951679,0.02278605267838478,0.0,7.9038778912620978e-14,8.6960531247426275e-07,0.0,3.0505000786639751e-10,0.0,4.4953702843620077e-05,3.998435432136495e-20,4.1216601585087531e-05,8.9657433314951736e-15,8.250797569472553e-18,0.0,0.0,1.170073968141471e-13,3.21986466766144e-14,0.0020808628736331122,7.1029511129485525e-05,1.9805085260073977e-06,8.9624323099195991e-12,2.5452546429632129e-10,5.8812999565502891e-10,9.4135061809060052e-09,4.8528987922777246e-14,5.1832293889218479e-13,1.3899242025048057e-16,9.1509653621326231e-17,9.2355437520451073e-21
5.0572837287197056e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45013440414253636,0.11652545359381034,0.022785690525437299,0.0,8.2256965762166576e-14,8.8699931049385639e-07,0.0,3.1454617267576288e-10,0.0,4.5419467847159356e-05,4.2131258864433515e-20,4.1610531329999783e-05,9.255242732964277e-15,8.6556565511083118e-18,0.0,0.0,1.214691778618808e-13,3.3574137706927592e-14,0.002099091487958899,7.1753811488671008e-05,2.0171019345554615e-06,9.2181883351003924e-12,2.5716163264853972e-10,5.9283422418552748e-10,9.6534920633678154e-09,5.0626995738979955e-14,5.3675591520006736e-13,1.4646528239381725e-16,9.4271972688326124e-17,9.6296774362801796e-21
5.1086056639820015e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45011547083848041,0.11650681577328793,0.022785328408753747,0.0,8.557628592918744e-14,9.0455793903520479e-07,0.0,3.2423776022307521e-10,0.0,4.5885329178642737e-05,4.4369717671940992e-20,4.2003919838146336e-05,9.5509836155530086e-15,9.0765269730866545e-18,0.0,0.0,1.2605587417079585e-13,3.4993460935410423e-14,0.0021172634203796758,7.2478039314160332e-05,2.0539975134979507e-06,9.4786341966700511e-12,2.597982635868905e-10,5.9753904172074914e-10,9.896738698245398e-09,5.2792662311266491e-14,5.5563243603977108e-13,1.5425596635416909e-16,9.709204462620534e-17,1.0036350908700217e-20
5.159927599244297e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45009659380807909,0.11648823436191194,0.022784966328240615,0.0,8.8999040374221977e-14,9.2228107627655584e-07,0.0,3.3412677524292813e-10,0.0,4.6351286754388562e-05,4.6702646121817691e-20,4.2396768228865049e-05,9.8530354329518983e-15,9.5138933086650746e-18,0.0,0.0,1.3076971785845919e-13,3.6457548479799291e-14,0.0021353788470127272,7.3202194792927551e-05,2.0911943039311875e-06,9.7438065475444613e-12,2.6243535662240932e-10,6.022444490322615e-10,1.0143247842948787e-08,5.5027443623764472e-14,5.7495802671304478e-13,1.623744845252883e-16,9.9970587147996329e-17,1.0455830072913737e-20
5.211249534506593e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45007777287653988,0.11646970918419372,0.022784604283804695,0.0,9.2527564733738809e-14,9.4016860453960821e-07,0.0,3.4421522287423413e-10,0.0,4.681734049088412e-05,4.9133021692078948e-20,4.2789077618399263e-05,1.0161467721086481e-14,9.9682502949061655e-18,0.0,0.0,1.3561295751969723e-13,3.7967342668225494e-14,0.0021534379434261747,7.3926278111348699e-05,2.1286913421834307e-06,1.0013741841559075e-11,2.6507291126708579e-10,6.0695044688652133e-10,1.0393021127674615e-08,5.7332811795447981e-14,5.9473821441643079e-13,1.7083105616970231e-16,1.029083222076083e-16,1.0888383724989637e-20
5.262571469768889e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45005900786962333,0.1164512400651919,0.022784242275353077,0.0,9.6164229625599609e-14,9.5822041029094705e-07,0.0,3.5450510865896769e-10,0.0,4.7283490304784309e-05,5.1663884647602503e-20,4.3180849119903781e-05,1.0476350097869789e-14,1.0440103058344421e-17,0.0,0.0,1.4058785812299551e-13,3.9523796050520984e-14,0.0021714408846406964,7.4650289455203809e-05,2.1664876597927031e-06,1.0288476332288401e-11,2.6771092703385591e-10,6.1165703604488779e-10,1.0646060061468464e-08,5.9710255098098568e-14,6.1497852817122501e-13,1.7963610947701303e-16,1.059059760132308e-16,1.1334283556375039e-20
5.313893405031185e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4500402986136412,0.11643282683051076,0.022783880302793151,0.0,9.9911440954751216e-14,9.764363841432836e-07,0.0,3.6499843854090723e-10,0.0,4.7749736112910481e-05,5.4298338727791555e-20,4.3572083843450739e-05,1.0797752262955546e-14,1.0929967241005083e-17,0.0,0.0,1.4569670090638226e-13,4.1127871409488282e-14,0.002189387845131245,7.5374229009678788e-05,2.2045822834854319e-06,1.0568046071863495e-11,2.7034940343659575e-10,6.1636421726363867e-10,1.0902366038115296e-08,6.2161277974209127e-14,6.3568449875718359e-13,1.8880028362034246e-16,1.0896427903989632e-16,1.1793804156805656e-20
5.365215340293481e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45002164493545455,0.11641446930629823,0.022783518366032592,0.0,1.0377164021907937e-13,9.9481642085648016e-07,0.0,3.7569721886437757e-10,0.0,4.8216077832249239e-05,5.7039551835119571e-20,4.3962782896035459e-05,1.1125743997492128e-14,1.1438369126767376e-17,0.0,0.0,1.5094178327279565e-13,4.2780541772134529e-14,0.0022072789988287649,7.6098096959367553e-05,2.2429742351558746e-06,1.0852486909787679e-11,2.7298833999011432e-10,6.2107199129398436e-10,1.1161940341862777e-08,6.4687401054830965e-14,6.5686165864978428e-13,1.983344308109216e-16,1.1208396604119807e-16,1.2267223017208636e-20
5.416537275555777e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45000304666247265,0.11639616731924456,0.022783156464979391,0.0,1.0774730481535873e-13,1.0133604193383683e-06,0.0,3.8660345637299018e-10,0.0,4.8682515379951178e-05,5.98907567245529e-20,4.4352947381582246e-05,1.1460395163877241e-14,1.1965845768064558e-17,0.0,0.0,1.5632541868493367e-13,4.4482790420869775e-14,0.0022251145191218976,7.6821893488273956e-05,2.2816625318463492e-06,1.1141834491750688e-11,2.7562773621014683e-10,6.2578035888208384e-10,1.1424784152982072e-08,6.7290161177364014e-14,6.7851554196084809e-13,2.082496183508211e-16,1.1526577606015901e-16,1.2754820532597944e-20
5.467859210818073e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44998450362265069,0.1163779206965803,0.022782794599541807,0.0,1.1184094834523279e-13,1.0320682826453393e-06,0.0,3.9771915820838478e-10,0.0,4.9149048673329723e-05,6.2855251693847651e-20,4.4742578400950202e-05,1.1801775705513376e-14,1.2512945112913171e-17,0.0,0.0,1.6184993655958622e-13,4.6235610904669639e-14,0.0022428945788586872,7.754561877981366e-05,2.320646185728276e-06,1.1436124258441714e-11,2.7826759161334793e-10,6.3048932076905901e-10,1.1690898553170592e-08,6.9971111403290521e-14,7.0065168438234699e-13,2.1855713068381949e-16,1.1851045243925043e-16,1.3256880004962196e-20
5.519181146080369e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44996601564448835,0.11635972926607487,0.022782432769628418,0.0,1.1605512092115685e-13,1.0509399179827164e-06,0.0,4.0904633190897004e-10,0.0,4.9615677629859924e-05,6.5936401274716397e-20,4.5131677051938885e-05,1.2149955646563964e-14,1.3080226132263752e-17,0.0,0.0,1.6751768216144916e-13,4.8040007050202561e-14,0.0022606193503482731,7.8269273016816232e-05,2.3599242040840026e-06,1.1735391444361307e-11,2.8090790571728516e-10,6.3519887769100981e-10,1.1960284530801115e-08,7.2731821035852431e-14,7.2327562313322574e-13,2.2926847144440802e-16,1.2181874282955661e-16,1.3773687646145128e-20
5.5705030813426645e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44994758255702805,0.11634159285603464,0.022782070975148068,0.0,1.2039240947223765e-13,1.0699752367048903e-06,0.0,4.2058698540866466e-10,0.0,5.0082402167177238e-05,6.913763692486161e-20,4.552024442929405e-05,1.2505005091710296e-14,1.3668258947665351e-17,0.0,0.0,1.7333101649641997e-13,4.989699297292149e-14,0.0022782890053625886,7.8992856381526991e-05,2.3994955892894655e-06,1.2039671076632733e-11,2.8354867804043186e-10,6.3990903037902898e-10,1.2232942986021426e-08,7.557387563767232e-14,7.4639289690908007e-13,2.4039536550492913e-16,1.2519139919908001e-16,1.4305532580718528e-20
5.62182501660496e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4499292041898536,0.11632351129530137,0.022781709216009922,0.0,1.2485543804990315e-13,1.0891741543152199e-06,0.0,4.3234312703563828e-10,0.0,5.0549222203076421e-05,7.2462457720871624e-20,4.5908281624713304e-05,1.2866994225909221e-14,1.4277624959236112e-17,0.0,0.0,1.792923162043749e-13,5.1807593088120503e-14,0.0022959037151380388,7.9716369055609078e-05,2.4393593387976361e-06,1.2348997973812785e-11,2.8618990810216099e-10,6.4461977955921794e-10,1.250887473570863e-08,7.8498877048318639e-14,7.7000904583453616e-13,2.5194976102084495e-16,1.2862917784018979e-16,1.4852706848847825e-20
5.673146951867256e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44991088037308785,0.11630548441325053,0.022781347492123408,0.0,1.294468681333357e-13,1.10853659046569e-06,0.0,4.4431676551105233e-10,0.0,5.1016137655510282e-05,7.5914431051975217e-20,4.6295789726851659e-05,1.323599331415152e-14,1.4908916973932173e-17,0.0,0.0,1.8540397345142795e-13,5.3772842121956041e-14,0.0023134636503771913,8.0439811220145251e-05,2.4795144451227943e-06,1.2663406744702475e-11,2.8883159542273845e-10,6.493311259526996e-10,1.278808051828213e-08,8.1508443401814665e-14,7.9412961141819149e-13,2.639438314741362e-16,1.3213283937620318e-16,1.5415505409150165e-20
5.724468887129552e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4498926109373918,0.11628751203978954,0.022780985803398261,0.0,1.3416939893460092e-13,1.1280624689563229e-06,0.0,4.5650990994780229e-10,0.0,5.1483148442588525e-05,7.9497193314651342e-20,4.66827698213272e-05,1.3612072701221083e-14,1.5562739334107016e-17,0.0,0.0,1.9166839582167151e-13,5.5793785122433252e-14,0.0023309689812504434,8.1163183055639937e-05,2.5199598958256093e-06,1.2982931787157789e-11,2.9147373952331586e-10,6.5404307027563485e-10,1.3070560998379087e-08,8.4604209144092191e-14,8.187601365099768e-13,2.7638997771482491e-16,1.3570314876710457e-16,1.5994226141545189e-20
5.775790822391848e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44987439571396237,0.11626959400535623,0.022780624149744487,0.0,1.3902576770340682e-13,1.1477517177343328e-06,0.0,4.6892456984925932e-10,0.0,5.1950254482576643e-05,8.3214450608090126e-20,4.706922299072651e-05,1.399530281145481e-14,1.6239708046353625e-17,0.0,0.0,1.9808800620839906e-13,5.7871477470357282e-14,0.0023484198773977005,8.1886484742021054e-05,2.5606946734990353e-06,1.3307607286900835e-11,2.9411633992592504e-10,6.5875561323923783e-10,1.3356316771396198e-08,8.778782505038946e-14,8.4390616526081535e-13,2.8930083000062264e-16,1.3934087531439423e-16,1.6589169850098324e-20
5.827112757654144e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44985623453453077,0.11625173014091708,0.022780262531072407,0.0,1.4401875003142495e-13,1.1676042688930284e-06,0.0,4.8156275510801284e-10,0.0,5.2417455693894663e-05,8.7069979430501127e-20,4.7455150314610306e-05,1.4385754148503236e-14,1.6940450910621392e-17,0.0,0.0,2.0466524270481007e-13,6.0006984890249791e-14,0.0023658165079300337,8.2609716458642083e-05,2.6017177557550284e-06,1.3637467216331629e-11,2.967593961534708e-10,6.634687555497881e-10,1.3645348367901348e-08,9.1060958242593696e-14,8.6957324308445086e-13,3.0268925003469921e-16,1.4304679266506726e-16,1.7200640265856769e-20
5.87843469291644e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44983812723136152,0.1162339202779655,0.022779900947292601,0.0,1.4915116015610703e-13,1.1876200586704511e-06,0.0,4.9442647600461461e-10,0.0,5.2884751995116117e-05,9.1067627376265693e-20,4.7840552869518778e-05,1.478349729509195e-14,1.7665607649600104e-17,0.0,0.0,2.114025584941983e-13,6.2201383461230739e-14,0.0023831590414313437,8.3332878384283787e-05,2.6430281152120835e-06,1.397254533334072e-11,2.994029077297248e-10,6.6818249790864839e-10,1.3937656257918788e-08,9.442529220652878e-14,8.9576691662133487e-13,3.1656833300157028e-16,1.4682167881471914e-16,1.7828944049678143e-20
5.929756628178736e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44982007363724968,0.11621616424852044,0.022779539398315941,0.0,1.5442585126392979e-13,1.2077990274477419e-06,0.0,5.0751774320632171e-10,0.0,5.3352143304966791e-05,9.5211313833928977e-20,4.8225431728977146e-05,1.518860291278371e-14,1.8415830038362994e-17,0.0,0.0,2.1830242173962364e-13,6.4455759627865449e-14,0.0024004476459600181,8.4055970697156289e-05,2.684624719483586e-06,1.4312875180123111e-11,3.0204687417931885e-10,6.7289684101227748e-10,1.423324085509118e-08,9.7882526809187725e-14,9.2249273370445814e-13,3.3095140960110161e-16,1.5066631610977553e-16,1.8474390795051663e-20
5.981078563441032e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44980207358552016,0.11619846188512439,0.022779177884053595,0.0,1.5984571579300101e-13,1.2281411197472429e-06,0.0,5.208385677658418e-10,0.0,5.3819629542323641e-05,9.9505030685028431e-20,4.8609787963500941e-05,1.560114174174132e-14,1.9191782034261014e-17,0.0,0.0,2.2536731547306816e-13,6.677121021097744e-14,0.0024176824890505735,8.4778993574900923e-05,2.7265065311669969e-06,1.4658490081993488e-11,3.0469129502773882e-10,6.7761178555224479e-10,1.4532102520721862e-08,1.0143437831591026e-13,9.4975624332702842e-13,3.4585204808062758e-16,1.5458149124884623e-16,1.9137293030912205e-20
6.0324004987033275e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44978412691002578,0.11618081302084202,0.022778816404417007,0.0,1.6541368573495986e-13,1.2486462842303197e-06,0.0,5.3439096112007926e-10,0.0,5.4287210626213652e-05,1.0395284300375475e-19,4.8993622640601462e-05,1.6021184600491235e-14,1.9994139907060309e-17,0.0,0.0,2.3259973748407807e-13,6.9148842418426447e-14,0.002434863737715307,8.5501947194592041e-05,2.7686725078338516e-06,1.5009423146203225e-11,3.0733616980131798e-10,6.8232733221524681e-10,1.4834241567700663e-08,1.0508257940750606e-13,9.7756299561188929e-13,3.6128405626518147e-16,1.5856799528319719e-16,1.9817966224446842e-20
6.083722433965623e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44976623344514527,0.11616321748925841,0.022778454959317903,0.0,1.7113273293610353e-13,1.269314473694902e-06,0.0,5.4817693508888093e-10,0.0,5.4754886475812737e-05,1.0855888975744197e-19,4.9376936824791038e-05,1.6448802385687946e-14,2.0823592369315089e-17,0.0,0.0,2.4000220020789158e-13,7.1589773855852637e-14,0.0024519915584459294,8.6224831732739017e-05,2.8111216020205938e-06,1.5365707260759403e-11,3.0998149802723117e-10,6.8704348168311912e-10,1.5139658264316296e-08,1.0882887919732333e-13,1.0059185417825915e-12,3.7726148358583486e-16,1.6262662361634392e-16,2.0516728783894226e-20
6.135044369227919e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497483930257824,0.1161456751244774,0.022778093548668284,0.0,1.7700586939767379e-13,1.2901456450727445e-06,0.0,5.6219850187378528e-10,0.0,5.5222657010444565e-05,1.133273845078822e-19,4.9759731577588435e-05,1.6884066071879005e-14,2.1680840706967722e-17,0.0,0.0,2.4757723061305503e-13,7.4095132537386223e-14,0.0024690661172152026,8.6947647365288118e-05,2.8538527612202315e-06,1.572737509324599e-11,3.1262727923348778e-10,6.9176023463285393e-10,1.5448352837958462e-08,1.1267504324826311e-13,1.034828434136031e-12,3.9379862310614471e-16,1.667581760027604e-16,2.1233902061336649e-20
6.186366304490215e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44973060548736349,0.11612818576112006,0.022777732172380449,0.0,1.8303614757523607e-13,1.3111397594263934e-06,0.0,5.7645767405676944e-10,0.0,5.5690522149579478e-05,1.1826261611346264e-19,5.0142007957523944e-05,1.7327046711270934e-14,2.2566598910168206e-17,0.0,0.0,2.553273700885273e-13,7.6666056896323419e-14,0.0024860875794785672,8.7670394267624346e-05,2.8968649278748242e-06,1.6094459089647633e-11,3.1527351294892588e-10,6.9647759173661128e-10,1.5760325478712603e-08,1.1662285358973961e-13,1.064298226016561e-12,4.1091001354670527e-16,1.7096345654570322e-16,2.1969810355484837e-20
6.237688239752511e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44971287066583643,0.11611074923432302,0.022777370830366964,0.0,1.8922666067708385e-13,1.3322967819458658e-06,0.0,5.9095646459900069e-10,0.0,5.6158481812833398e-05,1.233689494321196e-19,5.0523767020144865e-05,1.7777815433495703e-14,2.3481593804304902e-17,0.0,0.0,2.6325517433027539e-13,7.9303695795767992e-14,0.0025030561101757639,8.8393072614573201e-05,2.940157039368801e-06,1.6466991473176146e-11,3.1792019870320661e-10,7.0119555366173682e-10,1.6075576342850193e-08,1.2067410873458641e-13,1.0943334717915094e-12,4.2861044130780279e-16,1.7524327369415155e-16,2.2724780914455455e-20
6.289010175014807e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44969518839766881,0.11609336537973675,0.022777009522540671,0.0,1.9558054296160057e-13,1.3536166819450303e-06,0.0,6.0569688683958647e-10,0.0,5.6626535919966712e-05,1.2865082602510766e-19,5.0905009818020482e-05,1.8236443445378084e-14,2.4426565181238549e-17,0.0,0.0,2.7136321322736126e-13,8.2009208539239452e-14,0.0025199718737324551,8.9115682580402793e-05,2.9837280280231104e-06,1.6845004243100204e-11,3.2056733602680688e-10,7.0591412107077418e-10,1.6394105556217342e-08,1.2483062369590921e-13,1.1249397268280169e-12,4.4691494249017e-16,1.7959844023885728e-16,2.3499143938541479e-20
6.391654045539398e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44965998086987136,0.11605875503235881,0.022776287009102451,0.0,2.0879115913600299e-13,1.3967450122325598e-06,0.0,6.3591068165447296e-10,0.0,5.7562927145628773e-05,1.3975936302608713e-19,5.1665950814954461e-05,1.9177562549988901e-14,2.6409462172566501e-17,0.0,0.0,2.8813034482093374e-13,8.762854503774277e-14,0.0025536457545662218,9.056069806299982e-05,3.0717023407520087e-06,1.7617597812511416e-11,3.2586296350791809e-10,7.1535307496683871e-10,1.7040999401289015e-08,1.3346677572236593e-13,1.1878874910261886e-12,4.8539757013009796e-16,1.8853809435898142e-16,2.5107382960659191e-20
6.48403352901153e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44962847219737001,0.11602778422039135,0.022775636863059626,0.0,2.2127173010212167e-13,1.4361173269165168e-06,0.0,6.6394968290818856e-10,0.0,5.8406001444747475e-05,1.504035574543658e-19,5.2349042585352924e-05,2.0052164433921901e-14,2.8304280760150071e-17,0.0,0.0,3.0386323344129103e-13,9.2929920700263953e-14,0.0025837734227457535,9.1860979870816775e-05,3.1518221673098367e-06,1.8331991336830296e-11,3.306305679142317e-10,7.2385021077711938e-10,1.7634416569936814e-08,1.4161784775597179e-13,1.2465490816444077e-12,5.22253892079642e-16,1.9684972062562326e-16,2.6624493422169743e-20
