Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41)
7.258117426964291e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104949002492762,0.099964874156311112,6.0783039272364132e-59,0.099964927868618214,9.1015758264252693e-40,1.228177568964964e-26,2.6177193043066615e-17,5.5646025436883856e-25,0.0,1.2228273133909198e-13,8.3416996549233702e-49,3.8819652282359589e-23,6.0942000597184867e-35,1.3393633739921943e-38,0.0,0.0,7.2204662217492415e-38,0.0,3.5125843564992219e-05,3.5072131381968346e-05,1.2386540145747861e-13,1.5812142518837911e-15,2.5988385189695471e-17,1.0484913460227994e-26,8.1625568766154098e-21,3.9488364188225304e-30,5.0440238428002553e-19,1.4903315546008075e-19,1.9006162060772134e-28,1.1000377115668753e-27,9.603206321933984e-39,1.7817876368212829e-32,2.7856994941031573e-52,5.3860825405024956e-29,2.6841514927149715e-43,4.3415136778510805e-42
7.29502788545809e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948998542272,0.099964874156319508,6.1715009692319112e-59,0.099964927829104891,9.2426698361659866e-40,1.2470045221797956e-26,2.630929897701346e-17,5.5935103691690755e-25,0.0,1.2291258153955161e-13,8.4282435767552297e-49,3.9214906377327752e-23,6.1573593022611698e-35,1.3533185875311168e-38,0.0,0.0,7.2956034241905116e-38,0.0,3.5125843555960774e-05,3.5072170895289177e-05,1.2449527708025958e-13,1.5812315244505138e-15,2.6120537447665354e-17,1.0485330456095358e-26,8.2088809049515866e-21,4.0111278393094222e-30,5.0635994200068611e-19,1.5044483179619147e-19,1.9107888806378268e-28,1.1057515101108773e-27,9.6526748150998628e-39,1.8094622756396675e-32,2.8154307580783192e-52,5.4134912802165691e-29,2.728103597460227e-43,4.3885808613166573e-42
7.331938343951889e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948994802206,0.099964874156327418,6.2656458058263059e-59,0.099964927791696315,9.3852144106908069e-40,1.2660228506486203e-26,2.6441404911886521e-17,5.6224188262058731e-25,0.0,1.2354243173974162e-13,8.5152330976468898e-49,3.9612156789523754e-23,6.2208427994135778e-35,1.3673462513908618e-38,0.0,0.0,7.3711293654038711e-38,0.0,3.5125843547410315e-05,3.5072208303854362e-05,1.2512515270833485e-13,1.5812487970491733e-15,2.6252689705543684e-17,1.0485747452367434e-26,8.2552039155194541e-21,4.0740713363802539e-30,5.0831207608125189e-19,1.5186196857588545e-19,1.9209617774728578e-28,1.1114653090139275e-27,9.7021409686234038e-39,1.8374220023162616e-32,2.8453196149119241e-52,5.4409000202547013e-29,2.7725345433978874e-43,4.4359026854774967e-42
7.368848802445687e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948991261357,0.099964874156334899,6.3607432319053211e-59,0.099964927756280395,9.5292169674588986e-40,1.285233521133416e-26,2.6573510847645195e-17,5.6513279148068187e-25,0.0,1.2417228193967445e-13,8.6026682063307975e-49,4.0011403433250736e-23,6.2846505332972207e-35,1.3814463671550192e-38,0.0,0.0,7.4470440399865456e-38,0.0,3.5125843539315276e-05,3.5072243719777838e-05,1.2575502834170011e-13,1.5812660696780689e-15,2.6384841963335415e-17,1.0486164449026573e-26,8.301525953866434e-21,4.1376703051315159e-30,5.1025880165045563e-19,1.5328455067052422e-19,1.9311348965844144e-28,1.1171791082748591e-27,9.7516047929884312e-39,1.8656682777324269e-32,2.8753660604331542e-52,5.4683087606122566e-29,2.817446934955129e-43,4.4834791558999107e-42
7.405759260939486e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948987909122,0.099964874156341935,6.4567980423515547e-59,0.099964927722750965,9.6746849239257904e-40,1.3046375003813092e-26,2.6705616784250681e-17,5.6802376349798881e-25,0.0,1.2480213213936181e-13,8.6905488916327357e-49,4.0412646222815542e-23,6.3487824861024668e-35,1.3956189364071556e-38,0.0,0.0,7.5233474425357582e-38,0.0,3.5125843531651355e-05,3.5072277249201664e-05,1.2638490398035043e-13,1.5812833423355897e-15,2.6516994221045236e-17,1.0486581446042995e-26,8.3478470635016037e-21,4.2019281406075683e-30,5.122001337948263e-19,1.547125629936688e-19,1.9413082379746184e-28,1.1228929078925505e-27,9.8010662986466322e-39,1.8942025627693693e-32,2.905570090504736e-52,5.4957175012847947e-29,2.8628433765578588e-43,4.5313102781501402e-42
7.442669719433285e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948984735447,0.099964874156348568,6.553815032044472e-59,0.099964927691007552,9.8216256975433555e-40,1.3242357551245748e-26,2.6837722721665849e-17,5.7091479867329976e-25,0.0,1.2543198233881481e-13,8.7788751424715789e-49,4.0815885072528635e-23,6.4132386400883666e-35,1.4098639607308122e-38,0.0,0.0,7.600039567648727e-38,0.0,3.5125843524395617e-05,3.5072308992613992e-05,1.2701477962428025e-13,1.581300615020212e-15,2.6649146478677596e-17,1.0486998443402e-26,8.3941672859869182e-21,4.2668482378006335e-30,5.141360875588062e-19,1.561459905009618e-19,1.9514818016455985e-28,1.1286067078659257e-27,9.8505254960212868e-39,1.9230263183081387e-32,2.935931701022835e-52,5.52312624226805e-29,2.9087264726307154e-43,4.5793960577943508e-42
7.479580177927084e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948981730817,0.099964874156354799,6.6517989958604086e-59,0.099964927660955008,9.9700467057598322e-40,1.3440292520806359e-26,2.6969828659855195e-17,5.7380589700740129e-25,0.0,1.2606183253804403e-13,8.8676469478590333e-49,4.1221119896704184e-23,6.4780189775824341e-35,1.4241814417095084e-38,0.0,0.0,7.6771204099226743e-38,0.0,3.5125843517526335e-05,3.5072339045150298e-05,1.2764465527348371e-13,1.5813178877304914e-15,2.6781298736236683e-17,1.0487415441092369e-26,8.440486661024346e-21,4.3324339916508104e-30,5.1606667794486892e-19,1.5758481819001029e-19,1.9616555875994961e-28,1.1343205081939529e-27,9.8999823955103997e-39,1.9521410052296266e-32,2.966450887916977e-52,5.5505349835579229e-29,2.9550988275970694e-43,4.6277365003986349e-42
7.516490636420883e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948978886229,0.099964874156360684,6.7507547286725618e-59,0.099964927632503295,1.0119955366019816e-39,1.3640189579520665e-26,2.7101934598784782e-17,5.7669705850107436e-25,0.0,1.2669168273705938e-13,8.9568642968993863e-49,4.1628350609659975e-23,6.543123480980481e-35,1.4385713809267404e-38,0.0,0.0,7.754589963954835e-38,0.0,3.5125843511022905e-05,3.507236749687842e-05,1.2827453092795442e-13,1.5813351604650612e-15,2.6913450993726481e-17,1.0487832439084327e-26,8.4868052265391069e-21,4.3986887970460618e-30,5.1799191991363586e-19,1.5902903110026869e-19,1.9718295958384604e-28,1.1400343088756421e-27,9.9494370074796207e-39,1.9815480844145684e-32,2.9971276471499491e-52,5.5779437251504706e-29,3.0019630458790232e-43,4.6763316115290256e-42
7.553401094914682e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948976193166,0.099964874156366193,6.8506870253509954e-59,0.099964927605567092,1.0271359095764257e-39,1.3842058394265886e-26,2.723404053842214e-17,5.7958828315509545e-25,0.0,1.2732153293587026e-13,9.0465271787892614e-49,4.2037577125717494e-23,6.6085521327464265e-35,1.4530337799659853e-38,0.0,0.0,7.8324482243424458e-38,0.0,3.512584350486587e-05,3.507239443306863e-05,1.2890440658768561e-13,1.5813524332226282e-15,2.7045603251150759e-17,1.0488249437365209e-26,8.5331230187591831e-21,4.465616048822214e-30,5.1991182838399478e-19,1.6047861431292186e-19,1.9820038263646513e-28,1.1457481099100405e-27,9.9988893422653675e-39,2.0112490167435431e-32,3.0279619747177131e-52,5.6053524670419119e-29,3.0493217318974114e-43,4.7251813967514922e-42
7.59031155340848e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410494897364355,0.099964874156371383,6.951600680762641e-59,0.099964927580065741,1.042426531243047e-39,1.4045908631770748e-26,2.7366146478736233e-17,5.8247957097023653e-25,0.0,1.2795138313448567e-13,9.1366355828173665e-49,4.244879935920184e-23,6.6743049154121014e-35,1.4675686404106994e-38,0.0,0.0,7.9106951856827603e-38,0.0,3.5125843499036751e-05,3.507241993444905e-05,1.2953428225267011e-13,1.5813697060019665e-15,2.7177755508513088e-17,1.0488666435931213e-26,8.5794400722912771e-21,4.5332191417629717e-30,5.2182641823321416e-19,1.6193355295076909e-19,1.9921782791802379e-28,1.1514619112962358e-27,1.00483394101805e-38,2.0412452630969715e-32,3.0589538666493138e-52,5.632761209228609e-29,3.097177490071802e-43,4.7742858616319443e-42
7.627222011902279e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948971229734,0.099964874156376282,7.0535004897712909e-59,0.099964927555922733,1.0578681433452136e-39,1.425174995861546e-26,2.7498252419697374e-17,5.8537092194726497e-25,0.0,1.2858123333291399e-13,9.2271894983642415e-49,4.2862017224441809e-23,6.7403818115770601e-35,1.4821759638443184e-38,0.0,0.0,7.9893308425730415e-38,0.0,3.5125843493518108e-05,3.5072444077447685e-05,1.3016415792290036e-13,1.5813869788019171e-15,2.7309907765816837e-17,1.0489083434751653e-26,8.6257564201933671e-21,4.6015014705999052e-30,5.2373570429706191e-19,1.6339383217810764e-19,2.0023529542873989e-28,1.1571757130333495e-27,1.0097787221505555e-38,2.0715382843551168e-32,3.0901033190067878e-52,5.6601699517070577e-29,3.1455329248204949e-43,4.8236450117362326e-42
7.664132470396078e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948968944495,0.099964874156380876,7.1563912472376003e-59,0.099964927533065781,1.0734614876259306e-39,1.4459592041231747e-26,2.7630358361277192e-17,5.8826233608694384e-25,0.0,1.2921108353116332e-13,9.3181889149020092e-49,4.3277230635769829e-23,6.8067828039084043e-35,1.4968557518502631e-38,0.0,0.0,8.0683551896105754e-38,0.0,3.5125843488293399e-05,3.5072466934421445e-05,1.3079403359836848e-13,1.5814042516213821e-15,2.7442060023065206e-17,1.0489500433814113e-26,8.6720720940440041e-21,4.6704664300124509e-30,5.2563970136991893e-19,1.6485943720061715e-19,2.0125278516883208e-28,1.1628895151205401e-27,1.0147232786490474e-38,2.1021295413980852e-32,3.1214103278850786e-52,5.6875786944738946e-29,3.1943906405605234e-43,4.8732588526301616e-42
7.701042928889877e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948966780981,0.099964874156385192,7.2602777480190879e-59,0.099964927511426285,1.0892073058278397e-39,1.4669444545902831e-26,2.7762464303448529e-17,5.9115381339003289e-25,0.0,1.2984093372924115e-13,9.4096338219941337e-49,4.3694439507521968e-23,6.8735078751405839e-35,1.5116080060119336e-38,0.0,0.0,8.1477682213926646e-38,0.0,3.5125843483346943e-05,3.5072488573872988e-05,1.314239092790663e-13,1.5814215244593221e-15,2.757421228026122e-17,1.0489917433123627e-26,8.7183871240085502e-21,4.7401174146279182e-30,5.2753842420489691e-19,1.6633035326524433e-19,2.0227029713851994e-28,1.1686033175569967e-27,1.0196676115363526e-38,2.1330204951058255e-32,3.1528748894119391e-52,5.7149874375258835e-29,3.2437532417076546e-43,4.9231273898794774e-42
7.737953387383676e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948964732706,0.099964874156389244,7.3651647869701303e-59,0.09996492749093952,1.1051063396932181e-39,1.4881317138763431e-26,2.7894570246185454e-17,5.9404535385728718e-25,0.0,1.3047078392715467e-13,9.5015242092951633e-49,4.4113643754037965e-23,6.9405570080752153e-35,1.526432727912714e-38,0.0,0.0,8.2275699325166284e-38,0.0,3.5125843478663962e-05,3.5072509060656082e-05,1.3205378496498525e-13,1.5814387973147535e-15,2.7706364537407746e-17,1.0490334432648065e-26,8.7647015389023827e-21,4.8104578190214875e-30,5.2943188751395225e-19,1.6780656566008765e-19,2.0328783133802387e-28,1.1743171203419419e-27,1.0246117218321225e-38,2.1642126063581274e-32,3.1844969997478481e-52,5.7423961808599111e-29,3.2936233326763887e-43,4.9732506290498826e-42
7.774863845877474e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948962793538,0.099964874156393047,7.4710571589419664e-59,0.099964927471544021,1.1211593309639829e-39,1.5095219485799799e-26,2.802667618946315e-17,5.9693695748945969e-25,0.0,1.3110063412491075e-13,9.5938600665504852e-49,4.4534843289661216e-23,7.0079301855809075e-35,1.5413299191359735e-38,0.0,0.0,8.3077603175798176e-38,0.0,3.5125843474230402e-05,3.5072528456169902e-05,1.3268366065611646e-13,1.5814560701867437e-15,2.7838516794507488e-17,1.0490751432372769e-26,8.8110153662513361e-21,4.8814910377162061e-30,5.3132010596800075e-19,1.6928805971428263e-19,2.0430538776756521e-28,1.1800309234746266e-27,1.0295556105527406e-38,2.1957073360346243e-32,3.2162766550859194e-52,5.7698049244729731e-29,3.3440035178799592e-43,5.0236285757070323e-42
7.811774304371273e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948960957653,0.099964874156396613,7.5779596587826973e-59,0.09996492745318164,1.1373670213816854e-39,1.5311161252849671e-26,2.8158782133257895e-17,5.9982862428729887e-25,0.0,1.317304843225157e-13,9.68664138359608e-49,4.4958038028738761e-23,7.075627390593052e-35,1.5562995812650646e-38,0.0,0.0,8.3883393711796026e-38,0.0,3.5125843470032961e-05,3.5072546818543068e-05,1.33313536352451e-13,1.5814733430744107e-15,2.7970669051563021e-17,1.0491168432313519e-26,8.8573286323493933e-21,4.9532204651829937e-30,5.3320309419703402e-19,1.7077482079788759e-19,2.0532296642736588e-28,1.1857447269543322e-27,1.0344992787126172e-38,2.22750614501479e-32,3.2482138516518097e-52,5.7972136683621885e-29,3.3948964017303352e-43,5.0742612354165391e-42
7.88559522135887e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948957574054,0.099964874156403094,7.7948142214475165e-59,0.099964927419339142,1.1702494666223045e-39,1.5749201709598496e-26,2.8422994022308743e-17,6.0561214738295711e-25,0.0,1.3299018471729642e-13,9.8735403568535281e-49,4.5810412774663077e-23,7.2119938152111797e-35,1.5864563245740805e-38,0.0,0.0,8.5506634623785843e-38,0.0,3.5125843462296894e-05,3.5072580661042068e-05,1.3457328776069208e-13,1.5815078888934819e-15,2.8234973565551073e-17,1.0492002432730065e-26,8.9499535801317255e-21,5.0987815240558146e-30,5.3695343829607555e-19,1.7376408573748942e-19,2.0735819043863728e-28,1.1971723349520635e-27,1.0443859573920412e-38,2.2920218444032356e-32,3.3125608535318731e-52,5.8520311569580504e-29,3.4982306830130485e-43,5.1762907162548685e-42
7.952034046647708e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948954829861,0.099964874156408243,7.9934860670092614e-59,0.099964927391892097,1.2003801795652269e-39,1.6150509901762773e-26,2.8660784724005408e-17,6.1081753420308054e-25,0.0,1.341239150721401e-13,1.0043272805148713e-48,4.6584372782612741e-23,7.3358316016086008e-35,1.6138452599340429e-38,0.0,0.0,8.6980843366542475e-38,0.0,3.512584345602269e-05,3.5072608108091049e-05,1.3570706404580804e-13,1.5815389801763396e-15,2.8472847628012184e-17,1.0492753033683271e-26,9.0333143541128956e-21,5.232201563306801e-30,5.403110065498404e-19,1.7647229148997392e-19,2.0918996807851143e-28,1.2074571833301605e-27,1.0532832240008022e-38,2.3511405806110327e-32,3.3710119090220792e-52,5.9013668976119072e-29,3.5930110929745225e-43,5.2689884234818328e-42
8.018472871936545e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410494895234315,0.099964874156412781,8.1955052962002256e-59,0.099964927367020437,1.2310236532922935e-39,1.6558576131092948e-26,2.8898575427053206e-17,6.1602312569147716e-25,0.0,1.3525764542657974e-13,1.0214448389208267e-48,4.7364795917846068e-23,7.4607189747717781e-35,1.6414690256525658e-38,0.0,0.0,8.8467644129681618e-38,0.0,3.5125843450337141e-05,3.5072632979757041e-05,1.3684084034763048e-13,1.5815700714982768e-15,2.8710721690364155e-17,1.0493503635175856e-26,9.1166736678347811e-21,5.3679301074084839e-30,5.4365185454170492e-19,1.7919733675124981e-19,2.1102181774791277e-28,1.217742032822601e-27,1.0621797916350498e-38,2.4112672533530702e-32,3.429973340869974e-52,5.9507026391201828e-29,3.6894931503087482e-43,5.3625114875530651e-42
8.084911697225383e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948950089761,0.099964874156416805,8.4008998724608837e-59,0.099964927344482507,1.2621842136271423e-39,1.6973456763385979e-26,2.9136366131347282e-17,6.2122892185241494e-25,0.0,1.3639137578064191e-13,1.0387067052999042e-48,4.8151681680966807e-23,7.5866558375710061e-35,1.6693276309632871e-38,0.0,0.0,8.9967036598133589e-38,0.0,3.5125843445184992e-05,3.5072655517706562e-05,1.3797461666609869e-13,1.5816011628556267e-15,2.8948595752617678e-17,1.0494254237039415e-26,9.2000316368199642e-21,5.5059869510304131e-30,5.4697606612896748e-19,1.8193913766422266e-19,2.1285373944816191e-28,1.2280268834260738e-27,1.0710756661074259e-38,2.4724103824727144e-32,3.4894451282287149e-52,6.000038381469455e-29,3.7876920439005841e-43,5.4568599409258995e-42
8.151350522514221e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948948047794,0.099964874156420358,8.609697759198679e-59,0.099964927324059288,1.2938661863896111e-39,1.7395208162880265e-26,2.9374156836790919e-17,6.2643492269014018e-25,0.0,1.3752510613435097e-13,1.0561128741419403e-48,4.8945029572616942e-23,7.7136420935631914e-35,1.6974210850997251e-38,0.0,0.0,9.1479020456832562e-38,0.0,3.5125843440516214e-05,3.5072675940918877e-05,1.3910839300115e-13,1.5816322542450664e-15,2.9186469814782418e-17,1.0495004839313052e-26,9.2833883674492811e-21,5.6463918882949392e-30,5.5028372474834037e-19,1.8469761079236571e-19,2.1468573318058606e-28,1.2383117351374796e-27,1.0799708532023975e-38,2.5345784878116653e-32,3.5494272505860583e-52,6.0493741246471244e-29,3.8876229626216192e-43,5.5520338160573641e-42
8.217789347803058e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948946197413,0.099964874156423453,8.8219269197880458e-59,0.09996492730555237,1.3260738973957423e-39,1.7823886692255693e-26,2.9611947543294932e-17,6.3164112820887776e-25,0.0,1.3865883648772876e-13,1.0736633400294669e-48,4.9744839093476676e-23,7.8416776469884141e-35,1.7257493972952908e-38,0.0,0.0,9.300359539071702e-38,0.0,3.5125843436285461e-05,3.5072694447820482e-05,1.4024216935272043e-13,1.5816633456635856e-15,2.9424343876867143e-17,1.049575544205059e-26,9.3667439576865231e-21,5.7891647127772339e-30,5.535749134180593e-19,1.8747267311761057e-19,2.165177989465184e-28,1.2485965879539166e-27,1.0888653586760959e-38,2.5977800892099532e-32,3.6099196877627289e-52,6.0987098686413808e-29,3.9893010953301825e-43,5.6480331454041948e-42
8.284228173091896e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948944520643,0.099964874156426131,9.0376153175703723e-59,0.09996492728878198,1.3588116724577834e-39,1.8259548712633676e-26,2.9849738250777066e-17,6.3684753841283356e-25,0.0,1.3979256684079527e-13,1.0913580976372574e-48,5.0551109744264446e-23,7.9707624027665645e-35,1.7543125767832931e-38,0.0,0.0,9.4540761084729928e-38,0.0,3.5125843432451627e-05,3.5072711218217064e-05,1.4137594572074444e-13,1.5816944371084549e-15,2.9662217938879787e-17,1.0496506045035177e-26,9.4500984977451575e-21,5.9343252175052874e-30,5.5684971473998548e-19,1.9026424203824833e-19,2.1834993674729822e-28,1.2588814418726635e-27,1.0977591882547106e-38,2.6620237065059428e-32,3.6709224199107728e-52,6.14804561344108e-29,4.0927416308713348e-43,5.7448579614228664e-42
8.350666998380734e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948943001192,0.09996487415642849,9.2567909158540184e-59,0.099964927273585164,1.3920838373841875e-39,1.8702250583577235e-26,3.0087528959161422e-17,6.4205415330619629e-25,0.0,1.4092629719356848e-13,1.10919714173187e-48,5.1363841025736876e-23,8.1008962664939275e-35,1.7831106327969482e-38,0.0,0.0,9.6090517223818862e-38,0.0,3.512584342897745e-05,3.5072726415045261e-05,1.4250972210515551e-13,1.5817255285772018e-15,2.9900092000827571e-17,1.0497256648298145e-26,9.5334520707025706e-21,6.0818931949599239e-30,5.6010821090169439e-19,1.9307223536684156e-19,2.2018214658426977e-28,1.2691662968911659e-27,1.1066523476366003e-38,2.7273178595363252e-32,3.7324354275119259e-52,6.1973813590357258e-29,4.1979597580768746e-43,5.8425082965696095e-42
