Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),HOX(23),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C3H8X(43),C4H7X(268),C5H9X(269),C6H12(397),SX(411),HOCXO(25),C4H7X(207),C4H7(219),C4H7X(463)
5.727612895481456e-05,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105019640511929,0.099965249324868902,7.2247608288435003e-45,0.099965259093757197,2.5437498468389456e-25,1.0428752132173592e-13,2.0501962282310839e-12,2.18797799141207e-16,5.1265192654183448e-30,9.7695821895704899e-09,3.1134091604522286e-32,7.2726792055692511e-16,1.1927185774044984e-21,6.301839115667235e-27,4.7212022582831871e-27,1.7950056751231519e-28,5.6838078636655148e-30,7.2661337854573025e-27,3.4740900796893067e-05,3.4740904191867019e-05,2.6950436277834765e-13,9.7830888557354834e-09,6.482088416945267e-24,2.0509089493395484e-12,7.1250224807879852e-16,3.6242964318096912e-17,4.2487675887026821e-16,4.4817455284711162e-12,7.6038095215034225e-20,1.4365321007459182e-28,1.232795281202636e-22,2.525153437736773e-30,6.2923749460868133e-18,3.2346711282074538e-28,3.9961390557041998e-34,1.3887320122259043e-37,5.1338004837343143e-36,4.1871854293934995e-42,1.4550982202303387e-45,3.640460302952858e-44,2.5669018937831537e-36,1.391716272280148e-50,4.8362940019777941e-54,4.6043720292848325e-43,1.6000756717610419e-46,1.0819785228942766e-35,4.0030979520905353e-45,4.5221763881693459e-53,5.9775461157038806e-60,2.0771941601337306e-63,4.2570799122710384e-24,3.3300780292263142e-52,2.4544329067645397e-45,2.8990161103567996e-52
6.361202718896596e-05,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105019532124161,0.099965248244161892,9.0834174457676324e-45,0.099965259093686545,3.3559199833789639e-25,1.2882817687611984e-13,2.2770106309024642e-12,2.9908180672000603e-16,7.0196822970306432e-30,1.0849751338396815e-08,6.0197725180389926e-32,8.0791835041873597e-16,1.8662361207234957e-21,8.8233712194945289e-27,5.8227431992397892e-27,2.2141121517736665e-28,6.5119096069167601e-30,1.4037502582313859e-26,3.4740900265103652e-05,3.4740904035630667e-05,2.9912751987973893e-13,1.0866358083174562e-08,7.1980547522839283e-24,2.2778021767488334e-12,7.9132700324446956e-16,4.4771566557907615e-17,5.282678292807609e-16,5.5214998758570316e-12,1.0393902605470961e-19,2.2421946602091095e-28,1.4117375678245837e-22,4.8783732374231993e-30,8.3035943806899602e-18,6.9473186441700481e-28,1.0728304940097104e-33,3.7282987937070614e-37,1.5199037877507093e-35,1.5388457434203613e-41,5.3477167706152275e-45,1.468430047230376e-43,7.5995250152353969e-36,6.7784387819842713e-50,2.3555716599577804e-53,1.692259919949096e-42,5.8808537296027488e-46,2.0920087689270009e-35,1.614768985956974e-44,2.419061351759623e-52,3.7364659981703433e-59,1.2984370824516583e-62,4.7284610657618027e-24,1.3277787387051649e-51,9.9002911661691114e-45,1.169357839324406e-51
7.628382365726876e-05,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105019315252776,0.099965246082748427,1.1838188057467002e-44,0.099965259093545353,5.4176927821385812e-25,1.8569996751785037e-13,2.7306521231321457e-12,5.1413356004683328e-16,1.2098275362453154e-29,1.3009764206975283e-08,1.8911722806845038e-31,9.692664003715335e-16,4.0539455660512738e-21,1.5877578027359181e-26,8.3714300548634474e-27,3.184134187069121e-28,8.2860407469996523e-30,4.389463337591512e-26,3.474089920138607e-05,3.4740903723019788e-05,3.5836490846358435e-13,1.3033530408031259e-08,8.6300274513653781e-24,2.7316013228586727e-12,9.4898092051634666e-16,6.4536194375899676e-17,7.9005399565806654e-16,7.9258996946647822e-12,1.7867556068493778e-19,4.8532870554293328e-28,1.7950952338094628e-22,1.5254494419221088e-29,1.3331076461839837e-17,2.653914038479093e-27,6.2114747119139511e-33,2.1586235414204184e-36,1.1370714501053827e-34,1.9495947957103272e-40,6.7752051952724687e-44,2.6301586965104459e-42,5.6853649811969862e-35,2.4532170930295001e-48,8.525322050374069e-52,2.1444926309167166e-41,7.4525114792835672e-45,6.5722795177483905e-35,2.8930115237104291e-43,1.3777147379147991e-50,5.2874132362400238e-57,1.8374507678840387e-60,5.6714991992433131e-24,2.2951656471879314e-50,1.7732601976236605e-43,2.0944593010954978e-50
8.768844047874128e-05,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105019119959295,0.099965244137476997,8.3850931255689275e-40,0.099965259093418427,7.8227502572414365e-25,2.4577393722505905e-13,3.1389439337079337e-12,7.7932327759491802e-16,1.8369280131846321e-29,1.4953404775404713e-08,4.5207537788852677e-31,1.1145334278460945e-15,7.3453085606093082e-21,2.502028904086102e-26,1.1058953079735981e-26,4.2074208567001692e-28,1.002367527000282e-29,1.0436400380921371e-25,3.4740898243883323e-05,3.474090344151263e-05,4.1166838232975729e-13,1.49847077862791e-08,9.9188485271643958e-24,3.1400350269491202e-12,1.09087447154154e-15,8.5413675675650375e-17,1.0980087594578138e-15,1.0460127488584027e-11,2.7083651041875809e-19,8.7741574508553007e-28,2.1691712534289052e-22,3.6269190920473719e-29,1.9051354015174095e-17,7.2956802044171851e-27,2.2485993682825511e-32,7.8143990563586813e-36,4.7699977729942752e-34,1.0694439703278163e-39,3.7165321023082755e-43,1.645311608691763e-41,2.3850031356184447e-34,1.960566981722021e-47,6.8133117366322284e-51,1.176493621751625e-40,4.0885510868887409e-44,1.57107425557769e-34,1.8099325204089377e-42,1.2142408503494966e-49,5.7547891348667913e-56,1.9998766451026197e-59,6.5205478197728117e-24,1.420293486813603e-49,1.1092694875681979e-42,1.3101967680467961e-49
9.90930573002138e-05,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105018924562382,0.099965242192206302,6.8610856654840851e-40,0.099965259093291639,1.0803175504670749e-24,3.1427856002945595e-13,3.547249455388328e-12,1.1229054212747864e-15,2.6501632724973817e-29,1.6896693843520871e-08,9.6930888707411713e-31,1.2598513798792095e-15,1.2367366014749109e-20,3.7409111318736131e-26,1.4119133519698903e-26,5.3730705368761446e-28,1.2112303926784045e-29,2.2242294338899106e-25,3.4740897286232121e-05,3.4740903159856509e-05,4.6496221553429381e-13,1.6936569050052837e-08,1.120771286285738e-23,3.5484824469040714e-12,1.2327727852792185e-15,1.0922105952741621e-16,1.485167943673831e-15,1.3345003655435283e-11,3.9024110903211363e-19,1.4748926760357141e-27,2.570788570852746e-22,7.7297826309986466e-29,2.5941619202239055e-17,1.7606200663915702e-26,6.8417609694776369e-32,2.377674514562914e-35,1.6444179074332774e-33,4.5645632269581245e-39,1.5862826213017542e-42,7.9552511615442587e-41,8.2221077121988185e-34,1.1385230644041167e-46,3.9565833114423832e-50,5.0221016680551012e-40,1.7452869398477853e-43,3.3685946457109346e-34,8.7522322248190512e-42,7.9736553918830571e-49,4.3720496230364079e-55,1.5193614188018922e-58,7.3698940309081903e-24,6.8048141526364541e-49,5.3634045035233673e-42,6.3349035627109468e-49
9.999999999999998e-05,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105018909019169,0.099965242037510324,6.3765491414910135e-40,0.099965259093281564,1.1066456298606239e-24,3.2008847581264606e-13,3.5797202022479979e-12,1.1538947959915881e-15,2.7235424093918529e-29,1.7051217208033503e-08,1.0260208932569865e-30,1.2714098544110699e-15,1.2856601424529145e-20,3.8551941104286621e-26,1.4378478197321272e-26,5.471878812252149e-28,1.2280614693838104e-29,2.3531704928289827e-25,3.4740897210069304e-05,3.4740903137451654e-05,4.6919994962819517e-13,1.7091818542656561e-08,1.131021058819656e-23,3.5809644783107757e-12,1.2440573355488806e-15,1.1124017725414386e-16,1.5196623751437797e-15,1.3589468188291192e-11,4.0101080322953043e-19,1.5330655417349893e-27,2.6039095100241147e-22,8.1778874835910539e-29,2.6540561051106367e-17,1.8800607662442948e-26,7.4373836943069211e-32,2.5846679763233179e-35,1.8046763157963492e-33,5.102076305909073e-39,1.7730802322004842e-42,8.9797426077172397e-41,9.0234018979415673e-34,1.3100086041091048e-46,4.5525293553428553e-50,5.613552492357618e-40,1.9508291026184928e-43,3.5656836781281757e-34,9.8794629554056144e-42,9.2665817153766278e-49,5.1832590766017965e-55,1.8012710646345524e-58,7.437450353056082e-24,7.675966938179019e-49,6.0541107673513888e-42,7.1507207448162283e-49
0.00011049767412168633,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105018729062092,0.099965240246936538,3.0791311799111041e-40,0.099965259093164976,1.4411609665499405e-24,3.9122271988081757e-13,3.9555686929720759e-12,1.5550039442450089e-15,3.6736386391191133e-29,1.8839631413070169e-08,1.9108172509367983e-30,1.4052202187501283e-15,1.9661519646708248e-20,5.3669065059113748e-26,1.7551645003964756e-26,6.6810879992642702e-28,1.3934874538368931e-29,4.3566464957064596e-25,3.4740896328431605e-05,3.4740902878051372e-05,5.182464081375392e-13,1.8889113797615524e-08,1.2496620473574395e-23,3.9569435875239345e-12,1.3746758633951659e-15,1.3596143329878989e-16,1.9618219333642903e-15,1.6580385995728005e-11,5.4040773096478116e-19,2.3418260870137101e-27,2.999962931658772e-22,1.5140508584759291e-28,3.4025190478711549e-17,3.8446343502016822e-26,1.8345416588758677e-31,6.3754787970136147e-35,4.8895513020051877e-33,1.6508375001754128e-38,5.7370227807342039e-42,3.1603225225670123e-40,2.4447822361225377e-33,5.4244802010117167e-46,1.8851139223771772e-49,1.8165026720905873e-39,6.3127456186419755e-43,6.6405838838981379e-34,3.4772827311216088e-41,4.1235178526851173e-48,2.6626145339147596e-54,9.2530582898759493e-58,8.2195376578349423e-24,2.6865588238629925e-48,2.1306707793412736e-41,2.5166093308353757e-48
0.00012190229094315885,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501853345848,0.099965238301667758,7.946393167714499e-40,0.099965259093038453,1.8701077386028857e-24,4.7661519194901353e-13,4.3639016512561248e-12,2.0857396719518165e-15,4.931443606551774e-29,2.0782217502543235e-08,3.522564485106166e-30,1.550639918870104e-15,2.9846675900082154e-20,7.4469874775624633e-26,2.1356149461344007e-26,8.1314780183328782e-28,1.5796192014897124e-29,7.977806860682944e-25,3.4740895370482722e-05,3.4740902596097353e-05,5.7152096066033863e-13,2.0842341593836064e-08,1.3785571374439923e-23,4.3654184536073113e-12,1.5165837075545131e-15,1.6563784654911287e-16,2.5382514788470422e-15,2.0166115536388205e-11,7.248536635222283e-19,3.551435481730657e-27,3.456710063994499e-22,2.772502970144252e-28,4.3318602121393289e-17,7.7609100557369002e-26,4.4553532106967777e-31,1.5483457951074517e-34,1.3003969026930518e-32,5.2471689115866209e-38,1.8235096039634217e-41,1.0890451997007084e-39,6.5020054796276204e-33,2.2140056586459431e-45,7.6941215795870942e-49,5.7742969298731588e-39,2.0066984825895036e-42,1.2241834839719948e-33,1.198380365388759e-40,1.8040241602945547e-47,1.3625461923389048e-53,4.7350993339917749e-57,9.0694785112071232e-24,9.2123736192938966e-48,7.3422542122114933e-41,8.6721916416399068e-48
0.00013330690776463137,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105018337751613,0.099965236356400061,7.3474409911926678e-40,0.099965259092912068,2.3724918218773234e-24,5.7046477080549687e-13,4.7722483350356927e-12,2.7252309900746997e-15,6.4476527715908304e-29,2.2724452149016363e-08,6.1465357117941203e-30,1.6961104479643781e-15,4.3618694721831863e-20,1.0052501922055325e-25,2.5532297212609099e-26,9.7242453716396195e-28,1.8214392511781425e-29,1.382444159058324e-24,3.4740894412385825e-05,3.4740902313994643e-05,6.247858741348802e-13,2.2796251966209078e-08,1.5074565580572984e-23,4.7739070499510777e-12,1.6584963194218008e-15,1.9825335558112371e-16,3.2247386046115908e-15,2.4102014666666766e-11,9.4709534601458052e-19,5.1860281906365442e-27,3.9410456796068186e-22,4.8043694779855424e-28,5.3834017583891316e-17,1.4697424565847977e-25,9.9882082784355718e-31,3.4711542190394678e-34,3.1654404906611093e-32,1.5055265990517503e-37,5.2320525305343042e-41,3.3612940246935107e-39,1.5827262708932963e-32,8.0082260072948459e-45,2.7830266956930785e-48,1.65692754401674e-38,5.7582057614697539e-42,2.1360840986606849e-33,3.6990791191616224e-40,6.9477666949233586e-47,6.0952150324652446e-53,2.1182033150755127e-56,9.9197163854155262e-24,2.8316185875740248e-47,2.2661502950667633e-40,2.6766288561743797e-47
0.0001447115245861039,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105018141941559,0.099965234411133558,2.1842350119637576e-40,0.099965259092785821,2.953653041462458e-24,6.7278030612464201e-13,5.1806087491036878e-12,3.4835931925279636e-15,8.2463235090789346e-29,2.4666335410113234e-08,1.0243524575111575e-29,1.8416317615811029e-15,6.1750215734702635e-20,1.3259116839447853e-25,3.0079726991847179e-26,1.1459394839532378e-27,2.0655334525268113e-29,2.2875973322077995e-24,3.4740893454140251e-05,3.4740902031743241e-05,6.7804115015859801e-13,2.4750844400902131e-08,1.6363603107085224e-23,5.1824093813497978e-12,1.8004137006607847e-15,2.3381103584958964e-16,4.0315685037002243e-15,2.8387885192674462e-11,1.2106481431870286e-18,7.3369788335386282e-27,4.4529854724918559e-22,7.9500275826866847e-28,6.5580209547889489e-17,2.6394555218871225e-25,2.0948346311594503e-30,7.2800856921115141e-34,7.1645633090181935e-32,3.9674981803827887e-37,1.3787990290573247e-40,9.4829976014087963e-39,3.5822975598070658e-32,2.6204378437300325e-44,9.1065855104093557e-48,4.3668939956873432e-38,1.5175984759532542e-41,3.5598989273175813e-33,1.0436873996642333e-39,2.4122704778063886e-46,2.4385767526981152e-52,8.4745321173053227e-56,1.0770251056867627e-23,7.9598168030939483e-47,6.3933218987083227e-40,7.5513745849022098e-47
0.00016752075822904893,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241050177500122,0.099965230520604687,-2.8130631131741248e-39,0.099965259092533718,4.3736728233922463e-24,9.0284440529377773e-13,5.997370787257359e-12,5.3973636214220219e-15,1.2787159243694745e-28,2.8549048120465047e-08,2.5444222124472281e-29,2.1328265777070506e-15,1.1456621040928207e-19,2.1799620840203963e-25,4.0286929857943197e-26,1.5356859248708185e-27,2.4805533398104385e-29,5.5996868783471209e-24,3.4740891537204274e-05,3.4740901466794634e-05,7.8452279937121346e-13,2.8662073174607142e-08,1.8941808181633498e-23,5.9994552684711168e-12,2.0842627779021372e-15,3.1376512865453255e-16,6.0473568503789296e-15,3.8008633849266179e-11,1.8757388769330698e-18,1.3598787408427471e-26,5.5597402528267341e-22,1.9460464360919568e-27,9.2786102257123556e-17,7.485494747540354e-25,7.8631534294109401e-30,2.7326511782012597e-33,3.0978579709054469e-31,2.2864635896044648e-36,7.9460175732521851e-40,6.2504721847100878e-38,1.548938184576634e-31,2.3234728671439611e-43,8.0745913039634695e-47,2.5171441819030585e-37,8.7476887722404921e-41,8.8425583873539634e-33,6.8804923201749001e-39,2.4229727387821174e-45,3.2975069441287435e-51,1.1459519586172449e-54,1.2472209798218837e-23,5.212644018621859e-46,4.2139648302526223e-39,4.9772601548578111e-46
0.00018804906850769946,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105017396923736,0.099965227019133976,-1.7052119141816471e-39,0.099965259092307288,5.9746723886555427e-24,1.1389436652998681e-12,6.7325036271811484e-12,7.6276563132216768e-15,1.808076907839452e-28,3.204228888807973e-08,5.214636723261336e-29,2.3950751711429383e-15,1.8633008194536838e-19,3.238749860642361e-25,5.0739336694286967e-26,1.9351572038164929e-27,3.0920791805123492e-29,1.1322932865416032e-23,3.474088981145871e-05,3.4740900957834152e-05,8.8032335302517261e-13,3.2184505593730396e-08,2.1262341055761597e-23,6.7348435887838987e-12,2.3397432753322377e-15,3.9581661957362458e-16,8.3761573872496306e-15,4.7861733310502595e-11,2.6508304603727318e-18,2.2102302911106838e-26,6.6503827987535353e-22,3.9350356076254163e-27,1.2152077676141151e-16,1.7017150193196852e-24,2.2262853182590476e-29,7.7369316576632673e-33,9.8192284578578258e-31,9.0164825483635323e-36,3.1334522283043431e-39,2.7432605261324931e-37,4.9096506216467417e-31,1.2680301937470878e-42,4.406699175606132e-46,9.9279315332686997e-37,3.4502034430312847e-40,1.8122293754180976e-32,3.0202645181703465e-38,1.459747919441488e-44,2.4640809130525068e-50,8.5632102886537575e-54,1.4004985044407916e-23,2.2772698654099873e-45,1.8494490684362432e-38,2.184448468438591e-45
0.00020857737878635,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501704350238,0.099965223517668858,5.1437031948452683e-40,0.099965259092081288,7.9140408812221917e-24,1.402609168883361e-12,7.4676810275813941e-12,1.0400142393629782e-14,2.4662540418966245e-28,3.553439320639341e-08,9.9106662813638702e-29,2.6574875313161448e-15,2.8773057973664995e-19,4.6291332073861777e-25,6.2388552662932304e-26,2.3807677294792867e-27,3.3554808099663735e-29,2.123048644472756e-23,3.4740888085232045e-05,3.4740900448393043e-05,9.7609273760202564e-13,3.5709137617860824e-08,2.3583014522313104e-23,7.4702764850423684e-12,2.595239251332736e-15,4.8744819749785321e-16,1.1254502358014178e-14,5.884451454114384e-11,3.6143501832446995e-18,3.411270460915469e-26,7.8307058197352392e-22,7.3781911370881723e-27,1.5428975967391365e-16,3.5448383957908253e-24,5.6234524587842695e-29,1.9543005198644667e-32,2.7366385754849947e-30,3.0107331742514757e-35,1.0463060641330497e-38,1.0014752763292541e-36,1.3683314756240209e-30,5.4496084011370253e-42,1.893868632592676e-45,3.3156181559552481e-36,1.1522613183728701e-39,3.4442307464805624e-32,1.102760868643612e-37,6.807621541129834e-44,1.3239238118033602e-49,4.6009299879871621e-53,1.5538717441702011e-23,8.2846053225857871e-45,6.7516958922095391e-38,7.9746622157528981e-45
0.00022910568906500052,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016689748843,0.099965220016210041,1.6673363244160776e-40,0.099965259091855732,1.0223175483686823e-23,1.6938914565583463e-12,8.2029030162355798e-12,1.3773607954479094e-14,3.2671827045160622e-28,3.902536240867065e-08,1.7716563475648489e-28,2.9200633888787823e-15,4.2602631746214868e-19,6.4101120775722183e-25,7.5232055970819179e-26,2.8725202954498137e-27,5.1115024964571161e-29,3.7439945530512228e-23,3.474088635853815e-05,3.4740899938476681e-05,1.0718309898199967e-12,3.9235964256610911e-08,2.5903828668868982e-23,8.2057539850335996e-12,2.850750715545728e-15,5.8867742631983924e-16,1.474199302377515e-14,7.095482439239868e-11,4.7867279518510684e-18,5.0487953587343248e-26,9.1007998106452782e-22,1.3011439495762649e-26,1.9109448688279315e-16,6.8797616158645285e-24,1.299026246109801e-28,4.5144678427873234e-32,6.9091613306816735e-30,8.9538498044000029e-35,3.1116925593882334e-38,3.2221246691941465e-36,3.454617014027081e-30,2.0372730490325779e-41,7.0800152418007927e-45,9.8620854601922494e-36,3.4273277487728617e-39,6.156999244705651e-32,3.5484981232318638e-37,2.7262687785181602e-43,6.0748507637608771e-49,2.1111475507123234e-52,1.7073404818550183e-23,2.6579106049644477e-44,2.1722625341928512e-37,2.5657345914592618e-44
0.00024963399934365104,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501633566394,0.099965216514758148,-1.0238925332781225e-39,0.099965259091630634,1.2933536272141341e-23,2.0128423986506668e-12,8.9381696208549861e-12,1.7806785033887644e-14,4.2247690279091022e-28,4.2515198195515398e-08,3.0105953150361589e-28,3.1828020142921701e-15,6.092594267762124e-19,8.6447614619442854e-25,8.926720568443875e-26,3.4104176972153625e-27,2.7235223036416079e-29,6.2759818485767003e-23,3.4740884631338902e-05,3.474089942807314e-05,1.1675381564942869e-12,4.276497978134569e-08,2.8224783582799119e-23,8.9412761164784607e-12,3.1062776775912587e-15,6.9952233213414431e-16,1.889834970498422e-14,8.4190142026080216e-11,6.188374887685176e-18,7.2178540068419026e-26,1.0460754906686445e-21,2.1810818690246151e-26,2.3193176019579738e-16,1.2595970549227391e-23,2.7930031278252721e-28,9.7064478704298402e-32,1.6146026477666208e-29,2.4464882588980128e-34,8.5021820036243667e-38,9.4768198132786599e-36,8.0731128376771943e-30,6.9587374420105545e-41,2.4183318054522577e-44,2.695061055291456e-35,9.3660370028677257e-39,1.0462661802152692e-31,1.0438215496507564e-36,9.9114398522456681e-43,2.5423445523615354e-48,8.8352314978940334e-52,1.8609044682154446e-23,7.798072434369658e-44,6.3889565715668805e-37,7.5462180099423401e-44
