Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),COX(58),H2OX(23)
2.017153992969512e-07,0.09977366400000001,0.80000000000000004,0.0,0.26900139939834156,0.095898540930831278,0.091862995548985638,2.098906475632903e-09,3.4419661179402416e-09,6.8562535808901911e-05,3.9834177831717557e-05,1.7804916915412408e-16,6.6981765786336678e-15,9.7426654679776511e-11,3.257476323123896e-31,2.1971317568807878e-09,6.4559719942841108e-22,8.7071180336244405e-18,9.9217766332997223e-17,6.6752964659347608e-21,5.9679940859686708e-14,4.7077133390038663e-24,0.0040535042409933358,0.016226797244634949,1.1252434128843031e-09,2.6969904436440442e-09,5.2942011267236292e-05,4.1059952740342753e-14,1.3672033496294766e-08,7.3651436618846566e-07,7.3671224598649303e-06,8.6155352546145181e-07,1.6329363684503051e-13,4.0249087516829985e-12,1.567133637825954e-11,2.4343999586336898e-13
2.0281137649153535e-07,0.09977366400000001,0.80000000000000004,0.0,0.26892297597879972,0.095899211835239015,0.091823086668708517,2.1391228097386753e-09,3.5099341631712025e-09,6.9444734825669437e-05,4.0261802862212347e-05,1.8080644022997127e-16,6.8166369132251845e-15,9.8572689970752914e-11,3.4174923247278502e-31,2.2117474444135501e-09,6.6517139171629801e-22,8.8791001367186999e-18,1.0100828533143173e-16,6.7877711359122802e-21,6.051552900733115e-14,4.8803906103572968e-24,0.0040523407684481139,0.016306124571322758,1.1307299485924681e-09,2.7203703699194396e-09,5.3125702994897609e-05,4.1337165507366225e-14,1.3763847119771945e-08,7.3868176242755347e-07,7.4297592923110234e-06,8.7250206837952952e-07,1.6553528034619241e-13,4.0744011041981277e-12,1.5834954671555613e-11,2.4776219816853499e-13
2.0390735368611951e-07,0.09977366400000001,0.80000000000000004,0.0,0.26884463517392743,0.09589987939109941,0.091783218368700778,2.1798886713324433e-09,3.5788416558130131e-09,7.0331654088600572e-05,4.069147986680373e-05,1.8359059020307477e-16,6.9364337450875264e-15,9.9723967771632476e-11,3.5842759864168486e-31,2.2263294635381325e-09,6.8520593277612703e-22,9.053411826305426e-18,1.0282021061443054e-16,6.9014894579935321e-21,6.1357158284996623e-14,5.0582859741200206e-24,0.0040511783941151623,0.016385368482744099,1.1362107602105146e-09,2.7438123651995796e-09,5.3308844943194159e-05,4.1614943827318612e-14,1.3855790872473576e-08,7.4084618759517088e-07,7.4925967766123534e-06,8.8350490684706873e-07,1.6779540054495925e-13,4.1242265861015972e-12,1.599928661573782e-11,2.5213760844498551e-13
2.0500333088070368e-07,0.09977366400000001,0.80000000000000004,0.0,0.26876637683726051,0.095900543603348015,0.091743390579930001,2.221208557671718e-09,3.648696596084633e-09,7.1223283019053904e-05,4.1123205611314025e-05,1.8640172131483751e-16,7.0575722353612048e-15,1.0088045501720483e-10,3.7580656820931083e-31,2.2408779080058485e-09,7.0570827938674828e-22,9.2300706380389392e-18,1.0465367275443767e-16,7.0164580821873366e-21,6.2204828757313668e-14,5.2415217087690273e-24,0.0040500171167979744,0.016464529120704379,1.141685856895071e-09,2.7673162717070382e-09,5.3491443657476134e-05,4.1893288820996246e-14,1.3947864927503238e-08,7.4300765524697908e-07,7.5556343896190213e-06,8.9456186055747961e-07,1.7007404499798205e-13,4.1743857352219348e-12,1.6164330381123794e-11,2.565666155661846e-13
2.0609930807528784e-07,0.09977366400000001,0.80000000000000004,0.0,0.26868820082289235,0.095901204476959351,0.091703603233529704,2.2630869772820798e-09,3.7195070159057009e-09,7.211961113973076e-05,4.1556976868388182e-05,1.8923993544623076e-16,7.1800574989462268e-15,1.0204211881048427e-10,3.9391064133772366e-31,2.2553928751098269e-09,7.2668594694474323e-22,9.409094133396336e-18,1.065088023213176e-16,7.1326836568715718e-21,6.3058540393528673e-14,5.430222065297199e-24,0.0040488569352530746,0.016543606626668643,1.1471552477816907e-09,2.7908819293980593e-09,5.3673505509551921e-05,4.2172201541697928e-14,1.4040069433529947e-08,7.451661787512457e-07,7.6188716096609879e-06,9.0567275081602392e-07,1.723712610043462e-13,4.2248790823645755e-12,1.6330084143337618e-11,2.6104960871687893e-13
2.0708568755041358e-07,0.09977366400000001,0.80000000000000004,0.0,0.2686179126753751,0.095901796412814183,0.091667829143211407,2.301258836204166e-09,3.784059992586102e-09,7.2930315675437811e-05,4.1949117251068149e-05,1.9181756806137701e-16,7.2914499177818547e-15,1.0309201511965343e-10,4.108450645307789e-31,2.268427805478365e-09,7.4597850567998918e-22,9.572251618788434e-18,1.0819705249276781e-16,7.2383668603347426e-21,6.3832045959107636e-14,5.6048289330315384e-24,0.0040478137076856852,0.016614705420827335,1.1520728286565519e-09,2.8121436854688339e-09,5.3836907291134255e-05,4.2423709248593893e-14,1.412316513157852e-08,7.4710634352640551e-07,7.6759553417730094e-06,9.1571852136575066e-07,1.7445467297351759e-13,4.2706092682187916e-12,1.6479868073036603e-11,2.6513078321190384e-13
2.0797342907802677e-07,0.09977366400000001,0.80000000000000004,0.0,0.26855471016695903,0.095902326849414687,0.091635660381406456,2.3360061809160976e-09,3.8428298489797774e-09,7.366319079171171e-05,4.230345604808139e-05,1.9415632504162077e-16,7.3926423421898887e-15,1.0404046452429958e-10,4.2662119767869586e-31,2.2801361901610795e-09,7.6368083248252911e-22,9.7207538073196801e-18,1.0973165250794037e-16,7.3343608516368133e-21,6.4532384561006174e-14,5.7659242228897481e-24,0.0040468755600647777,0.016678636945088643,1.1564947116876152e-09,2.8313218224024298e-09,5.3983605038752906e-05,4.2650460707023515e-14,1.419804175956283e-08,7.4885046977642507e-07,7.727468265692666e-06,9.2479684004995175e-07,1.7634266625655738e-13,4.3119985610577635e-12,1.6615162965119993e-11,2.6884173455891353e-13
2.0886117060563995e-07,0.09977366400000001,0.80000000000000004,0.0,0.26849156141254688,0.095902855104487317,0.091603518031935602,2.371128032231708e-09,3.9022409798532592e-09,7.4399130732917944e-05,4.2659131189808988e-05,1.9651303116259535e-16,7.4947273288341826e-15,1.0499225232616484e-10,4.4291887428097829e-31,2.2918227940295358e-09,7.8170857097315144e-22,9.8708387724407977e-18,1.1128070065392253e-16,7.431191343881288e-21,6.5236686404057268e-14,5.9308323206413417e-24,0.0040459381290354731,0.01674251417686624,1.160912867321715e-09,2.850540185687803e-09,5.4129961345575102e-05,4.2877586471745544e-14,1.4273004174946464e-08,7.5059268747185834e-07,7.7791112291379585e-06,9.3391023381663815e-07,1.7824292759246619e-13,4.3536080455351813e-12,1.6750920459640848e-11,2.7258880177535963e-13
2.0974891213325314e-07,0.09977366400000001,0.80000000000000004,0.0,0.2684284663356189,0.09590338118073348,0.091571402058516854,2.4066268075325654e-09,3.962297714072186e-09,7.5138130111160396e-05,4.3016140974107838e-05,1.9888773988078781e-16,7.5977075084072202e-15,1.0594736136930594e-10,4.5975244650927098e-31,2.3034876748132209e-09,8.0006582669148701e-22,1.0022515895042875e-17,1.1284426630161268e-16,7.5288618672002397e-21,6.5944951289614939e-14,6.0996231156127209e-24,0.004045001413863691,0.01680633719069163,1.1653273003743887e-09,2.8697986877099334e-09,5.4275979293509679e-05,4.3105087027798556e-14,1.4348052418848934e-08,7.5233300333791157e-07,7.8308839577290573e-06,9.430586105867804e-07,1.8015548162656141e-13,4.3954379921968536e-12,1.6887139597164427e-11,2.7637219328722816e-13
2.1063665366086632e-07,0.09977366400000001,0.80000000000000004,0.0,0.26836542485987447,0.095903905080864438,0.091539312424938513,2.4425049289270748e-09,4.0230043939245284e-09,7.5880183576018074e-05,4.3374483701725519e-05,2.0128050449982183e-16,7.7015854922529077e-15,1.0690577457167398e-10,4.771365778926072e-31,2.3151308914352312e-09,8.187567299363513e-22,1.0175794566441625e-17,1.144224188146242e-16,7.6273759510434427e-21,6.6657178978462936e-14,6.2723673760037881e-24,0.004044065413802098,0.016870106060952027,1.1697380156531984e-09,2.8890972408470532e-09,5.4421661902061752e-05,4.3332962899342295e-14,1.4423186525645123e-08,7.5407142402272548e-07,7.8827861777189864e-06,9.5224187888625316e-07,1.8208035289471923e-13,4.4374886695799862e-12,1.7023819420504122e-11,2.8019211855903685e-13
2.115243951884795e-07,0.09977366400000001,0.80000000000000004,0.0,0.26830243690922806,0.095904426807600127,0.091507249095059071,2.478764823228482e-09,4.0843653750761434e-09,7.6625285813539698e-05,4.3734157676295887e-05,2.0369137817086641e-16,7.8063638724664401e-15,1.0786747492532508e-10,4.950862480843557e-31,2.3267525039580307e-09,8.3778543567921801e-22,1.0330684188247884e-17,1.1601522754822391e-16,7.7267371241816069e-21,6.7373369190924256e-14,6.4491367541778389e-24,0.0040431301280911694,0.016933820861890787,1.1741450179577126e-09,2.9084357567194543e-09,5.4567012130345395e-05,4.3561214642548426e-14,1.4498406520577872e-08,7.5580795609066375e-07,7.9348176159993581e-06,9.6145994783127147e-07,1.8401756582310493e-13,4.4797603433430735e-12,1.7160958974711783e-11,2.8404878761438013e-13
2.124121367160927e-07,0.09977366400000001,0.80000000000000004,0.0,0.26823950240780675,0.0959049463636686,0.091475212032807049,2.5154089219331693e-09,4.1463850265223914e-09,7.737343154535958e-05,4.4095161204327099e-05,2.0612041389303743e-16,7.9120452219942283e-15,1.0883244549656688e-10,5.136167577501823e-31,2.3383525735351325e-09,8.571561234756988e-22,1.0487194172232147e-17,1.1762276184834394e-16,7.8269489147092599e-21,6.8093521607001261e-14,6.6300037918954401e-24,0.0040421955559600212,0.016997481667607745,1.1785483120767275e-09,2.9278141456340399e-09,5.4712032878846707e-05,4.378984266510272e-14,1.4573712420507887e-08,7.5754260604564726e-07,7.9869780000807423e-06,9.7071272711554015e-07,1.8596714473101304e-13,4.5222532759385918e-12,1.7298557307068457e-11,2.8794240929076799e-13
2.1321110409094455e-07,0.09977366400000001,0.80000000000000004,0.0,0.2681829069930744,0.095905412110469906,0.091446401105844843,2.5487191189205439e-09,4.202769497619221e-09,7.8049360556987557e-05,4.4421199750405839e-05,2.0832211827826151e-16,8.0079325865211694e-15,1.0970370111099955e-10,5.3080374270663848e-31,2.3487742683184222e-09,8.7488561129266571e-22,1.0629446354415641e-17,1.1908219038391898e-16,7.9178697194805564e-21,6.8745046168698642e-14,6.7963483013757652e-24,0.0040413550505071462,0.017054730287966564,1.182508110236287e-09,2.945288714043199e-09,5.4842272198764343e-05,4.399592995365402e-14,1.4641561192258442e-08,7.5910218710230692e-07,8.034032369714793e-06,9.7906983162789686e-07,1.8773235867436782e-13,4.5606863081741143e-12,1.7422787275886114e-11,2.9147843714823679e-13
2.140100714657964e-07,0.09977366400000001,0.80000000000000004,0.0,0.26812635475590785,0.095905876103244081,0.09141761140030151,2.5823442738756619e-09,4.2596942450465082e-09,7.872774675191434e-05,4.4748312634865776e-05,2.1053861515432828e-16,8.1045552737571648e-15,1.1057757970593801e-10,5.4848548152859397e-31,2.3591786097090908e-09,8.928985912025207e-22,1.0773025536952511e-17,1.205536533282024e-16,8.0094849525863561e-21,6.9399779533796118e-14,6.9661255452018899e-24,0.0040405151218448768,0.017111935285918107,1.1864649121189462e-09,2.9627954435320154e-09,5.4972248979065875e-05,4.4202322830791111e-14,1.470947956518101e-08,7.606602534758702e-07,8.0811907674893935e-06,9.8745491377676955e-07,1.8950762624847579e-13,4.5992989617070547e-12,1.7547387393717745e-11,2.9504472196784433e-13
2.1472914210316308e-07,0.09977366400000001,0.80000000000000004,0.0,0.26807549461391372,0.095906292198701962,0.091391718788010529,2.6128776753269844e-09,4.3113911089956672e-09,7.9340392096463353e-05,4.5043631774712314e-05,2.1254614159767447e-16,8.1921459111349748e-15,1.1136630301384254e-10,5.6483184268106606e-31,2.368527718356539e-09,9.0935521871598552e-22,1.090338707425628e-17,1.2188830116059157e-16,8.0925345232095215e-21,6.9991782828256336e-14,7.1219052924301093e-24,0.0040397596787237824,0.017163382531319611,1.1900234748675035e-09,2.9785789411544378e-09,5.5089005263506631e-05,4.4388337921037431e-14,1.4770665601527164e-08,7.6206122195085591e-07,8.1237221064434423e-06,9.9502535512025684e-07,1.9111397738728359e-13,4.6342040779420122e-12,1.7659843406915385e-11,2.9828037327238193e-13
2.1544821274052976e-07,0.09977366400000001,0.80000000000000004,0.0,0.26802466936137376,0.095906706876480619,0.091365843324852619,2.6436689375966169e-09,4.3635305467774428e-09,7.9955021960223505e-05,4.5339819239088562e-05,2.145657088691006e-16,8.2803349775861394e-15,1.1215713220920936e-10,5.8159732854775891e-31,2.3778628429634537e-09,9.2604625287883426e-22,1.1034834077347995e-17,1.2323277462366947e-16,8.1761505366261096e-21,7.0586384748669023e-14,7.280550222624718e-24,0.0040390047019034595,0.017214794525186327,1.1935796159733444e-09,2.994388388251775e-09,5.5205551945252914e-05,4.4574600996921415e-14,1.4831908012477176e-08,7.6346097055317928e-07,8.1663374047697977e-06,1.0026183590350216e-06,1.9272849885999277e-13,4.6692549744596529e-12,1.7772598180017382e-11,3.0154076919056812e-13
2.1599790517171118e-07,0.09977366400000001,0.80000000000000004,0.0,0.26798583958127248,0.09590702292106941,0.091346074421076909,2.6673819852446945e-09,4.4036883998404203e-09,8.042621149944146e-05,4.5566824341841984e-05,2.1611770172661154e-16,8.3481553837956638e-15,1.1276309511790201e-10,5.9470188884467334e-31,2.3849896550310125e-09,9.3896519164780856e-22,1.1136053711887547e-17,1.2426720471028643e-16,8.24045384985104e-21,7.1042679650195879e-14,7.4037837067176626e-24,0.0040384278752586735,0.017254072594096316,1.1962964708922362e-09,3.0064913660004884e-09,5.5294505394236236e-05,4.4717156913374381e-14,1.4878762693526264e-08,7.6453018554047083e-07,8.1989711377272739e-06,1.0084380065875215e-06,1.9396823535870614e-13,4.6961479773439019e-12,1.7858994567829597e-11,3.0404993166751271e-13
2.165475976028926e-07,0.09977366400000001,0.80000000000000004,0.0,0.26794703014888077,0.095907338138702378,0.091326315519352746,2.6912470665381463e-09,4.4441073138018123e-09,8.089855794952756e-05,4.5794335956852136e-05,2.1767675966499418e-16,8.4163268610557363e-15,1.1337027958557953e-10,6.080606457611643e-31,2.3921083311082274e-09,9.5202346769940861e-22,1.1237912855821522e-17,1.253074146807427e-16,8.305090113275206e-21,7.1500492860012976e-14,7.5287336851020501e-24,0.0040378513206652889,0.017293330102893786,1.1990119132502282e-09,3.0186094577460348e-09,5.538333780347542e-05,4.4859857988626864e-14,1.4925650309339736e-08,7.655986910316724e-07,8.2316537873181977e-06,1.0142707912270618e-06,1.9521275949150472e-13,4.7231263088002657e-12,1.7945565029144855e-11,3.0657366997229933e-13
2.17097290034074e-07,0.09977366400000001,0.80000000000000004,0.0,0.2679082410464671,0.095907652530034387,0.091306566611212669,2.7152647651396719e-09,4.4847883442554702e-09,8.1372060102687875e-05,4.6022353686024432e-05,2.1924289505755629e-16,8.4848499940935742e-15,1.1397868169572792e-10,6.216777009507907e-31,2.3992188870070406e-09,9.6522210701835624e-22,1.134041375718861e-17,1.2635342098093749e-16,8.3700601635824868e-21,7.1959824246882121e-14,7.6554186396113266e-24,0.0040372750379282975,0.017332567068973383,1.2017259441723975e-09,3.0307426425566689e-09,5.5472049788270065e-05,4.5002704327333462e-14,1.4972570857769487e-08,7.6666648846698355e-07,8.264385289721835e-06,1.0201166922567793e-06,1.9646207688381205e-13,4.75019002889985e-12,1.8032309340850272e-11,3.0911203482037526e-13
2.1764698246525543e-07,0.09977366400000001,0.80000000000000004,0.0,0.26786947225632785,0.095907966095720859,0.091286827688199318,2.7394356653793188e-09,4.525732548720423e-09,8.1846716755557984e-05,4.6250877131679856e-05,2.2081612025564501e-16,8.5537253649189835e-15,1.145882975428548e-10,6.3555720813546855e-31,2.4063213386559942e-09,9.7856213911553548e-22,1.1443558665411648e-17,1.2740524005447354e-16,8.4353648373606683e-21,7.2420673673795061e-14,7.7838571879014678e-24,0.0040366990268517399,0.01737178350970902,1.2044385647828166e-09,3.0428908990462863e-09,5.5560641956899995e-05,4.514569604386511e-14,1.5019524334283854e-08,7.6773357928224643e-07,8.2971655812046571e-06,1.0259756890530442e-06,1.9771619314482975e-13,4.7773391968896077e-12,1.8119227280153185e-11,3.1166507691311044e-13
2.1819667489643685e-07,0.09977366400000001,0.80000000000000004,0.0,0.26783072376078826,0.09590827883641749,0.091267098741865421,2.7637603522525452e-09,4.5669409866345181e-09,8.2322526709139197e-05,4.6479905896553958e-05,2.2239644758868313e-16,8.6229535528333726e-15,1.1519912323249311e-10,6.4970337357328162e-31,2.413415702096706e-09,9.9204459701963296e-22,1.1547349831281633e-17,1.2846288834257496e-16,8.5010049711015681e-21,7.2883040997989e-14,7.9140680839161022e-24,0.0040361232872387562,0.017410979442453935,1.2071497762042377e-09,3.0550542043305227e-09,5.5649114910756002e-05,4.5288833226547186e-14,1.5066510728619327e-08,7.6879996490701106e-07,8.3299945981258123e-06,1.0318477610645299e-06,1.989751138673128e-13,4.8045738700111778e-12,1.8206318624574226e-11,3.1423284586464108e-13
2.1874636732761826e-07,0.09977366400000001,0.80000000000000004,0.0,0.26779199554220151,0.095908590752780437,0.091247379763773825,2.7882394114182896e-09,4.6084147193550143e-09,8.2799488768736562e-05,4.6709439583796172e-05,2.2398388936420442e-16,8.692535134438794e-15,1.158111548812043e-10,6.6412045652893345e-31,2.420501993480446e-09,1.0056705172687519e-21,1.1651789506956782e-17,1.2952638228401271e-16,8.5669814012015586e-21,7.3346926070967147e-14,8.0460702183502728e-24,0.0040355478188916294,0.017450154884540693,1.2098595795576439e-09,3.0672325380150979e-09,5.5737469244445267e-05,4.5432115964670189e-14,1.5113530038659994e-08,7.6986564674957972e-07,8.3628722769383632e-06,1.0377328878113083e-06,2.0023884463090972e-13,4.8318941081546953e-12,1.8293583151966151e-11,3.1681539272297007e-13
2.1924109051568153e-07,0.09977366400000001,0.80000000000000004,0.0,0.26775715746770556,0.095908870773244351,0.091229641199373282,2.8104030375578154e-09,4.6459687846215708e-09,8.3229738689022032e-05,4.6916451283275e-05,2.2541867996506339e-16,8.755461183882974e-15,1.1636301125927883e-10,6.7733102903653047e-31,2.4268727675518122e-09,1.0180573653180742e-21,1.1746341553452499e-17,1.3048853844951644e-16,8.6266484128835601e-21,7.3765720184519184e-14,8.166419371914182e-24,0.0040350301291474612,0.017485395277214814,1.2122971996036289e-09,3.0782058697511583e-09,5.5816887210609662e-05,4.5561194977765958e-14,1.5155875554451032e-08,7.7082415983633202e-07,8.39250374133632e-06,1.0430406468122521e-06,2.0138031950102345e-13,4.8565555286444208e-12,1.8372269114708649e-11,3.1915236209622828e-13
2.1968634138493848e-07,0.09977366400000001,0.80000000000000004,0.0,0.2677258172206603,0.095909122221619847,0.091213683384010757,2.8304579713012478e-09,4.679952551344588e-09,8.3617759968875586e-05,4.7103110983604908e-05,2.2671493451182288e-16,8.8123401129690665e-15,1.1686051217751341e-10,6.8941378305880974e-31,2.4326008950241049e-09,1.0293062322452161e-21,1.1831890439961493e-17,1.3135854869031993e-16,8.6805827084562952e-21,7.4143685800797481e-14,8.2759988501466333e-24,0.0040345643959853609,0.017517097462225111,1.2144900839378261e-09,3.0880922472971991e-09,5.5888281987635469e-05,4.5677467030570502e-14,1.5194009301263887e-08,7.7168633602988993e-07,8.4192056779524783e-06,1.0478266445765946e-06,2.0241098527285009e-13,4.8788101392067139e-12,1.8443206131926405e-11,3.2126593419826181e-13
