Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
1.849468228041314e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675624182754,0.11866996528411486,0.022821567675124048,5.8375727041998259e-57,3.7483385800038454e-43,2.8275421195051157e-23,3.2967965791012818e-39,3.6628810870283108e-34,1.044932220345361e-72,1.8806451322425595e-16,2.1112155838179024e-71,1.8806444293601129e-16,1.1757345486459543e-48,2.7839447795192145e-46,5.6080965092640415e-59,3.3851979436722065e-60,2.2224151389937685e-36,6.8048801056831612e-56,7.458364569424336e-10,3.5860482255519813e-11,1.3813348301539793e-14,1.3840689551098616e-14,8.9804437931513238e-19,7.7486612142402344e-18,5.7479751236720967e-19,2.7048722294198575e-23,3.8124236282092641e-33,2.2227542123429216e-31,6.9856064350399766e-51,8.2087268490708032e-53,4.9582133224872653e-49
2.2290176055740455e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225784923,0.11866996513105083,0.022821567671444391,1.6954124019565388e-56,6.3239785342140116e-43,4.0900479683203117e-23,8.286621711159533e-39,6.1708352672950428e-34,3.2790025045557595e-72,2.2665928060817917e-16,5.405691938225129e-71,2.2665918048161296e-16,2.2680322951490282e-48,4.6967477566137169e-46,1.5665729736348153e-58,9.4549875570620615e-60,3.1714543850704004e-36,1.4876813677765514e-55,8.9889761023294789e-10,4.3219799634061289e-11,1.6646113228272573e-14,1.6685387894530808e-14,1.0941903966915731e-18,1.1081475970009915e-17,9.6046686854780786e-19,3.2635616627128017e-23,8.5986811117756602e-33,3.7469426024845908e-31,2.0280571054423201e-50,2.2146559337962256e-52,1.3848224474388397e-48
2.9881163606395082e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756193699694,0.11866996482492279,0.022821567664085073,9.6802082496004161e-56,1.3830836067048514e-42,7.1187385577088254e-23,3.2241303482450632e-38,1.3472131673354316e-33,1.7946038129249634e-71,3.0384882613629646e-16,2.3185399936253853e-70,3.0384865502008765e-16,5.9183637440469305e-48,1.0271806962132642e-45,6.9095717749806429e-58,4.1684274455271577e-59,5.4315948880345922e-36,4.5789789848386258e-55,1.2050199076748191e-09,5.7938434372710985e-11,2.2310159281956316e-14,2.237805991723096e-14,1.4863932467931661e-18,1.8924849387644125e-17,2.0383272043244324e-18,4.3809411684322983e-23,2.9562388272532957e-32,8.0643897096583232e-31,1.1581737680290465e-49,1.2156961389553682e-51,6.1051235250462752e-48
3.747215115704971e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756161614465,0.11866996451879473,0.022821567656725755,3.3678590661337531e-55,2.575967882825665e-42,1.0972212814545358e-22,9.3904182504528491e-38,2.5060016644516819e-33,6.6809358543362445e-71,3.8103838928429793e-16,6.8942586245591912e-70,3.8103812865326743e-16,1.2726941572390289e-47,1.9129630618259911e-45,2.2309020801111537e-57,1.3454175189002155e-58,8.2847627145338892e-36,1.1216004281587128e-54,1.511142190147738e-09,7.2657069081169016e-11,2.7971775607242496e-14,2.8076159747757096e-14,1.8784341012821863e-18,2.8632393545165662e-17,3.6825239645670576e-18,5.4983214908132438e-23,7.6282626112985977e-32,1.4765976560519551e-30,4.0269312810811584e-49,3.5542339369022218e-51,1.9704714578718903e-47
4.5063138707704344e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756129529236,0.11866996421266671,0.022821567649366437,9.8976266906705448e-55,4.3422905939184763e-42,1.5704235041215432e-22,2.3487111782418222e-37,4.219757038910965e-33,2.1214114335542892e-70,4.5822797120050097e-16,1.7721380281437602e-69,4.5822760132185644e-16,2.4447191022065774e-47,3.2240345610897531e-45,6.1598223035037711e-57,3.7136839939849728e-58,1.1769879983375333e-35,2.4231265274025465e-54,1.8172644566696524e-09,8.7375703757454593e-11,3.363080383876066e-14,3.3780153451191891e-14,2.2702942020646721e-18,4.0213337139896257e-17,6.0422530525013091e-18,6.6157026515278084e-23,1.7087975021876299e-31,2.4559992551806989e-30,1.1830070856574784e-48,9.6782458337475983e-51,5.4388670846082485e-47
5.2654126258358975e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756097444007,0.11866996390653872,0.022821567642007119,2.6038912607863259e-54,6.8055701481023316e-42,2.1327753377862347e-22,5.2660234784526867e-37,6.6069114769406897e-33,6.0749877406211839e-70,5.3541757216129623e-16,4.0949942606200732e-69,5.3541707301131002e-16,4.3212552326889146e-47,5.0514595163021127e-45,1.5185451880326816e-56,9.1518927593188508e-58,1.5896562730900865e-35,4.7764534242301319e-54,2.1233867069983006e-09,1.0209433840107915e-10,3.9287205843943137e-14,3.9490248045329201e-14,2.6619718928868123e-18,5.3575103429225312e-17,9.2482354257787308e-18,7.7330846404942997e-23,3.4496037439980648e-31,3.8117364248208663e-30,3.1113290023486968e-48,2.3349115343608e-50,1.3403070349098586e-46
6.783610135966823e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756033273561,0.11866996329428278,0.022821567627288483,1.7250503489769323e-53,1.4479558136078128e-41,3.5253891214092051e-22,2.4178200955484983e-36,1.402798322607008e-32,6.2589464389431917e-69,6.8979683131391111e-16,1.9878452272116362e-68,6.8979601344587787e-16,1.1727616727408758e-46,1.0737691531221022e-44,9.3135949888100841e-56,5.6057769945079169e-57,2.6079666641569954e-35,1.6629840712271146e-53,2.7356311589511406e-09,1.315316075900936e-10,5.0592117654445349e-14,5.0929384229528276e-14,3.4447798900071762e-18,8.5037369668429746e-17,1.8816220649232525e-17,9.9678511302235394e-23,1.1954047984378416e-30,8.0107178816738213e-30,2.0560822404150794e-47,1.1133351292477056e-49,8.2089235054274508e-46
8.301807646097749e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755969103108,0.11866996268202688,0.022821567612569846,6.5181096085948792e-53,2.6431491135579683e-41,5.2747897918017039e-22,7.5736065685786521e-36,2.5560586811343604e-32,3.0307954001352365e-68,8.4417616668221407e-16,6.412522522754319e-68,8.4417494995758794e-16,2.584003086950962e-46,1.9581568702029769e-44,3.4996534254684308e-55,2.1047052338472677e-56,3.8834313719213816e-35,4.4013811712269671e-53,3.3478755460035456e-09,1.6096887664820689e-10,6.1886519162763238e-14,6.2394263472969819e-14,4.2268600280598638e-18,1.2229964452116846e-16,3.309790160027959e-17,1.2202620971934743e-22,3.0965701406425856e-30,1.4528380832865855e-29,7.7550922292207106e-47,3.4502621977394324e-49,3.0818425610127504e-45
1.13382026663596e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755840762226,0.11866996145751531,0.022821567583132578,6.4459404035764076e-52,6.8106117331153293e-41,9.8422758685781471e-22,5.1943252408767507e-35,6.5611090877645403e-32,5.8552154398984299e-67,1.1529350656981518e-15,4.7155800947355346e-67,1.1529328112171627e-15,9.2788658055541664e-46,5.0332702404554892e-44,3.6350333423431517e-54,2.1811751158244235e-55,7.2059156562410247e-35,2.2538235507291834e-52,4.5723641254034617e-09,2.198434143717228e-10,8.4443841160808072e-14,8.5404618261887605e-14,5.7888404878629796e-18,2.1070742788705953e-16,7.9269251664956777e-17,1.6672170763035907e-22,1.4376677662815992e-29,3.7200033122690396e-29,7.6220943988286531e-46,2.2383617484568502e-48,3.1930197525655294e-44
1.4070958184595266e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755725255444,0.1186699603554551,0.022821567556639034,2.4979350496492351e-51,1.297592494121436e-40,1.5169989537471257e-21,1.668953884297692e-34,1.2463574699001318e-31,2.9126584029407539e-66,1.430818334760429e-15,1.6067052400562636e-66,1.4308148729439457e-15,2.1576333185153758e-45,9.5700379989064671e-44,1.3825813366413462e-53,8.2859131734348293e-55,1.1075784496265054e-34,6.3387353593878159e-52,5.6744036248998715e-09,2.728304978751969e-10,1.0470958201728191e-13,1.0620792150791136e-13,7.1921405494132548e-18,3.0387890479046747e-16,1.4307956594906737e-16,2.0694777164828326e-22,3.8460646563777084e-29,7.0682772521410198e-29,2.9478604312076364e-45,7.4264874287193708e-48,1.2128363049596004e-43
1.6803713702830933e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755609748673,0.1186699592533951,0.022821567530145491,7.5071230729378983e-51,2.2037264772980283e-40,2.1648567279440843e-21,4.3657541353705343e-34,2.1105315440985317e-31,1.0864285351263604e-65,1.7087018496371321e-15,4.3813102460440711e-66,1.7086969219757819e-15,4.3174439847711067e-45,1.6218805695844877e-43,4.2113540053633743e-53,2.5209416197444682e-54,1.5779085676388194e-34,1.488516698778933e-51,6.7764429141147332e-09,3.2581758095454284e-10,1.2494142205508567e-13,1.2710307041317454e-13,8.5930931505908579e-18,4.0694656591461102e-16,2.3090552817855631e-16,2.4717394619727215e-22,8.5803185023873192e-29,1.1981558260990959e-28,8.8345781675636551e-45,1.8962609294299742e-47,3.6895197636996206e-43
1.95364692210666e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755494241913,0.11866995815133534,0.022821567503651954,1.9230581053606225e-50,3.4534896804388656e-40,2.9276194565005592e-21,9.7772752531938413e-34,3.2979190473691813e-31,3.368667362973547e-65,1.986585609930244e-15,1.0319028246330507e-65,1.9865789583183586e-15,7.7614781986183872e-45,2.5362735112581873e-43,1.0680420063969265e-52,6.3858102795558406e-54,2.1315902619550722e-34,3.0569083418195373e-51,7.8784819930479945e-09,3.7880466360976046e-10,1.4513941528200635e-13,1.4809200879037544e-13,9.9917020309067209e-18,5.1780456920125538e-16,3.4479896927935943e-16,2.874002321359932e-22,1.6864624916662744e-28,1.8746710726997761e-28,2.258946025089907e-44,4.3598817065514587e-47,9.3448571254083559e-43
2.2269224739302265e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755378735165,0.11866995704927577,0.022821567477158414,4.3718551285072028e-50,5.1035355335738712e-40,3.8050982954538096e-21,1.9643543539530335e-33,4.859650181856159e-31,9.1522547882162784e-65,2.2644696152255349e-15,2.1805629201884159e-65,2.2644609819777026e-15,1.2917920757072653e-44,3.7400247521968241e-43,2.3908936393191388e-52,1.427771780019166e-53,2.7686321943043197e-34,5.7107894198487163e-51,8.9805208616996539e-09,4.317917458408497e-10,1.6530361790561379e-13,1.6917631579169667e-13,1.1387971082988246e-17,6.3470513359279984e-16,4.8645145926217818e-16,3.2762663021337535e-22,3.0233232430901754e-28,2.7662241945578068e-28,5.1273850663857462e-44,8.9818773914576536e-47,2.0891365338741869e-42
2.7734735775773597e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755147721706,0.11866995484515726,0.022821567424171331,1.7522273695646256e-49,9.8099305250185576e-40,5.9035282295095139e-21,6.2612956976970468e-33,9.2881686226494722e-31,5.220478526915133e-64,2.8202383593396893e-15,7.7208163917303997e-65,2.8202249912687559e-15,3.0220340446555488e-44,7.1580048770395454e-43,9.1817580170414772e-52,5.468229927434661e-53,4.2928277422197874e-34,1.6202262797078759e-50,1.1184597968158276e-08,5.3776590903064314e-10,2.0553085256988012e-13,2.1163489184829698e-13,1.417350363603066e-17,8.8217406095375231e-16,8.572922311624583e-16,4.0807976591600979e-22,7.9415190855170133e-28,5.3013034039740184e-28,2.0495396147589143e-43,3.0202691584317331e-46,7.9993999460637517e-42
3.2653695708597794e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754939809636,0.11866995286145132,0.02282156737648296,4.8553624396312668e-49,1.5976758224279307e-39,8.1826018858911092e-21,1.4777167769650344e-32,1.5049380051046435e-30,1.8686075109517684e-63,3.3204310629086272e-15,1.9736260268896116e-64,3.3204125563144345e-15,5.6997678339732458e-44,1.1611725099371235e-42,2.4904390399476436e-51,1.4797236017886895e-52,5.9497801588752166e-34,3.5303766047432322e-50,1.3168266644808263e-08,6.3314265445093828e-10,2.4162034827100742e-13,2.5018318092283514e-13,1.667251869202347e-17,1.1145065653808534e-15,1.2964915616755051e-15,4.8048797941737846e-22,1.6175713044828546e-27,8.6095114797127522e-28,5.6638231508051978e-43,7.2535418795246304e-46,2.1642545842769878e-41
3.811102661166236e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754709142017,0.11866995066063327,0.022821567323575185,1.2815173428121271e-48,2.5403477919535401e-39,1.1142570767589985e-20,3.3453274629287974e-32,2.3790661930246567e-30,6.4441273044423935e-63,3.8753698442033149e-15,4.85517676965702e-64,3.875344667443736e-15,1.0436956566777309e-43,1.8380275539930589e-42,6.4987619950237785e-51,3.8510092531474882e-52,8.1042876110967949e-34,7.4466388265350708e-50,1.5369043353044531e-08,7.3895820477344946e-10,2.8153269382269688e-13,2.9332604124489766e-13,1.9436246766138291e-17,1.3781175261218433e-15,1.9050300022037107e-15,5.6082157626977388e-22,3.1576136155551313e-27,1.3643711574679849e-27,1.4896982581430904e-42,1.6527149257592435e-45,5.6312440058162756e-41
4.356835751472693e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754478474443,0.11866994845981604,0.02282156727066741,2.9573951652876175e-48,3.8013412662177281e-39,1.4554911608139038e-20,6.7759796514429958e-32,3.5392743131392545e-30,1.870347876716751e-62,4.4303095913447862e-15,1.0621767135539115e-63,4.4302767281622654e-15,1.7666331242083791e-43,2.7379259303484653e-42,1.4941992447738347e-50,8.8315066865559725e-52,1.0591473284577033e-33,1.4277453805628052e-49,1.756981922267128e-08,8.447737534045223e-10,3.2131180515461724e-13,3.3686550891109237e-13,2.2190749044197928e-17,1.6449806652474645e-15,2.6435942848300818e-15,6.4115564181292447e-22,5.6022406439028842e-27,2.0344766346394393e-27,3.4255970229369245e-42,3.3498636270116578e-45,1.2911196874441834e-40
4.9025688417791496e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754247806914,0.11866994625899968,0.022821567217759634,6.1592612585004406e-48,5.4288230396103264e-39,1.8418125780007858e-20,1.2588910035232693e-31,5.0250138923327765e-30,4.7807242681284764e-62,4.9852503010458097e-15,2.1232149311028253e-63,4.985208738521071e-15,2.8137722749714528e-43,3.8922639390992908e-42,3.1130878353804202e-50,1.8354087854902474e-51,1.3411405917954354e-33,2.5416804903168759e-49,1.9770594253688821e-08,9.505893003441575e-10,3.6095812831853501e-13,3.8080186512982605e-13,2.4936056413023021e-17,1.9134765697668489e-15,3.5133577431763634e-15,7.2149018233238499e-22,9.235147723901983e-27,2.89495666659307e-27,7.1089245037475722e-42,6.2137173178404205e-45,2.6826612081814573e-40
5.4483019320856063e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754017139429,0.11866994405818414,0.022821567164851866,1.1834604749659265e-47,7.4714473997361591e-39,2.2730724759597078e-20,2.183904387147922e-31,6.8751942232760624e-30,1.1083084144786814e-61,5.5401919700413176e-15,3.9524753096150941e-63,5.5401406985710471e-15,4.2697841607672942e-43,5.3321724491487974e-42,5.998231921942593e-50,3.5277693086137072e-51,1.6564153823102155e-33,4.2651312902341861e-49,2.1971368446097485e-08,1.0564048455923548e-09,4.0047210635898934e-13,4.2513468758314615e-13,2.767219955120962e-17,2.1826983751123749e-15,4.5147841698542631e-15,8.0182520410261346e-22,1.4366253624932074e-26,3.9693414184316629e-27,1.3610144943919996e-41,1.0743969823168297e-44,5.1550546543018899e-40
5.994035022392064e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753786471988,0.11866994185736945,0.022821567111944094,2.1304282550219879e-47,9.9784896293028722e-39,2.7491225291420358e-20,3.5835352395180023e-31,9.128318342472552e-30,2.3742708635047135e-61,6.095134595077792e-15,6.9443675783139942e-63,6.095072608362997e-15,6.2289007946682298e-43,7.0886194591003931e-42,1.0844801437733748e-49,6.3627987697066068e-51,2.0049785105909404e-33,6.8206280375988625e-49,2.417214179989758e-08,1.1622203891491153e-09,4.3985418075262381e-13,4.6986321776274734e-13,3.0399209028783184e-17,2.4520801111375289e-15,5.6479980310475101e-15,8.8216071337400854e-22,2.1327490192182219e-26,5.2810785503279332e-27,2.4410939297577129e-41,1.755077490761537e-44,9.2956519906848333e-40
7.085501203004977e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675332513724,0.11866993745574257,0.022821567006128553,6.0111956148872354e-47,1.6587248127845941e-38,3.8350026710992562e-20,8.5160804580941907e-31,1.4994890469969276e-29,9.5468569204719048e-61,7.2050227003225873e-15,1.8977322163749014e-62,7.204936277375327e-15,1.2096428239424527e-42,1.1674050919674023e-41,3.1079418908351417e-49,1.8137797353080587e-50,2.8019969143896902e-33,1.5661282957187144e-48,2.8573685991673346e-08,1.3738514711883245e-09,5.1822437595813525e-13,5.6050334009947838e-13,3.5825948690295534e-17,2.9901123077633781e-15,8.309241656995212e-15,1.0428332192516495e-21,4.2180444946060504e-26,8.7099516306691596e-27,6.8258943588622734e-41,4.1047415381599918e-44,2.6483704017709021e-39
8.17696738361789e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752863802669,0.11866993305411905,0.022821566900313017,1.4365034633900079e-46,2.5661689558749346e-38,5.098275125741633e-20,1.7657387258989614e-30,2.2925372860753071e-29,3.0248004336414662e-60,8.3149145909434761e-15,4.4661273350460354e-62,8.3147997459621809e-15,2.1352157879324658e-42,1.789346826677902e-41,7.5488594157317598e-49,4.3839375348794677e-50,3.732249955009487e-33,3.1898686893185164e-48,3.2975226829018663e-08,1.5854825464617887e-09,5.9607221977740373e-13,6.5271366358148326e-13,4.1216518159415548e-17,3.5256238064804667e-15,1.1495531914903925e-14,1.2035077493830322e-21,7.4743332374421945e-26,1.3367792379202041e-26,1.6169381360982134e-40,8.3930064754325148e-44,6.3977631480533341e-39
9.268433564230804e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752402468276,0.11866992865249888,0.022821566794497483,3.0382530515327569e-46,3.7618088491347782e-38,6.5377694888940868e-20,3.3077053229197849e-30,3.3214442995605811e-29,8.1159506156583989e-60,9.4248102412676704e-15,9.3995944002589954e-62,9.424663014525429e-15,3.5075047137128281e-42,2.5989421040222409e-41,1.6209563837712505e-48,9.3705262530521526e-50,4.7957914948608378e-33,5.9333682007203e-48,3.7376764311936071e-08,1.7971136149695094e-09,6.7340119580890578e-13,7.4648449166919308e-13,4.6571158657724141e-17,4.0578599690658901e-15,1.520413962895158e-14,1.3641843527110844e-21,1.2213900306978085e-25,1.9439647426675443e-26,3.391331215060985e-40,1.554301309739094e-43,1.3667940007931878e-38
1.0359899744843718e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751941134072,0.11866992425088208,0.022821566688681953,5.8644162513588728e-46,5.2882694386406794e-38,8.1523232899982706e-20,5.7355364812767106e-30,4.615058921581061e-29,1.9351386494715991e-59,1.0534709625796392e-14,1.8180996197002563e-61,1.0534526083464363e-14,5.4490833266224691e-42,3.6201976941779664e-41,3.1723328457525101e-48,1.8258407999151006e-49,5.9926750877819601e-33,1.0290619031880879e-47,4.1778298440428096e-08,2.0087446767114897e-09,7.5021476403920532e-13,8.4180561299778321e-13,5.1890109771796699e-17,4.5866518208672817e-15,1.9431773573120674e-14,1.5248630776808295e-21,1.8761636361478915e-25,2.7109321349571843e-26,6.4930433528480105e-40,2.6689700878477399e-43,2.6618225120183217e-38
1.145136592545663e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751479800046,0.11866991984926863,0.022821566582866427,1.0539802883021431e-45,7.1891581219790591e-38,9.9407819612817343e-20,9.3598487819434794e-30,6.2016220065183784e-29,4.2146095737914257e-59,1.164461271920419e-14,3.2907565289055892e-61,1.1644388953175605e-14,8.0968300760028921e-42,4.8768743064053143e-41,5.7749201404335939e-48,3.3095950447877041e-49,7.3229539797436403e-33,1.6883553048518682e-47,4.6179829214497292e-08,2.2203757316877317e-09,8.265163609347257e-13,9.3866671841750611e-13,5.7173609459557683e-17,5.1119987350960427e-15,2.4174997695126382e-14,1.6855439723460852e-21,2.745038751101e-25,3.6559381411959826e-26,1.1576953998240655e-39,4.3168663472272281e-43,4.8224524800962222e-38
1.3634298286682458e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750557132542,0.11866991104605175,0.022821566371235381,2.9299574676400651e-45,1.2295098625150339e-37,1.4034847613943244e-19,2.1799426977632692e-29,1.0362601392807394e-28,1.7129033841461361e-58,1.3864429932495145e-14,9.4089053059843892e-61,1.3864114096483671e-14,1.61501618195781e-41,8.1899174547322242e-41,1.650206160108812e-47,9.3709428362080474e-49,1.0383908619561561e-32,4.0263966455287415e-47,5.4982880699377322e-08,2.64363782134301e-09,9.7759723191314804e-13,1.1369680874308069e-12,6.7635195677452535e-17,6.1523767828482097e-15,3.5194605407873877e-14,2.0069124608311696e-21,5.2606700497770671e-25,6.1522792108953921e-26,3.1596609694810556e-39,9.8511393554694878e-43,1.363850627774168e-37
1.5817230647908285e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749634465777,0.11866990224284833,0.022821566159604349,6.8697142439430632e-45,1.9447051701439094e-37,1.8810879814043213e-19,4.4155803807251546e-29,1.6018989666379175e-28,5.41323675940234e-58,1.6084261681824972e-14,2.2815814668031516e-60,1.6083838447571161e-14,2.9025047405020305e-41,1.2723508513495125e-40,3.9624559872444561e-47,2.2315228923877273e-48,1.3979075538986599e-32,8.4116156096515434e-47,6.3785918766596495e-08,3.0668998839353648e-09,1.1266708543187798e-12,1.3413074371258211e-12,7.7957790080703766e-17,7.1790160022264885e-15,4.8235893629071202e-14,2.3282901939580795e-21,9.0392847479069302e-25,9.5766946874899229e-26,7.2808218385990092e-39,1.9637189255258272e-42,3.2441095254447221e-37
1.8000163009134112e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748711799767,0.11866989343965829,0.02282156594797333,1.4243764748708044e-44,2.9027022371588161e-37,2.4259910255352831e-19,8.0795592811113075e-29,2.3376620730165899e-28,1.4414316834854639e-57,1.8304107770473401e-14,4.90428682754577e-60,1.8303562009518999e-14,4.8281270618294806e-41,1.8659435165599925e-40,8.3861937700694204e-47,4.6867121534499887e-48,1.8108870247800423e-32,1.5927884584364029e-46,7.2588943416175088e-08,3.4901619194648159e-09,1.2737639215659139e-12,1.5516045797354793e-12,8.814324105328513e-17,8.1920209865374607e-15,6.3272062699297689e-14,2.6496775408240721e-21,1.4352151760362248e-24,1.4071038728400933e-25,1.4852413659900333e-38,3.548182588043587e-42,6.8059286102248255e-37
2.018309537035994e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747789134506,0.11866988463648169,0.022821565736342326,2.6955484123116881e-44,4.143200020501932e-37,3.037309268399684e-19,1.3695657474739514e-28,3.2632428180867168e-28,3.4023972064851185e-57,2.0523968004397164e-14,9.6354326620184244e-60,2.0523284785366241e-14,7.5681808640386858e-41,2.6175736908336873e-40,1.6160533211643954e-46,8.9660556134818646e-48,2.2773703493124938e-32,2.7987587607554419e-46,8.1391954648133422e-08,3.9134239279313833e-09,1.4189027638206881e-12,1.7677803533148122e-12,9.8193371826071971e-17,9.1915602913487326e-15,8.0276612267501639e-14,2.9710748639791559e-21,2.1468570169740541e-24,1.9775254589308846e-25,2.7673916361050546e-38,5.9514009915101514e-42,1.3006210542193055e-36
