Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CO2X(24),CHOX(53)
1.1626577025700313e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4481026386117597,0.11454382206934884,0.022739605738112786,1.7123515826008156e-18,2.6127730869774458e-15,5.0555369094832366e-06,8.9429352059325744e-09,3.6661575830427327e-09,8.2815890641893544e-22,0.00010254324493876042,2.7703438955944394e-18,8.8326903930744906e-05,1.1721808418005087e-13,5.2076281665399919e-18,1.2055136661714218e-16,8.811184418742973e-19,6.1172014194406487e-14,9.75879263493364e-13,0.0040203167158923475,0.00016391376146973876,1.7066157946262229e-05,4.6818459759821505e-12,4.4350677173941931e-10,2.0479454204649443e-13,1.2083050268082123e-09,3.2654463876681751e-06,4.107872727407532e-11,7.4408738911883051e-08,1.5124197329296997e-12,5.7981277511634641e-10,2.7991989372506766e-14,1.8058223590156722e-20,9.7047894007887817e-17
1.1659217147658286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44809433045612146,0.11453575741666096,0.022739377966273094,1.735290330940742e-18,2.6478777022585123e-15,5.0871211834635831e-06,9.0356865315797225e-09,3.6968580664949395e-09,8.4243463090341393e-22,0.00010283056722650497,2.8098728786855639e-18,8.8541082132309598e-05,1.1823157424683624e-13,5.2819809139973419e-18,1.2215340037558506e-16,8.9258559859748153e-19,6.1707261755826734e-14,9.8706370034368804e-13,0.0040280774772606673,0.00016436920880200472,1.7141177601104583e-05,4.7155319611839392e-12,4.4461007918917138e-10,2.0532159500217953e-13,1.219692130199397e-09,3.2818467751070383e-06,4.1400711391419071e-11,7.4922787404310475e-08,1.5298427647617116e-12,5.8143240279463794e-10,2.8281905087791757e-14,1.8250698472744195e-20,9.8239942020349587e-17
1.1691857269616259e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44808603759543741,0.11452770809606749,0.022739150205153082,1.7584731944095154e-18,2.6833551839409282e-15,5.1188357097140351e-06,9.1291450477898687e-09,3.7277279151146673e-09,8.5691631623730343e-22,0.00010311788466193631,2.8498519208000931e-18,8.8755100300394902e-05,1.1925093885356569e-13,5.3571924010952776e-18,1.2377203250061861e-16,9.0417025758729813e-19,6.2245832331677785e-14,9.9834439697112984e-13,0.0040358228703447569,0.00016482463398604695,1.721625046479866e-05,4.7493475442064694e-12,4.4571336823065097e-10,2.0584886913483983e-13,1.2311513144454488e-09,3.2982870845755864e-06,4.1724355125981597e-11,7.5439109431631952e-08,1.5474165239817717e-12,5.8305197074864421e-10,2.857402634645291e-14,1.8444675520998167e-20,9.9443368402870169e-17
1.1724497391574232e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44807776000023392,0.11451967407723292,0.022738922454736781,1.7819021035203788e-18,2.7192083523087968e-15,5.1506808317751301e-06,9.2233142043693485e-09,3.7587675770634292e-09,8.7160637598432545e-22,0.00010340519723169422,2.8902848529985201e-18,8.8968958621971211e-05,1.20276195385907e-13,5.4332702925036165e-18,1.2540738582243771e-16,9.1587329934843522e-19,6.2787739142742538e-14,1.0097219087414229e-12,0.0040435529254942747,0.00016528003705034428,1.7291375631466013e-05,4.7832918539040281e-12,4.4681663853772049e-10,2.0637635979027309e-13,1.2426827666165395e-09,3.3147673108039831e-06,4.2049662274797741e-11,7.5957711326602095e-08,1.5651418847115879e-12,5.8467147890549321e-10,2.8868363864816036e-14,1.8640205536010953e-20,1.0065753222164469e-16
1.1757137513532205e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44806949764109677,0.11451165532988163,0.022738694715008265,1.8055789988223255e-18,2.7554400290316599e-15,5.1826568929531758e-06,9.3181974582479357e-09,3.7899775003507997e-09,8.865071558951726e-22,0.00010369250492242356,2.9311755279454702e-18,8.9182657283416267e-05,1.2130736123116111e-13,5.5102223025015803e-18,1.2705958369956939e-16,9.2769560856065864e-19,6.3332995439080248e-14,1.0211967926557847e-12,0.0040512676729988206,0.00016573541802330144,1.7366552196277537e-05,4.8173665966215045e-12,4.4791989067600846e-10,2.0690408379726805e-13,1.2542866719420882e-09,3.3312874485165457e-06,4.2376637857646202e-11,7.6478599431757304e-08,1.583019723660642e-12,5.8629092719234154e-10,2.9164928381242593e-14,1.8837190250154894e-20,1.0188424578094485e-16
1.1789777635490178e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4480612504886704,0.11450365182379815,0.022738466985951621,1.8295058306445625e-18,2.7920530551821893e-15,5.2147642363042558e-06,9.4137982736112801e-09,3.8213581328343644e-09,9.016211031430261e-22,0.00010397980772077423,2.9725278199700923e-18,8.9396196470516189e-05,1.2234445377824219e-13,5.5880561951943051e-18,1.2872875003207176e-16,9.3963807408710868e-19,6.3881614500106198e-14,1.0327696073510782e-12,0.0040589671430880511,0.00016619077693326293,1.7441779255499559e-05,4.8515672739460763e-12,4.4902312340836691e-10,2.0743200633736197e-13,1.2659632159275244e-09,3.347847492436758e-06,4.2705283617578582e-11,7.7001780099143459e-08,1.6010509201264492e-12,5.8791031553637343e-10,2.9463730656101786e-14,1.9035886942343752e-20,1.0311943345698039e-16
1.1822417757448151e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44805301851365786,0.11449566352882663,0.022738239267550982,1.8536845596083502e-18,2.8290502801772322e-15,5.2470032046183426e-06,9.5101201216696413e-09,3.8529099222196645e-09,9.1695066955771768e-22,0.00010426710561340108,3.0143456251262005e-18,8.960957636846675e-05,1.2338749041765934e-13,5.6667797847279813e-18,1.3041500924686497e-16,9.5170158898260044e-19,6.4433609634451603e-14,1.0444409130999653e-12,0.0040666513659318058,0.00016664611380848852,1.7517055906498562e-05,4.8858992236766055e-12,4.5012633801573651e-10,2.0796017442957706e-13,1.2777125814103194e-09,3.3644474372775299e-06,4.3035606464426233e-11,7.7527259690042964e-08,1.6192363559948049e-12,5.8952964386479987e-10,2.9764781471866259e-14,1.923598938452949e-20,1.0436826939929903e-16
1.1851793867210327e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44804562268866904,0.11448848704397739,0.022738034330088194,1.8756624164637306e-18,2.8626786335012499e-15,5.2761310985336919e-06,9.5974291426784757e-09,3.8814532417234954e-09,9.3093365583111131e-22,0.00010452566951134549,3.0523829011350825e-18,8.980148223698891e-05,1.2433131996660836e-13,5.738398204989642e-18,1.3194736022935412e-16,9.6266299109301451e-19,6.493330282112618e-14,1.0550297625084356e-12,0.0040735541549835582,0.00016705589817980366,1.75848465482741e-05,4.9169073144755419e-12,4.511192151612675e-10,2.0843571388189086e-13,1.2883494244799423e-09,3.3794214985513846e-06,4.3334333175194916e-11,7.8002162166287951e-08,1.6357358539300228e-12,5.9098698798690282e-10,3.0037658637929735e-14,1.9417450363288804e-20,1.0550145388510117e-16
1.1878232365996286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44803897691946393,0.11448203870312486,0.02273784989373101,1.8956194968677102e-18,2.8932139345411894e-15,5.3024378033355244e-06,9.6765111215188349e-09,3.9072613435182702e-09,9.4367085700181782e-22,0.00010475837360476234,3.086943926492762e-18,8.9974087441714218e-05,1.2518490566660639e-13,5.8034811553424848e-18,1.3333847592296513e-16,9.7261325004388945e-19,6.5385382078011993e-14,1.0646286655616942e-12,0.0040797561446123181,0.00016742468889031475,1.7645891303826858e-05,4.9449032649162785e-12,4.5201279136556543e-10,2.0886385424536581e-13,1.2979732524462587e-09,3.3929257802300589e-06,4.3604352900943709e-11,7.84311747690765e-08,1.6506933674430284e-12,5.9229855603877071e-10,3.0284819318869804e-14,1.9581867822517994e-20,1.0652888101526255e-16
1.1904670864782245e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44803234105626139,0.11447560028886056,0.022737665464337108,1.9157453660427053e-18,2.9240064099762665e-15,5.3288314758154831e-06,9.7560723653934876e-09,3.9331825368917497e-09,9.5655396050683473e-22,0.00010499107445582128,3.1218173738624749e-18,9.0146588464182114e-05,1.2604242221158655e-13,5.8691618947661921e-18,1.3474102925558944e-16,9.8264453115218409e-19,6.5839700135334469e-14,1.0742931901425788e-12,0.0040859481839706519,0.00016779346519387115,1.770696699546457e-05,4.9729835512644491e-12,4.5290635530511558e-10,2.092921456758834e-13,1.3076451825240246e-09,3.4064562314931333e-06,4.3875479624847985e-11,7.8861707035060445e-08,1.6657536539375772e-12,5.9361008458506537e-10,3.0533474511048987e-14,1.9747310478771078e-20,1.0756400493062512e-16
1.1931109363568204e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44802571508360445,0.11446917178527291,0.022737481041898124,1.9360410855157507e-18,2.9550575908867069e-15,5.3553122975669228e-06,9.8361147327961509e-09,3.9592170594807031e-09,9.695842873026735e-22,0.00010522377205743912,3.1570053557611594e-18,9.0318985401684009e-05,1.2690387884656063e-13,5.9354446730853916e-18,1.3615508738376285e-16,9.9275731711214535e-19,6.6296264121719618e-14,1.0840236371461858e-12,0.004092130288977645,0.00016816222710536269,1.7768073145772608e-05,5.0011476463615716e-12,4.5379990688473125e-10,2.0972058527182032e-13,1.317365310599647e-09,3.4200128495238172e-06,4.4147715317088014e-11,7.9293762361443681e-08,1.6809171870574189e-12,5.9492157358715353e-10,3.0783629986884637e-14,1.9913807823472647e-20,1.0860642676174638e-16
1.1957547862354163e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4480190989860609,0.11446275317647581,0.022737296626405688,1.9565077211693861e-18,2.986369011095065e-15,5.3818804500385155e-06,9.9166400852738506e-09,3.985365148856352e-09,9.8276314541706377e-22,0.00010545646640253457,3.1925099941718886e-18,9.0491278351259602e-05,1.2776928481719068e-13,6.0023337620790791e-18,1.3758071769374247e-16,1.0029520924381143e-18,6.6755081178246005e-14,1.0938203081720412e-12,0.0040983024755268599,0.00016853097463964868,1.7829209277874861e-05,5.0293958413117928e-12,4.5469344599940825e-10,2.1014917683446016e-13,1.3271337319446686e-09,3.4335956315032828e-06,4.4421062203194164e-11,7.9727344148878865e-08,1.6961844415609098e-12,5.9623302300641288e-10,3.1035291528195017e-14,2.0081343003993023e-20,1.096564532676901e-16
1.1983986361140122e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44801249274822336,0.1144563444466086,0.022737112217851449,1.9771463430586567e-18,3.017942215771834e-15,5.4085361145289131e-06,9.99765028743877e-09,4.0116270425243561e-09,9.9609191325591525e-22,0.00010568915748402828,3.2283334205642601e-18,9.0663467409697138e-05,1.2863864936978261e-13,6.0698334555552104e-18,1.39017987805098e-16,1.0132293434673161e-18,6.7216158458485441e-14,1.1036835055241446e-12,0.0041044647594863856,0.00016889970781155879,1.7890374915444413e-05,5.0577280843885002e-12,4.5558697274946168e-10,2.105779214627798e-13,1.3369505414825322e-09,3.4472045746103233e-06,4.4695522614387875e-11,8.0162455801372455e-08,1.711555893321091e-12,5.9754443280423065e-10,3.1288464926224198e-14,2.0249919337039832e-20,1.1071422829032115e-16
1.2010424859926082e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4480058963547095,0.11444994557983612,0.022736927816227083,1.9979580257465312e-18,3.0497787530058321e-15,5.435279472181395e-06,1.0079147206969342e-08,4.0380029779247924e-09,1.0095719705616104e-21,0.00010592184529484275,3.2644777759148325e-18,9.083555267353379e-05,1.2951198175127971e-13,6.1379480694248225e-18,1.4046696556893824e-16,1.0235895583626665e-18,6.7679503128418076e-14,1.1136135322110142e-12,0.0041106171566988635,0.00016926842663589358,1.7951569582715081e-05,5.0861440078770752e-12,4.5648048706353511e-10,2.1100681759909186e-13,1.3468158337697583e-09,3.4608396760221549e-06,4.4971098582751425e-11,8.0599100726189561e-08,1.72703201932576e-12,5.9885580294200458e-10,3.15431559816473e-14,2.0419556687576014e-20,1.1177949296299502e-16
1.203686335871204e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44799930979016173,0.11444355656034855,0.022736743421524257,2.0189438481666606e-18,3.0818801738745655e-15,5.4621107039785189e-06,1.0161132714590854e-08,4.0644931924321412e-09,1.0232046885590387e-21,0.0001061545298279022,3.300945210727677e-18,9.1007534239056251e-05,1.3038929120925627e-13,6.2066819417769574e-18,1.4192771906686707e-16,1.0340332271155902e-18,6.8145122366409646e-14,1.1236106919457362e-12,0.0041167596829815457,0.00016963713112742352,1.8012792804490629e-05,5.1146437591723952e-12,4.5737398887495241e-10,2.1143586791209229e-13,1.3567297028141498e-09,3.4745009329139345e-06,4.5247792332015244e-11,8.1037282333757918e-08,1.7426132976775469e-12,6.0016713338114278e-10,3.1799370504533177e-14,2.05902462937777e-20,1.1285246187948795e-16
1.2063301857498e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44799273303924747,0.11443717737236148,0.022736559033734671,2.0401048936614752e-18,3.1142480347144612e-15,5.4890299907367628e-06,1.0243608684081546e-08,4.0910979233552682e-09,1.036991457954742e-21,0.00010638721107613267,3.3377378850549391e-18,9.1179412202301008e-05,1.3127058699191074e-13,6.2760394329539247e-18,1.4340031661265414e-16,1.0445608415488318e-18,6.8613023363204336e-14,1.13367528914601e-12,0.0041228923541263267,0.0001700058213008895,1.8074044106155529e-05,5.1432272157030066e-12,4.5826747822637143e-10,2.1186507292055336e-13,1.3666922422508645e-09,3.4881883424586418e-06,4.5525606116133192e-11,8.1477004037572009e-08,1.7583002075939896e-12,6.0147842408306253e-10,3.205711431432845e-14,2.0761995313844449e-20,1.1393318939701888e-16
1.2089740356283959e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44798616608665875,0.11443080800011576,0.022736374652850021,2.0614422500998751e-18,3.1468838942739719e-15,5.5160375131012003e-06,1.0326576992272447e-08,4.1178174079374032e-09,1.0509336644344475e-21,0.00010661988903246198,3.3748579685173591e-18,9.1351186659054871e-05,1.3215587834805971e-13,6.3460249256262694e-18,1.4488482675169199e-16,1.0551728953192621e-18,6.9083213321879953e-14,1.143807628934192e-12,0.0041290151858997814,0.00017037449717100322,1.813532301368575e-05,5.1718941736980319e-12,4.5916095506989093e-10,2.1229443244626963e-13,1.3767035452961937e-09,3.501901901827502e-06,4.5804542037467538e-11,8.1918269254096969e-08,1.7740932294076083e-12,6.0278967500919075e-10,3.231639323986833e-14,2.0934814102709172e-20,1.1502156914137301e-16
1.2116178855069918e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44797960891711225,0.11442444842787756,0.022736190278862034,2.0829570097022113e-18,3.17978931646364e-15,5.54313345154019e-06,1.0410039519037762e-08,4.144651883356126e-09,1.0650327061074054e-21,0.00010685256368981959,3.4123076403247327e-18,9.1522857704855323e-05,1.3304517452713107e-13,6.4166428248679664e-18,1.4638131826125396e-16,1.0658698839206767e-18,6.9555699457843403e-14,1.1540080171373416e-12,0.0041351281940432104,0.00017074315875244652,1.8196629053658559e-05,5.200644689120773e-12,4.6005441936029871e-10,2.1272394844530595e-13,1.3867637046712564e-09,3.5156416081897057e-06,4.6084602314248259e-11,8.2361081402672232e-08,1.7899928445659761e-12,6.0410088612096397e-10,3.2577213119368989e-14,2.110869912322941e-20,1.1611775594070481e-16
1.2142617353855877e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44797306151534938,0.11441809863993826,0.02273600591176244,2.1046502691115557e-18,3.2129658707496089e-15,5.5703179863400876e-06,1.049399814729731e-08,4.1716015867233463e-09,1.0792900036772713e-21,0.00010708523504113664,3.4500890892963927e-18,9.169442543499113e-05,1.3393848477915767e-13,6.4878975582316864e-18,1.4788986015134775e-16,1.0766523046865934e-18,7.0030488998808782e-14,1.1642767602872675e-12,0.0041412313942726844,0.000171111806059872,1.8257961753262982e-05,5.2294786196965748e-12,4.6094787110886867e-10,2.1315362128676031e-13,1.396872812703399e-09,3.5294074587123693e-06,4.6365789159767786e-11,8.2805443905415565e-08,1.8059995356317931e-12,6.0541205737982844e-10,3.2839579800407774e-14,2.1283658292811634e-20,1.1722176739094825e-16
1.2169055852641836e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44796652386613628,0.11441175862061444,0.022735821551542985,2.1265231294771368e-18,3.2464151296095739e-15,5.5975912975999472e-06,1.0578454763013133e-08,4.1986667550852919e-09,1.0937069770188329e-21,0.00010731790307934594,3.4882045138816807e-18,9.1865889944502534e-05,1.3483581835477106e-13,6.5597935758240626e-18,1.494105216640721e-16,1.087520656793049e-18,7.0507589184753325e-14,1.1746141656205667e-12,0.0041473248022790739,0.00017148043910790304,1.8319320640310281e-05,5.2583958343610676e-12,4.6184131027921303e-10,2.1358345141844797e-13,1.407030961278712e-09,3.5431994505607588e-06,4.6648104713437022e-11,8.3251360187126047e-08,1.8221137862829556e-12,6.0672318874723785e-10,3.3103499139917122e-14,2.1459697805014586e-20,1.1833357244044812e-16
1.2195494351427795e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44795999595426345,0.1144054283542478,0.022735637198195414,2.1485766963639231e-18,3.2801386700264193e-15,5.624953565226259e-06,1.0663411255182979e-08,4.2258476254224807e-09,1.1082850548758072e-21,0.00010755056779738182,3.5266561221804354e-18,9.2037251328181912e-05,1.3573718450519466e-13,6.6323353503812497e-18,1.5094337227386654e-16,1.0984754412613972e-18,7.0987007267902627e-14,1.185020541078672e-12,0.0041534084337281046,0.00017184905791113326,1.83807052432439e-05,5.2873963227545259e-12,4.6273473683689643e-10,2.1401344028408896e-13,1.4172382418156972e-09,3.5570175808981224e-06,4.693155118326318e-11,8.369883367518782e-08,1.838336081312627e-12,6.0803428018465572e-10,3.3368977004180447e-14,2.1636817821894362e-20,1.1945327862668475e-16
1.2221932850213755e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479534777645458,0.11439910782520518,0.02273545285171151,2.1708120798152365e-18,3.3141380735394081e-15,5.6524049689276939e-06,1.0748869515841007e-08,4.253144434649718e-09,1.1230256801377564e-21,0.00010778322918818028,3.5654461319634596e-18,9.2208509680574108e-05,1.3664259248223766e-13,6.7055273773445483e-18,1.5248848168807928e-16,1.1095171609610959e-18,7.1468750512705007e-14,1.195496195307893e-12,0.0041594823042603825,0.00017221766248412738,1.8442115091149871e-05,5.3164799485199521e-12,4.6362815077686814e-10,2.1444358831919072e-13,1.4274947453195735e-09,3.5708618468856922e-06,4.7216130763656329e-11,8.4147867799472988e-08,1.8546669066293078e-12,6.0934533165355416e-10,3.3636019268819524e-14,2.1815025571167384e-20,1.2058089658881607e-16
1.2248371348999714e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44794696928182298,0.11439279701787849,0.022735268512083052,2.1932303943729698e-18,3.3484149253374836e-15,5.6799456882098534e-06,1.0834831440054388e-08,4.2805574196160621e-09,1.1379303000683428e-21,0.00010801588724467873,3.6045767706929666e-18,9.23796650959769e-05,1.3755205153828846e-13,6.779374174936017e-18,1.5404591984674075e-16,1.1206463206125e-18,7.1952826195798351e-14,1.2060414376594595e-12,0.0041655464294914424,0.00017258625284142067,1.8503549713766957e-05,5.3456466120170534e-12,4.6452155206895153e-10,2.1487389625652926e-13,1.437800562345971e-09,3.5847322456827934e-06,4.7501845614569025e-11,8.4598465992244762e-08,1.8711067492569057e-12,6.1065634311541383e-10,3.3904631818784929e-14,2.1994325487925704e-20,1.217164341199259e-16
