Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24)
8.651695012816691e-06,0.09977366400000001,0.80000000000000004,0.0,0.12193030239362214,0.083962397011365056,0.024236588453277291,2.1475514641231385e-11,2.4974373607636753e-10,0.027449334204649643,0.00027105407706506099,1.8927154012409913e-12,2.2405013948733411e-11,1.2338419666681632e-08,2.8791241795460182e-21,3.2626169481879123e-08,5.3276579903908414e-16,6.4412927311404611e-18,2.1721641520367444e-14,1.7273381455109919e-18,1.4717511225042151e-12,3.120580167859344e-16,0.0016040256166334331,0.15124048390371697,1.7659162211069051e-08,6.1407660684785654e-10,0.00024717098062412499,2.3404683098624826e-08,0.0022700371335726047,0.011877148529415385,1.5284181993731603e-05,0.00015913118249981153,3.9237250610655439e-17
8.669621138515813e-06,0.09977366400000001,0.80000000000000004,0.0,0.12183381682675304,0.083934649239812725,0.024201240861625856,2.1618203150001687e-11,2.5075779733824631e-10,0.027505043610692222,0.0002721249768322749,1.9039265031207872e-12,2.2469392900758602e-11,1.2363902415711446e-08,2.9060091158365915e-21,3.2656282953925708e-08,5.3554282767896986e-16,6.4762663854920126e-18,2.1848080959565497e-14,1.7378240620317737e-18,1.4728063849512542e-12,3.1436007403387059e-16,0.0016022248702894321,0.15131006058951593,1.7703288922665157e-08,6.1493317803050598e-10,0.0002472061727603622,2.3492042221171486e-08,0.0022763831001853863,0.011899232428218413,1.5331777508822115e-05,0.00015932802450435496,3.9408728605768059e-17
8.687547264214934e-06,0.09977366400000001,0.80000000000000004,0.0,0.12173756544560536,0.08390691710843444,0.024166000574580161,2.1761491652606056e-11,2.5177338113508088e-10,0.027560713838861904,0.00027319747170709323,1.9151935655900863e-12,2.2533810703017078e-11,1.2389400564625225e-08,2.9330898237627599e-21,3.2686342497450792e-08,5.3832881433396033e-16,6.5113636487486014e-18,2.1974911759942274e-14,1.7483485152098892e-18,1.4738591462225067e-12,3.1667411882213061e-16,0.0016004283495317281,0.15137942104868884,1.7747493347870113e-08,6.1578839458627144e-10,0.00024724107227014759,2.3579485701183034e-08,0.0022827291140723092,0.01192129479639554,1.5379395329527018e-05,0.00015952443533920379,3.958051575459749e-17
8.705473389914056e-06,0.09977366400000001,0.80000000000000004,0.0,0.12164154725909021,0.083879200629228531,0.024130867094529856,2.1905381093626662e-11,2.5279048450864091e-10,0.027616344904319957,0.00027427155919239544,1.9265168260943276e-12,2.2598267334179199e-11,1.2414914163327698e-08,2.9603673682712646e-21,3.2716348292289787e-08,5.411237764401857e-16,6.5465847659096955e-18,2.2102133831671421e-14,1.7589115471114779e-18,1.4749094213180136e-12,3.1900018979489668e-16,0.0015986360377415322,0.15144856627907882,1.7791775391402972e-08,6.1664225997899229e-10,0.00024727568071619124,2.3667013182098462e-08,0.0022890751594618832,0.011943335656961528,1.542703533051503e-05,0.00015972041618864374,3.9752611601344962e-17
8.723399515613178e-06,0.09977366400000001,0.80000000000000004,0.0,0.12154576128217334,0.083851499813961033,0.024095839926994784,2.2049872415746244e-11,2.5380910450705755e-10,0.027671936822463949,0.00027534723679688034,1.9378965226892399e-12,2.2662762773259191e-11,1.2440443261363216e-08,2.9878428186250841e-21,3.2746300517373432e-08,5.4392773148165626e-16,6.5819299820926337e-18,2.222974708335581e-14,1.7695131996919105e-18,1.4759572251298964e-12,3.2133832567159946e-16,0.0015968479183956037,0.1515174972722621,1.7836134954968362e-08,6.174947776498374e-10,0.00024730999965095216,2.3754624306714669e-08,0.0022954212206755605,0.011965355032968521,1.5474697387101319e-05,0.0001599159682329174,3.9925015705346432e-17
8.739533028742388e-06,0.09977366400000001,0.80000000000000004,0.0,0.12145975163286524,0.083826582482426845,0.024064405967228586,2.2180429991598098e-11,2.5472715678528169e-10,0.027721936090754202,0.00027631670413844078,1.9481866997255587e-12,2.2720841832130362e-11,1.246343274218317e-08,3.0127408206767929e-21,3.2773211864969951e-08,5.4645899446764973e-16,6.6138469840028403e-18,2.234493339193825e-14,1.7790877422818976e-18,1.4768981478351165e-12,3.234529955159075e-16,0.0015952421819440798,0.15157935280784257,1.7876124757855218e-08,6.1826089407516177e-10,0.00024734064043500855,2.3833545538312011e-08,0.0023011326764136655,0.011985154121158789,1.5517611993014755e-05,0.00016009159941657045,4.0080442609885202e-17
8.755666541871598e-06,0.09977366400000001,0.80000000000000004,0.0,0.1213739285706608,0.083801677856281717,0.024033057366468422,2.2311476537738853e-11,2.5564643300079331e-10,0.027771903673932886,0.00027728745565530377,1.9585229577127477e-12,2.2778952293870124e-11,1.248643485291404e-08,3.0378007816771689e-21,3.2800080094449317e-08,5.4899756874501331e-16,6.6458648836093531e-18,2.2460436412176305e-14,1.7886936319465071e-18,1.4778370914824873e-12,3.2557749768915284e-16,0.0015936398161530683,0.15164103632356013,1.7916177199262155e-08,6.1902592411304155e-10,0.00024737104908166893,2.3912533973826044e-08,0.0023068441210447083,0.01200493584241377,1.556054427333816e-05,0.00016026688507550556,4.0236118529419907e-17
8.771800055000808e-06,0.09977366400000001,0.80000000000000004,0.0,0.12128829138986,0.08377678594362932,0.024001793770642772,2.2443012737460858e-11,2.5656693101485197e-10,0.027821839583704364,0.00027825948954333051,1.9689054714574942e-12,2.2837094143879387e-11,1.2509449628930328e-08,3.0630234901445792e-21,3.2826905334396795e-08,5.5154346715864485e-16,6.6779838598377446e-18,2.2576256074229481e-14,1.7983308990427436e-18,1.4787740667074068e-12,3.2771186057495926e-16,0.001592040809172774,0.1517025485294517,1.7956292208332468e-08,6.197898702559019e-10,0.00024740122670171828,2.3991589356409414e-08,0.0023125555433298789,0.012024700213612502,1.5603494138342097e-05,0.00016044182606178125,4.0392043132689068e-17
8.787933568130019e-06,0.09977366400000001,0.80000000000000004,0.0,0.12120283938861738,0.083751906752426553,0.023970614827672387,2.2575039272820529e-11,2.5748864869286494e-10,0.027871743831921012,0.00027923280400214982,1.9793344161652667e-12,2.2895267367775391e-11,1.2532477105374438e-08,3.0884097374656687e-21,3.2853687712819187e-08,5.5409670258458943e-16,6.7102040916854792e-18,2.2692392307258758e-14,1.8079995738559827e-18,1.4797090840764978e-12,3.2985611260683322e-16,0.0015904451492143074,0.15176389013156541,1.799646970948623e-08,6.2055273496796668e-10,0.00024743117439942177,2.4070711426892064e-08,0.0023182669320899502,0.012044447251656215,1.5646461498742141e-05,0.00016061642322484065,4.0548216116701392e-17
8.804067081259229e-06,0.09977366400000001,0.80000000000000004,0.0,0.12111757186891482,0.083727040290484708,0.023939520187455949,2.2707556824642231e-11,2.5841158390437939e-10,0.027921616430581546,0.00028020739723514548,1.9898099674396879e-12,2.2953471951389545e-11,1.2555517317157402e-08,3.1139603179040189e-21,3.2880427357148379e-08,5.5665728792997598e-16,6.7425257582204378e-18,2.2808845039434108e-14,1.8176996866002186e-18,1.4806421540880803e-12,3.3201028226828492e-16,0.0015888528245492737,0.15182506183198949,1.8036709630243164e-08,6.2131452072051068e-10,0.00024746089327257529,2.4149899929206014e-08,0.0023239782762049313,0.012064176973467906,1.5689446265541676e-05,0.0001607906774115209,4.0704637159025934e-17
8.818587243075518e-06,0.09977366400000001,0.80000000000000004,0.0,0.12104098825905021,0.083704671364594821,0.023911606802339849,2.2827243002067588e-11,2.5924326482839807e-10,0.027966474719039205,0.00028108562301487687,1.9992779576579876e-12,2.3005882877661886e-11,1.257626442514499e-08,3.1370970038978409e-21,3.2904456604256954e-08,5.5896810961468556e-16,6.7717021328147318e-18,2.2913923045001534e-14,1.8264566924155704e-18,1.4814802607300237e-12,3.3395753811889077e-16,0.0015874225743815326,0.15187997167353348,1.8072978867936763e-08,6.2199920742692868e-10,0.00024748744551558391,2.4221226169689444e-08,0.0023291184385936547,0.012081918931723981,1.5728147364902005e-05,0.00016094721363254738,4.0845627916361537e-17
8.833107404891807e-06,0.09977366400000001,0.80000000000000004,0.0,0.12096455301339794,0.083682312761108477,0.023883761167996884,2.2947327947889093e-11,2.6007592868495391e-10,0.028011307390142643,0.00028196488184500235,2.0087839703314226e-12,2.3058319183969597e-11,1.259702190197457e-08,3.1603680284963081e-21,3.2928451431602201e-08,5.6128490466699511e-16,6.800960945243667e-18,2.3019257302153215e-14,1.8352392092966891e-18,1.4823168060190888e-12,3.3591287119686464e-16,0.0015859950078845185,0.15193474496651682,1.8109298551884247e-08,6.2268302395848479e-10,0.00024751381408601061,2.429260582642691e-08,0.0023342585478366602,0.012099646889923229,1.5766862427387478e-05,0.00016110347334023363,4.0986819110795261e-17
8.847627566708097e-06,0.09977366400000001,0.80000000000000004,0.0,0.12088826563094766,0.083659964485422775,0.023855983033256919,2.3067812155876821e-11,2.6090957392952349e-10,0.028056114452936723,0.00028284517242354435,2.0183281343007688e-12,2.3110780860420335e-11,1.2617789772619705e-08,3.1837739767294577e-21,3.2952411930901443e-08,5.6360768256052449e-16,6.8303023261890489e-18,2.3124847756495458e-14,1.8440472591222419e-18,1.4831517974684913e-12,3.3787630237105354e-16,0.0015845701166322941,0.1519893822146457,1.8145668628604385e-08,6.2336597209932538e-10,0.00024753999977089277,2.4364038714255541e-08,0.0023393985959492217,0.012117360860445615,1.5805591388846807e-05,0.0001612594571465449,4.1128210510468525e-17
8.862147728524386e-06,0.09977366400000001,0.80000000000000004,0.0,0.12081212561313374,0.083637626542842361,0.023828272148212808,2.3188696118997621e-11,2.6174419902028414e-10,0.028100895916558396,0.00028372649345095646,2.0279105786672341e-12,2.3163267897257001e-11,1.2638568061904906e-08,3.2073154355365839e-21,3.2976338193503405e-08,5.6593645278912564e-16,6.8597264063758954e-18,2.3230694353002697e-14,1.8528808637246704e-18,1.4839852425477872e-12,3.3984785254341134e-16,0.0015831478922376013,0.15204388391909807,1.8182089044683068e-08,6.2404805363342613e-10,0.000247566003353155,2.4435524648577904e-08,0.0023445385749846334,0.012135060855684008,1.5844334185454716e-05,0.00016141516566175912,4.126980187683965e-17
8.875215874159046e-06,0.09977366400000001,0.80000000000000004,0.0,0.12074372518375844,0.083617531233635453,0.023803389644626197,2.3297833883235698e-11,2.6249619809831922e-10,0.028141177354150688,0.00028452056233729302,2.036567615248444e-12,2.3210527905583774e-11,1.2657277450596682e-08,3.2286190966517054e-21,3.2997842632673265e-08,5.6803747730429576e-16,6.8862788944740015e-18,2.3326175245425833e-14,1.8608529752084592e-18,1.484734027111331e-12,3.4162920674416676e-16,0.0015818701635444837,0.15209281997546001,1.8214910413442587e-08,6.2466118752811293e-10,0.00024758925152322905,2.4499907190954708e-08,0.0023491644905181117,0.01215097891278364,1.5879214478908702e-05,0.00016155506845460306,4.1397404891752362e-17
8.888284019793705e-06,0.09977366400000001,0.80000000000000004,0.0,0.12067544335782555,0.083597444302204907,0.023778561231465357,2.3407296206029687e-11,2.6324898848488491e-10,0.028181438070676818,0.00028531546389259585,2.0452558582150693e-12,2.3257808441103646e-11,1.2675995316262601e-08,3.2500334288822462e-21,3.3019319479891994e-08,5.7014337026669229e-16,6.9128985702371324e-18,2.3421863526928539e-14,1.8688458195594909e-18,1.4854815705146355e-12,3.4341716957520199e-16,0.0015805945821831305,0.1521416470071919,1.8247772471938918e-08,6.252736221904166e-10,0.00024761235338600804,2.456433241627153e-08,0.0023537903379530246,0.012166885669003803,1.5914105881079288e-05,0.00016169474919714634,4.1525169534767384e-17
8.901352165428365e-06,0.09977366400000001,0.80000000000000004,0.0,0.1206072797768984,0.083577365752228738,0.023753786729140098,2.3517083445088209e-11,2.6400256906158861e-10,0.028221678072985385,0.00028611119717452321,2.0539754022221463e-12,2.3305109496979901e-11,1.2694721676692498e-08,3.2715588640943114e-21,3.3040768800994956e-08,5.7225413863921526e-16,6.9395855290507779e-18,2.3517759156101301e-14,1.8768594125981392e-18,1.4862278781133636e-12,3.4521175634310612e-16,0.0015793211421186665,0.15219036537446268,1.8280675183069912e-08,6.2588535892128711e-10,0.0002476353095037841,2.4628800192464845e-08,0.002358416111574487,0.012182781133404716,1.5949008345901138e-05,0.00016183420833079543,4.1653095617887501e-17
8.914420311063025e-06,0.09977366400000001,0.80000000000000004,0.0,0.12053923408410618,0.08355729558732633,0.023729065958868978,2.3627195957595672e-11,2.6475693871180024e-10,0.028261897367983131,0.00028690776124231206,2.0627263420951223e-12,2.3352431066461584e-11,1.2713456549580039e-08,3.2931958354195789e-21,3.3062190661580691e-08,5.7436978939794229e-16,6.966339866327056e-18,2.3613862091130646e-14,1.8848937701148082e-18,1.4869729552351976e-12,3.4701298237636449e-16,0.0015780498373410175,0.15223897543582171,1.8313618504696791e-08,6.2649639899529686e-10,0.00024765812043619194,2.469331038437407e-08,0.0023630418056921334,0.012198665315054298,1.5983921827537351e-05,0.00016197344629586275,4.1781182985039849e-17
8.927488456697684e-06,0.09977366400000001,0.80000000000000004,0.0,0.12047130592413473,0.083537233811058514,0.023704398742674718,2.3737634100215052e-11,2.6551209632064934e-10,0.028302095962634478,0.00028770515515677368,2.0715087728293585e-12,2.3399773142882768e-11,1.2732199952522616e-08,3.3149447772583632e-21,3.3083585127012005e-08,5.7649032953210635e-16,6.9931616775039806e-18,2.3710172289801557e-14,1.892948907870007e-18,1.4877168071799956e-12,3.488208630254009e-16,0.0015767806618647749,0.15228747754820854,1.8346602395047919e-08,6.2710674368203782e-10,0.00024768078674024192,2.4757862857559745e-08,0.0023676674146399924,0.01221453822302815,1.6018846280195676e-05,0.00016211246353156912,4.1909431483163332e-17
8.939249787768877e-06,0.09977366400000001,0.80000000000000004,0.0,0.12041027077830285,0.083519185387596465,0.023682243890381753,2.383730713668002e-11,2.6619241095322424e-10,0.028338257004826662,0.00028842351842372067,2.0794399638271033e-12,2.3442398539653727e-11,1.2749076322835037e-08,3.3346149197589352e-21,3.310281677687648e-08,5.7840300185603533e-16,7.0173590766483873e-18,2.3797028643806593e-14,1.9002163119556697e-18,1.4883852307619765e-12,3.504536580108599e-16,0.0015756402195616914,0.15233103744670584,1.8376322552872095e-08,6.2765546041756948e-10,0.00024770106321492225,2.481599612635091e-08,0.002371830385209492,0.01222881420871889,1.6050287630110122e-05,0.00016223739068223979,4.2024992734892891e-17
8.95101111884007e-06,0.09977366400000001,0.80000000000000004,0.0,0.12034933029065678,0.083501143764280306,0.023660132144755042,2.3937244481282692e-11,2.6687336212040833e-10,0.028374401290582944,0.0002891425524245423,2.0873968089973646e-12,2.3485040536973556e-11,1.2765959629362391e-08,3.3543764297411098e-21,3.3122026336739555e-08,5.8031964535961673e-16,7.0416112765880536e-18,2.3884052815508555e-14,1.9075005722238861e-18,1.4890526700457359e-12,3.5209186690819372e-16,0.0015745014928355493,0.15237451045231964,1.840607551022588e-08,6.2820361585771654e-10,0.00024772122339210447,2.4874163438997851e-08,0.0023759932781252644,0.012243081076716051,1.6081737796501069e-05,0.00016236213971567565,4.2140684237534263e-17
8.962772449911264e-06,0.09977366400000001,0.80000000000000004,0.0,0.12028848420537247,0.083483108943586293,0.023638063377701655,2.4037446392946878e-11,2.6755494901310864e-10,0.028410528825098154,0.00028986225647782384,2.0953793779448183e-12,2.3527699130156745e-11,1.278284988473526e-08,3.3742296265307553e-21,3.3141213853765506e-08,5.8224026516523917e-16,7.0659183469499062e-18,2.3971244773308226e-14,1.914801700102297e-18,1.489719128837665e-12,3.5373550095360482e-16,0.0015733644773737029,0.15241789682195037,1.8435861238280452e-08,6.2875121093218451e-10,0.00024774126767246313,2.4932364699386854e-08,0.002380156089307005,0.012257338833650922,1.6113196746322281e-05,0.00016248671094981333,4.2256505864861178e-17
8.973357647875339e-06,0.09977366400000001,0.80000000000000004,0.0,0.1202338032320029,0.083466883423220103,0.023618238128581041,2.4127854532007709e-11,2.6816892009406606e-10,0.028443029288173684,0.0002905105624582646,2.1025857414450245e-12,2.3566106049655801e-11,1.2798057066222955e-08,3.392176160461555e-21,3.3158463811322068e-08,5.8397222696910716e-16,7.0878416820462099e-18,2.4049860966117322e-14,1.9213871464288884e-18,1.4903181065614636e-12,3.5521941939448372e-16,0.0015723426230373891,0.15245687069234745,1.8462696388149417e-08,6.2924356815118937e-10,0.00024775920876280008,2.4984774779457025e-08,0.0023839025461282791,0.01227016303041851,1.6141517283770641e-05,0.00016259867330434055,4.2360856484677651e-17
8.983942845839414e-06,0.09977366400000001,0.80000000000000004,0.0,0.12017919833304797,0.083450663416706206,0.023598447496113506,2.4218477368115449e-11,2.6878340487004651e-10,0.028475516190819679,0.000291159410134767,2.1098130485733069e-12,2.3604526404712917e-11,1.281326989557642e-08,3.4101974540138962e-21,3.3175695986430017e-08,5.8570741747999644e-16,7.1098095693759098e-18,2.4128613016464307e-14,1.9279862730638522e-18,1.4909162959053129e-12,3.5670774952999997e-16,0.0015713221482231174,0.15249577478067786,1.8489558036557853e-08,6.297354728945306e-10,0.0002477770565896142,2.503721220886945e-08,0.002387648930500252,0.0122829798574413,1.616984488518e-05,0.00016271049212916895,4.2465312319249597e-17
