Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),CO2X(24),CHOX(53),COX(50)
2.1338570411741615e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32552569323831382,0.095644622469095428,8.1853593765960787e-06,0.0059851725553309223,0.01507594751923827,0.020843745605444979,0.012055764846689847,1.7912128926142866e-10,1.47820721063828e-11,2.6748300056874926e-07,3.6289232097862686e-20,6.5114248661262257e-07,9.3046783898705917e-17,8.3963289404497929e-11,1.0134828757694832e-11,2.2840413027839229e-13,1.0053792449872739e-08,7.027004691368097e-14,0.0048093257189031563,0.0063495263476679858,5.4609759853294903e-10,0.00039291805740568743,4.0783626302864371e-13,3.0281105932926239e-08,5.9246679216036236e-07,3.0644699200458249e-07,0.0001741730984790166,0.00031431049504224189,6.7040645087617805e-07,4.6319320834717961e-09,1.7941459009513245e-09,9.6702644788071329e-09
2.135451436490449e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32553240231210478,0.095639631845065576,8.1339646455691205e-06,0.0059848342168220868,0.015078095004801737,0.020851715297088513,0.012061163531050996,1.7927993280783755e-10,1.4806256925985484e-11,2.6750204042143412e-07,3.6359421958331686e-20,6.5126791957969188e-07,9.3143557895966842e-17,8.3982862301986492e-11,1.0141320962338917e-11,2.2866755437688709e-13,1.0045899481565693e-08,7.0402745598189261e-14,0.0048091738545603781,0.0063426784116075814,5.4549300935379442e-10,0.00039300015358373651,4.0835666449157594e-13,3.0321408152389732e-08,5.931438015308356e-07,3.0617414998036865e-07,0.00017425450130188839,0.00031443716618630022,6.7051547092897457e-07,4.6298074181304356e-09,1.7953224681895713e-09,9.6747943075979612e-09
2.1370458318067363e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32553909594377167,0.095634646766513121,8.0828905187564562e-06,0.0059844920481450644,0.015080235691558513,0.020859680724296118,0.01206656048934736,1.7943858297855614e-10,1.4830460211231396e-11,2.6752108573156935e-07,3.6429689099754002e-20,6.5139326197698478e-07,9.3240353043236229e-17,8.4002405609136649e-11,1.0147812052862233e-11,2.2893106579882614e-13,1.0038023773242533e-08,7.0535581937208977e-14,0.004809022030604731,0.0063358460492456579,5.4488982249526465e-10,0.00039308218147100988,4.0887760444748156e-13,3.0361735377174642e-08,5.9382112453721551e-07,3.05901894346283e-07,0.00017433587414614909,0.00031456376303931345,6.706241618458333e-07,4.6276862281510749e-09,1.7964988015050013e-09,9.6793224711632882e-09
2.1386402271230237e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32554577417343772,0.095629667220713491,8.0321350142042255e-06,0.0059841460626255099,0.015082369597804037,0.02086764189402374,0.012071955720973382,1.7959723978237249e-10,1.4854681957423525e-11,2.6754013646663182e-07,3.6500033548438956e-20,6.5151851396539792e-07,9.333716933818758e-17,8.4021919402559918e-11,1.0154302028531966e-11,2.2919466449816198e-13,1.0030165285281379e-08,7.0668555960210877e-14,0.004808870247041879,0.0063290292202053599,5.4428803418380944e-10,0.00039316414119450091,4.0939908196681145e-13,3.0402087547590026e-08,5.9449875996847262e-07,3.0563022378141302e-07,0.00017441721701187953,0.00031469028572393042,6.707325244865764e-07,4.6255685080892053e-09,1.797674900808945e-09,9.6838489695093822e-09
2.140234622439311e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32555243704113218,0.095624693194975408,7.9816961620550423e-06,0.005983796273556506,0.015084496741780995,0.020875598813213925,0.012077349225322817,1.7975590322803139e-10,1.4878922159861962e-11,2.6755919259415166e-07,3.6570455330692861e-20,6.5164367570545856e-07,9.3434006778481675e-17,8.4041403758636127e-11,1.0160790888614258e-11,2.2945835042882804e-13,1.0022323978123049e-08,7.0801667696661993e-14,0.0048087185038775144,0.0063222278842042399,5.4368764065546768e-10,0.00039324603288093678,4.0992109612177295e-13,3.0442464604071722e-08,5.951767066167982e-07,3.0535913696686335e-07,0.00017449852989914822,0.00031481673436259297,6.7084055970870437e-07,4.6234542524971411e-09,1.7988507660126703e-09,9.6883738026416647e-09
2.1421489937876287e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32556041682703257,0.095618728216981683,7.9215504295536895e-06,0.0059833712795676237,0.015087041869592158,0.020885146984810327,0.012083822858475736,1.7994641731300458e-10,1.4908051457631699e-11,2.6758208013674917e-07,3.6655112128534979e-20,6.5179383689907966e-07,9.3550306265772984e-17,8.4064759607051184e-11,1.0168580510233286e-11,2.2977507014809133e-13,1.0012931657682968e-08,7.0961675347736983e-14,0.0048085363610599497,0.0063140820138737792,5.4296859279545736e-10,0.00039334426953714006,4.105485799403365e-13,3.049097764662122e-08,5.9599111850148126e-07,3.0503441565472942e-07,0.0001745961217018385,0.00031496846207261552,6.7096984493482155e-07,4.6209202606156388e-09,1.8002623038593591e-09,9.6938045155320526e-09
2.1440633651359463e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32556837459283727,0.095612771156899382,7.8618550114437068e-06,0.0059829408441924138,0.015089577306174882,0.020894689050569414,0.012090293999570749,1.8013694100072399e-10,1.4937207347954619e-11,2.6760497535064658e-07,3.6739880497892888e-20,6.5194386849341835e-07,9.3666636229797115e-17,8.4088073258205653e-11,1.0176368521230477e-11,2.3009191547830088e-13,1.0003563980792557e-08,7.112188162711101e-14,0.0048083542765011414,0.0063059583517919727,5.4225154383431973e-10,0.00039344240850829493,4.1117683445482945e-13,3.05395263770224e-08,5.9680597522137674e-07,3.0471053173324784e-07,0.00017469367028617651,0.00031512008342155889,6.7109866084597535e-07,4.6183912459936717e-09,1.8016735039331685e-09,9.6992328277770272e-09
2.1459777364842638e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32557631040730051,0.095606821992949079,7.8026065661790602e-06,0.0059825049902553313,0.015092103082807156,0.020904225022431909,0.012096762647554963,1.8032747430608042e-10,1.4966389822678822e-11,2.6762787817994082e-07,3.6824760484284032e-20,6.5209377076424726e-07,9.3782996666432321e-17,8.4111344842995978e-11,1.0184154920329965e-11,2.3040888633960721e-13,9.994220879335365e-09,7.1282286585769907e-14,0.0048081722502110961,0.0062978568287687551,5.4153648731129745e-10,0.00039354045001224243,4.1180585806085176e-13,3.0588110692230428e-08,5.9762127469161372e-07,3.0438748293100908e-07,0.00017479117565220387,0.00031527159862018093,6.7122700891327109e-07,4.6158671991842018e-09,1.8030843660800671e-09,9.7046587393813645e-09
2.1478921078325814e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32558422433898271,0.095600880703419822,7.7438017766986717e-06,0.0059820637405135664,0.015094619230658649,0.020913754912310747,0.012103228801374346,1.8051801724387538e-10,1.4995598873646412e-11,2.676507885688391e-07,3.6909752133219149e-20,6.5224354398657925e-07,9.3899387571530339e-17,8.413457449184361e-11,1.0191939706254e-11,2.3072598265212109e-13,9.9849022853261535e-09,7.1442890274691774e-14,0.0048079902821998848,0.0062897773758090834,5.4082341678540381e-10,0.00039363839426627314,4.1243564915878147e-13,3.0636730489560425e-08,5.9843701483593795e-07,3.0406526698083067e-07,0.00017488863779994117,0.0003154230078788104,6.71354890603038e-07,4.6133481107344045e-09,1.8044948901459371e-09,9.7100822503482624e-09
2.149806479180899e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32559211645625075,0.095594947266668798,7.6854373502490949e-06,0.0059816171176571478,0.015097125780791113,0.020923278732091065,0.012109692459973865,1.8070856982882108e-10,1.5024834492693565e-11,2.676737064616596e-07,3.6994855490202178e-20,6.5239318843466952e-07,9.4015808940916283e-17,8.4157762334696609e-11,1.0199722877722967e-11,2.3104320433591353e-13,9.9756081309111111e-09,7.160369274484702e-14,0.004807808372477621,0.0062817199241125979,5.4011232583534388e-10,0.00039373624148711953,4.1306620613615973e-13,3.068538566534614e-08,5.9925319356215794e-07,3.0374388161975033e-07,0.00017498605672938602,0.00031557431140734224,6.7148230737682519e-07,4.6108339711858416e-09,1.8059050759765381e-09,9.7155033606793025e-09
2.1517208505292165e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32559998682727753,0.095589021661121112,7.6275100182100641e-06,0.0059811651443090544,0.015099622764158712,0.020932796493630234,0.012116153622297524,1.8089913207554106e-10,1.5054096671650484e-11,2.6769663180283186e-07,3.7080070600730217e-20,6.5254270438201769e-07,9.4132260770388705e-17,8.4180908501031576e-11,1.0207504433455423e-11,2.3136055131101584e-13,9.9663383483681158e-09,7.1764694047198219e-14,0.0048076265210544719,0.0062736844050733159,5.394032080595093e-10,0.0003938339918909696,4.1369752738873648e-13,3.0734076116479663e-08,6.0006980878923072e-07,3.0342332458904946e-07,0.00017508343244050284,0.00031572550941523942,6.7160926069144907e-07,4.6083247710745684e-09,1.8073149234173938e-09,9.7209220703747313e-09
2.1534437847427024e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32560705162435483,0.095583695294030033,7.5757464528923989e-06,0.0059807538122693439,0.015101861895102835,0.020941357308997086,0.012121966533199455,1.8107064637042065e-10,1.5080455334677465e-11,2.6771727093238863e-07,3.7156859787084228e-20,6.5267715909193617e-07,9.4237093456793846e-17,8.4201704523943779e-11,1.0214506451099397e-11,2.3164627064655151e-13,9.9580163261639469e-09,7.1909765262956109e-14,0.0048074629046278216,0.0062664711338134204,5.3876668385013107e-10,0.00039392188465414354,4.1426636865561526e-13,3.0777927598482153e-08,6.008051339978187e-07,3.0313552962049571e-07,0.00017517103362879482,0.00031586149757498015,6.717231236172744e-07,4.6060707063672461e-09,1.8085834966632312e-09,9.7257968565562644e-09
2.1551667189561883e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32561409891146714,0.095578375237160229,7.5243319566909557e-06,0.0059803381809997143,0.015104093324368266,0.020949913235375598,0.012127777420490867,1.8124216851364586e-10,1.5106835498644912e-11,2.6773791600983532e-07,3.7233739563814365e-20,6.5281151013549706e-07,9.434195080934389e-17,8.422246698709954e-11,1.0221507158020835e-11,2.319320913448879e-13,9.9497139412445351e-09,7.2054997611206712e-14,0.0048072993354391974,0.0062592755228515866,5.3813174810332596e-10,0.0003940096993270467,4.1483582652064296e-13,3.0821807495169688e-08,6.0154080958044658e-07,3.0284840213281806e-07,0.00017525859981015171,0.00031599740058441649,6.7183661337271123e-07,4.6038206280279704e-09,1.8098517955755621e-09,9.7306696982201656e-09
2.1567173597483253e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32562042653959528,0.095573592568332449,7.4783554353536393e-06,0.0059799604505323765,0.015106095044240261,0.020957609396128316,0.012133005488228529,1.8139654516154375e-10,1.5130596024587186e-11,2.6775650163169178e-07,3.7303008845043999e-20,6.5293233760347309e-07,9.4436343513615912e-17,8.4241124587562184e-11,1.0227806672807384e-11,2.3218941659033508e-13,9.9422585441167221e-09,7.2185844523606006e-14,0.0048071521635641538,0.0062528145315344846,5.3756166024298907e-10,0.0003940886658948002,4.1534886482579246e-13,3.0861323634728839e-08,6.0220321592578408e-07,3.0259055673638876e-07,0.00017533737944238554,0.00031611964061486933,6.7193843596163551e-07,4.601798960156605e-09,1.8109930299482495e-09,9.7350535931529427e-09
2.1582680005404624e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32562674006043524,0.095568814986824541,7.4326580794160864e-06,0.0059795792628268354,0.015108090560091865,0.02096530161000271,0.012138231915654071,1.8155092818268496e-10,1.5154373957103766e-11,2.6777509200940108e-07,3.7372351555497391e-20,6.530530814058067e-07,9.453075619265434e-17,8.4259755148181247e-11,1.0234105124464869e-11,2.3244682384978644e-13,9.9348189776914397e-09,7.231682201047214e-14,0.0048070050299634836,0.0062463677687932782,5.3699285192651233e-10,0.0003941675694499862,4.1586240078190053e-13,3.0900862674937533e-08,6.0286590375399153e-07,3.0233324948085866e-07,0.00017541613071888839,0.00031624181190700775,6.7203995789979662e-07,4.5997805106075559e-09,1.8121340419371456e-09,9.7394359130218217e-09
2.1598186413325994e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32563303950975497,0.095564042481332545,7.3872382085707205e-06,0.005979194629745747,0.015110079888117684,0.020972989883233858,0.012143456702204533,1.817053175846286e-10,1.5178169291838716e-11,2.6779368711370022e-07,3.7441767719336632e-20,6.5317374168604542e-07,9.4625188844162222e-17,8.4278358736645825e-11,1.024040251230832e-11,2.327043130806483e-13,9.9273952062957548e-09,7.2447930098869758e-14,0.0048068579346426926,0.0062399351986321657,5.3642531979872061e-10,0.00039424641010618123,4.163764335352479e-13,3.0940424560898885e-08,6.0352887196200342e-07,3.0207647917607856e-07,0.00017549485363959938,0.00031636391457111459,6.7214117995009353e-07,4.5977652743398975e-09,1.8132748314600018e-09,9.7438166578237188e-09
2.1613692821247364e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32563932492324027,0.09555927504058126,7.3420941524996295e-06,0.0059788065631231737,0.015112063044466847,0.020980674222044946,0.012148679847316742,1.8185971337489561e-10,1.5201982024433578e-11,2.6781228691537479e-07,3.7511257360720744e-20,6.5329431858741458e-07,9.4719641465831103e-17,8.4296935420445996e-11,1.024669883565213e-11,2.3296188424030928e-13,9.9199871943138841e-09,7.2579168815859969e-14,0.0048067108776073024,0.0062335167851382449,5.35859060512816e-10,0.00039432518797672712,4.1689096223599585e-13,3.098000923796931e-08,6.0419211945152465e-07,3.0182024463374441e-07,0.00017557354820444136,0.00031648594871728629,6.7224210287342495e-07,4.5957532463107399e-09,1.8144153984344203e-09,9.7481958275551566e-09
2.1629199229168735e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32564559633649415,0.095554512653324333,7.2972242508161856e-06,0.0059784150747646233,0.015114040045243162,0.0209883546326473,0.012153901350427312,1.8201411556096926e-10,1.5225812150527386e-11,2.6783089138525937e-07,3.7580820503805553e-20,6.5341481225281955e-07,9.4814114055340981e-17,8.431548526687355e-11,1.0252994093810072e-11,2.3321953728614132e-13,9.9125949061873084e-09,7.2710538188500425e-14,0.004806563858862853,0.0062271124924814106,5.3529407073035142e-10,0.00039440390317473372,4.1740598603839886e-13,3.1019616651823695e-08,6.048556451310873e-07,3.0156454466740026e-07,0.00017565221441333189,0.00031660791445543401,6.7234272742867902e-07,4.5937444214755113e-09,1.8155557427780161e-09,9.7525734222121282e-09
2.1644705637090105e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32565185378503775,0.095549755308344031,7.2526268530069903e-06,0.0059780201764470893,0.015116010906505209,0.020996031121240349,0.012159121210972705,1.8216852415029479e-10,1.5249659665756645e-11,2.6784950049423752e-07,3.7650457172743767e-20,6.5353522282484528e-07,9.490860661036023e-17,8.4334008343022489e-11,1.0259288286095294e-11,2.3347727217549913e-13,9.9052183064148156e-09,7.2842038243845319e-14,0.0048064168784148955,0.0062207222849142187,5.347303471211938e-10,0.00039448255581307507,4.1792150408918196e-13,3.1059246747591206e-08,6.0551944790061074e-07,3.0130937809243513e-07,0.00017573085226619064,0.00031672981189528312,6.7244305437273094e-07,4.5917387947880914e-09,1.8166958644084832e-09,9.7569494417900957e-09
2.1660212045011476e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32565809730430972,0.095545002994451234,7.2083003183741698e-06,0.0059776218799190975,0.015117975644266488,0.021003703694011722,0.012164339428389225,1.8232293915027982e-10,1.5273524565755354e-11,2.6786811421324173e-07,3.7720167391684863e-20,6.5365555044575765e-07,9.5003119128545748e-17,8.4352504715789546e-11,1.026558141182037e-11,2.3373508886572039e-13,9.8978573595525749e-09,7.297366900894531e-14,0.0048062699362690017,0.0062143461267717788,5.3416788636354036e-10,0.00039456114600439052,4.1843751553750461e-13,3.1098899470529029e-08,6.0618352666222992e-07,3.0105474372609111e-07,0.00017580946176291981,0.00031685164114637324,6.7254308446047192e-07,4.5897363612005818e-09,1.8178357632433344e-09,9.7613238862841936e-09
2.1675718452932846e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32566432692966696,0.095540255700485355,7.1642430159780459e-06,0.0059772201969007311,0.015119934274495535,0.021011372357137164,0.012169556002113075,1.8247736056829417e-10,1.5297406846155002e-11,2.6788673251325374e-07,3.7789951184775114e-20,6.537757952575037e-07,9.5097651607542736e-17,8.4370974451874973e-11,1.0271873470297299e-11,2.3399298731412564e-13,9.8905120302142002e-09,7.3105430510847534e-14,0.004806123032430748,0.0062079839824716408,5.336066851439013e-10,0.00039463967386108853,4.1895401954066314e-13,3.1138574766505222e-08,6.0684788032996189e-07,3.0080064038746552e-07,0.00017588804290341291,0.0003169734023180579,6.7264281844480042e-07,4.5877371156635649e-09,1.8189754392000537e-09,9.7656967556890998e-09
2.1691224860854217e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32567054269638446,0.095535513415314341,7.1204533245801358e-06,0.005976815139083688,0.015121886813116043,0.0210190371167806,0.012174770931580344,1.8263178841167005e-10,1.5321306502584574e-11,2.6790535536530462e-07,3.7859808576157564e-20,6.5389595740171199e-07,9.5192204044984746e-17,8.4389417617782915e-11,1.0278164460837527e-11,2.342509674780186e-13,9.8831822830708108e-09,7.3237322776595558e-14,0.0048059761669057323,0.0062016358165136775,5.3304674015704426e-10,0.00039471813949534367,4.1947101524714038e-13,3.1178272580777157e-08,6.0751250780858375e-07,3.0054706689750867e-07,0.00017596659568757219,0.00031709509551950511,6.7274225707660948e-07,4.5857410531263654e-09,1.8201148921962941e-09,9.7700680499989761e-09
2.170518062798345e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32567612506638188,0.095531249632002171,7.0812700775446634e-06,0.0059764477112358204,0.015123638902674097,0.021025932068067549,0.012179462961795406,1.8277077897042214e-10,1.5342831046262139e-11,2.6792211980024046e-07,3.7922743174893169e-20,6.5400403276755576e-07,9.5277318301187936e-17,8.4405993804406588e-11,1.0283825438668329e-11,2.3448321945696206e-13,9.8765988042655529e-09,7.3356137641205629e-14,0.004805844020695671,0.0061959343893594424,5.3254386102280607e-10,0.00039478870545850788,4.1993673108508617e-13,3.1214019821422714e-08,6.0811090574029357e-07,3.003193028041737e-07,0.00017603726894855511,0.00031720456137633243,6.7283149993786543e-07,4.5839473141320586e-09,1.8211402091934686e-09,9.7740008681665934e-09
