Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HOCXO(25)
7.983206244133577e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575016937452,0.099999999794899236,0.099999999987250454,1.0639384752632488e-65,1.1255721604800404e-42,4.4300534270660342e-35,3.9048868493856853e-54,1.1051129673953971e-32,1.4750774784886375e-64,3.4118209530675466e-27,0.0,3.1514915558094734e-33,4.7280297642720666e-71,1.5462963274512852e-45,8.5816458677213739e-55,4.7963818453418968e-61,1.0057185126113084e-41,4.8635203117268678e-105,2.0507513776983607e-10,2.5499105415681089e-11,2.5603733703539176e-14,2.560870324822664e-14,2.0792405607185618e-18,2.7036155112940254e-19,2.0466596240688794e-23,7.1546733124583551e-44,6.1111106853721642e-40,1.1449054878658004e-42,5.2313135372120421e-52,1.1553213112848901e-63,4.8999153406297106e-33,2.4070970509347973e-75,3.1940468411300757e-66
1.1531297949967313e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575006687468,0.099999999703743736,0.099999999981583987,2.6993025211776419e-64,5.0453001221151302e-42,1.3514187205522565e-34,6.2648826248281654e-53,3.3707048478905398e-32,2.2929939210204839e-63,7.0731113583340515e-27,0.0,6.5338362270534936e-33,4.8194032353976951e-70,6.9305796745002281e-45,8.5999840173804504e-54,7.4551900895195491e-60,3.021885098412511e-41,9.1005572247377092e-104,2.9621927011056483e-10,3.6832041268963281e-11,3.6981693880351423e-14,3.6992213310447968e-14,4.0935421321086901e-18,7.7746300349412106e-19,4.2430781623721728e-23,3.2471070780137521e-43,3.9130899307660883e-39,1.1473520400277089e-41,3.5811696726289642e-51,3.0346319348477537e-62,2.0855928976237317e-32,1.0223352909967312e-73,7.5771645353274709e-65
1.8627481361634784e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574986187571,0.099999999521433389,0.099999999970251052,1.7641121088532976e-62,3.6623701819150746e-41,5.8650649759475905e-34,2.4853247192501335e-51,1.4623651811266301e-31,7.9674500068079338e-62,1.8389089265396234e-26,0.0,1.6989453401542466e-32,1.0070148905777588e-68,5.0299647779584115e-44,1.8010541639278855e-52,2.589950476545194e-58,1.2991979056089196e-40,9.2989319517852033e-102,4.7850683761270094e-10,5.9497912937444717e-11,5.9734864077207808e-14,5.976324302042003e-14,9.6127188789620357e-18,3.0512056239347814e-18,1.1032000422561442e-22,2.4312976977537937e-42,4.4353051032756856e-38,2.4028453584050527e-40,4.658562143089619e-50,2.3234464808492321e-60,1.4087006085597609e-31,1.3069939678677898e-71,4.3092490594908277e-63
2.572366477330226e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574965687767,0.099999999339123985,0.099999999958918118,1.3524410855644503e-61,1.2629728199583231e-40,1.5199388671486755e-33,1.5994485857525524e-50,3.7886402683354296e-31,5.1489196847211064e-61,3.5028978087406756e-26,0.0,3.2367119520125561e-32,5.8167045307855485e-68,1.7343270655551143e-43,9.5046269168504088e-52,1.6735352725286818e-57,3.3573011205032314e-40,1.1018637831600674e-100,6.6079347555109659e-10,8.2163784555149321e-11,8.2484367824346426e-14,8.2539977941816572e-14,1.6759373898083683e-17,7.3638617620280515e-18,2.1015645685647211e-22,8.3441575981088557e-42,1.8693821077802132e-37,1.2680434113879316e-39,2.0575676752449788e-49,1.7797979772459655e-59,4.55564329457732e-31,1.1662412816933897e-70,3.4656926225630428e-62
3.99160315966372e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574924688435,0.099999998974507981,0.099999999936252248,5.61967328921959e-60,7.5789097650194199e-40,5.7540818752164857e-33,3.7433550299616136e-49,1.4332412196348023e-30,1.2306881568933159e-59,8.4276021402549864e-26,0.0,7.7895409841632875e-32,9.2718497716124972e-67,1.0403302497200889e-42,1.3208657361777529e-50,3.9981615400103225e-56,1.2680577273005385e-39,7.8981671020741448e-99,1.0253639627707231e-09,1.274955276382298e-10,1.279723790457956e-13,1.2811245342844031e-13,3.4038975731709307e-17,2.3998981278089578e-17,5.0566783486709783e-22,5.0469305803260712e-41,1.5653883967526509e-36,1.762210243516049e-38,2.0114256602264787e-48,7.122735011209135e-58,2.3909052889567509e-30,8.402009484499373e-69,1.4096305118162311e-60
5.410839841997215e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574883689473,0.099999998609895696,0.099999999913586379,3.8915802938703307e-59,2.4410238431366114e-39,1.4101429015673766e-32,2.1582876626808102e-48,3.5101827948918552e-30,7.1633517105702832e-59,1.5480817863994856e-25,0.0,1.4312862027625611e-31,4.9223591907245678e-66,3.3495834144321837e-42,6.227757732660769e-50,2.3265041853275156e-55,3.1045252814297496e-39,7.4377981086234488e-98,1.3899307318060762e-09,1.728272705182064e-10,1.7344573171985327e-13,1.7371145166099251e-13,5.4112108304249932e-17,5.2498885731917677e-17,9.2896087872719729e-22,1.611946353875799e-40,5.8953635277393602e-36,8.308655573358671e-38,8.2119665054155294e-48,4.9137169702644692e-57,6.9526855334802888e-30,6.8270447646211043e-68,1.0211335451625991e-59
6.8300765243307105e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574842690879,0.099999998245287131,0.09999999989092051,1.7629097689279121e-58,5.9644735795279514e-39,2.7941919124122101e-32,8.1324882758526749e-48,6.9509756800754876e-30,2.8038935787420567e-58,2.4661885668909938e-25,0.0,2.2807805840747765e-31,1.7924905866164473e-65,8.1816878610469146e-42,2.0127623806204046e-49,9.1032256966670765e-55,6.1474308707788449e-39,4.4864273212823802e-97,1.7544937826946474e-09,2.1815901319508082e-10,2.1890443038697485e-13,2.1933822385983827e-13,7.5718467386853094e-17,9.4119338899913558e-17,1.4800312815332472e-21,3.8967988292560278e-40,1.6073263031778319e-35,2.6852922144689287e-37,2.3958706968315372e-47,2.1273072686411282e-56,1.5495029306480562e-29,3.4692303840025515e-67,4.9254780454418253e-59
8.249313206664206e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574801692655,0.099999997880682256,0.099999999868254641,6.2688110646004309e-58,1.2359582789128119e-38,4.8696059211206877e-32,2.4130589574803e-47,1.2105991967756109e-29,8.7355388379808426e-58,3.5970128707829193e-25,0.0,3.3275571119929717e-31,5.221657870550264e-65,1.6948160264299264e-41,5.2406170964804222e-49,2.8349849907709424e-54,1.070739019929476e-38,2.1183581074716721e-96,2.1190531154742123e-09,2.6349075566885487e-10,2.6434847970838082e-13,2.6499351456233729e-13,9.8104190382275922e-17,1.4960954216116305e-16,2.1588746418981636e-21,7.9971171281121626e-40,3.6231325993715853e-35,6.9916789012824861e-37,5.7555046488947618e-47,7.111188421342395e-56,2.950406067227672e-29,1.3597171754733797e-66,1.8520691065013867e-58
9.6685498889977e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192895747606948,0.099999997516081116,0.099999999845588772,1.8238357954399064e-57,2.2667329956789037e-38,7.7541115776886418e-32,5.8232334287139187e-47,1.9264804378928499e-29,2.254371973309634e-57,4.9404987329536191e-25,0.0,4.571716747862598e-31,1.2636502798039046e-64,3.1072417113885765e-41,1.1456392844611223e-48,7.3132747062414869e-54,1.7041349022515042e-38,8.2098557486317078e-96,2.4836087301758249e-09,3.0882249793953e-10,3.0977788353820246e-13,3.106776720533415e-13,1.2091328295358642e-16,2.1932163572378233e-16,2.9654873245533167e-21,1.454135458132243e-39,7.0762454452123159e-35,1.5284348873383608e-36,1.1859400333528069e-46,1.8717941606464343e-55,5.0255866101508675e-29,4.1309336698912509e-66,5.5984047593893613e-58
1.2507023253664691e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574678700194,0.099999996786890005,0.099999999800257033,1.1356869011160956e-56,6.1972206887783076e-38,1.6583739327040051e-31,2.7075702440465511e-46,4.1145884577115782e-29,1.1290003757598297e-56,8.2651549394460613e-25,0.0,7.6527342355714826e-31,5.7485400880916039e-64,8.4887736460788869e-41,4.3195871608288797e-48,3.6591941816724118e-53,3.6410122225521226e-38,8.2785312446842567e-95,3.2127088055114525e-09,3.9948598187159076e-10,4.0059277539636113e-13,4.0213338375664413e-13,1.6696387838305198e-16,4.0222851894232084e-16,4.9620011868010811e-21,3.9181889053694165e-39,2.1318155475253479e-34,5.762902672934179e-36,4.0353655993135832e-46,1.060487562814314e-54,1.1902166784995506e-28,3.1770025136621181e-65,3.716673790954786e-57
1.534549661833168e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574596707065,0.099999996057713744,0.099999999754925295,4.5703031680720439e-56,1.3871813241884115e-37,3.0488254528579041e-31,9.0620284682868646e-46,7.5540653920479704e-29,3.9084241568918202e-56,1.2439587019595695e-24,0.0,1.1524879791596258e-30,1.8762513416848078e-63,1.8987452060806884e-40,1.2336692235125056e-47,1.2658102172364692e-52,6.6873347799269477e-38,4.4122946467683611e-94,3.9417940090173253e-09,4.9014946499127769e-10,4.9134914522693334e-13,4.9370625289988094e-13,2.1289779513826481e-16,6.4377318163954615e-16,7.4695358415012037e-21,8.6930859032269482e-39,5.0896904388949961e-34,1.6458785022757033e-35,1.0760705244574124e-45,4.0878388055868222e-54,2.3526100898292543e-28,1.4587138896472565e-64,1.5434252246062513e-56
1.818396998299867e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574514715413,0.099999995328552374,0.099999999709593557,1.4529744789217024e-55,2.7108803840519484e-37,5.0630225985694731e-31,2.4706065503315434e-45,1.2527475513132684e-28,1.0877299954287801e-55,1.7463247478312665e-24,0.0,1.6189164720021249e-30,5.0057296101981958e-63,3.7079510617304163e-40,2.9355853112259886e-47,3.5201573765145366e-52,1.1094799957003552e-37,1.8049420343526349e-93,4.6708643409967246e-09,5.8081294729860492e-10,5.8204703073407884e-13,5.853962315506691e-13,2.5868755759698593e-16,9.4394539530583913e-16,1.0488055688948299e-20,1.6901401665520778e-38,1.0403143357889417e-33,3.9164604667619911e-35,2.4367789519192132e-45,1.2595295070057161e-53,4.1206651816874806e-28,5.1892307489568357e-64,5.0079964218261805e-56
2.102244334766566e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574432725232,0.099999994599405881,0.099999999664261818,3.9943752401644879e-55,4.8170827039872196e-37,7.8169755543293603e-31,5.8981532045190572e-45,1.9314873348013791e-28,2.6329558936684617e-55,2.3335592851114308e-24,0.0,2.1646594525600979e-30,1.1705989377217079e-62,6.5840260089527995e-40,6.1805297928480613e-47,8.5142089726068842e-52,1.7113424422768335e-37,6.3105791154524139e-93,5.3999198017508374e-09,6.7147642879358599e-10,6.726864693443822e-13,6.7720303191868244e-13,3.0454610560073745e-16,1.3024947935432251e-15,1.4017525403504624e-20,2.9939249939858081e-38,1.9100904395197137e-33,8.2456471086281225e-35,4.9370488716987532e-45,3.3741499651263199e-53,6.6247680463433195e-28,1.5877899701043127e-63,1.3915562671211977e-55
2.669939007699964e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574268749299,0.09999999314115747,0.099999999573598342,2.6006719644021103e-54,1.259556625649047e-36,1.6016689756614568e-30,2.8177177221289028e-44,3.9459727422418898e-28,1.2471997497033786e-54,3.7624143646237685e-24,0.0,3.4944942321124911e-30,5.168733148617109e-62,1.7187261042233116e-39,2.2103769876316943e-46,4.0249830675774625e-51,3.4994927044686374e-37,7.2843708572963982e-92,6.8579861108010811e-09,8.5280338934656557e-10,8.5379015701562395e-13,8.6116696517647981e-13,3.9629990859047637e-16,2.1947436523341372e-15,2.2609171579917158e-20,7.8029405699674229e-38,5.2139134272987358e-33,2.9489362746478827e-34,1.6646776155452507e-44,2.2082571788768245e-52,1.4365847648095871e-27,1.4921211136023282e-62,8.7564879985542311e-55
3.237633680633362e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574104779267,0.099999991682968553,0.099999999482934865,1.0492415075608752e-53,2.7303163041994918e-36,2.8591894446845425e-30,9.4136978629854251e-44,7.0235892210659086e-28,4.1255071196201286e-54,5.5300864693496956e-24,0.0,5.1428004680152674e-30,1.6477791232302546e-61,3.719771939256464e-39,6.0237077584144857e-46,1.3291893737621693e-50,6.2347192548356616e-37,4.0355981297389269e-91,8.3159929385965179e-09,1.0341303466503275e-09,1.0346605095124315e-12,1.0455975649787541e-12,4.8804435663557267e-16,3.3203333339319177e-15,3.3244189410894389e-20,1.6891751425647652e-37,1.1573056879194268e-32,8.0364256052555611e-34,4.3890046525396257e-44,9.0116668695789584e-52,2.6622192772945433e-27,7.3533386786026759e-62,3.483424996961838e-54
4.373023026500158e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573776856914,0.099999988766769146,0.099999999301607911,1.0210625583885999e-52,9.1952186974937697e-36,7.0690799438581899e-30,6.5444939414767515e-43,1.726128236936951e-27,2.7700097986524e-53,1.0080135795231901e-23,0.0,9.39805267583654e-30,1.0559053957150887e-60,1.2485468173735634e-38,2.9073099899439682e-45,8.8906285067330898e-50,1.535225595772016e-36,7.5235404568173689e-90,1.1231828160135297e-08,1.396784251510646e-09,1.3957024113665424e-12,1.4158567832775293e-12,6.7108135647316471e-16,6.2707566140454996e-15,6.0643200159914126e-20,5.6866318440598239e-37,3.96803547627414e-32,3.8787373344367691e-33,2.0517890586181801e-43,9.2713020154404321e-51,6.8856722362408912e-27,1.0933905674595799e-60,3.2431462928061911e-53
5.508412372366954e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573448958164,0.09999998585080766,0.099999999120280958,4.9952007343872927e-52,2.3175660483702922e-35,1.4180040003725081e-29,2.6174543732261326e-42,3.4424260442099923e-27,1.0967635618545142e-52,1.5980220619476682e-23,0.0,1.4936857578099344e-29,4.1285813158470767e-60,3.1371413702582027e-38,9.2744414895341714e-45,3.5090926956820778e-49,3.0674728737533863e-36,5.2709451334331753e-89,1.4147425485781949e-08,1.7594381433754311e-09,1.755814576041484e-12,1.7879759789615543e-12,8.5356269027117766e-16,1.0151457915723119e-14,9.6212278780320488e-20,1.4339844487763809e-36,1.000864621839618e-31,1.2373335566276722e-32,6.4863407571096833e-43,4.5952057368716922e-50,1.4166914984386847e-26,6.5270817890574857e-60,1.5784905577621214e-52
6.64380171823375e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573121083012,0.099999982935084039,0.099999998938954032,1.7661819140209135e-51,4.8969281372862311e-35,2.4971824732007238e-29,7.8573523796706566e-42,6.0278350476239265e-27,3.2887661466735153e-52,2.3226863690182232e-23,0.0,2.1765639444317369e-29,1.2370041248608748e-59,6.6088470761115691e-38,2.3394020187735079e-44,1.0489943377721197e-48,5.3812215895923135e-36,2.5450226913926256e-88,1.7062784934946576e-08,2.1220920222455736e-09,2.1149993982044561e-12,2.16195028154353e-12,1.0355695182138456e-15,1.495996141332944e-14,1.3994914697766688e-19,3.032293038432212e-36,2.099755508890445e-31,3.1210726760709904e-32,1.6365939871085888e-42,1.6236781427397737e-49,2.5337811002768516e-26,2.676311725781501e-59,5.5954391914842219e-52
8.914580409967342e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572465403523,0.099999977104350324,0.099999998576300167,1.5060861758753714e-50,1.6025326217911874e-34,6.0795211647636447e-29,4.7916069944566818e-41,1.4502830832417136e-26,1.9819289041111851e-51,4.1745978198085913e-23,0.0,3.9318715230090193e-29,7.4860392691400836e-59,2.148598295329938e-37,1.0221847612166799e-43,6.2741528621148718e-48,1.2996896406265922e-35,4.452713401519066e-87,2.2892790281453257e-08,2.8473997410054885e-09,2.8305965505285863e-12,2.9154450915971448e-12,1.398204422369984e-15,2.7350794703445492e-14,2.5191713859589324e-19,9.9450887912884188e-36,6.663371097879584e-31,1.3637300598981016e-31,7.303464678433417e-42,1.4062495072509885e-48,6.2660983426461981e-26,3.3094604848234372e-58,4.6298888168073147e-51
1.1185359101700934e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571809818426,0.099999971274567917,0.099999998213646329,6.9391668266905773e-50,3.9798584286606384e-34,1.2100403313530915e-28,1.7995302157951092e-40,2.8536595734049733e-26,7.4278021207221115e-51,6.5609840330564665e-23,0.0,6.2108342974420057e-29,2.8502684519589068e-58,5.3035921052191418e-37,3.0825903294475853e-43,2.3366806974719247e-47,2.5669348098847635e-35,3.0264429894796067e-86,2.8721844354895847e-08,3.5727074077975113e-09,3.5425129023859537e-12,3.6763031369776009e-12,1.7589944957139816e-15,4.3424214024670531e-14,3.9652894755422984e-19,2.4751081623433938e-35,1.5978596646256852e-30,4.1125843091918513e-31,2.2597086299248925e-41,6.5027250910074273e-48,1.2546715581303386e-25,1.8527799982518553e-57,2.1255495452146082e-50
1.5726916485168116e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957049893138,0.099999959617856266,0.099999997488338752,8.0621820777833181e-49,1.5850021413649143e-33,3.4165589988491843e-28,1.429981392456996e-39,7.867957165397296e-26,5.7755515596057453e-50,1.2926219410596305e-22,0.0,1.2359976445849048e-28,2.3144181333620668e-57,2.0842213016875595e-36,1.6444956106151797e-42,1.7899701659835326e-46,7.1328170740628914e-35,8.2216968139124986e-85,4.0377099303378859e-08,5.0233225855063539e-09,4.9553786917539676e-12,5.21995799880145e-12,2.4750012013405338e-15,8.6543362711809343e-14,7.8361109999813827e-19,9.9082432306033458e-35,5.8386034830302624e-30,2.193975136870529e-30,1.301772507916979e-40,7.885682111033952e-47,3.5375085442485551e-25,3.3784177232777153e-56,2.3638821577829273e-49
2.02684738686353e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569188421776,0.099999947964947836,0.099999996763031243,4.201922696516175e-48,4.388417978986232e-33,7.4227779334817178e-28,5.9934712566399456e-39,1.6712001519302803e-25,2.4227947091318899e-49,2.1396560558203011e-22,0.0,2.0664324785143479e-28,1.0145135028679366e-56,5.7024144699723881e-36,5.4293953516546791e-42,7.4184972289871472e-46,1.5264025333774144e-34,6.581698865627303e-84,5.20285510218164e-08,6.4739375554290392e-09,6.3537471155898948e-12,6.7926141032613042e-12,3.1836553090288797e-15,1.441669926319783e-13,1.3010497636702223e-18,2.7554781597813726e-34,1.494879252382596e-29,7.2435328322811766e-30,4.5827521390380219e-40,4.123321855308865e-46,7.624165855028203e-25,2.151887997536351e-55,1.2305011525525621e-48
2.4810031252102485e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289567878289521,0.099999936315841434,0.099999996037723873,1.5340856783570337e-47,9.864749536370829e-33,1.3811203298368662e-27,1.8346651905618102e-38,3.0419473641201951e-25,7.4677405436070568e-49,3.1950395352651716e-22,0.0,3.116380755593061e-28,3.267294768077732e-56,1.267245835025125e-35,1.3828076727656364e-41,2.2597453924802062e-45,2.7987687620238908e-34,3.4987588703403773e-83,6.367620075123158e-08,7.9245523176224983e-09,7.7377670093373561e-12,8.3939736976263416e-12,3.8850391461021182e-15,2.1614618612676589e-13,1.9486990854791885e-18,6.2195028127897238e-34,3.1200761008888508e-29,1.8448485971412315e-29,1.2396777535210141e-39,1.4947453522082955e-45,1.4031661479953672e-24,9.1412678885321939e-55,4.5040299530674496e-48
2.935158863556967e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289566568534519,0.099999924670535742,0.099999995312416587,4.5231774985716535e-47,1.9369500700123825e-32,2.3194753610774822e-27,4.6284607104358243e-38,4.9990721630033772e-25,1.9003313745206936e-48,4.4566339009248681e-22,0.0,4.3897932950783905e-28,8.6643796389557693e-56,2.4601756428635613e-35,2.9876508658283578e-41,5.6826799241778379e-45,4.6329754231556413e-34,1.4585355809492009e-82,7.5320049732232912e-08,9.3751668721436339e-09,9.1075856428258192e-12,1.0023742168651911e-11,4.5792267817785578e-15,3.0233359940998207e-13,2.7264132003123903e-18,1.2260712494224618e-33,5.7024704221799403e-29,3.985921835016642e-29,2.839947026175068e-39,4.3513605171482852e-45,2.3271574704037758e-24,3.0634187144161076e-54,1.3257349253970648e-47
3.3893146019036854e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289565259156677,0.09999991302902958,0.099999994587109425,1.1457879667807192e-46,3.4564987960875203e-32,3.6216735473534689e-27,1.020716461610884e-37,7.6393747243743452e-25,4.2243145493712951e-48,5.9223230492444599e-22,0.0,5.8905795746756598e-28,2.0026112716624482e-55,4.3408668090288354e-35,5.7525482904871077e-41,1.2483640278391959e-44,7.1315003814530611e-34,5.0549198375996888e-82,8.6960099205016669e-08,1.0825781219049351e-08,1.0463348744989773e-11,1.1681627985801333e-11,5.2662913670853589e-15,4.0258343050857652e-13,3.6340462341919526e-18,2.1965755625190427e-33,9.4924719329528815e-29,7.6746607883582202e-29,5.7908920970178706e-39,1.0886615555681782e-44,3.5850131990768556e-24,8.7053032579901247e-54,3.3409224297346057e-47
4.297626078597122e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289562641532096,0.099999889757410781,0.09999999313649538,5.3983963993191103e-46,9.018556488901214e-32,7.5892476771414183e-27,3.7636838698529672e-37,1.5342175651459093e-24,1.5775326889871468e-47,9.4576243085793612e-22,0.0,9.5897209011539809e-28,8.0683842897838189e-55,1.1073024945269464e-34,1.6784461243736895e-40,4.5489980904672116e-44,1.4530867778495949e-33,4.3666984313181889e-81,1.1022880458478564e-07,1.3727009290242046e-08,1.3133284175781211e-11,1.5080599727520007e-11,6.6193433968544497e-15,6.4469423415423514e-13,5.838485543658216e-18,5.7768247822045497e-33,2.1700000152323613e-28,2.239269101718574e-28,1.8918330096581316e-38,5.0454933528221283e-44,7.3023436675824317e-24,5.1548929066305808e-53,1.5463540737780614e-46
5.205937555290559e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289560025415006,0.099999866500975143,0.099999991685881778,1.8610926830443651e-45,1.9642359282112806e-31,1.3858886110119553e-26,1.0733998261830906e-36,2.6863866269428221e-24,4.5396626225940834e-47,1.3784447329243243e-21,0.0,1.4244280801313315e-27,2.4812742698379244e-54,2.3585550046768792e-34,3.9491470606319897e-40,1.2788409323434929e-43,2.5814381072284065e-33,2.3179459827109114e-80,1.3348232680397405e-07,1.6628236531655464e-08,1.5748709324461762e-11,1.858861630534401e-11,7.9447710376095634e-15,9.4134199941045473e-13,8.5608499508133009e-18,1.2682054992059977e-32,4.1761476875661238e-28,5.2686840394527149e-28,4.9502002184529153e-38,1.7300150011384152e-43,1.2949783652638025e-23,2.1264931781081084e-52,5.2486355472506393e-46
