Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),CO2X(24),CHOX(53),COX(50)
1.1268897754508035e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062711,0.1186699654767935,0.022821567685013259,7.5950784060974085e-56,3.0807673157969258e-40,6.8245884066248474e-20,4.9614931434011432e-39,3.5391799295119217e-30,1.5006203378250743e-67,9.9456959098884244e-12,5.1720387617760635e-59,9.9456957436480351e-12,2.4859755677850967e-40,1.5462678881578481e-43,3.4398712961904059e-55,3.9884210384831091e-56,8.1851346705396232e-32,4.8093728734480913e-46,5.4316173806493639e-10,1.6082054227073548e-11,6.4591048471314042e-14,7.0221753848502749e-22,6.4265886366498298e-14,2.5599828954176772e-17,8.7630253228364836e-17,2.7593072043576928e-18,2.3001355142349337e-33,3.0748579723467799e-28,2.9067223278582473e-51,5.4739497033746487e-21,1.0894897748121462e-50,1.2382217663887282e-50,6.057564709166097e-49
1.5025197022595373e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727605416943,0.1186699652924029,0.022821567682332917,8.7955113287917648e-55,8.3276267234494339e-40,1.2193557916787572e-19,3.4419816682041706e-38,8.4000777461957025e-30,2.3120856047813691e-66,1.3260927894827092e-11,3.3753910122743197e-58,1.3260927602795284e-11,7.9362009546566491e-40,4.1876800245676924e-43,3.5146782915522278e-54,4.0750820333932927e-55,1.6409706218079448e-31,2.091806562653988e-45,7.2421564347413368e-10,2.144273898311031e-11,8.6221334659289312e-14,1.0412983560634099e-21,8.5638831040152595e-14,3.5402718811715328e-17,1.6146154785728455e-16,6.8142175414641379e-18,1.1033667458455885e-32,7.2683295789263937e-28,1.75277742338645e-50,9.6159350224877366e-21,8.0472175366168815e-50,1.3849107218544966e-49,6.1890714198635628e-48
1.878149629068271e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727586771169,0.1186699651080123,0.022821567679652575,4.0761831245659032e-54,1.7665092111951623e-39,1.9157732765673076e-19,1.3041491372947447e-37,1.6352604460353216e-29,1.2782353779997085e-65,1.6576159879936791e-11,1.2338352784385646e-57,1.6576159426134082e-11,1.912829661297277e-39,8.8461579953174426e-43,1.6193449221600984e-53,1.8775275853271045e-54,2.7882876893882915e-31,6.1951231678838287e-45,9.0526954475306504e-10,2.6803423734081311e-11,1.0790441658473507e-13,1.3927142400056754e-21,1.0698676092251295e-13,4.5192537485334977e-17,2.5759010451594074e-16,1.360403629927037e-17,3.3952946825386147e-32,1.4163118135236245e-27,6.3248559262126756e-50,1.4942579176861243e-20,3.0202910235731023e-49,6.3429658436810545e-49,2.8514828341528144e-47
2.629409482685738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479605,0.11866996473923112,0.022821567674291891,5.7614516861292775e-53,5.5231750870473889e-39,3.7864943497312689e-19,1.2121646415613872e-36,4.5446068329369971e-29,3.0301362741182264e-64,2.3206623850662133e-11,1.0794646914541969e-56,2.3206622965466423e-11,7.6786366240371258e-39,2.7239280127237529e-42,2.3752566972149779e-52,2.7538824684079755e-53,6.0862897548193599e-31,3.6732442375959096e-44,1.2673773349292294e-09,3.7524793220863878e-11,1.5143203167857768e-13,2.1054363039612186e-21,1.4960778215188883e-13,6.4732422030005462e-17,5.130585892500721e-16,3.8863512132358691e-17,2.0486501118192811e-31,3.9588522047921415e-27,5.6774635672941876e-49,2.9146849659511205e-20,2.6918180352088829e-48,8.7992996399976836e-48,4.182273621535368e-46
3.305543350941459e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727515917191,0.11866996440732808,0.022821567669467274,2.5415250425732467e-52,1.1583939170698291e-38,6.0146724909810679e-19,4.3763893325446637e-36,8.9735794619447255e-29,1.4758114464552468e-63,2.9174041424886421e-11,3.9134441906585687e-56,2.9174040028492107e-11,1.8731335013801456e-38,5.6513738500653876e-42,1.0059783691218963e-51,1.1663171878540523e-52,1.0205095968930566e-30,1.0907245358266454e-43,1.593274331972551e-09,4.7174025741692156e-11,1.9079328684593608e-13,2.7524663220872929e-21,1.8788150261143084e-13,8.2277731823760074e-17,8.1233278410744177e-16,7.7498451290386952e-17,6.1931206397591334e-31,7.8505596283223629e-27,2.0168143529870857e-48,4.5978537935483084e-20,1.0265897560757916e-47,3.8682042000968508e-47,1.7712378149105512e-45
3.9816772191971796e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727482354754,0.11866996407542504,0.022821567664642658,8.3901249012105456e-52,2.1005111734059465e-38,8.7582855371528465e-19,1.2574087630281809e-35,1.5596556492902189e-28,5.6769400049557094e-63,3.5141458999643792e-11,1.1114502490087674e-55,3.5141456975594503e-11,3.8706745224099785e-38,1.0152005741855626e-41,3.3577794102029791e-51,3.8929112667128769e-52,1.542040732484335e-30,2.6580662296235811e-43,1.9191713156444745e-09,5.6823258246159655e-11,2.3033463203953343e-13,3.3997020450235168e-21,2.2607469760239978e-13,9.9786162892969338e-17,1.1732401917982657e-15,1.3507649338917954e-16,1.5179450430900894e-30,1.3692813665452939e-26,5.7491065899671442e-48,6.6644293492372168e-20,2.8725215128891153e-47,1.2720873869682323e-46,5.9118949293527017e-45
4.6578110874529e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727448792302,0.11866996374352203,0.022821567659818041,2.3311706965034207e-51,3.4509089591338882e-38,1.2016975954388696e-18,3.0357855204569142e-35,2.483553754382874e-28,1.7320767351196103e-62,4.1108876574927004e-11,2.7005577508612281e-55,4.1108873806776965e-11,7.1198861571942435e-38,1.6543105906424325e-41,9.1448597310974704e-51,1.0602125164358282e-51,2.1734212945633975e-30,5.6033033484783747e-43,2.2450682859452277e-09,6.6472490734267867e-11,2.7005897289587494e-13,4.0462257959835063e-21,2.6418752988033178e-13,1.1725794372806664e-16,1.592386544638044e-15,2.1482892953076352e-16,3.2265888050255938e-30,2.186572017620143e-26,1.3779172597363987e-47,9.1143637545641654e-20,7.2055442903272847e-47,3.5299013669957224e-46,1.6100444181772239e-44
5.333944955708621e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727415229821,0.11866996341161902,0.022821567654993425,5.6940158262134775e-51,5.2853497930970172e-38,1.5790377670353774e-18,6.5046526527735174e-35,3.7130352119307923e-28,4.5421460355326587e-62,4.7076294150728483e-11,5.8472013542294871e-55,4.7076290522041812e-11,1.2059167839244298e-37,2.5156598903563806e-41,2.1742793990792744e-50,2.5207183323819233e-51,2.9147341587866268e-30,1.0677759854704443e-42,2.5709652428749156e-09,7.6121723206016618e-11,3.0996915774748757e-13,4.6922720500770834e-21,3.0222016793234458e-13,1.3469299095448714e-16,2.0664183095557475e-15,3.1994089691819306e-16,6.1905222764139832e-30,3.2765174822196079e-26,2.9339428918115589e-47,1.1947610935221955e-19,1.6029412301706333e-46,8.6156162093118253e-46,3.8279149403015675e-44
6.6862126922200626e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727348104827,0.11866996274781305,0.022821567645344192,2.6005395822309627e-50,1.0679831925831283e-37,2.4880016354589466e-18,2.3148377551288314e-34,7.2465699804770408e-28,2.2959009788376002e-61,5.9011129303859238e-11,2.1477228229303004e-54,5.9011123604824389e-11,2.892462651546172e-37,5.0237511481701976e-41,9.2560691596109579e-50,1.0730478386107269e-50,4.7274439133440857e-30,3.116777203021845e-42,3.2227591166211611e-09,9.5420188100434807e-11,3.9035636814799708e-13,5.9838913487916945e-21,3.7804546225054627e-13,1.6945304552794113e-16,3.1680267072978486e-15,6.1675376938460667e-16,1.8263926127557369e-29,6.4162877182966246e-26,1.0330417112653579e-46,1.8763887264562612e-19,6.1891634082364554e-46,3.9343456985415461e-45,1.6294575545326264e-43
7.90325365508036e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727287692263,0.11866996215038772,0.022821567636659882,7.8863550200055241e-50,1.7937249654423494e-37,3.4817463998446789e-18,5.9275899454148572e-34,1.190228159960669e-27,7.5986914728070911e-61,6.9752480943375812e-11,5.6138426584088391e-54,6.9752472982906511e-11,5.5436872111365294e-37,8.3641704112802948e-41,2.705111246823526e-49,3.1359108491663482e-50,6.7357357353852304e-30,6.9152895441332372e-42,3.8093735572639465e-09,1.1278880644946019e-10,4.6336504652597657e-13,7.1463627073422844e-21,4.4601560023341699e-13,2.0061208305774795e-16,4.3176674629084791e-15,9.9849197425726795e-16,4.0591448123886579e-29,1.056147830450303e-25,2.632493628790051e-46,2.6209038340158831e-19,1.6321323916617728e-45,1.1931416022838247e-44,4.7618524138528676e-43
9.120294617940657e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727227279649,0.11866996155296243,0.022821567627975572,2.0103285902118222e-49,2.795433369142852e-37,4.6416957590131617e-18,1.3237679866192121e-33,1.8232755783934488e-27,2.0968480394410389e-60,8.0493832584454711e-11,1.2750795634580519e-53,8.0493821985440504e-11,9.7067397880255299e-37,1.2937403249922764e-40,6.7461719315877372e-49,7.8203044650834303e-50,9.1017210013280639e-30,1.3727766343792268e-41,4.3959879545847267e-09,1.3015742474547929e-10,5.3701305806319212e-13,8.3089010163836278e-21,5.1372850869152498e-13,2.3165321449490419e-16,5.6001382836202387e-15,1.5047929757262435e-15,8.0318879315706665e-29,1.620518980947748e-25,5.8733263152417588e-46,3.4895445540574421e-19,3.7006128844405605e-45,3.0428750450036423e-44,1.187476958198141e-42
1.0337335580800954e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727166866963,0.11866996095553721,0.022821567619291262,4.5963591489965313e-49,4.1193398028759194e-37,5.9676361268357541e-18,2.6875422320110186e-33,2.650063630475129e-27,5.1728150284345126e-60,9.1235184227051409e-11,2.6325062998442022e-53,9.1235170612435301e-11,1.5887943138688552e-36,1.8937942851993457e-40,1.5157680849679006e-48,1.7570596400890083e-49,1.1826051249488802e-29,2.5143283273287113e-41,4.9826023085834849e-09,1.4752604298849219e-10,6.1131158491113325e-13,9.4714437847896511e-21,5.8118517719509098e-13,2.6257687565937036e-16,7.001287995256608e-15,2.1488179890228743e-15,1.4600468745779596e-28,2.3582826435337719e-25,1.1953250937669411e-45,4.4822852373700144e-19,7.6558856994473012e-45,6.9641840271471335e-44,2.6679467163473154e-42
1.1554376543661251e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727106454222,0.11866996035811202,0.022821567610606951,9.6876324796239087e-49,5.8113398314567916e-37,7.4593580086801596e-18,5.0719333856112454e-33,3.6964694656501894e-27,1.1751311330766855e-59,1.0197653587112223e-10,5.0542463240254795e-53,1.0197651886389984e-10,2.4670062771911369e-36,2.6556141139502649e-40,3.1490020368404519e-48,3.6501734452233302e-49,1.4909363287081514e-29,4.3272101787367817e-41,5.5692166192601996e-09,1.6489466117849873e-10,6.8627002925682035e-13,1.0633969877826269e-20,6.4838657639333118e-13,2.9338352570602243e-16,8.508802093044018e-15,2.9419104567506567e-15,2.484460489779867e-28,3.2925980727494103e-25,2.2684943696325109e-45,5.59910063488971e-19,1.4598529276055018e-44,1.4696192705024017e-43,5.5423346811012337e-42
1.2771417506521549e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727046041419,0.11866995976068687,0.022821567601922641,1.9052803383923135e-48,7.9174256667290733e-37,9.1166536311727194e-18,9.0111703743050337e-33,4.9882469213120788e-27,2.4910295873938836e-59,1.1271788751662395e-10,9.1365992842127222e-53,1.127178667398433e-10,3.6704782486198395e-36,3.5980475921175034e-40,6.1282258400422995e-48,7.1033240532391454e-49,1.8352286675350006e-29,7.0778866748450614e-41,6.1558308866148658e-09,1.8226327931549898e-10,7.6189658403619771e-13,1.1796489462662674e-20,7.1533366877290735e-13,3.2407358865468081e-16,1.0111599876146652e-14,3.894188214850659e-15,4.006210073991671e-28,4.4464852090505077e-25,4.0643561412958546e-45,6.8399655696879413e-19,2.6114474052759488e-44,2.8943128812564972e-43,1.0785219114510758e-41
1.3988458469381846e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726985628555,0.11866995916326176,0.022821567593238331,3.5337666939974842e-48,1.0483967672238468e-36,1.0939315572600197e-17,1.5216636581179317e-32,6.551192687258902e-27,4.9815369336689276e-59,1.2345923916351343e-10,1.5700580487715412e-52,1.2345921424027501e-10,5.2713470448206262e-36,4.739876866668447e-40,1.1284685692782659e-47,1.3079829793485842e-48,2.2155451153766336e-29,1.1095313978674654e-40,6.7424451106474917e-09,1.9963189739949284e-10,8.381984861951614e-13,1.2959013041905658e-20,7.8202741502047685e-13,3.5464751421276031e-16,1.1799561981227655e-14,5.0148095359811576e-15,6.1778091997803522e-28,5.8429747172512125e-25,6.9378489543546488e-45,8.2048547927328411e-19,4.4240736898993126e-44,5.3761230865294892e-43,1.9858980485808299e-41
1.642254039510244e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726864802623,0.11866995796841166,0.022821567575869714,1.0525648512391454e-47,1.7185769733821997e-36,1.5079910786627936e-17,3.8341586553871861e-32,1.0593998053683754e-26,1.7352386735951152e-58,1.449419424612832e-10,4.0998251154129786e-52,1.4494190811464122e-10,9.9887806431079217e-36,7.6964754054558848e-40,3.3447416863191002e-47,3.8765472987280457e-48,3.0845028161964111e-29,2.4596690131730522e-40,7.9156734287466286e-09,2.3436913340846103e-10,9.928529530166407e-13,1.5284077624539409e-20,9.1465870266225386e-13,4.1544870185103595e-16,1.5394856833141139e-14,7.7933700825154548e-15,1.3199818046591594e-27,9.4559443429550053e-25,1.796926643062152e-44,1.1306604986829338e-18,1.1111662629674441e-43,1.6066427146668787e-42,5.8853502452344944e-41
1.8856622320823035e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726743976435,0.11866995677356174,0.022821567558501097,2.676389691090081e-47,2.6294630548838073e-36,1.9879495894555211e-17,8.4687238642974127e-32,1.6031727712393231e-26,5.0777601050075145e-58,1.6642464576408883e-10,9.3808976563560137e-52,1.6642460048707512e-10,1.7338319129521566e-35,1.1673886514150742e-39,8.5117711410382903e-47,9.864456758777633e-48,4.0983137563685251e-29,4.8932985077212295e-40,9.0889015735576559e-09,2.6910636920540304e-10,1.1502740396252138e-12,1.760916489538453e-20,1.0462880712961357e-12,4.7579059285594398e-16,1.9231178112738677e-14,1.1333465513677327e-14,2.5250211910676334e-27,1.4315608364725293e-24,4.0940586179752769e-44,1.4904148921933575e-18,2.4426958438210352e-43,4.0996548587133604e-42,1.4975199883604802e-40
2.1481972375039846e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726613655531,0.11866995548482172,0.022821567539767666,6.4100240987049513e-47,3.9258031896523155e-36,2.5793046583376152e-17,1.7797192531527404e-31,2.3698315029394056e-26,1.3919379475675608e-57,1.8959544198814613e-10,2.0475400291600916e-51,1.8959538323309629e-10,2.9178421940638735e-35,1.7276905216951398e-39,2.045270093482524e-46,2.3701342276084075e-47,5.3547420052304276e-29,9.3695964992329298e-40,1.0354320813651679e-08,3.0657322779412171e-10,1.3231993145734686e-12,2.0116973997659133e-20,1.1871463693435582e-12,5.4036323109055955e-16,2.3580088292579879e-14,1.6055717784421058e-14,4.6302031587130802e-27,2.1165851756714571e-24,8.9129097647448864e-44,1.9339915366915822e-18,5.1066980987719611e-43,9.8583443564336126e-42,3.597844593190253e-40
2.4107322429256658e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726483334316,0.11866995419608189,0.022821567521034234,1.380170852293317e-46,5.5954069316453959e-36,3.2469285386760598e-17,3.417699744787138e-31,3.3487701230285473e-26,3.378763678219933e-57,2.1276623821724329e-10,4.0828266804548318e-51,2.1276616423205809e-10,4.6251078376966864e-35,2.442005671539092e-39,4.4214802970320924e-46,5.1234146523796034e-47,6.7808975777316454e-29,1.6651263603798668e-39,1.1619739852153963e-08,3.4404008613618225e-10,1.499400116140716e-12,2.2624805127494712e-20,1.3268573359943834e-12,6.0440990565837701e-16,2.8097657387256287e-14,2.1757382266907867e-14,7.8786780600041887e-27,2.9909766153597634e-24,1.7743892471652027e-43,2.4351966499743165e-18,9.7570572471986952e-43,2.1315472939735869e-41,7.7767675387795997e-40
2.673267248347347e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726353012807,0.11866995290734228,0.02282156750230081,2.7337304468079786e-46,7.6876453886968758e-36,3.9906194540748057e-17,6.1121715270638433e-31,4.5659276906108942e-26,7.4561065791311678e-57,2.3593703445096103e-10,7.5800432367602241e-51,2.3593694348405913e-10,6.9910257823336211e-35,3.3282960294840424e-39,8.7948007205983152e-46,1.0190312987342244e-46,8.3774081913703177e-29,2.7889794335347611e-39,1.2885158689064527e-08,3.8150694423158416e-10,1.6788900009218968e-12,2.5132661347772095e-20,1.4654303174609246e-12,6.6793490258392917e-16,3.2742286863174852e-14,2.8470707440954114e-14,1.2636738004526763e-26,4.0776442913433524e-24,3.2905903454564082e-43,2.9940049065894898e-18,1.7361959940498238e-42,4.2402224765259882e-41,1.5466686787037764e-39
2.9358022537690285e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072622269097,0.11866995161860285,0.022821567483567382,5.0625685306198869e-46,1.0252575427983068e-35,4.8101772605720491e-17,1.0319015864508477e-30,6.0472442132748032e-26,1.5241570617770811e-56,2.5910783068888382e-10,1.328188258118243e-50,2.5910772098919807e-10,1.0166573004918687e-34,4.404303255580903e-39,1.6357307005582405e-45,1.8951473713042419e-46,1.0144900011006214e-28,4.4517128207537403e-39,1.4150577324383392e-08,4.18973802080327e-10,1.8616745940403086e-12,2.7640542325860054e-20,1.6028745842924311e-12,7.3094247103061497e-16,3.748053667762662e-14,3.6219858991812497e-14,1.9321130967002923e-26,5.3994378371592506e-24,5.7610586229486672e-43,3.610390990000421e-18,2.9164090378312132e-42,7.8869733769773482e-41,2.8762244881138667e-39
3.19833725919071e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726092368839,0.11866995032986363,0.022821567464833954,8.8693262478688029e-46,1.3340937706151061e-35,5.705403427249651e-17,1.6611653916787969e-30,7.8186614442708383e-26,2.9253356623263867e-56,2.8227862693059939e-10,2.2184675964404121e-50,2.8227849674757409e-10,1.4318304627087203e-34,5.6875516305748442e-39,2.8782102911985557e-45,3.3344424740408088e-46,1.2083997645628156e-28,6.8275763820225184e-39,1.5415995758110577e-08,4.5644065968241023e-10,2.0477531428205241e-12,3.0148447912197381e-20,1.7391993322924282e-12,7.9343682648634234e-16,4.2285568848318423e-14,4.502247532016189e-14,2.8396842911283812e-26,6.9791485959683997e-24,9.6166105050360048e-43,4.2843295923323763e-18,4.6711192473070051e-42,1.387893843352922e-40,5.0602601710008233e-39
3.4608722646123915e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725962046392,0.1186699490411246,0.022821567446100526,1.4830743875985935e-45,1.7004151011540546e-35,6.6761010343930501e-17,2.569339957323435e-30,9.9061217561855294e-26,5.3250212997391084e-56,3.0544942317569921e-10,3.5590160920348624e-50,3.0544927075928596e-10,1.9628361949853519e-34,7.1953494913880983e-39,4.8338851197125213e-45,5.5997210466570144e-46,1.4195324125034971e-28,1.012488511510519e-38,1.668141399024612e-08,4.9390751703783347e-10,2.2371197362451128e-12,3.2656379017510297e-20,1.874413682631738e-12,8.5542215045651806e-16,4.7135927658334512e-14,5.4890887224439042e-14,4.0374647246644273e-26,8.8395090476983727e-24,1.5420111127808799e-42,5.0157954161443437e-18,7.1884575722125749e-42,2.3311030234161588e-40,8.4973911866633593e-39
3.723407270034073e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725831723634,0.11866994775238579,0.022821567427367098,2.382970157517627e-45,2.1294306842251005e-35,7.7220747690373511e-17,3.840824900031312e-30,1.2335567335320713e-25,9.2608700145410185e-56,3.2862021942377833e-10,5.5157298774520056e-50,3.2862004302443202e-10,2.6294476863488521e-34,8.9447906608262321e-39,7.8009292865556086e-45,9.0361974969903508e-46,1.6479500903668076e-28,1.4588788728904434e-38,1.7946832020790031e-08,5.3137437414659605e-10,2.4297642587296292e-12,3.5164336468902494e-20,2.0085266820628233e-12,9.1690259016103994e-16,5.201458523888951e-14,6.5833072104058223e-14,5.5808804563369753e-26,1.100319250042123e-23,2.3888788083831884e-42,5.8047631754037389e-18,1.0692370347729344e-41,3.7621985057819584e-40,1.3711167286048671e-38
3.9859422754557544e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725701400581,0.11866994646364716,0.02282156740863367,3.6999080557806707e-45,2.6264162598632655e-35,8.8431309123259435e-17,5.5754067936721522e-30,1.5132939869851999e-25,1.5489121730553528e-55,3.5179101567443505e-10,8.2973480675043962e-50,3.5179081354311061e-10,3.4529972630143862e-34,1.0952756905148767e-38,1.216463452309746e-44,1.4089889632385134e-45,1.893714787111331e-28,2.0504835022928954e-38,1.9212249849742331e-08,5.6884123100869741e-10,2.6256734441032665e-12,3.7672320671516123e-20,2.1415473035030848e-12,9.7788225893209771e-16,5.690788583843376e-14,7.7853709106634013e-14,7.5293886516603114e-26,1.3492813365417558e-23,3.592498983607482e-42,6.6512075957370846e-18,1.5445733148743253e-41,5.8671869854913187e-40,2.1377927421201225e-38
