Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(206),CH2OH(40),CH2OX(54),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),C3H6O(211),acetyl(43),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
1.012113024405362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44173589246960987,0.10013347114196068,0.020684412365113689,0.0,0.0023236349293932618,0.0079366078810896266,0.00077858791120494978,0.00035221376607057941,0.0001257358147180813,0.0062291389783408323,1.2232474927411124e-09,0.00035837728033206648,2.721888604049387e-08,0.00035378075295906439,8.0829969648194587e-09,3.9922430401423443e-10,0.00066254794915510812,2.3073063868798316e-05,0.007177460794603522,2.4076363905071285e-06,0.00020983552192348597,1.0407596993976677e-06,3.2054500840578428e-08,5.155513174451535e-07,0.00059968915567965356,0.0024182208904319899,0.00015838191146020692,3.650658994606889e-05,8.8829361434496568e-08,1.0408201410248619e-07,9.6351325755446092e-11,3.9107492390830975e-09,9.6735806350884558e-07,2.4062205237469042e-09,2.4471021133561407e-06,3.305440398593099e-08,2.1569942351817709e-07,6.4947958750356352e-12,2.0428800281351365e-05,5.2074349268497341e-13,2.7094979134402336e-05,6.3189171127672285e-16,1.2136636926619222e-11,2.3958450181051121e-10,5.5976842985570726e-07,1.0902025466983868e-10,2.6180897371937183e-09,1.1862158157027649e-18
1.0151186251719593e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44173261128910207,0.10010238648997198,0.020674016515869812,0.0,0.002336312627647566,0.0079528783169893896,0.00078263630862522777,0.00035421980517214512,0.0001267587910966364,0.0062449201599496015,1.2352936921928439e-09,0.0003583365937715345,2.7394925593653772e-08,0.00035592837187672314,8.1590385585950869e-09,4.0452099748951819e-10,0.00066337377006697664,2.3292137496682131e-05,0.0071751733128338465,2.4053646886455409e-06,0.00020999290471543234,1.0441535290648397e-06,3.2119558576422382e-08,5.1711890559477485e-07,0.00060105762605337169,0.0024219046868334767,0.00015870646310224201,3.6853235128866777e-05,8.891798668936841e-08,1.0464907083207363e-07,9.6824084667494946e-11,3.9344602879618786e-09,9.728664013444934e-07,2.4187141921580423e-09,2.4708824119288358e-06,3.3262102400560951e-08,2.1745405200275443e-07,6.5564138276019803e-12,2.0523584320711012e-05,5.2289677976274398e-13,2.7163571202890845e-05,6.4308162043677137e-16,1.2230651699313573e-11,2.4212516123365052e-10,5.6738617681694591e-07,1.105038872961597e-10,2.653756067106991e-09,1.2137756204997003e-18
1.0181242259385565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172935963866211,0.10007131921561364,0.020663609847320363,0.0,0.0023490080214122674,0.0079690944121992655,0.00078668824848663081,0.00035623034168773781,0.00012778612440379048,0.0062606848383184466,1.2474147091455717e-09,0.00035829606518095777,2.7571446932539963e-08,0.00035807863990519839,8.2354501216292578e-09,4.0986465359055664e-10,0.00066419313038693095,2.3512597455771056e-05,0.0071728875712119182,2.4030998469974736e-06,0.00021014973781265016,1.0475420351699898e-06,3.2184432993059096e-08,5.1868163066783346e-07,0.00060241998538065693,0.0024255647852368038,0.00015902993136641627,3.7202074113201803e-05,8.9005870050983629e-08,1.0521691860560767e-07,9.7297195509880339e-11,3.9582005329225229e-09,9.7838712464782108e-07,2.4312187852170978e-09,2.494817615822385e-06,3.3470100193409405e-08,2.1921615745636651e-07,6.618421536708612e-12,2.0618366796481349e-05,5.2504732482980278e-13,2.7232003706715178e-05,6.5443006526230548e-16,1.2325009252345652e-11,2.4468427849311269e-10,5.7508292662002061e-07,1.1200290655731875e-10,2.6897927652368324e-09,1.2418858221739864e-18
1.0211298267051537e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417261373219909,0.10004026939956678,0.020653192439148076,0.0,0.0023617209885762407,0.0079852564568863478,0.0007907436986462048,0.00035824534347198228,0.00012881780786329285,0.0062764328769225677,1.2596105809542846e-09,0.00035825569626533714,2.7748447292855658e-08,0.00036023151143679176,8.3122309799166977e-09,4.1525542017916431e-10,0.00066500607873864787,2.3734447218615595e-05,0.0071706035721614252,2.4008418194843162e-06,0.0002103060249977301,1.0509252008180112e-06,3.2249123514284044e-08,5.2023950577772412e-07,0.00060377626260686929,0.0024292013406876354,0.00015935232208280953,3.7553112395336864e-05,8.9093016835073419e-08,1.0578555200407466e-07,9.7770655104362391e-11,3.9819694721657503e-09,9.8392014546480608e-07,2.4437342047698232e-09,2.5189081438677528e-06,3.3678392963572946e-08,2.2098572836025617e-07,6.6808199806754944e-12,2.071314627733308e-05,5.271950897602573e-13,2.7300275359081266e-05,6.6593866664044382e-16,1.2419708728058894e-11,2.4726191675615379e-10,5.8285922912480192e-07,1.1351741954463522e-10,2.7262024148225156e-09,1.2705555449753736e-18
1.024135427471751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172294414381347,0.10000923712156565,0.020642764370540273,0.0,0.0023744514078912278,0.008001364740018533,0.00079480262728197652,0.0003602647782773929,0.00012985383459911655,0.0062921641410757321,1.2718813415587405e-09,0.00035821548868830575,2.7925923900903247e-08,0.0003623869410268197,8.3893804501144383e-09,4.2069344340382169e-10,0.00066581266346790507,2.3957690233395946e-05,0.0071683213180554631,2.3985905603591079e-06,0.0002104617700134329,1.0543030096135538e-06,3.2313629575490051e-08,5.2179254413856123e-07,0.00060512648662571053,0.0024328145073770737,0.00015967364105687988,3.7906355432970334e-05,8.917943231847012e-08,1.0635496564681344e-07,9.824446030522753e-11,4.0057666056874628e-09,9.8946537555637135e-07,2.4562603536446174e-09,2.5431544122099183e-06,3.3886976325126288e-08,2.2276275302459156e-07,6.7436101309950342e-12,2.0807921345258156e-05,5.2934003686525012e-13,2.7368384894754401e-05,6.7760905396060797e-16,1.2514749266021032e-11,2.4985813897588815e-10,5.9071563579186991e-07,1.1504753366118652e-10,2.7629876066768793e-09,1.2997940308404004e-18
1.0271410282383481e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171977990988404,0.099978222460404761,0.020632325720192787,0.0,0.0023871991589672257,0.0080174195493523427,0.00079886500288996035,0.00036228861375900287,0.00013089419763644261,0.0063078784979209183,1.2842270214955169e-09,0.00035817544407254443,2.8103873973932019e-08,0.00036454488339548731,8.4668978396316322e-09,4.2617886769414791e-10,0.00066661293263942036,2.4182329923854539e-05,0.0071660408112171588,2.3963460242056248e-06,0.00021061697656325,1.057675445652986e-06,3.2377950623592297e-08,5.2334075906097237e-07,0.00060647068627609781,0.0024364044386376909,0.00015999389406922901,3.8261808645129209e-05,8.9265121739177212e-08,1.069251541913084e-07,9.8718607998968164e-11,4.0295914352992535e-09,9.9502272641114075e-07,2.4687971356432952e-09,2.5675568342972532e-06,3.40958459072946e-08,2.2454721959014739e-07,6.8067929523130583e-12,2.0902690595514775e-05,5.3148212889069964e-13,2.7436331069929317e-05,6.8944286507810206e-16,1.2610130003116206e-11,2.5247300788960715e-10,5.9865269967354506e-07,1.1659335662006116e-10,2.8001509391444497e-09,1.329610640402594e-18
1.0301466290049453e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171664442699232,0.099947225493945913,0.020621876566314007,0.0,0.0023999641222678088,0.0080334211714213361,0.00080293079428118551,0.00036431681747893806,0.00013193888990264147,0.0063235758164206946,1.2966476479104832e-09,0.00035813556400020042,2.8282294720482052e-08,0.00036670529342970517,8.5447824467186646e-09,4.3171183575557997e-10,0.00066740693403386203,2.4408369689231387e-05,0.0071637620539202794,2.3941081659373804e-06,0.00021077164831195296,1.0610424935164569e-06,3.2442086116952163e-08,5.2488416394799524e-07,0.00060780889033913992,0.0024399712869398638,0.00016031308687537954,3.8619477412066725e-05,8.9350090296440169e-08,1.0749611233297955e-07,9.9193095103964679e-11,4.0534434646483155e-09,1.0005921092580482e-06,2.4813444555319397e-09,2.5921158208712639e-06,3.430499735462028e-08,2.2633911602998155e-07,6.8703694024105994e-12,2.0997452636570416e-05,5.3362132901499803e-13,2.7504112662097207e-05,7.0144174627705487e-16,1.2705850073635829e-11,2.5510658601712222e-10,6.0667097540487276e-07,1.1815499644260291e-10,2.8376950180593458e-09,1.3600148540051794e-18
1.0331522297715426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171353750296882,0.099916246299125502,0.020611416986628807,0.0,0.0024127461791053936,0.0080493698915250437,0.00080699997057873802,0.00036634935691093551,0.000132987904228251,0.0063392559673473318,1.3091432445716803e-09,0.00035809585001330525,2.8461183340724007e-08,0.00036886812618485088,8.6230335605553809e-09,4.3729248856425364e-10,0.00066819471514502316,2.4635812904202425e-05,0.0071614850483898282,2.3918769407965558e-06,0.00021092578888613414,1.0644041382600369e-06,3.2506035525299653e-08,5.2642277229104748e-07,0.00060914112753519898,0.0024435152038883943,0.00016063122520556264,3.8979367075164672e-05,8.9434343150825458e-08,1.0806783480497038e-07,9.9667918570169538e-11,4.0773221992367216e-09,1.0061734350787932e-06,2.4939022190317907e-09,2.6168317799566914e-06,3.451442632712428e-08,2.2813843015110528e-07,6.9343404321865205e-12,2.1092206090043073e-05,5.3575760084666072e-13,2.7571728469909992e-05,7.1360735223272698e-16,1.2801908609368108e-11,2.5775893565913087e-10,6.1477101919455472e-07,1.1973256145664457e-10,2.8756224567029472e-09,1.3910162727162398e-18
1.0361578305381398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171045894668964,0.099885284951961764,0.020600947058382498,0.0,0.0024255452116364457,0.008065265993718455,0.00081107250121482391,0.00036838619944480633,0.00013404123334795229,0.0063549188232726681,1.3217138318825852e-09,0.00035805630361419616,2.8640537026795007e-08,0.00037103333688647585,8.7016504613384634e-09,4.4292096536208328e-10,0.00066897632317715599,2.4864662918820611e-05,0.0071592097968026592,2.3896523043528955e-06,0.00021107940187473553,1.067760365407954e-06,3.2569798329654915e-08,5.27956597665992e-07,0.00061046742652104467,0.0024470363402194139,0.00016094831476451613,3.9341482936840049e-05,8.9517885424307749e-08,1.086403163779326e-07,1.0014307537879414e-10,4.1012271464401102e-09,1.0117666146201435e-06,2.5064703328102059e-09,2.641705116851958e-06,3.4724128500462033e-08,2.2994514959614981e-07,6.9987069856408991e-12,2.1186949590640766e-05,5.3789090842193452e-13,2.7639177313041895e-05,7.2594134597319716e-16,1.2898304739686348e-11,2.6043011889560435e-10,6.229533888158361e-07,1.2132616029473315e-10,2.9139358757613382e-09,1.4226246193462728e-18
1.039163431304737e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44170740856808183,0.099854341527561785,0.020590466858344678,0.0,0.0024383611028566269,0.0080811097608020337,0.00081514835592785178,0.00037042731239084523,0.00013509886990154134,0.0063705642585577624,1.3343594268957606e-09,0.00035801692626593647,2.8820352963130492e-08,0.00037320088093195929,8.7806324203679474e-09,4.4859740365203521e-10,0.0006697518050424626,2.5094923058459807e-05,0.0071569363012880553,2.3874342125025627e-06,0.00021123249082957238,1.0711111609449354e-06,3.2633374022248411e-08,5.2948565372928872e-07,0.00061178781588710151,0.0024505348457975551,0.00016126436123129354,3.9705830260456218e-05,8.9600722200363996e-08,1.0921355185980909e-07,1.0061856254199802e-10,4.1251578155258149e-09,1.0173715584060891e-06,2.5190487044716779e-09,2.6667362341199608e-06,3.4934099566074132e-08,2.3175926184502752e-07,7.0634699998592185e-12,2.1281681786099313e-05,5.4002121620236404e-13,2.7706458032048608e-05,7.384453988404247e-16,1.2995037591635999e-11,2.6312019758420013e-10,6.3121864359734602e-07,1.229359018923461e-10,2.9526379032825285e-09,1.4548497394680994e-18
1.0421690320713342e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44170438617812691,0.099823416100128806,0.020579976462813159,0.0,0.0024511937365958945,0.0080969014743122215,0.00081922750475953122,0.00037247266298418209,0.00013616080643489805,0.0063861921493422987,1.3470800433268795e-09,0.0003579777193927384,2.9000628326792094e-08,0.00037537071389210904,8.8599787001329141e-09,4.5432193919359677e-10,0.00067052120735873672,2.5326596623761417e-05,0.0071546645639283275,2.3852226214669242e-06,0.00021138505926584803,1.0744565113086511e-06,3.2696762106440366e-08,5.3100995421424129e-07,0.00061310232415478464,0.0024540108696133765,0.00016157937025908312,4.0072414270238311e-05,8.968285852407474e-08,1.0978753609561419e-07,1.0109437710258053e-10,4.1491137176703682e-09,1.0229881767498419e-06,2.5316372425489085e-09,2.6919255315792155e-06,3.5144335231331809e-08,2.3358075421658623e-07,7.128630404997313e-12,2.137640133711853e-05,5.4214848907232e-13,2.7773569488223875e-05,7.5112119045069778e-16,1.3092106290020426e-11,2.6582923335869541e-10,6.3956734441389122e-07,1.2456189548609793e-10,2.9917311746334634e-09,1.4877016024390642e-18
1.0451746328379314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44170139158886479,0.09979250874296948,0.020569475947617752,0.0,0.0024640429975135545,0.0081126414145124334,0.00082330991805199113,0.00037452221838908022,0.00013722703540095148,0.0064018023735337957,1.3598756915691121e-09,0.0003579386843803854,2.9181360287791485e-08,0.00037754279151270962,8.9396885543963757e-09,4.6009470599843686e-10,0.00067128457644715842,2.5559686890583753e-05,0.0071523945867593966,2.3830174877913091e-06,0.00021153711066266027,1.0777964033822421e-06,3.2759962096638993e-08,5.3252951292731907e-07,0.00061441097977392098,0.00245746455978106,0.00016189334747503635,4.0441240151193055e-05,8.9764299402231669e-08,1.1036226396721192e-07,1.0157051613367447e-10,4.1730943659764574e-09,1.0286163797656814e-06,2.5442358564939359e-09,2.7172734062953296e-06,3.5354831219677363e-08,2.3540961387025905e-07,7.1941891242670723e-12,2.1471106917296849e-05,5.4427269233648606e-13,2.7840510563453828e-05,7.6397040865447594e-16,1.3189509957485401e-11,2.685572876274443e-10,6.4800005367720471e-07,1.2620425061193876e-10,3.0312183324568096e-09,1.5211903024254651e-18
1.0481802336045286e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44169842461339859,0.099761619528501058,0.020558965388124104,0.0,0.0024769087710932603,0.0081283298603845883,0.00082739556644491992,0.00037657594570317688,0.0001382975491606418,0.0064173948107966112,1.3727463787078709e-09,0.00035789982257665529,2.9362546009410173e-08,0.00037971706971601878,9.0197612282793471e-09,4.6591583632625614e-10,0.00067204195833023143,2.5794197109954133e-05,0.0071501263717713747,2.3808187683437213e-06,0.00021168864846349882,1.0811308244869464e-06,3.282297351821799e-08,5.3404434374456728e-07,0.00061571381112025412,0.0024608960635363508,0.00016220629848010643,4.0812313049032851e-05,8.984504980345215e-08,1.1093773039309245e-07,1.0204697673844332e-10,4.197099275489318e-09,1.0342560773806498e-06,2.5568444566693453e-09,2.7427802525728295e-06,3.5565583270759341e-08,2.3724582780770792e-07,7.260147073922957e-12,2.1565797213064424e-05,5.4639379171731565e-13,2.790728016006909e-05,7.7699474949562833e-16,1.3287247714602448e-11,2.7130442157185805e-10,6.5651733532665198e-07,1.2786307710334409e-10,3.0711020266275416e-09,1.5553260594291868e-18
1.0511858343711259e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44169548506589651,0.099730748528258653,0.020548444859237444,0.0,0.0024897909436379763,0.0081439670896210625,0.00083148442087272042,0.0003786338119616699,0.0001393723399838782,0.0064329693425407503,1.3856921085359034e-09,0.00035786113529174364,2.9544182648515369e-08,0.00038189350460221354,9.1001959583440992e-09,4.7178546068082478e-10,0.00067279339872986584,2.6030130508023581e-05,0.007147859920909134,2.3786264203135145e-06,0.00021183967607673511,1.0844597623748192e-06,3.2885795907433052e-08,5.3555446060809425e-07,0.000617010846493032,0.0024643055272347424,0.00016251822884889614,4.1185638070103975e-05,8.9925114658298915e-08,1.1151393032814643e-07,1.0252375604977941e-10,4.2211279632125465e-09,1.039907179346092e-06,2.5694629543395058e-09,2.7684464619473021e-06,3.5776587140563093e-08,2.3908938287446007e-07,7.3265051632491773e-12,2.1660470923614851e-05,5.4851175335244998e-13,2.7973877200694727e-05,7.9019591717007406e-16,1.3385318679950818e-11,2.7407069614490783e-10,6.6511975481989112e-07,1.2953848508949582e-10,3.111384914209318e-09,1.5901192203164475e-18
1.054191435137723e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44169257276159568,0.099699895812902339,0.020537914435406351,0.0,0.0025026894022648922,0.0081595533786171168,0.00083557645256168787,0.00038069578414144667,0.00014045140005049364,0.0064485258519105136,1.3987128815687175e-09,0.00035782262379868788,2.9726267355871681e-08,0.00038407205245078591,9.1809919726766283e-09,4.7770370780620452e-10,0.00067353894306559534,2.6267490286024142e-05,0.0071455952360728802,2.376440401210022e-06,0.00021199019687610484,1.087783205221552e-06,3.294842881133777e-08,5.3705987752264701e-07,0.00061830211411267779,0.0024676930963498929,0.00016282914412951477,4.1561220281318953e-05,9.0004498859407076e-08,1.1209085876343741e-07,1.0300085123000566e-10,4.245179948123384e-09,1.0455695952490433e-06,2.5820912616619038e-09,2.79427242317788e-06,3.598783860153611e-08,2.4094026576153974e-07,7.3932642945476685e-12,2.1755126760835479e-05,5.5062654379210682e-13,2.8040300628098261e-05,8.0357562398383241e-16,1.3483721970198375e-11,2.7685617206964918e-10,6.7380787912349402e-07,1.3123058499345552e-10,3.1520696594106512e-09,1.6255802598486332e-18
1.0571970359043203e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44168968751680499,0.099669061452224594,0.020527374190626453,0.0,0.0025156040349003069,0.0081750890024637861,0.00083967163302720363,0.00038276182916515886,0.00014153472145119546,0.0064640642237729423,1.4118086950603366e-09,0.00035778428933379015,2.990879727644894e-08,0.0003862526697218888,9.2621484909683622e-09,4.8367070468315289e-10,0.00067427863645293327,2.6506279620228834e-05,0.0071433323191187241,2.3742606688611605e-06,0.00021214021420118276,1.0911011416193778e-06,3.3010871787698652e-08,5.3856060855225739e-07,0.000619587642118535,0.0024710589154722765,0.00016313904984344412,4.1939064710093139e-05,9.0083207261615731e-08,1.1266851072597318e-07,1.0347825947057917e-10,4.2692547511874552e-09,1.0512432345234616e-06,2.5947292916785026e-09,2.8202585222400432e-06,3.6199333442708873e-08,2.4279846300709264e-07,7.4604253631267837e-12,2.1849763449236447e-05,5.5273812999643722e-13,2.8106549405035712e-05,8.1713559031049349e-16,1.3582456700181125e-11,2.7966090983777035e-10,6.8258227670352229e-07,1.3293948753032909e-10,3.1931589335408924e-09,1.6617197817151552e-18
