Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
7.661431617511327e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42346432530961103,0.055552599603772582,0.0024647596876589991,0.0,0.0052825097825627771,0.10776971241376086,0.035425799106803359,2.1800827115247486e-05,1.027754818071561e-09,0.0013774113726087544,3.7841919419633576e-11,0.00061719141860967905,2.9163598916659721e-09,7.2113619401084559e-07,3.9756146692591568e-09,1.4209376998925869e-10,2.3874030856786677e-06,4.0584333030357675e-05,0.0038166377866207003,2.8917812175461833e-07,0.00071836106388746231,3.2412518593575559e-09,8.4461521982207689e-10,5.8481995026928245e-08,2.2680989524506044e-07,1.4590454701567509e-07,0.00094667556027029035,0.021295010257610446,1.5671156180701095e-06,0.0020638706880070361,6.4225951326005835e-05,1.0495551129889629e-07,4.4705272839963137e-10
7.678330015636278e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42339949073700928,0.055469843354966436,0.0024533726403697408,0.0,0.0052821943576860635,0.10794550586219788,0.035448897421795335,2.1743327720720233e-05,1.0316052230685542e-09,0.0013755987073127709,3.7799040799621775e-11,0.00061745753442748878,2.9169020809179896e-09,7.1835793263626282e-07,3.9799195486720516e-09,1.4201837336566346e-10,2.3828638831571234e-06,4.0634791663028363e-05,0.0038103683035459958,2.8695010027885585e-07,0.00071881899868760047,3.2198525290725958e-09,8.3960677228269656e-10,5.8724201896757922e-08,2.2676162368792473e-07,1.4657452647139395e-07,0.0009502714634592247,0.021359009851894113,1.5678842482189145e-06,0.0020669218753601669,6.4305804727361288e-05,1.0500786474954056e-07,4.4762565294836049e-10
7.69522841376123e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42333468332799762,0.055387213563799984,0.0024420416619511166,0.0,0.0052818757759055405,0.10812103078282484,0.035471886679716597,2.1685987363533446e-05,1.0354557501015817e-09,0.0013737886530261274,3.7756230001814242e-11,0.0006177230927375708,2.9174453170655085e-09,7.1560320224474143e-07,3.984210816596779e-09,1.4194245297595532e-10,2.3783618729639012e-06,4.0685123516244556e-05,0.0038041094879920387,2.8474278513359413e-07,0.000719275488718085,3.1986309660687035e-09,8.3462934416385101e-10,5.8967009081164676e-08,2.2671323536094054e-07,1.4724531975160395e-07,0.00095386870777459151,0.02142297774304816,1.5686479120722513e-06,0.0020699670214994943,6.4385457493642078e-05,1.050598809830082e-07,4.4819668461823643e-10
7.710436972073686e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42327638017503072,0.055312954717714878,0.0024318914780754445,0.0,0.0052815863752326024,0.10827877393700906,0.035492484231069446,2.163451663825766e-05,1.0389213013365547e-09,0.0013721618332510226,3.7717758052013664e-11,0.00061796161990286611,2.9179351162495053e-09,7.1314381999709873e-07,3.98806136187695e-09,1.4187368046959028e-10,2.374341535901843e-06,4.0730314053530873e-05,0.0037984856624972848,2.8277371754182032e-07,0.00071968509914401978,3.1796820962615012e-09,8.3017601491454682e-10,5.9186046783056866e-08,2.2666958718055028e-07,1.4784972460442386e-07,0.00095710735139908215,0.021480521469302641,1.5693309865962016e-06,0.002072702497763485,6.4456973860988278e-05,1.0510640884913851e-07,4.4870899983225474e-10
7.724124674554896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42322392660280006,0.055246209091250602,0.0024227947645274629,0.0,0.0052813237627729595,0.10842055730322851,0.035510947223609826,2.1588302531163855e-05,1.0420403390818458e-09,0.0013706994984970789,3.7683179924310027e-11,0.00061817591036893995,2.9183766473493165e-09,7.1094629282524254e-07,3.9915174916520564e-09,1.4181142820514684e-10,2.3707484800887946e-06,4.0770898152048649e-05,0.0037934315881770846,2.810156041895197e-07,0.00072005275526398221,3.1627489595728514e-09,8.2618924246856507e-10,5.9383593276373897e-08,2.2663022474715728e-07,1.4839424488521551e-07,0.00096002302361304778,0.021532288445974802,1.5699423505843605e-06,0.0020751602581827022,6.4521200300233161e-05,1.051480528534594e-07,4.491687806317516e-10
7.737812377036107e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4231714914729523,0.055179546099900376,0.0024137343192312337,0.0,0.0052810591261975128,0.10856216516963751,0.035529339655307891,2.1542191951872638e-05,1.0451593981593971e-09,0.0013692388696814643,3.7648645825169937e-11,0.00061838983795812607,2.9188188472534697e-09,7.0876368661316671e-07,3.9949647809386542e-09,1.4174884013739982e-10,2.3671791296750912e-06,4.081139964120938e-05,0.0037883844864924619,2.7927067658063738e-07,0.00072041947348861358,3.1459293593435496e-09,8.2222246779907569e-10,5.9581529260847736e-08,2.2659078816001029e-07,1.4893928855299085e-07,0.00096293952662108583,0.021584034046219436,1.5705505059427068e-06,0.0020776140764019531,6.4585296005877557e-05,1.0518947898550119e-07,4.4962733051596019e-10
7.751500079517317e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42311907496841661,0.055112965644146208,0.0024047099886964,0.0,0.0052807924793657245,0.10870359773959244,0.035547661819740485,2.1496184657803272e-05,1.0482784611872639e-09,0.0013677799446801463,3.7614155616155653e-11,0.00061860340353127753,2.919261710624787e-09,7.0659585078383637e-07,3.998403256469042e-09,1.4168591858322043e-10,2.3636332811074102e-06,4.0851818690832716e-05,0.003783344349561808,2.7753881793770246e-07,0.00072078525678649229,3.1292223889206366e-09,8.1827558633217931e-10,5.9779853427833979e-08,2.2655127814225546e-07,1.494848524624124e-07,0.00096585684585947477,0.021635758100294555,1.5711554674001608e-06,0.0020800639588163866,6.4649261246669938e-05,1.0523068824460268e-07,4.5008465276272296e-10
7.765187781998528e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42306667727099279,0.055046467624577614,0.0023957216201114513,0.0,0.00528052383603482,0.10884485521632248,0.035565914009223869,2.1450280407052561e-05,1.051397510862708e-09,0.0013663227213742885,3.7579709159694618e-11,0.00061881660794602816,2.9197052321541095e-09,7.0444263661715197e-07,4.001832944897623e-09,1.4162266584753148e-10,2.360110732901534e-06,4.0892155470400491e-05,0.0037783111694976376,2.7581991269455457e-07,0.00072115010811452335,3.1126271501861658e-09,8.1434849406176067e-10,5.9978564468316831e-08,2.2651169541171293e-07,1.5003093347365574e-07,0.00096877496681813417,0.021687460439556747,1.5717572496206612e-06,0.0020825099118150325,6.4713096290823881e-05,1.0527168162569944e-07,4.5054075064488402e-10
7.778875484479738e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42301429856135564,0.054980051941891678,0.0023867690613406834,0.0,0.0052802532098606362,0.10898593780292876,0.035584096514819107,2.1404478958391628e-05,1.0545165299620492e-09,0.0013648671976502131,3.7545306319072766e-11,0.00061902945205681006,2.9201494065601022e-09,7.0230389722355167e-07,4.005253872801002e-09,1.4155908422336378e-10,2.3566112856177837e-06,4.093241014905737e-05,0.0037732849384067048,2.7411384647168368e-07,0.00072151403041800148,3.0961427534089173e-09,8.1044108754629459e-10,6.0177661072937027e-08,2.2647204068091933e-07,1.5057752845243515e-07,0.00097169387504053497,0.021739140896456014,1.5723558672034754e-06,0.0020849519417807621,6.4776801406019499e-05,1.0531246011934102e-07,4.5099562743026222e-10
7.792563186960949e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42296193901906076,0.05491371849689286,0.0023778521609211819,0.0,0.00527998061439852,0.10912684570238357,0.035602209626337249,2.1358780071262669e-05,1.0576355013405172e-09,0.00136341337139936,3.7510946958427976e-11,0.00061924193671487177,2.9205942285890873e-09,7.0017948751821773e-07,4.0086660666781043e-09,1.4149517599191295e-10,2.3531347418379524e-06,4.0972582895611485e-05,0.0037682656483901218,2.7242050606044182e-07,0.00072187702663067054,3.0797683171612365e-09,8.0655326390570244e-10,6.0377141932017702e-08,2.2643231465717011e-07,1.5112463427002494e-07,0.00097461355612359156,0.021790799304530661,1.5729513346835125e-06,0.0020873900550902446,6.4840376859404573e-05,1.0535302471170825e-07,4.514492863816361e-10
7.806250889442159e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42290959882254936,0.054847467190492986,0.0023689707680598052,0.0,0.0052797060631041507,0.10926757911752966,0.035620253632344556,2.1313183505775741e-05,1.0607544079320998e-09,0.0013619612405182462,3.7476630942743492e-11,0.00061945406276829769,2.9210396930148704e-09,6.9806926419549428e-07,4.0120695529503014e-09,1.4143094342259557e-10,2.3496809061409727e-06,4.1012673878535404e-05,0.0037632532915434797,2.707397794201034e-07,0.00072223909967477587,3.0635029682557977e-09,8.0268492081820721e-10,6.0577005735588563e-08,2.2639251804256238e-07,1.5167224780328315e-07,0.00097753399571757528,0.021842435498402195,1.573543666531465e-06,0.0020898242581139171,6.4903822917595542e-05,1.0539337638463277e-07,4.5190173075666513e-10
7.81993859192337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4228572781491533,0.054781297923711128,0.0023601247326301882,0.0,0.0052794295693344203,0.10940813825107963,0.03563822882016774,2.1267689022705572e-05,1.0638732327493931e-09,0.0013605108029084278,3.7442358137841526e-11,0.00061966583106202436,2.9214857946385473e-09,6.9597308570380611e-07,4.0154643579615247e-09,1.4136638877310539e-10,2.3462495850795502e-06,4.1052683265966822e-05,0.0037582478599569587,2.6907155565543085e-07,0.00072260025246112351,3.0473458416062453e-09,7.9883595651716968e-10,6.0777251173414669e-08,2.2635265153403672e-07,1.5222036593468111e-07,0.00098045517952604277,0.021894049313770252,1.5741328771540899e-06,0.0020922545572159561,6.4967139846678701e-05,1.0543351611561433e-07,4.5235296380784059e-10
7.83362629440458e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42280497717509974,0.054715210597673529,0.0023513139051697545,0.0,0.0052791511463482566,0.10954852330561483,0.035656135475899145,2.1222296383488455e-05,1.0669919588834463e-09,0.0013590620564764603,3.7408128410376763e-11,0.00061987724243786017,2.921932528288337e-09,6.9389081222085893e-07,4.0188505079783594e-09,1.4130151428946919e-10,2.3428405871575915e-06,4.1092611225709022e-05,0.0037532493457154478,2.6741572500260653e-07,0.00072296048788914513,3.0312960802128029e-09,7.9500626978800422e-10,6.0977876935024879e-08,2.2631271582341732e-07,1.527689855523247e-07,0.00098337709330571462,0.021945640587407503,1.5747189808946656e-06,0.0020946809587542303,6.5030327912211591e-05,1.054734448778359e-07,4.5280298878253744e-10
7.84731399688579e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42275269607551696,0.054649205113613507,0.0023425381368767425,0.0,0.0052788708073074602,0.10968873448358506,0.035673973884401917,2.1177005350219078e-05,1.0701105695036104e-09,0.0013576149991338597,3.7373941627830101e-11,0.00062008829773450131,2.9223798888194169e-09,6.9182230562934051e-07,4.0222280291901949e-09,1.4123632220610239e-10,2.3394537228067538e-06,4.1132457925231668e-05,0.0037482577408986554,2.657721788232257e-07,0.00072331980884694726,3.0153528350373181e-09,7.9119575996512591e-10,6.1178881709728986e-08,2.2627271159745439e-07,1.5331810354996878e-07,0.00098629972286636567,0.021997209157154661,1.5753019920330569e-06,0.0020971034690802615,6.5093387379224003e-05,1.0551316364018427e-07,4.5325180892293108e-10
7.861001699367001e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42270043502443905,0.054583281372871419,0.0023337972796072478,0.0,0.0052785885652775286,0.10982877198730757,0.03569174432931517,2.1131815685647463e-05,1.07322904785738e-09,0.0013561696287970675,3.7339797658502268e-11,0.00062029899778755075,2.9228278711137488e-09,6.8976742949293978e-07,4.0255969477093513e-09,1.4117081474586447e-10,2.3360888043641492e-06,4.117222353167212e-05,0.003743273037581226,2.6414080958483163e-07,0.00072367821821136126,2.9995152648243502e-09,7.874043269287993e-10,6.1380264186645909e-08,2.2623263953786574e-07,1.5386771682704756e-07,0.00098922305407077825,0.02204875486191538,1.5758819247857981e-06,0.0020995220945392141,6.5156318512218673e-05,1.0555267336727017e-07,4.5369942746583039e-10
7.874689401848211e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42264819419481009,0.054517439276894515,0.0023250911858722703,0.0,0.0052783044332284715,0.10996863601896636,0.035709447093059093,2.1086727153175923e-05,1.0763473772702401e-09,0.0013547259433874111,3.730569637150774e-11,0.00062050934342953458,2.9232764700798858e-09,6.8772604903280203e-07,4.0289572895711571e-09,1.4110499412011439e-10,2.3327456460505635e-06,4.1211908211835418e-05,0.0037382952278328546,2.6252151084870824e-07,0.00072403571884801512,2.9837825362163919e-09,7.8363187110207534e-10,6.1582023054742713e-08,2.2619250032137333e-07,1.5441782228870871e-07,0.00099214707283463662,0.022100277541651295,1.5764587933068444e-06,0.0021019368414698452,6.5219121575173011e-05,1.0559197501943817e-07,4.5414584764284048e-10
7.888377104329422e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42259597375849045,0.05445167872723692,0.0023164197088347853,0.0,0.0052780184240356172,0.11010832678061167,0.035727082456840142,2.1041739516856037e-05,1.0794655411455057e-09,0.0013532839408310667,3.7271637636768494e-11,0.00062071933548992061,2.9237256806528362e-09,6.8569803110429391e-07,4.0323090807340936e-09,1.4103886252876545e-10,2.329424063947958e-06,4.1251512132194605e-05,0.0037333243037183934,2.6091417726053429e-07,0.00072439231361139144,2.968153823602183e-09,7.7987829344789448e-10,6.1784157002843403e-08,2.2615229461974545e-07,1.5496841684581477e-07,0.00099507176512635912,0.022151777037377043,1.5770326116877305e-06,0.0021043477162044555,6.5281796831540638e-05,1.0563106955278641e-07,4.5459107268042417e-10
7.902064806810632e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42254377388626085,0.054385999625559477,0.0023077827023068129,0.0,0.0052777305504804221,0.11024784447415907,0.035744650700656064,2.0996852541385612e-05,1.0825835229641655e-09,0.0013518436190590262,3.7237621325007898e-11,0.00062092897479513413,2.9241754977939051e-09,6.8368324417417169e-07,4.0356523470799686e-09,1.4097242216033973e-10,2.3261238759783166e-06,4.1291035458893032e-05,0.003728360257297972,2.5931870453429645e-07,0.00072474800534485248,2.9526283087706968e-09,7.7614349546595893e-10,6.1986664719641902e-08,2.2611202309984021e-07,1.5551949741495637e-07,0.00099799711696706649,0.022203253191155261,1.5776033939570467e-06,0.0021067547250688853,6.5344344544250989e-05,1.0566995791919566e-07,4.5503510579940846e-10
7.915752509291843e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42249159474782755,0.054320401873629735,0.0022991800207465135,0.0,0.0052774408252512488,0.11038718930138885,0.035762152103301026,2.0952065992105794e-05,1.0857013062847203e-09,0.0013504049760070568,3.7203647307744757e-11,0.00062113826216857648,2.9246259164904766e-09,6.8168155829806538e-07,4.0389871144139769e-09,1.4090567519202328e-10,2.3228449018824653e-06,4.1330478357744386e-05,0.0037234030806271002,2.5773498944092529e-07,0.00072510279688071401,2.9372051812020784e-09,7.7242737918956721e-10,6.2189544893764883e-08,2.2607168642363764e-07,1.5607106091851353e-07,0.0010009231144305359,0.022254705846091578,1.5781711540815258e-06,0.0021091578743824835,6.5406764975710994e-05,1.0570864106633299e-07,4.554779502151463e-10
7.929440211773053e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42243943651182742,0.054254885373321834,0.0022906115192552847,0.0,0.0052771492609441552,0.11052636146394537,0.035779586942370649,2.0907379634998034e-05,1.0888188747430223e-09,0.0013489680096156684,3.7169715457287224e-11,0.00062134719843063993,2.9250769317558734e-09,6.7969284509834975e-07,4.042313408464792e-09,1.4083862378971969e-10,2.3195869631983489e-06,4.1369840994231181e-05,0.0037184527657567836,2.5616292979682054e-07,0.00072545669104033864,2.9218836380642625e-09,7.6872984718294765e-10,6.2392796213788756e-08,2.2603128524827687e-07,1.5662310428467112e-07,0.0010038497436429769,0.022306134846329793,1.5787359059669827e-06,0.0021115571704580366,6.5469058387808443e-05,1.057471199376605e-07,4.559196091382092e-10
7.943127914254264e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42238729934583219,0.054189450026616438,0.0022820770535748819,0.0,0.0052768558700636795,0.1106653611633364,0.035796955494267119,2.0862793236681267e-05,1.0919362120521163e-09,0.0013475327178300795,3.7135825646726982e-11,0.00062155578439872683,2.9255285386292613e-09,6.7771697774233698e-07,4.0456312548848243e-09,1.407712701081049e-10,2.316349883240814e-06,4.1409123533508431e-05,0.0037135093047336292,2.5460242445066459e-07,0.00072580969063412769,2.9066628834636029e-09,7.6505080253830846e-10,6.2596417368203109e-08,2.2599082022610868e-07,1.5717562444736994e-07,0.0010067769907829446,0.022357540037046927,1.5792976634565325e-06,0.0021139526196017593,6.5531225041910135e-05,1.0578539547248343e-07,4.5636008577338449e-10
7.956815616735474e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4223351834163544,0.05412409573560064,0.0022735764800845366,0.0,0.0052765606650235965,0.11080418860093232,0.035814258034204183,2.0818306564408939e-05,1.0950533020020718e-09,0.0013460990986001789,3.7101977749933276e-11,0.00062176402088726481,2.9259807321754209e-09,6.7575383092082463e-07,4.0489406792503155e-09,1.407036162906805e-10,2.3131334870815756e-06,4.144832614040582e-05,0.0037085726895999594,2.5305337327192438e-07,0.00072616179846156045,2.8915421288387938e-09,7.6139014887230295e-10,6.2800407045490712e-08,2.2595029200472428e-07,1.5772861834637458e-07,0.0010097048420813852,0.022408921264448208,1.5798564403313534e-06,0.0021163442281133004,6.5593265198861481e-05,1.0582346860595751e-07,4.56799383319056e-10
