Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),C3H5X(156),C3H5X(144),allyl(160),C4H8(202),C4H8X(281),C4H7X(280),C4H7X(203),C4H7(284),C4H7X(335),C4H8(148),C4H8X(439)
4.737411720087633e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105416319543799,0.099965950301658738,0.0,0.099968524893864763,0.0,1.6296285207081539e-25,0.0,4.2350590104439292e-22,0.0,5.0891889591397525e-13,4.3318019993838184e-43,1.2172989488414097e-22,1.443058973485767e-31,0.0,0.0,0.0,0.0,5.2933941703838201e-46,3.404969774706834e-05,3.1475106135112437e-05,8.5202804216939923e-14,5.9450454428850391e-13,5.757767253620189e-17,8.9229362459475255e-17,4.3784082180478175e-29,8.9536947097582311e-26,2.5440265622490652e-27,4.5337858670896043e-36,3.0053020366927187e-34,6.4306496612708839e-50,2.4232134923804376e-52,2.9175042417146607e-31,6.3580139084476127e-47,2.0514581117627547e-65,1.675864799055555e-69,2.7738951071924846e-72,7.1972842558708513e-27,1.386947553596322e-72,2.5014425454005429e-75,6.04526895038345e-73,1.5898864141475994e-85,9.445697048817251e-90,1.4612193513234006e-92,8.8877045985950887e-95,1.5848215968772498e-90,1.7297439470823753e-92,1.1471601423463992e-83,7.4770675438003443e-88
4.758947307900002e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410541160795657,0.099965938098061008,0.0,0.099968489981590206,0.0,1.6519494362391305e-25,0.0,4.2595463538047902e-22,0.0,5.1161600234626167e-13,4.3806864614196376e-43,1.2283806511438808e-22,1.4590065969944871e-31,0.0,0.0,0.0,0.0,5.4082890470699516e-46,3.4061901342112321e-05,3.1510018409646815e-05,8.5205756514841781e-14,5.9720685004863042e-13,5.7665979729783775e-17,8.9919499714327415e-17,4.443231129093007e-29,9.0286773878403939e-26,2.577704004424465e-27,4.6181874049160935e-36,3.0223576218237897e-34,6.5932350444039939e-50,2.4884926182004967e-52,2.9575303472130538e-31,6.4517511475345712e-47,2.1175352099944532e-65,1.7367009862492113e-69,2.8777100633852695e-72,7.2301338841782539e-27,1.4388550316927175e-72,2.5820567882496386e-75,6.2716351905561568e-73,1.6577669400554336e-85,9.8905684981736646e-90,1.5312525435820162e-92,9.2676731639408065e-95,1.6528958776841251e-90,1.7948911954788277e-92,1.1903077607324963e-83,7.790843988012463e-88
4.78048289571237e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241054069552325,0.099965926109865877,0.0,0.099968455442544651,0.0,1.6744732177812608e-25,0.0,4.284035359486475e-22,0.0,5.143131838991819e-13,4.429849216240453e-43,1.239512471532049e-22,1.4750444332845694e-31,0.0,0.0,0.0,0.0,5.5250641955858518e-46,3.4073889534533703e-05,3.1544557455228315e-05,8.5208632289657346e-14,5.9990915551061154e-13,5.7753262022312582e-17,9.0610688340418617e-17,4.5086955357481506e-29,9.1037907279184125e-26,2.6116411108942805e-27,4.7037061027217737e-36,3.039412912741664e-34,6.7590276773185893e-50,2.5551849007988869e-52,2.997918966081347e-31,6.5463064153880668e-47,2.1853900463415201e-65,1.7994151548590019e-69,2.9848601851631102e-72,7.2629835130774243e-27,1.4924300925816411e-72,2.6648410528839962e-75,6.5052774216564478e-73,1.7281837909594873e-85,1.0353981041054329e-89,1.6042680796730186e-92,9.6618579268837556e-95,1.7235290773236846e-90,1.8621429192265766e-92,1.2348473149936098e-83,8.1160764634527156e-88
4.802018483524738e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105402360592437,0.099965914333271996,0.0,0.09996842127273789,0.0,1.6972007826126983e-25,0.0,4.3085259844020285e-22,0.0,5.1701043818537284e-13,4.4792902340369882e-43,1.250694408745022e-22,1.4911724803530144e-31,0.0,0.0,0.0,0.0,5.6437402369473173e-46,3.4085666125736395e-05,3.1578727261983032e-05,8.5211433948308208e-14,6.0261146068042806e-13,5.783953093245132e-17,9.130291613288638e-17,4.5748046261715998e-29,9.1790331165657868e-26,2.6458382746300975e-27,4.7903505253534636e-36,3.0564678978396367e-34,6.9280725070771087e-50,2.6233134046481185e-52,3.0386716956463392e-31,6.6416813030855186e-47,2.255061015927186e-65,1.8640550158125416e-69,3.0954349675647612e-72,7.2958331427189499e-27,1.5477174837824703e-72,2.7498422330273008e-75,6.746390984487301e-73,1.8012182750036943e-85,1.0836607090544148e-89,1.6803771052767109e-92,1.0070715224108727e-94,1.7968037155144495e-90,1.9315558575167364e-92,1.2808162823489505e-83,8.4531206965424442e-88
4.823554071337106e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105397823268196,0.099965902764544964,0.0,0.099968387468222494,0.0,1.7201330480061453e-25,0.0,4.3330181868205266e-22,0.0,5.197077628925664e-13,4.5290094854677011e-43,1.261926461522051e-22,1.5073907361373249e-31,0.0,0.0,0.0,0.0,5.7643379052662461e-46,3.4097234850044003e-05,3.1612531777377112e-05,8.5214163822322932e-14,6.0531376556394366e-13,5.7924797863224544e-17,9.1996171024126224e-17,4.6415615885056597e-29,9.2544029592872557e-26,2.6802958840411671e-27,4.8781292508546212e-36,3.0735225662373372e-34,7.1004148404351077e-50,2.6929014464795266e-52,3.0797901330459809e-31,6.737877383625511e-47,2.326587138901643e-65,1.9306692284889994e-69,3.2095258334442847e-72,7.3286827732498505e-27,1.6047629167222361e-72,2.837107986235218e-75,6.9951754297770797e-73,1.8769538768939508e-85,1.1339139806366056e-89,1.7596943199032025e-92,1.0494713624151874e-94,1.8728045337509829e-90,2.0031879768482662e-92,1.3282529495554296e-83,8.8023415111024018e-88
4.845089659149474e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105393342502407,0.099965891400016438,0.0,0.099968354025093215,0.0,1.7432709312288551e-25,0.0,4.3575119263246989e-22,0.0,5.2240515578123863e-13,4.579006941657558e-43,1.2732086286025248e-22,1.5236991985192781e-31,0.0,0.0,0.0,0.0,5.8868780477424124e-46,3.4108599375883642e-05,3.1645974906672731e-05,8.5216824170194487e-14,6.0801607016690861e-13,5.8009074102721514e-17,9.2690441082410842e-17,4.7089696108764574e-29,9.3298986803342089e-26,2.7150143230257423e-27,4.9670508703213598e-36,3.0905769077535066e-34,7.2761003442868271e-50,2.7639725966629842e-52,3.1212758752339373e-31,6.8348962121380935e-47,2.4000080672703165e-65,1.9993074142185534e-69,3.3272261647704289e-72,7.3615324048136408e-27,1.663613082385312e-72,2.9266867422461168e-75,7.2518345865637124e-73,1.955476304676028e-85,1.1862293622365004e-89,1.8423380717794048e-92,1.0934334190628338e-94,1.9516185433251949e-90,2.0770984910334657e-92,1.3771964260846056e-83,9.1641130107731779e-88
4.866625246961842e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105388917548365,0.09996588023608266,0.0,0.099968320939486502,0.0,1.7666153495426319e-25,0.0,4.3820071637698894e-22,0.0,5.251026146823304e-13,4.6292825741965269e-43,1.2845409087259709e-22,1.5400978653285568e-31,0.0,0.0,0.0,0.0,6.0113816246554599e-46,3.4119763306948481e-05,3.167906051337947e-05,8.5219417179663702e-14,6.1071837449496092e-13,5.8092370824812147e-17,9.3385714510517596e-17,4.7770318813938339e-29,9.4055187225205957e-26,2.7499939710218936e-27,5.057123987759849e-36,3.1076309128796905e-34,7.4551750461044015e-50,2.8365506805865171e-52,3.1631305189840398e-31,6.9327393260927876e-47,2.4753640917596158e-65,2.0700201698943341e-69,3.4486313342670278e-72,7.3943820375504057e-27,1.7243156671336154e-72,3.0186277113776944e-75,7.5165766313243213e-73,2.0368735372716609e-85,1.240680478451521e-89,1.9284304547700102e-92,1.1390070749732009e-94,2.0333350741307419e-90,2.1533478814224236e-92,1.4276866574436184e-83,9.5388187640681435e-88
4.888160834774211e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105384547669823,0.099965869269203575,0.0,0.099968288207580178,0.0,1.7901672202038272e-25,0.0,4.4065038612442688e-22,0.0,5.2780013749504046e-13,4.6798363551378313e-43,1.2959233006320526e-22,1.5565867343462431e-31,0.0,0.0,0.0,0.0,6.1378697093571511e-46,3.413073018334019e-05,3.1711792419700666e-05,8.522194496993165e-14,6.1342067855362871e-13,5.8174699089874862e-17,9.4081979644364833e-17,4.8457515881512128e-29,9.4812615470394055e-26,2.7852352030578221e-27,5.1483572199450903e-36,3.124684572754812e-34,7.6376853343708531e-50,2.9106597800358208e-52,3.2053556608946539e-31,7.0314082455043005e-47,2.552696148720139e-65,2.142859081697052e-69,3.5738387373962844e-72,7.4272316715968524e-27,1.786919368698248e-72,3.11298089296945e-75,7.7896141578543525e-73,2.121235872781081e-85,1.2973431899601892e-89,2.0180974073653123e-92,1.1862430162053929e-94,2.1180458242591035e-90,2.2319979173476042e-92,1.479764438640912e-83,9.9268519920815206e-88
4.909696422586579e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105380232140886,0.099965858495901505,0.0,0.099968255825592892,0.0,1.8139274604633422e-25,0.0,4.4310019820303081e-22,0.0,5.3049772218468645e-13,4.7306682569959624e-43,1.307355803060565e-22,1.5731658033081811e-31,0.0,0.0,0.0,0.0,6.2663634882638242e-46,3.4141503482690852e-05,3.1744174406975102e-05,8.5224409593802762e-14,6.1612298234833218e-13,5.8256069845535453e-17,9.477922495165694e-17,4.9151319192255117e-29,9.5571256332797706e-26,2.8207383898016491e-27,5.2407591962810713e-36,3.1417378791405848e-34,7.8236779590069261e-50,2.9863242345736874e-52,3.2479528973929359e-31,7.1309044731359927e-47,2.6320458270673435e-65,2.2178767389325076e-69,3.7029478246868023e-72,7.4600813070863691e-27,1.851473912343511e-72,3.2097970838710379e-75,8.0711642479002863e-73,2.2086559775602781e-85,1.3562956494729959e-89,2.1114688137691174e-92,1.2351932598766239e-94,2.2058449103959973e-90,2.3131116767897801e-92,1.533471427797525e-83,1.0328615758874202e-87
4.931232010398947e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105375970245843,0.099965847912760211,0.0,0.099968223789783775,0.0,1.8378969875666243e-25,0.0,4.4555014905674261e-22,0.0,5.3319536678063295e-13,4.7817782527444759e-43,1.3188384147514357e-22,1.5898350699082101e-31,0.0,0.0,0.0,0.0,6.3968842608491012e-46,3.4152086621265351e-05,3.1776210216114002e-05,8.5226813039761069e-14,6.1882528588438581e-13,5.8336493927416326e-17,9.547743903053832e-17,4.9851760626770205e-29,9.6331094786447174e-26,2.8565038976107012e-27,5.3343385586622861e-36,3.1587908243977774e-34,8.0132000317918858e-50,3.063568642919343e-52,3.2909238247390036e-31,7.2312294947010779e-47,2.7134553752596709e-65,2.2951267479821555e-69,3.8360601344082343e-72,7.4929309441490823e-27,1.9180300672042315e-72,3.3091278869765031e-75,8.361448542550046e-73,2.2992289360813429e-85,1.4176183587813517e-89,2.2086786071203445e-92,1.2859111822218718e-94,2.2968289190268105e-90,2.3967535672665425e-92,1.5888501599047511e-83,1.0744523164560017e-87
4.952767598211315e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105371761279007,0.099965837516423739,0.0,0.099968192096451844,0.0,1.8620767187536678e-25,0.0,4.4800023524158153e-22,0.0,5.3589306937428559e-13,4.8331663158135763e-43,1.3303711344447223e-22,1.606594531801275e-31,0.0,0.0,0.0,0.0,6.5294534396367875e-46,3.4162482955044184e-05,3.1807903548033142e-05,8.5229157233981484e-14,6.2152758916700057e-13,5.8415982059895479e-17,9.6176610608256302e-17,5.0558872065493131e-29,9.7092115983696227e-26,2.8925320885802993e-27,5.4291039613365993e-36,3.1758434014632567e-34,8.2062990267783521e-50,3.1424178643276912e-52,3.3342700390300148e-31,7.3323847790615961e-47,2.7969677083141194e-65,2.3746637463669338e-69,3.9732793255944107e-72,7.5257805829119389e-27,1.9866396627973245e-72,3.4110257198043533e-75,8.6606933143851395e-73,2.3930523015842717e-85,1.4813942269201218e-89,2.3098648748822603e-92,1.338451547099526e-94,2.391096958459818e-90,2.4829893469445488e-92,1.6459440607289496e-83,1.1174997541115122e-87
4.974303186023683e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410536760454455,0.099965827303595281,0.0,0.099968160741935791,0.0,1.8864675712590135e-25,0.0,4.5045045342213849e-22,0.0,5.3859082811714573e-13,4.8848324200875054e-43,1.3419539608806078e-22,1.6234441866064164e-31,0.0,0.0,0.0,0.0,6.6640925501940111e-46,3.4172695780787156e-05,3.1839258064080675e-05,8.5231444042278374e-14,6.2422989220128535e-13,5.8494544856874252e-17,9.6876728539833421e-17,5.1272685388691446e-29,9.7854305253414354e-26,2.9288233205920359e-27,5.525064070769461e-36,3.1928956038277916e-34,8.4030227807012747e-50,3.2228970199684796e-52,3.3779931362041492e-31,7.4343717784251735e-47,2.8826264148592619e-65,2.4565434169245161e-69,4.1147112114168064e-72,7.5586302234987274e-27,2.0573556057085266e-72,3.5155438231234732e-75,8.9691295403986335e-73,2.4902261475286815e-85,1.5477086294593887e-89,2.4151699664336736e-92,1.3928705349477803e-94,2.4887507116759418e-90,2.5718861459767441e-92,1.7047974608643039e-83,1.1620472650933396e-87
4.995838773836051e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105363499356416,0.099965817271036289,0.0,0.099968129722613402,0.0,1.9110704623117446e-25,0.0,4.5290080036817976e-22,0.0,5.4128864121892843e-13,4.9367765399017726e-43,1.3535868927994034e-22,1.640384031909649e-31,0.0,0.0,0.0,0.0,6.8008232311245717e-46,3.4182728337078412e-05,3.1870277386460045e-05,8.5233675271993139e-14,6.2693219499224877e-13,5.8572192822553448e-17,9.7577781806748795e-17,5.1993232476463596e-29,9.8617648099186503e-26,2.9653779473615578e-27,5.6222275655094665e-36,3.209947425514644e-34,8.6034194933811142e-50,3.3050314943053775e-52,3.4220947120445035e-31,7.5371919285395766e-47,2.9704757642257046e-65,2.540822502100196e-69,4.2604637929102238e-72,7.5914798660301684e-27,2.1302318964552408e-72,3.6227362696249294e-75,9.28699297568306e-73,2.5908531198538918e-85,1.6166494689412116e-89,2.5247406028967866e-92,1.4492257721965706e-94,2.5898944900139298e-90,2.6635124880657476e-92,1.7654556099343142e-83,1.2081392888150465e-87
5.01737436164842e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105359445038099,0.099965807415565322,0.0,0.099968099034901239,0.0,1.9358863091354908e-25,0.0,4.5535127295135592e-22,0.0,5.4398650694573674e-13,4.9889986500401845e-43,1.3652699289415419e-22,1.6574140652667202e-31,0.0,0.0,0.0,0.0,6.9396672340624827e-46,3.4192583805352857e-05,3.1900965098648638e-05,8.5235852673822885e-14,6.2963449754480252e-13,5.8648936352217054e-17,9.8279759515628728e-17,5.2720545208738096e-29,9.938213019752145e-26,3.0021963184858629e-27,5.7206031360552226e-36,3.2269988610588508e-34,8.8075377281213506e-50,3.3888469364749817e-52,3.4665763621828986e-31,7.6408466488850789e-47,3.0605607135739846e-65,2.6275588183515576e-69,4.4106472930525589e-72,7.6243295106239505e-27,2.2053236465264132e-72,3.7326579726395941e-75,9.6145242278922649e-73,2.6950384900559205e-85,1.6883072364772793e-89,2.6387279892367256e-92,1.5075763611398554e-94,2.694635287699805e-90,2.7579383122546153e-92,1.8279646909428124e-83,1.2558213482759424e-87
5.038909949460788e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105355440922555,0.099965797734057046,0.0,0.099968068675254068,0.0,1.9609160289484233e-25,0.0,4.5780186814201393e-22,0.0,5.4668442361829584e-13,5.0414987257317552e-43,1.3770030680475801e-22,1.6745342842057708e-31,0.0,0.0,0.0,0.0,7.0806464236657334e-46,3.4202265310904691e-05,3.1931324745811754e-05,8.5237977943591973e-14,6.3233679986376075e-13,5.8724785733022924e-17,9.8982650896947125e-17,5.3454655465272705e-29,1.0014773739606845e-25,3.0392787794900937e-27,5.820199484723555e-36,3.2440499054872073e-34,9.0154264121003624e-50,3.4743692616657327e-52,3.5114396821036001e-31,7.7453373428646803e-47,3.1529269150598958e-65,2.7168112706671322e-69,4.5653741912004844e-72,7.6571791573947835e-27,2.2826870956003815e-72,3.8453646949015794e-75,9.9519688324813824e-73,2.8028902090899513e-85,1.7627750745234902e-89,2.7572879286682047e-92,1.5679829102730796e-94,2.8030828372295562e-90,2.8552349949461722e-92,1.8923718347753025e-83,1.3051400707541012e-87
5.060445537273156e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410535148635205,0.09996578822344139,0.0,0.099968038640164666,0.0,1.9861605389632549e-25,0.0,4.6025258300610833e-22,0.0,5.4938238961023932e-13,5.0942767426474403e-43,1.3887863088581929e-22,1.6917446862298847e-31,0.0,0.0,0.0,0.0,7.2237827776102412e-46,3.4211775923877926e-05,3.1961359835212348e-05,8.5240052723968136e-14,6.35039101953844e-13,5.8799751144800009e-17,9.9686445303735088e-17,5.4195595125653481e-29,1.0091445571184312e-25,3.076625671873853e-27,5.9210253255190086e-36,3.2611005542989548e-34,9.2271348367577863e-50,3.5616246524967696e-52,3.5566862671469578e-31,7.850665397992145e-47,3.2476207230372422e-65,2.8086398671992038e-69,4.7247592578829521e-72,7.6900288064544684e-27,2.3623796289416208e-72,3.9609130573575539e-75,1.0299577328728896e-72,2.9145189621068755e-85,1.840148840847625e-89,2.8805809394050815e-92,1.6305075651006781e-94,2.9153496656140202e-90,2.9554753721521248e-92,1.9587251348513922e-83,1.3561432087831237e-87
5.081981125085524e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105347580678008,0.09996577888070235,0.0,0.09996800892616324,0.0,2.0116207563872408e-25,0.0,4.6270341470220708e-22,0.0,5.520804033464521e-13,5.1473326768967654e-43,1.4006196501141748e-22,1.7090452688195417e-31,0.0,0.0,0.0,0.0,7.369098386584004e-46,3.4221118660239556e-05,3.1991073836616189e-05,8.5242078606125142e-14,6.3774140381968042e-13,5.8873842660851296e-17,1.0039113221030006e-16,5.4943396069294158e-29,1.0168227132946239e-25,3.1142373331570353e-27,6.0230893840046636e-36,3.2781508034470968e-34,9.4427126581754811e-50,3.6506395603967026e-52,3.6023177125129536e-31,7.9568321860779483e-47,3.3446892012980189e-65,2.9031057340109426e-69,4.8889195899543683e-72,7.7228784579119307e-27,2.4444597949773345e-72,4.0793605480218783e-75,1.0657605336544963e-72,3.0300382240325996e-85,1.9205271737063916e-89,3.0087723737889939e-92,1.695214039418516e-94,3.0315511514950095e-90,3.0587337619731547e-92,2.0270736619291356e-83,1.4088796614149454e-87
5.103516712897892e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105343723260875,0.099965769702877141,0.0,0.099967979529817202,0.0,2.0372975984221751e-25,0.0,4.6515436047859332e-22,0.0,5.5477846330146259e-13,5.2006665050243084e-43,1.4125030905564379e-22,1.726436029434969e-31,0.0,0.0,0.0,0.0,7.516615454281436e-46,3.4230296482735561e-05,3.2020470182692892e-05,8.5244057131353236e-14,6.4044370546580679e-13,5.8947070248761948e-17,1.0109670121095499e-16,5.5698090175435336e-29,1.0245117059938908e-25,3.1521140969251748e-27,6.1264003971742266e-36,3.295200649320351e-34,9.6622098974530535e-50,3.7414407069823248e-52,3.6483356132646803e-31,8.063839063413076e-47,3.4441801303500105e-65,3.0002711299380356e-69,5.0579746461092832e-72,7.7557281118732979e-27,2.528987323054798e-72,4.2007655308775206e-75,1.102631363407e-72,3.1495643159987879e-85,2.0040115582482846e-89,3.1420325398335975e-92,1.7621676470761588e-94,3.1518055831417583e-90,3.1650859873111939e-92,2.0974674790620481e-83,1.463399495770987e-87
5.12505230071026e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105339913470022,0.099965760687055344,0.0,0.099967950447730464,0.0,2.0631919822643909e-25,0.0,4.6760541767045471e-22,0.0,5.5747656799788724e-13,5.2542782040060853e-43,1.4244366289260069e-22,1.7439169655184041e-31,0.0,0.0,0.0,0.0,7.6663562973979059e-46,3.4239312301829968e-05,3.2049552269412416e-05,8.5245989792619644e-14,6.4314600689667142e-13,5.9019443771212652e-17,1.0180314201875687e-16,5.6459709323143755e-29,1.0322114003618646e-25,3.1902562928743196e-27,6.2309671133254135e-36,3.312250088725734e-34,9.8856769410781733e-50,3.8340550854372407e-52,3.6947415643317314e-31,8.1716873709507467e-47,3.5461420147318044e-65,3.1001994615649885e-69,5.2320462827604818e-72,7.7885777684419351e-27,2.6160231413804038e-72,4.3251872548228446e-75,1.1405968236067675e-72,3.2732164626338095e-85,2.0907063941587958e-89,3.2805368252213229e-92,1.8314353342239371e-94,3.2762342173368118e-90,3.2746093988150968e-92,2.169957656709606e-83,1.5197539688839626e-87
5.146587888522629e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105336150683571,0.099965751830377828,0.0,0.09996792167654342,0.0,2.0893048251047601e-25,0.0,4.7005658369716288e-22,0.0,5.601747160049223e-13,5.3081677512458245e-43,1.4364202639640225e-22,1.7614880744962641e-31,0.0,0.0,0.0,0.0,7.8183433456244472e-46,3.4248168976627363e-05,3.2078323456437612e-05,8.5247878036079866e-14,6.4584830811663489e-13,5.9090972986796598e-17,1.0251044446425519e-16,5.7228285391311651e-29,1.0399216631678278e-25,3.228664246855436e-27,6.3367982919346127e-36,3.3292991188717337e-34,1.011316454129168e-49,3.9285099618904469e-52,3.7415371605135138e-31,8.2803784344860655e-47,3.650624090365215e-65,3.2029552983162624e-69,5.4112587902823395e-72,7.8214274277184825e-27,2.7056293951413392e-72,4.4526858626642108e-75,1.1796840473116304e-72,3.4011168502226839e-85,2.1807190645646831e-89,3.4244658237899498e-92,1.903085712049741e-94,3.4049613391605374e-90,3.3873828980609045e-92,2.2445962880020092e-83,1.5779955498326489e-87
