Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206)
1.290848954396279e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355857075311089,0.097753339005331091,0.015551836607395312,0.0,0.0040178366992558012,0.019053339079924594,0.010338904095015694,6.4779131938171987e-05,1.1181918344948663e-11,0.0023607129804610011,7.1809697170691778e-11,0.00044339273747934888,3.1801048458535273e-09,5.6404022231278678e-05,8.3360258115192057e-10,5.7073298837577239e-11,5.8280641643111999e-05,8.3116385872592375e-06,0.0070340429587492622,4.0947847078689025e-05,0.00033765506153589288,1.9816909309851361e-07,9.13367709503583e-09,3.1894864638133298e-09,2.5092660973487516e-11,2.5107455096455189e-06,0.00092485464774520276,2.665824442701979e-05,1.8073165295613909e-07,0.00038162187632397314,1.3152678211872825e-05,3.2084300492669852e-08,4.6438072722303288e-10,1.5134872712326454e-12
1.2930087080411457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355610317056227,0.097734354767270215,0.01554174123819353,0.0,0.0040202899459649303,0.019091933211895017,0.010357037751638353,6.4747004203956744e-05,1.1242377893701649e-11,0.0023601008221055138,7.17736600121276e-11,0.00044351163978218855,3.1792625921766151e-09,5.6282261046626021e-05,8.3528917412934791e-10,5.7180079513750579e-11,5.8111003041807935e-05,8.3297131583374221e-06,0.0070326376630496581,4.0798748917972706e-05,0.00033794450913569174,1.976157675897286e-07,9.1253811034346306e-09,3.1886307857336481e-09,2.5207430048447463e-11,2.5208067191758809e-06,0.00092776049835435086,2.6702979025093423e-05,1.8084086481378596e-07,0.00038239414629705979,1.3181282303130858e-05,3.2140395427785916e-08,4.6556133273819936e-10,1.5118023968653305e-12
1.2951684616860124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355363128473779,0.097715375303785976,0.015531652528225158,0.0,0.0040227374968489389,0.01913052188823456,0.010375162111555489,6.4714869017417194e-05,1.1303040949003861e-11,0.0023594891360487879,7.1737604553763056e-11,0.00044363042169782475,3.1784210110760586e-09,5.6160654514515331e-05,8.3697557350795733e-10,5.7286773900498039e-11,5.7942138993369191e-05,8.347778280556858e-06,0.0070312326624094737,4.065041763346107e-05,0.00033823365384477049,1.9706475747951694e-07,9.1170939206988052e-09,3.1877757735113419e-09,2.532254332531796e-11,2.530889293605558e-06,0.00093067001550712616,2.6747689560259661e-05,1.8094981812768137e-07,0.00038316629462687151,1.3209871441018691e-05,3.2196460574549642e-08,4.6674245408684137e-10,1.5101197198473268e-12
1.297328215330879e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355115509516041,0.097696400606750569,0.015521570473277181,0.0,0.0040251793726869866,0.019169105101180826,0.010393277172996035,6.4682727078914208e-05,1.1363907727912834e-11,0.0023588779242852201,7.1701532132996194e-11,0.00044374908345100767,3.1775801234030523e-09,5.6039203612643256e-05,8.3866177777588829e-10,5.7393382021524974e-11,5.7774043561497318e-05,8.3658339585950527e-06,0.0070298279562322728,4.0502847619870904e-05,0.00033852249643677711,1.9651604739295023e-07,9.1088155454614988e-09,3.1869214295532025e-09,2.5438001387983002e-11,2.5409932602429337e-06,0.00093358320527821325,2.6792376028783313e-05,1.8105851382826718e-07,0.00038393832113476235,1.3238445632932817e-05,3.2252495926275413e-08,4.6792408914374667e-10,1.5084392223150014e-12
1.2994879689757457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354867460131397,0.097677430668104179,0.015511495069138471,0.0,0.004027615594113027,0.019207682843079315,0.010411382934224842,6.4650579078242713e-05,1.1424978446863025e-11,0.0023582671887573746,7.166544406743377e-11,0.00044386762526669906,3.1767399496536515e-09,5.5917909302647745e-05,8.4034778542861755e-10,5.7499903900671879e-11,5.7606710875340618e-05,8.3838801972609441e-06,0.0070284235439262554,4.0356033327850257e-05,0.00033881103768167842,1.9596962210635243e-07,9.100545976144193e-09,3.1860677561989726e-09,2.5553804820696832e-11,2.5511186463908753e-06,0.0009365000737221183,2.6837038427006247e-05,1.8116695283948872e-07,0.00038471022564424658,1.3267004886477818e-05,3.2308501476387752e-08,4.6910623578911151e-10,1.5067608866883824e-12
1.3016477226206124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354618980264399,0.097658465479854017,0.015501426311599771,0.0,0.0040300461816173807,0.019246255106381803,0.010429479393542433,6.4618425694764727e-05,1.1486253321666666e-11,0.0023576569313568181,7.1629341655124218e-11,0.00044398604737006095,3.1759005099733319e-09,5.579677253030283e-05,8.4203359496891944e-10,5.7606339561912102e-11,5.7440135128665241e-05,8.4019170014926616e-06,0.0070270194249042314,4.0209969263275816e-05,0.00033909927834578093,1.954254665453068e-07,9.092285210960586e-09,3.1852147557224415e-09,2.5669954208059427e-11,2.5612654793464892e-06,0.00093942062687298121,2.6881676751346913e-05,1.8127513607886507e-07,0.00038548200798096954,1.3295549209462824e-05,3.2364477218420642e-08,4.7028889190859028e-10,1.505084695673161e-12
1.3038074762654791e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354370069855903,0.097639505034073579,0.01549136419645371,0.0,0.0040324711555482905,0.01928482188364496,0.01044756654928475,6.4586267597541044e-05,1.1547732567514562e-11,0.0023570471539249406,7.1593226174788662e-11,0.00044410434998644441,3.1750618241614992e-09,5.5675794225710919e-05,8.4371920490683106e-10,5.7712689029349688e-11,5.7274310579036916e-05,8.41994437635533e-06,0.0070256155985835471,4.0064649986561036e-05,0.00033938721919176459,1.9488356578291091e-07,9.0840332479204286e-09,3.1843624303325194e-09,2.5786450135026134e-11,2.5714337863995111e-06,0.0009423448707443949,2.6926290998299848e-05,1.813830644575588e-07,0.00038625366797267791,1.3324078609898027e-05,3.2420423146016801e-08,4.7147205539320235e-10,1.5034106322497848e-12
1.3059672299103458e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354120728843138,0.097620549322901956,0.015481308719494831,0.0,0.0040348905361134594,0.019323383167528921,0.010465644399822897,6.4554105445461437e-05,1.1609416398976988e-11,0.00235643785825377,7.155709888604952e-11,0.00044422253334137912,3.1742239116759515e-09,5.5554975303492824e-05,8.4540461375961349e-10,5.7818952327217176e-11,5.7109231547012885e-05,8.4379623270388794e-06,0.0070242120643860748,3.992007011197399e-05,0.00033967486097870049,1.9434390503780849e-07,9.0757900848333463e-09,3.1835107821743072e-09,2.5903293186876987e-11,2.5816235948322571e-06,0.00094527281132922498,2.6970881164435117e-05,1.814907388804444e-07,0.00038702520544919063,1.3352593095991233e-05,3.2476339252926868e-08,4.7265572413939693e-10,1.5017386796779213e-12
1.3081269835552125e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353870957159747,0.097601598338542955,0.015471259876519568,0.0,0.0040373043433815543,0.019361938950795798,0.010483712943562908,6.4521939887373159e-05,1.1671305030004452e-11,0.0023558290460867618,7.1520961029657018e-11,0.00044434059766056252,3.1733867916372774e-09,5.5434316662975232e-05,8.4708982005171341e-10,5.7925129479873555e-11,5.6944892415344343e-05,8.4559708588558886e-06,0.0070228088217381352,3.9776224306965607e-05,0.00033996220446208569,1.9380646967252866e-07,9.0675557193124864e-09,3.1826598133301332e-09,2.6020483949232503e-11,2.5918349319178323e-06,0.00094820445459944003,2.7015447246397877e-05,1.815981602461761e-07,0.00038779662024237188,1.3381092676144441e-05,3.2532225533008775e-08,4.7383989604893888e-10,1.5000688214829999e-12
1.3102867372000792e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353620754735967,0.097582652073264414,0.015461217663326279,0.0,0.0040397125972837129,0.01940048922630833,0.010501772178945478,6.4489771562208559e-05,1.17333986739286e-11,0.0023552207191195884,7.1484813827713408e-11,0.00044445854316984895,3.1725504828332221e-09,5.5313819188376154e-05,8.4877482231472807e-10,5.8031220511802209e-11,5.6781287628188794e-05,8.473969977239476e-06,0.0070214058700704737,3.9633107291507349e-05,0.00034024925039385809,1.9327124519153268e-07,9.0593301487782166e-09,3.181809525820581e-09,2.6138023008017098e-11,2.6020678249203608e-06,0.00095113980650594215,2.7059989240907847e-05,1.8170532944725486e-07,0.00038856791218610121,1.3409577358950491e-05,3.2588081980226949e-08,4.7502456902900387e-10,1.4984010414635582e-12
1.3124464908449459e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353370121498642,0.097563710519397384,0.015451182075715242,0.0,0.0040421153176150096,0.019439033987028512,0.010519822104445749,6.4457601099110777e-05,1.1795697543462989e-11,0.0023546128790009127,7.1448658483895111e-11,0.00044457637009523958,3.1717150037230017e-09,5.5193483748987806e-05,8.5045961908736754e-10,5.8137225447608871e-11,5.6618411690332723e-05,8.4919596877411955e-06,0.0070200032088182096,3.9490713837438937e-05,0.00034053599952243356,1.9273821723964749e-07,9.0511133704617137e-09,3.1809599216055106e-09,2.6255910949482054e-11,2.6123223010929249e-06,0.00095407887297840584,2.7104507144758836e-05,1.8181224737009451e-07,0.00038933908111624712,1.3438047153189752e-05,3.2643908588651623e-08,4.7620974099202792e-10,1.4967353236749321e-12
1.3146062444898125e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353119057371343,0.097544773669335533,0.015441153109488671,0.0,0.0040445125240359276,0.01947757322601619,0.01053786271857304,6.4425429117558159e-05,1.1858201850703948e-11,0.0023540055273331456,7.1412496183672646e-11,0.00044469407866287139,3.1708803724415538e-09,5.50733111993574e-05,8.5214420891541728e-10,5.8243144312019768e-11,5.6456259166423961e-05,8.509939996028973e-06,0.007018600837420794,3.9349038767825164e-05,0.00034082245259271771,1.9220737160011098e-07,9.0429053814084837e-09,3.1801110025850453e-09,2.6374148360160703e-11,2.6225983876781726e-06,0.00095702165992511885,2.7149000954818243e-05,1.819189148950867e-07,0.00039011012687063964,1.3466502067826844e-05,3.2699705352458142e-08,4.7739540985584294e-10,1.4950716524399816e-12
1.3167659981346792e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352867562274439,0.097525841515534228,0.015431130760450721,0.0,0.0040469042360737808,0.019516106936427736,0.010555894019870624,6.439325622748761e-05,1.1920911807131396e-11,0.0023533986656731963,7.1376328094528304e-11,0.00044481166909900752,3.1700466068037673e-09,5.4953302379465671e-05,8.5382859035170144e-10,5.8348977129879565e-11,5.6294824680214017e-05,8.5279109078850571e-06,0.007017198755321973,3.9208076956322535e-05,0.00034110861034614636,1.916786941931227e-07,9.0347061784818412e-09,3.1792627706005569e-09,2.6492735826901105e-11,2.6328961119058291e-06,0.00095996817323283081,2.7193470668026565e-05,1.8202533289666567e-07,0.00039088104928904327,1.3494942112007393e-05,3.2755472265926202e-08,4.7858157354348084e-10,1.4934100123290462e-12
1.318925751779546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352615636125187,0.097506914050510027,0.015421115024407484,0.0,0.0040492904731241472,0.01955463511151477,0.010573916006915474,6.4361083029416e-05,1.1983827623609671e-11,0.0023527922955332062,7.1340155366171869e-11,0.00044492914163002677,3.1692137243086375e-09,5.4833458114903219e-05,8.5551276195604564e-10,5.8454723926149731e-11,5.6134102913810064e-05,8.5458724292040092e-06,0.0070157969619697308,3.9067823326554547e-05,0.00034139447352069067,1.9115217107385259e-07,9.0265157583663271e-09,3.1784152274356292e-09,2.661167393681016e-11,2.6432155009938939e-06,0.00096291841876660245,2.7237916281396928e-05,1.821315022433716e-07,0.00039165184821313078,1.3523367295054855e-05,3.2811209323439212e-08,4.7976822998336133e-10,1.4917503881753637e-12
1.3210855054244126e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352363278837803,0.097487991266839782,0.015411105897167023,0.0,0.0040516712544522663,0.019593157744622784,0.010591928678318053,6.4328910114560699e-05,1.2046949510388361e-11,0.0023521864183812819,7.1303979130754137e-11,0.00044504649648241371,3.1683817421433917e-09,5.4713779217044577e-05,8.5719672229524243e-10,5.8560384725906581e-11,5.597408860693659e-05,8.5638245659907153e-06,0.0070143954568162642,3.892827285149667e-05,0.00034168004285090422,1.9062778843113924e-07,9.0183341175710954e-09,3.1775683748170133e-09,2.6730963277300847e-11,2.6535565821455204e-06,0.00096587240236966374,2.728233779201465e-05,1.8223742379791358e-07,0.00039242252348645716,1.3551777626467369e-05,3.2866916519483558e-08,4.8095537710903722e-10,1.4900927650494362e-12
1.3232452590692793e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352110490323532,0.09746907315716008,0.015401103374539347,0.0,0.0040540465991944219,0.019631674829189896,0.010609932032722053,6.4296738064958443e-05,1.2110277677103104e-11,0.0023515810356422038,7.1267800503078194e-11,0.00044516373388274867,3.1675506771875628e-09,5.4594266483220303e-05,8.5888046994301373e-10,5.8665959554339446e-11,5.5814776556206367e-05,8.5817673243584171e-06,0.0070129942393179342,3.8789420552869477e-05,0.00034196531906792069,1.9010553258543145e-07,9.0101612524332016e-09,3.1767222144155636e-09,2.6850604436017718e-11,2.6639193825509846e-06,0.00096883012986327211,2.7326735197036689e-05,1.8234309841723108e-07,0.00039319307495443373,1.358017311591463e-05,3.292259384864795e-08,4.8214301285945349e-10,1.4884371282815907e-12
1.325405012714146e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351857270490774,0.097450159714166443,0.015391107452336456,0.0,0.0040564165263593174,0.019670186358745595,0.010627926068804172,6.4264567453583112e-05,1.2173812332776444e-11,0.0023509761486981292,7.1231620580808771e-11,0.00044528085405769793,3.1667205460170172e-09,5.4474920696886773e-05,8.6056400347997304e-10,5.8771448436749221e-11,5.5656161614401038e-05,8.5997007105267811e-06,0.0070115933089352246,3.8651261500541368e-05,0.00034225030289950826,1.8958538998767109e-07,9.0019971591208409e-09,3.1758767478471497e-09,2.6970598000907144e-11,2.6743039293836891e-06,0.00097179160704658038,2.7371108493691234e-05,1.824485269525561e-07,0.00039396350246430302,1.3608553773234843e-05,3.2978241305622689e-08,4.8333113517859917e-10,1.4867834634278519e-12
1.3275647663590127e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351603619245095,0.097431250930612764,0.015381118126372309,0.0,0.0040587810548294188,0.019708692326909468,0.010645910785273891,6.4232398844461924e-05,1.2237553685818626e-11,0.0023503717588892899,7.1195440444679452e-11,0.00044539785723400399,3.1658913649079401e-09,5.4355742627794048e-05,8.6224732149359128e-10,5.8876851398546352e-11,5.5498238689760695e-05,8.6176247308199787e-06,0.0070101926651327008,3.8513790811939047e-05,0.00034253499507005676,1.8906734721711061e-07,8.9938418336365851e-09,3.175031976673576e-09,2.7090944560116627e-11,2.684710249803277e-06,0.00097475683969650072,2.7415457679277233e-05,1.8255371024947255e-07,0.00039473380586511371,1.3636919608431683e-05,3.3033858885198999e-08,4.8451974201588876e-10,1.4851317563028284e-12
1.3297245200038794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351349536489337,0.097412346799310545,0.01537113539246286,0.0,0.0040611402033622901,0.019747192727389964,0.010663886180873236,6.4200232792790404e-05,1.2301501944028425e-11,0.0023497678675146686,7.1159261158697647e-11,0.00044551474363847593,3.1650631498407628e-09,5.4236733032151554e-05,8.6393042257815999e-10,5.8982168465249452e-11,5.5341002745282968e-05,8.6355393916648099e-06,0.0070087923073789788,3.8377003651467314e-05,0.00034281939630064471,1.8855139098045037e-07,8.9856952718205148e-09,3.1741879024034654e-09,2.7211644702095492e-11,2.6951383709502582e-06,0.00097772583356758413,2.7459782751163903e-05,1.8265864914797707e-07,0.00039550398500769575,1.3665270631671313e-05,3.3089446582268417e-08,4.8570883132566367e-10,1.4834819929334485e-12
1.331884273648746e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351095022123721,0.097393447313128281,0.015361159246426051,0.0,0.0040634939905919067,0.01978568755398321,0.010681852254376544,6.416806984504606e-05,1.2365657314593953e-11,0.002349164475832674,7.11230837703479e-11,0.00044563151349798029,3.1642359165040599e-09,5.4117892652791728e-05,8.656133053347568e-10,5.9087399662483619e-11,5.5184448798030652e-05,8.653444699588829e-06,0.0070073922351466733,3.8240895229936284e-05,0.00034310350730900902,1.8803750810944266e-07,8.9775574693532964e-09,3.173344526493149e-09,2.733269901545803e-11,2.7055883199508704e-06,0.00098069859439189108,2.7504083706790298e-05,1.827633444825361e-07,0.00039627403974463695,1.3693606853279431e-05,3.3145004391822027e-08,4.8689840106775291e-10,1.4818341596067703e-12
1.3340440272936127e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350840076045822,0.097374552464990785,0.015351189684081817,0.0,0.0040658424350299652,0.019824176800571771,0.010699809004590256,6.4135910539100995e-05,1.2430020004093493e-11,0.0023485615850618001,7.1086909310792632e-11,0.00044574816703943116,3.1634096802984056e-09,5.3999222219331772e-05,8.6729596837120593e-10,5.9192545015978784e-11,5.5028571918448996e-05,8.6713406612185221e-06,0.007005992447912366,3.8105460803997934e-05,0.00034338732880963307,1.8752568556038917e-07,8.9694284217592706e-09,3.1725018503475198e-09,2.7454108089129444e-11,2.7160601239096134e-06,0.00098367512787887984,2.754836054366484e-05,1.8286779708214697e-07,0.00039704396993025777,1.3721928283738371e-05,3.3200532308949858e-08,4.880884492067602e-10,1.4801882428055094e-12
1.3362037809384794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350584698150763,0.097355662247878533,0.01534122670125211,0.0,0.0040681855550671504,0.019862660461123519,0.010717756430352679,6.4103755404332666e-05,1.2494590218496303e-11,0.0023479591963812773,7.1050738795071273e-11,0.00044586470448978142,3.1625844563401663e-09,5.3880722448333232e-05,8.6897841030204684e-10,5.9297604551568405e-11,5.4873367229690865e-05,8.6892272832774674e-06,0.0070045929451565672,3.7970695675589344e-05,0.00034367086151369005,1.8701591041140062e-07,8.9613081244094172e-09,3.1716598753208929e-09,2.7575872512152581e-11,2.7265538099167322e-06,0.00098665543971528276,2.7592613259364883e-05,1.829720077703918e-07,0.00039781377542058897,1.3750234933684218e-05,3.3256030328840186e-08,4.8927897371288709e-10,1.4785442292785946e-12
1.3383635345833461e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435032888833122,0.097336776654827067,0.015331270293760886,0.0,0.0040705233689744139,0.019901138529690419,0.010735694530533762,6.4071604961733855e-05,1.2559368163163423e-11,0.0023473573109317127,7.1014573222297156e-11,0.00044598112607601332,3.1617602594652587e-09,5.3762394043459813e-05,8.7066062974849624e-10,5.9402578295187749e-11,5.471882990695189e-05,8.7071045725845799e-06,0.0070031937263636797,3.7836595191385552e-05,0.00034395410612916198,1.8650816986241723e-07,8.9531965725242983e-09,3.170818602717838e-09,2.7697992873904061e-11,2.7370694050375463e-06,0.00098963953556500733,2.7636841851536233e-05,1.8307597736549767e-07,0.00039858345607334786,1.3778526813903977e-05,3.3311498446778936e-08,4.9046997256089476e-10,1.4769021059487717e-12
