Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
2.6445338700486946e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631888222,0.11866996601930049,0.022821567692797903,1.3317798051843806e-67,3.2467157610299171e-40,4.5227607665708403e-26,1.0252805429780465e-50,7.9863299200246761e-41,1.6732562870877587e-87,2.6891115394750611e-18,3.2761445495392038e-83,2.6891115351495014e-18,5.0696385242728925e-57,1.4827000265321855e-46,4.0812294892627205e-72,2.4660675850429894e-73,2.7847926174575914e-34,6.1998345777756729e-66,1.0664632620122478e-11,5.1276501418480979e-13,1.9763846594981086e-16,1.9765945540948728e-16,5.6422621768505228e-21,3.2296226033762063e-21,4.1830478862610024e-24,5.7703731967339987e-25,4.4121588468652601e-35,9.1895042539907503e-42,8.151057807671111e-62
5.2890683005472925e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317764441,0.11866996600863566,0.022821567692541522,5.0739003603035793e-65,5.1946952484454508e-39,2.6764900571388874e-25,9.7679881582911369e-49,6.388530096773941e-40,6.3813836164903028e-85,5.3782236559094313e-18,2.0965645970719804e-81,5.3782236386075677e-18,8.1107659489995182e-56,2.3722252315101641e-45,7.7804315704129036e-70,4.7012964020555789e-71,2.2278282668318251e-33,1.9837892632393684e-64,2.1329267474119179e-11,1.0255301369846023e-12,3.952592241174507e-16,3.9534942379304568e-16,1.6355880068217572e-20,1.9097368773387461e-20,4.9661572284004966e-23,2.3081427187897318e-24,3.5296918773614092e-34,4.3730123738137093e-40,1.5523270925599102e-59
1.0578137161544488e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631552888,0.11866996598730599,0.022821567692028758,1.7184189722788072e-62,8.3113501126258866e-38,1.4016555834948095e-24,8.2733169496949975e-47,5.1099682028368197e-39,2.1640996588328174e-82,1.0756447909959418e-17,1.3415856953351302e-79,1.0756447840758173e-17,1.2975122549223421e-54,3.7951655242553186e-44,1.3188452315386622e-67,7.9690720384605823e-69,1.7822527947619254e-32,6.347113293668065e-63,4.265853710334297e-11,2.0510603824218507e-12,7.9044749964373633e-16,7.9083230982973478e-16,4.1703675718184731e-20,9.9773371987076231e-20,5.2367405975902683e-22,9.2325161971483139e-24,2.8236963981846044e-33,1.8494806092360531e-38,2.6278318171207776e-57
2.115627488353888e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311057762,0.11866996594464665,0.022821567691003228,5.2269244082759975e-60,1.3297638859394574e-36,6.5999004809606966e-24,6.2934651318280979e-45,4.086604882562497e-38,6.5915197833425343e-80,2.1512896502762974e-17,8.5833866767182785e-78,2.1512896225998207e-17,2.0753464766430713e-53,6.0711351195854593e-43,2.0078277610873824e-65,1.2132221245322998e-66,1.4257863282855296e-31,2.0304281549873967e-61,8.5317076046712157e-11,4.1021208726470003e-12,1.580611144830151e-15,1.5822242070416416e-15,9.5593397636328772e-20,4.6736304597604882e-19,4.9590354902838014e-21,3.6929622981575959e-23,2.258865443477168e-32,7.0249133193628634e-37,3.9952025221611683e-55
4.2312550327527663e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302115526,0.11866996585932797,0.022821567688952167,1.4660388063848846e-57,2.1274552577158938e-35,2.8869734791124583e-23,4.4142839392440987e-43,3.2670936648168271e-37,1.8508892269682704e-77,4.3025794026988717e-17,5.4898340761658396e-76,4.3025792920242184e-17,3.3184015113065282e-52,9.7102152013322802e-42,2.8181890823846229e-63,1.7028793937738562e-64,1.1406035323885846e-30,6.4932244580415598e-60,1.7063415267313691e-10,8.2042418504999152e-12,3.1600872704521247e-15,3.1667385102146429e-15,2.0477522388885282e-19,2.0228567059986416e-18,4.333088885745803e-20,1.4771494882084507e-22,1.8069455633182836e-31,2.4608896202807867e-35,5.6012767148688106e-53
6.346882577151645e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629317329,0.11866996577400929,0.022821567686901106,1.1248062660131965e-56,7.8302030432727762e-35,6.3024593394827282e-23,2.5089774865106584e-42,9.6954896423700194e-37,1.4103068528299222e-76,6.4538691889620993e-17,3.1162900613150778e-75,6.4538689538250092e-17,1.255026946122642e-51,3.7015699228796238e-41,1.8722008831500195e-62,1.1312697539990158e-63,3.2613712927289769e-30,3.0282833492691017e-59,2.5595122803924811e-10,1.2306362825755443e-11,4.7387126897890219e-15,4.7529989871776867e-15,3.1406451499466951e-19,4.3842232795196126e-18,1.264817344778174e-19,3.1388906377321089e-22,5.1664938734084322e-31,1.1692948024451272e-34,3.7507788040661706e-52
8.462510121550523e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756284231054,0.11866996568869061,0.022821567684850046,5.5830786006116051e-56,1.985863905256065e-34,1.0906013613295038e-22,9.2497116004379512e-42,2.1117425911481848e-36,6.4725428417623266e-76,8.6051590090480864e-17,1.1981822339530396e-74,8.6051586080039275e-17,3.2657896174524148e-51,9.9570665852939873e-41,7.7353770665325845e-62,4.6740694332365179e-63,6.8790963889195989e-30,9.2187367438066776e-59,3.4126830214504562e-10,1.6408483798413589e-11,6.3164878610617245e-15,6.3410198473233585e-15,4.2331387272102318e-19,7.5361641204542537e-18,2.6939938452533062e-19,5.3544964480365355e-22,1.0897170637183623e-30,3.8121974457871982e-34,1.7094615209916909e-51
1.269376521034828e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756266346583,0.11866996551805326,0.022821567680747924,7.1920493975413953e-55,6.9444790676076064e-34,2.2899518155644537e-22,6.0950866898986178e-41,6.1246161391918982e-36,5.8164894529372638e-75,1.2907738728541842e-16,9.1133903480990115e-74,1.2907737898477748e-16,1.1977080952848158e-50,4.0250633277819172e-40,5.9763895783030798e-61,3.6112063727144524e-62,1.8788580975627888e-29,4.1978092890312101e-58,5.1190244739876225e-10,2.4612725737634003e-11,9.4700441439080386e-15,9.521235637312515e-15,6.4167903988606516e-19,1.5648722449818895e-17,7.4087583148948899e-19,1.108552258429419e-21,2.9761454840710443e-30,2.12155589017737e-33,2.0052031353178917e-50
1.6925020299146037e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756248462111,0.1186699653474159,0.022821567676645803,3.6952056457739127e-54,1.7351874284131246e-33,3.9256761087070376e-22,2.2501667603103318e-40,1.338438549310701e-35,2.6547740869427617e-74,1.7210318572251782e-16,3.4399752578555564e-73,1.7210317160930627e-16,3.1040600910355461e-50,1.0898543743528981e-39,2.4718705320275564e-60,1.4936162031275141e-61,3.9311319337792236e-29,1.2603382356897904e-57,6.8253658801785627e-10,3.281696766730294e-11,1.2620477564275077e-14,1.2708037832033158e-14,8.5982769123907782e-19,2.6544386811160403e-17,1.5525204157654106e-18,1.8853113904791974e-21,6.2267025689990002e-30,6.8313407544293332e-33,9.0545150861293965e-50
2.1156275387943792e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756230577639,0.11866996517677855,0.022821567672543681,1.4523488848767659e-53,3.6812662740604869e-33,6.0285166384745053e-22,6.6392753201525226e-40,2.5092761197306147e-35,9.6196739004923931e-74,2.1512898548920055e-16,1.0517830085405799e-72,2.1512896393367065e-16,6.7832241460893634e-50,2.4473222243259934e-39,8.1311011074388396e-60,4.9131781082114263e-61,7.1563501670288198e-29,3.1433598406182302e-57,8.5317072367128374e-10,4.1021209586738173e-11,1.5767568117843902e-14,1.5901984662707506e-14,1.0777462082688371e-18,4.0325001259332219e-17,2.8225209621911586e-18,2.880258412858378e-21,1.1334753336068861e-29,1.7865105196151821e-32,3.2316738215139211e-49
2.9618785565539307e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675619480869,0.1186699648355039,0.022821567664339439,3.3892698445899007e-52,1.3485106150109788e-32,1.1662000429126548e-21,5.5308749440556179e-39,6.8532805230892271e-35,1.9435873465779595e-72,3.0118058908601825e-16,9.289788139454795e-72,3.0118054766347416e-16,2.6046577749014975e-49,9.4800590227462643e-39,1.0413299247245655e-58,6.2921753010700155e-60,1.8893971597527937e-28,1.7217213578706028e-56,1.1944389797692252e-09,5.7429693394264801e-11,2.2051531328278445e-14,2.231231754204488e-14,1.512874179736057e-18,7.6103730521584218e-17,7.3642679494638898e-18,5.5383162293891603e-21,2.9921896141033329e-29,9.8955519737571371e-32,4.5983843736496059e-48
3.808129574313482e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756159039741,0.11866996449422926,0.022821567656135196,2.0332319660441187e-51,3.5011964416173937e-32,1.9186263343084929e-21,2.2428950657604611e-38,1.4424017427421108e-34,1.1551379757086849e-71,3.8723219806334394e-16,3.8352870711178059e-71,3.8723213017508526e-16,6.9092454950651657e-49,2.5202771600449824e-38,5.152600133663385e-58,3.1134264649274521e-59,3.9170241322989608e-28,5.6833272654706146e-56,1.5357072156989641e-09,7.3838177160227135e-11,2.8321963417714209e-14,2.8752868566321671e-14,1.9470652734419076e-18,1.2226168994897074e-16,1.5059692004706878e-17,9.0823164075772326e-21,6.2025849445047675e-29,3.2396812759316131e-31,2.280729958095751e-47
5.500631609832585e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756087501838,0.11866996381168002,0.022821567639726714,5.2544301615193535e-50,1.5514050177501609e-31,3.988537613930685e-21,2.2712538485103291e-37,4.383615753430705e-34,3.0725173994623248e-70,5.5933543209323134e-16,4.0359948668612888e-70,5.5933529154744443e-16,3.1247544165378115e-48,1.1272425731835089e-37,8.3627212179908396e-57,5.0531099670235194e-58,1.17683260584751e-27,3.9062936247281915e-55,2.2182436270623431e-09,1.0665514456747724e-10,4.0822389985382687e-14,4.1727998326292191e-14,2.8126474040949109e-18,2.4187475495958242e-16,4.3596352999526261e-17,1.8827003910622853e-20,1.8630082493228991e-28,2.0936676890503881e-30,3.5830763890439134e-46
6.983868314075344e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675602480907,0.11866996321352301,0.022821567625347018,2.5729453587027213e-49,3.854307416120561e-31,6.4204368735873827e-21,8.0722312124626838e-37,8.8562479667889583e-34,1.4404179335304219e-69,7.1015939450033846e-16,1.4991210040326436e-69,7.1015916870495371e-16,7.8090804623064366e-48,2.8227862061922575e-37,3.4521807304868188e-56,2.0859504748294951e-57,2.3710981967769277e-27,1.1836700872852112e-54,2.8163894040403251e-09,1.3541453706896011e-10,5.1733011185303008e-14,5.3204087608082668e-14,3.5681447225557676e-18,3.7413442062152879e-16,8.5394933065740897e-17,3.0278644697822293e-20,3.7528858603259533e-28,6.2735793383880411e-30,1.5581578513376374e-45
8.467105018318103e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755962116292,0.11866996261536605,0.022821567610967323,9.8773462371393553e-49,8.091909932573614e-31,9.4271062084627556e-21,2.3142447690415464e-36,1.5622669944192781e-33,5.5550307936823977e-69,8.6098337325088546e-16,4.359708614661013e-69,8.6098304213013417e-16,1.6436088013469627e-47,5.9597813781159651e-37,1.1521886278723438e-55,6.9619939739493237e-57,4.1817154572734305e-27,2.9448852624625293e-54,3.4145351190708688e-09,1.6417392944277877e-10,6.2602499972985967e-14,6.4781595798662154e-14,4.3207938590127799e-18,5.2838469902050589e-16,1.4634076983351171e-16,4.4449295849532801e-20,6.6173694429092033e-28,1.5312429487898494e-29,5.1339449452553014e-45
9.950341722560861e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755899423507,0.11866996201720915,0.022821567596587627,3.0428613528535288e-48,1.505391362952343e-30,1.3006508053247995e-20,5.5577762381703989e-36,2.5119009885121779e-33,1.6873241366215907e-68,1.0118073682826359e-15,1.0785562969512656e-68,1.0118069118263668e-15,3.0603185171678661e-47,1.1148603804725646e-36,3.1229382142713483e-55,1.8870041023182957e-56,6.7297283782188701e-27,6.291413508799988e-54,4.01268077215417e-09,1.9293332168893435e-10,7.3431002259030208e-14,7.6462793200922524e-14,5.0706049174828071e-18,7.0191753932023927e-16,2.2899599349282514e-16,6.1338197812060631e-20,1.0647450187373952e-27,3.2342089488971879e-29,1.4234923747213633e-44
1.143357842680362e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755836730729,0.11866996141905234,0.022821567582207932,8.100477556119649e-48,2.5721186145803968e-30,1.7156496068946461e-20,1.1834164831037295e-35,3.7801859922424852e-33,4.400235406361641e-68,1.1626313795300255e-15,2.3662676474184447e-68,1.1626307777972877e-15,5.2285347091042096e-47,1.9138107053084892e-36,7.3826360886000251e-55,4.4608770914382507e-56,1.014311543547089e-26,1.2106120162096667e-53,4.6108263632903332e-09,2.2169271380742787e-10,8.4218671743392502e-14,8.8249750349226334e-14,5.8175885410960247e-18,8.9220129134644588e-16,3.3573854367944938e-16,8.0944552106010419e-20,1.6044915097083405e-27,6.1594230528701599e-29,3.4614723646876772e-44
1.4400051835289138e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755711345149,0.11866996022273886,0.022821567553448541,4.2725017692155145e-47,6.2439289879109215e-30,2.7160636691887285e-20,4.1450147893261312e-35,7.4322605591446568e-33,2.1882563901045929e-67,1.4642794504397518e-15,8.8434328952244179e-68,1.464278498576439e-15,1.2672463883316707e-46,4.6832570894657884e-36,3.0939285553446238e-54,1.8694654852735634e-55,2.0021188727112281e-26,3.5755110458438235e-53,5.8071173597213224e-09,2.792114976614316e-10,1.0567205611009547e-13,1.1214680325530974e-13,7.3031111385957583e-18,1.315530692355245e-15,6.2843262141076991e-16,1.2830679090813385e-19,3.1658907691511539e-27,1.7859497238895213e-28,1.5577798913978613e-43
1.7069877902926103e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567555984981,0.11866995914605696,0.02282156752756509,1.4513436402981904e-46,1.2060105635899271e-29,3.8094980786459807e-20,1.0474375351900539e-34,1.2244195570258667e-32,7.1519802871394306e-67,1.7357627690809973e-15,2.3337244599011545e-67,1.7357614345736449e-15,2.4421642960606152e-46,9.0924770585885286e-36,8.928950101193698e-54,5.3951840987445118e-55,3.3119095731195562e-26,7.9867108823205822e-53,6.8837790446502513e-09,3.3097840269343872e-10,1.248419424340171e-13,1.3403077800355269e-13,8.6305147238070744e-18,1.734420587613582e-15,9.9214195375873568e-16,1.8021874057868135e-19,5.2352929242559831e-27,3.9110956103586939e-28,4.6634577735779776e-43
1.973970397056307e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755485651041,0.11866995806937525,0.022821567501681638,4.0730049058758088e-46,2.1244829441385687e-29,5.0845023559653131e-20,2.3129337156017493e-34,1.8775678947704544e-32,1.9569540698250389e-66,2.0072461392528299e-15,5.3383502795748958e-67,2.0072443585595659e-15,4.290748892034787e-46,1.6068423473989382e-35,2.2054035143558043e-53,1.3325785592224304e-54,5.1007536376324382e-26,1.5932952423561922e-52,7.9604405288707719e-09,3.8274530731183335e-10,1.4388189365750263e-13,1.5627834257615858e-13,9.9489210560509262e-18,2.1795654120263372e-15,1.4595489092447576e-15,2.4092289950240217e-19,8.060334004017006e-27,7.6341561755050586e-28,1.1767787733288887e-42
2.240953003820004e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755372803965,0.11866995699269373,0.022821567475798187,1.0158924825975367e-45,3.4941552321881543e-29,6.5398262114704794e-20,4.6442388984020201e-34,2.7280459174350246e-32,4.7899386902073807e-66,2.2787295605733137e-15,1.1079237237255861e-66,2.2787272705575112e-15,7.0364937346251658e-46,2.6469791132869082e-35,4.9097381164497473e-53,2.966620080523932e-54,7.4448160826721263e-26,2.9284094390512199e-52,9.0371018123829032e-09,4.3451221151662015e-10,1.6279280511687576e-13,1.7889336328865328e-13,1.1258392131973956e-17,2.6444127480032887e-15,2.0363105075210942e-15,3.1041454397512464e-19,1.1760545897183714e-26,1.3691526266904249e-27,2.6632807776944444e-42
2.5079356105837007e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755259956872,0.11866995591601243,0.022821567449914735,2.3228241365604595e-45,5.4465736728111857e-29,8.1742473634123563e-20,8.665306483770264e-34,3.8002566613254266e-32,1.0789194372376233e-65,2.5502130326690694e-15,2.1345834228337514e-66,2.5502101705907007e-15,1.0934006942957218e-45,4.1276719981112389e-35,1.010085168931329e-52,6.1032388100548916e-54,1.0419096868601609e-25,5.0510167818416929e-52,1.0113762895186658e-08,4.8627911530780361e-10,1.8157555209190158e-13,2.0187796107228644e-13,1.2558988559919749e-17,3.1242157345291353e-15,2.7262982696026015e-15,3.8868902341795831e-19,1.6453442652437314e-26,2.2985227341277559e-27,5.550053288699831e-42
2.7749182173473975e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755147109763,0.11866995483933131,0.022821567424031283,4.9363051219316636e-45,8.1289308192880562e-29,9.986557234455747e-20,1.5218068550201699e-33,5.1179837490155511e-32,2.2662480247593897e-65,2.8216965551709027e-15,3.8668375782461737e-66,2.8216930586823358e-15,1.6265497217149627e-45,6.1579244749215917e-35,1.9457276623813047e-52,1.175663795517824e-53,1.4098219134805607e-25,8.2716652473857358e-52,1.1190423777282071e-08,5.3804601868538829e-10,2.0023100004856853e-13,2.2523331426783328e-13,1.3850770268009116e-17,3.6151995433416686e-15,3.5324214982032175e-15,4.7574171048637589e-19,2.2255784892388366e-26,3.6574894777211491e-27,1.0785808721983715e-41
3.0419008241110943e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755034262637,0.11866995376265041,0.022821567398147832,9.8543897619360519e-45,1.1704073383188919e-28,1.1975553124802113e-19,2.5398917631979354e-33,6.7045703952428001e-32,4.4852526335839512e-65,3.0931801277114166e-15,6.6506768030904151e-66,3.0931759348556718e-15,2.3340263741698559e-45,8.8576343017706614e-35,3.5441982117538958e-52,2.1414984748728177e-53,1.8556884322214513e-25,1.2971033083093235e-51,1.2267084458669177e-08,5.8981292164937905e-10,2.1876001024394081e-13,2.4895996703226289e-13,1.5133796893702403e-17,4.1142361569414154e-15,4.4569468944872622e-15,5.7156797310578754e-19,2.9284300827701531e-26,5.5679629984852515e-27,1.9755995872393421e-41
3.308883430874791e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754921415494,0.11866995268596969,0.02282156737226438,1.8596067231098015e-44,1.6350738544118954e-28,1.4140037725271537e-19,4.0587147232189877e-33,8.5829318894613297e-32,8.413859065937846e-65,3.3646637499248612e-15,1.0939896761915806e-65,3.3646587991340172e-15,3.2494769165606774e-45,1.2357623117844816e-34,6.1477565848270735e-52,3.7146262269388206e-53,2.3869906031947476e-25,1.9605137176561441e-51,1.3343744939348022e-08,6.4157982419978012e-10,2.3716344007484809e-13,2.7305787092258067e-13,1.6408127806448006e-17,4.6188017384965791e-15,5.5015408394532386e-15,6.7616317280952752e-19,3.7655737541703053e-26,8.1682208527585808e-27,3.4365220913033935e-41
3.842848644402185e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754695721158,0.1186699505326089,0.022821567320497477,5.8194201567346418e-44,2.9655705785304341e-28,1.8990726373517268e-19,9.3271748734810364e-33,1.3304155904875764e-31,2.6192044984903688e-64,3.9076311419205376e-15,2.6592660160567715e-65,3.9076244920987812e-15,5.8524894898069201e-45,2.23369034766432e-34,1.645535529140869e-51,9.9426707527329838e-53,3.7357977585886046e-25,4.0944801309335466e-51,1.5497065298581073e-08,7.4511362805983233e-10,2.7359695775780655e-13,3.223647772435673e-13,1.8930937862721521e-17,5.636976945814656e-15,7.955077886630317e-15,9.1164185195498211e-19,5.889307210213683e-26,1.607427839988806e-26,9.1975617060974587e-41
4.3768138579295784e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754470026756,0.11866994837924889,0.022821567268730573,1.5593385865467471e-43,4.9799064402187232e-28,2.4529204434546441e-19,1.9152699579119905e-32,1.945535840836647e-31,7.0171211752238523e-64,4.4505987282807222e-15,5.7555995685405357e-65,4.4505901377623057e-15,9.7583489767716325e-45,3.7360286548564261e-34,3.863084808814489e-51,2.3341430772038053e-52,5.5160270714130983e-25,7.7732642527926638e-51,1.7650384854981494e-08,8.4864743026558101e-10,3.0953829788988481e-13,3.7314478549413755e-13,2.1419667474437292e-17,6.6587378231380905e-15,1.0897274725289893e-14,1.182140695339242e-18,8.6897448906324861e-26,2.8810973261359611e-26,2.151875662659242e-40
4.910779071456972e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754244332288,0.11866994622588969,0.022821567216963677,3.7035366464056717e-43,7.8795381760799146e-28,3.0746185003079776e-19,3.6054933479401138e-32,2.7202658532730895e-31,1.6703018308644472e-63,4.9935665061684784e-15,1.138556542457808e-64,4.9935557363088147e-15,1.5330872343678749e-44,5.886163740993917e-34,8.1865809706837337e-51,4.9464462468995532e-52,7.787374732411971e-25,1.3704680124422824e-50,1.9803703608549601e-08,9.5218123081706359e-10,3.4499411085300805e-13,4.25384393832508e-13,2.3874777142124283e-17,7.6776343763314403e-15,1.4327930509975728e-14,1.4876227142259604e-18,1.225945498701295e-25,4.8073180775696519e-26,4.5402719950875348e-40
5.4447442849843656e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754018637752,0.1186699440725313,0.022821567165196777,8.006646574996176e-43,1.1891702804837458e-27,3.763250962581988e-19,6.3367734080637771e-32,3.6704884747708235e-31,3.6226634890694543e-63,5.5365344727861061e-15,2.0975146147949777e-64,5.53652128792061e-15,2.2972979986138406e-44,8.8438649519553492e-34,1.6001266348147247e-50,9.6681328555860275e-52,1.0609457347465194e-24,2.2780226794934208e-50,2.1957021559285657e-08,1.0557150297143157e-09,3.7997095504430165e-13,4.7906788507536206e-13,2.6296720996787022e-17,8.6897079176630667e-15,1.8244445079957693e-14,1.8280509783222051e-18,1.6690621929813713e-25,7.5811318268187586e-26,8.8341545931661139e-40
5.978709498511759e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675379294315,0.11866994191917368,0.022821567113429878,1.6056019833157862e-42,1.7269269116825607e-27,4.5179143538707999e-19,1.0535430620751826e-31,4.8113886923475203e-31,7.2908917756781504e-63,6.0795026253736903e-15,3.6475822050859702e-64,6.0794867927778974e-15,3.3124860026618967e-44,1.278475881865488e-33,2.9299698795835296e-50,1.7703084333046221e-51,1.4041828392225527e-24,3.6093670303616473e-50,2.4110338707189976e-08,1.1592488269573748e-09,4.1447530028670843e-13,5.341783900022958e-13,2.8685947036185373e-17,9.6924175285815724e-15,2.2642889085603742e-14,2.2033886053713169e-18,2.2075073949327657e-25,1.1422670369600697e-25,1.6104326337732339e-39
6.512674712039153e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753567248499,0.11866993976581688,0.022821567061662978,3.0272040963145413e-42,2.4290631103842905e-27,5.337717299494678e-19,1.6731700875578618e-31,6.1574782822844047e-31,1.3797312180608136e-62,6.6224709612082852e-15,6.0473840609871012e-64,6.6224522510587032e-15,4.6262319660425378e-44,1.7899854187386874e-33,5.0839190792992611e-50,3.0717222082624582e-51,1.814398399284259e-24,5.4958244776402049e-50,2.6263655052262825e-08,1.2627826225462763e-09,4.4851352974240305e-13,5.9069834091121918e-13,3.1042897257325706e-17,1.0684180763765332e-14,2.7518461370784008e-14,2.6135987574776575e-18,2.850429330542427e-25,1.6576666031309258e-25,2.7823492042705458e-39
7.046639925566546e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675334155378,0.11866993761246089,0.022821567009896085,5.4201012625576442e-42,3.3259622370360174e-27,6.2217804094449274e-19,2.5570455121327372e-31,7.7226160776854082e-31,2.4794793267507688e-62,7.1654394776035558e-15,9.630753749700501e-64,7.1654176629388437e-15,6.2895235511890235e-44,2.4395093271929467e-33,8.4316042344004737e-50,5.0943765897918967e-51,2.2975360675115605e-24,8.0923046872839975e-50,2.8416970594504516e-08,1.3663164164810573e-09,4.8209194075102855e-13,6.486097379019348e-13,3.3368007714500138e-17,1.1664104852865246e-14,3.2865756932832479e-14,3.0586446423879558e-18,3.6069413582248179e-25,2.3311955421454251e-25,4.5954749004572095e-39
7.58060513909394e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753115859012,0.1186699354591057,0.022821566958129189,9.2835612569995285e-42,4.4505435819988511e-27,7.1692361838749002e-19,3.7820881783848442e-31,9.5200258331524184e-31,4.2621092292217524e-62,7.7084081719094872e-15,1.4818176364684769e-63,7.7083830285918709e-15,8.3566165306206491e-44,3.2490947183929326e-33,1.345396910723826e-49,8.1288439927792277e-51,2.8595332570437384e-24,1.1578752229565649e-49,3.0570285333915327e-08,1.4698502087617546e-09,5.152167455064798e-13,7.07894370347577e-13,3.5661708566151014e-17,1.2631763198716075e-14,3.8678989747506423e-14,3.5384895150845719e-18,4.4861216069004484e-25,3.1921071107001201e-25,7.3039948660446752e-39
8.648535566148726e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752664469303,0.11866993115239774,0.022821566854595399,2.4458350851199233e-41,7.5270409503175094e-27,9.2509141101661691e-19,7.6328484207795019e-31,1.3861523271333399e-30,1.1306825309067444e-61,8.7943460838316344e-15,3.2216428349543647e-63,8.7943136218994075e-15,1.393452354022035e-43,5.4435937303516219e-33,3.1154668486669789e-49,1.8823332875611077e-50,4.2438243519853176e-24,2.2077090289473477e-49,3.4876912404245502e-08,1.6769177883610416e-09,5.8012996694861868e-13,8.3051064868535771e-13,4.0156573136699765e-17,1.45296809828222e-14,5.1679436440538118e-14,4.6024294806412661e-18,6.6486233460065885e-25,5.6046153700932294e-25,1.678946424322847e-38
9.716465993203513e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752213079388,0.11866992684569296,0.022821566751061614,5.7318726452700513e-41,1.1972238239155866e-26,1.157604285250979e-18,1.4131091990215612e-30,1.9275863317014626e-30,2.6667277965400011e-61,9.8802846764826195e-15,6.3893165321003435e-63,9.8802440323242018e-15,2.1853446219369912e-43,8.577167866871714e-33,6.5140812184233883e-49,3.9356963949838086e-50,6.0146443352503996e-24,3.8990754296126972e-49,3.9183536263255629e-08,1.8839853613444281e-09,6.4330123188843025e-13,9.5840326041980585e-13,4.4530817309715731e-17,1.6377731204139239e-14,6.6471963236328426e-14,5.8051256438348715e-18,9.4098559523198775e-25,9.1748154818517345e-25,3.4872082805132583e-38
1.07843964202583e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751761689285,0.11866992253899142,0.022821566647527831,1.2269063959688033e-40,1.8139722447335565e-26,1.4138093724128396e-18,2.4451152750972287e-30,2.584812516952733e-30,5.7420926411387578e-61,1.0966223929918796e-14,1.1787519807153645e-62,1.0966174261173349e-14,3.264938173674959e-43,1.2873826692352929e-32,1.2576482118727408e-48,7.5984077549926408e-50,8.2192658885545186e-24,6.4817341994611757e-49,4.3490156910948106e-08,2.0910529277122026e-09,7.0477729246182604e-13,1.0914315870386215e-12,4.8787678399794155e-17,1.8176271149210791e-14,8.3009457495008799e-14,7.1462857404012059e-18,1.2841183680023694e-24,1.4217261053279556e-24,6.6917194800227416e-38
