Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),CH2X(134),CHX(26),COX(37),H2X(36),C2H6X(39),CX(24),C2H3X(136),HOX(23),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(150),C3H6X(167),C3H5X(165),HOCXO(25),C3H5X(166),C3H5X(153),allyl(170),C4H8(212),C4H8X(300),H2OX(35),C4H7X(299),C4H7X(215),C4H7(303),C4H7X(360),C4H8(158),C4H8X(467)
1.0618597945827564e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799510899,0.099999999996950292,9.5319353005557841e-79,0.099999999998158728,4.6518975947706669e-70,3.1711812264736745e-48,6.6443045116059611e-24,1.6889242693603904e-43,1.0788689413614208e-66,1.3885879930369385e-27,1.1116759220475495e-83,8.171024067090423e-38,2.3562373832446026e-65,2.4966141522740619e-68,3.3203249999900159e-51,1.2609374952920816e-52,2.5117918254856945e-61,1.4538745271563577e-101,3.0497137806779568e-12,1.8412864994162877e-12,1.3328856460648099e-20,1.3328857850036894e-20,1.3906369309748239e-23,2.0550673821443798e-23,4.0040225439621376e-31,1.3515592164907257e-38,8.961363382210267e-35,1.4550646447625582e-58,2.0065223826365163e-54,4.5079015212194736e-42,6.1784080087201676e-65,2.2430847960149123e-43,1.7490052450064936e-60,1.7938612496410411e-112,4.6816253370365039e-115,8.9086952924013989e-54,1.0305087550274256e-94,4.9383072143353179e-142,4.6870251049651784e-153,6.1161071783058037e-156,5.8048290985698648e-40,3.0580535891529019e-156,1.3391897731928612e-156,2.9529611132024393e-161,5.6784506435803867e-183,4.6347101907190983e-194,6.9073948326395513e-81,6.0478413335559796e-197,3.0008449283822109e-197,1.2011298763677218e-197,1.2668842209170936e-192,8.7697677625542216e-179,7.1567003370707112e-190
2.123720489315977e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799021799,0.099999999993900579,7.6255557815185088e-78,0.099999999996317437,7.6034218070852872e-69,2.5369474726251141e-47,2.0551658627333298e-23,1.3511404887961283e-42,1.36820446168252e-65,5.5543550070597785e-27,7.1146394896673585e-82,3.2684117045572214e-37,7.5398665467488597e-64,4.0806797641709026e-67,2.0895149906590918e-50,7.9352105553066494e-52,2.0512353355117977e-60,3.219298892752454e-99,6.0994297896955242e-12,3.6825744295804386e-12,2.6657721441075766e-20,2.6657726998633997e-20,2.0549706434411032e-23,4.1101365062308266e-23,1.6016098386466679e-30,1.0812480509206037e-37,5.6394787992752142e-34,2.3281055838818218e-57,3.2104385032066616e-53,1.3943498982351325e-41,7.7072728090248986e-64,9.1720228817162695e-43,2.7983731399596418e-59,7.4424065490065783e-110,1.9423219156597452e-112,7.1269609257740987e-53,1.3190352372486722e-92,8.0680543450965418e-139,1.5197116414290579e-149,1.9830744068067162e-152,2.3219060200090846e-39,9.915372034033581e-153,4.3393175787847058e-153,1.9063396571162216e-157,7.3505356099876213e-179,1.1987395215097288e-189,2.2572562932290427e-79,1.5642373088811566e-192,7.7554339231995825e-193,5.5941570278737804e-193,2.951371652425821e-188,1.0223420462276514e-174,1.6672622286713979e-185
4.2474418787824176e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798043598,0.099999999987801153,6.1004476409648928e-77,0.099999999992634855,1.2678672095150855e-67,2.0295589743897386e-46,5.6007624792219695e-23,1.0809125048027675e-41,1.5444260646068311e-64,2.2217423119349959e-26,4.5532483408860918e-80,1.3073650971996266e-36,2.412693743751093e-62,6.8045785068712723e-66,1.1668539408558778e-49,4.4312827375601197e-51,1.707867327658085e-59,8.2361640393920505e-97,1.2198860736919462e-11,7.3651498995145172e-12,5.3315443064205694e-20,5.3315465294441685e-20,2.6195122743819751e-23,8.2202747539188722e-23,6.4064398134235193e-30,8.6499856268677937e-37,3.1492703361387896e-33,3.7249699416944136e-56,5.1367020517249626e-52,3.7998989452204079e-41,8.4988091163377746e-63,3.8285473602802416e-42,4.4772770695944267e-58,3.8063522811589421e-107,9.9338324186663218e-110,5.7015699039053168e-52,1.6883203637782583e-90,1.6503305637770735e-135,6.2167800773205746e-146,8.1122877494352057e-149,9.2874102741928155e-39,4.0561438747176029e-149,1.7746458506250011e-149,1.559216289415852e-153,1.202752755551995e-174,3.9229127896922714e-185,7.5232936906143079e-78,5.1190160352858552e-188,2.5372683256426397e-188,3.5219110022614735e-188,9.2905111391445358e-184,1.6091443730807868e-170,5.2484109044094866e-181
8.4948846577153e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796087196,0.099999999975602286,4.880359317982791e-76,0.099999999985269705,2.192798121733624e-66,1.6236475775648729e-45,1.3516463009900785e-22,8.6472954445707066e-41,1.5514434293157732e-63,8.8869674829915894e-26,2.9139208505536841e-78,5.2294612182113978e-36,7.7202069122800107e-61,1.1768828681619404e-64,5.7903147528440632e-49,2.1989488924806912e-50,1.4732926502688918e-58,2.1083399759904535e-94,2.4397718348124055e-11,1.4730299277806135e-11,1.0663085295958464e-19,1.0663094188051098e-19,2.9240882358920088e-23,1.6440551247355571e-22,2.5625750705075649e-29,6.9199866030404224e-36,1.5627717513571364e-32,5.9599504268540035e-55,8.2187181802086866e-51,9.1703930920710722e-41,8.3100294319460566e-62,1.6592001950821087e-41,7.16325376630391e-57,1.9487390782628479e-104,5.0858272095507595e-107,4.5612552469103888e-51,2.1609330692031264e-88,3.3796783469102299e-132,2.5462424235035761e-142,3.3225967781932508e-145,3.7147913048179152e-38,1.6612983890966254e-145,7.2674833710844634e-146,1.2770521565846336e-149,1.9704731462117836e-170,1.285383592226433e-180,2.599486374672197e-76,1.6772995449198753e-183,8.3127591277474374e-184,2.2848455956230762e-183,3.0136178349858987e-179,2.6099395864835719e-166,1.7025223411398357e-176
1.2742327436648182e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794130795,0.099999999963403446,1.4488567740933673e-75,0.099999999977904555,8.6433227452421865e-66,4.8152940942143726e-45,2.1654578581887989e-22,2.5671648795004678e-40,4.7355421621870814e-63,1.8884802117548811e-25,1.6550051891878314e-77,1.1112605605574017e-35,3.6029378044170701e-60,4.6394860750878197e-64,1.3197511102070387e-48,5.0119300349165128e-50,4.3884409679931408e-58,1.3932751199989796e-93,3.6596571676086897e-11,2.2095447094521546e-11,1.5994622950410359e-19,1.5994641846103426e-19,3.0062491534028823e-23,2.4660827738852877e-22,5.445470425543673e-29,1.9786832409057115e-35,3.5619299392499807e-32,2.2530802428662252e-54,3.1093069124405229e-50,1.4691787174086663e-40,2.6176380994054677e-61,3.7134684708689668e-41,2.711424927780381e-56,1.480162950558213e-103,3.8629354507403961e-106,1.304233734272147e-50,1.4338386431566392e-87,3.2412191713685243e-131,2.6959555556449438e-141,3.5179578125037529e-144,7.8936772309749297e-38,1.7589789062518764e-144,7.6942268953791782e-145,1.4795802529723918e-148,2.4802639647926509e-169,1.746420472826826e-179,1.2549301300196324e-75,2.2789074969051596e-182,1.1293383973296037e-182,3.303148872813326e-182,4.0554178427135227e-178,3.2513151044657322e-165,2.2910928490880807e-175
1.6989770215581065e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968792174399,0.099999999951204593,3.1569827758658972e-75,0.099999999970539405,2.4072973915062411e-65,1.0483331448586778e-44,2.9852691742194695e-22,5.593714747239451e-40,1.0383308465501458e-62,3.2215244130510035e-25,6.372544996341309e-77,1.8956798258114374e-35,1.0989352840842347e-59,1.29245071148506e-63,2.3408965849343548e-48,8.8898655298918045e-50,9.5927324691428117e-58,8.0763589136789997e-93,4.8795420720809472e-11,2.9460593349661085e-11,2.132615726977834e-19,2.1326189503601144e-19,3.0284124798980558e-23,3.2881104228410792e-22,9.2893292181123066e-29,4.1736151263257031e-35,6.3179403969054794e-32,5.8607038886893586e-54,8.0935051050356012e-50,2.0253887282862617e-40,5.9096472556225111e-61,6.6294988444785316e-41,7.0746366129117336e-56,8.9305618976382885e-103,2.3307018086314054e-105,2.7510062686456526e-50,6.1227283147835376e-87,2.3515590626115485e-130,2.0408224955954018e-140,2.6630733971411259e-143,1.3465285037380318e-37,1.3315366985705629e-143,5.8247473960038868e-144,1.1713656671989592e-147,2.2248087570660684e-168,1.6258901070234467e-178,4.026105371423066e-75,2.1216272029673456e-181,1.0514614848752134e-181,3.2224826020296891e-181,3.814709735471949e-177,2.9526228646658236e-164,2.1551122238119446e-174
2.548465577344683e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968788261604,0.099999999926806915,9.1637474657837471e-75,0.099999999955809118,1.0454727570564345e-64,3.0383476770204957e-44,4.6279936907960337e-22,1.6236813187636634e-39,2.9564102179302899e-62,6.669754716831052e-25,4.8850941084866757e-76,3.9247643773748684e-35,5.0363634063928197e-59,5.6159005239400582e-63,5.0427171263927061e-48,1.9150387696503371e-49,2.773019053195734e-57,1.3847704129411081e-91,7.3193108757756564e-11,4.4190882195018192e-11,3.1989218081283024e-19,3.1989284817294959e-19,3.0417202814045427e-23,4.9321657202974995e-22,1.9232366586977723e-28,1.1399433075639798e-34,1.3609990908983956e-31,2.148136706025158e-53,2.97019974502574e-49,3.1399132583557631e-40,1.7804672567027762e-60,1.4744107567150902e-40,2.6157374947489761e-55,1.7030764185122905e-101,4.4446961481809503e-104,7.5138493452192235e-50,5.3922844378002244e-86,9.065605425785211e-129,8.0722113742779614e-139,1.053344500254509e-141,2.7876780755945626e-37,5.2667225012725451e-142,2.3046021965243542e-142,4.7674588387391016e-146,1.4376389345282561e-166,1.0602504359838977e-176,2.107411559617778e-74,1.3835228856607348e-179,6.8589239753737885e-180,2.2749620035050759e-179,2.6658256643153085e-175,2.0485361162498584e-162,1.5060538860600219e-172
3.3979541331312593e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784348806,0.099999999902409223,2.0040082592632655e-74,0.099999999941078832,2.9676397456933437e-64,6.6375316147700658e-44,6.2721892367518874e-22,3.5508050775045084e-39,6.3437883520593025e-62,1.1343501881300531e-24,1.8505293972848669e-75,6.6749963172186472e-35,1.518012309527124e-58,1.5944892253598539e-62,8.7783655023403451e-48,3.3337008302840252e-49,6.0859313190869736e-57,7.0144067483399475e-91,9.7590781043713989e-11,5.8921165297906573e-11,4.2652266628512006e-19,4.2652380128949294e-19,3.0403177791960986e-23,6.576221017040737e-22,3.270920236860681e-28,2.3851418978429005e-34,2.3692278142460347e-31,5.5652025766467945e-53,7.7019450360709947e-49,4.2554358254839484e-40,3.9744816145156708e-60,2.672408091913665e-40,6.8069828253361814e-55,9.7044336162264509e-101,2.5326673428018525e-103,1.5721482383677975e-49,2.321192789526425e-85,6.3901886106083365e-128,6.4141643241063367e-138,8.3698562535971566e-141,4.7408866600378755e-37,4.1849281267985783e-141,1.8312385590450103e-141,4.164232173734537e-145,1.444391658485276e-165,1.1559613349349627e-175,6.8864714524848761e-74,1.5084162490020263e-178,7.4786714860093501e-179,2.6837037522673645e-178,2.9336510227985322e-174,2.0745982087973461e-161,1.6573715413266205e-171
4.2474426889178354e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968780436013,0.099999999878011558,3.7597922766730086e-74,0.099999999926348546,6.9861003087708385e-64,1.2444298368190563e-43,7.9164596424078889e-22,6.6617880538458728e-39,1.1758850785160014e-61,1.7330301431371223e-24,5.672615881127176e-75,1.0197886172292957e-34,3.7969492814929123e-58,3.7541950754016603e-62,1.3621876252190197e-47,5.1730883340236803e-49,1.1604755407460901e-56,2.9203536943760744e-90,1.2198843645362116e-10,7.3651442248152133e-11,5.3315302035459536e-19,5.3315475438418473e-19,3.0381666693548976e-23,8.2202763130198506e-22,4.9972245198579968e-28,4.3420581600855592e-34,3.6764615346935126e-31,1.2159463571027321e-52,1.6840112150766313e-48,5.3710091830626375e-40,7.5553959308244169e-60,4.3405752596640823e-40,1.4917101727247459e-54,4.3222554119267638e-100,1.1280241476236694e-102,2.8620350713404205e-49,7.8812557346148638e-85,3.6578848080664212e-127,3.8830102804936755e-137,5.066948216780112e-140,7.2426538769562296e-37,2.533474108390056e-140,1.1086978819194418e-140,2.6891594293886376e-144,1.1315910870311827e-164,9.4862146160895416e-175,1.8403804211687471e-73,1.2378580493108065e-177,6.1382401801760352e-178,2.3634970783776734e-177,2.4681793977323029e-173,1.6746732633134358e-160,1.3944084415451512e-170
5.946419800490989e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968772610431,0.099999999829216313,1.0287476801925029e-73,0.099999999896888014,3.1006128495367609e-63,3.4022858650358801e-43,1.1204722272385943e-21,1.8227827275998349e-38,3.1872448013721745e-61,3.3325526563061773e-24,5.0314136093083881e-74,1.961017350267175e-34,2.0879226833028706e-57,1.6665133810771887e-61,2.6702138464511033e-47,1.0140491546605981e-48,3.4428568246091569e-56,6.0643730357075542e-89,1.7078369558529736e-10,1.0311197730425654e-10,7.4641332603208634e-19,7.464166605066409e-19,3.0366462304501106e-23,1.1508386902637709e-21,9.6094742003902174e-28,1.1464302937063815e-33,7.2067421147126598e-31,4.6718551256342778e-52,6.4774431230157694e-48,7.6019671663621588e-40,2.102422400389279e-59,9.4965216846527006e-40,5.7411769558249867e-54,1.5488890838508805e-98,4.0422989045234946e-101,7.5566113387900729e-49,1.090509981278108e-83,5.0602874615873572e-125,1.0215444446050711e-134,1.3330158497623009e-137,1.3925806394511653e-36,6.6650792488115043e-138,2.9158041339881115e-138,1.3697204494539831e-141,1.4770980388497082e-161,2.5706327445720116e-171,1.1901693190822566e-72,3.3544247051515353e-174,1.6629360612851321e-174,1.2638113355914633e-173,6.2494803632819367e-170,2.028885876770006e-157,3.5310454228938115e-167
7.645396912064141e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968764784864,0.099999999780421123,2.168725278345197e-73,0.099999999867427525,9.0734176360335316e-63,7.1698391376964366e-43,1.4492843107359161e-21,3.8426404855517753e-38,6.7066896361340928e-61,5.4653732349008127e-24,2.0800859394214738e-73,3.2160634146044902e-34,6.9034871712246837e-57,4.8771462119297043e-61,4.4282073295921921e-47,1.681670516840034e-48,7.8477083289973514e-56,3.6301929778378374e-88,2.1957888617454033e-10,1.3257248737125074e-10,9.5967309801520545e-19,9.5967856654034637e-19,3.0365436984143396e-23,1.4796497489152064e-21,1.5759494884926927e-27,2.3768349537330186e-33,1.1951453636563333e-30,1.2403411031832029e-51,1.7205722941480421e-47,9.8328289518000052e-40,4.4711376384867655e-59,1.74074679096929e-39,1.5250973488714213e-53,1.0980997189838613e-97,2.8658267853601505e-100,1.5666737384400403e-48,5.5091212402663535e-83,4.6863885979622773e-124,1.0773702285387822e-133,1.4058631527000735e-136,2.2835799061929531e-36,7.0293157635003673e-137,3.0749459065288442e-137,1.6232537401120706e-140,1.8929430366993516e-160,3.6354416380180904e-170,4.310856122912134e-72,4.7438965536813339e-173,2.3516930534722473e-173,1.9477875643478999e-172,8.8006698179541753e-169,2.5880484489625152e-156,4.9725985025230349e-166
1.1043351135210446e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196874913375,0.099999999682830951,6.6152848778702492e-73,0.099999999808506573,5.0013075855692327e-62,2.1863202598454345e-42,2.1069062524197708e-21,1.1721195335602625e-37,2.0509192198400846e-60,1.1330676882096972e-23,2.1944299986181314e-72,6.6674752378453651e-34,4.7566613322794529e-56,2.6884542750636352e-60,9.2939012911579317e-47,3.5294823897058305e-48,2.8606558893931537e-55,9.2871844635741154e-87,3.1716906175511849e-10,1.9149343254855252e-10,1.3861910411302047e-18,1.3862023783415426e-18,3.03656103590213e-23,2.1372718652871571e-21,3.267217363993992e-27,7.1416868745305668e-33,2.5083637127007797e-30,5.6259122974056575e-51,7.8080880137623634e-47,1.4294537439452264e-39,1.3772148649939187e-58,4.4257864612045173e-39,6.9119885974260319e-53,4.7155328969432524e-96,1.230663147025381e-98,4.7073944650123181e-48,9.3433895817518004e-82,5.7298192661700717e-122,2.3161105685535902e-131,3.0223001090838276e-134,4.7331614307496381e-36,1.5111500545419138e-134,6.6074374080005756e-135,6.2132489527352913e-138,1.2451568371358118e-157,4.3366772546131377e-167,3.6391938338811673e-71,5.6589431625232072e-170,2.8046366375784128e-170,4.1793697292726653e-169,1.0329524148397092e-165,1.6760480553849625e-153,5.8375062303947377e-163
1.7839259581503055e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968717831639,0.099999999487651411,2.8704286180767094e-72,0.09999999969066499,5.0949246515430748e-61,9.4847881385357905e-42,3.4221501326962468e-21,5.0858809076176949e-37,8.9560025430283914e-60,2.9459839943791922e-23,4.9041795272620046e-71,1.7335548238714947e-33,6.3532739806040739e-55,2.738684730808773e-59,2.4424073883329951e-46,9.275366281122637e-48,1.7095809350593858e-54,6.2283489695566703e-85,5.1234859053425499e-10,3.0933502307945309e-10,2.2392205240495009e-18,2.2392500008790879e-18,3.0365955019284009e-23,3.4525160943074204e-21,8.494776091254432e-27,3.0704269594888083e-32,6.5918886257066227e-30,4.2103295667636963e-50,5.8452490140146575e-46,2.3217954463694003e-39,6.0252923856372038e-58,1.5981635874487105e-38,5.1580961082803178e-52,6.1868738088568747e-94,1.6146570128737974e-96,2.0238536889162902e-47,3.965930382310855e-80,2.4093153054148271e-119,1.9385448000619631e-128,2.529616240808396e-131,1.2300227565994216e-35,1.264808120404198e-131,5.5245611019543127e-132,1.0361362861890372e-134,3.3617118949108685e-154,2.3395689273594887e-163,6.7189869089197365e-70,3.0529135636989276e-166,1.5122427161212282e-166,4.4329708519376949e-165,5.4809281164158612e-162,4.4524513346264651e-150,3.0986758148583933e-159
3.1431076474088277e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968655227867,0.09999999909729565,1.6228143413398514e-71,0.099999999454983002,8.3182228473398321e-60,5.3618358794033296e-41,6.0526385162575108e-21,2.8752812973238103e-36,5.0978264157522468e-59,9.1311820631592224e-23,1.7880191777658663e-69,5.3732567327756949e-33,1.2971010789745257e-53,4.4709173034363449e-58,7.6279379405754151e-46,2.8968106920443508e-47,1.5298981682050685e-53,7.8109534207351643e-83,9.0270435861735042e-10,5.4501700486200553e-10,3.9452538772141331e-18,3.9453452416948431e-18,3.0366000608888966e-23,6.0830045374536091e-21,2.6329782578476087e-26,1.728977511721279e-31,2.0587208628029804e-29,4.4773423764654473e-49,6.2166997170072658e-45,4.106479317259886e-39,3.4253122765397569e-57,7.8154070367017173e-38,5.4634116265678288e-51,1.544770866846852e-91,4.0315711057726284e-94,1.1396483141689362e-46,2.855682572751867e-78,2.1165676508697261e-116,3.4033760087942247e-125,4.4410916370543932e-128,3.8086452358421988e-35,2.2205458185271966e-128,9.6804892506460678e-129,3.6297706217551119e-131,2.0791830224272766e-150,2.8936212150204295e-159,2.1269388606612936e-68,3.7759063263371171e-162,1.8687364612651677e-162,1.1025804843881805e-160,6.8166081405294684e-158,2.7713513226921116e-146,3.8569168169907977e-155
5.861471025925873e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968530022113,0.099999998316597269,1.079054682962876e-70,0.099999998983623842,1.8343402672460529e-58,3.565134806088355e-40,1.1313615291696243e-20,1.911785242984038e-35,3.4065480993512224e-58,3.1738745738647312e-22,8.5340715620721339e-68,1.8677004253393186e-32,3.3035853331091743e-52,9.8584175452084314e-57,2.6636975289481567e-45,1.011574496586365e-46,1.7784821120859245e-52,1.3789619103040871e-80,1.6834027371002387e-09,1.0163761713596807e-09,7.3572181357919864e-18,7.3575357062891851e-18,3.0366000582526742e-23,1.1343981364169403e-20,9.1518192526882315e-26,1.1480820064267094e-30,7.1890632487461627e-29,5.8046990760939409e-48,8.0598934842647608e-44,7.6758474611469246e-39,2.2848291454275225e-56,4.7251168697269483e-37,7.0515171684463945e-50,5.4464247325313258e-89,1.4214258806921706e-91,7.5675758961833201e-46,2.7143163465128086e-76,2.7819517171922842e-113,8.944473650229623e-122,1.167176663731524e-124,1.321128085669469e-34,5.8358833186576202e-125,2.5346223323537627e-125,1.9005308928412392e-127,2.0378704421776738e-146,5.6720224704582792e-155,9.2735332646638602e-67,7.4014909211503502e-158,3.6570492847207869e-158,4.2900833155149753e-156,1.3261766892221614e-153,2.7002923611860223e-142,7.5157499162090233e-151
1.1298197782959962e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968279617785,0.099999996755253132,7.8473929647694939e-70,0.099999998040924701,4.8086972977253375e-57,2.5927124214149917e-39,2.1835568512652203e-20,1.3902387513521497e-34,2.4848483127460145e-57,1.1790024117948346e-21,4.6868385579372225e-66,6.9381860594838099e-32,9.3940559762375432e-51,2.5841520856670459e-55,9.9206935676879568e-45,3.7675150772413718e-46,2.3997221301736767e-51,2.9098811309739958e-78,3.2447468650049639e-09,1.9590753164573762e-09,1.4180736884974736e-17,1.4181916567330451e-17,3.0365998901998353e-23,2.1865934779300555e-20,3.3995947774373506e-25,8.3457906247567746e-30,2.6774635906154339e-28,8.3485625837997968e-47,1.159178156348804e-42,1.4814588495400959e-38,1.66441411541168e-55,3.2448488569072582e-36,1.0081717711431486e-48,2.2972611107564773e-86,5.9955356742438769e-89,5.5011832639039374e-45,2.976075359885884e-74,4.5226294038960496e-110,2.9079265410365548e-118,3.7946283673365011e-121,4.8875428956408913e-34,1.8973141836682506e-121,8.1793720090281606e-122,1.226570423903219e-123,2.5539511042664052e-142,1.4216561309290384e-150,4.8382460683577254e-65,1.8551511626595744e-153,9.1366284795642978e-154,2.1258778397081649e-151,3.2858429760919255e-149,3.356063527203902e-138,1.8681525370569491e-146
