Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),CH2X(58),CHX(26),COX(32),H2X(31),C2H6X(34),CX(24),HOX(23),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
4.0517200183393205e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799207392,0.099999999994181646,5.2953109005757487e-80,0.099999999997892289,9.723090611688466e-72,1.7620325980632981e-49,1.1749424424414298e-24,1.8765062328910527e-44,3.6664501872582227e-75,2.0216892054433384e-28,1.4634906175852871e-85,1.1896444431022958e-38,4.5935207382998911e-67,1.044317034884499e-69,2.8926785704588135e-59,1.1031150739713842e-72,1.3774313052233468e-62,0.0,5.8183697118588698e-12,2.1077294870480581e-12,5.0857846934733284e-21,5.0857844911878177e-21,7.8413675237265426e-24,6.6664250812731763e-24,5.8295134173594351e-32,7.5082292672902252e-40,1.1935988385673257e-35,6.1698878609557743e-60,6.8052783940050183e-55,7.9714683446257585e-43,3.2207791036246925e-44,9.0755539371202351e-62,5.1764908857676834e-96,6.3019378557703437e-70,8.451423524738479e-41,1.6530002425955527e-82,2.6625180721272329e-80,1.3067361657956033e-50,2.7575444201484835e-83
8.103441754022177e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798414782,0.099999999988363272,4.2362508148179832e-79,0.099999999995784558,1.5686595544125465e-70,1.4096267704125652e-48,4.1524576901637778e-24,1.501205616943265e-43,1.0312368381273656e-73,8.0867591162376321e-28,9.3662989456875161e-84,4.7585792847024283e-38,1.4699200161607091e-65,1.6848352274162017e-68,4.0605407365365191e-58,3.0899625453482053e-71,1.1108062718104469e-61,0.0,1.1636740604949625e-11,4.2154596985380194e-12,1.017157154186035e-20,1.0171570732718077e-20,1.5682738370151567e-23,1.1530280679902717e-23,2.3318059984668255e-31,6.0065853774969137e-39,8.507429317298088e-35,9.8718248170829735e-59,1.0888449329363062e-53,2.8172601341265357e-42,1.2994050380412301e-43,1.4520819461597773e-60,6.6258788377054163e-94,1.3847986841053127e-68,3.380555431431664e-40,5.3329898681165e-81,8.5899589918273013e-79,9.1308703465805526e-50,1.5464875647529846e-81
1.6206885225387892e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796829561,0.099999999976726525,3.3890014890463356e-78,0.099999999991569097,2.551340841966596e-69,1.1277016928213338e-47,1.3420487092037911e-23,1.2009646117518e-42,2.6412575306754734e-72,3.2347039396395062e-27,5.9943720500423659e-82,1.9034320160886045e-37,4.7036978128423323e-64,2.740303044134439e-67,5.1836107952574285e-57,7.8584113579672552e-70,9.028223180733607e-61,0.0,2.3273478536384621e-11,8.430919614725842e-12,2.0343145236463084e-20,2.0343141999893697e-20,3.1365480060278419e-23,1.794499296768268e-23,9.3272245984844312e-31,4.8052687706423253e-38,5.57831243149653e-34,1.579492080858366e-57,1.7421517558256731e-52,9.1052109586358479e-42,5.2863637432039406e-43,2.3233078757987467e-59,8.4810397244620073e-92,4.3681744127929307e-67,1.3522103451563088e-39,1.7343239478642757e-79,2.7935206626850597e-77,5.783624308393073e-49,7.8804605621413583e-80
2.4310328696753605e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879524434,0.099999999965089806,1.0061098876367011e-77,0.099999999987353635,9.7977983998565948e-69,3.3444313024398595e-47,2.4873196359052851e-23,3.565363640060199e-42,1.1309145532423145e-71,6.8737458684822408e-27,3.4039248508316874e-81,4.0447932227856249e-37,2.1946490817471027e-63,1.0524568896130806e-66,1.7663307291177332e-56,3.4532103932009604e-69,2.6047945184093298e-60,0.0,3.4910212613074377e-11,1.264637902412163e-11,3.0514718928894507e-20,3.0514712051184572e-20,4.7048221747682068e-23,2.2175025387195172e-23,1.9820351908817469e-30,1.3740065351436173e-37,1.4340271536206892e-33,5.9710309485846111e-57,6.5909133236779792e-52,1.6875371103472148e-41,1.13638630318489e-42,8.7915082623706447e-59,5.6264660385251121e-91,2.6611059773617192e-66,2.8734294307450699e-39,8.1897687875910097e-79,1.3192568566522252e-76,1.5107696302002983e-48,4.1829882177895239e-79
3.241377216811932e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793659125,0.099999999953453073,2.1922605759555775e-77,0.099999999983138174,2.65650036087055e-68,7.2810877855843168e-47,3.7766541813006693e-23,7.7687393222418196e-42,3.1891547535310033e-71,1.1725801553122087e-26,1.3097456192001624e-80,6.8999415483416288e-37,6.6873990232242358e-63,2.854041796567558e-66,4.1659241290370053e-56,1.0434107368750849e-68,5.5388205929591284e-60,0.0,4.654694283502018e-11,1.6861837926725438e-11,4.0686292619154627e-20,4.068628088659084e-20,6.2730963432362542e-23,2.4964421616591398e-23,3.3811187353225594e-30,2.8981776625115936e-37,2.7644105728716026e-33,1.5531752622980038e-56,1.715610795951072e-51,2.5622939617336316e-41,1.9590138097931808e-42,2.2906989732351257e-58,2.4012413842225505e-90,8.0576652715967397e-66,4.9017048973866536e-39,2.5692569115360322e-78,4.1392598413122504e-76,2.9049046462247416e-48,1.4441033703518164e-78
4.8620659110850746e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968790488686,0.09999999993017962,6.363456415670905e-77,0.099999999974707252,1.0923207315959149e-67,2.110230598315268e-46,6.5548733245029283e-23,2.2550250393885188e-41,1.2676498974569053e-70,2.4276781491220763e-26,9.9982300995061346e-80,1.4285452865482054e-36,3.054300059267883e-62,1.1740027359146832e-65,1.2799090377360496e-55,4.8532364021102632e-68,1.5330911978645237e-59,0.0,6.9820394232067685e-11,2.5292754542523505e-11,6.1029439994578916e-20,6.1029415703797086e-20,9.4096446795332306e-23,2.8547713543717327e-23,7.0001763299423884e-30,7.9158216480824481e-37,6.5856333561458424e-33,5.6928409593722406e-56,6.296048010675913e-51,4.4471936093504627e-41,4.1266377690389446e-42,8.4327830663122189e-58,2.1077163928364608e-89,4.24070864041739e-65,1.014826159917754e-38,1.2835034300986266e-77,2.0684937099212116e-75,6.7563860813428145e-48,8.1732234451063478e-78
6.482754605358217e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787318253,0.099999999906906181,1.3916161770230329e-76,0.099999999966276329,2.9927118213401484e-67,4.6099470748185352e-46,9.5489609766821221e-23,4.9314847587506658e-41,3.4216280011828859e-70,4.1288444434393436e-26,3.7803991209590173e-79,2.4295813993977781e-36,9.1874388078308957e-62,3.2171125674946837e-65,2.8791334538620566e-55,1.4154589655024255e-67,3.2453548425879691e-59,0.0,9.3093831453857413e-11,3.3723669294667221e-11,8.1372587362018565e-20,8.1372546049763212e-20,1.254619301482879e-22,2.9972320369175473e-23,1.1905465474889525e-29,1.656254582883201e-36,1.2291168564677774e-32,1.4748420109165755e-55,1.6326120396617268e-50,6.4785505578243497e-41,7.132818382029778e-42,2.1899533857942476e-57,9.055874690818524e-89,1.3836530730170618e-64,1.7259379813886411e-38,4.0664085398754778e-77,6.5546322816364421e-75,1.227886443637199e-47,2.7532515972958619e-77
8.10344329963136e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784147819,0.099999999883632756,2.6108613728164146e-76,0.099999999957845434,6.8031808963505785e-67,8.6428645299845376e-46,1.2646715756016196e-22,9.2521351883523168e-41,7.6868071035825384e-70,6.3079409627885834e-26,1.1573971833891735e-78,3.7118514204600123e-36,2.2947686440023318e-61,7.3142324071796773e-65,5.5059342190753431e-55,3.3446445242539543e-67,5.9776927948220792e-59,0.0,1.1636725348787956e-10,4.2154582050038837e-11,1.017157347209032e-19,1.0171567160511586e-19,1.5682741349051408e-22,3.0360255910249438e-23,1.8188859467154192e-29,3.0151479990947164e-36,2.0102655069627914e-32,3.2223810993421084e-55,3.569667512646734e-50,8.5802410984155932e-41,1.1076375778389161e-41,4.7928654124568541e-57,3.070587463404307e-88,3.7050924490359606e-64,2.636818968774107e-38,1.0553995931723272e-76,1.7014231402257642e-74,1.9448024091779033e-47,7.4581311882109692e-77
1.1344820688177644e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968777806958,0.099999999837085948,7.1437924851373419e-76,0.099999999940983603,2.7369396086333295e-66,2.3629565889047358e-45,1.889410385612611e-22,2.5315517575166165e-40,3.0832379541024805e-69,1.2129944818812169e-25,1.0252407707356123e-77,7.1377586659210642e-36,1.2602534017552323e-60,2.942916802319701e-64,1.5545844438857768e-54,1.3844998973578123e-66,1.6285014917178741e-58,0.0,1.6291405103867145e-10,5.9016401445042883e-11,1.4240202941247012e-19,1.4240190804306889e-19,2.1955838014210418e-22,3.0617341538486101e-23,3.497652392084768e-29,7.9608785217078344e-36,4.2356943095348689e-32,1.2380803591474142e-54,1.3730521665358911e-49,1.2818819491711312e-40,2.2098271248477047e-41,1.8440539636804928e-56,4.2402835671021612e-87,2.0659611010857022e-63,5.0704009855918732e-38,6.1731576740684045e-76,9.9537915176919067e-74,3.9183068138524538e-47,4.5968734857111778e-76
1.458619807672393e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968771466105,0.099999999790539223,1.5059983752181284e-75,0.099999999924121813,7.4905664169446242e-66,4.9795865280617897e-45,2.517819641008573e-22,5.3368171900358178e-40,8.3614704359955207e-69,1.9893075172139638e-25,4.2378758261722094e-77,1.170590587253634e-35,4.1658324370286713e-60,8.0547436036937019e-64,3.3337015498224455e-54,3.7925212853174211e-66,3.4703793619332846e-58,0.0,2.0946078690401796e-10,7.5878212730103241e-11,1.8308832406929069e-19,1.830881250238162e-19,2.8228934675011635e-22,3.0507382575832319e-23,5.7361396780460704e-29,1.6504891779583919e-35,7.3426756574300086e-32,3.2869972852256653e-54,3.6471771817670259e-49,1.708230024556117e-40,3.7514892891902824e-41,4.8985093241099402e-56,2.1415465571598494e-86,6.8986449383087601e-63,8.3152717387223642e-38,2.1039832580672252e-75,3.3927706878366649e-73,6.5573601232366558e-47,1.5823292285225251e-75
2.10689528538165e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968758784416,0.099999999697445927,4.5937622351501132e-75,0.099999999890398206,3.593686321392139e-65,1.5184367219816276e-44,3.773350586752917e-22,1.6278934702120707e-39,3.8812020425535502e-68,4.1241892264479527e-25,4.473766363700903e-76,2.4268438629745775e-35,2.8719581633432401e-59,3.8645052269457761e-63,1.034676473632049e-53,1.7445970663135591e-65,1.1093931668560735e-57,0.0,3.0255407360480083e-10,1.0960181097383182e-10,2.6446091327870785e-19,2.6446050062194435e-19,4.0775127983542567e-22,3.0416220998041692e-23,1.1892038908471762e-28,4.9592407961587178e-35,1.6209310108287374e-31,1.4909060031190266e-53,1.6551216215277962e-48,2.5600526192976018e-40,8.3452841199238471e-41,2.2218955629335345e-55,3.6339415190470503e-85,4.574507871044166e-62,1.7238276570951515e-37,1.5398176662457066e-74,2.4831831800730666e-72,1.3812802561926911e-46,1.1232414869244745e-74
3.403446240800164e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968733421119,0.099999999511260096,1.9932726768593689e-74,0.099999999822951102,2.9790516163438189e-64,6.5873384584503268e-44,6.283201327059384e-22,7.0635566662886464e-39,2.9439537865548233e-67,1.07229539377096e-24,1.0017636646220838e-74,6.309835046631623e-35,3.8432573814471054e-58,3.2035117208146062e-62,4.5377975194436084e-53,1.2844794935057037e-64,5.4059859198424008e-57,0.0,4.8873990689521378e-10,1.7704891015660962e-10,4.2720609128065071e-19,4.2720501836686698e-19,6.5867514548318942e-22,3.0355012331746605e-23,3.0919471343357237e-28,2.132135475266195e-34,4.455048466693015e-31,1.1157678754949577e-52,1.2390561968252805e-47,4.2628760971116199e-40,2.4809560203547442e-40,1.6613671706118116e-54,1.5454661005169282e-83,5.5446306419964251e-61,4.4815587823650753e-37,2.2903868165579531e-73,3.6935864117027406e-71,3.6194111502856696e-46,1.4907365328923763e-73
5.996548151637192e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196868269487,0.099999999138891404,1.1269088776316783e-73,0.099999999688057298,3.839156335733273e-63,3.723879448283983e-43,1.1301662844364879e-21,3.9934109576897157e-38,3.1408871743659373e-66,3.3236386880049091e-24,3.6622025914178345e-73,1.9557710724332854e-34,7.8676408979351048e-57,4.1282579870880478e-61,2.5755938890930141e-52,1.3238411044812216e-63,3.7974551724327002e-56,0.0,8.6110861307772456e-10,3.1194271930770135e-10,7.5269644561699705e-19,7.5269312006157477e-19,1.1605228746873261e-21,3.035658881422352e-23,9.583655189563147e-28,1.2006289372892973e-33,1.4366155261400537e-30,1.1865351452520996e-51,1.3178120103284792e-46,7.6676817971149102e-40,9.6823467008614435e-40,1.7644059400682057e-53,1.1158344586229988e-81,1.0228385683049754e-59,1.3888155419174592e-36,5.6845615415851565e-72,9.1668397192350987e-70,1.1244956477720031e-45,2.9648060877709474e-72
1.1182751973311248e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968581243709,0.099999998394165832,7.4931326110254629e-73,0.099999999418271229,6.8357875073163825e-62,2.4760417895898885e-42,2.1338557245147386e-21,2.6553122353598759e-37,4.0648252272005907e-65,1.1552663526419585e-23,1.7535482177685984e-71,6.7981015468916917e-34,2.0102107310377417e-55,7.3503051157830201e-60,1.7120624744901323e-51,1.6693244694633171e-62,3.5366591090296924e-55,0.0,1.6058341840346744e-09,5.8172878076175617e-10,1.4036771476196392e-18,1.4036655882937159e-18,2.1642183247301308e-21,3.036259509945052e-23,3.3311869181537177e-27,7.9725885002692236e-33,5.1159428733554782e-30,1.5383168895776901e-50,1.7085746251129999e-45,1.4477273793317779e-39,4.76720902322663e-39,2.2845293782379365e-52,1.0640012634858017e-79,2.4302375418990208e-58,4.825507980092944e-36,1.9925054129686095e-70,3.2129705809150888e-68,3.9047308425837628e-45,7.3734888738511939e-71
2.155515961665936e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196837834674,0.099999996904762051,5.4493583604169025e-72,0.099999998878705351,1.5315318510755758e-60,1.8006791625113406e-41,4.1412438513822438e-21,1.931041024316553e-36,5.8201010089406068e-64,4.291589994963325e-23,9.6744923031799574e-70,2.525377916056078e-33,5.7421196131568629e-54,1.6467732126037781e-58,1.2407880225358876e-50,2.3519905992433492e-61,4.0509268770810761e-54,0.0,3.0952379617374016e-09,1.1212946763472245e-09,2.7056385249455361e-18,2.7055955842960481e-18,4.1716091913545928e-21,3.036532070939515e-23,1.2374683636845423e-26,5.7957271392819665e-32,1.9262955721013077e-29,2.2125324055819353e-49,2.4574059640496177e-44,2.809652065739392e-39,2.8153668197419743e-38,3.2811790337174466e-51,1.1719383656356431e-77,6.6565925765370447e-57,1.7911759267497281e-35,8.8577531910317075e-69,1.4283009936381512e-66,1.4447524520922341e-44,2.0650819210662375e-69
3.1927567260007474e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968175456913,0.099999995415421428,1.6836482464236757e-71,0.099999998339147758,7.9651560987501911e-60,5.5634174916376635e-41,6.1486346305940074e-21,5.966130470242312e-36,2.4040035078137732e-63,9.4152510795257746e-23,6.5553439984177212e-69,5.5404144912293086e-33,3.0269596800700394e-53,8.5652180299700198e-58,3.8234792710143672e-50,1.0013844824084627e-60,1.5619452636538587e-53,0.0,4.5845785889847458e-09,1.6608522689232392e-09,4.0075998666999677e-18,4.0075056598915014e-18,6.1790000133651164e-21,3.0365340310077308e-23,2.7148569723663625e-26,1.7905212288168587e-31,4.2461033535819815e-29,9.1323056439670487e-49,1.0142961297132973e-43,4.1715785785414923e-39,8.0874526385641981e-38,1.3551539113848028e-50,9.4113191977093614e-77,3.9373464154052627e-56,3.9270590354891352e-35,5.6525767116430278e-68,9.1152908894266582e-66,3.1581493666597797e-44,1.1129561568967605e-68
4.229997490335559e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967972574239,0.099999993926143949,3.7869901913084536e-71,0.099999997799598464,2.7117453338355432e-59,1.2513655909335888e-40,8.1560253956456373e-21,1.3419330267334706e-35,6.704521137279503e-63,1.6526220553174855e-22,2.7923539613176126e-68,9.7249197724350272e-33,1.0170664706960913e-52,2.9162947412858065e-57,8.57811909504013e-50,2.8635876067844896e-60,4.1775824453800797e-53,0.0,6.0738560683282941e-09,2.2004015586119371e-09,5.3095611728844014e-18,5.3093958153722112e-18,8.1863907907629947e-21,3.0365320407297522e-23,4.7652729861998272e-26,4.0272438535621914e-31,7.4710064845916785e-29,2.54596846713237e-48,2.8277041579340806e-43,5.533505124398551e-39,1.744871748901294e-37,3.7798508098058599e-50,4.5605644943447078e-76,1.4449122608894336e-55,6.8886314357555911e-35,2.2487482724408545e-67,3.6265675609180156e-65,5.5238613307327182e-44,3.817377678035959e-68
5.26723825467037e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967769698706,0.099999992436929613,7.1608970383499846e-71,0.099999997260057469,7.2873014668538206e-59,2.3662320280798944e-40,1.0163416088191209e-20,2.5374606719821685e-35,1.5115921078000593e-62,2.5624468456141353e-22,9.1255067478355742e-68,1.5078893693039465e-32,2.6821716926634055e-52,7.837578139439076e-57,1.6179160706937947e-49,6.5753688962156948e-60,9.1509295422970173e-53,0.0,7.5630704024034566e-09,2.7399425455392684e-09,6.6115224435003518e-18,6.6112660510394308e-18,1.0193781523549568e-20,3.0365319348425024e-23,7.3887045054285233e-26,7.6150551265458066e-31,1.160099345712438e-28,5.7414034505223096e-48,6.3766916501604448e-43,6.8954316852956744e-39,3.2091805521800744e-37,8.5261991929114756e-50,1.6697856219507787e-75,4.0603100705053354e-55,1.0674274276694341e-34,6.9069639283741893e-67,1.1139617009864479e-64,8.5348326903187173e-44,1.0234913066045472e-67
7.341719783339993e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967363969075,0.099999989458690361,1.8854810810875859e-70,0.099999996181000417,3.4277491229061557e-58,6.2303429987102893e-40,1.4178197295868367e-20,6.6810450297759491e-35,5.258218460953076e-62,4.9782688575306866e-22,6.0445799480135807e-67,2.9295247272131129e-32,1.2132324031046271e-51,3.6870043357519926e-56,4.2382705957370622e-49,2.3446110338736506e-59,3.0684316772886312e-52,0.0,1.0541309644516524e-08,3.8189996115763687e-09,9.2154448780324227e-18,9.2149467640492846e-18,1.4208562855293737e-20,3.0365333663609216e-23,1.4354569969643172e-25,2.0050171344018753e-30,2.2576176305871331e-28,2.0005056944622424e-47,2.2218227396915236e-42,9.6192849898821737e-39,8.1633043124438463e-37,2.9711104174250394e-49,1.3793596814699425e-74,2.0073901301183256e-54,2.0711785317076036e-34,4.1263545589905792e-66,6.6557586836174295e-64,1.6466368501076046e-43,4.7410974973390765e-67
9.416201312009615e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966958268019,0.099999986480703684,3.9219201218803483e-70,0.09999999510197656,1.0874115220639746e-57,1.2959506539563791e-39,1.819297831478892e-20,1.3896694789083451e-34,1.350400170345806e-61,8.18896713886783e-22,2.3620373986241977e-66,4.8189474836501544e-32,3.7732053333502778e-51,1.1697211818473169e-55,8.7721151957592291e-49,6.111162298337075e-59,7.712777619617922e-52,0.0,1.3519296336452217e-08,4.8980234680437021e-09,1.1819367170308338e-17,1.1818547801334828e-17,1.8223344008608329e-20,3.0365322103818065e-23,2.3612357993898889e-25,4.170500298724034e-30,3.7171559706784042e-28,5.1490648476129455e-47,5.7186143493696232e-42,1.2343138803873218e-38,1.6623651332100041e-36,7.6457635560985973e-49,6.2619195801469269e-74,6.5800438853890061e-54,3.4026661012554132e-34,1.5471739238220087e-65,2.4957142371179204e-63,2.6896783927064814e-43,1.4951327457340127e-66
1.1490682840679238e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966552595537,0.099999983502969514,7.0837465237817711e-70,0.099999994022985914,2.7766072213078463e-57,2.3407374351650371e-39,2.2207759091448095e-20,2.5099573606457246e-34,2.9021997991140336e-61,1.2194516420731806e-21,7.1526945887452744e-66,7.1761575990748434e-32,9.5238702936156777e-51,2.9868678616764081e-55,1.5764987251369563e-48,1.3243845270527022e-58,1.634768832994177e-51,0.0,1.6497030500451972e-08,5.9770141160035749e-09,1.4423289320340883e-17,1.4422069165436921e-17,2.2238124983504629e-20,3.0365338186077283e-23,3.5161968182074896e-25,7.5326367029693138e-30,5.538704661456099e-28,1.1097439208914555e-46,1.2324748170827916e-41,1.5066993464747497e-38,2.9589340076636598e-36,1.647104672507346e-48,2.1576061609244464e-73,1.7199663057743264e-53,5.0605336088760277e-34,4.5573206767075977e-65,7.3515721842647761e-63,3.9768495740565114e-43,3.8070094542218931e-66
1.356516436934886e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966146951627,0.09999998052548785,1.1627124824641936e-69,0.099999992944028476,6.1653173441096482e-57,3.8420410520213347e-39,2.6222539717745611e-20,4.1197044173659675e-34,5.5384172498330691e-61,1.6994891650661183e-21,1.8546491864361616e-65,1.0001155035912256e-31,2.1014790581180989e-50,6.632296225260436e-55,2.5743643535553215e-48,2.5380000665783879e-58,3.0908271149649493e-51,0.0,1.9474512158566858e-08,7.0559715565091914e-09,1.7027211328142746e-17,1.7025510858874665e-17,2.6252905779993803e-20,3.036529002278867e-23,4.9003300995323947e-25,1.2363781748643027e-29,7.722254081556037e-28,2.1250051833779325e-46,2.3599771926808676e-41,1.7790849521997657e-38,4.8046245465657187e-36,3.1519307178536084e-48,6.3203893537470055e-73,3.8829049883406945e-53,7.0434422818450524e-34,1.1559264328986373e-64,1.8647052380679294e-62,5.5025982439629348e-43,8.4425646779494923e-66
1.7714127426688107e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965335749513,0.099999974571281958,2.5841423308969298e-69,0.09999999078621323,2.3678866042370634e-56,8.538981348087834e-39,3.42521002049129e-20,9.1556565107504249e-34,1.5987440666273683e-60,2.8980023838265195e-21,9.9151814593972059e-65,1.7054511730744989e-31,8.1372389801658507e-50,2.5472102952563487e-54,5.6584262124439825e-48,7.3435406508522449e-58,8.8348553757007297e-51,0.0,2.5428718041734493e-08,9.2137868191983943e-09,2.2235054917103062e-17,2.2232155243421922e-17,3.4282466837793662e-20,3.0365315348957369e-23,8.3560752606284853e-25,2.7478012269056156e-29,1.3175318196536831e-27,6.191177399511511e-46,6.8754734906366449e-41,2.3238568298551218e-38,1.051828301914405e-35,9.164970464155484e-48,4.8533184895288563e-72,1.5269805512064078e-52,1.197929039661218e-33,6.1041053544126707e-64,9.8469608037529449e-62,9.2494829697866914e-43,3.2699197867834624e-65
2.1863090484027353e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964524661653,0.099999968618085841,4.8556595147690039e-69,0.099999988628530781,6.7223330380212184e-56,1.6044930392481428e-38,4.2281659860150759e-20,1.7202871316118727e-33,3.677078141528343e-60,4.4144168920882945e-21,3.5031026756586949e-64,2.5979017274114319e-31,2.3291849131697633e-49,7.2312829436596002e-54,1.0516640641172678e-47,1.6880479686226051e-57,2.0250528737724911e-50,0.0,3.1381914157374971e-08,1.1371469264299893e-08,2.7442897937287883e-17,2.7438480974562384e-17,4.2312027182094793e-20,3.0365314316705392e-23,1.2728393893050694e-24,5.1630634798317709e-29,2.007627350961359e-27,1.4368337667547322e-45,1.5955799083329236e-40,2.8686300931180025e-38,1.9561889324475277e-35,2.122759183689471e-47,2.116719074610867e-71,4.3929288571949492e-52,1.8199905913124248e-33,2.1439117480562342e-63,3.4584352839742274e-61,1.38894710139896e-42,9.3211914878258384e-65
2.6012053541366598e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963713688037,0.09999996266589932,8.1760598211104178e-69,0.099999986470981128,1.5800668698946735e-55,2.7016784112987998e-38,5.0311218657676591e-20,2.8965215488919234e-33,7.290262761045443e-60,6.2487132501203466e-21,9.7566676383300021e-64,3.6774671371527261e-31,5.504742120385306e-49,1.6996586407910649e-53,1.7519121198962752e-47,3.3414114528505149e-57,4.0142398084051583e-50,0.0,3.7334100676551613e-08,1.3529018899986152e-08,3.2650740388795595e-17,3.2644488071843284e-17,5.0341586812983903e-20,3.0365312802816404e-23,1.8017208760220441e-24,8.6934856573413186e-29,2.8425045361317823e-27,2.8737013876037279e-45,3.1910752691562766e-40,3.4134054619927989e-38,3.2686478000556845e-35,4.2372716138029964e-47,6.9023396749988939e-71,1.041776134491004e-51,2.5695083479760202e-33,5.9368774542366509e-63,9.5768220494997076e-61,1.9383463415897625e-42,2.1903455982016104e-64
3.0161016598705846e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111962902828646,0.099999956714722227,1.2744182440773208e-68,0.099999984313564286,3.2687155954036842e-55,4.2111581766555141e-38,5.8340776596887674e-20,4.5146576692237401e-33,1.3036242593402825e-59,8.4008720151464807e-21,2.3310781466998152e-63,4.9441473728337042e-31,1.142798521909643e-48,3.5160422823641284e-53,2.7019393726714503e-47,5.9628160562729086e-57,7.1905090024194938e-50,0.0,4.3285277770335456e-08,1.568643573443091e-08,3.7858582271724586e-17,3.7850176554814899e-17,5.8371145730547712e-20,3.0365311504183243e-23,2.4222442613999379e-24,1.3550416350454494e-28,3.8221559079728401e-27,5.1831299485994481e-45,5.7553424506605664e-40,3.9581838155821942e-38,5.0636887729671155e-35,7.6276861152984358e-47,1.8787739128635626e-70,2.1698074638774245e-51,3.4454698872987543e-33,1.4085579272149403e-62,2.2721025215647104e-60,2.569415597276187e-42,4.5178128900686255e-64
3.8458942713384337e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961281452451,0.099999944815395619,2.641951800496186e-68,0.099999979999129004,1.1023008337113022e-54,8.7300037608128231e-38,7.4399889901446616e-20,9.3583022097350004e-33,3.3918433530972332e-59,1.3658698947935106e-20,1.0277928616606775e-62,8.038852204168364e-31,3.8822754662728064e-48,1.1856422731842115e-52,5.4824921571843742e-47,1.5441632600115612e-56,1.8851091688221759e-49,0.0,5.5184604366297559e-08,2.0000871032310667e-08,4.8274264332240148e-17,4.82605977560787e-17,7.4430261426046461e-20,3.0365308848616449e-23,3.9381858104839834e-24,2.8089678053649006e-28,6.2157513243181115e-27,1.373617971031708e-44,1.5251402895337989e-39,5.0477540447253595e-38,1.0395476844669526e-34,2.0129710625387353e-46,1.0922193481211511e-69,7.3984209204961902e-51,5.5727266301239952e-33,6.1715840621169539e-62,9.9545477306030579e-60,4.0627187593031357e-42,1.5099620994777902e-63
4.675686882806283e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959660532936,0.099999932920104659,4.7473453331676158e-68,0.099999975685224812,2.8992317514971479e-54,1.5687015774520462e-37,9.0458999774735331e-20,1.6814455609079961e-32,7.27846041206667e-59,2.0187742067031428e-20,3.2860260537110087e-62,1.1882015985762994e-30,1.0256298398800611e-47,3.1182759384300552e-52,9.6473225633211682e-47,3.2979851738000699e-56,4.0838165594231037e-49,0.0,6.707989531417964e-08,2.4314775223363171e-08,5.8689944119621882e-17,5.8669744734837444e-17,9.0489374269284948e-20,3.0365306195977083e-23,5.8206022067437063e-24,5.0472426664097602e-28,9.1883538298912854e-27,2.9996799968695645e-44,3.3303123179291423e-39,6.1373508457619417e-38,1.853580104436202e-34,4.3781457315137225e-46,4.2129560142659351e-69,1.9612905882317552e-50,8.1938135890567813e-33,1.9652797463518684e-61,3.1697437611884304e-59,5.8420467371435969e-42,3.9285347348716475e-63
