Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
1.6594691677619435e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759762623,0.11866996521535897,0.022821567681212993,0.0,6.3319310043329274e-33,1.2114326195108081e-19,1.4546246172213175e-37,1.4916618712966846e-29,3.1128006206140131e-65,1.4646146147873172e-11,1.5656473690986056e-57,1.4646130978600791e-11,2.1824456628101473e-39,8.385878858084847e-38,2.6456042367621449e-53,3.067538886734624e-54,2.5028533537747156e-29,9.4055064435021026e-45,7.9986539525302825e-10,2.3682594070938331e-11,9.4809865706030442e-14,3.5063340609891719e-21,1.3604638095335799e-20,9.4794390725245329e-14,1.0479289213461535e-27,1.3354586956586402e-49,2.8280964403872713e-38,2.097876366041998e-58,1.5557990737227704e-29,1.5494565200805596e-53,2.6700187906806946e-19,1.2086628658697194e-21,6.6065092147697232e-23,2.2865920712353537e-38,4.6586561705155943e-47
2.006799924875039e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758038521,0.11866996504485999,0.022821567678734583,0.0,1.2109964462264832e-32,1.7366768095307263e-19,3.7537269743477904e-37,2.5361899136361128e-29,9.7475994899981953e-65,1.7711621916246075e-11,4.0645815624568893e-57,1.7711600170418592e-11,4.2558972027595943e-39,1.6486066099115548e-37,7.5243661647594305e-53,8.7243764814728611e-54,4.1586841589489064e-29,2.080716817342429e-44,9.6727907251104095e-10,2.8639416087304629e-11,1.1465390365732236e-13,4.9882240704847837e-21,1.9502832168671396e-20,1.1463171921742495e-13,1.7515733003417307e-27,3.3200681432978373e-49,5.5149568654839295e-38,5.8138228030612538e-58,2.5849210236561774e-29,3.8496933709576905e-53,3.8245692553993471e-19,2.0032297986629285e-21,1.2609561047446646e-22,5.3859344245201994e-38,1.324953779455381e-46
2.7014614391012303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727545903177,0.11866996470386203,0.02282156767377776,0.0,3.1072724070286491e-32,2.9921039849960617e-19,1.61988534179546e-36,5.6075339087491124e-29,5.255310562817293e-64,2.384257594893457e-11,1.797843301572092e-56,2.3842538484494448e-11,1.1299215538591829e-38,4.5585991262365125e-37,3.6230204390611901e-52,4.2008020218922969e-53,8.7937086216355697e-29,6.5465611918924757e-44,1.3021064190040038e-09,3.8553060109665778e-11,1.5434206474832101e-13,8.4846766745406085e-21,3.3600067750642406e-20,1.543038435881211e-13,3.7394086816085386e-27,1.2236323257720336e-48,1.4641973580309123e-37,2.4851529589553699e-57,5.465373810757531e-29,1.4174618857345623e-52,6.5803620577194742e-19,4.2187409389774094e-21,3.2251474426803577e-22,2.0987780079585921e-37,6.3795933838747814e-46
3.3961229533274215e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727511421143,0.11866996436286405,0.022821567668820937,0.0,6.5341123059569735e-32,4.5797141447416896e-19,4.835536682225719e-36,1.0505625432098716e-28,1.9298382793439957e-63,2.9973534027042498e-11,5.4098236849955767e-56,2.9973476685821693e-11,2.4509488327129265e-38,1.0111791300004538e-36,1.2112431745753107e-51,1.4044014235412264e-52,1.5847104071227264e-28,1.619295999946611e-43,1.6369337524924749e-09,4.8466704115271553e-11,1.9403036413196403e-13,1.2826157587731371e-20,5.142650671567348e-20,1.9397186310396496e-13,6.7997077626379318e-27,3.4088667331175604e-48,3.1760393298426835e-37,7.7155728968582122e-57,9.8481894905950487e-29,3.9456893788684171e-52,1.0058575277491447e-18,7.5736348853410522e-21,6.7624251200785876e-22,5.3635110445792973e-37,2.1327843273863056e-45
4.090784467553613e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727476939109,0.1186699640218661,0.022821567663864114,0.0,1.2274074445924327e-31,6.5220384938761996e-19,1.2310852942705357e-35,1.7779751578715789e-28,5.9591387658297115e-63,3.6104496424544305e-11,1.4003890905728592e-55,3.6104414766752825e-11,4.7367438137357324e-38,1.9787937137804178e-36,3.4125449227170841e-51,3.9567316035526695e-52,2.5976589367773289e-28,3.5220236459162676e-43,1.9717610720943893e-09,5.8380348103013019e-11,2.3371881157217422e-13,1.8036797023438827e-20,7.3234696507228092e-20,2.3363549976714263e-13,1.1248042298470205e-26,8.2526121905290616e-48,6.1380699107564107e-37,2.0603047690805415e-56,1.6141595056831165e-28,9.5445577671711204e-52,1.4305228243482409e-18,1.2367024151831505e-20,1.2666139661789145e-21,1.2379134682786573e-36,6.0087868769191556e-45
5.480107496005994e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727407975052,0.11866996333987025,0.022821567653950471,0.0,3.6464837609606807e-31,1.1490817536480578e-18,7.2416779172673372e-35,4.228231334920184e-28,7.0782199017316181e-62,4.8366434418446619e-11,8.665460174812562e-55,4.8366290560642618e-11,1.4905027737940685e-37,6.1513435003667498e-36,2.829789441833256e-50,3.280991801476045e-51,5.8597298414617755e-28,1.4755952360520522e-42,2.6414156688560573e-09,7.8207636024102789e-11,3.130961615288888e-13,3.0915545156409663e-20,1.2901815597422717e-19,3.1294938029382636e-13,2.5945658596711431e-26,4.6580126389274362e-47,1.9314596347949934e-36,1.5915706868676114e-55,3.6402980537771841e-28,5.3702397704971147e-51,2.5128154539670857e-18,2.7639333322861838e-20,3.7329433302236044e-21,5.2041061748792999e-36,4.9822825155071273e-44
6.869430524458377e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727339011001,0.11866996265787445,0.022821567644036828,0.0,8.4286988158148808e-31,1.7900597395885015e-18,2.5450718375828953e-34,8.2575486266684779e-28,3.6066543415036296e-61,6.0628389953462821e-11,3.1357168786188932e-54,6.062816586543196e-11,3.5804630034146611e-37,1.4514154363846027e-35,1.2047943397999959e-49,1.3968837637586293e-50,1.1025600839009645e-27,4.3190396257533969e-42,3.3110702092045919e-09,9.8034923873064348e-11,3.9247411890711125e-13,4.6885456315602926e-20,2.0097138984446146e-19,3.9224546202681435e-13,4.9842036834149138e-26,1.6468154652139603e-46,4.6397314113251737e-36,6.7384045515651281e-55,6.8479717904319588e-28,1.8942336762339304e-50,3.9029564279744398e-18,5.1560793792586135e-20,8.5688874745052674e-21,1.4915423903477384e-35,2.1211230815296476e-43
9.64807658136314e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727201082921,0.11866996129388303,0.022821567624209539,0.0,3.1692767919158322e-30,3.5046034201033521e-18,2.0728802776969171e-33,2.3091542422653662e-27,7.2748647274702352e-60,8.5152353661503528e-11,2.7479516235896987e-53,8.5151915006733533e-11,1.4409145669909186e-36,5.4931645834184619e-35,1.525994133765391e-48,1.7692478059581944e-49,2.8944326683359749e-27,2.5513153056639524e-41,4.6503791205497302e-09,1.3768949935577417e-10,5.5123187815146255e-13,8.6846723970595449e-20,3.9340014653823174e-19,5.5078421431974798e-13,1.3709250950346828e-25,1.4611544773304506e-45,1.8672134890836095e-35,9.2051949589129664e-54,1.7967655273280901e-27,1.6680893680133433e-49,7.5932339745806207e-18,1.3283266205456782e-19,3.1684124622294224e-20,7.9965558152849458e-35,2.6861535863676927e-42
1.5205368695172667e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072692522685,0.11866995856590087,0.022821567584554964,0.0,1.9160844595849728e-29,8.6641051691653484e-18,3.5085700926204967e-32,9.292798067412318e-27,4.3821453248499593e-58,1.3420049150685794e-10,5.3278406109396335e-52,1.3419940741601264e-10,9.7493393580165226e-36,3.2448254995910156e-34,4.8181059179830864e-47,5.5858820748903444e-48,1.0451627728811465e-26,3.0164661118625262e-40,7.3289962658074284e-09,2.1699864946654916e-10,8.6875491831212269e-13,1.9254749754768317e-19,9.7223009555453686e-19,8.676481993565785e-13,5.45516529836536e-25,3.1277250402368768e-44,1.2633853788502885e-34,3.6747820507237345e-52,6.4802791852123609e-27,3.5059043104022235e-48,1.852531901744899e-17,4.6201582438402372e-19,1.849848932685641e-19,7.4659638708197651e-34,8.4777228828394725e-41
2.6319952922791723e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726373515062,0.11866995310993926,0.022821567505245811,0.0,1.5865603538850215e-28,2.5905033241086095e-17,9.2752192077212568e-31,4.9889694357472526e-26,4.5180120122409747e-56,2.3229760789348796e-10,1.7848839973909665e-50,2.3229436874036834e-10,9.7187132610191032e-35,2.5688070970062969e-33,2.5059121960941704e-45,2.9049704417286212e-46,4.6604903501289188e-26,5.7423442447296996e-39,1.2686227846488173e-08,3.7561694630400332e-10,1.503832288144511e-12,4.7248766082239419e-19,2.9048097081379567e-18,1.5005231320850186e-12,2.9131805436902029e-24,1.1592177466486775e-42,1.2594469649102005e-33,2.6837323969295699e-50,2.8822841279327919e-26,1.2518454744836472e-46,5.3912391251143483e-17,1.929944219200313e-18,1.4415150298243254e-18,1.0164395108932553e-32,4.4056494935301588e-39
3.743453715041078e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725821803747,0.11866994765398126,0.022821567425936665,0.0,5.3564703328889652e-28,5.2375204691645865e-17,5.1420427988899688e-30,1.3973623254760494e-25,3.6091272617382967e-55,3.3039584383981071e-10,1.0869572166674967e-49,3.3038929873908472e-10,3.6336553308666079e-34,8.6325549622747076e-33,1.6886762171764178e-44,1.9575055548193892e-45,1.1528524495403421e-25,2.7596661129997295e-38,1.8043455814052162e-08,5.342352386734579e-10,2.1389529438323822e-12,8.1373551013555594e-19,5.869317116852839e-18,2.1322620760716533e-12,8.149067189817343e-24,6.9183277741934103e-42,4.7089177592610971e-33,1.9311487273993566e-49,7.1154705287084884e-26,7.3572227287965315e-46,1.0648141826784291e-16,4.5633339713743769e-18,4.7022776145911417e-18,4.5065195587050463e-32,2.9679173555449083e-38
4.854912137802984e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725270092897,0.11866994219802686,0.022821567346627516,0.0,1.2930588188679022e-27,8.8074649211158849e-17,1.8505941233564171e-29,2.9803894055180097e-25,1.7218857513534522e-54,4.2849519743766489e-10,4.2897616662162608e-49,4.2848419741206143e-10,9.5764060457712743e-34,2.0705556353522978e-32,7.0491603298705567e-44,8.1708571906157307e-45,2.2080572466032238e-25,8.7695403152102547e-38,2.3400680168488147e-08,6.9285352659398968e-10,2.7741190362071213e-12,1.1873075156267772e-18,9.8639413923092368e-18,2.7628669759977872e-12,1.7371902680865554e-23,2.5943805962458528e-41,1.2410398488320031e-32,8.3899593004124354e-49,1.360147237130016e-25,2.7202939561822293e-45,1.7509786753488938e-16,8.4054293019643786e-18,1.1023868925208375e-17,1.3758782774862309e-31,1.2385322919659538e-37
5.96637056056489e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724718382515,0.11866993674207607,0.022821567267318366,0.0,2.5896874033342492e-27,1.3300337316882675e-16,5.2115306720114224e-29,5.44650444791106e-25,6.1984907693644633e-54,5.2659566671473915e-10,1.3244804610652372e-48,5.2657906475927744e-10,2.079578215441915e-33,4.1031559306156032e-32,2.2583211890070718e-43,2.6174793953591221e-44,3.6567898309701412e-25,2.2241101568540698e-37,2.8757900909794002e-08,8.5147181007402848e-10,3.4093327029310122e-12,1.5763233317224744e-18,1.4886810881336793e-17,3.392339841908619e-12,3.1738147937951692e-23,7.5667678286473725e-41,2.6950333118159894e-32,2.7764105568749271e-48,2.2480621296523061e-25,7.8257321182466444e-45,2.5865946000499289e-16,1.3432489115036561e-17,2.1496450791247782e-17,3.3542244535021502e-31,3.966570001013639e-37
8.1892874060887e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723614963159,0.11866992583018532,0.022821567108700078,0.0,7.4190593611028992e-27,2.5054864670230089e-16,2.6258789492915275e-28,1.3763993249398445e-24,4.9428135792664462e-53,7.2279994500750086e-10,8.098456082191457e-48,7.2276870547647402e-10,6.9075606217089718e-33,1.1475386702721898e-31,1.4457469457547575e-42,1.6753253449557137e-43,7.7704295708371143e-25,9.545572387605309e-37,3.9472331553021671e-08,1.1687083637307681e-09,4.6799100425384609e-12,2.3767998722951167e-18,2.8010359526513526e-17,4.6478969103535675e-12,8.018880306917962e-23,4.132218024555621e-40,8.9521050362239882e-32,1.90127727530811e-47,4.7577683434108192e-25,4.1519988907255005e-44,4.6690880007093195e-16,2.680278585243715e-17,5.8709874131827667e-17,1.2924114634037715e-30,2.5374082313232807e-36
1.0412204251612512e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722511545662,0.118669914918309,0.022821566950081796,0.0,1.6366928333132018e-26,4.0501099882267678e-16,8.6374481678666104e-28,2.7941741045325942e-24,2.2221062845829142e-52,9.1900866294853486e-10,3.0455914416440384e-47,9.1895822089077274e-10,1.7279579858706006e-32,2.4798484934524085e-31,5.6258894970150037e-42,6.5183238816569913e-43,1.355203759963745e-24,2.8798414450034573e-36,5.018674774374845e-08,1.485944899686218e-09,5.950700014244486e-12,3.1760818385994008e-18,4.5224999948799246e-17,5.8989493526333897e-12,1.6277615122769632e-22,1.4724018028527719e-39,2.2394646052622149e-31,7.85222764449532e-47,8.2634328371219378e-25,1.4466272263481368e-43,7.235537416095072e-16,4.4152941687829925e-17,1.2425282269778469e-16,3.5026335321129181e-30,9.868192325235098e-36
1.2635121097136324e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721408130037,0.11866990400644711,0.022821566791463514,0.0,3.0862111869167357e-26,5.9639039208389859e-16,2.2538885194551534e-27,4.9655432832564719e-24,7.6348277470322242e-52,1.1152218039882153e-09,8.9834662551448905e-47,1.1151476110023118e-09,3.6522559895752526e-32,4.5909072611794289e-31,1.6989197390327739e-41,1.968141457699655e-42,2.1010416459277034e-24,7.1166736788310102e-36,6.090114948199201e-08,1.8031814179492074e-09,7.2217165296267258e-12,3.9683423534505786e-18,6.6515030187068024e-17,7.1455140349619237e-12,2.8926496763196931e-22,4.1869187172746106e-39,4.7335033987343104e-31,2.5340727540031973e-46,1.2756204345045857e-24,4.0252955359241745e-43,1.0214836673110364e-15,6.4895652466603806e-17,2.255223313115159e-16,7.741088795831304e-30,2.9782680647723514e-35
1.4858037942660136e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720304716271,0.11866989309459966,0.022821566632845236,0.0,5.2311655093866455e-26,8.2468678028114853e-16,5.0651002084695658e-27,8.0566268501580066e-24,2.2302295753467064e-51,1.3114393517851302e-09,2.2823916153694455e-46,1.3113368758112621e-09,6.8933265231090878e-32,7.6668810857606309e-31,4.3844539380737622e-41,5.0784529751257218e-42,3.013260892777309e-24,1.5451315566931762e-35,7.161553676777329e-08,2.1204179185259561e-09,8.4929710214667462e-12,4.7623816919442965e-18,9.1864947539088279e-17,8.3876076113450954e-12,4.6933761558353714e-22,1.0340558961461699e-38,8.9343138006052914e-31,7.045703411539875e-46,1.8213918028293846e-24,9.7192791892213711e-43,1.3547892398220655e-15,8.8516529397801645e-17,3.686450251139261e-16,1.4849805213449976e-29,7.6811707454122664e-35
1.7080954788183948e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719201304359,0.11866988218276664,0.022821566474226968,0.0,8.2057912146798968e-26,1.0899001156298595e-15,1.0190917728184548e-26,1.2229193611321129e-23,5.7758615090658984e-51,1.507661290492698e-09,5.1887744056004636e-46,1.5075260153178026e-09,1.1971166547710541e-31,1.1896490666856775e-30,1.0070653006054578e-40,1.1662763343641632e-41,4.0913791579203426e-24,3.050165283986707e-35,8.232990960111375e-08,2.4376544014317399e-09,9.7644725573503727e-12,5.5615297462582114e-18,1.2125972044399064e-16,9.6252462314891994e-12,7.124248789664235e-22,2.3027398478807441e-38,1.5516015226380598e-30,1.7560632206896175e-45,2.4620115492313397e-24,2.1137037570163736e-42,1.7186982479534477e-15,1.1462456317942168e-16,5.5849602008416478e-16,2.585937305099627e-29,1.7630558427253505e-34
2.034034801256172e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717583409469,0.11866986618311434,0.022821566241649979,0.0,1.4338273988931096e-25,1.5455237763135946e-15,2.4440880197648253e-26,2.0636116597304697e-23,2.0161595837435895e-50,1.7953832692754588e-09,1.4925929619182234e-45,1.7951917683883102e-09,2.4018780887065982e-31,2.055010619630605e-30,2.9195116167499935e-40,3.3801485875843202e-41,5.9732442774901649e-24,7.268980030574405e-35,9.804003218109401e-08,2.902808270749887e-09,1.162929777708326e-11,6.7353778389933324e-18,1.716430384640953e-16,1.1431935015724994e-11,1.2022329758701036e-21,6.5139932748833215e-38,3.113238895346534e-30,5.8908325700844815e-45,3.5707919657872554e-24,5.7453349427344716e-42,2.2992039367302146e-15,1.5673964455256231e-16,9.2984736077403663e-16,5.1129328888397853e-29,5.104852856384543e-34
2.3599741236939495e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715965518559,0.11866985018349308,0.022821566009073008,0.0,2.2939238904428654e-25,2.0805165631932746e-15,5.1027554835841505e-26,3.2217000164673386e-23,5.8382953400028815e-50,2.0831146056210422e-09,3.6678771226271338e-45,2.0828572520665788e-09,4.3506932412445172e-31,3.2617973655982461e-30,7.1757575045963398e-40,8.3058062591657992e-41,8.2139836200382465e-24,1.5279523997751036e-34,1.1375012368924481e-07,3.3679621020763771e-09,1.3494691150277791e-11,7.9058742809384247e-18,2.3064418359294309e-16,1.3229130123682064e-11,1.8770194203721027e-21,1.5902950228116684e-37,5.6394660336310645e-30,1.6751899045215394e-44,4.8779939947850874e-24,1.3475381958947922e-41,2.9255376181267948e-15,2.0262057610681033e-16,1.4217083768372601e-15,9.0585237303569741e-29,1.2531158540172896e-33
2.685913446131727e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230714347631629,0.11866983418390284,0.022821565776496043,0.0,3.4407331977426709e-25,2.6948783442177285e-15,9.6142446096125164e-26,4.7477433422477447e-23,1.4587764005660047e-49,2.3708552506124246e-09,8.0035708049515349e-45,2.3705224663531247e-09,7.2990291181787488e-31,4.8631219163838641e-30,1.5577540696805839e-39,1.8026327448471508e-40,1.0813356499274967e-23,2.9203195718859065e-34,1.2946018412562597e-07,3.8331158953738436e-09,1.5360669384101544e-11,9.0749109724195417e-18,2.9821676990959213e-16,1.5016881408093374e-11,2.7662775769159032e-21,3.4647750789909051e-37,9.4615608007376562e-30,4.1611099050782781e-44,6.3794707693451238e-24,2.8244414790041998e-41,3.5883947148436145e-15,2.5149916203396681e-16,2.0432624881609794e-15,1.4841562425536591e-28,2.7169367257687154e-33
3.0118527685695045e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230712729748673,0.11866981818434363,0.022821565543919089,0.0,4.9137178928668851e-25,3.3886089812906429e-15,1.6740890758541316e-25,6.6926840795040758e-23,3.2423193328253466e-49,2.6586051551821044e-09,1.5919445222963418e-44,2.658187411248487e-09,1.1538296598882465e-30,6.9145240910942061e-30,3.0678139550056981e-39,3.5492352657326672e-40,1.3770951450609295e-23,5.1773093751442319e-34,1.4517021349029957e-07,4.2982696506509744e-09,1.7227245966049414e-11,1.0245529990672582e-17,3.7431427437725282e-16,1.6795238875049904e-11,3.8997310025010241e-21,6.8864793565850438e-37,1.4957446210845826e-29,9.2638035704668251e-44,8.0710094448274245e-24,5.4113770539612848e-41,4.280012337773823e-15,3.0273406101248473e-16,2.8020218361251332e-15,2.2837142583854963e-28,5.3441517002312572e-33
3.337792091007282e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230711111869687,0.11866980218481546,0.022821565311342145,0.0,6.7513375902896931e-25,4.1617083384606616e-15,2.7409096881943799e-25,9.10729965331896e-23,6.5954201024791662e-49,2.9463642706855147e-09,2.9469308916361796e-44,2.9458520867532037e-09,1.7399738975198929e-30,9.4696611581517493e-30,5.6053319144721971e-39,6.4834474803239085e-40,1.7086896546845315e-23,8.6515536377237278e-34,1.6088021178332672e-07,4.7634233678971754e-09,1.9094431119106949e-11,1.1417145697514429e-17,4.5889058161447025e-16,1.8564252099599813e-11,5.3070148631391312e-21,1.2745555532242429e-36,2.2556749520453124e-29,1.8964734138376642e-43,9.9488331566949546e-24,9.6675452319007089e-41,4.9942003930717412e-15,3.5582952681152815e-16,3.7037878614114526e-15,3.3424726739166731e-28,9.7526877823877779e-33
3.6637314134450595e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230709493994664,0.11866978618531832,0.022821565078765212,0.0,8.9913981157175821e-25,5.0141762757390795e-15,4.2701978573103046e-25,1.2042489945555772e-22,1.2494508947025946e-48,3.2341325485957222e-09,5.1481954225690012e-44,3.2335164928678278e-09,2.5251874958733949e-30,1.2583097342515371e-29,9.6416151427038847e-39,1.1149454383359454e-39,2.0761455142762512e-23,1.3777307386725651e-33,1.7659017900476994e-07,5.2285770471311954e-09,2.0962232675904239e-11,1.2588263751163901e-17,5.5189969367158605e-16,2.0323970536914694e-11,7.0178424889031381e-21,2.2257460399392682e-36,3.2737491371640412e-29,3.6268701464557765e-43,1.2009314630445924e-23,1.631678000173199e-40,5.7259216244198483e-15,4.1038176952440681e-16,4.7531193494129663e-15,4.7081038069001371e-28,1.6755147814635377e-32
